[00:00.000 --> 00:19.000]  Music
[3:39:10.760 --> 3:39:16.040]  nothing at the info wars dot com site that isn't the very best of the
[3:39:16.040 --> 3:39:19.320]  best that doesn't have not only the best natural
[3:39:19.320 --> 3:39:24.840]  ingredients but is tested and retested and in many cases
[3:39:24.840 --> 3:39:29.240]  have thousands of testimonials from satisfied customers
[3:39:29.240 --> 3:39:33.640]  this is what alex jones calls a 360-degree win because
[3:39:33.640 --> 3:39:38.760]  you get not only good effective efficient products at a good price
[3:39:38.760 --> 3:39:42.760]  but you're propping up our war against censorship
[3:39:42.760 --> 3:39:46.920]  you're backing us in the fight against the mainstream media who if they had
[3:39:46.920 --> 3:39:51.080]  their way would snuff us the tech left the
[3:39:51.080 --> 3:39:58.280]  yahoo's the amazons the googles who would try to censor us if they could
[3:39:58.280 --> 3:40:03.240]  you see we don't have a george soros standing in the
[3:40:03.240 --> 3:40:06.680]  backstage writing multi-million dollar checks
[3:40:06.680 --> 3:40:12.280]  we can't count on the ford foundation the rockefeller foundation no
[3:40:12.280 --> 3:40:15.880]  we raise the money through products like caveman
[3:40:15.880 --> 3:40:19.640]  which right now is available in both the
[3:40:19.640 --> 3:40:24.040]  chocolate and strawberry formulas at 50 percent off
[3:40:24.040 --> 3:40:28.920]  that's 50 percent off of retail folks you may never see a sale this great
[3:40:28.920 --> 3:40:32.840]  again at the info wars dot com store now caveman fuses
[3:40:32.840 --> 3:40:36.040]  ancient powerful nutrition with cutting-edge
[3:40:36.040 --> 3:40:40.280]  nutraceutical science to create a high quality supplement
[3:40:40.280 --> 3:40:43.880]  that uses bone broth and more than seven different
[3:40:43.880 --> 3:40:47.400]  primal superfoods to give you power and strength
[3:40:47.400 --> 3:40:51.880]  like you've never felt before very good friend of mine adam powers
[3:40:51.880 --> 3:40:56.600]  professional bodybuilder swears by caveman
[3:40:56.600 --> 3:41:00.760]  would not be without it as part of his regimen and he's
[3:41:00.760 --> 3:41:06.200]  preparing to compete shortly asked me to get him some more caveman because it
[3:41:06.200 --> 3:41:09.960]  was running low and i pointed out that was 50 percent
[3:41:09.960 --> 3:41:16.360]  off of retail only today so a salute to adam powers who's heading
[3:41:16.360 --> 3:41:21.720]  for a bodybuilding competition and a recommendation to you again
[3:41:21.720 --> 3:41:26.440]  that you secure your supply of caveman at 50 percent off retail
[3:41:26.440 --> 3:41:32.600]  before it sells out once and for all um there have been this product is
[3:41:32.600 --> 3:41:36.680]  so popular there have been some delays so i urge you
[3:41:36.680 --> 3:41:43.240]  act now at 50 off i know that michael zimmerman particularly likes the bone
[3:41:43.240 --> 3:41:46.600]  broth aspect of this he was talking about it in
[3:41:46.600 --> 3:41:53.320]  washington only a week ago yes you are on info wars i'm roger stone and i've
[3:41:53.320 --> 3:41:57.480]  been sitting in for the great alex jones if you want to follow
[3:41:57.480 --> 3:42:01.400]  the very latest out of las vegas if you're tired of the
[3:42:01.400 --> 3:42:05.960]  filter of cnn and the mainstream media and those who would tell you what they'd
[3:42:05.960 --> 3:42:10.520]  like you to believe happened as opposed to those here who will tell you what we
[3:42:10.520 --> 3:42:16.040]  know well then stay tuned to info wars and you can get the stone cold
[3:42:16.040 --> 3:42:26.040]  truth i'm roger stone and i'll be right back
[3:42:38.680 --> 3:42:42.760]  you know someone very profoundly once said many years ago that if fascism
[3:42:42.760 --> 3:42:52.040]  ever comes to america it'll come in the name of liberalism
[3:42:52.040 --> 3:42:57.800]  welcome to the war room the latest expansion in info wars live broadcasting
[3:42:57.800 --> 3:43:03.240]  we are live weekdays from 3 to 6 p.m central at info wars dot com slash so
[3:43:03.240 --> 3:43:06.680]  and this youtube channel right here that you've landed on
[3:43:06.680 --> 3:43:10.440]  please subscribe to the channel for updates and notifications you can follow
[3:43:10.440 --> 3:43:14.920]  us on twitter at war room show we are going to have the most powerful guests
[3:43:14.920 --> 3:43:18.840]  the most powerful host will be hearing from alex jones regularly
[3:43:18.840 --> 3:43:23.240]  as well as taking your phone calls the liberal establishment media has
[3:43:23.240 --> 3:43:26.360]  controlled the narrative for too long the silent majority
[3:43:26.360 --> 3:43:38.920]  is no longer silent this is the war room
[3:43:38.920 --> 3:43:42.600]  please listen carefully because i'm about to point out three things
[3:43:42.600 --> 3:43:46.280]  that will save you a lot of money while you get high quality products and fund
[3:43:46.280 --> 3:43:49.800]  the info war a 360 win number one when you choose
[3:43:49.800 --> 3:43:54.360]  autoship before checkout we give you 10 off on your order at info warshore
[3:43:54.360 --> 3:43:58.360]  dot com number two you're also able to get items that are out of stock when
[3:43:58.360 --> 3:44:01.560]  you sign up for autoship because we hold back a surplus for
[3:44:01.560 --> 3:44:05.080]  autoship customers number three we're giving you free
[3:44:05.080 --> 3:44:09.480]  shipping on all orders above $50 listeners have been requesting this
[3:44:09.480 --> 3:44:12.040]  for years because it's so easy to forget to
[3:44:12.040 --> 3:44:15.720]  reorder the products that you need each month just go to info warshore dot com
[3:44:15.720 --> 3:44:19.480]  select your favorite product or products click on autoship and choose how
[3:44:19.480 --> 3:44:23.640]  often you want us to send you another order as you know i coined the term
[3:44:23.640 --> 3:44:27.160]  360 win and with the new autoship feature at info warshore dot com
[3:44:27.160 --> 3:44:32.520]  this is a sure win 10 off on autoship win win win at info warshore dot com
[3:44:32.520 --> 3:44:36.920]  free shipping on orders above $50 and all out of stock items are never out of
[3:44:36.920 --> 3:44:39.640]  stock when you sign up for autoship
[3:44:39.640 --> 3:44:43.400]  alex jones here to tell you about how you can help spread liberty worldwide
[3:44:43.400 --> 3:44:47.640]  also enjoying what i have found to be the best tasting 100 percent organic
[3:44:47.640 --> 3:44:51.640]  coffee on the planet for more than a decade my favorite coffee has come from
[3:44:51.640 --> 3:44:55.080]  the high mountains of southern mexico where the chiapas farmers grow their
[3:44:55.080 --> 3:44:59.320]  unique shade grown arabica beans we have now managed to secure the sought
[3:44:59.320 --> 3:45:04.200]  after beans in a highly customized blend discover and try a bag of the
[3:45:04.200 --> 3:45:09.000]  patriot blend 100 organic coffee at info wars life dot com this
[3:45:09.000 --> 3:45:13.480]  coffee gives you a long smooth pick me up for hours without the headaches and
[3:45:13.480 --> 3:45:17.080]  heartburn that so many other coffees give me personally hands down this is my
[3:45:17.080 --> 3:45:21.400]  favorite coffee and it's taken us years to secure connections directly to the
[3:45:21.400 --> 3:45:24.440]  chiapas mexican farmers dropped by the site today
[3:45:24.440 --> 3:45:27.480]  order a bag or two and i don't think you're going to be disappointed
[3:45:27.480 --> 3:45:31.320]  available in original or with our immune support infusion blend you will be
[3:45:31.320 --> 3:45:35.960]  supporting a free press all the while enjoying a truly great tasting cup of
[3:45:35.960 --> 3:45:39.800]  my favorite coffee available at info wars life dot com
[3:45:39.800 --> 3:45:44.120]  choose to take control of your chemistry with survival shield x2
[3:45:44.120 --> 3:45:48.920]  and bio true selenium this powerful combo is perfect for supporting your
[3:45:48.920 --> 3:45:53.560]  thyroid and health bio true selenium's formula is far from synthetic
[3:45:53.560 --> 3:45:58.440]  and is made from a source of 100 percent organic mustard seed our super high
[3:45:58.440 --> 3:46:01.320]  quality nascent iodine is an essential mineral
[3:46:01.320 --> 3:46:06.600]  sourced of 99.99 percent ultra pure deep earth iodine crystals this
[3:46:06.600 --> 3:46:10.680]  essential mineral is necessary in order to produce thyroid hormones which
[3:46:10.680 --> 3:46:14.040]  influence every cell tissue and organ in the body
[3:46:14.040 --> 3:46:17.880]  with inadequate thyroid hormones you may experience slow metabolism
[3:46:17.880 --> 3:46:24.120]  lethargy weight gain and overall brain fog survival shield x2 and bio true
[3:46:24.120 --> 3:46:27.560]  selenium work together to support the systems in your body
[3:46:27.560 --> 3:46:31.400]  take control of your chemistry today with this super combo
[3:46:31.400 --> 3:46:34.600]  discover the power of survival shield x2
[3:46:34.600 --> 3:46:40.440]  and bio true selenium at info wars life dot com
[3:46:40.440 --> 3:46:48.280]  you're listening to the alex jones show
[3:46:57.160 --> 3:47:02.600]  crashing through the lies and disinformation it's alex jones coming
[3:47:02.600 --> 3:47:12.760]  to you live from the front lines of the info
[3:47:12.760 --> 3:47:20.120]  welcome back i'm roger stone and yes you're here at the info wars dot com on
[3:47:20.120 --> 3:47:23.560]  the alex jones show where i'm sitting in for my
[3:47:23.560 --> 3:47:30.200]  friend and fellow patriot alex jones a major story that we broke here at info
[3:47:30.200 --> 3:47:34.120]  wars dot com involved the former chinese
[3:47:34.120 --> 3:47:41.000]  intelligence agent miles quack uh and the efforts uh to keep this
[3:47:41.000 --> 3:47:45.000]  hillary clinton bundler uh and george
[3:47:45.000 --> 3:47:50.600]  soros associate uh who's currently living in the united states illegally in
[3:47:50.600 --> 3:47:55.880]  new york city from being extradited to the chinese
[3:47:55.880 --> 3:48:02.200]  homeland uh as we discussed when we broke the story here on info wars
[3:48:02.200 --> 3:48:08.680]  it got major international coverage and here is an important update uh
[3:48:08.680 --> 3:48:14.360]  evidently uh mr quack uh went to washington dc today where he was
[3:48:14.360 --> 3:48:17.720]  supposed to speak to the neocon think tank
[3:48:17.720 --> 3:48:23.080]  the hudson institute at the last minute i believe at the behest of our state
[3:48:23.080 --> 3:48:28.440]  department that speech was canceled uh we also
[3:48:28.440 --> 3:48:34.600]  learned that quack was to hold a press conference at the national press club
[3:48:34.600 --> 3:48:39.400]  today and evidently again from governmental pressure
[3:48:39.400 --> 3:48:46.120]  that event was also canceled now we reported that quack has deep ties to
[3:48:46.120 --> 3:48:50.440]  iran and the united arab emirates uh in my
[3:48:50.440 --> 3:48:55.400]  opinion he is a national security risk but more importantly he's become a
[3:48:55.400 --> 3:49:00.920]  sticking point in syno u.s relations when president
[3:49:00.920 --> 3:49:06.040]  trump met in palm beach with gia the presidential
[3:49:06.040 --> 3:49:12.600]  pardon me the chinese leader um this was one of the sticking points in getting
[3:49:12.600 --> 3:49:17.720]  chinese cooperation on the issue of north korea
[3:49:17.720 --> 3:49:21.560]  this past weekend secretary of state rex tillerson
[3:49:21.560 --> 3:49:26.120]  and deputy attorney general rod rozenstein visited
[3:49:26.120 --> 3:49:30.680]  bejing china uh and china agreed to even more
[3:49:30.680 --> 3:49:35.160]  sanctions on north korea out of those those meetings
[3:49:35.160 --> 3:49:39.240]  president donald trump deserves a lot of credit never in history
[3:49:39.240 --> 3:49:43.400]  has a u.s president gotten so much cooperation from china
[3:49:43.400 --> 3:49:47.960]  vis-a-vis north korea barack obama you will call attempted
[3:49:47.960 --> 3:49:54.840]  and failed but now this issue of quack came up at the meetings tillerson
[3:49:54.840 --> 3:49:58.600]  and rozenstein have both promised the chinese government
[3:49:58.600 --> 3:50:02.040]  that the chinese uh rogue intelligence agent
[3:50:02.040 --> 3:50:06.040]  turned obama pardon me a clinton bundler
[3:50:06.040 --> 3:50:12.040]  and longtime soros associate will be extradited to face criminal charges in
[3:50:12.040 --> 3:50:17.560]  china remember quack is found guilty of both financial crimes
[3:50:17.560 --> 3:50:22.360]  there and here but the chinese government has repeatedly told the trump
[3:50:22.360 --> 3:50:27.080]  white house they want quack extradited now quack is a
