[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[03:41:27.000 --> 03:41:30.000]  We're going to have you as soon as we get organized because we're just already fighting so hard.
[03:41:30.000 --> 03:41:33.000]  It's kind of like one of our, our future development leaders, Sernovich.
[03:41:33.000 --> 03:41:36.000]  I just got to work out the deal to bring Sernovich and ask about money, though.
[03:41:36.000 --> 03:41:39.000]  He just wants to, I mean, I just want to team up with everybody, magnify everyone.
[03:41:39.000 --> 03:41:43.000]  That's what we're going to do. We're all going to amplify each other and defeat the enemy.
[03:41:43.000 --> 03:41:47.000]  Right. So that's, so let's talk about the march on Google and brainstorm it.
[03:41:47.000 --> 03:41:50.000]  Then Jack Pusovic is planning it and organizing it.
[03:41:50.000 --> 03:41:53.000]  And while you're here, why don't you just add your feedback too,
[03:41:53.000 --> 03:41:57.000]  and then we can figure out the way to have the biggest impact meme contest.
[03:41:57.000 --> 03:42:04.000]  I've, I've, I'm sponsoring with $10,000 of, of my journalism fund for meme contest and things like that.
[03:42:04.000 --> 03:42:07.000]  To just encourage people to participate in the journalism.
[03:42:07.000 --> 03:42:16.000]  Well, I'll tell you what, if you'll manage the account and the email, do has 500 videos now with me trying to go through this on our contest with the music song.
[03:42:16.000 --> 03:42:18.000]  And we're going to have to put that up a few weeks to even announce the winner.
[03:42:18.000 --> 03:42:22.000]  So we just show all the videos and give them the respect they deserve and try to judge them.
[03:42:22.000 --> 03:42:25.000]  How about, because, because I did the CNN thing with $200,000,
[03:42:25.000 --> 03:42:29.000]  but then it was so hard folks to get live on CNN and we paid out like 70 grand of that.
[03:42:29.000 --> 03:42:31.000]  We just paid out 20 on another deal.
[03:42:31.000 --> 03:42:33.000]  Jack, how about for info wars?
[03:42:33.000 --> 03:42:37.000]  If I give you access to the email that contested info wars, we credit anyone.
[03:42:37.000 --> 03:42:41.000]  How about a big prize like, like how about $50,000?
[03:42:41.000 --> 03:42:42.000]  And then you can manage it.
[03:42:42.000 --> 03:42:43.000]  You're better at the stuff than I am.
[03:42:43.000 --> 03:42:46.000]  I'd actually work at 80 hours a day and actually, because I'm just overwhelmed right now.
[03:42:46.000 --> 03:42:48.000]  How about $50,000 prize?
[03:42:48.000 --> 03:42:50.000]  How about a two week limit?
[03:42:50.000 --> 03:42:51.000]  So it's quick.
[03:42:51.000 --> 03:42:55.000]  We're videos that are legal and lawful where you expose internet censorship free for all.
[03:42:55.000 --> 03:43:00.000]  As long as you plug info wars, as long as you plug, you know, the, the, the, the different activists,
[03:43:00.000 --> 03:43:04.000]  as long as you show it, what, you know, what we're doing and, and showing that there's a Chinese style
[03:43:04.000 --> 03:43:10.000]  net censorship coming and that, and that they've used their public utility trust to now cheat everybody.
[03:43:10.000 --> 03:43:12.000]  How about a $50,000 contest?
[03:43:12.000 --> 03:43:13.000]  How about you come up with it?
[03:43:13.000 --> 03:43:16.000]  You and Pacific, how about you guys manage it?
[03:43:16.000 --> 03:43:19.000]  Yeah, that's a perfect, perfect project for Jack.
[03:43:19.000 --> 03:43:20.000]  Yeah.
[03:43:20.000 --> 03:43:23.000]  So he's leading the march and he, you know, that's a great idea.
[03:43:23.000 --> 03:43:24.000]  Alex, absolutely.
[03:43:24.000 --> 03:43:30.000]  How about $50,000 for whoever legally flies helicopters over to Google exposing it or, you know, airdrops of pamphlets
[03:43:30.000 --> 03:43:35.000]  or projecting stuff on their walls or going to their public events and speaking to them or, you know,
[03:43:35.000 --> 03:43:37.000]  whatever it is to get through, is it just Google?
[03:43:37.000 --> 03:43:40.000]  They're not even having, they're not even having public events anymore.
[03:43:40.000 --> 03:43:44.000]  They were going to have an event yesterday where they were going to discuss what happened to James DeMoray,
[03:43:44.000 --> 03:43:46.000]  this guy who got fired.
[03:43:46.000 --> 03:43:50.000]  And so I went to Twitter and I said, Hey, and I would say, this was without even the contest.
[03:43:50.000 --> 03:43:54.000]  I said, Hey, if anybody's reading my Twitter within the sound of my voice and is going to be there,
[03:43:54.000 --> 03:43:55.000]  can you get pictures?
[03:43:55.000 --> 03:43:56.000]  Can you get audio?
[03:43:56.000 --> 03:43:57.000]  Tell us what's going on.
[03:43:57.000 --> 03:44:01.000]  At least get us a report of what's going on inside Google behind their closed doors.
[03:44:01.000 --> 03:44:05.000]  The minute they did that, they completely shut down the entire event.
[03:44:05.000 --> 03:44:06.000]  There was no discussion.
[03:44:06.000 --> 03:44:08.000]  There was nobody allowed in or out.
[03:44:08.000 --> 03:44:10.000]  And they said because they were worried that people were going to leak it.
[03:44:10.000 --> 03:44:13.000]  Well, I'm sorry, Google, you're in our data.
[03:44:13.000 --> 03:44:14.000]  You're in our emails.
[03:44:14.000 --> 03:44:16.000]  You're reading all of our conversations.
[03:44:16.000 --> 03:44:20.000]  But with the minute we try to shine a light on what you guys are up to, they immediately shut it down.
[03:44:20.000 --> 03:44:29.000]  So I would even add Alex, the idea that if someone is within Google and is willing to tell us what exactly is going on behind those closed doors.
[03:44:29.000 --> 03:44:30.000]  Well, that's it.
[03:44:30.000 --> 03:44:36.000]  They need to start leaking to us because this is a foreign intelligence body bigger than our government allied with radical Islam,
[03:44:36.000 --> 03:44:37.000]  destroying our culture.
[03:44:37.000 --> 03:44:42.000]  You know, that's a great point that they've tried to censor over and over again.
[03:44:42.000 --> 03:44:44.000]  I've always tried to back off after eating around the edges.
[03:44:44.000 --> 03:44:46.000]  They're pushing all of them together.
[03:44:46.000 --> 03:44:50.000]  All the big platforms together are pushing together right now to normalize this.
[03:44:50.000 --> 03:44:52.000]  And if it's successful, how bad will it get Sarnovich?
[03:44:52.000 --> 03:44:54.000]  Because I mean, they're clearly moving right now.
[03:44:54.000 --> 03:45:00.000]  Oh, no, that's the thing is if they, here's why they want to remove us from social media.
[03:45:00.000 --> 03:45:07.000]  Right now, if we were framed for a crime or murdered or they do a hit job, we go on social media and respond.
[03:45:07.000 --> 03:45:10.000]  So what they're doing is they want to target us for assassination.
[03:45:10.000 --> 03:45:15.000]  And if we're banned from social media and we're killed and the media doesn't cover it, nobody will even know.
[03:45:15.000 --> 03:45:18.000]  The people won't even know and then they'll ban everybody who talks about.
[03:45:18.000 --> 03:45:25.000]  So no, no, this is a setup for targeted assassinations on anybody who is speaking out against the evil that's being done.
[03:45:25.000 --> 03:45:28.000]  And by the way, Mike Sarnovich is not being a drama queen here.
[03:45:28.000 --> 03:45:30.000]  He is totally on target.
[03:45:30.000 --> 03:45:35.000]  The globalist fund of the year of spring that killed over a million innocent people, most of them Christians.
[03:45:35.000 --> 03:45:38.000]  The globalist failed states to bring down Africa.
[03:45:38.000 --> 03:45:47.000]  The globalist are ruthless and raid pension funds of old people and public utilities and police funds and firefight funds and old folks homes.
[03:45:47.000 --> 03:45:49.000]  They're totally psychopathic.
[03:45:49.000 --> 03:45:53.000]  Soros, one of their top guys was a Nazi collaborator when he was a teenager.
[03:45:53.000 --> 03:45:59.000]  They, they support China and forced abortions and suicide nets and hell on earth.
[03:45:59.000 --> 03:46:01.000]  They support radical Islam.
[03:46:01.000 --> 03:46:07.000]  So the only reason they haven't done all this yet is because they couldn't get away with it because American values said no.
[03:46:07.000 --> 03:46:15.000]  And they're using leftist garbage now to try to just get this in place long enough to have a purge, kill Trump and kill us.
[03:46:15.000 --> 03:46:17.000]  So make no mistake, what he's saying is true.
[03:46:17.000 --> 03:46:19.000]  And that's exactly why I asked the question.
[03:46:19.000 --> 03:46:25.000]  We've gone to this point and they're accelerating it all because they're about to make their move.
[03:46:25.000 --> 03:46:31.000]  That's why we've got to have maximum effort now on every front to kick their butt.
[03:46:31.000 --> 03:46:41.000]  I was really upset on election night and BuzzFeed got it wrong when they said Jones was upset that Trump got it because he'd make less money or whatever.
[03:46:41.000 --> 03:46:44.000]  I was upset because I knew the real war had just started.
[03:46:44.000 --> 03:46:49.000]  I was glad Trump got in, but then I realized now they're really going to go crazy.
[03:46:49.000 --> 03:46:53.000]  I was upset like somebody getting ready for a death battle.
[03:46:53.000 --> 03:46:58.000]  Like, no, and I got to go in the arena now and hit the monster coming out of that pit is going to be five times bigger.
[03:46:58.000 --> 03:47:01.000]  So I was just basically kissing my kids goodbye.
[03:47:01.000 --> 03:47:03.000]  And because I'd already wargamed it all out.
[03:47:03.000 --> 03:47:08.000]  Now we've had this victory and now America being saved yet again would made it that much sweeter.
[03:47:08.000 --> 03:47:12.000]  And it made me sick to realize that more people would just wake up.
[03:47:12.000 --> 03:47:13.000]  We would have to go down this road.
[03:47:13.000 --> 03:47:14.000]  That's what I'm saying.
[03:47:14.000 --> 03:47:15.000]  Go ahead, guys.
[03:47:15.000 --> 03:47:16.000]  And I am going to leave now.
[03:47:16.000 --> 03:47:17.000]  Go ahead.
[03:47:17.000 --> 03:47:19.000]  Yeah, if Hillary had won, I just would have left the country.
[03:47:19.000 --> 03:47:22.000]  I wouldn't because I knew I would know that would be over.
[03:47:22.000 --> 03:47:29.000]  So in a way, my life would be easier because if Hillary had won, I just would have left the country, moved to Hungary, maybe moved to Buenos Aires.
[03:47:29.000 --> 03:47:35.000]  And because I'd realized if I stayed in the country, they would just take me out and then they would leave me alone because I was gone.
[03:47:35.000 --> 03:47:44.000]  So Trump winning actually made my life far more dangerous now with H.R. McMaster holding multiple meetings about me confirmed by three different independent.
[03:47:44.000 --> 03:47:52.000]  That's why I'm certain of it. He's on the swirlers. We're synced, man. I knew like, oh my God, we're winning. That's great.
[03:47:52.000 --> 03:47:56.000]  But it was the responsibility of knowing that this was total commitment now.
[03:47:56.000 --> 03:47:58.000]  Yeah, I mean, there's a lot of other things.
[03:47:58.000 --> 03:48:02.000]  I could be having your chakruderie and wine in Buenos Aires, you know, if Hillary had won.
[03:48:02.000 --> 03:48:07.000]  And now I just deal with people lying about me smearing me, people claiming my friends stabbing me in my back.
[03:48:07.000 --> 03:48:16.000]  My life is way more difficult than it would be because now the war ratcheted up because now they're flipping people and getting people that you thought were your allies or your friends.
[03:48:16.000 --> 03:48:19.000]  They're flipping on you and sabotaging you. So it's dirty.
[03:48:19.000 --> 03:48:25.000]  But anyway, that's why the March on Google that Jack is organizing and that we're going to work on to cover is so important.
[03:48:25.000 --> 03:48:28.000]  So I would love to hear Jack talk about the March on Google.
[03:48:28.000 --> 03:48:34.000]  Yeah, thanks, Mike. So what we already started is we realized that with Google, it's such a large company.
[03:48:34.000 --> 03:48:44.000]  It's such a huge, pervasive search engine. It's in so many aspects of our lives that originally we thought we were just going to do something right up in at the Mountain View complex,
[03:48:44.000 --> 03:48:46.000]  that Googleplex that everybody knows about.
[03:48:46.000 --> 03:48:54.000]  But then as it's got expanded, people started to realize that, hey, Jack, you know what, there's Google offices in almost every single large city in the United States.
[03:48:54.000 --> 03:48:56.000]  There's even some international. So people are saying...
