[00:00.000 --> 00:04.000]  You're listening to the Alex Jones show.
[3:35:22.000 --> 3:35:32.000]  And yes, what did Barack Obama know? Frankly, I had expected the Attorney General, who's a hard charger, to be more aggressive.
[3:35:32.000 --> 3:35:46.000]  President Trump has the whip hand. He has the power to turn the tables on his critics and scatter them, send some of them to jail for egregious, illegal, unconstitutional activities.
[3:35:46.000 --> 3:35:53.000]  It's an excellent point, Alyssa. Let's hope the President will call in his AG shortly and get him straightened out.
[3:35:53.000 --> 3:35:58.000]  Let's go to Brad in Louisiana. Brad, what's on your mind?
[3:35:58.000 --> 3:36:16.000]  Hey, greetings. Good afternoon to you, Roger. Well, sir, speaking generally, people who are left as proponents typically seem to be devoid of morality and civility. It seems as though they're kindred spirits with Islamics.
[3:36:16.000 --> 3:36:33.000]  Nothing that they do or say can be trusted, it seems. And anyone who participates in human trafficking, child sacrifice, pedophilia, or satanic rituals, I mean, how can they rise above lying because that's their father, right, Satan?
[3:36:33.000 --> 3:36:53.000]  I'm going to say kudos to Alyssa because she has segued my question. Politicians, the clergy and the wealthy, and weak-minded, seem to have this propensity. So how could we ever believe what people of this ilk state while under oath,
[3:36:53.000 --> 3:37:08.000]  especially when using the Bible as a standard, if they, and probably the questioner, are merely leftists performing for their dark master, who's definitely not the American people.
[3:37:08.000 --> 3:37:16.000]  It seems as though congressional questioning has become a force to me. How do you feel about it?
[3:37:16.000 --> 3:37:32.000]  Well, I think you raise a very good point. You'll remember that the director of intelligence, Mr. Clapper, under Obama, went before the Congress and testified under oath that there was no metadata collection program.
[3:37:32.000 --> 3:37:57.000]  He was forced to apologize and retract in the face of a perjury indictment when Edward Snowden released documents showing that Clapper was lying. So the establishment leaders, the insiders in the neocon deep state have no qualms whatsoever about going before the U.S. Congress and lying under oath.
[3:37:57.000 --> 3:38:17.000]  I'm headed to the House Intelligence Committee for a closed-door hearing, unfortunately, on July 24th. There's a number of members of that committee who have made flat definitive false statements about me, about WikiLeaks, and about what I knew at certain points in the election.
[3:38:17.000 --> 3:38:29.000]  So we're going to have an opportunity to straighten them out and to straighten out the public record. My disappointment once again is that this hearing will not be in public. They had no trouble smearing me in public.
[3:38:29.000 --> 3:38:53.000]  They had no problem as one member of the committee said, Stone is on the payroll of the Kremlin. No Congresswoman, I'm not. Apologize. So I'm looking forward to that confrontation, and I guarantee you some fireworks, and you're going to be able to hear about it exclusively first here on Infowars.
[3:38:53.000 --> 3:39:17.000]  Thank you very much for your call. Let's go to Cody in Montana, Big Sky Company. Let me also say our number is 1-800-259-9231. If you want to call in and get your question, now is the time. This is a dialogue for patriots. Call in now, and I'll try to handle your question. Cody, go ahead.
[3:39:17.000 --> 3:39:35.000]  Hey there. This is Cody. Thanks for having me on. Here's my question. Two years ago, the worst I thought about the news was that CNN is just biased. Fox is just biased. But now it's gotten to the point where they're blatantly lying so bad.
[3:39:35.000 --> 3:39:59.000]  They're exposing themselves, saying stuff that can be proven wrong in two seconds by using Google, just banking on people being misinformed. And my question is, Infowars is gaining a lot of traction. And as people become more informed and informed, I'm wondering if you're able to kind of put into perspective maybe at what stage we are in the war.
[3:39:59.000 --> 3:40:14.000]  And as the elites and the globalists crumble and continue to fall, do you think they might stage like a huge offensive, like maybe a big terrorist attack, a dirty bomb, or something like that to try to maintain power? How do you see this going?
[3:40:14.000 --> 3:40:36.000]  Now, Alex Jones is absolutely right. We're winning. That's what's terrifying them. You see, the technological advances that now allow more than half of the American people to get their political news through the Internet really threatens the stranglehold that the mainstream media has had on political discourse in this country.
[3:40:36.000 --> 3:40:47.000]  They don't like it. They liked it when they were the only voice and they could not be contradicted. And frankly, if it didn't happen on one of the three big networks, it didn't happen at all.
[3:40:47.000 --> 3:41:00.000]  Now, these technological advances have given rise to a vibrant, robust alternative media across the board, not just conservative media, but an alternative media across the board.
[3:41:00.000 --> 3:41:23.000]  That's why the tech left is moving aggressively using a series of techniques and other computer tricks, including manipulation of the algorithms, throttling, and a number of other techniques to limit our reach, to strangle free expression, to kill the First Amendment.
[3:41:23.000 --> 3:41:38.000]  This is the most important fight that we face. I urge you to go to freeourinternet.com, where there is a nonprofit organization that is fighting for a truly neutral Internet.
[3:41:38.000 --> 3:41:51.000]  Now, this is complicated because the left expropriates our rhetoric. They would tell you they're the ones who are for a free, unfettered Internet.
[3:41:51.000 --> 3:42:09.000]  But in fact, they are the arbiters of censorship. Whether it is in the name of fake news where President Barack Obama signed a defense appropriation that included a section setting up, in essence, a Ministry of Truth, a national censorship board.
[3:42:09.000 --> 3:42:25.000]  And when we, in turn, are paying lefty organizations like Snopes, as if they are the arbiters of truth. So they are in a panic. And in their panic, they resort to censorship.
[3:42:25.000 --> 3:42:40.000]  Why? Because they can no longer argue the issues on the merits. They can no longer argue the issues based on the facts. And therefore, they seek to silence us. Not going to happen, folks.
[3:42:40.000 --> 3:42:51.000]  Not as long as we here at Infowars have breath in our bodies. Thank you very much for your call, Cody. Let's go to Mariano in California.
[3:42:51.000 --> 3:42:55.000]  Hey, Roger. How's it going? Excellent. Great to be here.
[3:42:55.000 --> 3:43:12.000]  Okay. One thing before I get to my question, I'd like to thank you and Alex and the whole team at Infowars for waking me up because I thought I voted for the lesser two evils in Hillary, but I made a gigantic mistake, obviously.
[3:43:12.000 --> 3:43:17.000]  Never too late for salvation. Let me say that.
[3:43:17.000 --> 3:43:31.000]  Exactly. Exactly. A couple questions. One, update on your group regarding the marijuana legalization. And two, what are your opinion on Jerry Brown running California like if it's a country?
[3:43:31.000 --> 3:43:45.000]  Well, I'm glad you asked. You refer, of course, to the United States Cannabis Coalition, the U.S. CC. You can go to United States Cannabis Coalition.com. The website is now up where you can donate.
[3:43:45.000 --> 3:44:05.000]  We are a coalition of Republicans and Democrats, liberals and conservatives, libertarians and progressives. The group includes prominent Democrats like Orlando attorney John Morgan, who single-handedly legalized medicinal marijuana in my home state of Florida,
[3:44:05.000 --> 3:44:21.000]  and a number of other prominent Republicans and Democrats. And we have a narrow focus, which is just to persuade the president to stick to his pledge to support states' rights on the question of a marijuana.
[3:44:21.000 --> 3:44:48.000]  To support the state's right to make their own decision, as 29 states have done. Surprisingly, the Attorney General, Jeff Sessions, has done kind of a bait and switch, meaning Sean Spicer, the White House spokesperson, said only recently that the focus of the Justice Department was just on recreational marijuana
[3:44:48.000 --> 3:45:05.000]  in the nine states that have legalized same. But then, only weeks ago, Jeff Sessions asked the U.S. Congress, essentially, for permission to prosecute in the 29 states that have legalized medicinal marijuana.
[3:45:05.000 --> 3:45:25.000]  In essence, he wanted to overturn a Dana Rohrbacher-inspired writer that was attached to the budget that, right now, prevents the Attorney General from such a crackdown. I don't have to tell you that such a crackdown would not only deprive millions of Americans of their medicine,
[3:45:25.000 --> 3:45:42.000]  medicine that they believe, and there's great evidence, helps their physical condition. It would cost states and counties hundreds of millions, if not billions, of dollars in lost revenues, and, of course, it would kill thousands of jobs.
[3:45:42.000 --> 3:46:02.000]  This is not the way to make America great again. President Donald Trump has been a consistent critic of the war on drugs as an ignominious, expensive failure. As long as 20 years ago, he said he was for the legalization of marijuana as a solution to this problem.
[3:46:02.000 --> 3:46:21.000]  So all I seek to do is to persuade the president to stick to his guns. He was right in the campaign. He's right now. Do not let Jeff Sessions and Homeland Security Secretary John Kelly divert the president from his strong commitment.
[3:46:21.000 --> 3:46:33.000]  That's my wife, but she's going to have to wait. All right. Thank you very much for your question, Mariano. Let's go to Zach in my home state of Florida.
[3:46:33.000 --> 3:46:55.000]  How are you doing, Roger? Thanks for having me on. And I just wanted to make a quick point before I had a question for you. And, you know, Alex asked earlier, why are they putting Hillary out there to head up the midterm election? And in my opinion on that is, that is a signal to people aligned with her politically within the federal government that have been there 10 plus years that have been there through
