whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:29:43.020 --> 03:29:46.020]   Visit PortableSolarLLC.com to see EMP testing.
[03:29:46.020 --> 03:29:50.020]   That's PortableSolarLLC.com. Energy insurance for your family.
[03:29:50.020 --> 03:29:53.020]   Refresh your breath with Emerix Essentials Organic Mouthwash.
[03:29:53.020 --> 03:30:01.020]   Our formula is made from organic herbal ingredients to help stimulate the gums and provide a cleansing effect while adding a pleasant, refreshing taste.
[03:30:01.020 --> 03:30:13.020]   Emerix Essentials Mouthwash is non-GMO, certified organic, made without alcohol, chemicals, or other artificial ingredients such as flavors, fragrances, or dyes.
[03:30:14.020 --> 03:30:21.020]   The pure organic plant extracts are concentrated, containing antibacterial properties that work well to help tone gums and freshen your breath.
[03:30:21.020 --> 03:30:28.020]   This antiseptic mouthwash is a concentrated formula. You will need to dilute 1 part mouthwash to 10 parts water.
[03:30:28.020 --> 03:30:33.020]   Emerix Essentials Mouthwash is a great addition to your daily brushing routine.
[03:30:33.020 --> 03:30:38.020]   It is effective, yet gentle enough for the most sensitive gums and canker sores.
[03:30:39.020 --> 03:30:44.020]   Go organic today with Emerix Essentials. Visit Infowarsstore.com to learn more.
[03:30:44.020 --> 03:30:47.020]   That's Infowarsstore.com.
[03:30:47.020 --> 03:30:59.020]   We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[03:30:59.020 --> 03:31:04.020]   That's why I'm introducing Z-Shield, Toxic Metal and Chemical Defense Support.
[03:31:05.020 --> 03:31:12.020]   It's made in the USA. It's filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the InfoWars.
[03:31:12.020 --> 03:31:15.020]   It is a classical 360 wind.
[03:31:15.020 --> 03:31:25.020]   This is the formula that I personally have been taking for over a year and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[03:31:25.020 --> 03:31:33.020]   You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world that patriots have been working on for decades.
[03:31:34.020 --> 03:31:46.020]   We want to show the world that patriots stay as healthy and as clean and as focused as you can be because we need you, the remnant of America, to reignite those brush fires to the next level and to be healthy and as focused as you can be.
[03:31:46.020 --> 03:31:49.020]   Thanks to your support and your prayers, together we're changing the world.
[03:31:49.020 --> 03:31:53.020]   Now it's time to change our bodies with Z-Shield and Infowarslife.com.
[03:31:53.020 --> 03:31:58.020]   Thousands of years ago there was a basic form of chivalry.
[03:31:59.020 --> 03:32:05.020]   Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[03:32:05.020 --> 03:32:14.020]   Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[03:32:14.020 --> 03:32:18.020]   But in the 21st century, there are silent weapons for quiet war.
[03:32:18.020 --> 03:32:28.020]   Pathogens added to the food and water, to the lining of plastics that destroy our vitality, turn off our hormones, and accelerate our journey towards death.
[03:32:28.020 --> 03:32:32.020]   I personally counter this onslaught with Anthroplex.
[03:32:32.020 --> 03:32:43.020]   Anthroplex is designed with known, organic, concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
[03:32:43.020 --> 03:32:46.020]   Discover why Anthroplex is turning so many heads today.
[03:32:46.020 --> 03:32:52.020]   It's time for us to take our bodies back into our own hands, and it starts at Infowarslife.com with Anthroplex.
[03:32:55.020 --> 03:32:58.020]   You're listening to The Alex Jones Show.
[03:32:58.020 --> 03:33:13.020]   Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[03:33:13.020 --> 03:33:22.020]   We are coming back. We're going to have a great guest coming up this hour.
[03:33:23.020 --> 03:33:36.020]   We're going to talk a lot about what's going on in Hollywood, but I would be remiss if I didn't mention one story today that's very close to myself, very close to my heart in many ways, and not in a good way.
[03:33:36.020 --> 03:33:42.020]   The fact that Bo Bergdahl has pled guilty today to desertion.
[03:33:42.020 --> 03:33:51.020]   Now, a lot of people don't understand my background and the fact that I served at Guantanamo Bay when I was with the Navy, Navy Intelligence.
[03:33:52.020 --> 03:34:01.020]   And the four people, the terrorists, Taliban generals that Barack Obama turned over for Bo Bergdahl, let me tell you something about these people.
[03:34:01.020 --> 03:34:05.020]   They are genocidal war criminals.
[03:34:05.020 --> 03:34:18.020]   And many, if not all of them, I am sure, will absolutely be reengaging in this fight to commit more war crimes, more genocide in Afghanistan.
[03:34:19.020 --> 03:34:31.020]   These are the people that would literally go through and wipe out entire towns of people in Afghanistan because they weren't the right tribe or they didn't worship Islam the right way, like the Sunni-Shia divide, right?
[03:34:31.020 --> 03:34:42.020]   This is the type of people that Barack Obama set free to get back a deserter when he was told that this person was a deserter.
[03:34:43.020 --> 03:34:55.020]   And that's why Chuck Hagel was let go as Secretary of Defense, but it still didn't matter because it happened and we freed these absolutely horrific people to inflict more crimes on humanity.
[03:34:55.020 --> 03:35:02.020]   So when people bring up Barack Obama, and I think it's hilarious too that when people are saying Donald Trump isn't qualified to be president,
[03:35:02.020 --> 03:35:09.020]   and then they'll turn around and say that Barack Obama was this great, amazing president or something, it absolutely boggles my mind.
[03:35:10.020 --> 03:35:21.020]   But it also boggles the mind that the same people would say things like that about a guy, Barack Obama, and a candidate, Hillary Clinton, that were so in bed with Harvey Weinstein, pardon my phrase.
[03:35:21.020 --> 03:35:33.020]   And the guest that I want to bring on is going to talk a lot about that, is going to talk a lot about the collusion between Hollywood and the Democrat Party, the Democrat financial establishment.
[03:35:34.020 --> 03:35:43.020]   And we're bringing on Jacob Wall of Offended America, and he is someone who's actually seen a lot of this up close and unfortunately personal.
[03:35:43.020 --> 03:35:46.020]   So Jacob, what can you tell us about this story?
[03:35:46.020 --> 03:35:49.020]   Well Jack, first of all, it's great to be here.
[03:35:49.020 --> 03:36:02.020]   And one thing that's important that people understand about this is that once in a while, every couple of years, Hollywood will sort of usher one of these guys out and kind of let them go.
[03:36:03.020 --> 03:36:07.020]   A couple of years ago it was Charlie Sheen. They do it when the people are not making money for Hollywood anymore.
[03:36:07.020 --> 03:36:12.020]   If you remember, Charlie Sheen was kind of out there on a crack binge.
[03:36:12.020 --> 03:36:23.020]   And frankly, Charlie Sheen was engaged in debauchery, but everybody was of age, everybody was consenting, there were people involved, but they basically ran him out of town.
[03:36:24.020 --> 03:36:33.020]   But he wasn't producing anymore, he wasn't filling the seats, he wasn't getting the ratings, he wasn't playing along with what they wanted, so they saw it as an opportunity to get rid of him.
[03:36:33.020 --> 03:36:41.020]   That's exactly right. And they don't get rid of people that are engaging in bona fide pedophilia usually.
[03:36:41.020 --> 03:36:46.020]   Now Harvey Weinstein's case is pretty bad for something that they'll usually let go, but I'll tell you why that is.
[03:36:47.020 --> 03:36:59.020]   All of the Hollywood studios have been losing money, they've been going out of business, and basically they've been receiving cash infusions from the Chinese, from the communist Chinese, through companies that are basically owned by the Chinese government.
[03:36:59.020 --> 03:37:12.020]   The Dalian Wanda group comes to mind. Many of these massive, basically cash pools, private equity type vehicles from China have been infusing these studios with cash and influencing not only the content, but the way that they run their business.
[03:37:13.020 --> 03:37:25.020]   I want to point that out to people too, because when you see a movie these days, so often you'll see that title thrown up, one of those many companies that you see before the movie starts, but it'll say "Wanda".
[03:37:25.020 --> 03:37:34.020]   And it looks like the English word "Wanda", but what you're actually seeing is "Wan Da", which is a Chinese phrase, and there'll be that little red logo they have up there too.
[03:37:34.020 --> 03:37:41.020]   So I appreciate that you brought them up, I actually think that this has a lot to do with China's takeover of Hollywood as well.
[03:37:42.020 --> 03:37:49.020]   Well, it ties in so interestingly, because here's the thing. Harvey Weinstein's company, like many others, was going through a time of distress.
[03:37:49.020 --> 03:37:57.020]   Financially, it was not doing well, and people think, "Well, it's got billions of dollars of revenue." Yeah, but if you've got billions more in expenses, your company's not doing so hot.
[03:37:57.020 --> 03:38:04.020]   And so, for a long time, Harvey Weinstein was attempting to gain one of these types of Chinese cash infusions.
[03:38:05.020 --> 03:38:19.020]   Goldman Sachs owns a large portion of the Weinstein company, they were kind of questioning it, and the reason they couldn't get the cash is because it was so well-known that Harvey Weinstein was so unscrupulous in his behavior, and unlike many of these people, couldn't even cover it up.
