[00:00:00.000 --> 00:00:05.000]  InfoWars. Tomorrow's news. Today.
[01:51:48.490 --> 01:51:50.009]  rolling blackouts and start everywhere.
[01:51:50.009 --> 01:51:51.530]  I told you over and over again, that's coming.
[01:51:51.530 --> 01:51:53.370]  They are training you to be a slave.
[01:51:53.370 --> 01:51:57.769]  I mean, look, I mean, if my neighbor came over, his dog took
[01:51:57.769 --> 01:51:59.769]  a dump in my yard, I'm the type of person was just kind of
[01:51:59.769 --> 01:52:00.170]  ignore it.
[01:52:00.170 --> 01:52:02.730]  But if I saw my neighbor do it 20 times and say, hey, dude,
[01:52:02.730 --> 01:52:05.209]  why do you walk your dog over to do it in my yard?
[01:52:05.209 --> 01:52:07.969]  And then if you got my face, I might get a little upset.
[01:52:07.969 --> 01:52:12.610]  But I wouldn't get very upset because it's dog crap, pedophile
[01:52:12.610 --> 01:52:15.730]  stuff with our kids, fentanyl, open borders, devouring the
[01:52:15.730 --> 01:52:16.809]  dollar, World War three.
[01:52:16.809 --> 01:52:20.490]  I mean, folks, people think, man, this guy is really weird.
[01:52:20.490 --> 01:52:21.170]  No.
[01:52:21.170 --> 01:52:24.769]  If you knew your ancestors 200 years ago, 400 years ago,
[01:52:24.769 --> 01:52:27.209]  they were way, way more upset than me.
[01:52:27.209 --> 01:52:28.530]  They were normal, folks.
[01:52:28.530 --> 01:52:32.570]  I mean, if people saw their rights being taken when they
[01:52:32.570 --> 01:52:35.049]  had to fight for them before, they would get really pissed
[01:52:35.049 --> 01:52:36.849]  because they had just gotten their frights.
[01:52:37.849 --> 01:52:41.049]  And that's where I met people sit there and think like,
[01:52:41.049 --> 01:52:44.089]  you know, I went to the pandemic and a pandemic.
[01:52:44.089 --> 01:52:51.049]  The pandemic three is the overall series, but it's the Great
[01:52:51.049 --> 01:52:53.730]  Awakening. And I get up there and I say, you need to get
[01:52:53.730 --> 01:52:56.009]  this film out or you're going to be dead.
[01:52:56.009 --> 01:52:58.089]  And people went, man, he kind of went a little too far.
[01:52:58.089 --> 01:53:00.330]  I mean, they freaking killed a bunch of people with the
[01:53:00.330 --> 01:53:02.089]  ventilators and blocking therapeutics.
[01:53:02.089 --> 01:53:04.330]  And then the deadly shot millions and millions of people.
[01:53:04.330 --> 01:53:05.929]  And they're planning something far worse.
[01:53:05.929 --> 01:53:09.009]  They say targets children and no one will ask if they release
[01:53:09.009 --> 01:53:11.889]  it in a year or two or six months when it targets kids.
[01:53:11.889 --> 01:53:13.170]  Why Bill Gates say that?
[01:53:13.170 --> 01:53:15.170]  Because he loves to let those of us in the know.
[01:53:15.170 --> 01:53:16.049]  No, he's doing it.
[01:53:16.049 --> 01:53:17.129]  He's laughing about it.
[01:53:20.129 --> 01:53:24.250]  See, I have a normal effect.
[01:53:24.250 --> 01:53:26.370]  This is what people were like before we were slaves.
[01:53:26.370 --> 01:53:28.009]  This is what people are like.
[01:53:28.009 --> 01:53:30.009]  I'm red blooded.
[01:53:30.009 --> 01:53:32.570]  I have a lot of stamina, a lot of energy, got a high libido,
[01:53:32.570 --> 01:53:33.450]  just like Trump does.
[01:53:33.450 --> 01:53:34.530]  I'm not dead, folks.
[01:53:34.530 --> 01:53:36.089]  I'm not a dead person.
[01:53:36.089 --> 01:53:39.289]  And I mean, watching psychotic lunatics run around, destroy the
[01:53:39.289 --> 01:53:41.969]  world, I am legitimately pissed off.
[01:53:41.969 --> 01:53:44.049]  I am legitimately pissed off.
[01:53:46.370 --> 01:53:50.530]  And I don't take solace in the fact that the scum and the left
[01:53:50.530 --> 01:53:52.129]  and the devil worshippers are going to be destroyed in the
[01:53:52.129 --> 01:53:55.289]  process of my destruction because I don't care about them.
[01:53:55.289 --> 01:53:58.330]  I care about my children and your children, innocent people.
[01:53:58.330 --> 01:54:00.570]  So I don't take any pleasure like, well, at least when it all
[01:54:00.570 --> 01:54:02.289]  collapses, they'll pay.
[01:54:02.289 --> 01:54:05.450]  These people are already gone, psychically, spiritually.
[01:54:05.450 --> 01:54:06.330]  They're gone.
[01:54:06.330 --> 01:54:07.809]  They don't matter.
[01:54:07.809 --> 01:54:10.009]  I care about us.
[01:54:10.009 --> 01:54:11.809]  That's why I don't want the system to go down.
[01:54:11.809 --> 01:54:13.570]  I want to take the system and fix it.
[01:54:15.849 --> 01:54:17.049]  I said I'd cover a bunch of news.
[01:54:17.049 --> 01:54:18.089]  Now I'm just so upset.
[01:54:22.610 --> 01:54:25.129]  I mean, have you watched video of Peter Strzok in Congress
[01:54:25.129 --> 01:54:28.250]  literally looking like a cross between a gremlin and a
[01:54:28.250 --> 01:54:32.049]  vampire, sneering and baring his teeth at Congress?
[01:54:32.370 --> 01:54:33.490]  I mean, he's so mentally ill.
[01:54:33.490 --> 01:54:35.250]  He's so pathetic.
[01:54:35.250 --> 01:54:38.809]  That's the type of mentally ill person they get to run all this.
[01:54:38.809 --> 01:54:42.889]  I mean, we have crazy people running everything.
[01:54:42.889 --> 01:54:46.969]  And those of us that aren't nuts, they turn around and say,
[01:54:46.969 --> 01:54:48.610]  we're crazy.
[01:54:48.610 --> 01:54:50.370]  No, I'm not crazy.
[01:54:50.370 --> 01:54:52.610]  I'm not crazy at all.
[01:54:52.610 --> 01:54:55.570]  If I saw a woman every day who lives by a major highway, put
[01:54:55.570 --> 01:54:58.289]  her three-year-old out and throw a ball for the three-year-old
[01:54:58.289 --> 01:55:01.889]  to go get into rushing traffic and no one cared,
[01:55:01.889 --> 01:55:03.530]  I would start yelling and screaming, and I'd call the
[01:55:03.530 --> 01:55:05.089]  police on the woman, and the police did nothing.
[01:55:05.089 --> 01:55:07.809]  I'd have to stop the woman myself.
[01:55:07.809 --> 01:55:08.730]  It's the same thing.
[01:55:08.730 --> 01:55:11.289]  Everybody just keeps acting like this is normal.
[01:55:11.289 --> 01:55:12.889]  Oh, let me throw the ball out on the highway for the
[01:55:12.889 --> 01:55:14.170]  two-year-old to go get it.
[01:55:14.170 --> 01:55:15.450]  It's crazy.
[01:55:15.450 --> 01:55:16.849]  It's crazy.
[01:55:16.849 --> 01:55:18.610]  It's crazy.
[01:55:18.610 --> 01:55:21.129]  And then they put out that big lie, which was successful.
[01:55:21.129 --> 01:55:24.289]  Jones has $400 million.
[01:55:24.289 --> 01:55:26.009]  Don't hear about my bankruptcy anymore because it's all
[01:55:26.009 --> 01:55:28.009]  federally filed, all checked by the federal courts, no
[01:55:28.009 --> 01:55:31.289]  money, nothing, a little bit of real estate, a house and a
[01:55:31.289 --> 01:55:32.929]  little farm.
[01:55:32.929 --> 01:55:35.450]  They know all that now.
[01:55:35.450 --> 01:55:37.650]  They know all that.
[01:55:37.650 --> 01:55:39.610]  And so you never hear about it anymore.
[01:55:39.610 --> 01:55:41.769]  But the lie worked with a bunch of the audience.
[01:55:41.769 --> 01:55:44.450]  Well, Jones doesn't need my support.
[01:55:44.450 --> 01:55:45.709]  He's got $400 million.
[01:55:50.809 --> 01:55:56.610]  It's so ridiculous how these people lie and lie and lie and
[01:55:56.610 --> 01:56:00.170]  lie and lie and lie and lie and lie.
[01:56:00.170 --> 01:56:03.129]  It's all they do.
[01:56:03.129 --> 01:56:05.969]  And then all the minions of the system who are just normal
[01:56:05.969 --> 01:56:08.330]  people, but they think going along with the system is what
[01:56:08.330 --> 01:56:09.250]  a winner does.
[01:56:09.250 --> 01:56:12.289]  No, going along with the system when it's got cancer is
[01:56:12.289 --> 01:56:16.450]  crazy, like the Germans without Adolf Hitler.
[01:56:16.450 --> 01:56:18.009]  So yes, go to Infowarsstore.com.
[01:56:18.009 --> 01:56:18.849]  We had a big sale.
[01:56:18.849 --> 01:56:20.129]  I should have announced it last.
[01:56:20.129 --> 01:56:21.170]  I didn't really plug first hour.
[01:56:21.170 --> 01:56:22.610]  Robert Barnes did it for me.
[01:56:22.610 --> 01:56:25.009]  But if you go to Infowarsstore.com, look right
[01:56:25.009 --> 01:56:27.450]  there, we got the biggest sale of the year going right now,
[01:56:27.490 --> 01:56:30.009]  50% off.
[01:56:30.009 --> 01:56:33.089]  We put up the shopping cart, Infowarsstore.com.
[01:56:33.089 --> 01:56:37.089]  50% off on BrainForce Plus and BrainForce Ultra together.
[01:56:37.089 --> 01:56:38.450]  Incredible new tropics.
[01:56:38.450 --> 01:56:40.209]  40% off on BrainForce Plus by itself.
[01:56:40.209 --> 01:56:43.410]  40% off on BrainForce Ultra, limited time sale, because we
[01:56:43.410 --> 01:56:44.370]  don't have a huge supply.
[01:56:44.370 --> 01:56:46.049]  We've got a decent supply, but not a huge supply.
[01:56:46.049 --> 01:56:48.410]  We'll run this special for about two weeks.
[01:56:48.410 --> 01:56:50.530]  And amazing new tropics, 50% off.
[01:56:50.530 --> 01:56:51.849]  Thank you all for your support.
[01:56:51.849 --> 01:56:54.009]  Infowars MDs launched five new products.
[01:56:54.009 --> 01:56:55.370]  Be sure and check that out.
[01:56:55.370 --> 01:56:58.690]  And 50% off on Super Female Vitality.
[01:56:58.690 --> 01:57:02.209]  Here's the bad news, Super Female Vitality sold out.
[01:57:02.209 --> 01:57:03.450]  Friday there was like 100 bottles left.
[01:57:03.450 --> 01:57:05.049]  I think it's sold out now.
[01:57:05.049 --> 01:57:06.889]  But Super Female Vitality is the exact same formula.
[01:57:06.889 --> 01:57:08.289]  And you're like, really?
[01:57:08.289 --> 01:57:11.129]  Yeah, women want a pink label, men want a brown label.
[01:57:11.129 --> 01:57:12.730]  It's the same formula.
[01:57:12.730 --> 01:57:16.250]  It's a bunch of cold press known for stamina, libido, energy.
[01:57:16.250 --> 01:57:17.490]  And it's 50% off.
[01:57:17.490 --> 01:57:18.690]  We haven't done that in a long time.
[01:57:18.690 --> 01:57:21.170]  So Super Female Vitality, good for women, good for men.
[01:57:21.170 --> 01:57:22.410]  It's the same damn formula.
[01:57:22.410 --> 01:57:25.969]  Infowarsstore.com or 888-253-3139.
[01:57:25.969 --> 01:57:28.410]  All right, I'm going to end the Alex Jones Show.
[01:57:28.410 --> 01:57:31.809]  You kind of got old-fashioned Alex Jones tonight, didn't you?
[01:57:31.809 --> 01:57:33.089]  I've been controlling my anger, folks,
[01:57:33.089 --> 01:57:35.610]  because it exhausts me later when I do it.
[01:57:35.610 --> 01:57:38.330]  I don't like it, but we're going to come back,
[01:57:38.330 --> 01:57:39.089]  start the next hour.
[01:57:39.089 --> 01:57:40.570]  I've got a lot of important news I'm going to hit
[01:57:40.570 --> 01:57:42.129]  that I'm sure isn't going to take over.
[01:57:42.129 --> 01:57:44.889]  Infowars.com, tomorrow's news today.
[01:57:44.889 --> 01:57:45.730]  So stay with us.
[01:57:48.610 --> 01:57:49.769]  In the short time we have,
[01:57:49.769 --> 01:57:51.650]  I can't get into all the incredible ingredients
[01:57:51.650 --> 01:57:53.049]  in Super Female Vitality.
[01:57:53.049 --> 01:57:55.809]  Go to infowarsstore.com, read about the ingredients,
[01:57:55.809 --> 01:57:56.809]  look them up for yourself,
[01:57:56.809 --> 01:57:59.610]  and then understand this is cold-pressed herbs,
[01:57:59.610 --> 01:58:01.889]  so it has a more powerful effect on the body.
[01:58:01.889 --> 01:58:05.410]  Get yours today at infowarsstore.com for 50% off.
[01:58:06.809 --> 01:58:08.889]  Super Male Vitality is selling out.
[01:58:08.889 --> 01:58:11.730]  It's an incredible formula for stamina, energy, libido.
[01:58:11.730 --> 01:58:13.089]  Only a few hundred bottles left.
[01:58:13.089 --> 01:58:15.730]  But the good news is we have several thousand bottles left
[01:58:15.730 --> 01:58:18.370]  of Super Female Vitality that's the same formula.
[01:58:18.370 --> 01:58:21.009]  It boosts men, it boosts women, it works great.
[01:58:21.009 --> 01:58:22.849]  But women like pink labels,
[01:58:22.849 --> 01:58:24.809]  men like different color labels.
[01:58:24.809 --> 01:58:26.849]  So it works for men as well.
[01:58:26.849 --> 01:58:27.929]  It's the same formula.
[01:58:27.929 --> 01:58:30.330]  It's an incredible formula and it funds our operation.
[01:58:30.330 --> 01:58:31.650]  And there's another important part
[01:58:31.650 --> 01:58:33.450]  of the overall information.
[01:58:33.450 --> 01:58:36.129]  It's 50% off for a limited time.
[01:58:36.129 --> 01:58:38.769]  So get your Super Female Vitality for men and women
[01:58:38.769 --> 01:58:42.009]  at infowarsstore.com right now for 50% off
[01:58:42.009 --> 01:58:43.289]  and it funds the Info War.
[01:58:43.289 --> 01:58:46.650]  Super Female Vitality, 50% off for a limited time
[01:58:46.650 --> 01:58:49.089]  at infowarsstore.com.
[01:58:49.089 --> 01:58:50.809]  I want to thank all of you over the years
[01:58:51.570 --> 01:58:52.650]  who have supported Info Wars financially
[01:58:52.650 --> 01:58:54.610]  and with word of mouth and prayer.
[01:58:54.610 --> 01:58:56.370]  All the success that we've had together
[01:58:56.370 --> 01:58:57.570]  against the globalists and the fact
[01:58:57.570 --> 01:58:59.570]  that we're not caught flat footed
[01:58:59.570 --> 01:59:02.170]  during their major takeover is because of you.
[01:59:02.170 --> 01:59:05.209]  Humanity has a real fighting chance.
[01:59:05.209 --> 01:59:06.129]  That's why I want to thank you all
[01:59:06.129 --> 01:59:08.170]  for buying products at infowarsstore.com
[01:59:08.170 --> 01:59:09.690]  like books and films and supplements
[01:59:09.690 --> 01:59:12.250]  and water filtration, air filtration, so much more.
[01:59:12.250 --> 01:59:13.769]  But for those of you that want to actually give us
[01:59:13.769 --> 01:59:16.730]  a straight donation so we get almost 100% of the money
[01:59:16.730 --> 01:59:19.049]  to fund our operation during this critical time,
[01:59:19.089 --> 01:59:23.170]  go to infowarsstore.com and right at the top
[01:59:23.170 --> 01:59:25.530]  you'll see a link to make a straight donation.
[01:59:25.530 --> 01:59:28.889]  A one-time donation of $5, $10, $50
[01:59:28.889 --> 01:59:31.570]  or a recurring donation you can cancel any time.
[01:59:31.570 --> 01:59:33.129]  I want to thank all of you that have donated.
[01:59:33.129 --> 01:59:34.889]  I want to encourage those of you out there
[01:59:34.889 --> 01:59:37.129]  that want to support Freedom to take action now
[01:59:37.129 --> 01:59:39.330]  and be part of the global awakening,
