[00:00.000 --> 00:25.000]  The
[3:13:53.000 --> 3:14:09.000]  So imagine this, for example, he deposes Fauci, Berks, Redfield, other people at the CDC.
[3:14:09.000 --> 3:14:38.000]  This is recorded. Transcripts are available. As the discovery process proceeds, and of course it would be lengthy, whenever he wants to, meaning lawyer Renz, he can file with the court what has just happened in discovery, which means it's public for everybody to read.
[3:14:38.000 --> 3:14:52.000]  Well, Dr. Fauci, on May 1st, you said the following and so forth about asymptomatic and so forth, but you see, on June 2nd, and then you reverse this thing, then you said in July and so forth and so on, and that was another contradiction and so forth.
[3:14:52.000 --> 3:15:06.000]  Then you publish a study saying this, so forth, so where do you actually stand? How are case numbers derived? Really, that's how case numbers derive?
[3:15:06.000 --> 3:15:21.000]  What did you say about masks? Let's examine this because we have 13 studies in front of us, Dr. Fauci, some of which are published in medical journals that you praise as being authoritative that say masks are useless.
[3:15:21.000 --> 3:15:47.000]  And I want to read to you the finding of one of these studies and then ask you some questions about detail, getting down to the nitty gritty of the science and what has been put upon us by official experts and authorities and claimed to be science when it isn't whatsoever.
[3:15:47.000 --> 3:15:59.000]  All of this would be on the table during the discovery process, which would go on before a trial ever took place.
[3:15:59.000 --> 3:16:09.000]  And this information would be made public step by step and blow by blow and witness by witness.
[3:16:09.000 --> 3:16:27.000]  And then, of course, if this goes to trial, lawyer Renz will be calling his own expert witnesses to the stand and having them testify at great length.
[3:16:27.000 --> 3:16:47.000]  So now we would be getting into the whole question of what is an expert and what is an authority and who is official because, of course, the psychological operation here on the public is to make people think that there are these officials, you see, who have the last word.
[3:16:47.000 --> 3:16:58.000]  Well, so and so said that the pandemic is really not that significant, some of the, but officials warn, yeah, well, who are these people and why are they called officials?
[3:16:58.000 --> 3:17:02.000]  Well, this issue would be brought up a trial as well.
[3:17:02.000 --> 3:17:14.000]  All of this would be laid out on the table finally, once and for all, if this goes to trial, for the world to see.
[3:17:14.000 --> 3:17:22.000]  So this is a gigantic proposition that we're talking about here, this court filing in Ohio.
[3:17:22.000 --> 3:17:35.000]  And there is much more of this to come, which we will be reporting on here and in other places because it's vital and that we'll wake up people all over the world.
[3:17:35.000 --> 3:17:36.000]  Stay with us.
[3:17:36.000 --> 3:17:38.000]  We'll be back after the break.
[3:17:38.000 --> 3:17:59.000]  In Germany, in Australia, in Canada, and now even in Ohio, every blue state, every blue city is announcing that they are establishing emergency covid centers for people that refuse to be tested or people that are tested but refuse to stay in place while the results are coming back or those that
[3:17:59.000 --> 3:18:08.000]  supposedly break quarantine, this of course is all based on the tests that are over 90% fraudulent and were designed to be so.
[3:18:08.000 --> 3:18:10.000]  This is a power grab.
[3:18:10.000 --> 3:18:13.000]  The world government globalist system is in trouble.
[3:18:13.000 --> 3:18:17.000]  All over the planet, free peoples are trying to pull out of it.
[3:18:17.000 --> 3:18:33.000]  And every blue area, I use the term blue as if the US for blue for Democrats, red for Republicans is basically globalist or communist and authoritarian and they are using this as their cover for an authoritarian takeover because they know the world's waiting to them.
[3:18:33.000 --> 3:18:35.000]  It's a very simple equation.
[3:18:35.000 --> 3:18:36.000]  It's illegal.
[3:18:36.000 --> 3:18:37.000]  We must resist it.
[3:18:37.000 --> 3:18:41.000]  Remember 15 days to flatten the curve because the hospitals are so full.
[3:18:41.000 --> 3:18:42.000]  Of course, all that was a while.
[3:18:42.000 --> 3:18:43.000]  That was a fraud.
[3:18:43.000 --> 3:18:48.000]  The Rockefeller and Bill Gates documents from the beginning on record, they said the mask wearing will never end.
[3:18:48.000 --> 3:18:50.000]  The social distancing will never end.
[3:18:50.000 --> 3:18:52.000]  The forced inoculations will never end.
[3:18:52.000 --> 3:18:57.000]  The social tracking through your cell phones and the global social credit score will never end.
[3:18:57.000 --> 3:19:01.000]  If you put up with it, this is the rollout of the post human world.
[3:19:01.000 --> 3:19:10.000]  I know you know that, but I've seen national Democrat Party statements that I've seen CNN and others point out that Jones says that covid is a hoax.
[3:19:10.000 --> 3:19:12.000]  What I'm saying is this is an overblown fraud.
[3:19:12.000 --> 3:19:13.000]  You can't do it.
[3:19:13.000 --> 3:19:14.000]  You can't get it or you can't get it out of your mind.
[3:19:14.000 --> 3:19:16.000]  But he sells ImFoWars.com mask.
[3:19:16.000 --> 3:19:23.000]  Yes, if you're going to be made to do it to find an airport or by the police on a train, then fight back with information warfare.
[3:19:23.000 --> 3:19:24.000]  Have a walking billboard.
[3:19:24.000 --> 3:19:29.000]  That's hypocrisy to be able to hold two different ideas in your head at the same time.
[3:19:29.000 --> 3:19:35.000]  If you're going to be raped by these people and they're going to put the burka over your head might as well advertise it with ImFoWars.com.
[3:19:35.000 --> 3:19:36.000]  It's that simple, ladies and gentleman.
[3:19:36.000 --> 3:19:38.000]  Fight back.
[3:19:38.000 --> 3:19:40.300]  I talk about all the horrible things that are happening,
[3:19:40.300 --> 3:19:42.880]  and I point out that the globalist are a eugenics death goal
[3:19:42.880 --> 3:19:43.920]  because it's true.
[3:19:43.920 --> 3:19:45.760]  I don't say it to scare you.
[3:19:45.760 --> 3:19:48.240]  A lot of people say, man, this show is dark.
[3:19:48.240 --> 3:19:50.360]  Well, you've got to know you're dealing with evil
[3:19:50.360 --> 3:19:51.960]  if you're gonna defeat it.
[3:19:51.960 --> 3:19:53.840]  And if we just listen to the surface
[3:19:53.840 --> 3:19:56.000]  of what the NWO propagandists are saying,
[3:19:56.000 --> 3:19:59.800]  they have reasons to sell this garbage to the general public.
[3:19:59.800 --> 3:20:02.400]  But if you just scratch the surface, they're so arrogant,
[3:20:02.400 --> 3:20:06.360]  they've all written detailed blueprints of this plan.
[3:20:06.360 --> 3:20:08.600]  And more and more, being honest about it,
[3:20:08.600 --> 3:20:11.560]  because there comes a point where, as David Icke says,
[3:20:11.560 --> 3:20:15.200]  they have to stop hiding it and start selling it.
[3:20:15.200 --> 3:20:18.160]  So we're at the point of the emergence now,
[3:20:18.160 --> 3:20:19.960]  and it's coming out in the open.
[3:20:19.960 --> 3:20:23.120]  And some people, under Mass.com syndrome,
[3:20:23.120 --> 3:20:25.400]  are gonna submit to any level of tyranny,
[3:20:25.400 --> 3:20:27.320]  but others are gonna fight.
[3:20:27.320 --> 3:20:29.280]  This isn't like some old dictatorship
[3:20:29.280 --> 3:20:32.240]  that you could submit to it and join it and be okay.
[3:20:32.240 --> 3:20:35.760]  No, this thing is post-human and exterminism.
[3:20:35.760 --> 3:20:37.080]  Research what that is.
[3:20:39.800 --> 3:20:42.960]  You're listening to the Alex Jones Show.
[3:20:49.680 --> 3:20:52.680]  ["Aleks Jones Show"]
[3:20:58.200 --> 3:21:01.480]  Now, one more thing about the Ohio case
[3:21:02.520 --> 3:21:05.600]  that I was describing in the last segment.
[3:21:05.600 --> 3:21:07.920]  Boyer Tom Renz, on behalf of the plaintiffs,
[3:21:07.920 --> 3:21:09.480]  wants a jury trial.
[3:21:12.560 --> 3:21:15.480]  This is a stroke of genius.
[3:21:16.640 --> 3:21:18.800]  In other words, he's saying,
[3:21:18.800 --> 3:21:21.480]  we want citizens to be sitting on the jury.
[3:21:23.480 --> 3:21:25.800]  And we want them to hear at length
[3:21:26.800 --> 3:21:30.080]  the testimony on the science and the facts
[3:21:30.080 --> 3:21:31.800]  as well as on the Constitution.
[3:21:31.800 --> 3:21:37.000]  On the fraud, essentially, I'm saying,
[3:21:37.000 --> 3:21:42.000]  of this pandemic, on all sorts of scientific vectors,
[3:21:42.000 --> 3:21:45.400]  some of which I've been describing here on the show
[3:21:45.400 --> 3:21:46.520]  in the past weeks.
[3:21:48.040 --> 3:21:52.320]  He's saying, I want citizens to rule on this in the jury.
[3:21:53.680 --> 3:21:57.680]  He's saying citizens are capable of understanding this.
[3:21:57.680 --> 3:22:00.520]  This is not some arcane thing that only the experts
[3:22:00.520 --> 3:22:04.040]  can argue about in front of a judge in a quiet room.
[3:22:04.040 --> 3:22:05.760]  And then the judge decides.
[3:22:07.280 --> 3:22:11.280]  He's saying, citizens can figure this out as well.
[3:22:11.280 --> 3:22:15.800]  And that's my experience over 35 years working as a reporter.
[3:22:18.080 --> 3:22:22.440]  When the explanation is clear and the details are there,
[3:22:22.440 --> 3:22:24.520]  you can go as complex as you want to
[3:22:24.520 --> 3:22:27.480]  and people will understand if they want to understand.
[3:22:27.480 --> 3:22:30.600]  They're there, their intelligence is lurking
[3:22:30.600 --> 3:22:34.600]  sometimes below the surface, but when they're called upon
[3:22:34.600 --> 3:22:37.200]  and when they get, this is the most important thing,
[3:22:37.200 --> 3:22:40.280]  when they have the opportunity to become
[3:22:40.280 --> 3:22:44.080]  essentially investigators and researchers
[3:22:44.080 --> 3:22:46.720]  and the door is open to them, all of a sudden,
[3:22:46.720 --> 3:22:51.240]  everything changes right away, bang, bang, bang, bang, bang.
[3:22:51.240 --> 3:22:54.520]  And I'll cite as an example one that I've used here
[3:22:54.520 --> 3:22:59.520]  on the show before and that was Senator Charles Key's
[3:23:00.080 --> 3:23:03.520]  investigation, citizen grand jury, so to speak,
[3:23:03.520 --> 3:23:06.600]  into the Oklahoma City bombing of 1995.
[3:23:08.320 --> 3:23:13.320]  He knew and citizens in Oklahoma City and environs knew
[3:23:13.520 --> 3:23:17.640]  that the whole explanation was a gigantic fraud.
