[00:00.000 --> 00:14.200]  Big Brother mainstream media government cover-ups you want answers well so does he he's Alex Jones
[2:54:38.400 --> 2:54:41.400]  And there's a fight for the heart and soul of the military
[2:54:41.400 --> 2:54:42.400]  and police.
[2:54:42.400 --> 2:54:43.400]  Instead of just talking about,
[2:54:43.400 --> 2:54:44.400]  oh, we're going to have a civil war.
[2:54:44.400 --> 2:54:48.400]  Let's buy some more guns and get ready for it.
[2:54:48.400 --> 2:54:50.400]  Why don't we reach out to police and military
[2:54:50.400 --> 2:54:53.400]  and journalists and the media and the city councils
[2:54:53.400 --> 2:54:57.400]  and go make an issue out of this now?
[2:54:57.400 --> 2:55:00.400]  Keep government and especially the uniform services
[2:55:00.400 --> 2:55:01.400]  on a very short leash,
[2:55:01.400 --> 2:55:05.400]  or you will get oppression every time.
[2:55:05.400 --> 2:55:11.400]  This is a historical fact, and I just beg.
[2:55:11.400 --> 2:55:14.400]  All of you in the military and police as well,
[2:55:14.400 --> 2:55:16.400]  I mean, you know things are changing.
[2:55:16.400 --> 2:55:18.400]  You know there's tyranny.
[2:55:18.400 --> 2:55:20.400]  I mean, I was sitting there in a restaurant
[2:55:20.400 --> 2:55:21.400]  next to four cops over there
[2:55:21.400 --> 2:55:24.400]  and was listening to them the entire time.
[2:55:24.400 --> 2:55:27.400]  And I was critical of some of the stuff they were doing.
[2:55:27.400 --> 2:55:29.400]  Other than that, I kept thinking they knew who I was,
[2:55:29.400 --> 2:55:31.400]  but they did, but they were talking about Obama
[2:55:31.400 --> 2:55:34.400]  and executive order to take over communications.
[2:55:34.400 --> 2:55:37.400]  And they were like, how do they do that?
[2:55:37.400 --> 2:55:40.400]  The point is people are realizing this is creepy.
[2:55:40.400 --> 2:55:45.400]  And our way of life is going to end if this goes through.
[2:55:45.400 --> 2:55:46.400]  They want to go to tyranny
[2:55:46.400 --> 2:55:48.400]  because they're going to get rid of the prosperity folks.
[2:55:48.400 --> 2:55:50.400]  They want that model.
[2:55:50.400 --> 2:55:51.400]  And I know I've been ranting.
[2:55:51.400 --> 2:55:52.400]  I've only got a couple minutes left.
[2:55:52.400 --> 2:55:56.400]  Dan fight specifically on the flu front though.
[2:55:56.400 --> 2:55:59.400]  I mean, you're raising the point about mass arrest.
[2:55:59.400 --> 2:56:02.400]  It's been admitted they plan to forcibly inoculate.
[2:56:02.400 --> 2:56:04.400]  It's been admitted like when they go pick up
[2:56:04.400 --> 2:56:07.400]  all the journalists or protesters before an event now
[2:56:07.400 --> 2:56:09.400]  and arrest them for no reason
[2:56:09.400 --> 2:56:12.400]  and always call beer making equipment bombs.
[2:56:12.400 --> 2:56:14.400]  I mean, people think, oh, they must be guilty.
[2:56:14.400 --> 2:56:16.400]  No folks, we've had the police say
[2:56:16.400 --> 2:56:19.400]  we're going to blow up the military
[2:56:19.400 --> 2:56:21.400]  for politely pulling up
[2:56:21.400 --> 2:56:24.400]  and saying, hi, we'd like to talk to your public information officer.
[2:56:24.400 --> 2:56:26.400]  We called here. They said, come over.
[2:56:26.400 --> 2:56:28.400]  And then an American scum
[2:56:28.400 --> 2:56:32.400]  would dare even try to talk to a military press person.
[2:56:32.400 --> 2:56:35.400]  I mean, we are the lowest filth on earth.
[2:56:35.400 --> 2:56:36.400]  You have to understand that
[2:56:36.400 --> 2:56:41.400]  from the Homeland Security perspective, Dan.
[2:56:41.400 --> 2:56:44.400]  In Chicago with the arrests of, you know,
[2:56:44.400 --> 2:56:46.400]  kind of Occupy related activists
[2:56:46.400 --> 2:56:48.400]  around the NATO summit there.
[2:56:48.400 --> 2:56:51.400]  There was also kind of a very similar setup
[2:56:51.400 --> 2:56:55.400]  with an informant kind of a very false flag scenario
[2:56:55.400 --> 2:56:59.400]  in a Cleveland sort of a staged like fake bombing thing going on.
[2:56:59.400 --> 2:57:01.400]  And then as we saw in Minneapolis,
[2:57:01.400 --> 2:57:04.400]  this DRE drug recognition evaluator program
[2:57:04.400 --> 2:57:07.400]  was trying to turn people informant into informants
[2:57:07.400 --> 2:57:09.400]  by exploiting drugs and chemical dependency
[2:57:09.400 --> 2:57:10.400]  and that kind of thing.
[2:57:10.400 --> 2:57:13.400]  So, you know, at the FBI level,
[2:57:13.400 --> 2:57:17.400]  there's a very certain tactic of trying to plant people
[2:57:17.400 --> 2:57:21.400]  in place as, you know, provocateurs, handlers, so forth.
[2:57:21.400 --> 2:57:24.400]  They try to kind of isolate, kind of spin off
[2:57:24.400 --> 2:57:26.400]  small groups of vulnerable people.
[2:57:26.400 --> 2:57:28.400]  That's pretty much how it happened in Cleveland.
[2:57:28.400 --> 2:57:31.400]  There's a really excellent film that was on PBS
[2:57:31.400 --> 2:57:32.400]  called Better This World,
[2:57:32.400 --> 2:57:35.400]  which covered the 2008 Republican National Convention.
[2:57:35.400 --> 2:57:36.400]  Totally set up.
[2:57:36.400 --> 2:57:38.400]  Molotov cocktail. Yeah, that's set up.
[2:57:38.400 --> 2:57:40.400]  And so that particular model
[2:57:40.400 --> 2:57:42.400]  is also the same kind of model
[2:57:42.400 --> 2:57:44.400]  that you're starting to see applied as the FBI.
[2:57:44.400 --> 2:57:47.400]  They tried to set me up
[2:57:47.400 --> 2:57:49.400]  and had cops coming around
[2:57:49.400 --> 2:57:50.400]  and people trying to set us up
[2:57:50.400 --> 2:57:53.400]  for the governor's mansion firebombing.
[2:57:53.400 --> 2:57:56.400]  And then the same guy connected to that
[2:57:56.400 --> 2:57:58.400]  ended up there in Minnesota.
[2:57:58.400 --> 2:57:59.400]  Yes, exactly.
[2:57:59.400 --> 2:58:00.400]  Those were definitely linked.
[2:58:00.400 --> 2:58:03.400]  And so it's the same kind of operational pattern.
[2:58:03.400 --> 2:58:07.400]  I got a batch of documents from earlier in the 2000s,
[2:58:07.400 --> 2:58:10.400]  FBI FOIA documents from Iowa
[2:58:10.400 --> 2:58:12.400]  and the extensive operations that they did there
[2:58:12.400 --> 2:58:14.400]  because it looked like they were trying to set up
[2:58:14.400 --> 2:58:15.400]  similar groups.
[2:58:15.400 --> 2:58:17.400]  They had confidential informants going on.
[2:58:17.400 --> 2:58:19.400]  So you can look up those stories.
[2:58:19.400 --> 2:58:21.400]  I call them co-intel pro-gothic.
[2:58:21.400 --> 2:58:22.400]  I tell you what, stay there.
[2:58:22.400 --> 2:58:24.400]  Let's do five more minutes into overdrive on this.
[2:58:24.400 --> 2:58:25.400]  I won't be able to finish that up.
[2:58:25.400 --> 2:58:27.400]  But yeah, folks, you don't understand
[2:58:27.400 --> 2:58:29.400]  how criminal the system is
[2:58:29.400 --> 2:58:31.400]  until your polite reporters pull up and go,
[2:58:31.400 --> 2:58:32.400]  hi, we're here to talk to people.
[2:58:32.400 --> 2:58:34.400]  They're like, you're bombers. Get them bombers.
[2:58:34.400 --> 2:58:37.400]  I mean, it's like they say we are,
[2:58:37.400 --> 2:58:42.400]  so we are off to the camp.
[2:58:42.400 --> 2:58:45.400]  Thank you for listening to GCN.
[2:58:45.400 --> 2:59:12.400]  Visit GCNLive.com today.
[2:59:15.400 --> 2:59:20.400]  Or call 800-340-7091 for a free catalog.
[2:59:20.400 --> 2:59:22.400]  Buy the one to two month sample package
[2:59:22.400 --> 2:59:24.400]  and enjoy soaps that are twice as good
[2:59:24.400 --> 2:59:26.400]  as what you're using now.
[2:59:26.400 --> 2:59:29.400]  Or save big with a one to two year supply of soaps
[2:59:29.400 --> 2:59:31.400]  for all your cleaning needs.
[2:59:31.400 --> 2:59:33.400]  This is an amazing deal.
[2:59:33.400 --> 2:59:35.400]  You can save thousands of dollars
[2:59:35.400 --> 2:59:38.400]  and you will love the way real soap makes you feel.
[2:59:38.400 --> 2:59:41.400]  See them on the web at fivestarsope.com
[2:59:41.400 --> 2:59:51.400]  or call 800-340-7091 for a free catalog.
[2:59:51.400 --> 2:59:55.400]  Coast to coast, direct from Austin.
[2:59:55.400 --> 2:59:59.400]  You're listening to the Alex Jones Broadcasting Network.
[2:59:59.400 --> 3:00:12.400]  Okay, ladies and gentlemen.
[3:00:12.400 --> 3:00:14.400]  The Broadcasting Worldwide.
[3:00:14.400 --> 3:00:17.400]  Right now it is 7-Eleven.
[3:00:17.400 --> 3:00:22.400]  Wednesday the 11th day of July 2012.
[3:00:22.400 --> 3:00:26.400]  Dan Fite is a journalist and joins us right now.
[3:00:26.400 --> 3:00:29.400]  He was just getting into something
[3:00:29.400 --> 3:00:31.400]  that probably should have done the whole interview on.
[3:00:31.400 --> 3:00:33.400]  We only had about five minutes left here.
[3:00:33.400 --> 3:00:35.400]  Three or four minutes left, technically.
[3:00:35.400 --> 3:00:37.400]  And that's provocaturing.
[3:00:37.400 --> 3:00:39.400]  Again, I covered an urban warfare drill.
[3:00:39.400 --> 3:00:43.400]  Mike Hansen saw this, my camera guy, in Florida.
[3:00:43.400 --> 3:00:45.400]  And the military was really mad I was covering this.
[3:00:45.400 --> 3:00:49.400]  We found out because it was a roundup the town drill.
[3:00:49.400 --> 3:00:52.400]  And we'd go around the town, Brooksville, Florida,
[3:00:52.400 --> 3:00:54.400]  and they'd have military.
[3:00:54.400 --> 3:00:56.400]  People come out of their houses, this is on video,
[3:00:56.400 --> 3:01:01.400]  saying, your Alex Jones, the military told me not to talk to you.
[3:01:01.400 --> 3:01:05.400]  This was like 13 years ago when hardly anybody knew who I was.
[3:01:05.400 --> 3:01:08.400]  And then I'm there trying to film the military landing
[3:01:08.400 --> 3:01:11.400]  and practicing taking over the town at the local municipal airport.
[3:01:11.400 --> 3:01:13.400]  And like I said, they had this military guy
[3:01:13.400 --> 3:01:15.400]  who had been following us around in Austin,
[3:01:15.400 --> 3:01:17.400]  jump out of the bushes.
[3:01:17.400 --> 3:01:19.400]  We later learned, was assigned to him,
[3:01:19.400 --> 3:01:21.400]  and start setting fires going, you know,
[3:01:21.400 --> 3:01:23.400]  like the fires you're setting, Alex.
[3:01:23.400 --> 3:01:25.400]  He was like putting him out, he was like setting more.
[3:01:25.400 --> 3:01:27.400]  And I had to like, you know,
[3:01:27.400 --> 3:01:29.400]  I'm going to get into the whole story.
[3:01:29.400 --> 3:01:31.400]  The point is, stop the guy.
[3:01:31.400 --> 3:01:33.400]  And listen, you're nothing.
[3:01:33.400 --> 3:01:35.400]  They'll put you in prison in five seconds.
[3:01:35.400 --> 3:01:37.400]  That's what I'm telling you.
[3:01:37.400 --> 3:01:39.400]  Setting up Americans, we're the enemy.
[3:01:39.400 --> 3:01:41.400]  You have to understand, those running the country,
[3:01:41.400 --> 3:01:44.400]  tell you it's all about patriotism, but it's the opposite.
[3:01:44.400 --> 3:01:46.400]  They're here to bring this country down.
[3:01:46.400 --> 3:01:49.400]  And only being honest about how bad this is
[3:01:49.400 --> 3:01:51.400]  will ever get us out of this.
[3:01:51.400 --> 3:01:53.400]  But I've experienced it.
[3:01:53.400 --> 3:01:55.400]  I've experienced all sorts of stuff
[3:01:55.400 --> 3:01:57.400]  that until you witness it, it's hard to believe.
[3:01:57.400 --> 3:02:01.400]  Dan Fyte, finishing up your point on this front.
[3:02:01.400 --> 3:02:02.400]  Sure.
[3:02:02.400 --> 3:02:04.400]  I just wanted to sort of add that there's a real corrupt
[3:02:04.400 --> 3:02:07.400]  sort of incentive structure inside the FBI.
[3:02:07.400 --> 3:02:09.400]  It's called statistical accomplishments.
[3:02:09.400 --> 3:02:11.400]  And so whenever they can create an incident
[3:02:11.400 --> 3:02:13.400]  using informants, you know,
[3:02:13.400 --> 3:02:15.400]  trying to generate charges and stuff,
[3:02:15.400 --> 3:02:17.400]  they can get statistical accomplishments for their careers.
[3:02:17.400 --> 3:02:19.400]  And so the documents that I got were posted
[3:02:19.400 --> 3:02:23.400]  under Cointel Pro Gothic and Cointel Pro Gothic 2.
[3:02:23.400 --> 3:02:26.400]  And they show how statistical accomplishments
[3:02:26.400 --> 3:02:29.400]  are an integral part that motivates this entire process
[3:02:29.400 --> 3:02:31.400]  of interfering in domestic movements,
[3:02:31.400 --> 3:02:33.400]  declaring that, well, we think you're a terrorist.
[3:02:33.400 --> 3:02:36.400]  We're putting you on the watch list because of your political statements
[3:02:36.400 --> 3:02:38.400]  and things of that nature.
[3:02:38.400 --> 3:02:40.400]  I just want to say, though, on the positive side,
[3:02:40.400 --> 3:02:42.400]  there is a lot we can do in terms of research.
[3:02:42.400 --> 3:02:44.400]  I encourage everybody to do this.
[3:02:44.400 --> 3:02:46.400]  I've just been someone who's been plugging at it for a while,
[3:02:46.400 --> 3:02:49.400]  and I have a lot of friends who help me find the information
[3:02:49.400 --> 3:02:51.400]  and get the word out.
[3:02:51.400 --> 3:02:54.400]  There's a couple good wikis that are sort of collecting information
[3:02:54.400 --> 3:02:57.400]  aside from websites like publicintelligence.net,
[3:02:57.400 --> 3:02:59.400]  cryptome.org.
[3:02:59.400 --> 3:03:02.400]  There's also the Echelon 2 Project PM,
[3:03:02.400 --> 3:03:05.400]  which, wiki, which sort of collects information
[3:03:05.400 --> 3:03:07.400]  that anonymous type people have found.
[3:03:07.400 --> 3:03:12.400]  There's also another wiki called telecomics BSRE,
[3:03:12.400 --> 3:03:15.400]  which looks very specifically at the telecommunications
[3:03:15.400 --> 3:03:20.400]  vendors that sort of build these totalitarian turnkey states
[3:03:20.400 --> 3:03:22.400]  in different countries.
[3:03:22.400 --> 3:03:24.400]  So we can analyze those things very carefully.
[3:03:24.400 --> 3:03:27.400]  And then also, it's very important that we can all work together
[3:03:27.400 --> 3:03:30.400]  across really ideologically broad coalitions
[3:03:30.400 --> 3:03:34.400]  to raise these issues, bring them to our state legislatures.
[3:03:34.400 --> 3:03:37.400]  We've had very good luck raising awareness of the consequences
[3:03:37.400 --> 3:03:40.400]  of if the legislature in Minnesota were to expand
[3:03:40.400 --> 3:03:42.400]  and create something called criminal intelligence data,
[3:03:42.400 --> 3:03:45.400]  which lets them create open-ended dossiers on people.
[3:03:45.400 --> 3:03:48.400]  And so that's the kind of thing that you can organize against
