[00:00:00.069 --> 00:00:01.591]  I don't think so.
[03:30:05.003 --> 03:30:07.225]  They're like locusts that have already destroyed their states.
[03:30:07.225 --> 03:30:08.946]  Now they're coming to eat us in Texas.
[03:30:08.946 --> 03:30:11.909]  And we've got to wake up out of our coma and say no to the leftists.
[03:30:11.909 --> 03:30:15.832]  Because they've used Texas hospitality to train us to bow down to the left.
[03:30:15.832 --> 03:30:17.974]  And Texas is almost blue and is dying.
[03:30:17.974 --> 03:30:20.456]  And next they'll destroy Florida and every other state.
[03:30:20.456 --> 03:30:22.578]  We've got to stop surrendering to the leftists.
[03:30:22.578 --> 03:30:23.779]  They're a cult of evil!
[03:30:24.744 --> 03:30:27.425]  Well, we're going to have the political battle here in Texas, Alex.
[03:30:27.425 --> 03:30:31.886]  Adler already came out and said, nope, Austin has a mask mandate, we don't care what the governor says.
[03:30:31.886 --> 03:30:37.228]  But Ken Paxton, the Attorney General, said they're exploring every avenue to fight back against this.
[03:30:37.228 --> 03:30:41.889]  So, Steve Adler, the mayor of Austin, Texas, needs to be sued!
[03:30:41.889 --> 03:30:46.551]  He needs to be sued for his... Steve Adler is a degenerate piece of filth.
[03:30:46.551 --> 03:30:49.052]  Alright, we'll be right back on the other side with Owen Froyer.
[03:30:49.052 --> 03:30:49.852]  I'm Alex Jones.
[03:30:52.193 --> 03:30:56.659]  The answer to 1984 is 1776.
[03:30:56.659 --> 03:31:08.875]  Info Wars has been banned.
[03:31:11.165 --> 03:31:11.946]  Arrested.
[03:31:11.946 --> 03:31:17.829]  Attacked and threatened.
[03:31:17.829 --> 03:31:19.290]  Because we are effective.
[03:31:19.290 --> 03:31:22.972]  The Great Awakening is here.
[03:31:22.972 --> 03:31:25.253]  Go to band.video.
[03:31:25.253 --> 03:31:29.376]  Download the videos and share.
[03:31:29.376 --> 03:31:36.700]  Support the Information War at infowarestore.com.
[03:31:36.700 --> 03:31:38.441]  And never give up the fight.
[03:31:52.193 --> 03:31:55.941]  I don't like coming to you and saying this could be our last broadcast.
[03:31:55.941 --> 03:31:59.669]  Hell, I've been on there 27 years, and only the last year or so have I said that.
[03:31:59.669 --> 03:32:02.275]  But let me tell you, the New World Order is breathing down our neck.
[03:32:02.921 --> 03:32:07.303]  The big globalist publications are coming after us, and they're doing everything they can to shut us down.
[03:32:07.303 --> 03:32:13.067]  So please pray to keep InfoWars on the air, and please support the local states you're listening to as well.
[03:32:13.067 --> 03:32:24.653]  At the same time, go to InfoWarsStore.com while you still can, and get a book, get a film, get a t-shirt, get some supplements, because it's that money that helps us stay on air in the face of this thing.
[03:32:28.792 --> 03:32:31.513]  But I can't do it if you don't support us.
[03:32:31.513 --> 03:32:42.117]  So, pray for us, word of mouth, tell folks about the broadcast however you can, and buy great products that will enrich you and your family's lives every day at InfoWarsTour.com.
[03:32:42.117 --> 03:32:51.661]  Whether it's high quality coffee, or supplements, or books or films, all of it nurtures the soul, all of it empowers humanity, all of it is pro-human and pro-God.
[03:32:51.661 --> 03:32:54.322]  Thank you so much.
[03:32:54.322 --> 03:32:56.683]  This is Greg Reese from InfoWars.com.
[03:32:57.575 --> 03:33:01.576]  I have many reasons to be grateful for working at InfoWars.
[03:33:01.576 --> 03:33:08.458]  One of them is that we support ourselves with great products that promote physical health and vitality.
[03:33:08.458 --> 03:33:16.300]  I've been using health supplements for years, and I have found our products at InfoWarsStore.com to be the best.
[03:33:16.300 --> 03:33:19.600]  Especially our Vitamin Mineral Fusion.
[03:33:19.600 --> 03:33:25.402]  Before trying Vitamin Mineral Fusion, I always questioned if vitamin supplements ever actually did anything.
[03:33:26.110 --> 03:33:29.713]  I never felt much of an effect from other products.
[03:33:29.713 --> 03:33:33.175]  But I felt Vitamin Mineral Fusion the first time I took it.
[03:33:33.175 --> 03:33:34.716]  Immediately.
[03:33:34.716 --> 03:33:36.777]  I love how it dissolves in water.
[03:33:36.777 --> 03:33:38.618]  I take it every day with my supper.
[03:33:38.618 --> 03:33:39.939]  It tastes great.
[03:33:39.939 --> 03:33:41.200]  Feels great.
[03:33:41.200 --> 03:33:44.002]  And right now, it's 50% off.
[03:33:44.002 --> 03:33:49.786]  It sells out fast, so stock up now at 50% off at InfoWarsStore.com.
[03:33:50.575 --> 03:33:56.399]  Vitamin Mineral Fusion at InfoWarsStore.com.
[03:33:56.399 --> 03:34:02.102]  Snowden and others taught us how mobile phones are constantly spying on us.
[03:34:02.102 --> 03:34:08.947]  Not just tracking and recording our GPS location, but recording audio and video as well.
[03:34:08.947 --> 03:34:10.608]  With or without a battery.
[03:34:11.386 --> 03:34:17.489]  Now, with the InfoWars Privacy Pouch, you can go dark wherever you choose.
[03:34:17.489 --> 03:34:18.349]  Excellent.
[03:34:18.349 --> 03:34:23.932]  Now I have my own compact Faraday cage I can take wherever I want.
[03:34:23.932 --> 03:34:28.534]  And you can, too, at InfoWarsStore.com.
[03:34:28.534 --> 03:34:38.599]  Government agencies, identity thieves, tech giants, and now contact tracers are all tracking your every move through your mobile phone.
[03:34:39.299 --> 03:34:44.223]  Now you can have the power to easily cut them off and go dark.
[03:34:44.223 --> 03:34:49.227]  Support the InfoWar and get your InfoWars privacy pouch today.
[03:34:49.227 --> 03:34:58.835]  InfoWarStore.com You're listening to the Alex Jones Show.
[03:35:04.945 --> 03:35:05.707]  I don't know.
[03:35:38.736 --> 03:35:47.863]  Ladies and gentlemen, I want to get a fellow I've known in Austin for years, Richard Scott, to come up here at the start of the next segment just to pop in and say hi.
[03:35:47.863 --> 03:35:51.765]  He was up there in DC on the 6th of January to give his take on what he witnessed.
[03:35:51.765 --> 03:35:53.426]  He's here with his wife and his son.
[03:35:53.426 --> 03:35:56.529]  He's an author of two dozen books.
[03:35:56.529 --> 03:36:02.012]  He's just going to pop in because he's a great guy and I've seen him at many rallies over the years.
[03:36:02.012 --> 03:36:06.135]  Also, I ran into him one time when my car wouldn't start and he helped me out.
[03:36:06.135 --> 03:36:06.916]  Long story short,
[03:36:08.436 --> 03:36:13.478]  He was out there when we were there in April of last year saying the lockdowns will never end.
[03:36:13.478 --> 03:36:14.659]  Almost a year ago.
[03:36:14.659 --> 03:36:17.380]  I guess more than a year ago now, gosh.
[03:36:17.380 --> 03:36:23.602]  That the lockdowns would never end and that this was a total police takeover.
[03:36:23.602 --> 03:36:25.363]  This was March rather, so about a year ago.
[03:36:25.363 --> 03:36:27.304]  March and April we protested.
[03:36:27.304 --> 03:36:30.325]  So that shows how premeditated and how evil this is.
[03:36:31.559 --> 03:36:39.804]  Going back to Owen Schroyer, who's hosting the last segment here of my show, and I'll be co-hosting with him coming up on The War Room today, in the next three hours.
[03:36:39.804 --> 03:36:48.009]  And Albie Oakes is going to be here in studio with us, coming up in about an hour from now, as well, during The War Room today.
[03:36:48.009 --> 03:36:55.153]  But Owen, when I see these articles every day, it's not like, oh, I've got 20 more articles about people dying after they took a COVID vaccine.
[03:36:55.153 --> 03:36:57.735]  I'm just like, how the hell is this happening?
[03:36:57.735 --> 03:37:00.437]  And look at how targeted America is.
[03:37:00.437 --> 03:37:00.977]  They're giving
[03:37:02.168 --> 03:37:03.989]  Only certain areas.
[03:37:03.989 --> 03:37:10.912]  Areas of Africa, areas of the U.S., areas of Australia, areas of Canada, and a few areas of Europe.
[03:37:10.912 --> 03:37:13.352]  These particular vaccines that are killing so many people.
[03:37:13.352 --> 03:37:15.833]  So that's why South Africa's banned it.
[03:37:15.833 --> 03:37:17.074]  That's why Switzerland's banned it.
[03:37:17.074 --> 03:37:17.974]  A bunch of other countries.
[03:37:17.974 --> 03:37:19.235]  India has banned it.
[03:37:19.235 --> 03:37:22.016]  But not here in the United States.
[03:37:22.016 --> 03:37:27.018]  And so they're just testing to see how dumb we are and how many people they can kill.
[03:37:27.961 --> 03:37:32.925]  And so let's go ahead and play this local CBS newscast out of Austin, Texas, and it's talking about Utah.
[03:37:32.925 --> 03:37:37.088]  This is a young woman, mother of a nine-year-old, totally healthy, worked in a doctor's office.
[03:37:37.088 --> 03:37:40.491]  Stepped up and took the vaccine, as her Air Force veteran dad says.
[03:37:40.491 --> 03:37:43.693]  She was his favorite child, the one he was going to take care of when he was old.
[03:37:43.693 --> 03:37:44.814]  And it's so heart-wrenching.
[03:37:44.814 --> 03:37:47.096]  She's saying, I'm much sadder than when my dad died.
[03:37:47.096 --> 03:37:49.778]  Yeah, because your dad probably died of natural causes, and he died old.
[03:37:49.778 --> 03:37:53.901]  Your daughter, your future, your granddaughter's mother, dead.
[03:37:55.330 --> 03:37:57.951]  Days after she took it, and it's the same story.
[03:37:57.951 --> 03:37:59.131]  They murdered Hank Aaron.
[03:37:59.131 --> 03:38:00.692]  They're murdering everybody.
[03:38:00.692 --> 03:38:09.814]  It's all a test to see who they can kill, and then to get the doctors and lawyers involved to cover up for it, because they're going to feel like they're guilty, so they know the reverse psychology.
[03:38:09.814 --> 03:38:17.897]  The average doctor or nurse who wasn't part of this will then go along with this secret experimentation, because they won't want to admit they've been part of evil.
[03:38:18.437 --> 03:38:24.781]  So that's how this too-evil-to-fail corruption works, and how they get people involved in the corruption.
[03:38:24.781 --> 03:38:32.446]  And I wanted to get Owen Schroeder's take on that, but first, here's a few minutes from the heart-wrenching newscast that's on InfoWars.com.
[03:38:32.446 --> 03:38:34.467]  And by the way, they're blocking
[03:38:35.345 --> 03:38:39.888]  This news piece on Facebook, on Twitter, on YouTube, and a crime against humanity.
[03:38:39.888 --> 03:38:41.509]  They're blocking this.
[03:38:41.509 --> 03:38:47.133]  So they have to even tell CBS, we're not saying vaccines are bad, we're not saying just, you should know, you should be informed.
[03:38:47.133 --> 03:38:49.154]  Because everybody does know.
[03:38:49.154 --> 03:38:51.095]  The vast majority do know they're bad.
[03:38:51.095 --> 03:38:53.357]  They could have clean vaccines.
[03:38:53.357 --> 03:38:54.157]  They could do all this.
[03:38:54.157 --> 03:38:58.340]  They don't do it because it's a Trojan horse, it's the globalist playing God.
[03:38:58.340 --> 03:39:02.543]  Bill Gates says he wants to depopulate you, and now he runs this worldwide program.
[03:39:02.543 --> 03:39:03.563]  Learn about it.
[03:39:03.563 --> 03:39:04.424]  Learn about the truth.
[03:39:05.490 --> 03:39:08.713]  I met with one of the heads, former heads of a major U.S.
[03:39:08.713 --> 03:39:10.614]  intelligence agency today.
[03:39:10.614 --> 03:39:11.715]  And he was laying it all out.
[03:39:11.715 --> 03:39:14.177]  He goes, they didn't test this on rats.
[03:39:14.177 --> 03:39:17.199]  They tested on us because they're targeting us.
[03:39:17.199 --> 03:39:20.702]  So people always talk about Q and all, Army intelligence and all that.
[03:39:20.702 --> 03:39:24.705]  What about real people that have been inside the government and know the truth?
[03:39:24.705 --> 03:39:27.107]  Well, they're going to be coming public very, very soon.
[03:39:27.107 --> 03:39:29.389]  The globalists are scared, ladies and gentlemen.
[03:39:30.939 --> 03:39:40.706]  Let's go ahead and play this CBS News clip on the young, beautiful mother, no health problems, dead as a doornail after she took the second shot, just like Hank Aaron.
[03:39:40.706 --> 03:39:42.308]  Don't be like Hank Aaron!
[03:39:42.308 --> 03:39:43.288]  Don't let them kill you!
[03:39:51.266 --> 03:39:57.671]  During that investigation, we found four reported deaths filed by Utah families and their caregivers.
