[00:00.000 --> 00:29.000]  Live from the InfoWars.com Studios, it's Alex Jones.
[03:41:06.800 --> 03:41:11.800]  They've had decades to do something about the flooding issues that are endemic to Houston.
[03:41:11.800 --> 03:41:14.800]  And just like we've seen in many other places, like in Louisiana and so forth,
[03:41:14.800 --> 03:41:20.800]  when they have these levee systems, there are other things that they should have, could have done, to mitigate some of this.
[03:41:20.800 --> 03:41:22.800]  Now, this is an unprecedented flood.
[03:41:22.800 --> 03:41:26.800]  Nevertheless, this is a common problem in Houston, as you just pointed out.
[03:41:26.800 --> 03:41:33.800]  Well, in the last large flood here, they actually left the flood doors open to one of the city parking garages in downtown Houston.
[03:41:33.800 --> 03:41:40.800]  And water flowed in and destroyed a large number of police vehicles and other city vehicles purchased with your tax dollars.
[03:41:40.800 --> 03:41:43.800]  Because no one could be bothered to go close the door.
[03:41:43.800 --> 03:41:45.800]  That's amazing. That's amazing.
[03:41:45.800 --> 03:41:53.800]  Well, you've had an amazing two or three days there as you've been trying to skirt the chaos and the floods in that area.
[03:41:53.800 --> 03:41:55.800]  What are your plans now?
[03:41:55.800 --> 03:41:59.800]  I'm going to stick around tomorrow, see if we can find out where President Trump's going to be.
[03:41:59.800 --> 03:42:09.800]  He's supposedly coming here tomorrow to, as presidents often do, look at the relief effort and be boots on the ground there.
[03:42:09.800 --> 03:42:15.800]  I'm going to try to see him see some other areas in town that are still underwater.
[03:42:15.800 --> 03:42:22.800]  Mobility was pretty limited with the freeways being shut down, but more and more roads are starting to open and be passable so I can get to more parts of the city.
[03:42:22.800 --> 03:42:29.800]  But when I arrived last night, I was actually not able to get into downtown or actually within your familiar with Houston inside of Loop 610,
[03:42:29.800 --> 03:42:33.800]  which is a very large chunk of the city not being able to even enter that.
[03:42:33.800 --> 03:42:35.800]  But today I was able to move around more.
[03:42:35.800 --> 03:42:39.800]  I'm in the Museum District at the moment. It doesn't look like flooding was just too bad here.
[03:42:39.800 --> 03:42:43.800]  You know, definitely not what we've seen with people being rescued on boats in this part of town.
[03:42:43.800 --> 03:42:46.800]  So we're definitely going to keep looking around.
[03:42:46.800 --> 03:42:54.800]  This morning they were saying that the storm was going to go back out to sea, go a bit south, build, and then they're expecting it to come back north and to park over Houston again.
[03:42:54.800 --> 03:42:56.800]  Are they still saying that?
[03:42:56.800 --> 03:43:04.800]  That's what I've heard, which it looks like the bayous are coping at this point and water is actually starting to drain from many of these neighborhoods earlier.
[03:43:04.800 --> 03:43:13.800]  When I was on with Alex and Owen, they pulled up these clips and you could see in these photos where the water line was probably about six feet into some of these houses,
[03:43:13.800 --> 03:43:18.800]  completely destroyed, but then today overnight the water is completely down and you can drive on the streets.
[03:43:18.800 --> 03:43:21.800]  So it's been interesting how things have happened here.
[03:43:21.800 --> 03:43:22.800]  That's amazing.
[03:43:22.800 --> 03:43:30.800]  Yeah, it's one of the worst towns for this type of thing to happen in Houston where they have already had problems with drainage, problems with flooding.
[03:43:30.800 --> 03:43:36.800]  A real catastrophe there. Thank you, Michael, and keep in touch with us. We'll be looking for more of your reports.
[03:43:36.800 --> 03:43:43.800]  And as we look at this, and as I pointed out earlier today, we're talking about this physical flooding that's going on in Houston.
[03:43:43.800 --> 03:43:49.800]  If they didn't have a big event like this to take up all the media's attention, they would have to create one.
[03:43:49.800 --> 03:43:56.800]  Because at the end of last week, we had all the central bankers in the world meeting in Jackson Hole, Wyoming,
[03:43:56.800 --> 03:44:06.800]  talking about what they're going to do to the rest of us, to the precariat, to the people who are in a precarious economic position because of their globalist policies
[03:44:06.800 --> 03:44:12.800]  and who present a precarious danger to the globalist elite.
[03:44:12.800 --> 03:44:17.800]  And I would just got finished watching with my family a series that I thought was really excellent.
[03:44:17.800 --> 03:44:24.800]  If you haven't seen it, there's very few movies that are done about the Revolutionary War because Hollywood doesn't seem to be interested in it for some reason or the other.
[03:44:24.800 --> 03:44:27.800]  I think I know why, as we see them tear down the monuments.
[03:44:27.800 --> 03:44:30.800]  But they typically don't do movies about the American Revolution.
[03:44:30.800 --> 03:44:32.800]  This one stretched over four seasons.
[03:44:32.800 --> 03:44:41.800]  It had a very interesting perspective in terms of looking at the people who were the eyes and ears of Washington behind the scenes in terms of his spies.
[03:44:41.800 --> 03:44:49.800]  It was, I think, the best Revolutionary War series that I've ever seen in terms of the quality, in terms of the acting and the writing and so forth.
[03:44:49.800 --> 03:44:52.800]  But there was one part of it that I thought was very interesting.
[03:44:52.800 --> 03:44:54.800]  And it's something that we've seen over and over again.
[03:44:54.800 --> 03:45:03.800]  At one point, the British government decided that they were going to undermine the revolutionaries by printing counterfeit currency.
[03:45:03.800 --> 03:45:06.800]  Now, of course, we did the same thing in World War II.
[03:45:06.800 --> 03:45:10.800]  The Germans tried to do it to us. We did it to them to a certain extent.
[03:45:10.800 --> 03:45:14.800]  It is an act of war when you counterfeit currencies.
[03:45:14.800 --> 03:45:23.800]  But as we looked at these bankers who were meeting in Jackson Hole, Wyoming over the weekend, that's precisely what they're doing.
[03:45:23.800 --> 03:45:32.800]  We have in the Constitution, Article 1, Section 10, nothing but gold and silver coin to be tendered in payment of debts.
[03:45:32.800 --> 03:45:34.800]  What is it about that that they don't get?
[03:45:34.800 --> 03:45:41.800]  Why is it that we can't audit what this private corporation, the Federal Reserve, does to control our money supply?
[03:45:41.800 --> 03:45:52.800]  To essentially run or destroy our economy with counterfeit printing, with massive fiat currency, that there is no gold or silver behind it.
[03:45:52.800 --> 03:45:54.800]  They have broken that link.
[03:45:54.800 --> 03:45:58.800]  That was done back in the Nixon administration.
[03:45:58.800 --> 03:46:07.800]  That was done with the idea of Henry Kissinger, that we would tie it to the petrodollar, that we would work with the Saudis to create a worldwide currency.
[03:46:07.800 --> 03:46:12.800]  And yet, at this meeting that they had in Jackson Hole, that's precisely what they're doing.
[03:46:12.800 --> 03:46:20.800]  As we see Houston literally being flooded with water and we see the damage that is done to people's lives, their life savings gone, their homes gone.
[03:46:20.800 --> 03:46:36.800]  We know that the Federal Reserve has the same capability to destroy people's lives, to take their homes, to destroy their life savings by flooding us with fiat currency and by manipulating the interest rate.
[03:46:36.800 --> 03:46:47.800]  And I had Janet Yellen, who was preaching the wonders of regulation, things like the Dodd-Frank bill, which was set up to take small banks out of business.
[03:46:47.800 --> 03:46:52.800]  That is going back to the roots of the 2008 crash.
[03:46:52.800 --> 03:46:57.800]  It was in the 1990s, under the Clinton administration, that they began consolidating the banks.
[03:46:57.800 --> 03:46:59.800]  And I remember very well when that happened.
[03:46:59.800 --> 03:47:05.800]  It happened in North Carolina and involved Nations Bank, which is headquartered in North Carolina, in Charlotte, North Carolina.
[03:47:05.800 --> 03:47:08.800]  It was a merger of Nations Bank with Bank of America.
[03:47:08.800 --> 03:47:13.800]  Bank of America moved their headquarters to Charlotte, North Carolina, and they kept the name Bank of America.
[03:47:13.800 --> 03:47:16.800]  They kept the geographical location there in Charlotte.
[03:47:16.800 --> 03:47:26.800]  And at the time, as his chief of staff, there was a guy named Erskine Bowles from North Carolina, people were saying, we cannot approve this merger.
[03:47:26.800 --> 03:47:27.800]  Many opposed it.
[03:47:27.800 --> 03:47:35.800]  They said, this is going to cause a race and we're going to end up with about a half dozen banks, which is exactly what happened.
[03:47:35.800 --> 03:47:47.800]  Everybody set off, once they approved that, once the Clinton administration approved that for these people in North Carolina, for Erskine Bowles and the others who were pushing this for moving the headquarters of what would then be the largest bank,
[03:47:47.800 --> 03:47:50.800]  the combined assets of Nations Bank and Bank of America.
[03:47:50.800 --> 03:47:58.800]  Once they did that, that set off a run of mergers and we wound up with about a half dozen banks that were too big to fail.
[03:47:58.800 --> 03:48:10.800]  At the same time, Bill Clinton got rid of the Glass Stiggle Act, which was supposed to stop speculative investments by financial institutions like banks that were covered by federal deposit insurance.
[03:48:10.800 --> 03:48:19.800]  All of that came together in a perfect storm and created, I would argue, more financial disaster than we're going to see out of this massive storm in Houston.
[03:48:19.800 --> 03:48:23.800]  Yes, it's going to have economic consequences, especially for the people that are there.
[03:48:23.800 --> 03:48:25.800]  And it's going to have national consequences.
[03:48:25.800 --> 03:48:37.800]  We're already told that because of the number of oil refineries in that area, we can expect to see gas prices go up by at least 25 cents per gallon, maybe more, depending on how long this lasts and how much damage is done there.
[03:48:37.800 --> 03:48:42.800]  But you know what the economic disaster of 2008 led to.
[03:48:42.800 --> 03:48:56.800]  This pumping of people into these speculative investments is both the combined actions of the Federal Reserve and the actions of these banks that created these speculative derivatives that took everybody down.
[03:48:56.800 --> 03:49:00.800]  And yet we have Janet Yellen bragging about the benefits of financial regulation.
[03:49:00.800 --> 03:49:08.800]  This is Dodd-Frank coming in after the fact, creating regulations that would drive the small community banks out of business if in fact any of them survived.
[03:49:08.800 --> 03:49:18.800]  I remember when Matt Drudge used to put up on a regular basis, 160 small banks have now closed this year and then the next year, 170, the next year, 180.
[03:49:18.800 --> 03:49:28.800]  He used to keep a running tab on that, showing articles as this was happening, as we're seeing more and more consolidation in the banking industry even after 2008.
[03:49:28.800 --> 03:49:32.800]  So now we have Janet Yellen, and as one British economist tweeted out, he says,
[03:49:32.800 --> 03:49:39.800]  So Yellen is talking about the benefits of financial regulation, which basically strangles anybody but the biggest banks.
[03:49:39.800 --> 03:49:48.800]  And Mario Draghi from the European Central Bank is talking about the benefits of trade managed by these globalist organizations.
[03:49:48.800 --> 03:49:53.800]  He said that means that Jackson Hole is basically a big FU to Trump.
[03:49:53.800 --> 03:50:02.800]  You have to understand, Janet Yellen's term is up in February, and people are saying, well, it looks like she has doomed her chances for a second term at the Fed.
[03:50:02.800 --> 03:50:06.800]  She should be dooming the Fed. That should be the end of the Fed.
[03:50:06.800 --> 03:50:14.800]  We should not be allowing this private organization to do whatever they wish to manage our economy, just like the rest of these central bankers.
[03:50:14.800 --> 03:50:21.800]  We should not allow them to manage our economy without giving an answer to our elected representatives.
[03:50:21.800 --> 03:50:26.800]  That's what Audit the Fed is about, and that's one of the reasons why they shut down Ron Paul.
[03:50:26.800 --> 03:50:30.800]  It's one of the reasons why they shut down my video, and the 100th anniversary of the creation of the Fed.
[03:50:30.800 --> 03:50:36.800]  I compared it to the phony events that were being managed, and it's a wonderful life.
[03:50:36.800 --> 03:50:42.800]  I called it, it's a wonderful lie, and it's a lie that is very wonderful for the central government,
[03:50:42.800 --> 03:50:46.800]  and the people who want to manipulate our economy. Stay with us. We'll be right back.
