[00:00.000 --> 00:20.000]  Live from the InfoWars.com Studios, it's Alex Jones.
[03:29:35.520 --> 03:29:39.520]  him in greater numbers than they voted for previous Republican candidates.
[03:29:39.520 --> 03:29:43.720]  They really made a huge difference in this election and we need to understand that and
[03:29:43.720 --> 03:29:48.360]  I hope and I expect that Donald Trump is going to deliver and create economic opportunity
[03:29:48.360 --> 03:29:49.360]  for all of us.
[03:29:49.360 --> 03:29:57.440]  In March, the Empire's on the run, Alex Jones and the GCN Radio Network.
[03:29:57.440 --> 03:30:04.560]  Isn't it nice to know that outgoing President Barack Obama will be using his platform as
[03:30:04.560 --> 03:30:07.160]  a private citizen to criticize Donald Trump.
[03:30:07.160 --> 03:30:11.880]  In a Sunday press conference in Lima, Peru, President Obama said that he may not follow
[03:30:11.880 --> 03:30:16.080]  President George Bush's example and not publicly criticize his successor.
[03:30:16.080 --> 03:30:21.480]  Instead, Obama took the opportunity to speak out against President Trump saying he will
[03:30:21.480 --> 03:30:24.600]  criticize him if he deems it necessary and helpful.
[03:30:24.600 --> 03:30:29.440]  He goes on to say, I want to be respectful of the office and give the president an opportunity
[03:30:29.440 --> 03:30:34.000]  to put forward his platform and his arguments without somebody popping up every instance.
[03:30:34.000 --> 03:30:38.120]  He goes on to say though, as an American citizen who cares deeply for our country, if there's
[03:30:38.120 --> 03:30:42.160]  an issue that has less to do with the specifics of some legislative proposal, but goes to
[03:30:42.160 --> 03:30:47.000]  the core questions about our values and our ideals, then I think it's necessary or helpful
[03:30:47.000 --> 03:30:48.400]  for me to defend those ideals.
[03:30:48.400 --> 03:30:50.160]  I will examine it when it comes.
[03:30:50.160 --> 03:30:51.400]  Oh, awesome.
[03:30:51.400 --> 03:30:54.960]  We are sick of hearing your opinion, President Obama.
[03:30:54.960 --> 03:30:59.840]  Long after he's left office, I'm Margaret Hall reporting for Infowars.com.
[03:30:59.840 --> 03:31:01.720]  It's not just our water we need to filter.
[03:31:01.720 --> 03:31:03.760]  It's not just our food that needs to be cleaned.
[03:31:03.760 --> 03:31:06.600]  It's the air we're breathing, especially for our children.
[03:31:06.600 --> 03:31:12.640]  The artificial particulates of the chemicals is absolutely weighing down our immune systems.
[03:31:12.640 --> 03:31:17.600]  The same team based right here in America that brought you the Alexa Pure groundbreaking
[03:31:17.600 --> 03:31:22.520]  water filtration systems have now developed Alexa Pure Breeze, whether it's your home
[03:31:22.520 --> 03:31:27.640]  or office, you owe it to yourself, your coworkers, your family, your children, to the best job
[03:31:27.640 --> 03:31:29.400]  you can to purify your air.
[03:31:29.400 --> 03:31:34.400]  The elite are masters at poisoning our environment while themselves doing things that mitigate
[03:31:34.400 --> 03:31:37.400]  or avoid most of the toxic effects for themselves.
[03:31:37.400 --> 03:31:39.600]  The general public doesn't.
[03:31:39.600 --> 03:31:43.560]  The Alexa Pure Breeze will be a steal at $300, $400, $500.
[03:31:43.560 --> 03:31:47.160]  One of these systems can keep 800 square feet incredibly clean.
[03:31:47.160 --> 03:31:50.720]  This is a system I'm personally putting in throughout my house, replacing older, more
[03:31:50.720 --> 03:31:53.920]  expensive filters that didn't do as good a job.
[03:31:53.920 --> 03:31:59.920]  Find out why this system is so revolutionary today at InfowarsStore.com.
[03:31:59.920 --> 03:32:06.360]  We're selling a product DNA force that is the very best nutraceutical that we can produce
[03:32:06.360 --> 03:32:09.680]  about a group you took years for you to develop DNA force for us.
[03:32:09.680 --> 03:32:13.120]  It's been something that I've been working on for a long time, Alex, because I think
[03:32:13.120 --> 03:32:15.320]  it's very, very important.
[03:32:15.320 --> 03:32:21.960]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[03:32:21.960 --> 03:32:24.200]  Telomeres are the little cups on the end of our chromosomes.
[03:32:24.200 --> 03:32:26.320]  And when it runs out, you start dying.
[03:32:26.320 --> 03:32:30.680]  We chose the PQQ because it has over 175 different clinical trials.
[03:32:30.680 --> 03:32:33.560]  It's one of the most effective substances in the world.
[03:32:33.560 --> 03:32:35.240]  It works like an antioxidant.
[03:32:35.240 --> 03:32:38.040]  It works to repair nerve growth factor.
[03:32:38.040 --> 03:32:41.320]  So this is a formula to deliver the maximum amount.
[03:32:41.320 --> 03:32:42.360]  It's in powder form.
[03:32:42.360 --> 03:32:45.040]  We have so many five-star reviews.
[03:32:45.040 --> 03:32:46.040]  I take this.
[03:32:46.040 --> 03:32:47.960]  This is the product that I take.
[03:32:47.960 --> 03:32:48.960]  InfowarsLive.com.
[03:32:48.960 --> 03:32:51.320]  In the profit we make, we fight the global.
[03:32:51.320 --> 03:32:52.560]  We fight the new world order.
[03:32:52.560 --> 03:32:55.800]  Secure your DNA force today at InfowarsLive.com.
[03:32:55.800 --> 03:32:56.800]  Call toll-free.
[03:32:56.800 --> 03:32:57.800]  888-253-3139.
[03:32:57.800 --> 03:33:11.560]  Resistance to tyrants is obedience to God.
[03:33:11.560 --> 03:33:13.560]  It's Alex Jones.
[03:33:13.560 --> 03:33:20.840]  The boys tell how about your fail.
[03:33:20.840 --> 03:33:22.040]  Welcome back to the Alex Jones Show.
[03:33:22.040 --> 03:33:23.040]  I'm David Knight.
[03:33:23.040 --> 03:33:27.000]  In this segment, I want to look at some of the reactions that we see from the people
[03:33:27.000 --> 03:33:28.000]  on the left.
[03:33:28.000 --> 03:33:33.800]  I think that was a very good editorial that came out of Lou Rockwell talking about the
[03:33:33.800 --> 03:33:35.480]  leftist love affair with Hamilton.
[03:33:35.480 --> 03:33:36.680]  I want to visit that briefly.
[03:33:36.680 --> 03:33:42.880]  But before I do, I want to go back to what Steve Bannon was saying in terms of establishing
[03:33:42.880 --> 03:33:45.080]  a new political movement.
[03:33:45.080 --> 03:33:48.440]  He talks, he compares it to Andrew Jackson's populism.
[03:33:48.440 --> 03:33:49.440]  He says, we're going to do that.
[03:33:49.440 --> 03:33:54.800]  He says, if we deliver, we're going to have a new popular political movement that is going
[03:33:54.800 --> 03:33:57.240]  to govern for 50 years.
[03:33:57.240 --> 03:34:00.000]  But there's a catch there that I think is very dangerous.
[03:34:00.000 --> 03:34:03.760]  And I agree with Steve Bannon and I agree with Donald Trump on these key issues.
[03:34:03.760 --> 03:34:05.880]  I think we have to be careful about some of the details.
[03:34:05.880 --> 03:34:09.560]  There's a huge detail, the trillion dollar infrastructure plan.
[03:34:09.560 --> 03:34:11.880]  He said, I'm the guy pushing the infrastructure plan.
[03:34:11.880 --> 03:34:15.760]  And he makes a case that with negative interest rates throughout the world, it's a great
[03:34:15.760 --> 03:34:20.960]  opportunity to build everything the problem is, that we have to be very careful when we
[03:34:20.960 --> 03:34:22.400]  do things that are unconstitutional.
[03:34:22.400 --> 03:34:31.040]  And I know it's been accepted for a long time that it is within the realm of legality for
[03:34:31.040 --> 03:34:32.880]  the federal government to build our infrastructure.
[03:34:32.880 --> 03:34:34.280]  I challenge that.
[03:34:34.280 --> 03:34:35.320]  I don't think that is true.
[03:34:35.320 --> 03:34:42.040]  I don't find that in the Constitution except with an expansive living document kind of
[03:34:42.040 --> 03:34:44.440]  reading of the Constitution.
[03:34:44.440 --> 03:34:53.200]  The people, we have the right to govern the fact that for the general welfare clause,
[03:34:53.200 --> 03:34:54.200]  that type of thing.
[03:34:54.200 --> 03:34:58.600]  No, that's not what that was about, to take a small phrase like that, a two-word phrase,
[03:34:58.600 --> 03:35:03.480]  and expand that into things like a commerce department that we don't need.
[03:35:03.480 --> 03:35:07.880]  I'm hoping that some of these departments are going to be shut down.
[03:35:07.880 --> 03:35:12.240]  And we're going to talk about how Washington is actually freaking out about the fact that
[03:35:12.240 --> 03:35:16.160]  Trump has a plan for government workers and they're not going to like it.
[03:35:16.160 --> 03:35:21.920]  They're making moves now as to what they can do to not only do attrition, but perhaps to
[03:35:21.920 --> 03:35:22.920]  shut down departments.
[03:35:22.920 --> 03:35:24.920]  And I certainly hope that happens.
[03:35:24.920 --> 03:35:29.040]  When Reagan came in, the Department of Education had just been created by Jimmy Carter.
[03:35:29.040 --> 03:35:30.040]  It was less than four years old.
[03:35:30.040 --> 03:35:33.360]  He had an opportunity to kill it, but instead he grew it.
[03:35:33.360 --> 03:35:35.000]  And we've talked about this many times.
[03:35:35.000 --> 03:35:37.120]  People need to understand that lost opportunity.
[03:35:37.120 --> 03:35:39.440]  We have another opportunity like that right now.
[03:35:39.440 --> 03:35:43.720]  We need to get rid of some of these departments, like the Commerce Department, like the Department
[03:35:43.720 --> 03:35:45.560]  of Education itself.
[03:35:45.560 --> 03:35:49.560]  It isn't any more constitutional now than it was when Jimmy Carter created it.
[03:35:49.560 --> 03:35:53.600]  The federal government should not be telling us how we're going to educate our children.
[03:35:53.600 --> 03:35:58.160]  But of course, they insinuate themselves into our lives by printing up money in the Federal
[03:35:58.160 --> 03:36:01.720]  Reserve and then handing it out to us with strings attached.
[03:36:01.720 --> 03:36:03.080]  That's how they control our lives.
[03:36:03.080 --> 03:36:06.240]  And so we need to, that would be the greatest revolution of all.
[03:36:06.240 --> 03:36:09.840]  The thing I'm concerned about is this trillion dollar infrastructure.
[03:36:09.840 --> 03:36:13.440]  We go back and look at the no bid, Helleburton contracts in Iraq that happened.
[03:36:13.440 --> 03:36:19.520]  There was just an article we came out last week, $85 million for infrastructure in Afghanistan.
[03:36:19.520 --> 03:36:20.520]  Where did the money go?
[03:36:20.520 --> 03:36:21.520]  Nothing was ever built.
[03:36:21.520 --> 03:36:25.360]  We've seen this happen over and over again, the bridge to nowhere in Alaska.
[03:36:25.360 --> 03:36:29.760]  Here in Texas, we have a Spanish company came in and did a toll road.
[03:36:29.760 --> 03:36:30.760]  And now they're bankrupt.
[03:36:30.760 --> 03:36:32.280]  They're trying to do the same thing in North Carolina.
[03:36:32.280 --> 03:36:35.960]  They're trying to do the same thing again in Texas with a Japanese company, trying to
[03:36:35.960 --> 03:36:39.080]  build a high speed rail between Dallas and Houston.
[03:36:39.080 --> 03:36:45.240]  And of course, that involves imminent domain by a foreign corporation on not a single path,
[03:36:45.240 --> 03:36:47.040]  but on multiple possible paths.
[03:36:47.040 --> 03:36:51.000]  They want to take people's property, give the power to this foreign corporation, take
[03:36:51.000 --> 03:36:54.000]  people's property on multiple paths.
[03:36:54.000 --> 03:36:59.720]  That's the downside of handing this over in a public-private partnership that they talked
[03:36:59.720 --> 03:37:02.120]  about, creating toll roads that nobody wants.
[03:37:02.120 --> 03:37:07.040]  So that right there could kill the legacy that I hope they do create.
[03:37:07.040 --> 03:37:10.400]  I hope they do build a new governing coalition for 50 years.
[03:37:10.400 --> 03:37:15.400]  But if they get involved in crony capitalism, if they put a trillion dollars in Washington
[03:37:15.400 --> 03:37:21.720]  to be handed out, I don't think that they can do it and not get involved in crony capitalism
[03:37:21.720 --> 03:37:22.720]  and corruption.
[03:37:22.720 --> 03:37:23.720]  You are inviting corruption.
[03:37:23.720 --> 03:37:27.280]  It's a very dangerous thing to put that money at the center.
[03:37:27.280 --> 03:37:29.840]  It's the wrong thing to do it from a pragmatic standpoint.
[03:37:29.840 --> 03:37:33.240]  These decisions need to be made by the people in the communities where they're going to
[03:37:33.240 --> 03:37:34.320]  borrow the money and spend it.
[03:37:34.320 --> 03:37:37.520]  We could borrow the money with negative interest rates very cheaply at the state and local
[03:37:37.520 --> 03:37:39.080]  level to do these kind of projects.
