[00:00:01.000 --> 00:00:16.000]  Intro
[03:44:13.800 --> 03:44:16.320]  Fish oil is liquid energy.
[03:44:16.320 --> 03:44:19.400]  Brain, body, heart, the cleanest, the best out there.
[03:44:19.400 --> 03:44:22.280]  Krill oils is the best and it'll give you the damn burps.
[03:44:22.280 --> 03:44:23.000]  And I'm just sorry.
[03:44:23.000 --> 03:44:25.080]  You want something like this, you don't get stuff for free.
[03:44:25.080 --> 03:44:27.000]  The krill is hallucinogenic.
[03:44:27.000 --> 03:44:28.240]  It's so good in my view.
[03:44:28.240 --> 03:44:30.320]  I'm not making a medical statement here, but let me tell you something.
[03:44:30.320 --> 03:44:33.240]  I eat five capulets of krill oil before I go to bed.
[03:44:33.240 --> 03:44:34.920]  I'm seeing Santa Claus that night.
[03:44:36.560 --> 03:44:41.360]  So your brain is made basically out of what fish oil is.
[03:44:44.040 --> 03:44:46.080]  So we don't make a big profit off of it.
[03:44:46.080 --> 03:44:48.720]  But, you know, as I just obsess, because whatever the best is, we've gone.
[03:44:48.880 --> 03:44:50.040]  I just can't lie to you.
[03:44:50.040 --> 03:44:51.240]  I just can't do it.
[03:44:51.240 --> 03:44:52.200]  You know, we're sore.
[03:44:57.000 --> 03:45:00.680]  If Alex Jones runs for president in the Republican Party,
[03:45:01.640 --> 03:45:03.400]  he has a chance of winning.
[03:45:06.720 --> 03:45:09.120]  If you just tuned in, you may be noticing I'm wearing an Alex
[03:45:09.120 --> 03:45:11.680]  Jones for President 2024 shirt.
[03:45:12.400 --> 03:45:15.080]  I am not seriously planning to run for president.
[03:45:15.080 --> 03:45:18.200]  This is an idea of the crew had to have a triggering shirt
[03:45:18.200 --> 03:45:20.280]  kind of next level, Alex Jones is right.
[03:45:20.280 --> 03:45:21.800]  There's Infowars.com on the back.
[03:45:21.800 --> 03:45:24.320]  Alex Jones for President 2024 on the front.
[03:45:24.600 --> 03:45:26.960]  It's a fundraiser shirt made out of really nice fabric.
[03:45:26.960 --> 03:45:28.200]  It's high quality.
[03:45:28.200 --> 03:45:31.200]  And it is a exclusive shirt to Infowars.com.
[03:45:31.560 --> 03:45:33.560]  And when the shirts are gone, they're gone.
[03:45:33.560 --> 03:45:38.600]  We're doing one run of Alex Jones for President 2024 shirts,
[03:45:39.040 --> 03:45:42.160]  and we'll have a historic memento, be able to spread the word,
[03:45:42.160 --> 03:45:46.000]  meet a lot of like minded people, and you'll be able to keep us on the air.
[03:45:46.200 --> 03:45:47.760]  No way. No way.
[03:45:47.760 --> 03:45:49.040]  That's a bridge too far.
[03:45:49.040 --> 03:45:50.680]  That's no, it can't be.
[03:45:50.680 --> 03:45:52.920]  And I said on national television that he was going to win.
[03:45:53.400 --> 03:45:55.760]  At Infowars.com.
[03:45:56.560 --> 03:45:59.800]  Ladies and gentlemen, this book, The Great Reset and War for the World,
[03:46:00.000 --> 03:46:03.080]  is a historic book that documents the globalists in their own words,
[03:46:03.280 --> 03:46:04.840]  plan for our future.
[03:46:04.840 --> 03:46:06.280]  That is a hellish future.
[03:46:06.280 --> 03:46:08.560]  Now, you'll always, while they still allow books,
[03:46:08.560 --> 03:46:09.800]  I guess they're starting to ban them,
[03:46:09.800 --> 03:46:12.640]  be able to get an unsigned copy of The Great Reset and War for the World
[03:46:13.000 --> 03:46:15.360]  at bookstores, Amazon or Infowars.com.
[03:46:15.640 --> 03:46:18.480]  But you will never be able to get another signed copy of the book
[03:46:18.680 --> 03:46:21.240]  after the signed copies we got run out.
[03:46:21.240 --> 03:46:23.400]  And there's about a thousand left of them right now.
[03:46:23.800 --> 03:46:26.760]  So get your copy of The Great Reset and the War for the World,
[03:46:26.920 --> 03:46:29.080]  a signed copy at Infowars.com.
[03:46:29.160 --> 03:46:31.800]  And there is a markup there because this is a fundraiser
[03:46:32.040 --> 03:46:33.160]  to keep us on the air.
[03:46:33.160 --> 03:46:36.200]  So you won't just have this historic memento and this powerful book.
[03:46:36.200 --> 03:46:38.800]  You'll also know that you help keep Infowars on the air.
[03:46:39.040 --> 03:46:41.240]  I want to thank those of you that have gotten signed copies of the book
[03:46:41.920 --> 03:46:43.000]  or unsigned copies.
[03:46:43.000 --> 03:46:47.360]  But I want to encourage all of you who haven't yet to go to Infowars.com
[03:46:47.360 --> 03:46:50.160]  and get a signed copy and buy a couple of unsigned copies
[03:46:50.160 --> 03:46:53.240]  and donate to the library or give them to the local school.
[03:46:53.360 --> 03:46:54.360]  This is an Infowar.
[03:46:54.360 --> 03:46:56.120]  I'm counting on you and thank you for your support.
[03:46:57.120 --> 03:47:01.120]  Leading a frontal assault on the lies of the New World Order.
[03:47:01.120 --> 03:47:03.120]  It's Alex Jones.
[03:47:06.000 --> 03:47:19.140]  Welcome back to the Alex Jones Show, I'm Kate Dally, your guest host from katedallyradio.com.
[03:47:19.140 --> 03:47:20.480]  So glad to be with you today.
[03:47:20.480 --> 03:47:23.320]  Look, I know this is going to sound a little crazy.
[03:47:23.320 --> 03:47:25.000]  We all know the climate change agenda.
[03:47:25.000 --> 03:47:28.640]  We all know Klaus Schwab said you're going to own nothing and be happy.
[03:47:28.640 --> 03:47:33.360]  Are they going is this administration quietly laying the tracks and going after putting
[03:47:33.360 --> 03:47:41.600]  people in judgeships, making sure that lands are returned from property owners to native
[03:47:41.600 --> 03:47:42.680]  tribes?
[03:47:42.680 --> 03:47:47.240]  If you live in rural areas, we all know agenda 2030 is about getting people out of rural
[03:47:47.240 --> 03:47:51.280]  areas and closer to cities where they can be controlled more.
[03:47:51.280 --> 03:47:57.680]  They've made no secret of this and they're doing a great job, unfortunately.
[03:47:57.680 --> 03:48:05.320]  Berkowski led a roundtable on native communities priorities for the 2023 Farm Bill.
[03:48:05.320 --> 03:48:10.760]  There's so much going on, I wouldn't even have time to give you the headlines.
[03:48:10.760 --> 03:48:16.840]  But the briefing room at the White House talked about a new era of nation to nation engagement.
[03:48:16.840 --> 03:48:20.920]  They keep using that terminology and they keep talking about advancing.
[03:48:20.920 --> 03:48:25.360]  This was from their own directive on the White House page, advancing equity and opportunity
[03:48:25.360 --> 03:48:31.720]  for all American Indians and Alaskan natives and help tribal nations overcome new and longstanding
[03:48:31.720 --> 03:48:32.720]  challenges.
[03:48:32.720 --> 03:48:33.720]  Right.
[03:48:33.720 --> 03:48:38.560]  Then they talk about sovereignty and advanced tribal self-determination.
[03:48:38.560 --> 03:48:44.080]  Part of the doctrine of discovery is self-determination to go to claim land.
[03:48:44.080 --> 03:48:48.120]  OK, they're blaming it on the white Christian with the Bible in hand.
[03:48:48.120 --> 03:48:52.440]  And that made us murdering thugs, which is why the leftists love to tell in history books
[03:48:52.440 --> 03:48:54.640]  as they've whitewashed our history.
[03:48:54.640 --> 03:48:58.760]  But what's interesting about this is that it says there's an opportunity to celebrate
[03:48:58.760 --> 03:49:05.160]  the progress they have made in new nation to nation era and map out plans to improve
[03:49:05.160 --> 03:49:12.000]  all these new outcomes for Native Americans and for the seven generations to come.
[03:49:12.000 --> 03:49:13.000]  What?
[03:49:13.000 --> 03:49:15.200]  Anyway, it's strange.
[03:49:15.200 --> 03:49:19.240]  This whole document is really strange and talks about the fact that they need their lands
[03:49:19.240 --> 03:49:23.520]  back and that America can have to has to do the right thing for human rights.
[03:49:23.520 --> 03:49:24.520]  OK.
[03:49:24.600 --> 03:49:30.800]  I'm not against anybody having what they need or whatever, but we live in a country where
[03:49:30.800 --> 03:49:35.840]  you work hard for it and you and you you you do it right.
[03:49:35.840 --> 03:49:40.160]  So government assistance is is strange to me anyway, that we would be a nation that
[03:49:40.160 --> 03:49:45.760]  would invite this type of thing in at every turn or claim victimhood to get that.
[03:49:45.760 --> 03:49:47.680]  But I think Native Americans are great people.
[03:49:47.680 --> 03:49:49.160]  I think they're good people.
[03:49:49.160 --> 03:49:53.480]  And I do think that they're absolutely being used in this through the Build Back Better
[03:49:53.480 --> 03:49:56.520]  Plan, the Infrastructure Investment and Jobs Act.
[03:49:56.520 --> 03:50:03.000]  There are so many reasons, I think, where the funding is now designated.
[03:50:03.000 --> 03:50:07.280]  There's lots of money flowing and it might seem like they're getting something for this.
[03:50:07.280 --> 03:50:09.120]  But I actually do not think they are.
[03:50:09.120 --> 03:50:13.200]  I could go on and on about all the monies given, Department of Interior, all kinds of
[03:50:13.200 --> 03:50:15.240]  things that they've been doing.
[03:50:15.240 --> 03:50:21.120]  But I do want to tell you that Canada passed a bill which is called Bill 15.
[03:50:21.320 --> 03:50:31.200]  This was Trudeau's vowed sort of, I now claim international law from the UN Indigenous Peoples
[03:50:31.200 --> 03:50:34.160]  Act as as an act now.
[03:50:34.160 --> 03:50:37.980]  And he said, we're going to have to might have to change our constitution and we might
[03:50:37.980 --> 03:50:40.300]  have to change everything.
[03:50:40.300 --> 03:50:44.880]  And the articles coming out said, yeah, this is going to get really messy, but we're going
[03:50:44.880 --> 03:50:50.360]  to have to do it in the name of climate change and in the name of people's rights or the
[03:50:50.360 --> 03:50:53.200]  Native Americans' rights to their lands.
[03:50:53.200 --> 03:50:54.320]  This was really strange.
[03:50:54.320 --> 03:50:58.920]  So they have been working behind, well, not behind the scenes because it's been out there,
[03:50:58.920 --> 03:51:03.240]  but grabbing lands and saying these are for tribal, these are for tribal.
[03:51:03.240 --> 03:51:08.520]  And by the way, remember, they're in partnership with the government.
[03:51:08.520 --> 03:51:14.180]  If we haven't learned anything yet, our government isn't isn't the most wonderful in promises
[03:51:14.180 --> 03:51:15.560]  or anything else.
[03:51:15.560 --> 03:51:16.560]  Right.
[03:51:16.560 --> 03:51:17.560]  But man, there's a lot of attention.
[03:51:17.800 --> 03:51:22.480]  Hunter Biden, Devin Archer, that worked with Hunter Biden, went to jail for scamming the
[03:51:22.480 --> 03:51:23.480]  Indians.
[03:51:23.480 --> 03:51:28.840]  Was that a representation of kind of what this entire deep state is trying to do right
[03:51:28.840 --> 03:51:29.840]  now?
[03:51:29.840 --> 03:51:34.560]  I really think that they're going after the underpinnings of the country.
[03:51:34.560 --> 03:51:37.180]  They're having a hard time changing our constitution.
[03:51:37.180 --> 03:51:39.920]  So they're going after the underpinnings of it.
[03:51:39.920 --> 03:51:42.320]  Did we ever deserve it at all?
[03:51:42.320 --> 03:51:44.640]  Did we ever deserve to come here at all?
[03:51:44.640 --> 03:51:46.960]  So that's what I think they're basically doing here.
[03:51:46.960 --> 03:51:51.120]  But they're also going to be doing it a lot in climate change.
[03:51:51.120 --> 03:51:56.480]  So they're developing plans in the U.N. declaration on indigenous tribes, all kinds of things
[03:51:56.480 --> 03:51:58.000]  going on with this.
[03:51:58.000 --> 03:52:00.600]  The Bill 15 was scary.
[03:52:00.600 --> 03:52:04.760]  The Bill 15 was scary because people were noticing and writing articles in Canada left
[03:52:04.760 --> 03:52:09.640]  and right on the fact that, wait a second, that something's going on here and we're changing
[03:52:09.640 --> 03:52:10.640]  our laws.
[03:52:10.640 --> 03:52:15.240]  In fact, there was an article written about how to dismantle the doctrine of discovery
[03:52:15.320 --> 03:52:18.080]  that was revoked by the Catholic Church two weeks ago.
[03:52:18.080 --> 03:52:19.080]  How to do it?
[03:52:19.080 --> 03:52:23.440]  And it was basically acknowledge, which we're seeing this administration, oh, acknowledge,
[03:52:23.440 --> 03:52:24.880]  acknowledge, acknowledge.
[03:52:24.880 --> 03:52:31.880]  And then we see this like, you know, we're going to have to change laws.
[03:52:31.880 --> 03:52:34.920]  We're going to have to enter these things into legislation.
