whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:19:12.000 --> 03:19:18.000]   Yeah, of course, a blimp used in Iraq and Afghanistan now flying around your house.
[03:19:18.000 --> 03:19:24.000]   And, of course, people called it crazy 10 years ago when Alex said they had X-ray machines that could look inside of your house.
[03:19:24.000 --> 03:19:25.000]   They had blimps.
[03:19:25.000 --> 03:19:29.000]   They were developing all these technologies to be deployed, and now they're here.
[03:19:29.000 --> 03:19:31.000]   Now it's time to get upset.
[03:19:31.000 --> 03:19:32.000]   Now it's time to freak out.
[03:19:32.000 --> 03:19:33.000]   It's not crazy.
[03:19:33.000 --> 03:19:34.000]   It's here.
[03:19:34.000 --> 03:19:35.000]   It's happening.
[03:19:35.000 --> 03:19:39.000]   It's happening, deploying the same systems from Iraq and Afghanistan here.
[03:19:39.000 --> 03:19:41.000]   We'll be back with election coverage.
[03:19:41.000 --> 03:19:42.000]   Joe Biggs will be joining us later.
[03:19:42.000 --> 03:19:48.000]   We're going to talk about automatic porn filters that he made law of the land and many other censorship articles.
[03:19:48.000 --> 03:19:49.000]   I'm Anthony Gucciardi.
[03:19:49.000 --> 03:19:50.000]   This is the InfoWars Overdrive.
[03:19:50.000 --> 03:20:04.000]   Do you lay awake at night and worry about the health and safety of you and your loved ones?
[03:20:04.000 --> 03:20:08.000]   Do you wonder what would happen if you weren't able to get to a hospital or doctor?
[03:20:08.000 --> 03:20:13.000]   How can you keep your family safe against the deadly pathogens that are beginning to emerge in the world today?
[03:20:13.000 --> 03:20:17.000]   Give yourself peace of mind with Supernatural Silver.
[03:20:17.000 --> 03:20:24.000]   Supernatural Silver is turning heads around the world as a new weapon in the fight against bacteria, viruses, and fungus.
[03:20:24.000 --> 03:20:33.000]   Supernatural Silver can be taken internally or used topically to help the body's own immune system fight off disease much more effectively.
[03:20:33.000 --> 03:20:38.000]   Supernatural Silver has been tested at independent universities and laboratories around the world
[03:20:38.000 --> 03:20:44.000]   and has been proven to be safe and highly effective against some of the planet's deadliest pathogens.
[03:20:44.000 --> 03:20:49.000]   There is no better product to have in your home for daily use or emergency preparedness.
[03:20:49.000 --> 03:20:54.000]   Go to SupernaturalSilver.com, use the code "Silver2015" for 20% off,
[03:20:54.000 --> 03:21:00.000]   and give yourself and your loved ones a fighting chance with Supernatural Silver.
[03:21:00.000 --> 03:21:04.000]   As any regular listener knows, I don't script what I have to say.
[03:21:04.000 --> 03:21:09.000]   I do my research and then I tell it like it is and let the chips fall where they may.
[03:21:09.000 --> 03:21:10.000]   And I'm going to do that right now.
[03:21:10.000 --> 03:21:16.000]   I have never in my 20 years on air seen a time where it's more important to be prepared.
[03:21:16.000 --> 03:21:23.000]   Even most mainline analysts are now saying, "We've entered this critical juncture. We've got to get prepared."
[03:21:23.000 --> 03:21:26.000]   Everyone knows I'm obsessed with win-win situations.
[03:21:26.000 --> 03:21:31.000]   High-quality storable foods at InfoWarsSelect.com are powered by MyPatriot Supply
[03:21:31.000 --> 03:21:37.000]   and are the highest quality, the freshest, and have the best pricing that we could find anywhere.
[03:21:37.000 --> 03:21:46.000]   And finally, until October 31, 2015, all InfoWars Select storable foods purchases will receive 10% off and free shipping.
[03:21:46.000 --> 03:21:49.000]   Free shipping on storable food is unprecedented.
[03:21:49.000 --> 03:21:55.000]   Secure your InfoWars Select storable foods discounted at InfoWarsStore.com
[03:21:55.000 --> 03:22:00.000]   or by calling toll-free 888-253-3139.
[03:22:00.000 --> 03:22:03.000]   You wouldn't go swimming with the sharks without a cage, would you?
[03:22:03.000 --> 03:22:06.000]   Hey, has anyone seen Larry?
[03:22:06.000 --> 03:22:11.000]   It's in our nature to protect ourselves, especially when protection is simple and affordable.
[03:22:11.000 --> 03:22:17.000]   That's why IDStronghold.com has been providing affordable RFID protection for over 10 years.
[03:22:17.000 --> 03:22:22.000]   ID Stronghold wallets protect you from electronic pickpockets who pass near you with a scanner
[03:22:22.000 --> 03:22:27.000]   and steal your credit and debit card info, as well as data from other cards containing RFID chips.
[03:22:27.000 --> 03:22:32.000]   IDStronghold.com, the original maker of shielded wallets, is a technology company,
[03:22:32.000 --> 03:22:36.000]   so we understand how to best protect you against intrusive radio waves.
[03:22:36.000 --> 03:22:42.000]   ID Stronghold wallets are designed to block RFID signals, open or closed, no matter where on the wallet you put your cards.
[03:22:42.000 --> 03:22:48.000]   Most other RFID wallets on the market were designed with only fashion in mind and don't shield properly, if at all.
[03:22:48.000 --> 03:22:54.000]   If you're shopping for your next wallet, be sure to get the protection you deserve by going to IDStronghold.com,
[03:22:54.000 --> 03:22:59.000]   because getting anything else is like being the next victim in a Jaws movie.
[03:22:59.000 --> 03:23:06.000]   Earthquake, floods, winter storms, prolonged power outages, or war.
[03:23:06.000 --> 03:23:10.000]   Each of us have had that moment when we recognize that we need to be better prepared.
[03:23:10.000 --> 03:23:12.000]   We typically do the same thing.
[03:23:12.000 --> 03:23:15.000]   We start with food storage, then we address the need for water.
[03:23:15.000 --> 03:23:17.000]   But have you considered heat storage?
[03:23:17.000 --> 03:23:19.000]   I'm talking about staying warm in the cold.
[03:23:19.000 --> 03:23:21.000]   Here are some things for you to consider.
[03:23:21.000 --> 03:23:23.000]   How will I keep my family warm?
[03:23:23.000 --> 03:23:26.000]   The standard answers are firewood, coal, or propane.
[03:23:26.000 --> 03:23:30.000]   But the problem with that, if you need to be on the move, is you can't take it with you.
[03:23:30.000 --> 03:23:32.000]   Another concern?
[03:23:32.000 --> 03:23:36.000]   There may come a time when you need to stay warm without smoke, like in times of war.
[03:23:36.000 --> 03:23:38.000]   There may even come a time when you can't burn fuel.
[03:23:38.000 --> 03:23:42.000]   The answers may be simpler and less costly than you think.
[03:23:42.000 --> 03:23:45.000]   For these answers, go to FortressClothing.com.
[03:23:45.000 --> 03:23:50.000]   Again, FortressClothing.com has the answers to your heat storage dilemma.
[03:23:50.000 --> 03:23:52.000]   Don't get stuck in the cold.
[03:23:52.000 --> 03:23:54.000]   FortressClothing.com.
[03:23:54.000 --> 03:23:56.000]   You'll never be cold again.
[03:23:56.000 --> 03:24:12.000]   Welcome back to the fourth hour of Overdrive of the Alex Jones Show.
[03:24:12.000 --> 03:24:13.000]   I'm Anthony Gucciardi.
[03:24:13.000 --> 03:24:15.000]   I've got some interesting news we're going to cover.
[03:24:15.000 --> 03:24:22.000]   We're also going to talk to Joe Biggs in the next segment and play some key election coverage video highlights.
[03:24:22.000 --> 03:24:26.000]   But, you know, we're going to get to some of these stories.
[03:24:26.000 --> 03:24:31.000]   Florida man who shot theatergoer for texting to invoke Stand Your Ground law.
[03:24:31.000 --> 03:24:34.000]   Automatic porn filters to be made law of the land.
[03:24:34.000 --> 03:24:38.000]   If you wear an American flag t-shirt in school, you might be gang-related.
[03:24:38.000 --> 03:24:43.000]   And rigging of foreign exchange markets makes felons of top bankers.
[03:24:43.000 --> 03:24:46.000]   They finally admitted that some of these top bankers are in fact felons.
[03:24:46.000 --> 03:24:52.000]   But first and foremost, I want to tell you about the Advanced Liver Cleanse Pack at Infowarslife.com.
[03:24:52.000 --> 03:25:01.000]   If you go to Infowarslife.com right now, you can get the highly popular, super powerful Liver Shield formulation and Oxy Powder.
[03:25:01.000 --> 03:25:10.000]   So that's the liver cleanse formulation and the natural oxygen-based colon cleanser in a combo pack for 25% off retail.
[03:25:10.000 --> 03:25:12.000]   25% off retail.
[03:25:12.000 --> 03:25:15.000]   It's the largest special ever done on Liver Shield and Oxy Powder.
[03:25:15.000 --> 03:25:19.000]   Now is the time to start flushing your guts, start cleansing your liver.
[03:25:19.000 --> 03:25:21.000]   I've done six liver cleanses.
[03:25:21.000 --> 03:25:23.000]   It is the real deal.
[03:25:23.000 --> 03:25:25.000]   I was super skeptical at first.
[03:25:25.000 --> 03:25:28.000]   I thought it was woo-woo craziness years ago.
[03:25:28.000 --> 03:25:29.000]   And I thought there's no way.
[03:25:29.000 --> 03:25:32.000]   And I did the research and all these people said, you know, it's just craziness.
[03:25:32.000 --> 03:25:33.000]   It doesn't work.
[03:25:33.000 --> 03:25:35.000]   And I said, well, I'm going to try it for myself.
[03:25:35.000 --> 03:25:36.000]   I read the studies.
[03:25:36.000 --> 03:25:38.000]   I found out it was real and I tried it for myself.
[03:25:38.000 --> 03:25:42.000]   Tried it for myself and I'm going to say some disgusting things came out of me.
[03:25:42.000 --> 03:25:44.000]   I felt terrible that day.
[03:25:44.000 --> 03:25:50.000]   And the next day, I was just glowing and radiating and feeling so much better.
[03:25:50.000 --> 03:25:51.000]   And I had Lyme disease.
[03:25:51.000 --> 03:25:53.000]   So my body was really, really messed up.
[03:25:53.000 --> 03:25:56.000]   I have felt so much better since I've started doing these cleanses.
[03:25:56.000 --> 03:26:03.000]   And the cool thing too though is if you don't want to go through the whole cleanse, like you probably heard Leanne and Alex talking about the whole cleanse, you don't have to.
[03:26:03.000 --> 03:26:04.000]   Just take liver shield every day.
[03:26:04.000 --> 03:26:07.000]   Just take oxy powder routinely and flush your guts.
[03:26:07.000 --> 03:26:10.000]   You don't have to do the six or five or four-day cleanse.
[03:26:10.000 --> 03:26:12.000]   Just take it every day as part of your regimen.
[03:26:12.000 --> 03:26:14.000]   I put it in my protein shake.
[03:26:14.000 --> 03:26:16.000]   So it's not like you have to do a hardcore cleanse.
[03:26:16.000 --> 03:26:20.000]   It does help support the liver naturally and its natural detoxification processes.
[03:26:20.000 --> 03:26:22.000]   That's what it's designed to do.
[03:26:22.000 --> 03:26:23.000]   So just put it in your protein shake.
[03:26:23.000 --> 03:26:25.000]   You don't have to do the extreme cleanse if you don't want to.
[03:26:25.000 --> 03:26:28.000]   It's still going to be a great idea.
[03:26:28.000 --> 03:26:30.000]   Anyway, let's get into some of this news.
