[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[02:10:57.000 --> 02:11:01.000]  They think they can virally attack our cerebral cortex and our centers.
[02:11:01.000 --> 02:11:05.000]  The brain has backups when they attack us is when we brain boost.
[02:11:05.000 --> 02:11:09.000]  Listen, this is the great challenge.
[02:11:09.000 --> 02:11:12.000]  Everything they do we're designed to defeat.
[02:11:12.000 --> 02:11:16.000]  People don't just think we just fell off an apple cart yesterday.
[02:11:16.000 --> 02:11:17.000]  Do they?
[02:11:17.000 --> 02:11:22.000]  This whole planet is literally just a giant training game zone for the next level.
[02:11:22.000 --> 02:11:26.000]  Everything the enemy does to us is only to prepare us.
[02:11:26.000 --> 02:11:27.000]  It's all a great test.
[02:11:27.000 --> 02:11:28.000]  God bless you.
[02:11:28.000 --> 02:11:31.000]  Just be glad that you're even aware of their operations.
[02:11:31.000 --> 02:11:36.000]  Who we should feel sorry for is those that aren't even aware of the great animating contest.
[02:11:36.000 --> 02:11:38.000]  Kevin in Oregon, you're on the air.
[02:11:38.000 --> 02:11:39.000]  Welcome.
[02:11:39.000 --> 02:11:40.000]  Hey, brother.
[02:11:40.000 --> 02:11:42.000]  Good to hear from the great Northwood.
[02:11:42.000 --> 02:11:43.000]  You bet, brother.
[02:11:43.000 --> 02:11:44.000]  Good to hear from you.
[02:11:44.000 --> 02:11:45.000]  Hey, listen, man.
[02:11:45.000 --> 02:11:50.000]  The House Judiciary Committee last Tuesday, three out of the four learned scholars of the
[02:11:50.000 --> 02:11:54.000]  Constitution decided and came to the conclusion that Obama is a tyrant.
[02:11:54.000 --> 02:11:56.000]  There's no doubt about it.
[02:11:56.000 --> 02:11:57.000]  Read the pages.
[02:11:57.000 --> 02:11:59.000]  That's a good headline.
[02:11:59.000 --> 02:12:00.000]  Congressional experts.
[02:12:00.000 --> 02:12:01.000]  Obama is a tyrant.
[02:12:01.000 --> 02:12:04.000]  No, but the thing is they were looking up at their shoulders and freaked out.
[02:12:04.000 --> 02:12:09.000]  Because when you finally admit this to yourself, you're like, oh, my God, it already happened.
[02:12:09.000 --> 02:12:10.000]  What are we going to do?
[02:12:10.000 --> 02:12:11.000]  Exactly.
[02:12:11.000 --> 02:12:12.000]  You're right.
[02:12:12.000 --> 02:12:13.000]  That article is up on infowars.com right now.
[02:12:13.000 --> 02:12:14.000]  Go ahead.
[02:12:14.000 --> 02:12:18.000]  I read every page of the testimony and I watched it live on television.
[02:12:18.000 --> 02:12:21.000]  And these people are refusing to do anything about it.
[02:12:21.000 --> 02:12:22.000]  Listen to everybody.
[02:12:22.000 --> 02:12:24.000]  You have to inform yourselves.
[02:12:24.000 --> 02:12:25.000]  You have to get on the net.
[02:12:25.000 --> 02:12:28.000]  You don't shut it off when this program goes off the air.
[02:12:28.000 --> 02:12:29.000]  Do the research.
[02:12:29.000 --> 02:12:30.000]  Read the facts.
[02:12:30.000 --> 02:12:31.000]  And arm yourself.
[02:12:31.000 --> 02:12:32.000]  And start right here at home.
[02:12:32.000 --> 02:12:34.000]  And then you take it to the cafe.
[02:12:34.000 --> 02:12:35.000]  You take it to the truck stop.
[02:12:35.000 --> 02:12:36.000]  You take it to work.
[02:12:36.000 --> 02:12:37.000]  You take it to the gym.
[02:12:37.000 --> 02:12:38.000]  But you spread the word.
[02:12:38.000 --> 02:12:40.000]  That's our only battle ground.
[02:12:40.000 --> 02:12:41.000]  God bless you.
[02:12:41.000 --> 02:12:42.000]  That's it.
[02:12:42.000 --> 02:12:43.000]  We're under attack.
[02:12:43.000 --> 02:12:45.000]  We're going to fight hard as we can.
[02:12:45.000 --> 02:12:49.000]  We're only in trouble because we let all these globalist pieces of trash.
[02:12:49.000 --> 02:12:53.000]  Once good people get motivated, it's over.
[02:12:53.000 --> 02:12:55.000]  They're doing to the reserve.
[02:12:55.000 --> 02:12:57.000]  The world reserve currency, which is the dollar.
[02:12:57.000 --> 02:12:58.000]  Look what they're doing to it.
[02:12:58.000 --> 02:13:03.000]  There are signed contracts between China, France, Spain, all of the European countries
[02:13:03.000 --> 02:13:06.000]  that they're now accepting payment in European money.
[02:13:06.000 --> 02:13:07.000]  That's right.
[02:13:07.000 --> 02:13:11.000]  They are concertedly devaluing the dollar, setting us up.
[02:13:11.000 --> 02:13:16.440]  These total trees and even Federal Reserve heads in Kansas and Dallas, in Kansas City
[02:13:16.440 --> 02:13:21.000]  and Dallas are going public because, man, I mean, even if you work for the New World
[02:13:21.000 --> 02:13:26.000]  Order, watching them butcher America is, is, is, is freaky even to insiders.
[02:13:26.000 --> 02:13:28.000]  I mean, they already ran everything.
[02:13:28.000 --> 02:13:30.000]  Why are they wrecking everything?
[02:13:30.000 --> 02:13:33.000]  Because they hate us.
[02:13:33.000 --> 02:13:35.600]  We stood in their way for hundreds of years.
[02:13:35.600 --> 02:13:38.000]  Now they use this as an engine.
[02:13:38.000 --> 02:13:39.360]  They think generationally.
[02:13:39.360 --> 02:13:42.360]  They think genetically and they couldn't beat our great grandparents.
[02:13:42.360 --> 02:13:50.360]  They're going to beat us to folks understand that this is everything on the table now.
[02:13:50.360 --> 02:13:53.360]  They're not going to give us quarter.
[02:13:53.360 --> 02:13:56.360]  They hate Americans, even as they use us.
[02:13:56.360 --> 02:14:00.360]  Everything they do is about a sick design to use the very people that stood against
[02:14:00.360 --> 02:14:02.360]  them to set up their planetary regime.
[02:14:02.360 --> 02:14:04.360]  We must resist them.
[02:14:04.360 --> 02:14:05.360]  God bless you.
[02:14:05.360 --> 02:14:06.360]  I appreciate your call.
[02:14:06.360 --> 02:14:09.360]  From Chuck in Wisconsin, I'm out of time after that.
[02:14:09.360 --> 02:14:11.360]  Great job at the crew, by the way.
[02:14:11.360 --> 02:14:14.360]  Ladies and gentlemen, this is the great animating contest of Liberty.
[02:14:14.360 --> 02:14:17.360]  I'm an imperfect vessel, but I will assure you I run it over.
[02:14:17.360 --> 02:14:22.360]  It is my imperfectness is why I've been chosen for this mission as you've all been chosen.
[02:14:22.360 --> 02:14:23.360]  That's why God loves us.
[02:14:23.360 --> 02:14:24.360]  I'm like a sieve.
[02:14:24.360 --> 02:14:28.360]  God just pours in the knowledge and it runs out all the holes onto everybody else.
[02:14:28.360 --> 02:14:31.360]  And it's the same thing for you and your area.
[02:14:31.360 --> 02:14:34.360]  None of us are perfect, but we love goodness.
[02:14:34.360 --> 02:14:35.360]  We love justice.
[02:14:35.360 --> 02:14:36.360]  We love God.
[02:14:36.360 --> 02:14:37.360]  We love beauty.
[02:14:37.360 --> 02:14:40.360]  We're not upset by somebody making beautiful music.
[02:14:40.360 --> 02:14:41.360]  We admire them.
[02:14:41.360 --> 02:14:43.360]  We're not mad at somebody that writes beautiful literature.
[02:14:43.360 --> 02:14:46.360]  We admire them and commune with them.
[02:14:46.360 --> 02:14:48.360]  We admire leaders.
[02:14:48.360 --> 02:14:49.360]  We admire pure people.
[02:14:49.360 --> 02:14:51.360]  We admire goodness.
[02:14:51.360 --> 02:14:52.360]  You are blind.
[02:14:52.360 --> 02:14:55.360]  I am blind to the enemy who hates beauty.
[02:14:55.360 --> 02:14:58.360]  You must discover that they hate the beauty of the child.
[02:14:58.360 --> 02:15:00.360]  We would kill to protect the innocent.
[02:15:00.360 --> 02:15:02.360]  They would kill to hurt the innocent.
[02:15:02.360 --> 02:15:05.360]  We would kill to honor.
[02:15:05.360 --> 02:15:07.360]  Got to talk to Chuck in Wisconsin, guys.
[02:15:07.360 --> 02:15:09.360]  I'll fade that down.
[02:15:09.360 --> 02:15:11.360]  Every before we had that.
[02:15:11.360 --> 02:15:12.360]  Oh, my goodness.
[02:15:12.360 --> 02:15:14.360]  It just feels good to stand up for what's right.
[02:15:14.360 --> 02:15:15.360]  Chuck in Wisconsin.
[02:15:15.360 --> 02:15:20.360]  And then we will go out and fly to the fly to the Valkyries or the Obama turkey.
[02:15:20.360 --> 02:15:23.360]  Imagine what that would, you know, Wagner didn't build that symphony.
[02:15:23.360 --> 02:15:25.360]  Government dead.
[02:15:25.360 --> 02:15:27.360]  Let's go ahead and talk to Chuck in Wisconsin.
[02:15:27.360 --> 02:15:28.360]  Chuck, you're on the air.
[02:15:28.360 --> 02:15:29.360]  Go ahead.
[02:15:29.360 --> 02:15:30.360]  What up, Mr. Jones?
[02:15:30.360 --> 02:15:32.360]  This is Chuck from Wisconsin.
[02:15:32.360 --> 02:15:34.360]  I've lived here for a long time.
[02:15:34.360 --> 02:15:40.360]  And as you know, the most, the biggest military weapon is the supply truck and these MRAPs.
[02:15:40.360 --> 02:15:47.360]  And being here in Wisconsin every year, we have the EAA Oshkosh show, the biggest air show.
[02:15:47.360 --> 02:15:48.360]  Oh, yeah.
[02:15:48.360 --> 02:15:49.360]  My cousin went to that.
[02:15:49.360 --> 02:15:50.360]  He said it's amazing.
[02:15:50.360 --> 02:15:51.360]  Yes, it is.
[02:15:51.360 --> 02:15:52.360]  It is amazing.
[02:15:52.360 --> 02:15:56.360]  This year, though, because of the sequester, there was no military jets.
[02:15:56.360 --> 02:16:02.360]  But every year, since we're close to Oshkosh, since the Oshkosh truck portrays their vehicles there,
[02:16:02.360 --> 02:16:07.360]  they have no joke lined up from the end of the airfield to the other end of the airfield,
[02:16:07.360 --> 02:16:12.360]  hundreds upon hundreds of supply trucks, MRAPs, et cetera, et cetera.
[02:16:12.360 --> 02:16:17.360]  So I talked to the people at the booth there where they are showing their military trucks,
[02:16:17.360 --> 02:16:19.360]  their cement trucks, whatever.
[02:16:19.360 --> 02:16:24.360]  And the gentleman there surprisingly told me that he has over thousands.
[02:16:24.360 --> 02:16:32.360]  He said 5,000, 6,000, 7,000 other trucks stored in a parking lot at the Oshkosh producing facility.
[02:16:32.360 --> 02:16:36.360]  Yeah, for those that don't know, they pre-deployed supply trucks and armored vehicles everywhere,
[02:16:36.360 --> 02:16:40.360]  admittedly for civil unrest preparations, which they're going to trigger.
[02:16:40.360 --> 02:16:43.360]  It's not like they're responding to civil unrest they didn't trigger.
[02:16:43.360 --> 02:16:44.360]  That would be good.
[02:16:44.360 --> 02:16:47.360]  They're responding to an engineered crisis.
[02:16:47.360 --> 02:16:50.360]  And absolutely, you should take photos of that.
[02:16:50.360 --> 02:16:53.360]  You should write a blurb on planetinfowars.com.
[02:16:53.360 --> 02:16:58.360]  If you can't get ahold of us, you can go sign up at planetinfowars.com and put it there
[02:16:58.360 --> 02:16:59.360]  and then hopefully get it to us.
[02:16:59.360 --> 02:17:02.360]  That's a great way to kind of email us is to go put it there.
[02:17:02.360 --> 02:17:04.360]  At least the public will see it.
[02:17:04.360 --> 02:17:05.360]  Other points?
[02:17:05.360 --> 02:17:11.360]  Yeah, the really scary part was being that this was the first year of the sequester
[02:17:11.360 --> 02:17:18.360]  and there was no military jets, had a huge impact on all the vendors and people who work there, et cetera.
[02:17:18.360 --> 02:17:24.360]  They had the one corporate show, which was a corporate, the flying man, jet man,
[02:17:24.360 --> 02:17:28.360]  who flies around from the corporate side, all black-op looking.
[02:17:28.360 --> 02:17:32.360]  And as I was watching this show and as it wrapped up, it was, I don't know,
[02:17:32.360 --> 02:17:33.360]  it was kind of creeping me out.
[02:17:33.360 --> 02:17:37.360]  And after I thought about it, it's kind of like a time, maybe a possible timetable
[02:17:37.360 --> 02:17:44.360]  for when the big rollouts occurring because they had this line of probably about 100 to 150 children,
[02:17:44.360 --> 02:17:53.360]  all males between the ages of 12 and 16, with military looking wearing BDU floppy hats,
[02:17:53.360 --> 02:17:58.360]  priests with them, and they're all wearing the same t-shirt marching in unison with flags.
[02:17:58.360 --> 02:17:59.360]  Like, this was kind of...
[02:17:59.360 --> 02:18:00.360]  Oh, yeah, no, no, no.
[02:18:00.360 --> 02:18:01.360]  The marathons, anything.
[02:18:01.360 --> 02:18:05.360]  They have Ugen grips under federal sponsorship marching around.
[02:18:05.360 --> 02:18:06.360]  That's total preparation.
[02:18:06.360 --> 02:18:08.360]  I wish people would shoot video of that.
[02:18:08.360 --> 02:18:09.360]  Folks, you are the front line.
[02:18:09.360 --> 02:18:10.360]  I'm nobody.
[02:18:10.360 --> 02:18:12.360]  You're just as important as I am or more so.
[02:18:12.360 --> 02:18:14.360]  In fact, individually, more important.
[02:18:14.360 --> 02:18:19.360]  You need to videotape that, give it a headline, put it on YouTube and one other site or more
[02:18:19.360 --> 02:18:22.360]  as the human intelligence to expose this.
[02:18:22.360 --> 02:18:23.360]  Anything else?
[02:18:23.360 --> 02:18:28.360]  Yeah, I have the pictures and videos posted and they get taken down, whatever, but...
[02:18:28.360 --> 02:18:29.360]  Where are they?
[02:18:29.360 --> 02:18:30.360]  Tell us.
[02:18:30.360 --> 02:18:31.360]  Tell us.
[02:18:31.360 --> 02:18:32.360]  We'll do an article right now.
[02:18:32.360 --> 02:18:33.360]  Where are they?
[02:18:33.360 --> 02:18:34.360]  You want me to send them to you?
[02:18:34.360 --> 02:18:35.360]  You say you haven't posted.
[02:18:35.360 --> 02:18:36.360]  Just tell us the site.
[02:18:36.360 --> 02:18:42.360]  Well, I put them on YouTube, they got taken off my YouTube and Facebook, they just got taken down and they canceled my account.
[02:18:42.360 --> 02:18:43.360]  Oh, I know.
[02:18:43.360 --> 02:18:44.360]  That's part of the censorship.
[02:18:44.360 --> 02:18:45.360]  Mail us the info.
[02:18:45.360 --> 02:18:47.360]  I can email them to you or mail them.
[02:18:47.360 --> 02:18:50.360]  Yeah, email it with links to some download site.
[02:18:50.360 --> 02:18:55.360]  The showtipsandinfowords.com with, like, Oshkosh or Airshow in the headline.
[02:18:55.360 --> 02:18:56.360]  God bless you, brother.
[02:18:56.360 --> 02:18:57.360]  All right, I'm out of time.
[02:18:57.360 --> 02:18:58.360]  Great job to the crew.
[02:18:58.360 --> 02:19:00.360]  That was some overdrive right there.
[02:19:00.360 --> 02:19:01.360]  Lord willing, I'll be back tomorrow.
[02:19:01.360 --> 02:19:05.360]  Please pray for us because, believe me, we got the ISR on staring right at us.
[02:19:05.360 --> 02:19:07.360]  God's eyes are staring at us as well.
[02:19:07.360 --> 02:19:12.360]  So I look past that big red eye in the sky right up to the eyes, deep out there.
[02:19:12.360 --> 02:19:13.360]  That's the eyes that matter.
