[00:00:01.000 --> 00:00:16.000]  Intro
[03:18:32.000 --> 03:18:41.000]  Plus, we've got really great products that do amazing things for people, like our CBD oil and our Fizzy Magnesium and our SweepAid and our Nitric Oxide and our Real Red Pill Plus.
[03:18:41.000 --> 03:18:43.000]  All of these are really great products.
[03:18:43.000 --> 03:18:44.000]  They keep us on air.
[03:18:44.000 --> 03:18:46.000]  Plus, you're missing out on having these products.
[03:18:46.000 --> 03:18:55.000]  So get off the bench, get in the game, step to the plate, and go to InfowarsStore.com right now and get these great Infowars products at InfowarsStore.com.
[03:18:57.000 --> 03:19:05.000]  Hydrofluorosilicic acid is the third most deadly acid on earth, and they've got our children drinking that.
[03:19:05.000 --> 03:19:11.000]  This is a psychotic death cult, period, case closed, out to get you and your family.
[03:19:11.000 --> 03:19:16.000]  We sell the Alexa Pure Breeze made by the MyPatriotSupply Ready Hour Group.
[03:19:16.000 --> 03:19:17.000]  It's been around about 15 years.
[03:19:17.000 --> 03:19:19.000]  It became the biggest company in the last six.
[03:19:19.000 --> 03:19:29.000]  They went out, hired engineers, reverse engineered the fancy best water filter system out there that sells for twice the price, and they made it as good in all the studies.
[03:19:29.000 --> 03:19:32.000]  It reduces things to non-detectable levels, thousands of chemicals.
[03:19:32.000 --> 03:19:33.000]  But you can go pay two or three times.
[03:19:33.000 --> 03:19:36.000]  There's four or five other filters out there that are just as good.
[03:19:36.000 --> 03:19:47.000]  We sell the very best highest grade water filtration system for half the price of the leading competitor, and the media says we're bad and a cult for telling you you should filter your water.
[03:19:47.000 --> 03:19:48.000]  You should also filter your shower water.
[03:19:48.000 --> 03:19:51.000]  That's another way you absorb this crap, but I'm done talking about that.
[03:19:51.000 --> 03:19:54.000]  The point is you can get the filters at InfowarsStore.com.
[03:19:54.000 --> 03:19:55.000]  They're discounted right now.
[03:19:55.000 --> 03:19:56.000]  Finally back in stock.
[03:19:57.000 --> 03:20:04.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:20:05.400 --> 03:20:17.440]  Welcome back to the Alex Jones Show, I'm your guest host Jay Dyer, today's analysis we're
[03:20:17.440 --> 03:20:25.440]  talking about the seminal text of the 1960s counterculture from 1954 from Tavistock and
[03:20:25.440 --> 03:20:32.039]  British intelligence operative, in my view, Aldous Huxley, the doors of perception and
[03:20:32.039 --> 03:20:37.440]  how Huxley was crucial in kicking off the drug revolution and the drug experimentation
[03:20:37.440 --> 03:20:38.440]  of the 1960s.
[03:20:38.440 --> 03:20:43.359]  In fact, there's a lot of references throughout this book to all kinds of things that you
[03:20:43.359 --> 03:20:47.539]  wouldn't necessarily expect, he not only references all kinds of religious traditions
[03:20:47.539 --> 03:20:51.560]  and a kind of a syncretist blending of all the religions, he says a mesclun might be
[03:20:51.560 --> 03:20:58.720]  the key by which, and perhaps future iterations of, you know, these entheogens turning them
[03:20:58.720 --> 03:21:04.039]  into things like LSD, right, they might be the key by which humans as a whole could
[03:21:04.039 --> 03:21:07.760]  achieve initiation.
[03:21:07.760 --> 03:21:11.520]  And he never really says exactly what into what, he just talks about initiation into the
[03:21:11.520 --> 03:21:16.600]  pure vision, into the vision of the light, perhaps he means something luciferian, in
[03:21:16.600 --> 03:21:20.760]  fact at one point he mentions luciferianism in this novel, he also mentions adrenochrome
[03:21:20.760 --> 03:21:28.760]  in the first three or four pages, by the way, but he talks about the perceiver who
[03:21:28.760 --> 03:21:35.000]  is initiated through, in this case, the mesclun or any other kind of hallucinogen like this,
[03:21:35.000 --> 03:21:41.359]  he says that these things without pretensions are satisfied to be merely themselves, they
[03:21:41.359 --> 03:21:46.680]  are sufficient in their suchness, he uses these really generic, deep-sounding terms instead
[03:21:46.680 --> 03:21:54.880]  of being or existence, he'll say the suchness, not acting as a part to go it alone in isolation,
[03:21:54.880 --> 03:22:01.400]  in luciferian defiance of the grace of God, he says that individuality is luciferian,
[03:22:01.400 --> 03:22:07.380]  and we see the wholeness, everything becomes one, monism, pantheism, and in fact at one
[03:22:07.380 --> 03:22:12.359]  point he even says that when you do these drugs you see your own potentiality to be
[03:22:12.359 --> 03:22:17.960]  omniscient, so this kind of delusion that he has divine powers and divine insight, he
[03:22:17.960 --> 03:22:23.080]  can potentially know and see all things, which is literally what he says, leads him towards
[03:22:23.080 --> 03:22:31.199]  the end of the book to say that if you think about the religious mystics of the past and
[03:22:31.199 --> 03:22:34.640]  their experiences, and we look at things like the Tibetan Book of the Dead, which is something
[03:22:34.640 --> 03:22:38.400]  that his other intelligence cohort, Tim Leary, was a big fan of, we'll talk about that in
[03:22:38.400 --> 03:22:44.800]  a second, he says that there's a pure vision of light that one sees in these books and
[03:22:44.800 --> 03:22:49.320]  in these drugs, and that pure light, which we're reminded of course that lucifer can
[03:22:49.320 --> 03:22:54.039]  appear as an angel of light, he says that pure light that can be seen is something that
[03:22:54.039 --> 03:23:01.840]  perhaps the state should even mandate people go through, I'm not joking, he says maybe
[03:23:01.840 --> 03:23:07.520]  we ought to even have state-mandated drug trips, well that sounds a lot like what's
[03:23:07.520 --> 03:23:13.199]  in Brave New World, so you thought he was exposing, no, he's exposing the Brave New
[03:23:13.199 --> 03:23:18.960]  World dystopia, he's a hero of freedom, no, he says that we should have mandated drug
[03:23:18.960 --> 03:23:25.840]  trips that are for those that we call the angels, I don't know, he says Blake's angels,
[03:23:25.840 --> 03:23:30.600]  Blake's angels, I think he means the artistic and creative and genius elites of society
[03:23:30.600 --> 03:23:37.600]  should undergo mandatory drug trips, and by the way, he quotes HG Wells countless times
[03:23:37.600 --> 03:23:43.920]  throughout the novel, in fact, the doors in the wall is a phrase he uses from HG Wells,
[03:23:43.920 --> 03:23:51.080]  consummate globalist, socialist, etc., he says maybe we should even mandate this, and
[03:23:51.080 --> 03:23:55.359]  he says that when we look at the religious landscape of America, he says that the traditional
[03:23:55.359 --> 03:24:01.920]  religions are dead and they're boring and they're, you know, calcified and then they're
[03:24:01.920 --> 03:24:06.080]  stultified and all this kind of stuff, which, okay, that might be true, but he says the answer
[03:24:06.080 --> 03:24:12.039]  to this is to have a new religion, something like Native American religion, something like
[03:24:12.039 --> 03:24:16.680]  we see Mickey and Mallory doing in Natural Born Killers, I'm not joking, he actually
[03:24:16.680 --> 03:24:21.960]  says that, he says we have to have a new kind of world religion where we all just trip
[03:24:22.400 --> 03:24:26.600]  balls, we're tripping balls, man, that's the new world religion. Now, where did he come up with
[03:24:26.600 --> 03:24:33.560]  this? Is he just an organic, random thinker, some cool hip guy? No, he was hanging out and
[03:24:33.560 --> 03:24:40.440]  partying with none other than the beast, Alistair Crowley. Yes, according to Dr. Richard Spence,
[03:24:40.440 --> 03:24:48.279]  Crowley and Huxley partied together, did drugs together, hung out, because both were serving
[03:24:49.240 --> 03:24:54.840]  British intelligence. Of course, Crowley was an agent of MI5, kind of a provocateur,
[03:24:55.640 --> 03:25:01.240]  and this is not unique to Huxley. Huxley is just one of the first to talk about this.
[03:25:04.199 --> 03:25:08.440]  If we move on and we look at books like the Psychedelic Experience,
[03:25:08.440 --> 03:25:15.480]  Timothy Leary says that this could be a guide, right, to initiate the masses or to initiate
[03:25:15.480 --> 03:25:21.160]  people into understanding and seeing the pure light. But it's not, of course, anything to do
[03:25:21.160 --> 03:25:25.800]  with God, Western civilization's idea of the Bible, and there's nothing like that. This is
[03:25:26.440 --> 03:25:31.640]  the new, unknown, secret, hidden God of the esotericists and of the occultists,
[03:25:32.359 --> 03:25:37.560]  and that's explicitly what Leary says in that book. Now, where does all of this come from,
[03:25:37.560 --> 03:25:43.400]  this idea of utilizing drug trips and whatnot? Well, guess what, that's what the British Empire
[03:25:43.400 --> 03:25:47.320]  was so good at. There's a famous book on this, have you heard of it? It's called Dope Inc.
[03:25:48.440 --> 03:25:56.199]  It's about how Britain, prior to the 20th century, ran a giant worldwide opium operation,
[03:25:57.320 --> 03:25:59.480]  and it was, guess what, it wasn't just making money.
[03:26:01.320 --> 03:26:05.080]  Drugs as means of control, drugs as social control.
[03:26:06.920 --> 03:26:10.520]  So when Alistair Crowley was doing his occult
[03:26:11.160 --> 03:26:14.279]  drug trip experiences, and he wrote a book called The Drug Diaries,
[03:26:15.240 --> 03:26:19.640]  and then Huxley read these books, and then they read each other's books,
[03:26:21.480 --> 03:26:27.160]  Huxley and his social engineer crews realized that these are great means for social control.
[03:26:27.160 --> 03:26:31.000]  So even if you don't believe in the demonic or demons or spirits or any of that,
[03:26:31.960 --> 03:26:38.600]  drugs are a key tool for social control, according to the social engineers themselves.
[03:26:40.520 --> 03:26:46.600]  And so that is why they saw such a power in the promotion of the sexual revolution and the
[03:26:46.600 --> 03:26:52.119]  drug revolution in the 1960s, and why all of these people promoted it years, decades before it
[03:26:52.119 --> 03:27:01.000]  happened. Did you know that in the 1920s and 30s, there was a mini sexual revolution, not just in
[03:27:01.000 --> 03:27:07.560]  the U.S., not just in America during the decadence of the period that F. Scott Fitzgerald writes
[03:27:07.560 --> 03:27:13.560]  about in The Great Gatsby, and we read about it in, or if you've seen the modern German TV series
[03:27:13.560 --> 03:27:22.039]  Babylon Berlin by Tom Tykower, right, that's taking place during the degeneracy of the pre-Weimar,
[03:27:22.039 --> 03:27:24.920]  the Weimar Republic, the Berlin era right before World War II.
[03:27:26.680 --> 03:27:31.560]  And then we had this, you know, stock market crash and all that, which was engineered by the elite,
[03:27:31.560 --> 03:27:40.359]  by the way. Well, that was a period of intense Skittle stuff, T-R-A-N-S stuff, the trans stuff
[03:27:40.359 --> 03:27:40.920]  was going on.
[03:27:42.200 --> 03:27:47.200]  All of that was going on in the 1920s and 30s and these people at
[03:27:47.200 --> 03:27:49.200]  Tavistock studied it.
[03:27:49.200 --> 03:27:55.200]  They studied the It Girl, Clara Bow, Joan Crawford, Louise Brooks,
[03:27:55.200 --> 03:27:59.200]  how that could steer the youth and the culture.
[03:27:59.200 --> 03:28:03.200]  They want to be like the It Girl who cut her hair, bobbed it, was wild,
[03:28:03.200 --> 03:28:05.200]  slept around, all that kind of stuff.
[03:28:05.200 --> 03:28:09.200]  They knew in the 20s and 30s that this could all be weaponized
[03:28:09.200 --> 03:28:11.200]  as culture creation.
[03:28:11.200 --> 03:28:13.200]  And all of these books talk about it.
[03:28:13.200 --> 03:28:15.200]  It's not a conspiracy theory.
[03:28:15.200 --> 03:28:19.200]  It's admin and social engineers and psychiatrists and psychologists.
[03:28:19.200 --> 03:28:23.200]  In fact, Huxley was going to the American Psychiatric Association
[03:28:23.200 --> 03:28:27.200]  meeting when he went and was tripping mescaline in Hollywood
[03:28:27.200 --> 03:28:31.200]  and partying.
[03:28:31.200 --> 03:28:35.200]  And I'm not trying to be a Puritan as if like,
[03:28:35.200 --> 03:28:38.200]  every drug is bad and I'm a good person because I don't drink alcohol.
[03:28:38.200 --> 03:28:39.200]  I'm not being a teetotaler.
[03:28:39.200 --> 03:28:40.200]  That's not the point here.
[03:28:40.200 --> 03:28:44.200]  The point is that all this stuff is studied for social control.
[03:28:44.200 --> 03:28:48.200]  I'm sure there are real medical applications of everything that exists.
[03:28:48.200 --> 03:28:50.200]  Everything that exists, God gave us.
[03:28:50.200 --> 03:28:53.200]  But it's also weaponizable and that's what we're talking about today
[03:28:53.200 --> 03:28:54.200]  on the Alex Jones Show.
[03:28:54.200 --> 03:28:55.200]  Don't go anywhere.
[03:28:56.200 --> 03:29:09.200]  You need to get coordinated with not only your food
[03:29:09.200 --> 03:29:14.200]  but also your health supplements because it's going to be a matter of life and death.
[03:29:14.200 --> 03:29:16.200]  So support InfoWars store.
[03:29:16.200 --> 03:29:20.200]  Listen, you need to put it as a priority because you don't know.
[03:29:20.200 --> 03:29:21.200]  I don't know.
