[00:00.000 --> 00:24.280]  Infowars, tomorrow's news today.
[03:30:25.380 --> 03:30:29.380]  Nitric boosts what it does for your heart and cardiovascular, critical.
[03:30:29.380 --> 03:30:37.380]  All these products like Ultimate Krill Oil, Ultimate Fish Oil, Super Mel Vitality, they're all available and in stock ready to ship to you right now at InfowarsStore.com.
[03:30:37.380 --> 03:30:46.380]  And the final 1,200 signed copies of my book, The Great Reset in the World for the World, and I'm not going to sign any more after that, are exclusively available at InfowarsStore.com as well.
[03:30:47.380 --> 03:30:50.380]  In the last month I got a little busy so I didn't sign the books, we didn't have them for sale.
[03:30:50.380 --> 03:30:53.380]  But now I sign the last books, you can get them right now.
[03:30:57.380 --> 03:31:05.380]  Ladies and gentlemen, this book, The Great Reset in the World for the World, is a historic book that documents the globalists in their own words, planned for our future.
[03:31:05.380 --> 03:31:06.380]  That is a hellish future.
[03:31:06.380 --> 03:31:15.380]  Now you'll be always, while they still allow books I guess, they're starting to ban them, be able to get an unsigned copy of The Great Reset in the World for the World at bookstores, Amazon, or InfowarsStore.com.
[03:31:15.380 --> 03:31:21.380]  But you will never be able to get another signed copy of the book after the signed copies we got run out.
[03:31:21.380 --> 03:31:23.380]  And there's about a thousand left of them right now.
[03:31:23.380 --> 03:31:29.380]  So get your copy of The Great Reset in the World for the World, a signed copy at InfowarsStore.com.
[03:31:29.380 --> 03:31:33.380]  And there is a markup there because this is a fundraiser to keep us on the air.
[03:31:33.380 --> 03:31:39.380]  So you won't just have this historic memento and this powerful book, you'll also know that you help keep Infowars on the air.
[03:31:39.380 --> 03:31:43.380]  I'm going to thank those of you that have gotten signed copies of the book, or unsigned copies.
[03:31:43.380 --> 03:31:53.380]  But I want to encourage all of you who haven't yet to go to InfowarsStore.com and get a signed copy and buy a couple of unsigned copies and donate them to the library or give them to the local school.
[03:31:53.380 --> 03:31:56.380]  This is an Infowar, I'm counting on you, and thank you for your support.
[03:31:57.380 --> 03:32:03.380]  If Alex Jones runs for president in the Republican party, he has a chance of winning.
[03:32:07.380 --> 03:32:12.380]  If you just tuned in, you may be noticing I'm wearing an Alex Jones for president 2024 shirt.
[03:32:12.380 --> 03:32:20.380]  I am not seriously planning to run for president. This is an idea the crew had to have a triggering shirt, kind of next level. Alex Jones is right.
[03:32:20.380 --> 03:32:24.380]  There's Infowars.com in the back. Alex Jones for president 2024 on the front.
[03:32:24.380 --> 03:32:28.380]  It's a fundraiser shirt. It's made out of really nice fabric. It's high quality.
[03:32:28.380 --> 03:32:31.380]  And it is an exclusive shirt to InfowarsStore.com.
[03:32:31.380 --> 03:32:33.380]  And when the shirts are gone, they're gone.
[03:32:33.380 --> 03:32:39.380]  We're doing one run of Alex Jones for president 2024 shirts.
[03:32:39.380 --> 03:32:46.380]  And we'll have a historic memento, be able to spread the word, meet a lot of like-minded people, and you'll be able to keep us on the air.
[03:32:46.380 --> 03:32:49.380]  No way. No way. That's a bridge too far.
[03:32:49.380 --> 03:32:53.380]  No, it can't be. And I said on national television that he was going to win.
[03:32:53.380 --> 03:32:56.380]  At InfowarsStore.com.
[03:32:57.380 --> 03:33:03.380]  Leading a frontal assault on the lies of the new world order, it's Alex Jones.
[03:33:09.380 --> 03:33:16.380]  And now, your host, Gerald Cilente.
[03:33:16.380 --> 03:33:19.380]  Hey, great being on you, Alex Jones.
[03:33:19.380 --> 03:33:22.380]  I'm Gerald Cilente.
[03:33:22.380 --> 03:33:24.380]  And I'm Alex Jones.
[03:33:24.380 --> 03:33:27.380]  And I'm Gerald Cilente.
[03:33:27.380 --> 03:33:30.380]  And I'm Gerald Cilente.
[03:33:30.380 --> 03:33:35.380]  And now, your host, Gerald Cilente.
[03:33:37.380 --> 03:33:40.380]  Hey, great being on the Alex Jones Show.
[03:33:40.380 --> 03:33:46.380]  You know, as I say, every day I go to Infowars, I see the stories that they're covering.
[03:33:46.380 --> 03:33:48.380]  And they had one up there.
[03:33:48.380 --> 03:34:05.380]  It's a woman in France is to be put on trial on charges of insulting President Emmanuel Macron, the Catherine, after describing him as filth in a Facebook post.
[03:34:06.380 --> 03:34:11.380]  The woman risks fine of 12,000 euros.
[03:34:12.380 --> 03:34:15.380]  She was arrested on Friday.
[03:34:15.380 --> 03:34:18.380]  And held in custody.
[03:34:20.380 --> 03:34:24.380]  She wrote, this piece of filth is going to address you at 1 p.m.
[03:34:24.380 --> 03:34:29.380]  It's always on television that we see this filth, she wrote.
[03:34:31.380 --> 03:34:34.380]  Now, let's get this straight.
[03:34:35.380 --> 03:34:42.380]  These are the countries, the NATO countries, that bring freedom and democracy to other countries.
[03:34:44.380 --> 03:34:51.380]  Freedom, you can't call a little piece of scum like that, who I call to his face, a filth.
[03:34:51.380 --> 03:34:53.380]  A little Rothschild's boy.
[03:34:53.380 --> 03:34:57.380]  A little boy of nothing, if he's a boy at all.
[03:34:58.380 --> 03:35:01.380]  Little Macron, the president of France.
[03:35:01.380 --> 03:35:12.380]  Who said to the parliament, F you, I'm passing an executive order and changing the retirement age.
[03:35:13.380 --> 03:35:15.380]  Hey, I'm in charge.
[03:35:16.380 --> 03:35:18.380]  I can tell you what to do.
[03:35:18.380 --> 03:35:21.380]  I don't know if this guy has fake hair either.
[03:35:21.380 --> 03:35:23.380]  A little nothing of a boy.
[03:35:23.380 --> 03:35:25.380]  A Rothschild's boy.
[03:35:25.380 --> 03:35:27.380]  Worked for the Rothschild's gang.
[03:35:27.380 --> 03:35:29.380]  Married this old chick.
[03:35:29.380 --> 03:35:34.380]  So, you know, who knows which page this guy's on.
[03:35:36.380 --> 03:35:37.380]  Yep.
[03:35:37.380 --> 03:35:40.380]  And look at how the French police beat up the people.
[03:35:41.380 --> 03:35:42.380]  Isn't that nice?
[03:35:42.380 --> 03:35:45.380]  And we're bringing all those dirty Russians.
[03:35:45.380 --> 03:35:47.380]  Why? Can you imagine?
[03:35:47.380 --> 03:35:52.380]  Can you imagine if you saw a clip of this, of the Russians doing that to their people?
[03:35:52.380 --> 03:35:54.380]  It would be day and night.
[03:35:54.380 --> 03:35:56.380]  Night and day.
[03:35:57.380 --> 03:35:59.380]  Hey, but we could do anything we want.
[03:35:59.380 --> 03:36:06.380]  This is the same NATO that gives you freedom and democracy that destroyed Yugoslavia.
[03:36:06.380 --> 03:36:09.380]  That destroyed Libya.
[03:36:11.380 --> 03:36:12.380]  Yep.
[03:36:12.380 --> 03:36:21.380]  These are the clowns that say they're bringing freedom and democracy when a woman calls that little piece of crap, filth.
[03:36:22.380 --> 03:36:23.380]  Yep.
[03:36:28.380 --> 03:36:29.380]  Yep.
[03:36:29.380 --> 03:36:32.380]  Look what they've been doing, the French and Mali.
[03:36:32.380 --> 03:36:34.380]  Niger, stealing their uranium.
[03:36:34.380 --> 03:36:37.380]  They have more nuclear power plants than anywhere.
[03:36:37.380 --> 03:36:41.380]  One place after another, take another.
[03:36:41.380 --> 03:36:44.380]  The sun never sets on the British Empire.
[03:36:44.380 --> 03:36:47.380]  As I was saying before, and I didn't go into it.
[03:36:48.380 --> 03:36:55.380]  This country, America, has become what we fought against with our founding fathers,
[03:36:55.380 --> 03:36:59.380]  and brave men and women fought against during the American Revolution.
[03:37:00.380 --> 03:37:12.380]  Against the UK, against the Kingdom, as they were stealing the rights of the people and they fought against it.
[03:37:12.380 --> 03:37:16.380]  We have become the United Kingdom.
[03:37:17.380 --> 03:37:22.380]  We have become the country that our founding fathers fought against.
[03:37:22.380 --> 03:37:26.380]  The sun never sets on the British Empire.
[03:37:26.380 --> 03:37:35.380]  We will invade and destroy any country in the world that we want to, and our flags will hang all over.
[03:37:36.380 --> 03:37:39.380]  A study came out when they occupied India.
[03:37:39.380 --> 03:37:46.380]  They killed over 147 million people because of what the British were doing to them.
[03:37:46.380 --> 03:37:48.380]  147 million.
[03:37:50.380 --> 03:37:52.380]  So I say we became them.
[03:37:52.380 --> 03:37:55.380]  I want that guy Qaddafi out of there.
[03:37:55.380 --> 03:37:57.380]  He got it all.
[03:37:57.380 --> 03:37:59.380]  No, Cilenti, you have to say it properly.
[03:37:59.380 --> 03:38:01.380]  Like Barack Obama.
[03:38:02.380 --> 03:38:06.380]  You know folks, this isn't a good person.
[03:38:06.380 --> 03:38:08.380]  He's not for freedom and democracy.
[03:38:08.380 --> 03:38:10.380]  Assad has to go.
[03:38:12.380 --> 03:38:15.380]  That was Syria, I forgot.
[03:38:15.380 --> 03:38:19.380]  Destroying that place that used to be a huge tourist attraction.
[03:38:20.380 --> 03:38:23.380]  With ancient ruins all over.
[03:38:23.380 --> 03:38:25.380]  That's destroyed.
[03:38:25.380 --> 03:38:28.380]  Nearly 700,000 people killed.
[03:38:29.380 --> 03:38:32.380]  That's the macron.
[03:38:32.380 --> 03:38:35.380]  That's the freedom.
[03:38:35.380 --> 03:38:37.380]  And freedom?
