[00:00.000 --> 00:13.680]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[3:39:59.880 --> 3:40:04.880]  He not only continued in those four countries, but he upped it to another three countries.
[3:40:04.880 --> 3:40:08.880]  He had seven during Barack Obama's regime.
[3:40:08.880 --> 3:40:11.880]  He was at war the entire time of his presidency.
[3:40:11.880 --> 3:40:13.880]  No other president has ever done that.
[3:40:13.880 --> 3:40:14.880]  So we have perpetual war.
[3:40:14.880 --> 3:40:16.880]  He had a drone assassination.
[3:40:16.880 --> 3:40:20.880]  So the CIA used to be ashamed of doing assassinations.
[3:40:20.880 --> 3:40:21.880]  So they used to deny it.
[3:40:21.880 --> 3:40:22.880]  Now they brag about it.
[3:40:22.880 --> 3:40:24.880]  He bragged about how good he was at killing it.
[3:40:24.880 --> 3:40:26.880]  He's assassinated Americans abroad without trial.
[3:40:26.880 --> 3:40:29.880]  And of course, this is all accelerated in the last year.
[3:40:29.880 --> 3:40:33.880]  Well, and they just showed the graphic there for the viewers at info wars.com slash show.
[3:40:33.880 --> 3:40:39.880]  But for the radio audience, US drops more bombs in Obama's final year of office than in 2015.
[3:40:39.880 --> 3:40:43.880]  The US dropped over 26,000 bombs in 2016.
[3:40:43.880 --> 3:40:46.880]  That's over 3,000 more than 2015.
[3:40:46.880 --> 3:40:51.880]  And the key stat here for me as they just they're flashing the graphic right now on the screen.
[3:40:51.880 --> 3:40:59.880]  They dropped 12,095 bombs in Iraq, 12,192 bombs in Syria.
[3:40:59.880 --> 3:41:03.880]  Now Syria and the civil war that's going on there has obviously been a big story.
[3:41:03.880 --> 3:41:10.880]  The recapturing of Aleppo for Assad, the demonization of Assad from John Kerry and Barack Obama and the establishment.
[3:41:10.880 --> 3:41:12.880]  But what's amazing is the truth has come out.
[3:41:12.880 --> 3:41:15.880]  We know what Barack Obama did in Syria, David.
[3:41:15.880 --> 3:41:16.880]  And what did he do?
[3:41:16.880 --> 3:41:19.880]  He armed ISIS terrorist but called them moderate rebels.
[3:41:19.880 --> 3:41:21.880]  We caught them red handed.
[3:41:21.880 --> 3:41:22.880]  This is an undeniable fact.
[3:41:22.880 --> 3:41:28.880]  So my question is the 12,000 bombs that the United States dropped in Syria.
[3:41:28.880 --> 3:41:31.880]  Whose name were those bombs dropped in?
[3:41:31.880 --> 3:41:34.880]  Were they dropped in the name of ISIS or moderate rebels?
[3:41:34.880 --> 3:41:36.880]  Were they dropped in the name of Syria?
[3:41:36.880 --> 3:41:39.880]  Or were they dropped in the name of the United States, Barack Obama?
[3:41:39.880 --> 3:41:47.880]  My guess based on the evidence that we have right now, the evidence left behind by the moderate rebels that got kicked out of the region.
[3:41:47.880 --> 3:42:01.880]  I would say that you could make the point that Barack Obama has been dropping bombs in the name of ISIS or quote unquote moderate rebels over 12,000 times in Syria this last year.
[3:42:01.880 --> 3:42:03.880]  We've been Al Qaeda's air force.
[3:42:03.880 --> 3:42:05.880]  There's absolutely no question about it.
[3:42:05.880 --> 3:42:11.880]  And this was something, if you go back, one of the things in this article from McClatchy, and of course they're an establishment, part of the establishment media.
[3:42:11.880 --> 3:42:16.880]  They say that Obama's widely criticized for failing to follow through on the red line that he set up in Syria.
[3:42:16.880 --> 3:42:17.880]  Remember that?
[3:42:17.880 --> 3:42:19.880]  He said, we're going to set up a red line here.
[3:42:19.880 --> 3:42:23.880]  They said Assad used chemical weapons against his own people.
[3:42:23.880 --> 3:42:24.880]  No.
[3:42:24.880 --> 3:42:26.880]  Actually, we pushed back against it.
[3:42:26.880 --> 3:42:30.880]  And info wars was the tip of the spear on pushing back against that.
[3:42:30.880 --> 3:42:36.880]  Remember, we said, you can't say just as you can't say that Russia are the ones who turned over this information.
[3:42:36.880 --> 3:42:40.880]  We've had a lot of evidence that it wasn't Russia, that it was other people.
[3:42:40.880 --> 3:42:48.880]  But at the time they were saying and they were trying to get us involved in this war, they said only the Syrian government could have used that sarin gas there.
[3:42:48.880 --> 3:42:53.880]  And so we need to go in because now it's reached the level of a massive terrorist event.
[3:42:53.880 --> 3:42:55.880]  We need to get directly involved.
[3:42:55.880 --> 3:42:59.880]  We pointed out that that wasn't true, that it had been used before.
[3:42:59.880 --> 3:43:02.880]  We also had Russian intelligence then first came out and made that case.
[3:43:02.880 --> 3:43:04.880]  The United Nations came out and made that case.
[3:43:04.880 --> 3:43:09.880]  And eventually US military came out and made the case as well.
[3:43:09.880 --> 3:43:17.880]  And before that happened, remember we had people holding up signs on social media saying, I'm not going to go be Al Qaeda's Air Force.
[3:43:17.880 --> 3:43:21.880]  We had Ron Paul, Rand Paul saying we're going to be acting as Al Qaeda's Air Force.
[3:43:21.880 --> 3:43:22.880]  That's what he's been doing.
[3:43:22.880 --> 3:43:24.880]  That's what they've done throughout the region.
[3:43:24.880 --> 3:43:29.880]  All this war that they started in Libya was to essentially create unrest that still is unrest.
[3:43:29.880 --> 3:43:35.880]  And they create an arms bazaar in Libya that has now spread out through the entire area, set the Middle East on fire.
[3:43:35.880 --> 3:43:39.880]  They've used deliberately used ISIS, which is nothing but a rebranding of Al Qaeda.
[3:43:39.880 --> 3:43:40.880]  And we all know that.
[3:43:40.880 --> 3:43:42.880]  All these people who said, we're moderate rebels.
[3:43:42.880 --> 3:43:46.880]  Now they've come out and said, now we're Al Qaeda or ISIS.
[3:43:46.880 --> 3:43:48.880]  We know that's nothing but a beard, just a rebranding.
[3:43:48.880 --> 3:43:52.880]  They've used them as surrogates all the way back to the Afghanistan war against the Russians.
[3:43:52.880 --> 3:43:54.880]  And they continued to escalate them.
[3:43:54.880 --> 3:43:56.880]  They wanted regime change.
[3:43:56.880 --> 3:44:02.880]  And they didn't care if ISIS was put in charge of Syria and Iran.
[3:44:02.880 --> 3:44:03.880]  They wanted regime change.
[3:44:03.880 --> 3:44:07.880]  They didn't care how many Aleppo boys suffered from all of this.
[3:44:07.880 --> 3:44:12.880]  And that foreign meddling that cost people's lives, the liberals don't seem to mind.
[3:44:12.880 --> 3:44:17.880]  But the alleged Russia meddling in our election that didn't cost anyone a life is apparently some big deal.
[3:44:17.880 --> 3:44:18.880]  But here's the thing to me.
[3:44:18.880 --> 3:44:20.880]  OK, so here's what we know.
[3:44:20.880 --> 3:44:26.880]  Barack Obama sent funding and weapons to moderate rebels to fight Assad in Syria.
[3:44:26.880 --> 3:44:28.880]  Of course, we know this is ISIS.
[3:44:28.880 --> 3:44:32.880]  We also know that Barack Obama's administration dropped over 12,000 bombs in Syria.
[3:44:32.880 --> 3:44:37.880]  But hold on, for the last couple of years, for years now,
[3:44:37.880 --> 3:44:44.880]  John Kerry and Barack Obama have both said that there is no successful military option in Syria.
[3:44:44.880 --> 3:44:45.880]  It simply doesn't exist.
[3:44:45.880 --> 3:44:46.880]  We're not going to do it.
[3:44:46.880 --> 3:44:49.880]  There is no successful military option, so we're not going to do it.
[3:44:49.880 --> 3:44:50.880]  But then hold on.
[3:44:50.880 --> 3:44:52.880]  Why did you drop 12,000 bombs?
[3:44:52.880 --> 3:44:58.880]  Why are John Kerry and Barack Obama telling us that there is no successful military plan in Syria,
[3:44:58.880 --> 3:45:01.880]  but dropping bombs 12,000 times?
[3:45:01.880 --> 3:45:08.880]  These guys are completely, I mean, I don't know that lying isn't even the correct nomenclature for these people anymore.
[3:45:08.880 --> 3:45:12.880]  David, I mean, let's understand that it's like 12,000 in Syria, then it's another 12,000 in Iraq.
[3:45:12.880 --> 3:45:14.880]  These are ISIS controlled areas.
[3:45:14.880 --> 3:45:22.880]  But we just had Russia comment earlier this week saying, isn't it miraculous that the U.S. didn't bomb any ISIS-controlled oil fields?
[3:45:22.880 --> 3:45:27.880]  So they dropped 25,000 bombs in areas where ISIS is, okay, saying that they're fighting ISIS,
[3:45:27.880 --> 3:45:30.880]  but they don't drop a single bomb on any of their oil fields.
[3:45:30.880 --> 3:45:32.880]  That tells you something right there.
[3:45:32.880 --> 3:45:38.880]  And of course, we've also had people like a Chechen military commander, an ISIS commander say,
[3:45:38.880 --> 3:45:41.880]  yeah, it was brought here from Chechnya by the CIA.
[3:45:41.880 --> 3:45:43.880]  They said, yeah, stop fighting the Russians and come over here.
[3:45:43.880 --> 3:45:49.880]  The Russians understand, the Russians are involved in this because 18% of Russia's population is Muslim.
[3:45:49.880 --> 3:45:52.880]  They've been dealing with this for a very long time.
[3:45:52.880 --> 3:45:53.880]  They take this very seriously.
[3:45:53.880 --> 3:45:56.880]  I think Donald Trump takes this very seriously.
[3:45:56.880 --> 3:45:59.880]  And we understand that Obama also takes it seriously.
[3:45:59.880 --> 3:46:00.880]  He's not incompetent.
[3:46:00.880 --> 3:46:02.880]  He knows precisely what he's doing.
[3:46:02.880 --> 3:46:10.880]  We've had WikiLeaks exposing John Kerry saying, right there, you see that John Kerry talking about how they were going to do this,
[3:46:10.880 --> 3:46:13.880]  regardless of the consequences they wanted this regime change.
[3:46:13.880 --> 3:46:16.880]  So this is what we've seen in foreign war, Owen.
[3:46:16.880 --> 3:46:19.880]  But let's take a look at other aspects of war.
[3:46:19.880 --> 3:46:24.880]  Let's think about the fact that, of course, it's the same Barack Obama, the Nobel Peace Prize winner, who started the Cold War with Russia.
[3:46:24.880 --> 3:46:26.880]  That's one of the reasons that they're celebrating.
[3:46:26.880 --> 3:46:32.880]  And then we see the news media talking about how the Russians are evil because they annexed Crimea.
[3:46:32.880 --> 3:46:37.880]  Now, Crimea has been part of Russia since before the United States, was the United States.
[3:46:37.880 --> 3:46:42.880]  And how about we just let Ukraine and the people in that region decide for themselves.
[3:46:42.880 --> 3:46:49.880]  But again, the U.S. has to get involved meddling in foreign affairs, but then bitch and moan about it when people try to do it with us.
[3:46:49.880 --> 3:46:51.880]  But this is not a new narrative.
[3:46:51.880 --> 3:46:52.880]  This is incredible to me.
[3:46:52.880 --> 3:46:56.880]  This is actually a story out of CNN from September in 2014.
[3:46:56.880 --> 3:47:00.880]  Countries bombed by the United States under the Obama administration.
[3:47:00.880 --> 3:47:02.880]  Even CNN has been in this.
[3:47:02.880 --> 3:47:09.880]  President Barack Obama has always acknowledged that there are times when military force is necessary, except in Syria, even though he bombs them 12,000 times.
[3:47:09.880 --> 3:47:19.880]  Even when he accepted his Nobel Peace Prize in 2009, he said that there were instances when war was morally justified.
[3:47:19.880 --> 3:47:20.880]  How about this story?
[3:47:20.880 --> 3:47:23.880]  This is out of the Daily Caller from May of last year.
[3:47:23.880 --> 3:47:31.880]  Nobel Peace Prize winning president has been at war longer than any other American president.
[3:47:31.880 --> 3:47:38.880]  New York Times for Obama, an unexpected legacy of two full terms at war.
[3:47:38.880 --> 3:47:42.880]  Again, where are all the liberal crybabies?
[3:47:42.880 --> 3:47:45.880]  Barack Obama turned out to be a wartime president.
[3:47:45.880 --> 3:47:48.880]  Barack Obama turned out to be a warmonger.
[3:47:48.880 --> 3:47:54.880]  Barack Obama brought in the drone agency into full effect.
