[00:00.000 --> 00:08.880]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[03:32:13.960 --> 03:32:19.960]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[03:32:19.960 --> 03:32:22.960]  Telomeres are the little cups on the end of our chromosomes.
[03:32:22.960 --> 03:32:24.960]  And when it runs out, you start dying.
[03:32:24.960 --> 03:32:28.960]  We chose the PQQ because it has over 175 different clinical trials.
[03:32:28.960 --> 03:32:31.960]  It's one of the most effective substances in the world.
[03:32:31.960 --> 03:32:36.960]  It works like an antioxidant. It works to repair nerve growth factor.
[03:32:36.960 --> 03:32:40.960]  So this is a formula to deliver the maximum amount. It's in powder form.
[03:32:40.960 --> 03:32:45.960]  We have so many five-star reviews. I take this. This is the product that I take.
[03:32:45.960 --> 03:32:50.960]  InfoWarsLife.com and the profit we make. We fight the globalists. We fight the new world order.
[03:32:50.960 --> 03:32:57.960]  Secure your DNA Force today at infowarslife.com or call toll-free 888-253-3139.
[03:32:57.960 --> 03:33:07.960]  Crashing through the lies and disinformation, it's Alex Jones, only on the GCN Radio Network.
[03:33:14.960 --> 03:33:18.960]  All right, we're back. It is the fourth hour of the Oxygen Show.
[03:33:18.960 --> 03:33:23.960]  And tell you what, watching those Putin videos, if you saw before the break,
[03:33:23.960 --> 03:33:28.960]  it is really, really interesting and it's transparent into the reality that we live in, right?
[03:33:28.960 --> 03:33:32.960]  Because what are you used to in the United States when you turn the television on
[03:33:32.960 --> 03:33:37.960]  and the president comes out, specifically Obama, right?
[03:33:37.960 --> 03:33:42.960]  Well, you know, you have teleprompters at every single angle where the news media cameras are.
[03:33:42.960 --> 03:33:47.960]  So they turn, you know, that's why they turn and look one way and turn and look another way.
[03:33:47.960 --> 03:33:54.960]  And they're just reading very, very slowly in a manner of soothingness to you
[03:33:54.960 --> 03:33:58.960]  that they're reading their teleprompters that their speech writers wrote for them
[03:33:58.960 --> 03:34:02.960]  that generally are not even that great and they're just saying,
[03:34:02.960 --> 03:34:09.960]  and I promise to use these buzzwords which will sedate you and make you happy.
[03:34:09.960 --> 03:34:13.960]  And I'm like, yeah, right? It's just so fake and plastic.
[03:34:13.960 --> 03:34:17.960]  And what's interesting is, sure, it's not even a homage to Putin,
[03:34:17.960 --> 03:34:21.960]  because sure, he's deeply corrupt. There's corruption in Russia and so on and so forth.
[03:34:21.960 --> 03:34:28.960]  But the way that he can sit and just freely speak, right, just in the way that I'm doing right now,
[03:34:28.960 --> 03:34:30.960]  I'm not reading a teleprompter. I'm just freely speaking.
[03:34:30.960 --> 03:34:34.960]  I could talk about anything. I could go into any direction that I choose to
[03:34:34.960 --> 03:34:38.960]  and I'm not chained into a speech written by a speechwriter.
[03:34:38.960 --> 03:34:43.960]  But the way he can just blast people like Fareed Zachariah who tried to try the American system
[03:34:43.960 --> 03:34:48.960]  of shoving him up against the wall by asking an emotionally charged political question
[03:34:48.960 --> 03:34:52.960]  where he said, you said something about Trump, something nice about Trump.
[03:34:52.960 --> 03:34:57.960]  Do you support him? And watch as Putin isn't playing that game.
[03:34:57.960 --> 03:35:02.960]  So he came back and started tearing into him and saying, did I actually say that?
[03:35:02.960 --> 03:35:05.960]  And then went a step further because you're not allowed to go there.
[03:35:05.960 --> 03:35:08.960]  And he started talking about rigged elections in the United States
[03:35:08.960 --> 03:35:10.960]  and how the super delegates decide everything for us.
[03:35:10.960 --> 03:35:13.960]  And the system is in fact not exactly for the people, right?
[03:35:13.960 --> 03:35:15.960]  But you're not allowed to go there.
[03:35:15.960 --> 03:35:19.960]  And it reminds me also of what we were talking about last segment.
[03:35:19.960 --> 03:35:21.960]  I drew the parallel between two pools.
[03:35:21.960 --> 03:35:26.960]  Like you go to a public swimming pool, you walk in and there's a kid's pool.
[03:35:26.960 --> 03:35:28.960]  There's always a kid's pool, right?
[03:35:28.960 --> 03:35:32.960]  And then there's like the big pool where you can actually jump in and it's scary.
[03:35:32.960 --> 03:35:35.960]  It's a scary world when you're in the big pool, right?
[03:35:35.960 --> 03:35:38.960]  Because you could drown. You have to swim.
[03:35:38.960 --> 03:35:41.960]  You know, it's a dangerous thing, especially as a kid.
[03:35:41.960 --> 03:35:44.960]  But the kid pool, that's a happy little fun place, right?
[03:35:44.960 --> 03:35:47.960]  And it's just fountains and you're just sitting there and everything's happy
[03:35:47.960 --> 03:35:49.960]  and everyone has their floaties on.
[03:35:49.960 --> 03:35:55.960]  Well, the kid's pool is La La Land Media, United States of America,
[03:35:55.960 --> 03:35:58.960]  where everything is great and everything is awesome.
[03:35:58.960 --> 03:36:02.960]  And look, this is perfect. The attack of the crybilly is here.
[03:36:02.960 --> 03:36:06.960]  This is a graphic that's on screen right now at infowors.com forward slash show.
[03:36:06.960 --> 03:36:08.960]  And the babies are running after each other.
[03:36:08.960 --> 03:36:12.960]  They hurt each other's feelings and they're stumping on all the adults.
[03:36:12.960 --> 03:36:16.960]  And it's true. The kid's pool is where you can go and talk about your hurt feelings
[03:36:16.960 --> 03:36:21.960]  and go and talk about your little political leanings that offended you or whatever.
[03:36:21.960 --> 03:36:24.960]  But in the real life pool, it's a scary place.
[03:36:24.960 --> 03:36:29.960]  Because in the kid's pool, we're talking about, you know, the hate issues
[03:36:29.960 --> 03:36:32.960]  and the hate laws and how I'm offended by this group
[03:36:32.960 --> 03:36:35.960]  and how that group is offended by this and blah, blah, blah.
[03:36:35.960 --> 03:36:38.960]  But in the real big pool, we're talking about the real stuff.
[03:36:38.960 --> 03:36:43.960]  And that is like the article about how the United States is sending
[03:36:43.960 --> 03:36:48.960]  $1.1 billion of tanks and weapons to Saudi Arabia.
[03:36:48.960 --> 03:36:53.960]  The extremely oppressive, horrible dictatorship country
[03:36:53.960 --> 03:36:56.960]  that is absolutely the worst example of human rights in the world
[03:36:56.960 --> 03:37:00.960]  that also happens to head a human rights council for the United Nations.
[03:37:00.960 --> 03:37:02.960]  I think it was removed from one of them.
[03:37:02.960 --> 03:37:05.960]  And then, of course, it got its way back in through its deep corruption.
[03:37:05.960 --> 03:37:08.960]  And now it's back, you know, and that's fine, though.
[03:37:08.960 --> 03:37:10.960]  Because that's the real life pool, though, and that's scary.
[03:37:10.960 --> 03:37:12.960]  We don't want to always talk about that.
[03:37:12.960 --> 03:37:16.960]  But there is some other news that we may be allowed to talk about on this program.
[03:37:16.960 --> 03:37:18.960]  It's kind of like this, though.
[03:37:18.960 --> 03:37:22.960]  Friends of DNC linked Sean Lucas freaked out by his death.
[03:37:22.960 --> 03:37:24.960]  This is from Paul Joseph Watson.
[03:37:24.960 --> 03:37:28.960]  Friends of Sean Lucas, the attorney who was found unconscious on his bathroom floor
[03:37:28.960 --> 03:37:30.960]  after serving the DNC with a lawsuit,
[03:37:30.960 --> 03:37:34.960]  are reportedly freaked out by the strange circumstances surrounding his death.
[03:37:34.960 --> 03:37:39.960]  Lucas appeared in a video in which he served papers relating to a lawsuit against the DNC,
[03:37:39.960 --> 03:37:44.960]  alleging that the then DNC chairwoman Debbie Schultz rigged the primary for Hillary Clinton.
[03:37:44.960 --> 03:37:52.960]  Now, it's just as if the other individual that was likely the person that supplied WikiLeaks
[03:37:52.960 --> 03:37:55.960]  with the leaked emails, who was gunned down, shot multiple times.
[03:37:55.960 --> 03:37:59.960]  And that was ruled a burglary, of course, and they took nothing.
[03:37:59.960 --> 03:38:02.960]  But you see, that's the real pool.
[03:38:02.960 --> 03:38:04.960]  That's the big kids' pool stuff, totally insane.
[03:38:04.960 --> 03:38:08.960]  And just another little weird contrast thing I found today.
[03:38:08.960 --> 03:38:17.960]  So, reading the news, you often find stories that show just how screwed up of a system,
[03:38:17.960 --> 03:38:19.960]  even the establishment, can't get things right.
[03:38:19.960 --> 03:38:21.960]  It's just so teeter-tottering.
[03:38:21.960 --> 03:38:25.960]  It's all disinformation mind stuff to the point where New York Times article says,
[03:38:25.960 --> 03:38:28.960]  remember, this is today, the same time.
[03:38:28.960 --> 03:38:30.960]  Actually, it's from yesterday, it's pulled up today.
[03:38:30.960 --> 03:38:36.960]  Obama administration set to remove barrier to medical research for marijuana, marijuana research.
[03:38:36.960 --> 03:38:40.960]  The Obama administration is planning to remove a major block to marijuana research official,
[03:38:40.960 --> 03:38:45.960]  it says Wednesday, potentially spurring broad scientific study of a drug that is being used
[03:38:45.960 --> 03:38:51.960]  to treat dozens of diseases and states across the nation, despite little rigorous evidence of effectiveness.
[03:38:51.960 --> 03:38:53.960]  Now, there are studies that is highly effective, right?
[03:38:53.960 --> 03:38:58.960]  Oh, but then, today, this announcement.
[03:38:58.960 --> 03:39:02.960]  Marijuana to remain illegal under federal law, DEA says.
[03:39:02.960 --> 03:39:08.960]  DEA says marijuana has no medical value and will remain in the same category as heroin and LSD.
[03:39:08.960 --> 03:39:11.960]  So, it says delivering a big blow to backers of pot legalization,
[03:39:11.960 --> 03:39:15.960]  the Obama administration planned to announce Thursday that it would keep marijuana classified
[03:39:15.960 --> 03:39:20.960]  as one of nation's most dangerous drugs similar to heroin and LSD.
[03:39:20.960 --> 03:39:25.960]  So, announce one day, and this isn't about marijuana, it's about the ridiculousness,
[03:39:25.960 --> 03:39:34.960]  announce one day, we're going to remove barrier to marijuana research because of its ability to treat diseases.
[03:39:34.960 --> 03:39:38.960]  Obama administration is planning to remove a major roadblock to marijuana.
[03:39:38.960 --> 03:39:41.960]  It's been used to treat dozens of diseases from New York Times.
[03:39:41.960 --> 03:39:47.960]  We're going to remove it, it's used to treat diseases, then the next day, next day,
[03:39:47.960 --> 03:39:54.960]  Obama administration declares that has no medical value and remain in the same category as heroin and LSD,
[03:39:54.960 --> 03:39:57.960]  and it's worthless, it's bad, okay, it's very bad.
[03:39:57.960 --> 03:39:59.960]  It's like, what?
[03:39:59.960 --> 03:40:03.960]  But you know what happens is, somebody reads the first article and they're like,
[03:40:03.960 --> 03:40:09.960]  wow, Obama's cool, he's removing roadblocks to research medical marijuana,
[03:40:09.960 --> 03:40:12.960]  but then, the next day, it's like, oh, secretly, actually, we're banning it completely
[03:40:12.960 --> 03:40:16.960]  and it's horrible and it's bad as heroin, it has no beneficial practice, right?
[03:40:16.960 --> 03:40:18.960]  That's how the spin works.
[03:40:18.960 --> 03:40:22.960]  Also, I do want to jump into some of these calls because Alex wanted to take them.
[03:40:22.960 --> 03:40:26.960]  So we'll jump into those in a second, but first, we do have some good news.
[03:40:26.960 --> 03:40:31.960]  Usually, the news stories that we read here, unfortunately, very unfortunately,
[03:40:31.960 --> 03:40:38.960]  tend to fall more in line with the fact that we may be entering more of an idiocracy-esque society
[03:40:38.960 --> 03:40:44.960]  where we have big thirst medilators, right, and Carl's Jr. sponsors basically everything,
[03:40:44.960 --> 03:40:49.960]  and we're too busy stuck in our chairs watching artificial reality.
[03:40:49.960 --> 03:40:53.960]  But for the first time ever, congratulations to America.
[03:40:53.960 --> 03:40:57.960]  Americans drink more bottled water than soda this year.
[03:40:57.960 --> 03:41:02.960]  And by the way, I don't mean to appear and just act like a jerk and insult people
[03:41:02.960 --> 03:41:04.960]  and act like everyone's so fat and stupid.
[03:41:04.960 --> 03:41:06.960]  I also do all these things, too.
