[00:00.000 --> 00:18.640]  The
[3:36:56.880 --> 3:36:58.480]  breathe them down our neck.
[3:36:58.480 --> 3:37:00.800]  The big globalist publications are coming after us,
[3:37:00.800 --> 3:37:02.840]  and they're doing everything they can to shut us down.
[3:37:02.840 --> 3:37:05.680]  So please pray to keep info wars on the air,
[3:37:05.680 --> 3:37:07.120]  and please support the local states
[3:37:07.120 --> 3:37:08.600]  you're listening to as well.
[3:37:08.600 --> 3:37:11.120]  At the same time, go to infowarstore.com
[3:37:11.120 --> 3:37:14.240]  while you still can, and get a book, get a film,
[3:37:14.240 --> 3:37:16.200]  get a t-shirt, get some supplements,
[3:37:16.200 --> 3:37:19.280]  because it's that money that helps us stay on air
[3:37:19.280 --> 3:37:20.760]  in the face of this thing.
[3:37:20.760 --> 3:37:22.880]  I need your help more than ever now.
[3:37:22.880 --> 3:37:24.360]  I wanna keep fighting the globalists,
[3:37:24.360 --> 3:37:27.080]  but I can't do it if you don't support us.
[3:37:27.080 --> 3:37:29.560]  So pray for us, word of mouth,
[3:37:29.560 --> 3:37:31.880]  tell folks about the broadcast however you can,
[3:37:31.880 --> 3:37:34.200]  and buy great products that will enrich you
[3:37:34.200 --> 3:37:37.680]  and your family's lives every day at infowarstore.com.
[3:37:37.680 --> 3:37:40.040]  Whether it's high quality coffee or supplements
[3:37:40.040 --> 3:37:43.040]  or books or films, all of it nurtures the soul.
[3:37:43.040 --> 3:37:44.640]  All of it empowers humanity.
[3:37:44.640 --> 3:37:47.160]  All of it is pro-human and pro-God.
[3:37:47.160 --> 3:37:48.160]  Thank you so much.
[3:37:49.760 --> 3:37:52.120]  In the last 16 months, info wars researchers
[3:37:52.120 --> 3:37:54.680]  have been hard at work developing the ultimate,
[3:37:54.680 --> 3:37:57.000]  high quality, affordable systems
[3:37:57.000 --> 3:37:59.040]  to boost your body's natural defenses
[3:37:59.040 --> 3:38:01.760]  and make you have an overall healthier, happier life.
[3:38:01.760 --> 3:38:04.920]  And we now have them available at infowarstore.com.
[3:38:04.920 --> 3:38:07.440]  Get all three of these formulas together for 40% off
[3:38:07.440 --> 3:38:09.320]  or individually 25% off.
[3:38:09.320 --> 3:38:12.400]  We have the Whole Food Multivitamin System,
[3:38:12.400 --> 3:38:14.920]  25% off introductory price.
[3:38:14.920 --> 3:38:17.600]  We have the InfoWarsLife Vitamin C Plus Zinc,
[3:38:17.600 --> 3:38:20.440]  1,100% your daily allowance just of the C alone.
[3:38:20.440 --> 3:38:21.880]  Research what that's about.
[3:38:21.880 --> 3:38:24.920]  Linus Pauling won a Nobel Prize for it, 25% off.
[3:38:24.920 --> 3:38:27.520]  And then Vitamin D3 Plus Calcium Gummies,
[3:38:27.520 --> 3:38:28.880]  25% off as well.
[3:38:28.880 --> 3:38:33.240]  All three together, 40% off at infowarstore.com.
[3:38:33.240 --> 3:38:35.600]  InfoWarsLife Whole Food Multivitamin,
[3:38:35.600 --> 3:38:38.160]  the InfoWarsLife Vitamin C Plus Zinc,
[3:38:38.160 --> 3:38:40.880]  InfoWarsLife Vitamin D3 and Calcium Gummies.
[3:38:40.880 --> 3:38:43.360]  Get all three of these formulas together for 40% off
[3:38:43.360 --> 3:38:46.240]  or individually 25% off with free shipping
[3:38:46.240 --> 3:38:49.760]  and double patriot points at infowarstore.com.
[3:38:49.760 --> 3:38:51.920]  All the evil men in power seem to flourish
[3:38:51.920 --> 3:38:53.920]  as the good men do nothing.
[3:38:53.920 --> 3:38:55.400]  Well, I'm trying to be a good man.
[3:38:55.400 --> 3:38:56.720]  I'm trying to stand up to the right thing.
[3:38:56.720 --> 3:39:00.720]  And I've seen huge effects with what we've done here
[3:39:00.720 --> 3:39:01.720]  at InfoWars.
[3:39:01.720 --> 3:39:04.280]  Other good men and women getting together
[3:39:04.280 --> 3:39:06.840]  and telling the truth and standing up to corruption.
[3:39:06.840 --> 3:39:08.600]  But now the global's are coming after us.
[3:39:08.600 --> 3:39:09.920]  And so I need your prayers.
[3:39:09.920 --> 3:39:11.320]  I need your financial support.
[3:39:11.320 --> 3:39:13.640]  I need your word of mouth to stay in the fight.
[3:39:13.640 --> 3:39:15.360]  We've got a big sale going right now.
[3:39:15.360 --> 3:39:16.760]  Free shipping, double patriot points
[3:39:16.760 --> 3:39:18.480]  on three items that have been sold out.
[3:39:18.480 --> 3:39:20.440]  Ultimate Crill Oil, 40% off.
[3:39:20.440 --> 3:39:23.040]  X3, 60% off, best you'll ever on that.
[3:39:23.040 --> 3:39:25.960]  And of course Bio, Tristellinium that is essential
[3:39:25.960 --> 3:39:28.560]  for every action of every cell in your body.
[3:39:28.560 --> 3:39:29.720]  It's 50% off.
[3:39:29.720 --> 3:39:31.080]  They're all back in stock,
[3:39:31.080 --> 3:39:32.560]  right now at infowarstore.com.
[3:39:32.560 --> 3:39:34.760]  And it's you that has kept us on air.
[3:39:34.760 --> 3:39:36.080]  It is you that has spread the word.
[3:39:36.080 --> 3:39:38.280]  It is you that have built this operation.
[3:39:38.280 --> 3:39:39.920]  And we're now needed more than ever.
[3:39:39.920 --> 3:39:42.240]  So please continue to shop at infowarstore.com
[3:39:42.240 --> 3:39:45.360]  and please share the fact that this is an incredible
[3:39:45.360 --> 3:39:46.840]  line of products with your friends,
[3:39:46.840 --> 3:39:48.960]  your family, neighbors, strangers, you name it.
[3:39:48.960 --> 3:39:49.960]  At the same time.
[3:39:51.080 --> 3:39:54.160]  You're listening to the Alex Jones show.
[3:39:54.160 --> 3:39:57.160] ...
[3:39:59.960 --> 3:40:00.640]  Sang Elick
[3:40:01.000 --> 3:40:04.480]  Crack with all the minds
[3:40:04.960 --> 3:40:08.120]  They add or hold my nerves
[3:40:08.120 --> 3:40:10.640]  Crumple action as
[3:40:10.640 --> 3:40:14.220] ...
[3:40:14.800 --> 3:40:17.720]  We're getting into the parallels and similarities
[3:40:17.720 --> 3:40:21.400]  between the people who undergo different versions
[3:40:21.400 --> 3:40:22.720]  of ritual abuse.
[3:40:22.720 --> 3:40:33.520]  the accounts that we have of people who underwent various studies in the MK-Ultra panorama was
[3:40:33.520 --> 3:40:39.280]  actually a whole bunch of different studies. And then the military research into psychological
[3:40:39.280 --> 3:40:44.480]  warfare and alien engineering. So let's remember that there's many other alien cults, right,
[3:40:44.480 --> 3:40:50.720]  that we can point to. Scientology. Remember that L. Ron Hubbard came out of the Cronlian system of
[3:40:50.720 --> 3:40:55.360]  gradations and hierarchy. And once he graduated Crowley's system, he went to go, he went on to
[3:40:55.360 --> 3:41:00.720]  create his own cult, right, which was Scientology. And Scientology has an elaborate space opera
[3:41:00.720 --> 3:41:06.480]  mythology as well, right? You were seated by aliens and you got to clear your body of all the alien,
[3:41:06.480 --> 3:41:11.760]  you know, leftovers or whatever. And this is part of their whole auditing mind control process.
[3:41:11.760 --> 3:41:18.000]  So these are all basically stamped out in a lab, right? The model of the alien cult is pretty much
[3:41:18.000 --> 3:41:22.400]  always the same. And there's others as well. The Order of the Solar Temple is another Crowleyan
[3:41:22.400 --> 3:41:27.920]  sort of alien type of Gnostic cult. They all bear those similar patterns and stamps. And I think
[3:41:27.920 --> 3:41:33.120]  that a lot of them, maybe not every one of them, but many of them were kind of part of waste study
[3:41:33.120 --> 3:41:38.880]  manipulation. And what use would this kind of a religion be? Well, we've seen the Vatican actually
[3:41:38.880 --> 3:41:44.320]  in the last few years come out and kind of hint at admitting the possibility that, oh, maybe there
[3:41:44.320 --> 3:41:50.000]  are alien lives out there. Maybe when the aliens show up, we'll have to baptize aliens. Maybe they
[3:41:50.000 --> 3:41:55.280]  can be saved too. Oh, maybe we should just, you know, revise all of our religions and, oh, maybe
[3:41:55.280 --> 3:42:00.000]  all the world religions were more or less kind of just teaching us this alien myth, right? So they
[3:42:00.000 --> 3:42:06.320]  all have fragments of the truth. And then the real religion is the overall, right, alien mythos,
[3:42:06.320 --> 3:42:11.120]  the superstructure religion or something like that. Now, I think there's a good chance that they could
[3:42:11.120 --> 3:42:15.840]  play that card. I think what they do is that the elite is that they will actually float different
[3:42:15.840 --> 3:42:23.040]  ideas and articles and see the response and wait and see if the public has basically been engineered
[3:42:23.040 --> 3:42:29.120]  to a point where they believe in or are susceptible to the accepting of the alien mythos. So they're
[3:42:29.120 --> 3:42:34.560]  probably not at that level yet, even though studies do show a growing percentile of people that do
[3:42:34.560 --> 3:42:39.920]  accept the alien origins myth. And this is why we have the new atheists, basically, right? Richard
[3:42:39.920 --> 3:42:43.920]  Dawkins, people like this coming out. I believe that alien life is definitely possible. We were
[3:42:43.920 --> 3:42:49.840]  seen by aliens. That's probably likely very much true, maybe, probably, right? And that's more
[3:42:49.840 --> 3:42:54.640]  reasonable somehow than God. I don't know why that would be more reasonable than God. But
[3:42:55.200 --> 3:43:01.120]  behind all of this, of course, is the manipulation and planning of the deep state. And that's why
[3:43:01.120 --> 3:43:07.040]  clouds can come out and say, there will be the discovery of alien life the next several years
[3:43:07.040 --> 3:43:12.960]  who are then having no private property. The aliens just happen to magically want what the
[3:43:12.960 --> 3:43:18.240]  very economic forum wants. The aliens just happen to want you to take a microchip.
[3:43:18.240 --> 3:43:23.520]  Right. So it just happens to be the case, right? How is it that Klaus is always so right, right?
[3:43:23.520 --> 3:43:29.200]  I mean, he just happens to know, right, that there's going to be something like the coof
[3:43:29.200 --> 3:43:35.040]  coming. He just happens to know that cyber polygon, right? There will be all of these attacks
[3:43:35.040 --> 3:43:40.400]  on the infrastructure from a cyber vantage point. He just happens to know that there's going to be
[3:43:40.400 --> 3:43:49.120]  alien disclosure. Or do these people know because they're in on planning it? What's more rational?
[3:43:49.120 --> 3:43:52.960]  What's more likely in that scenario? Well, obviously, that they're part of planning it.
[3:43:52.960 --> 3:43:59.600]  Duh. It's a no-brainer. And so how does this fit into this narrative? What's the point of this?
[3:43:59.600 --> 3:44:06.480]  Well, remember that the guiding strategy that they continually reuse and just recycle,
[3:44:06.480 --> 3:44:11.760]  rinse, repeat, is problem reaction solution. We've all heard this. But what does that mean?
[3:44:11.760 --> 3:44:21.200]  Well, it just means controlled chaos, right? It means managing chaos, right? And steering the
[3:44:21.200 --> 3:44:26.720]  chaos in the way that the elite want it to go. And that could involve them actually starting
[3:44:26.720 --> 3:44:32.400]  the chaos in the case of false flags or it might be a situation where something organically happens
[3:44:32.400 --> 3:44:39.360]  and then they co-opt and steer it, right? On a smaller scale, right, you could look at co-intel
[3:44:39.360 --> 3:44:45.760]  operations or black ops where you have like a McVeigh type of situation or a grip that's co-opted
[3:44:45.760 --> 3:44:51.120]  and steered by informants and honey pots and all that. That's a smaller scale version of,
[3:44:51.120 --> 3:44:56.000]  right, controlled and managed chaos, right, where they come in and solve and save the day
[3:44:56.000 --> 3:45:01.440]  or whatever the feds and whatnot. Well, this is a bigger scale of that where we go back to
[3:45:01.440 --> 3:45:07.360]  the 50s, 60s, and 70s. And the alien narrative, the alien myth was humans are the problem. We've
[3:45:07.360 --> 3:45:13.760]  got a global crisis. There's no way to fix this without a global solution. Remember the famous
[3:45:14.480 --> 3:45:20.000]  Reagan speech at the United Nations, I think back in the 80s, right, was if we just had a global
[3:45:20.000 --> 3:45:27.520]  government or if we just had a global crisis, right, and he says perhaps a space-based crisis of
[3:45:27.520 --> 3:45:34.320]  aliens, perhaps an alien extra planetary threat could bring the world together under a global
[3:45:34.320 --> 3:45:39.520]  United Nations government to look up the famous Reagan speech at the UN where he says that alien
[3:45:39.520 --> 3:45:44.000]  life could serve that purpose. So we know that's one of the carbs, right, like the Illuminati
[3:45:44.000 --> 3:45:51.680]  Kardek that could be played. The alien disclosure discovery narrative could be played. In my view,
[3:45:51.680 --> 3:45:56.720]  perhaps that's why they set SETI up. You know what SETI is, right? It was popular in all these
[3:45:56.720 --> 3:46:02.560]  80s and 90s, you know, sci-fi movies. Go watch Contact and Michael, you know, you got Matthew
[3:46:02.560 --> 3:46:07.040]  McConaughey's out there at SETI, right? He's just trying to hit on, get him a little piece of Jodie
[3:46:07.040 --> 3:46:13.280]  Foster while Jodie Foster's sending emails to the aliens from SETI, right? So Matthew McConaughey's
[3:46:13.280 --> 3:46:18.160]  in all these SETI movies, right? What was SETI? Well, SETI was just part of the propaganda to
[3:46:18.160 --> 3:46:23.920]  let us think, right, that, you know, that Werner von Braun, of course, talked about this. So this
[3:46:23.920 --> 3:46:31.280]  has been in the cards for a long time. And SETI could, oh, we got a message. SETI got an email,
[3:46:31.280 --> 3:46:36.480]  right? E.T. sent SETI an email. What does it say? Oh, it says we're coming. And this potentially,
[3:46:36.480 --> 3:46:41.200]  right, could be where Blue Bean comes into play here, perhaps some advanced version of
[3:46:41.200 --> 3:46:46.240]  holographic imagery. We've seen a lot of videos going around viral for many years of, you know,
[3:46:46.240 --> 3:46:52.400]  pretty elaborate holograms, right, that people could be duped into thinking was a Jesus, a Buddha,
[3:46:52.400 --> 3:46:57.840]  you know, whatever, a religious imagery as a second coming or something like that. And again,
[3:46:57.840 --> 3:47:02.720]  that's not out of the realm of possibility, given what we did see in these previous instances that
[3:47:02.720 --> 3:47:08.560]  I listed of the CIA using religious imagery and mythology to dupe people during the Cold War
[3:47:08.560 --> 3:47:16.400]  and even in the present day. Apparitions are a great way to dupe people to, to serve a function
[3:47:16.400 --> 3:47:20.880]  stacking, right? A magical apparition, right? Yeah, there we have. So SETI is going to find some
[3:47:20.880 --> 3:47:26.720]  code, right? Remember in close encounters, right? All the nerds are sitting there at SETI or a CIA
[3:47:26.720 --> 3:47:30.160]  base or whatever NSA or something. And they're, oh, look, we got the coordinates of where the
[3:47:30.160 --> 3:47:36.240]  aliens are going to land and it has to be over here by the Denver Airport, right? Well, no,
[3:47:36.240 --> 3:47:43.200]  this is all really just stage managed, it's stage planned. It's not a real alien disclosure. It's
[3:47:43.200 --> 3:47:47.680]  should be patently obvious because by the way, if you want a template that they'll probably use,
[3:47:47.680 --> 3:47:53.760]  have you read Childe's End? Childe's End is the template for this very thing.
