whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:31:59.940 --> 03:32:02.940]   - Do you ever wonder what happened to America?
[03:32:02.940 --> 03:32:05.460]   - Because of what we did on this day,
[03:32:05.460 --> 03:32:06.980]   change has come to America.
[03:32:06.980 --> 03:32:09.620]   - Something's wrong, and we all know it.
[03:32:09.620 --> 03:32:12.540]   I'm Charlie Daniels, and I'm here to tell you about it.
[03:32:12.540 --> 03:32:16.060]   - The nation has been hijacked by international forces,
[03:32:16.060 --> 03:32:18.300]   bent on global governance.
[03:32:18.300 --> 03:32:21.820]   When I was a boy, it was okay to be proud of the flag,
[03:32:21.820 --> 03:32:24.460]   heritage, mom and apple pie.
[03:32:24.460 --> 03:32:27.940]   God was in school, morality had a future,
[03:32:27.940 --> 03:32:30.700]   and beef was for supper.
[03:32:30.700 --> 03:32:33.700]   Revelation, dawn of global government.
[03:32:33.700 --> 03:32:35.740]   - We're the solution, Americans.
[03:32:35.740 --> 03:32:37.340]   Ain't nothing more to it than that.
[03:32:37.340 --> 03:32:40.100]   - Starring Alex Jones, Charlie Daniels,
[03:32:40.100 --> 03:32:42.780]   and Special Ops General Jerry Boykin.
[03:32:42.780 --> 03:32:46.380]   Theatrical screenings on demand, DVDs now available.
[03:32:46.380 --> 03:32:49.860]   - You wanna shed some tears over the red, white, and blue?
[03:32:49.860 --> 03:32:52.740]   Revelation, the movie, dot info.
[03:32:52.740 --> 03:32:55.500]   Americans need to see this film.
[03:32:55.500 --> 03:32:58.180]   Revelation, the movie, dot info.
[03:32:58.180 --> 03:32:59.220]   Let's fix it.
[03:32:59.220 --> 03:33:04.220]   (upbeat music)
[03:33:04.220 --> 03:33:13.860]   - The answer to 1984 is 1776.
[03:33:15.860 --> 03:33:19.180]   You're listening to The Alex Jones Show.
[03:33:19.180 --> 03:33:22.020]   ♪ Sarah was completely wasting ♪
[03:33:22.020 --> 03:33:25.140]   ♪ Out of work and down ♪
[03:33:25.140 --> 03:33:27.140]   - You know, when you watch a video like that,
[03:33:27.140 --> 03:33:29.740]   the Haiti video, and you think about
[03:33:29.740 --> 03:33:30.940]   what you're really looking at,
[03:33:30.940 --> 03:33:33.860]   you're looking at a group of people
[03:33:33.860 --> 03:33:37.300]   that have been completely deceived by charities,
[03:33:37.300 --> 03:33:40.220]   so-called charities, so-called help aid groups
[03:33:40.220 --> 03:33:45.100]   that took money and then not only did nothing with it,
[03:33:45.100 --> 03:33:47.940]   but chose to use the money for something else
[03:33:47.940 --> 03:33:50.340]   as people are actually suffering and dying.
[03:33:50.340 --> 03:33:51.780]   There's people dying on camera.
[03:33:51.780 --> 03:33:55.140]   Spoke to Michael Zimmerman, who shot all of that,
[03:33:55.140 --> 03:33:58.140]   and it's disturbing, right?
[03:33:58.140 --> 03:33:58.980]   And you think about that,
[03:33:58.980 --> 03:34:01.740]   you think how could we get to a point
[03:34:01.740 --> 03:34:06.060]   where they're the only ones going down there?
[03:34:06.060 --> 03:34:08.500]   They're the only ones shipping down the food.
[03:34:08.500 --> 03:34:10.700]   There's some relief groups and everything helping them,
[03:34:10.700 --> 03:34:13.260]   but Gary is the only one
[03:34:13.260 --> 03:34:16.180]   out of billions of people in the world.
[03:34:16.180 --> 03:34:17.300]   He also has the resources,
[03:34:17.300 --> 03:34:19.620]   but going down there and helping those people,
[03:34:19.620 --> 03:34:22.380]   and you think about it, how do we get to that point?
[03:34:22.380 --> 03:34:24.780]   How do we get to the point globally
[03:34:24.780 --> 03:34:25.700]   with everything that's happening?
[03:34:25.700 --> 03:34:28.740]   Like, how do we possibly get to this level
[03:34:28.740 --> 03:34:32.340]   where you look at it and you say, what is going on?
[03:34:32.340 --> 03:34:33.940]   How is this possible?
[03:34:33.940 --> 03:34:36.060]   And also you think about how did we get
[03:34:36.060 --> 03:34:36.940]   where we are as a country?
[03:34:36.940 --> 03:34:38.220]   You think over and over and over again.
[03:34:38.220 --> 03:34:39.340]   That's why they say, of course,
[03:34:39.340 --> 03:34:41.860]   that there's the election syndrome,
[03:34:41.860 --> 03:34:43.300]   the election anxiety syndrome,
[03:34:43.300 --> 03:34:45.100]   that people are having panic attacks
[03:34:45.100 --> 03:34:46.940]   because the election is so crazy.
[03:34:46.940 --> 03:34:50.860]   Well, everything is getting more and more out in the open.
[03:34:50.860 --> 03:34:52.220]   Right, you have an article like this,
[03:34:52.220 --> 03:34:55.780]   "UK admits it spied illegally for 17 years."
[03:34:55.780 --> 03:34:58.580]   It's sorry, but it won't stop.
[03:34:58.580 --> 03:35:00.180]   "Sorry we spied on you for 17 years,
[03:35:00.180 --> 03:35:01.620]   but we're not gonna do anything about it."
[03:35:01.620 --> 03:35:05.660]   Right, so much of it is all just in the open now.
[03:35:05.660 --> 03:35:08.580]   And one of those things is about
[03:35:08.580 --> 03:35:10.180]   the hormone disrupting chemicals.
[03:35:10.180 --> 03:35:11.140]   We're gonna talk to Dr. Group
[03:35:11.140 --> 03:35:12.940]   about this news piece here in a moment.
[03:35:12.940 --> 03:35:15.260]   But years and years and years ago,
[03:35:15.260 --> 03:35:16.820]   five, six, seven years ago,
[03:35:16.820 --> 03:35:21.260]   we were always talking about hormone disrupting chemicals.
[03:35:21.260 --> 03:35:22.140]   Alex was talking about it.
[03:35:22.140 --> 03:35:24.060]   I would write articles about it.
[03:35:24.060 --> 03:35:26.220]   I challenged Susan G. Komen for the Cure,
[03:35:26.220 --> 03:35:28.660]   the massive anti-breast cancer charity,
[03:35:28.660 --> 03:35:31.540]   to actually list BPA as avoiding BPA
[03:35:31.540 --> 03:35:34.380]   as one of the ways to prevent breast cancer.
[03:35:34.380 --> 03:35:37.180]   Back then it was like 130 studies showing it, right?
[03:35:37.180 --> 03:35:40.460]   Now, oh, but you're crazy then, by the way.
[03:35:40.460 --> 03:35:42.740]   You're totally insane and it's not scientific.
[03:35:42.740 --> 03:35:43.920]   It's unfounded.
[03:35:43.920 --> 03:35:44.760]   You're crazy.
[03:35:44.760 --> 03:35:46.500]   It's not an issue.
[03:35:46.500 --> 03:35:48.700]   But of course, yesterday an article comes out
[03:35:48.700 --> 03:35:51.260]   that hormone disrupting chemicals are responsible
[03:35:51.260 --> 03:35:56.260]   for at least $340 billion in health-related costs.
[03:35:56.260 --> 03:35:58.820]   It's just killing people,
[03:35:58.820 --> 03:36:02.180]   and it's costing $340 billion in health-related costs
[03:36:02.180 --> 03:36:04.460]   because people are eating the junk.
[03:36:04.460 --> 03:36:06.540]   They're getting it in water bottles.
[03:36:06.540 --> 03:36:08.340]   We're gonna talk about that with Dr. Group.
[03:36:08.340 --> 03:36:12.100]   So what is happening where our brains
[03:36:12.100 --> 03:36:13.520]   are almost like short-circuiting
[03:36:13.520 --> 03:36:14.680]   because there's so much going on?
[03:36:14.680 --> 03:36:17.960]   That's what's happening, is it's all out.
[03:36:17.960 --> 03:36:20.420]   We are aware the establishment system screwed us.
[03:36:20.420 --> 03:36:21.620]   We are sold a lie.
[03:36:21.620 --> 03:36:23.640]   People are pissed off.
[03:36:23.640 --> 03:36:25.580]   The establishment system, meanwhile,
[03:36:25.580 --> 03:36:28.100]   instead of even pretending that everything is fine,
[03:36:28.100 --> 03:36:29.900]   there's a little bit of that with the media.
[03:36:29.900 --> 03:36:31.300]   There's a small percentage of people
[03:36:31.300 --> 03:36:33.460]   that still trust the mega media
[03:36:33.460 --> 03:36:34.580]   to the point where they just think,
[03:36:34.580 --> 03:36:35.980]   you're right, everything's fine.
[03:36:35.980 --> 03:36:37.660]   Everyone has our best interests at heart.
[03:36:37.660 --> 03:36:39.740]   There's no way anything could be going on.
[03:36:39.740 --> 03:36:41.820]   But what is actually happening is
[03:36:41.820 --> 03:36:44.500]   the information overload of our brains,
[03:36:44.500 --> 03:36:47.020]   we can't even digest it.
[03:36:47.020 --> 03:36:48.540]   We can't digest it.
[03:36:48.540 --> 03:36:50.420]   There's tons of articles talking about this.
[03:36:50.420 --> 03:36:52.660]   Neuroscientists say multitasking
[03:36:52.660 --> 03:36:55.820]   literally drains the energy reserves of your brain,
[03:36:55.820 --> 03:36:59.180]   and that is in terms of using a smartphone,
[03:36:59.180 --> 03:37:00.020]   reading the news,
[03:37:00.020 --> 03:37:02.060]   doing all the things that we're doing.
[03:37:02.060 --> 03:37:02.980]   We're going to go through some of this,
[03:37:02.980 --> 03:37:04.140]   but psychology today,
[03:37:04.140 --> 03:37:05.300]   flooding your brain's engine,
[03:37:05.300 --> 03:37:07.180]   how you can have too much of a good thing.
[03:37:07.180 --> 03:37:10.260]   Multitasking damages your brain and career.
[03:37:10.260 --> 03:37:12.100]   How technology is warping your memory.
[03:37:12.100 --> 03:37:13.940]   Basically what's happening,
[03:37:13.940 --> 03:37:15.700]   and I do want to get Dr. Group's take on this too,
[03:37:15.700 --> 03:37:16.940]   he's been patiently waiting,
[03:37:16.940 --> 03:37:19.100]   is we're flooded with all this.
[03:37:19.100 --> 03:37:20.860]   Do you even remember what the big scandal was
[03:37:20.860 --> 03:37:22.660]   six months ago or two months ago
[03:37:22.660 --> 03:37:24.300]   or maybe even just a month ago?
[03:37:24.300 --> 03:37:25.140]   Do you even remember?
[03:37:25.140 --> 03:37:28.780]   Do you even remember the massive banking institutions
[03:37:28.780 --> 03:37:30.820]   that have been paying millions and millions of dollars
[03:37:30.820 --> 03:37:34.060]   of fines for money laundering with drug cartels?
[03:37:34.060 --> 03:37:36.060]   I mean, do we even remember the fact
[03:37:36.060 --> 03:37:39.060]   that we're paying over $183 billion a year
[03:37:39.060 --> 03:37:41.780]   in taxpayer money to the banks due to the bailouts?
[03:37:41.780 --> 03:37:45.820]   I mean, how much of this is actually actively on your mind?
[03:37:45.820 --> 03:37:48.100]   Probably zero, probably none of it,
[03:37:48.100 --> 03:37:50.500]   because we're just constantly just hit
[03:37:50.500 --> 03:37:52.380]   with all this junk every single day.
[03:37:52.380 --> 03:37:55.060]   We can't compute it all in our brains,
[03:37:55.060 --> 03:37:56.220]   and then we forget about it,
[03:37:56.220 --> 03:37:57.620]   and it just continues.
[03:37:57.620 --> 03:38:00.340]   Just like we're not gonna do anything about the fact
[03:38:00.340 --> 03:38:01.900]   that Haiti is crushed,
[03:38:01.900 --> 03:38:03.980]   and all the groups that claim they were gonna help them
[03:38:03.980 --> 03:38:06.060]   that received millions of dollars of funding
[03:38:06.060 --> 03:38:08.020]   and did nothing about it.
[03:38:08.020 --> 03:38:11.100]   Instead, Gary Haven and InfoWars
[03:38:11.100 --> 03:38:12.820]   have to fly down on a private jet
[03:38:12.820 --> 03:38:15.500]   and unload millions of dollars of food.
[03:38:15.500 --> 03:38:18.900]   All right, Dr. Group, I want to get your thoughts on this,
[03:38:18.900 --> 03:38:21.900]   and also talk about this truth
[03:38:21.900 --> 03:38:23.260]   that hormone-disrupting chemicals,
[03:38:23.260 --> 03:38:25.060]   we've been saying this for like 10 years,
[03:38:25.060 --> 03:38:26.620]   are actually killing people
[03:38:26.620 --> 03:38:28.140]   and costing $340 billion a year,
[03:38:28.140 --> 03:38:30.300]   but back then it was not a real thing.
[03:38:30.300 --> 03:38:32.580]   I mean, do you not see all of this just so open now?
[03:38:32.580 --> 03:38:34.060]   It's just, it's overwhelming.
[03:38:34.060 --> 03:38:36.220]   - Yeah, a lot of it, I think,
[03:38:36.220 --> 03:38:38.940]   has to do with everything that Alex has been talking about,
[03:38:38.940 --> 03:38:40.660]   everything that you've been posting online,
[03:38:40.660 --> 03:38:42.980]   everything that we've been posting online.
[03:38:42.980 --> 03:38:44.700]   The fact that people are waking up
[03:38:44.700 --> 03:38:49.700]   and realizing that the healthcare system is chaotic.
[03:38:49.700 --> 03:38:51.940]   They've seen their parents die,
[03:38:51.940 --> 03:38:53.980]   all the chemicals they're aware of now,
[03:38:53.980 --> 03:38:56.700]   they're becoming more aware of all this stuff.
[03:38:56.700 --> 03:38:58.260]   That's, just think about that,
[03:38:58.260 --> 03:39:03.260]   $340 billion associated with hormone-disrupting chemicals,
[03:39:03.260 --> 03:39:07.820]   and those are gonna be in practically
[03:39:07.820 --> 03:39:12.180]   every day item products that you have around your house,
[03:39:12.180 --> 03:39:14.260]   tens of thousands of products,
[03:39:14.260 --> 03:39:17.660]   anything with plastic, anything with food containers,
[03:39:17.660 --> 03:39:20.300]   detergents, flame retardants, toys
[03:39:20.300 --> 03:39:23.100]   that your kids are playing with, cosmetics,
[03:39:23.100 --> 03:39:26.060]   neurological and behavioral problems
[03:39:26.060 --> 03:39:27.300]   these things are causing.
[03:39:27.300 --> 03:39:30.020]   They're causing sterility in males,
[03:39:30.020 --> 03:39:32.660]   attention deficit disorder, autism, loss of--
[03:39:32.660 --> 03:39:35.140]   - Yeah, if you just read this article, it's crazy.
[03:39:35.140 --> 03:39:36.260]   Listen to what it says.
[03:39:36.260 --> 03:39:38.380]   It says, "So-called endocrine-disrupting chemicals,"
[03:39:38.380 --> 03:39:41.140]   so-called, "EDCs, are found in thousands
[03:39:41.140 --> 03:39:42.940]   "of everyday products ranging from plastic
[03:39:42.940 --> 03:39:44.460]   "and metal food containers, detergents,
[03:39:44.460 --> 03:39:46.380]   "flame retardants, toys, and cosmetics," right?
[03:39:46.380 --> 03:39:48.300]   And then the next paragraph, it says,
[03:39:48.300 --> 03:39:50.820]   "Neurological damage, behavior problems,
[03:39:50.820 --> 03:39:53.540]   "including attention deficit, hyperactivity disorder,
[03:39:53.540 --> 03:39:56.500]   "autism, loss of IQ, accounted for at least
[03:39:56.500 --> 03:39:57.820]   "four-fifths of these impacts."
[03:39:57.820 --> 03:40:01.380]   So they say, as we've known this for years,
[03:40:01.380 --> 03:40:03.380]   yeah, it's in everything, just like you're saying,
[03:40:03.380 --> 03:40:05.700]   Dr. Group, it's in everything.
[03:40:05.700 --> 03:40:08.060]   It's in everyday products, it's in nonstick pans,
[03:40:08.060 --> 03:40:11.380]   it's in the dollar bill, it's in this printed out article
[03:40:11.380 --> 03:40:13.980]   right here, the BPA, the BPS, everything.
[03:40:13.980 --> 03:40:16.260]   It's all in all these consumer goods,
[03:40:16.260 --> 03:40:21.220]   and it's causing loss of IQ and autism and ADHD.
[03:40:21.220 --> 03:40:22.540]   That's okay, though.
[03:40:22.540 --> 03:40:24.260]   But then we'll forget about it tomorrow,
[03:40:24.260 --> 03:40:27.100]   and we'll say, "What can we do about ADHD?
[03:40:27.100 --> 03:40:28.060]   "What can we do?"
[03:40:28.060 --> 03:40:30.220]   Well, it's, "There's nothing we can do."
