[00:00:00.683 --> 00:00:04.754]  Infowars.com is tomorrow's news.
[03:36:16.700 --> 03:36:25.043]  Brandon Strauka started the walk-away movement, which is a movement of Democrats telling their story of why they're walking away from the Democratic Party.
[03:36:25.043 --> 03:36:33.045]  And it's gained such momentum in the last six months, the last year, that they are hosting an event on just a week from this coming weekend.
[03:36:33.045 --> 03:36:34.606]  October 26, I believe it starts?
[03:36:35.486 --> 03:36:37.286]  October 26th, 27th, 28th.
[03:36:37.286 --> 03:36:37.746]  Yeah.
[03:36:37.746 --> 03:36:38.547]  Right.
[03:36:38.547 --> 03:36:46.048]  And we are going to see a whole host of people there, political pundits, celebrities, and everybody in between.
[03:36:46.048 --> 03:36:48.328]  And it's not just one day, one march.
[03:36:48.328 --> 03:36:50.069]  It's a three-day event.
[03:36:50.069 --> 03:36:52.029]  You have a dinner, a gala.
[03:36:52.029 --> 03:36:53.469]  You get to interact with these people.
[03:36:53.469 --> 03:36:55.069]  And then there is an actual march.
[03:36:55.069 --> 03:36:55.990]  But we are going to be there.
[03:36:55.990 --> 03:37:00.310]  We're going to be covering it as the press, as well as attending.
[03:37:00.310 --> 03:37:03.951]  And I think this is, if you can go, this is one of the best ways to show
[03:37:04.711 --> 03:37:05.872]  I mean, they can't censor this.
[03:37:05.872 --> 03:37:07.713]  The only thing they can do is not cover it on the news.
[03:37:07.713 --> 03:37:13.257]  They cannot, you know, they can manipulate the numbers saying, oh, only 10 people were there.
[03:37:13.257 --> 03:37:15.278]  But we will be there to report the truth.
[03:37:15.278 --> 03:37:25.485]  And this is how you show the left and show the people in this country how much power is behind this movement and how much power is behind people actually walking away from the Democratic Party.
[03:37:25.485 --> 03:37:28.266]  Because if you listen to the news media, they will never admit to that fact.
[03:37:28.266 --> 03:37:28.867]  They'll never admit
[03:37:29.287 --> 03:37:34.469]  That African American support for President Trump has doubled in the last few years, or in the last year.
[03:37:34.469 --> 03:37:41.030]  They'll never admit the Hispanic support for President Trump has increased over 10% in the last six months alone.
[03:37:41.030 --> 03:37:42.871]  And that momentum is continuing to climb.
[03:37:42.871 --> 03:37:44.652]  But you'll never hear that from the media.
[03:37:44.652 --> 03:37:51.794]  So, we gotta get out there and show our support, show our unity, because one thing that the left has that we don't is organization.
[03:37:51.794 --> 03:37:52.994]  And this is a way to get that started.
[03:37:54.747 --> 03:38:12.875]  Absolutely, and as a matter of fact, you know, you mentioned the censorship coming into this, and as I did, just announced here, Jack Dorsey, Twitter CEO, Jack Dorsey claimed here this week that it was a joke when the social network described itself as a free speech wing of the free speech party.
[03:38:12.875 --> 03:38:14.756]  And now this is all coming out.
[03:38:14.756 --> 03:38:20.318]  Everything that Alex Jones had talked about years ago, and everything that we spoke about years ago, and we were mocked
[03:38:20.458 --> 03:38:20.818]  I don't
[03:38:42.001 --> 03:38:44.684]  And people kind of scoff at that.
[03:38:44.684 --> 03:38:46.865]  Now there won't be any violence in the streets, you know.
[03:38:46.865 --> 03:38:49.648]  But we have to stop playing by the rules.
[03:38:49.648 --> 03:38:51.229]  There are no rules anymore.
[03:38:51.229 --> 03:38:55.312]  And I say this every time, every chance I get.
[03:38:55.312 --> 03:38:57.374]  The left is not constrained by rules.
[03:38:57.574 --> 03:39:13.753]  As illustrated by professors with bicycle locks or with that guy from the sources organization that grabbed that GOP strategist or whatever.
[03:39:14.613 --> 03:39:16.375]  You see this now this is happening.
[03:39:16.375 --> 03:39:29.043]  This is this is ratcheting up so But at the at the epicenter of this the social media platforms Dorsey that punk Jack Dorsey in my opinion Saying hey, you know what it's it's all a joke.
[03:39:29.043 --> 03:39:31.605]  We may you know we're not even neutral anymore.
[03:39:31.605 --> 03:39:40.771]  We're we're for the opposition to anything that's that's really It's more the antithesis of the Constitution.
[03:39:40.771 --> 03:39:42.892]  I suppose I'm paraphrasing of course, but
[03:39:44.639 --> 03:39:45.610]  Yeah, I don't know if you heard.
[03:39:46.544 --> 03:39:51.966]  At the beginning here, I talked about how Louis Farrakhan referred to Jewish people as termites.
[03:39:51.966 --> 03:39:57.008]  And that was reported on Twitter and they refused to say that that violated their terms of service.
[03:39:57.008 --> 03:39:58.168]  And then same thing on Facebook.
[03:39:58.168 --> 03:40:00.109]  There was a comment, kill all white people.
[03:40:00.109 --> 03:40:04.510]  Somebody reported it and Facebook responded saying that does not violate our terms of service.
[03:40:04.510 --> 03:40:14.254]  Yet they are taking, as I said, you know, 600 plus pages down just in the latest purge with no reason other than the fact that they are on the opposition of the ideology of the left.
[03:40:14.814 --> 03:40:33.559]  And what's going to happen once we see the Supreme, we see that there's something the Supreme Court's going to be ruling on that could open the door to potential changes for the social media censorship program, their program at least, which could open them up to possibly being liable under this, what is it, Section 230, the Communications Decency Act.
[03:40:33.559 --> 03:40:34.679]  Section 230, yep, yep.
[03:40:34.679 --> 03:40:39.140]  And how many people, and this is, this is the fight that Infowars is fighting as well.
[03:40:39.700 --> 03:40:40.260]  We're good to go.
[03:40:59.487 --> 03:41:14.673]  So, any alteration of this, Section 230 for example, would certainly be, my best analysis on this would certainly be kind of throwing water on the fire of free speech, or what would be free speech.
[03:41:14.673 --> 03:41:16.254]  And so, I think we have to be
[03:41:16.254 --> 03:41:17.455]  Be very careful with that.
[03:41:17.455 --> 03:41:27.506]  And we have to be careful, too, about the government intervention of social networks, although it looks like that decision is going to be made for us via the Supreme Court.
[03:41:27.506 --> 03:41:29.088]  Did we not hear this?
[03:41:29.088 --> 03:41:32.552]  Is this not going to be considered, or at least part, in an upcoming hearing?
[03:41:33.733 --> 03:41:34.554]  Yeah, I'm not sure.
[03:41:34.554 --> 03:41:40.820]  I have to look at the case to see exactly what it is and what are the parameters that the possible ruling, how it could come down.
[03:41:40.820 --> 03:41:46.205]  But I don't know that this will make those changes, at least this case.
[03:41:46.205 --> 03:41:47.547]  But something has to change.
[03:41:47.547 --> 03:41:50.289]  And we talk about not wanting the government to get involved.
[03:41:50.289 --> 03:41:52.712]  Keith Hanson calls it principled conservatism.
[03:41:53.432 --> 03:41:58.394]  Across the board, you don't want any government intervention, and a good example of this is marriage.
[03:41:58.394 --> 03:42:07.638]  When the government was asked to intervene on what is the definition of marriage or not, it changed historically from a man and a woman to now a man and a man.
[03:42:07.638 --> 03:42:14.581]  And we asked the government to get involved to define marriage, and by doing that, we opened ourselves up to allow that definition to be changed.
[03:42:14.581 --> 03:42:17.342]  Now, the same thing could happen here, where you see the censorship
[03:42:18.262 --> 03:42:28.286]  We could have pushback to that and we could have some laws or rulings that go in our favor, but as soon as the other party is in power, it can be used against us to even further target us.
[03:42:28.286 --> 03:42:30.967]  So we have to be careful what we wish for.
[03:42:30.967 --> 03:42:32.087]  Absolutely.
[03:42:32.087 --> 03:42:40.891]  You're listening to Doug Hagman, Joe Hagman, Hagman Report, HagmanReport.com, in for InfoWars for this fourth hour.
[03:42:40.891 --> 03:42:43.532]  Folks, InfoWarsStore.com, support InfoWars.
[03:42:43.532 --> 03:42:44.272]  We'll be right back.
[03:42:44.272 --> 03:42:44.652]  Stay with us.
[03:42:51.843 --> 03:42:55.808]  Living in volcano may sound more dramatic than it really is.
[03:42:55.808 --> 03:42:59.093]  The real drama can be found here in Leilani Estates.
[03:42:59.093 --> 03:43:05.361]  But a lot of us on the Big Island rely on rainwater and we need to be concerned about ash and acid rain.
[03:43:05.361 --> 03:43:08.145]  Volcanic ash may contain heavy metal particles.
[03:43:08.866 --> 03:43:12.689]  An acid rain could lower the pH of the water to unhealthy levels.
[03:43:12.689 --> 03:43:19.154]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[03:43:19.154 --> 03:43:24.118]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[03:43:24.878 --> 03:43:28.801]  Next, we tested the water from our Alexa Pure gravity filter.
[03:43:28.801 --> 03:43:36.005]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[03:43:36.005 --> 03:43:40.708]  As it turns out, the filter on the Alexa Pure raises the pH of the water.
[03:43:40.708 --> 03:43:46.912]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[03:43:46.912 --> 03:43:50.895]  But more importantly, a good water filtration system will purify it.
[03:43:51.775 --> 03:43:54.496]  Stress is a natural part of life.
[03:43:54.496 --> 03:44:00.818]  Work, family, friends, and everyday accidents can put a lot of strain on the body and your mood.
[03:44:00.818 --> 03:44:02.799]  Don't let life weigh you down.
[03:44:02.799 --> 03:44:09.441]  Happies is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[03:44:09.441 --> 03:44:15.623]  Made with ancient ingredients used for thousands of years, Happies can help you take back the day.
[03:44:15.623 --> 03:44:18.244]  With our powerhouse formula, Happies,
[03:44:18.524 --> 03:44:18.804]  I think?
[03:44:48.644 --> 03:45:01.188]  It's really hard to have the energy at the end of the day to still get to the gym or to go for a run or go to the park or heck, even take your dog for a walk.
[03:45:01.188 --> 03:45:02.648]  Believe me, I know.
[03:45:02.648 --> 03:45:06.950]  I spend hours in front of a screen and then hours in front of bright lights every day.
[03:45:06.950 --> 03:45:10.411]  But thanks to super male vitality at InfoWareStore.com,
[03:45:10.911 --> 03:45:12.593]  I still have that energy.
[03:45:12.593 --> 03:45:32.755]  There's no way I could have the energy at the end of a long day to fight back against the chemicals in the food and water, to fight back against the modern day lifestyle with the screen time and the extended hours, to still have the stamina and endurance, energy and drive to get to the gym, get to the park, and get exercise that you need for your health.
[03:45:33.235 --> 03:45:37.238]  So go to Infowarsstore.com and get Supermail Vitality before it's gone.
[03:45:37.238 --> 03:45:40.900]  This is actually our last run of Supermail Vitality.
[03:45:40.900 --> 03:45:45.903]  So I want you to experience Supermail Vitality before it's too late.
[03:45:45.903 --> 03:45:48.625]  Unleash the Supermail in you.
[03:45:48.625 --> 03:45:52.727]  Supermail Vitality from Infowarsstore.com.
[03:45:52.727 --> 03:45:52.747]  X2.
[03:45:54.229 --> 03:45:59.052]  We were selling it for about three years, and then they found out how big it was, and that was when we were buying.
[03:45:59.052 --> 03:46:02.193]  And they said, oh, we want more money, more money, and oh, this and that.
[03:46:02.193 --> 03:46:04.254]  And so I've broken my contract.
[03:46:04.254 --> 03:46:08.416]  And right now, we can't get more of this proprietary ingredient that goes in X2.
[03:46:08.416 --> 03:46:14.640]  It literally is so pure that if you put it in a pinker dish on top of a 90 degree hot plate, it gasses.
[03:46:14.640 --> 03:46:16.881]  Like I dream of genie and there's this purple gas.
