[00:00.000 --> 00:07.000]  the
[03:08:35.440 --> 03:08:44.320]  aliens theory, etc. Trans pharmacy or whatever. Yeah. You know, where certain species will influence
[03:08:44.320 --> 03:08:50.880]  others. This is an influence. This is interference. We have been directly interfered with. And I
[03:08:50.880 --> 03:08:55.200]  talk about it in some of my work, one of my presentations where I explore this is called
[03:08:55.200 --> 03:09:01.120]  cosmic abandonment. People want to check that out. You know, I give my takes there. But yeah,
[03:09:01.120 --> 03:09:07.520]  I am a proponent that we have been in the very ancient past and leading all the way through to
[03:09:07.520 --> 03:09:12.960]  the modern day we've been interfered with as a species. It is not just human beings that are
[03:09:12.960 --> 03:09:21.040]  ultimately involved in this entire scenario. You know, so I think, though, no matter what was
[03:09:21.040 --> 03:09:26.960]  doing the negative influence and interference, the goal ultimately remains the same. It's all
[03:09:26.960 --> 03:09:35.440]  ultimately the same. If we live a moral existence, and we do not fall prey to doing immoral things,
[03:09:35.440 --> 03:09:42.240]  no matter what is promised to us. In other words, even if comfort, money, influence, power, etc.
[03:09:42.240 --> 03:09:51.200]  we have to be spiritually strong enough to resist all of the things that evil will put before us.
[03:09:51.200 --> 03:09:57.760]  This is like the idea of, you know, in the New Testament allegory, when Jesus has shown the
[03:09:57.760 --> 03:10:04.560]  entire world by Satan, the devil, and he said, all this will be yours. You just have to, you know,
[03:10:04.560 --> 03:10:09.840]  not do what, you know, God is asking you to do and fall down and worship me in the world. That's
[03:10:09.840 --> 03:10:15.520]  it. And see, this is the seduction of evil. It's an allegory about the seduction of evil.
[03:10:15.520 --> 03:10:20.720]  And the seduction of evil is I'll give you worldly power. I'll give you worldly comfort.
[03:10:20.720 --> 03:10:25.840]  You'll have what you want as far as your fleshly concerns, your bodily concerns.
[03:10:25.840 --> 03:10:32.320]  You won't have to want for anything like that. However, that will come at the cost of the soul,
[03:10:32.320 --> 03:10:39.120]  and it will ultimately continue to degrade conditions. So what will ultimately be given
[03:10:39.120 --> 03:10:44.080]  long term is a world of absolute disaster and chaos and death.
[03:10:44.080 --> 03:10:50.320]  By the way, guys, they had an article about it in like Salon or some article last week
[03:10:50.320 --> 03:10:53.920]  from like me five years ago talking about it, but go back to Jesus with the devil
[03:10:53.920 --> 03:10:58.240]  on the mountain because this is a true story. I got a visit by a guy that had been a high level
[03:10:58.240 --> 03:11:02.640]  CIA section chief, and he knew I was on vacation somewhere, found out, came and met with me,
[03:11:02.640 --> 03:11:06.800]  and he said, hey, let me go with you and your family. So we go up, we were already there in
[03:11:06.800 --> 03:11:12.240]  this town. We go up the top of the mountain on those gondolas. It wasn't snowing. It was in the
[03:11:12.240 --> 03:11:19.440]  summer. And my wife and ex-wife and kids are all playing. And this guy, he literally gets on his
[03:11:19.440 --> 03:11:26.160]  knees. This is about 10 years ago. And he goes, listen, I know Obama and he does know Obama.
[03:11:26.160 --> 03:11:30.800]  He's written profiles on him. He goes, well, Obama loves you, wants to work with you.
[03:11:30.800 --> 03:11:34.960]  Please, you can change the world with us. You can do whatever you want. We love you. You're
[03:11:34.960 --> 03:11:40.480]  amazing. Just join us and you can have it all. And the guy was literally on a mountaintop,
[03:11:40.480 --> 03:11:44.880]  on his knees doing this. I'm not going to play myself to Christ. I'm saying it's the art type
[03:11:44.880 --> 03:11:51.360]  that that literally happened to me. Amazing. Amazing. And you know, that's what they're,
[03:11:51.360 --> 03:11:54.720]  they're promising. Well, they know what they're doing though. They're following the art type.
[03:11:55.440 --> 03:11:59.760]  Sure. Oh, absolutely. This is like a, it's like a doomsday cult. They're, they're,
[03:11:59.760 --> 03:12:03.520]  they're trying to bring about a self-fulfilled prophecy. You know, that's ultimately what
[03:12:03.520 --> 03:12:07.920]  these people are doing. They're, they're almost running, running it via a script. You know,
[03:12:08.880 --> 03:12:14.160]  people could look at it the other way that this is like some sort of actual future prediction
[03:12:14.160 --> 03:12:18.480]  by the writers of the, of the scriptures in the past. And yeah, what do you think? How do you
[03:12:18.480 --> 03:12:23.280]  think in Daniel, because it's not just like, it's not like Nostradamus where it's vague. Oh,
[03:12:23.280 --> 03:12:28.640]  the red tower will burn and the king will be killed. And then there's a fire in the town and the
[03:12:28.640 --> 03:12:33.040]  king's jealousy gets killed. Well, that's an easy prediction. But specifically, world government
[03:12:33.040 --> 03:12:38.480]  marked to buy and sell, you know, all this stuff. And then they're following it is what's crazy.
[03:12:39.120 --> 03:12:44.960]  Yeah. I think it's a combination of a form of prophecy and future prediction divination,
[03:12:44.960 --> 03:12:53.040]  if you will, combined with this cult that is, it's, it's a cult of a chileasm, which is end
[03:12:53.040 --> 03:12:58.480]  of the world related. And they're, they're saying humans are going to end the world. We're over in
[03:12:58.480 --> 03:13:05.600]  2030 AOC Meadow to get us to give up, right? That's what the point is. It's, it's basically
[03:13:05.600 --> 03:13:09.680]  following this type of end of the world script that, oh, the world's gonna end soon. You got to
[03:13:09.680 --> 03:13:14.240]  give all of your power over to us. You know, that's one way of doing it. The other way is
[03:13:14.240 --> 03:13:21.040]  destabilization, creating all the conditions, you know, wars, rumors of war, etc. And, you know,
[03:13:21.040 --> 03:13:26.560]  ultimately, it's about them creating as much chaos as possible. That's going to put people in
[03:13:26.560 --> 03:13:31.840]  further trauma. That's going to put people in fear. Fear is how they rule people. The more
[03:13:31.840 --> 03:13:37.040]  deteriorating conditions that they can create, the faster things are going to degrade because
[03:13:37.040 --> 03:13:41.200]  people are going to be fearful, and they're not going to be thinking clearly, and they're going
[03:13:41.200 --> 03:13:48.960]  to be making poor and poorly informed decisions. That's why it's so important to work psychologically.
[03:13:48.960 --> 03:13:57.120]  Do what I call shadow work to work psychologically within your own mindset, within your own psyche
[03:13:57.120 --> 03:14:04.960]  to try to heal traumas and not give in to fear. See, when you heal past traumas,
[03:14:04.960 --> 03:14:09.760]  you recognize them for what they are, and then you see patterns of trauma. This is known as
[03:14:09.760 --> 03:14:15.120]  shadow work, okay? It's a very, very important part of spiritual development. And it's how
[03:14:15.120 --> 03:14:21.680]  one is able to work through fears that they have to continue to do the right thing in spite of
[03:14:21.680 --> 03:14:29.920]  even fear of being present. Again, I don't define courage as the absence of fear, right?
[03:14:29.920 --> 03:14:35.680]  Fear can always be present. It's just we don't give in to it. Courage is not giving in to fear.
[03:14:35.680 --> 03:14:42.320]  It's doing what is right in spite of any fears that happen to be present. That's the key,
[03:14:42.320 --> 03:14:47.600]  is that we not only have to choose what is right mentally, we not only have to know what's right
[03:14:47.600 --> 03:14:54.560]  mentally, we have to choose to enact it and dispel as much fear as possible so that we do
[03:14:54.560 --> 03:15:00.560]  the right thing even if there's negative result in the immediate sense because of how bad and how
[03:15:00.560 --> 03:15:05.760]  screwed up the world is right now. We have to choose the right thing because it is the right
[03:15:05.760 --> 03:15:11.840]  thing to do, and we know that long term when we choose the right thing, it will eventually aggregate
[03:15:11.840 --> 03:15:17.440]  into positive consequence. It's that way by law. It cannot be any other way. That's right. That is
[03:15:17.440 --> 03:15:22.000]  the way that the universe is set up. That is the way the creator of the universe set up those laws
[03:15:22.000 --> 03:15:27.360]  of nature, those laws of morality. What on earth is happening dot com? He's already done an hour
[03:15:27.360 --> 03:15:30.880]  and 15 minutes with us. We're going to end this broadcast. Here in just a few minutes, I've got
[03:15:30.880 --> 03:15:35.760]  a few final things to hit, but let me bring myself into this, which I don't do to like bring myself
