[00:00.000 --> 00:27.700]  Infowars, tomorrow's news, today.
[03:38:14.300 --> 03:38:25.300]  And they also hide it in counties showing up in record numbers of 50 percent, 100 percent. That's never happened in the history of America, nor will it ever. So it's a joke, right?
[03:38:25.300 --> 03:38:35.300]  Okay. So there's a lot of fraud. Then you have the mules. Then you have the mules stuffing ballot boxes. But what about paper ballots? What if you showed up in person and did a paper ballot?
[03:38:35.300 --> 03:38:44.300]  When I went to one of the speeches Mike Lee gave, he said, you know, fill out your ballot, get it in the mail. The audience said, no. And he said, well, what gives? Why would you say no to that?
[03:38:44.300 --> 03:38:55.300]  And they all said, because we want to vote in person. We want to vote in person. And he was shocked. He was generally shocked. People out there know. They know they're getting hijacked.
[03:38:55.300 --> 03:39:07.300]  So what if we did paper ballots? But we did them in such record number they couldn't ignore them and they can't throw them out. Right? What we need is a reclamation. Do you know what the definition of a reclamation is?
[03:39:07.300 --> 03:39:21.300]  Not a revolution, a reclamation. It's the process of claiming something back or reasserting a right. It also means that it's the reclamation of our shared history. Our shared history is the Constitution.
[03:39:21.300 --> 03:39:28.300]  You know, if we were smart, not only would we do paper ballots, and it really wouldn't be tough to do, right? You just have to get people on board.
[03:39:28.300 --> 03:39:40.300]  The other thing that we could do is billboards. It's the only medium not owned by the megacorporations, right? Or the leftist globalists or those that run the country.
[03:39:40.300 --> 03:39:51.300]  Because those that own the media, I don't even think they're really... They're not the Democrats. It's actually the people running the world is running our media, right?
[03:39:51.300 --> 03:40:05.300]  So you're never going to get anywhere with the media. You're never going to... You just can't. And you can't get people to listen to your message like, say, talk radio when you know they're not going to because they're extremely leftists.
[03:40:05.300 --> 03:40:18.300]  So what are we to do? If we bought property near freeways and we were able to house our own billboards and put those up and create accounts to do that, we could message the rest of the country.
[03:40:18.300 --> 03:40:26.300]  You could give messages to make people think. You could give messages that really spurred thought as far as what the situation we're in.
[03:40:26.300 --> 03:40:38.300]  Not to turn everyone because you never will, but to strengthen the majority or the minority, right? Because the majority you're never going to get. But you could strengthen the minority and it would help.
[03:40:38.300 --> 03:40:51.300]  But billboards are the only way to get somebody who would never listen to you as a captive audience to have to listen to you. Wouldn't they? You can't escape it. You're in a car. What else are you going to do?
[03:40:51.300 --> 03:41:01.300]  You have to look at these messages. If we were smart, we'd be putting money in those immediately. We knew this election was never going to save us. We knew that.
[03:41:01.300 --> 03:41:11.300]  And I never expected it to because I knew that the same mechanisms were in place because no elected officials even on our right would do anything about this.
[03:41:11.300 --> 03:41:22.300]  Okay? So there was nothing that was going to be, it reminds me of the Lucky Charms from a magically, magically delicious. We knew when we walked in that we were never going to get the results, right?
[03:41:22.300 --> 03:41:32.300]  You knew that. You knew that they were going to monkey with us, right? Of course they were. Look, there are things we can do. You can work within your local races, your county races.
[03:41:32.300 --> 03:41:42.300]  You can work hard to get people to do paper ballots, which they cannot, they cannot legally throw away. And what we need in this country is not a revolution.
[03:41:42.300 --> 03:41:50.300]  They would love for us to have a revolution. That way they could just put us in jail. They are the ones that are treasonous. They are the ones that are violating the Constitution, not us.
[03:41:50.300 --> 03:42:04.300]  So they're walking away from the Constitution. So what we need to do is be smart enough to do some moves to get it back, to actually put feet to the fire and actually make them adhere to it, right?
[03:42:04.300 --> 03:42:23.300]  So if we did a couple of things like that, if we realized right now that they gave us a couple of wins to restore our faith as much as they wanted to in these last results, but you and I both know this should have been a red windfall
[03:42:23.300 --> 03:42:34.300]  and not that the red was going to save us because when they have the power, they don't generally do that. We've never had anything repealed in all the years. Over 120 years, nothing has been repealed.
[03:42:34.300 --> 03:42:45.300]  We were never even going to get rid of Obamacare. It wasn't even in the talking point. So we know that, right? So as long as we're all on the same page, then let's work with some of the things we do have at our disposal.
[03:42:45.300 --> 03:42:58.300]  I'm going to come right back on the Alex Jones show. I've got Mickey Willis, and we'll talk a little bit about pandemic three. Be right back. I'm Kate Dowley, your guest host.
[03:42:58.300 --> 03:43:14.300]  The globalists are in an absolute panic right now. They are attacking and suing and censoring and spying on and engaging in bullying and physical attacks against populist conservatives and Christians, not just in America, but worldwide.
[03:43:14.300 --> 03:43:26.300]  And their number one most hated enemy in the media is info wars because we know the globalist number. We know their operation. We know their modus operandi and we know how to take them down peacefully.
[03:43:26.300 --> 03:43:33.300]  We've got great products that fund the operation that also are incredibly powerful and the highest quality for your immune system and more.
[03:43:33.300 --> 03:43:44.300]  We have the biggest sale of the year going right now. Black Friday comes early. Use promo code 1776 and get up to 60% off on these best selling products at infowarstore.com.
[03:43:44.300 --> 03:43:57.300]  Biggest sale of the year promo code 1776 up to 60% off. Take action now and empower your body.
[03:44:15.300 --> 03:44:21.300]  But now I have my own legal bills that have reached the point that I can't pay them and I need your support.
[03:44:21.300 --> 03:44:30.300]  So if you want to keep this operation moving forward, if you want to back me in this fight against the globalist, please visit saveinfowars.com.
[03:44:30.300 --> 03:44:37.300]  And saveinfowars.com takes you to a URL that gives send go for direct Alex Jones legal defense fund.
[03:44:37.300 --> 03:44:46.300]  This whole phase of their attacks, four years in the making is almost over and right at the end, we're not giving up. We're not giving in, but we could give out.
[03:44:46.300 --> 03:44:54.300]  So please, if you support what we're doing and want to fight for liberty and freedom in just in the future, go to saveinfowars.com today.
[03:44:54.300 --> 03:45:11.300]  It's November 2022 and that means our historic biggest sale of the year is now live at infowarstore.com up to 60% off on our best selling products when you use promo code 1776 or 1776 at checkout.
[03:45:11.300 --> 03:45:25.300]  Finally, back at stock are super high quality organic based multivitamin back in stock massively discounted at infowarstore.com vitamin mineral fusion incredible back at stock massively discounted infowarstore.com.
[03:45:25.300 --> 03:45:35.300]  The vitamin C zinc again organic vitamin C 1100% with the rose hips and zinc. This is the Linus pollen formula. You want it infowarstore.com and the list goes on and on.
[03:45:35.300 --> 03:45:47.300]  DNA force plus brain force ultra super metal vitality. Physic magnesium all of it from 40 to 60% off when you use promo code 1776 at infowarstore.com.
[03:45:47.300 --> 03:45:52.300]  You're insane. All the stuff going on in this world. If you don't boost your immune system, plus it keeps us on air.
[03:45:52.300 --> 03:46:05.300]  I win win. The biggest sale of 2022 is running right now at infowarstore.com incredible products like X3 and vitamin refusion DNA force plus.
[03:46:05.300 --> 03:46:14.300]  If you want to boost your body's energy, your stamina, your libido, particularly your immune system. These are the products and they're all 40 to 50% off.
[03:46:14.300 --> 03:46:25.300]  But when you use promo code 17761776 at checkout in an additional 10% off and double Patriot points on your next order.
[03:46:25.300 --> 03:46:36.300]  So please visit infowarstore.com today and experience X3, experience vitamin mineral fusion, experience DNA force plus and so many other great products and know you're keeping the tip of the spear on air.
[03:46:36.300 --> 03:46:46.300]  So again, 1776 is the promo code at infowarstore.com for an additional 10% off. I want to thank you all for your support because these products aren't just amazing.
[03:46:46.300 --> 03:47:06.300]  They also funding info war a 360 win again. Thanks for your support. So critical fight visit infowarstore.com right now.
[03:47:06.300 --> 03:47:19.300]  Welcome back to the Alex Jones Show and keep out of your guest house with us this hour. And my guest is Mickey Willis of course,
[03:47:19.300 --> 03:47:32.300]  Plannedemic, of course, the author and filmmaker. So happy to have you on the show with me. And we have a huge, you know, red pill event happening, Salt Lake City and all kinds of things going on.
[03:47:32.300 --> 03:47:40.300]  So good. So good to have you. How are you? Thank you so much. I'm happy to be here and I'm wonderful. How are you? I'm good. I'm good.
[03:47:40.300 --> 03:47:48.300]  You know, I was just talking about the fact that if they were going to, you know, do this with the machines. I said this yesterday.
[03:47:48.300 --> 03:47:57.300]  If they were going to if they were going to gear it toward these leftists and let us know that it was very obvious that election fraud was going to take place again.
[03:47:57.300 --> 03:48:04.300]  Of course it would because nothing has changed. So we shouldn't expect anything else that then they're ready for a little bit more chaos.
[03:48:04.300 --> 03:48:13.300]  And I suspect that everything gets ramped up inflation, more mystery viruses, whatever the heck they want to bring, they're going to bring it.
