[00:01.000 --> 00:05.000]  You're listening to the Alex Jones show.
[03:46:34.000 --> 03:46:49.000]  And now, oh, it's all grown up with the mall and the high price restaurants and the, you know, super duper condo prices and everything. Yeah, it's just wonderful, wonderful, wonderful. Sure.
[03:46:49.000 --> 03:46:58.000]  It's all part of the great virtue signal. We are on the cutting edge of everything in California.
[03:46:58.000 --> 03:47:11.000]  Why do you think that the tech billionaires in Silicon Valley are such strong globalists and support Jerry Brown and the whole virtue signal?
[03:47:11.000 --> 03:47:27.000]  Just track down how many of their products are being actually manufactured and parts outside the United States that have to be exported back to the United States in order to sell here, right?
[03:47:27.000 --> 03:47:40.000]  Just track it down, make a list. What would happen if at the ports they had to pay all kinds of tariffs and taxes in order to get those products in here to sell?
[03:47:40.000 --> 03:48:01.000]  Level playing field, they would suddenly be in a deep, deep doo-doo. They do not want that. That's why they are so completely against the idea of nationalism. We must have globalism. Indeed, you do.
[03:48:01.000 --> 03:48:19.000]  So that's how that works. California, they were talking about secession. A couple of people, oh, we're going to succeed because now the Trump has, as one, it's just too horrible to be part of the United States, you know, more virtue signaling.
[03:48:19.000 --> 03:48:32.000]  So we're going to succeed. We're going to start our own countries. And then somebody said, yeah, but you see, here's the thing. Even by succeeding, you don't get out of the debt.
[03:48:32.000 --> 03:48:48.000]  So you're going to start off really in the hole and where are you going to get the money? And if you count up all the federal money that's coming to you as part of the state of California, numerous programs, I mean, of all kinds.
[03:48:48.000 --> 03:49:03.000]  And you succeed. The government's going to say, well, okay, nice knowing you folks. Of course, you're now a separate country. So all that federal money will no longer be coming to you.
[03:49:03.000 --> 03:49:13.000]  What? Wait a minute, hold on. How can we possibly exist unless we are sucking on the federal teat? Wait a minute, you can't do that to us.
[03:49:13.000 --> 03:49:28.000]  Well, of course we can. You're now a separate country. You're called, what's the name of your country? Signals of virtue, something, whatever. So you're on your own.
[03:49:28.000 --> 03:49:34.000]  You understand what that means? No, we don't know what it means to be on our own. We've never been on our own.
[03:49:34.000 --> 03:49:47.000]  We've always received tax breaks and subsidies and we take advantage of loopholes and if federal money comes in and so forth and, you know, we can't exist unless we've got all that.
[03:49:47.000 --> 03:50:01.000]  Well, I guess then you don't really know what it means to secede, you see. Because when you secede and you start your own country, that means that you're independent.
[03:50:01.000 --> 03:50:13.000]  Do you get it? Do you get it? Reminds me of that old Seinfeld thing that was so great at the car rental thing, makes a reservation for a car and the car is not there.
[03:50:13.000 --> 03:50:30.000]  He says, you know how to make the reservation? You just don't know how to hold the reservation. Well, if you're going to secede as the snowflakes decided they wanted to do, we'll have our own country.
[03:50:30.000 --> 03:50:43.000]  That means you're independent, you see. You know how to say you're independent. You just don't know how to be independent.
[03:50:43.000 --> 03:50:53.000]  And on that note, quite a scene there in California.
[03:50:53.000 --> 03:51:08.000]  I think we're coming up on a break here. Indeed we are. This is John Rappaport sitting in for Alex in the fourth hour here on Info Wars and we shall return for our final segment. Don't go.
[03:51:08.000 --> 03:51:17.000]  Extendivite is more than just a heart tonic. Do you have any of these symptoms? Night cramps in the hands and feet. Your arms and legs often go to sleep.
[03:51:17.000 --> 03:51:26.000]  In short walks, do your legs get aches and pains? Is your memory worse than it used to be? Ankles that swell late in the day? Has your blood pressure increased lately?
[03:51:26.000 --> 03:51:36.000]  If you answered yes to even one of these questions, you may have early warning signs of arterial blockages. Your body is saying that it is time to take Extendivite.
[03:51:36.000 --> 03:51:49.000]  They are not the normal signs of aging. They are the warning signs that accompany blocked arteries. Get your Extendivite today. Extendivite is available in capsule or liquid form for just $69.95 for a two month supply.
[03:51:49.000 --> 03:52:02.000]  To get started, call 1-877-928-8822. That's 1-877-928-8822 or visit heartdrop.com.
[03:52:02.000 --> 03:52:07.000]  Extend your life with Extendivite.
[03:52:32.000 --> 03:52:42.000]  Get your Extendivite today.
[03:53:03.000 --> 03:53:14.000]  Heart disease is on the rise. Clogged arteries, high blood pressure and high cholesterol levels may not be fully detected by you.
[03:53:14.000 --> 03:53:24.000]  But the symptoms are there. Loss of energy, blood sugar, spikes and drops, poor circulation and irregular heartbeat are just a few of these that can alert you that something is wrong.
[03:53:24.000 --> 03:53:33.000]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[03:53:33.000 --> 03:53:40.000]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel. I recommend heart and body extract to everyone.
[03:53:40.000 --> 03:53:48.000]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[03:53:48.000 --> 03:53:59.000]  Order your two month supply today by calling 866-295-5305. That's 866-295-5305 or order online hbextract.com.
[03:53:59.000 --> 03:54:28.000]  Heart and Body Extract 866-295-5305 or hbextract.com.
[03:54:28.000 --> 03:54:35.000]  John Rappaport back here for our last segment here in the fourth hour at InfoWars.
[03:54:35.000 --> 03:54:40.000]  Yeah, this thing about independence, you know, it's a little tricky.
[03:54:40.000 --> 03:54:50.000]  You got these folks out there in La La Land where I used to live, no more, called California.
[03:54:50.000 --> 03:54:59.000]  And they wanted to secede because Trump won or something, whatever it was.
[03:54:59.000 --> 03:55:06.000]  They wanted to get out from under something. They wanted to go global.
[03:55:06.000 --> 03:55:22.000]  For all I know, maybe they wanted to become some kind of an adjunct with China because Governor Brown, he might be the first president of the independent country of California 2.0, yes.
[03:55:22.000 --> 03:55:30.000]  With headquarters in Burlingame or Palo Alto, Silicon Valley, yes.
[03:55:30.000 --> 03:55:36.000]  We, the high tech chiefs of the universe, now run a separate country.
[03:55:36.000 --> 03:55:45.000]  Okay, let's see how many billions of dollars you guys actually have at your disposal to start a new country.
[03:55:45.000 --> 03:55:54.000]  Let's just see if you know the meaning of the word independent as in independent country.
[03:55:54.000 --> 03:56:04.000]  That's a term you should have learned, I don't know, seventh grade, and you're all, of course, you know, IQs through the roof must be, right?
[03:56:04.000 --> 03:56:22.000]  So let's see how you do independently, independent of federal money, tax breaks, subsidies, loopholes, back room deals, whatever, what have you, whatever, you know, but mainly free of government aid.
