[00:00.000 --> 00:18.000]  Infowars, tomorrow's news, today.
[3:24:18.520 --> 3:24:25.520]  And you are putting tens of thousands, if not hundreds of thousands of these antibodies into a body with an injection
[3:24:25.520 --> 3:24:30.520]  And those antibodies are known to be seeking spike proteins in the body
[3:24:30.520 --> 3:24:36.520]  And when they find anything that looks like spike proteins, which is the epithelial cells of the lungs
[3:24:36.520 --> 3:24:39.520]  It's the actual gut lining
[3:24:39.520 --> 3:24:45.520]  We know these antibodies target the actual genes that lead to celiac disease
[3:24:45.520 --> 3:24:50.520]  Hashimoto's disease, which is autoimmune hypothyroiditis
[3:24:50.520 --> 3:24:57.520]  We already know the research studies prove that antibodies against spike proteins, which is what monoclonal antibodies do
[3:24:57.520 --> 3:25:04.520]  On their own, they target exactly the same tissues that the Salk Institute figured out
[3:25:04.520 --> 3:25:09.520]  Spike proteins damage, which out of 55 tissues in the human body
[3:25:09.520 --> 3:25:18.520]  Spike proteins and the antibodies that attack spike proteins damage and cause diseases of 28 different tissues in the body
[3:25:18.520 --> 3:25:23.520]  Including the brain, and we know the antibodies, including monoclonal antibodies
[3:25:23.520 --> 3:25:30.520]  And directly cause demyelination of nerve tissue, which is called multiple sclerosis
[3:25:30.520 --> 3:25:35.520]  So there is neurological inflammation and damage from the spike proteins and antibodies
[3:25:35.520 --> 3:25:39.520]  There's kidney inflammation and disease caused by them
[3:25:39.520 --> 3:25:45.520]  Gut lining issues like ulcerative paritis, Crohn's disease, celiacs, IBS
[3:25:45.520 --> 3:25:50.520]  All of these are known side effects in five to six different research studies we know
[3:25:50.520 --> 3:25:57.520]  About monoclonal antibodies that target spike proteins on their own, causing disease
[3:25:57.520 --> 3:26:04.520]  It's almost unbelievable because they keep saying the words safe and effective, safe and effective
[3:26:04.520 --> 3:26:09.520]  And you know, the FDA document that describes monoclonal antibodies, they actually say
[3:26:09.520 --> 3:26:15.520]  The limitations are you should not give this to anyone hospitalized with COVID
[3:26:15.520 --> 3:26:19.520]  And they're giving it to people that are hospitalized with COVID
[3:26:19.520 --> 3:26:25.520]  So you could be healthy and you could walk out, right, of a dose of monoclonal antibodies
[3:26:25.520 --> 3:26:30.520]  But it's what it's doing to your system and to your immune system long term
[3:26:30.520 --> 3:26:34.520]  Is one of the problems that they're not talking about, correct?
[3:26:34.520 --> 3:26:39.520]  Yeah, Kate, the actual cells they get monoclonal antibodies from
[3:26:39.520 --> 3:26:42.520]  They're actually called hybrid omas
[3:26:42.520 --> 3:26:45.520]  Do you know where they get those cells from?
[3:26:45.520 --> 3:26:47.520]  B cells from cancer cells
[3:26:47.520 --> 3:26:52.520]  These are actually derived from cancer lines from B cells outside of spleens
[3:26:52.520 --> 3:26:57.520]  And we know that they can actually create long term the development
[3:26:57.520 --> 3:27:01.520]  For the stages of every known cancer in the human body
[3:27:01.520 --> 3:27:06.520]  You're not going to see the detrimental issues like myocarditis from the COVID-19 shots
[3:27:06.520 --> 3:27:08.520]  In seven days, like we're seeing with teenagers
[3:27:08.520 --> 3:27:14.520]  These monoclonal antibodies can initiate disease processes that will continue to perpetuate
[3:27:14.520 --> 3:27:17.520]  Disease processes where we start to become aware of them with symptoms
[3:27:17.520 --> 3:27:21.520]  They can be three years down the road, five years down the road
[3:27:21.520 --> 3:27:24.520]  So it's great to know, I would say it's great
[3:27:24.520 --> 3:27:28.520]  That people receiving monoclonal antibodies, they're going home after five to seven days
[3:27:28.520 --> 3:27:30.520]  It's better than them being dead
[3:27:30.520 --> 3:27:36.520]  30% of all people being treated with remdesivir older the age of 65 in hospitals
[3:27:36.520 --> 3:27:41.520]  It's 26.9% of all of them die in American hospitals from remdesivir poisoning
[3:27:41.520 --> 3:27:45.520]  Is it better that they get to live a little bit longer with monoclonal antibodies?
[3:27:45.520 --> 3:27:49.520]  Yes, is it better that they have a better survival rate than remdesivir?
[3:27:49.520 --> 3:27:50.520]  Absolutely
[3:27:50.520 --> 3:27:52.520]  What is my concern?
[3:27:52.520 --> 3:27:53.520]  My concern is this
[3:27:53.520 --> 3:27:58.520]  There is only one drug in the entire world for its entire lifetime of use
[3:27:58.520 --> 3:28:01.520]  Has gone around the world for four decades
[3:28:01.520 --> 3:28:09.520]  And has a lower mortality rate than the actual virus in any of its COVID-19 variants
[3:28:09.520 --> 3:28:12.520]  And that one drug, Kate, is ivermectin
[3:28:12.520 --> 3:28:15.520]  Ivermectin has a less than 1% mortality rate
[3:28:15.520 --> 3:28:18.520]  It's better than the death rate from SARS-CoV-2
[3:28:18.520 --> 3:28:24.520]  Why are we considering any other drugs when ivermectin has 63 different studies
[3:28:24.520 --> 3:28:30.520]  From 18 different countries proving that in 24 to 48 hours
[3:28:30.520 --> 3:28:34.520]  It stops the COVID-19 disease process and stops its transmission
[3:28:34.520 --> 3:28:37.520]  Because it's a huge mystery
[3:28:37.520 --> 3:28:42.520]  It's a huge mystery killer plague disease that's airborne that's going to get you
[3:28:42.520 --> 3:28:44.520]  And I'm going to come right back with Dr. Brian Artis
[3:28:44.520 --> 3:28:45.520]  Don't go anywhere
[3:28:45.520 --> 3:28:48.520]  You're going to want to hear the rest of this, we have a lot to say
[3:29:15.520 --> 3:29:18.520]  Chicken broth protein, turmeric root that's so amazing
[3:29:18.520 --> 3:29:22.520]  Chaga mushroom, bee pollen, goji berry, alfalfa herb powder
[3:29:22.520 --> 3:29:26.520]  And it's got added magnesium and potassium for electrolytes
[3:29:26.520 --> 3:29:31.520]  It's got real organic cocoa bean powder with natural chocolate flavor
[3:29:31.520 --> 3:29:34.520]  And a touch of sea salt that even tastes better than the last formula
[3:29:34.520 --> 3:29:37.520]  And what it does for your body is simply amazing
[3:29:37.520 --> 3:29:42.520]  And again, it has that cutting edge chicken broth protein, isolate powder
[3:29:42.520 --> 3:29:45.520]  For better flavor and solvability, you're going to love this
[3:29:45.520 --> 3:29:47.520]  And what it does for your joints, what it does for your body
[3:29:47.520 --> 3:29:49.520]  What it does for your bones is simply amazing
[3:29:49.520 --> 3:29:51.520]  And it helps find the info war
[3:29:51.520 --> 3:29:53.520]  This is really the best bone broth out there
[3:29:53.520 --> 3:30:13.520]  So get yours at m4store.com today
[3:30:23.520 --> 3:30:26.520]  For a long time, like Brainforce Plus back in stock, 50% off
[3:30:26.520 --> 3:30:31.520]  And we have Ultimate Bone Broth back in stock at m4store.com
[3:30:31.520 --> 3:30:34.520]  It's got Bone Broth Plus, so it's Ultimate Bone Broth Plus
[3:30:34.520 --> 3:30:38.520]  20% off and it's even stronger than the last formula we had
[3:30:38.520 --> 3:30:41.520]  It is amazing for your whole body, amazing for your joints
[3:30:41.520 --> 3:30:44.520]  Amazing for inflammation, and it funds the info war
[3:30:44.520 --> 3:30:47.520]  Which is so important in the fight against the New World Order
[3:30:47.520 --> 3:30:50.520]  So thank you all for your support with supply chain breakdowns
[3:30:50.520 --> 3:30:53.520]  I recommend you get your Christmas shopping done now
[3:30:53.520 --> 3:30:56.520]  And have it done and support the info war at m4store.com
[3:30:56.520 --> 3:31:04.520]  I'm cutting this brief announcement on the afternoon of November 9th, 2021
[3:31:04.520 --> 3:31:08.520]  And I just want all the listeners and viewers to know that I've kept this show in the air
[3:31:08.520 --> 3:31:13.520]  That I am very, very thankful to you because my main drive is opposing these globalists
[3:31:13.520 --> 3:31:16.520]  And it's standing against them, I know that that's your main drive as well
[3:31:16.520 --> 3:31:20.520]  So I thank you for your moral support, your prayers, your word of mouth
[3:31:20.520 --> 3:31:23.520]  Fighting for all of us and all of our children's futures
[3:31:23.520 --> 3:31:27.520]  And also your financial support at m4store.com
[3:31:27.520 --> 3:31:30.520]  And it isn't just funding the info war that you engage in when you buy the products
[3:31:30.520 --> 3:31:35.520]  You get amazing products that are so good for you and yourself and your family
[3:31:35.520 --> 3:31:40.520]  And right now, until November 14th, we have Black Friday comes early
[3:31:40.520 --> 3:31:42.520]  Up to 60% off on our best-selling items
[3:31:42.520 --> 3:31:45.520]  Storewide for shipping and double Patreon points
[3:31:45.520 --> 3:31:48.520]  And again, thank you all for your support and get amazing products
[3:31:48.520 --> 3:31:51.520]  Like Ultimate Bone Broth and Brain Force Plus and so many others
[3:31:51.520 --> 3:31:56.520]  Right now, massively discounted at infowarstore.com
[3:31:56.520 --> 3:31:59.520]  October 2021 is coming to a close
[3:31:59.520 --> 3:32:04.520]  And that means it's our yearly Black Friday comes early sale
[3:32:04.520 --> 3:32:07.520]  That runs for the first two weeks of November
[3:32:07.520 --> 3:32:11.520]  And right now you can save up to 60% off on our top-selling products
[3:32:11.520 --> 3:32:16.520]  Get free shipping and double Patreon points at infowarstore.com
[3:32:16.520 --> 3:32:19.520]  Brain Force Plus, the great metropic, is back in stock
[3:32:19.520 --> 3:32:20.520]  50% off
[3:32:20.520 --> 3:32:23.520]  Ultimate Bone Broth, we haven't had this for several years
[3:32:23.520 --> 3:32:24.520]  It's back, new and improved
[3:32:24.520 --> 3:32:28.520]  20% off plus free shipping and double Patreon points
[3:32:28.520 --> 3:32:30.520]  All these are free shipping, double Patreon points
[3:32:30.520 --> 3:32:33.520]  Ultra 12, 60% off
[3:32:33.520 --> 3:32:35.520]  Alpha Power, 40% off
[3:32:35.520 --> 3:32:37.520]  Knockout, Sleep Aid, 50% off
[3:32:37.520 --> 3:32:39.520]  Living Defense, 50% off
[3:32:39.520 --> 3:32:42.520]  Pure turmeric bodies, extract 40% off
[3:32:42.520 --> 3:32:45.520]  Activated charcoal, cake paste and mouthwash both
[3:32:45.520 --> 3:32:48.520]  Together or separate, 50% off and more
[3:32:48.520 --> 3:32:51.520]  Check it all out today at infowarstore.com
[3:32:51.520 --> 3:32:53.520]  Get amazing products and fund the info war
[3:32:53.520 --> 3:33:10.520]  And the fight against the globalist
[3:33:10.520 --> 3:33:24.520]  Back here with you, Kate Dalley, your guest host
[3:33:24.520 --> 3:33:40.520]  Kate Dalley, your guest host
[3:33:40.520 --> 3:33:54.520]  Kate Dalley, your guest host
[3:33:54.520 --> 3:34:00.520]  Kate Dalley, your guest host
[3:34:00.520 --> 3:34:06.520]  Kate Dalley, your guest host
[3:34:06.520 --> 3:34:12.520]  It's called c19early.com, c19early.com.
[3:34:12.520 --> 3:34:14.080]  It gets updated daily.
[3:34:14.080 --> 3:34:17.360]  I would recommend everybody go to the third chart on that page
[3:34:17.360 --> 3:34:19.520]  every day that gets updated.
[3:34:19.520 --> 3:34:23.360]  It looks at research studies from hospitalized COVID-19
[3:34:23.360 --> 3:34:26.560]  patients from around the world, and it compares on that third
[3:34:26.560 --> 3:34:29.000]  chart all mortality results.
[3:34:29.000 --> 3:34:32.800]  And it shows you which experimental medications, which
