[00:00:11.713 --> 00:00:12.834]  Well, here we are.
[03:17:34.197 --> 03:17:37.599]  Slingbow products are compact and models start from just $17.98.
[03:17:37.599 --> 03:17:41.182]  They're perfect for your bug out bag or storing in your vehicle.
[03:17:41.182 --> 03:17:45.345]  Give yourself and your loved ones the excitement and tradition of slingbow.
[03:17:45.345 --> 03:17:49.908]  A new frontier in archery and truly modern twist on this primitive survival tool.
[03:17:49.908 --> 03:17:52.550]  Feel the thrill only at slingbow.com.
[03:17:54.639 --> 03:18:01.000]  The scientists at Infowars Life have created a powerful formula for inflammatory support and joint support.
[03:18:01.000 --> 03:18:04.221]  Discover the power of ancient medicine with Bades.
[03:18:04.221 --> 03:18:07.922]  Bades contains one of the most potent forms of turmeric available.
[03:18:07.922 --> 03:18:12.623]  Turmeric has been used for thousands of years and is one of the most studied herbals today.
[03:18:12.623 --> 03:18:15.884]  It is well known in traditional medicine for its soothing properties.
[03:18:16.784 --> 03:18:27.796]  Our pure turmeric extract plus piperine from Black Pepper makes for optimal absorption to help boost and support your flexibility, mobility, joint function, immune system, and so much more.
[03:18:27.796 --> 03:18:36.325]  Regular turmeric root from the store only contains 1-5% of active ingredients, but our turmeric root extract contains over 95% of the active ingredients.
[03:18:37.967 --> 03:18:46.998]  Bodies combines turmeric with organic herbs such as spearmint, sage, lemon balm, and thyme to work synergistically for full body support.
[03:18:46.998 --> 03:18:51.303]  Try Bodies today at Infowarslife.com or call us at 1-888-253-3139.
[03:18:54.890 --> 03:18:58.371]  InfoWars Live is bringing you a breakthrough in modern medicine.
[03:18:58.371 --> 03:19:09.875]  We have found an extraordinary new natural way to help alleviate seasonal distress symptoms including promoting clear nasal and sinus passageways, eye comfort, and respiratory health, and normal breathing.
[03:19:09.875 --> 03:19:10.796]  This is Pollen Block.
[03:19:11.796 --> 03:19:24.446]  In the 1960s, researchers in France noticed that people who ate certain quail eggs from specific farms experienced less seasonal distress symptoms like runny nose, itchy watery eyes, and excessive mucous production.
[03:19:24.446 --> 03:19:28.769]  They began studying the effects in published trials, in their published trials.
[03:19:28.769 --> 03:19:32.792]  Now we are introducing the fruit of the research, a fast-acting chewable tablet
[03:19:33.252 --> 03:19:43.340]  Just chew two tablets at the first sign of seasonal distress, and Fast-Acting Pollen Block starts working in about 15 minutes to help alleviate seasonal distress.
[03:19:43.340 --> 03:19:46.482]  Enjoy the air you breathe naturally with Fast-Acting Pollen Block.
[03:19:46.482 --> 03:19:50.585]  Available now at Infowarslife.com or by calling toll free.
[03:19:50.585 --> 03:19:50.825]  888-253-3139.
[03:19:50.825 --> 03:19:53.707]  You're listening to the Alex Jones Show.
[03:20:16.241 --> 03:20:21.904]  He aligns himself with the truth, but it's time for you to choose a side.
[03:20:21.904 --> 03:20:27.446]  You're listening to Alex Jones.
[03:20:27.446 --> 03:20:35.530]  Ah, this isn't Alex Jones, but I'm here today as his guest host, so thank you very much, Alex Jones, and the staff for having me on.
[03:20:35.530 --> 03:20:36.771]  It's always great being on.
[03:20:36.771 --> 03:20:42.113]  You know, everybody's wondering about what's going to go on with those stock markets.
[03:20:43.516 --> 03:20:47.780]  So we came out with our forecast and now it trends monthly.
[03:20:47.780 --> 03:20:52.525]  And basically what we're saying is that the Trump rally is near its peak.
[03:20:52.525 --> 03:21:04.536]  And again, we were one of the first organizations, actually the first one in the magazine world, that predicted the Trump rally just a week after he got elected.
[03:21:06.278 --> 03:21:13.665]  And the reason being is that we said if he does what he says he's going to do, that's going to boost the equity markets.
[03:21:13.665 --> 03:21:19.389]  Now remember, the equity markets and the economy are very two different worlds.
[03:21:19.389 --> 03:21:20.911]  And I really want to make that clear.
[03:21:20.911 --> 03:21:25.014]  And again, for all those that know me, I'm a political atheist.
[03:21:25.014 --> 03:21:27.256]  I don't take sides.
[03:21:27.256 --> 03:21:32.581]  I have positives about what I see going on and negatives in terms of what the outcomes are going to be.
[03:21:33.200 --> 03:21:36.961]  It's not what I like, what I want, or what I wish for.
[03:21:36.961 --> 03:21:42.863]  So, the Trump rally is near its peak.
[03:21:42.863 --> 03:21:58.187]  And, back in our December Trends Journal, just before the New Year, we said there would be a 10% correction in the equity markets.
[03:21:58.187 --> 03:22:01.688]  So, a week ago Thursday,
[03:22:03.740 --> 03:22:08.121]  They did do a 10% correction.
[03:22:08.121 --> 03:22:12.202]  The markets have peaked in a lot of ways.
[03:22:12.202 --> 03:22:17.724]  I'm going to give you the facts of where it's going and how it's going to go.
[03:22:17.724 --> 03:22:20.125]  Go back to 2004.
[03:22:20.125 --> 03:22:22.345]  George Bush was president.
[03:22:22.345 --> 03:22:22.765]  2003, 2004.
[03:22:22.765 --> 03:22:32.588]  They allowed the big corporations to repatriate all that money that they're hiding over there overseas that they haven't paid any tax on.
[03:22:34.171 --> 03:22:40.334]  And they allowed them to do it at very low interest rates, as Trump is doing.
[03:22:40.334 --> 03:22:50.359]  That money did not go back into building capital improvements, bigger factories, more research and development, expansion.
[03:22:50.359 --> 03:22:53.681]  It didn't go into that at all.
[03:22:53.681 --> 03:22:58.883]  Over 90% of the money went into stock buybacks.
[03:22:58.883 --> 03:23:02.465]  They take that money, they buy back stocks in their company,
[03:23:03.055 --> 03:23:08.336]  It raises the stock value, and they make more dough.
[03:23:08.336 --> 03:23:12.597]  The same thing is beginning to happen now.
[03:23:12.597 --> 03:23:31.962]  The tax cuts, and by allowing to repatriate, it has brought money back to the United States, and as I speak today, stock buybacks for this period of time in a new year,
[03:23:32.990 --> 03:23:36.611]  Are at an all-time high.
[03:23:36.611 --> 03:23:38.931]  So that's where the dough is going.
[03:23:38.931 --> 03:23:42.492]  It's not going into capital improvements.
[03:23:42.492 --> 03:23:50.933]  The same thing giving the tax breaks to the corporations, some 35% to 21%.
[03:23:50.933 --> 03:24:02.055]  The money's not going into capital improvements because when you look back at earnings over the last two years,
[03:24:03.032 --> 03:24:05.733]  Corporations are making money.
[03:24:05.733 --> 03:24:16.698]  When we just saw the last earnings report, 78% of the companies that reported the S&P 500 had earnings beyond expectations.
[03:24:16.698 --> 03:24:20.280]  So.
[03:24:20.280 --> 03:24:25.082]  It's going to continue to boost the market.
[03:24:25.082 --> 03:24:29.044]  Unless there's a wild card event, and I'll tell you the ones that we're looking for.
[03:24:30.583 --> 03:24:37.508]  But right now the markets are overvalued, and they're overleveraged.
[03:24:37.508 --> 03:24:46.856]  When I say overvalued, when you go to historic price earnings ratios, they're nearing historic highs.
[03:24:46.856 --> 03:24:52.120]  So in other words, you're paying a premium already for a lot of the stocks.
[03:24:52.120 --> 03:24:56.483]  But again, that money's going to keep coming and flowing back in.
[03:24:56.483 --> 03:24:57.844]  So that's where that's going.
[03:25:00.922 --> 03:25:06.045]  When you see where it's going, it's going to continue to go up.
[03:25:06.045 --> 03:25:09.426]  Now, very important.
[03:25:09.426 --> 03:25:18.210]  This is different if the market crashes than, say, the dot-com bust, when everybody was playing at it.
[03:25:18.210 --> 03:25:19.711]  Nobody knew what was going on.
[03:25:19.711 --> 03:25:22.613]  You didn't know anything about these companies.
[03:25:22.613 --> 03:25:25.114]  But everybody was playing.
[03:25:25.114 --> 03:25:26.855]  And then we had the crash in the panic of 08.
[03:25:28.220 --> 03:25:29.901]  All those subprime mortgages.
[03:25:29.901 --> 03:25:32.061]  You can't own a job?
[03:25:32.061 --> 03:25:32.922]  Don't worry about it.
[03:25:32.922 --> 03:25:36.903]  I'm going to sell you a house just right over here.
[03:25:36.903 --> 03:25:38.803]  Oh, and by the way, you need more money?
[03:25:38.803 --> 03:25:40.904]  Take out a second mortgage on your home.
[03:25:40.904 --> 03:25:43.125]  We'll call it a home equity loan.
[03:25:43.125 --> 03:25:46.706]  So when the markets went down, everybody got hit.
[03:25:46.706 --> 03:25:52.268]  This time when they go down, it will only hit the top.
[03:25:52.268 --> 03:25:56.649]  Because 10% of all the stocks, beep-bop, ba-doop-bop, boop,
[03:25:57.569 --> 03:26:00.571]  90% of the stocks are owned by 10% of the people.
[03:26:00.571 --> 03:26:01.872]  On average of $350,000 that they own in stocks.
[03:26:01.872 --> 03:26:05.354]  The other 10% of the market owned by the rest of the people.
[03:26:05.354 --> 03:26:07.976]  401Ks, retirement programs, only averages out to about $15,000.
[03:26:07.976 --> 03:26:10.118]  So, when the markets go down, it won't hit everybody.
[03:26:26.144 --> 03:26:28.724]  The psychological effect will be a different one.
[03:26:28.724 --> 03:26:32.645]  And also, we're seeing softness in retail sales.
[03:26:32.645 --> 03:26:37.386]  We're not really seeing that strong of earnings growth.
[03:26:37.386 --> 03:26:44.907]  That last boosted number really only came from 5% of the population that has managerial jobs.
[03:26:44.907 --> 03:26:50.708]  Excuse me, 20% that drove it up for the 80% to stay the same.
[03:26:50.708 --> 03:26:54.249]  So that's just to give you an overview on the market.
[03:26:54.249 --> 03:26:54.649]  And now,
[03:26:55.794 --> 03:27:02.517]  Before I give you an overview on the rest, I also want to talk about a little something else over here that we have.
[03:27:02.517 --> 03:27:09.799]  One of the wonderful products, only available from Alex Jones, InfoWars.
[03:27:09.799 --> 03:27:13.361]  And if you don't support InfoWars, you're not going to get the news you could use.
[03:27:13.361 --> 03:27:19.783]  We're introducing iCurin from InfoWars Life.
[03:27:19.783 --> 03:27:21.224]  Introductory price of $19.95, 50% off.
[03:27:25.419 --> 03:27:26.059]  It's simple.
[03:27:26.059 --> 03:27:34.785]  The more toxins and diseases find their way into your system, the more important it is that your body's detox system can keep up.
[03:27:34.785 --> 03:27:42.270]  And boy, oh boy, are they flooding us with toxins and diseases, man.
[03:27:42.270 --> 03:27:44.251]  It's everywhere you look.
[03:27:44.251 --> 03:27:48.553]  Toxic in news, disease in news, and toxic in product.
[03:27:48.553 --> 03:27:49.054]  Anyway,
[03:27:50.549 --> 03:28:03.918]  Because your liver and kidneys are, without a doubt, the most important detoxifiers, it's time you took care of them like they take care of you with iCurin from InfoWarsLife.
[03:28:03.918 --> 03:28:13.384]  The liver and kidneys take care of and help filter out almost all the toxins in your body and keep you clean and healthy.
[03:28:13.384 --> 03:28:18.187]  And again, it's so important to have a product like this to detoxify.
[03:28:19.013 --> 03:28:22.196]  And again, toxins enter in a lot of different ways.
[03:28:22.196 --> 03:28:28.502]  In a polluted Earth, in a polluted world, it's good to stay clean.
[03:28:28.502 --> 03:28:29.043]  See you in a bit.
[03:28:53.775 --> 03:28:56.338]  Are you happy washing your hands with harsh chemicals?
[03:28:56.338 --> 03:28:58.481]  Are you happy doing laundry with detergents?
[03:28:58.481 --> 03:29:00.463]  Are you happy paying high prices?
[03:29:00.463 --> 03:29:02.525]  Find your happiness with Pure Soap.
[03:29:02.525 --> 03:29:07.391]  These all-natural, earth-friendly Pure Soaps are the very best you've ever used.
[03:29:07.391 --> 03:29:08.272]  Buy in bulk.
[03:29:08.272 --> 03:29:09.273]  Get a 12-, 36- or 48-month supply.
[03:29:11.175 --> 03:29:13.878]  Or get items individually and still save big.
[03:29:13.878 --> 03:29:17.181]  You're getting soap products twice as good as what you're using now.
[03:29:17.181 --> 03:29:19.444]  Earth friendly and natural soaps.
[03:29:19.444 --> 03:29:21.226]  Your family deserves the best.
[03:29:21.226 --> 03:29:23.888]  Happiness is 5starsoap.com.
[03:29:23.888 --> 03:29:26.651]  Why not put your money up the drain for a change?
[03:29:26.651 --> 03:29:29.194]  See them at 5starsoap.com or call
[03:29:30.655 --> 03:29:32.977]  Call 1-800-340-7091 for a catalog.
[03:29:32.977 --> 03:29:40.204]  Cal Bend Soap Company can save you thousands of dollars and give you good, old-fashioned, real soaps that are triple concentrated.
[03:29:40.204 --> 03:29:42.687]  Soaps made from vegetable and coconut oils.
[03:29:42.687 --> 03:29:46.350]  See their full selection of soaps at 5starsoap.com.
[03:29:46.350 --> 03:29:48.452]  That's F-I-V-E, starsoap.com.
[03:29:48.452 --> 03:29:49.514]  Or call 1-800-340-7091 for a catalog.
[03:29:54.864 --> 03:30:03.129]  Please listen carefully because I'm about to point out three things that will save you a lot of money while you get high quality products and fund the info war.
[03:30:03.129 --> 03:30:04.349]  A 360 win.
[03:30:04.349 --> 03:30:10.913]  Number one, when you choose AutoShip before checkout, we give you 10% off on your order at infowarshore.com.
[03:30:10.913 --> 03:30:18.417]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip because we hold back a surplus for AutoShip customers.
