[00:00:00.009 --> 00:00:01.370]  Welcome, my friends.
[02:38:26.243 --> 02:38:29.925]  I have this thing on air, I get nervous, kind of subconsciously, and then I can't remember names.
[02:38:29.925 --> 02:38:34.648]  As soon as I'm off air, I'll kick myself and be able to remember them all.
[02:38:34.648 --> 02:38:35.749]  It'll pop my head in a second.
[02:38:35.749 --> 02:38:41.092]  And, you know, he was saying, we don't need a new investigation because the same people will run it and it'll be a fraud.
[02:38:41.092 --> 02:38:44.674]  You know, that always happens with Kennedy and with this and with that.
[02:38:44.674 --> 02:38:48.636]  But yeah, James Carlin, that's it.
[02:38:48.636 --> 02:38:49.516]  George Carlin.
[02:38:49.516 --> 02:38:51.217]  Oh man, my mind is just something else today.
[02:38:51.217 --> 02:38:52.678]  I got so much going on in it.
[02:38:52.678 --> 02:38:53.779]  Yeah, George Carlin.
[02:38:55.106 --> 02:38:57.988]  Well, look at the 79th Congressional Committee.
[02:38:57.988 --> 02:39:02.050]  They spent millions and studied it and said, yeah, multiple people shot him.
[02:39:02.050 --> 02:39:03.030]  The acoustics picked it up.
[02:39:03.030 --> 02:39:03.791]  They had experts in.
[02:39:03.791 --> 02:39:05.612]  They said it was a conspiracy.
[02:39:05.612 --> 02:39:06.772]  There was more than one shooter.
[02:39:06.772 --> 02:39:07.733]  We don't know who killed him.
[02:39:07.733 --> 02:39:10.615]  It was probably elements of the government.
[02:39:10.615 --> 02:39:13.256]  That got no attention.
[02:39:13.256 --> 02:39:16.138]  Just like the coroner and everybody else in L.A.
[02:39:16.138 --> 02:39:20.760]  said, yeah, they shot Bobby Kennedy three times in the back and once in the back of the head.
[02:39:20.760 --> 02:39:22.041]  Sir Hans Arm was pinned down.
[02:39:24.187 --> 02:39:27.989]  He couldn't even have gotten one shot into Bobby.
[02:39:27.989 --> 02:39:31.991]  But back then, we didn't have the internet to get this information out.
[02:39:31.991 --> 02:39:52.240]  So, if there is a sub-body of the UN, because the thing at the Security Council level is totally controlled on military decisions and things like that, and it's controlled, you know, through the higher-level boards and the Secretary General and the committees, but at the mid-levels, and at its different spokes, you can use it as a venue
[02:39:54.377 --> 02:40:02.361]  Via anti-Americanism to bring it out, and then have the investigation widen to where you find out it's globalist involved.
[02:40:02.361 --> 02:40:06.123]  And I said when the attacks happened, I said, they're going to let this come out.
[02:40:06.123 --> 02:40:07.403]  This is so bold.
[02:40:07.403 --> 02:40:12.186]  But they're going to claim a right-wing faction did it, but never prosecute anybody.
[02:40:12.186 --> 02:40:14.947]  They'll just let it be publicly known and blame it on America.
[02:40:14.947 --> 02:40:18.348]  It's key we bring it out and show it's international in scale.
[02:40:18.348 --> 02:40:21.430]  With England involved, with Israel involved, with the Germans involved.
[02:40:21.969 --> 02:40:24.550]  I mean, these intelligence agencies all interlock together.
[02:40:24.550 --> 02:40:25.591]  It's not one group.
[02:40:25.591 --> 02:40:26.831]  It's not just the U.S.
[02:40:26.831 --> 02:40:28.492]  It's not just private corporations.
[02:40:28.492 --> 02:40:38.376]  It's not just the defense contractors that really are the military, and then just basically write the maps of how the Pentagon fits together.
[02:40:38.376 --> 02:40:39.517]  It's really secondary now.
[02:40:39.517 --> 02:40:41.038]  It's not just the British.
[02:40:41.038 --> 02:40:42.698]  It's not just the CIA.
[02:40:42.698 --> 02:40:44.759]  It's not just Defense Intelligence.
[02:40:44.759 --> 02:40:46.560]  It's not just Mossad.
[02:40:46.560 --> 02:40:48.421]  It's all one creature.
[02:40:49.053 --> 02:40:50.234]  You can't even differentiate.
[02:40:50.234 --> 02:40:51.734]  They're all guilty.
[02:40:51.734 --> 02:40:55.496]  That doesn't abscond any of them from the guilt.
[02:40:55.496 --> 02:41:01.838]  It brings them all together and gives you the view of how the crime syndicate operates.
[02:41:01.838 --> 02:41:03.879]  People say, oh they couldn't get together, they couldn't make it work.
[02:41:03.879 --> 02:41:08.361]  How did the Italian Mafia have about 16 different branches when they finally got exposed?
[02:41:08.361 --> 02:41:17.104]  You know, they had J. Edgar Hoover blackmailed where he'd get up and say in the 50s there's no such thing as the Cosa Nostra and it turned out he was vacationing with them and going to the tracks with them and
[02:41:17.694 --> 02:41:20.516]  You know, the racetrack, the horse track.
[02:41:20.516 --> 02:41:22.558]  Well, that's just the Italians.
[02:41:22.558 --> 02:41:31.725]  And they had these big arms and big systems working together, and they'd have occasional wars on average about every 10 years.
[02:41:31.725 --> 02:41:35.148]  But then they would still have commission meetings and fix it and smooth it over.
[02:41:35.148 --> 02:41:39.712]  The agenda, they would fight with each other, but the agenda of keeping the slaves in the dark,
[02:41:40.561 --> 02:41:46.745]  Selling the heroin, selling the cocaine, corrupting the police, running the whorehouses, buying the congressmen.
[02:41:46.745 --> 02:41:47.746]  That all continued.
[02:41:47.746 --> 02:41:49.166]  That's all it is.
[02:41:49.166 --> 02:41:54.610]  You have now each country consolidated under a few kingpins, and then they meet in yearly commission meetings.
[02:41:54.610 --> 02:42:02.755]  In fact, all they do is go to meetings, and they have different meetings over the environment, meetings over infrastructure, and meetings over energy, and meetings over military.
[02:42:03.584 --> 02:42:07.166]  And they just fly around going to these commission meetings.
[02:42:07.166 --> 02:42:08.967]  And they whack each other and kill each other.
[02:42:08.967 --> 02:42:16.951]  You're always reading about Rothschilds being found tortured, dead, or hung, or British royalty being killed, or... I mean, that's always going on, too.
[02:42:16.951 --> 02:42:20.733]  They still kill each other, but... It's whoever controls the levers.
[02:42:20.733 --> 02:42:25.135]  They're always wanting the newest mind control, the newest brainwashing, the newest propaganda.
[02:42:25.135 --> 02:42:26.956]  That's all on autopilot by the big...
[02:42:27.629 --> 02:42:33.671]  Big infrastructures that they've built that now are just self-maintaining, self-functioning autopilots.
[02:42:33.671 --> 02:42:37.653]  And then they just do slight corrections at the cockpit, you understand?
[02:42:37.653 --> 02:42:47.016]  And then the bureaucracies they've built just rage forward, gobbling and growing and... Oh, it's incredible how these... That's how institutions operate.
[02:42:47.016 --> 02:42:49.977]  You know, it's impossible for the government to carry out 9-11.
[02:42:49.977 --> 02:42:50.938]  They're too inept.
[02:42:50.938 --> 02:42:54.519]  But guys in a cave did it on dialysis with a laptop.
[02:42:58.459 --> 02:43:03.171]  Think about the idiocy they sell you.
[02:43:03.171 --> 02:43:06.499]  The government has designed bureaucracy to bog you down.
[02:43:06.499 --> 02:43:07.963]  There's not bureaucracy at the top.
[02:43:09.298 --> 02:43:10.398]  It's command and control.
[02:43:10.398 --> 02:43:13.299]  It was laid out decades before you see something happen.
[02:43:13.299 --> 02:43:14.419]  The infrastructure was built.
[02:43:14.419 --> 02:43:15.679]  The new phasing was done.
[02:43:15.679 --> 02:43:18.320]  Just like computers and technology is phased in.
[02:43:18.320 --> 02:43:21.280]  They phase in from the VHS to the DVD.
[02:43:21.280 --> 02:43:24.921]  They phase in from this processor to that processor.
[02:43:24.921 --> 02:43:30.842]  It's all broad and they'll even let two or three different systems compete to see which is most successful or they'll merge them.
[02:43:30.842 --> 02:43:34.783]  They have competition amongst themselves.
[02:43:34.783 --> 02:43:36.623]  I said I'd take calls and I'm not taking calls.
[02:43:36.623 --> 02:43:37.383]  Uh, who's up first here?
[02:43:40.256 --> 02:43:42.997]  Thomas in Kansas, you're on the air, thank you for holding.
[02:43:42.997 --> 02:43:44.698]  Hey Alex, what's going on, man?
[02:43:44.698 --> 02:43:46.759]  Worldwide transmission against tyranny.
[02:43:46.759 --> 02:43:57.965]  Yeah, I just got my Prison Planet TV dot membership, so I'm pretty stoked about that, but I kind of wanted to talk about the opium over in Afghanistan.
[02:43:57.965 --> 02:44:08.890]  And basically, they're saying now that the opium is going to support, supply morphine and all these other excuses, or how does that work exactly?
[02:44:10.666 --> 02:44:12.347]  There's really no excuses.
[02:44:12.347 --> 02:44:33.546]  The troops openly guard the poppy fields, that's come out in the news, and then it's loaded up on truck and put on plane and publicly flown directly into Kosovo, which is controlled by the United Nations, and then it is sold in bulk to the mass distributors, and the money is directly put into European and U.S.
[02:44:33.546 --> 02:44:34.246]  banks.
[02:44:34.246 --> 02:44:34.606]  Wow.
[02:44:34.606 --> 02:44:36.108]  So the DEA, do they work
[02:44:37.031 --> 02:44:40.035]  They work nationally or do they work internationally with any other group?
[02:44:52.613 --> 02:44:59.121]  So this is interesting because the Napa Superhighway that they're building, or they're going to build, you know, they're talking about doing more business with Columbia.
[02:45:16.301 --> 02:45:17.161]  Here, let me break it down.
[02:45:17.161 --> 02:45:36.414]  I've talked to people in the Army, in the Navy, they'll be there in the Gulf of Mexico, the Coast Guard, they'll be there at bases, they've got these big blimps tethered over the border, and they'll have a guy standing over their shoulder who's an intelligence, and they'll say, okay, we've been tracking this shipment, here comes this plane right now, and he'll say, leave that, and then there'll be another one, he'll go get that one, and
[02:45:37.683 --> 02:45:48.285]  Occasionally when they do bust an 18-wheeler with three tons of pure cocaine, showing it's coming directly from the, you know, from the grower, from the original maker, it was in the AP.
[02:45:48.285 --> 02:45:58.628]  It just said state police busted it with a border patrol and the DEA showed up and the FBI showed up with the CIA and just said we're taking it and nothing was ever said again.
[02:45:58.628 --> 02:46:04.209]  Because that was an important Mexican politician shipment and those officers, a lot of them are getting personal cuts out of it.
[02:46:04.792 --> 02:46:10.484]  It's interesting because I'm noticing a pattern with like wars and like drugs.
[02:46:10.484 --> 02:46:12.728]  You know, you have the Vietnam War, you know.
[02:46:13.476 --> 02:46:23.543]  Tons of heroin coming in, drugs coming in through, you know, caskets, and, you know, and then we have Iraq War, and then Afghanistan, it's just, it's all very interesting.
[02:46:23.543 --> 02:46:31.750]  Well let me stop you, you see, and people always debate, is it about oil, weapons sales, is it for Israel, is it about having a base to attack other countries to be in Iraq?
[02:46:31.750 --> 02:46:33.211]  It's always about all of that.
[02:46:33.211 --> 02:46:38.214]  They don't do something unless it lines up for all their interests, their business interests, okay?
[02:46:38.214 --> 02:46:41.537]  And when you see all those interests agreeing in the crime syndicate, it's gonna happen.
[02:46:43.142 --> 02:46:45.063]  They print the money, they issue the money.
[02:46:45.063 --> 02:46:51.807]  Well then why do they care so much about the 500 billion, conservatively, in narcotic sales a year in the U.S.?
[02:46:51.807 --> 02:46:52.767]  That's just the U.S.
[02:46:52.767 --> 02:46:55.688]  It's, you know, 500 billion in Europe.
[02:46:55.688 --> 02:47:02.832]  It's tens of billions in China, in Japan, in England, tens of billions in Canada.
[02:47:02.832 --> 02:47:04.373]  It's about what banks
[02:47:05.521 --> 02:47:10.284]  Get that money to then loan ten times that out in fractional reserve banking.
[02:47:10.284 --> 02:47:13.066]  But more importantly, you see, it's black money.
[02:47:13.066 --> 02:47:15.928]  It's black world money.
[02:47:15.928 --> 02:47:17.008]  It's ghost money.
[02:47:17.008 --> 02:47:19.950]  It's perfect to corrupt the military.
[02:47:19.950 --> 02:47:21.311]  It's perfect to corrupt the cops.
[02:47:21.311 --> 02:47:30.957]  And then that corrupting process, you can now bring them into underworld black ops with the mercenary forces or with secret forces.
[02:47:31.477 --> 02:47:33.918]  And you can now deploy them domestically.
[02:47:33.918 --> 02:47:36.979]  And so it's about building crime cadres.
[02:47:36.979 --> 02:47:39.560]  They're basically like KVR and Blackwater.
[02:47:39.560 --> 02:47:41.301]  All these other groups are getting a cut, basically.
[02:47:41.301 --> 02:47:48.444]  Well, let me just leave names out of it, but, uh... No, no, uh, the... Mr. Prince is a Christian of the Lord.
