[00:00:00.069 --> 00:00:00.750]  Find out right now!
[02:48:25.368 --> 02:48:25.809]  Well, that's who
[02:48:27.338 --> 02:48:29.099]  People like Brzezinski.
[02:48:29.099 --> 02:48:32.221]  He's definitely a legate of the New World Order.
[02:48:32.221 --> 02:48:38.044]  James Baker, George Shultz, no doubt Henry Kissinger, are legates.
[02:48:38.044 --> 02:48:41.005]  And they go around, they chair almost every commission.
[02:48:41.005 --> 02:48:44.987]  I was down in Galveston on vacation at the beach.
[02:48:44.987 --> 02:48:52.911]  Picked up a local Galveston paper and it was James Baker III chairs a look at the BP chemical plant explosion that killed a bunch of people.
[02:48:53.895 --> 02:48:57.397]  And he went on to basically, he was whitewashing the whole thing.
[02:48:57.397 --> 02:49:02.919]  It's just like every commission there is, it seems one of these creatures is on it whitewashing.
[02:49:02.919 --> 02:49:06.901]  He's gotten tough on them and you read it and he did nothing to them.
[02:49:06.901 --> 02:49:07.982]  I mean, it just never ends.
[02:49:07.982 --> 02:49:10.483]  By the way, did you ever find that part in the 10 Minute Club of Overman?
[02:49:11.819 --> 02:49:16.882]  Yeah, here's the part where he talks specifically about how Bush is engaging in human sacrifice.
[02:49:16.882 --> 02:49:22.266]  See, still though, the illusion that Bush is running something or that Barack Obama or Hillary will run something.
[02:49:22.266 --> 02:49:23.607]  They're total puppets.
[02:49:23.607 --> 02:49:25.087]  Here it is.
[02:49:25.087 --> 02:49:26.628]  No, sir, this is not sacrifice.
[02:49:26.628 --> 02:49:29.490]  This has now become human sacrifice.
[02:49:29.490 --> 02:49:30.811]  And it must stop.
[02:49:30.811 --> 02:49:32.612]  And you can stop it.
[02:49:32.612 --> 02:49:33.453]  Next week.
[02:49:33.453 --> 02:49:35.474]  Make us all look wrong.
[02:49:36.249 --> 02:49:42.973]  Our meaningless sacrifice in Iraq must stop, and you, sir, must stop it.
[02:49:42.973 --> 02:49:44.454]  From Washington, I'm Keith Olderman.
[02:49:44.454 --> 02:49:47.295]  Good night and good luck.
[02:49:47.295 --> 02:49:52.718]  As I've been saying for years, it's human sacrifice, as Hutton Gibson said last hour, as Mel Gibson has said.
[02:49:52.718 --> 02:49:55.900]  I mean, anybody who's got half a brain knows this.
[02:49:55.900 --> 02:50:00.162]  House may attach Section 220 to its lobbying ethics bills, from Ted Pike,
[02:50:01.691 --> 02:50:05.853]  Section 220 that was introduced and had passed out of committee was shot down late last week.
[02:50:05.853 --> 02:50:08.273]  It would make all bloggers registered.
[02:50:08.273 --> 02:50:11.614]  By all, I mean almost everybody's getting 500 visitors a year, folks.
[02:50:11.614 --> 02:50:16.036]  I mean, the smallest MySpace with 15 friends is getting that in a month.
[02:50:16.036 --> 02:50:18.196]  Much less a year.
[02:50:18.196 --> 02:50:21.897]  I mean, go look at little bitty MySpace accounts with just a few members and they're a few months old.
[02:50:21.897 --> 02:50:23.018]  It'll say, you know, 700 page views.
[02:50:23.018 --> 02:50:25.178]  That's pretty much 500 visitors right there.
[02:50:28.833 --> 02:50:32.596]  And be under all these laws and have to report and be restricted on what you can say or do?
[02:50:32.596 --> 02:50:34.738]  I mean, that's not America.
[02:50:34.738 --> 02:50:43.724]  Well, last week the massive calling by the religious and political right made the difference in stripping freedom-threatening legislation from the Senate's Lobbying Reform Bill, S.
[02:50:43.724 --> 02:50:46.466]  1, Section 220.
[02:50:46.466 --> 02:50:51.850]  But now they are tacking it on to the Hate Crimes Law.
[02:50:54.306 --> 02:50:58.370]  And they're talking about then reattaching it to another lobbying bill if they bring it back.
[02:50:58.370 --> 02:51:02.614]  So, they're just coming at us from every conceivable angle.
[02:51:02.614 --> 02:51:05.356]  When we get back, got a passport.
[02:51:05.356 --> 02:51:08.860]  Travel rules tightened today.
[02:51:08.860 --> 02:51:09.460]  January 23rd.
[02:51:09.460 --> 02:51:11.522]  It's supposed to be January 7th, but they're doing it late.
[02:51:11.522 --> 02:51:12.123]  They're behind.
[02:51:12.123 --> 02:51:16.487]  Don't worry though, you'll get your internal passport.
[02:51:18.021 --> 02:51:22.724]  And South Africa urged to isolate killer TB patients, Reuters.
[02:51:22.724 --> 02:51:26.146]  We'll hit these two final stories in the final segment.
[02:51:26.146 --> 02:51:27.006]  Keep it locked in.
[02:51:27.006 --> 02:51:31.068]  PrisonPlanet.com.
[02:51:31.068 --> 02:51:36.771]  It's here, after a year in production and traveling to distant lands.
[02:51:36.771 --> 02:51:39.073]  My new film, Terror Storm, is complete.
[02:51:39.073 --> 02:51:46.737]  Shocking declassified government documents prove that Western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[02:51:47.412 --> 02:51:54.856]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[02:51:54.856 --> 02:52:06.601]  Terror Storm chronicles the lies that took us to war in Iran, the White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[02:52:06.601 --> 02:52:10.563]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[02:52:10.563 --> 02:52:12.824]  It's an anthology of government crimes.
[02:52:12.824 --> 02:52:16.666]  Terror Storm is a film that everyone who wants to be truly informed must see.
[02:52:24.532 --> 02:52:32.919]  The War on Terrorism.
[02:52:32.919 --> 02:52:35.981]  Will it be fought overseas or will it affect us here at home?
[02:52:35.981 --> 02:52:40.545]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[02:52:40.545 --> 02:52:41.706]  So what do you do?
[02:52:41.706 --> 02:52:46.270]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[02:52:46.730 --> 02:52:49.351]  With a little know-how, it's not that difficult.
[02:52:49.351 --> 02:53:04.095]  Sheltering in Place, Surviving Acts of Terrorism from Biological, Chemical, and Radioactive Fallout, developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[02:53:04.095 --> 02:53:11.137]  government, gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[02:53:11.497 --> 02:53:16.343]  Get this critical video every American needs for only $29 plus shipping.
[02:53:16.343 --> 02:53:18.145]  Order by calling New Millennium today at 888-803-4438.
[02:53:18.145 --> 02:53:18.445]  That's 888-803-4438.
[02:53:18.445 --> 02:53:19.907]  Or order on the web at Berkeywater.com.
[02:53:29.662 --> 02:53:35.585]  Hey ladies, if you love to shop, then visit HerbalHealer.com to browse through their online catalog.
[02:53:35.585 --> 02:53:41.208]  You'll find thousands of effective, alternative, and natural products for you and the whole family.
[02:53:41.208 --> 02:53:48.831]  Besides the amazing products you'll find, this shopping is guilt-free because you're investing in your health, and your health is priceless.
[02:53:48.831 --> 02:53:55.895]  While online, sign up to receive the Herbal Healer Newsletter, which will keep you informed on the latest and greatest products and education.
[02:53:56.155 --> 02:54:08.340]  Did you know that Herbal Healer offers not only natural medicine, but also tension relieving herbal teas, cookbooks, aromatherapy, products for pampering, and more great products to help you soothe and relax after a long day.
[02:54:08.340 --> 02:54:11.641]  Want to learn more for yourself and to help others in the future?
[02:54:11.641 --> 02:54:13.842]  Join the Herbal Healer Correspondent Program.
[02:54:14.122 --> 02:54:17.203]  You can work at your own pace from the comfort of your own home.
[02:54:17.203 --> 02:54:21.345]  This accredited, exciting program can help you gain skills and knowledge.
[02:54:21.345 --> 02:54:23.886]  Can you believe you can find all this at one stop?
[02:54:23.886 --> 02:54:31.869]  HerbalHealer.com Celebrating 18 years of dedication.
[02:54:31.869 --> 02:54:41.592]  Two riders were approaching and the wind began to howl.
[02:54:41.592 --> 02:54:43.053]  A gentleman came and cranked up.
[02:54:48.452 --> 02:54:52.758]  There must be some kind of way out of here.
[02:54:52.758 --> 02:54:57.104]  Said the joker to the thief.
[02:54:57.104 --> 02:55:01.570]  There's too much confusion.
[02:55:01.570 --> 02:55:03.593]  I can't get no relief.
[02:55:04.955 --> 02:55:05.896]  Welcome back!
[02:55:05.896 --> 02:55:14.643]  There are many here among us who think that life is but a joke.
[02:55:14.643 --> 02:55:19.247]  But you and I, we've been through that!
[02:55:19.247 --> 02:55:21.248]  And this is not our fate!
[02:55:34.804 --> 02:55:36.484]  Yeah, let's hear that part on the news.
[02:55:36.484 --> 02:55:38.985]  It says it all.
[02:55:38.985 --> 02:55:41.485]  No reason to get excited.
[02:55:41.485 --> 02:55:47.487]  But please be kindly told.
[02:55:47.487 --> 02:55:54.888]  There are many here among us who feel that life is but a joke.
[02:55:54.888 --> 02:56:00.329]  But you and I, we've been through that.
[02:56:00.329 --> 02:56:02.270]  And this is not our fate.
[02:56:03.130 --> 02:56:07.613]  So let us.
[02:56:07.613 --> 02:56:09.974]  The hour is getting late.
[02:56:09.974 --> 02:56:11.915]  Now stop talking falsely.
[02:56:11.915 --> 02:56:13.616]  Get off the fence.
[02:56:13.616 --> 02:56:15.797]  The fence has gotten mighty rough.
[02:56:15.797 --> 02:56:18.939]  Decide whose side you're on, right now.
[02:56:18.939 --> 02:56:22.381]  I'm telling you right now, everybody out there listening.
[02:56:22.381 --> 02:56:24.722]  Commit to this fight against the New World Order.
[02:56:24.722 --> 02:56:26.503]  Admit we're in deep trouble.
[02:56:26.503 --> 02:56:30.145]  Or just get out of my way and join the enemy.
[02:56:30.145 --> 02:56:30.826]  I demand it.
[02:56:32.728 --> 02:56:34.729]  And you know your soul demands it.
[02:56:34.729 --> 02:56:37.071]  This is the best part of the guitar, right here.
[02:57:04.640 --> 02:57:06.881]  All right, folks.
[02:57:06.881 --> 02:57:10.223]  I'll be back tonight, 9 to midnight, on the internet, on the network.
[02:57:10.223 --> 02:57:15.446]  We re-air at 9 to midnight, but the show re-airs every day for every three hours when the show ends.
[02:57:15.446 --> 02:57:26.553]  And we also have the free podcast, the whole show, when you subscribe to it for free at PrisonPlanet.tv, InfoWars.com.
[02:57:26.553 --> 02:57:29.955]  And by the way, that costs me thousands of dollars a month, so be sure and support us.
[02:57:29.955 --> 02:57:33.317]  Buy some of the videos and books off the website at InfoWars.com.
[02:57:34.523 --> 02:57:35.524]  Got a passport?
[02:57:35.524 --> 02:57:40.367]  Travel rules tightened today!
[02:57:40.367 --> 02:57:41.708]  And we told you about this.
[02:57:41.708 --> 02:57:47.751]  Now understand, they don't have an APB, they don't have charges, they don't have an arrest warrant, they don't have a, you know, we're in hot pursuit.
[02:57:47.751 --> 02:57:51.073]  You know, in the past, you know, the old cop movies, but in the real world, we've done a ride-along.
[02:57:51.073 --> 02:57:51.714]  I've done one before.
[02:57:52.543 --> 02:57:59.308]  When they say, we're looking for a blue pickup with John Doe, and he's a suspect in a bank robbery and a liquor store robbery.
[02:57:59.308 --> 02:58:00.869]  Proceed with extreme caution.
[02:58:00.869 --> 02:58:06.794]  As you know in the go by aliases, there's a tattoo on the right arm and a nose to use revolvers.
[02:58:06.794 --> 02:58:09.856]  If seen, call in immediate backup before proceeding.
[02:58:09.856 --> 02:58:12.878]  They had to have a reason, and that's fine!
[02:58:12.878 --> 02:58:13.879]  Nooooo!
[02:58:15.871 --> 02:58:21.195]  They will just put you into the system, just like a no-flight list, and you can't leave the country without it.
[02:58:21.195 --> 02:58:25.618]  This is out of the New York Times, up on PrisonPlanet.com and Infowars.com.
[02:58:25.618 --> 02:58:35.124]  Globally, flesh-eating bacteria, drug... totally immune, drug-resistant, drug-invincible stuff is killing people everywhere.
[02:58:36.329 --> 02:58:38.010]  It's spreading all over the US.
[02:58:38.010 --> 02:58:39.210]  They keep it real quiet.
[02:58:39.210 --> 02:58:40.290]  But not in South Africa.
[02:58:40.290 --> 02:58:48.313]  They may forcibly isolate patients being treated for a highly drug-resistant form of tuberculosis to prevent new infections from spreading.
[02:58:48.313 --> 02:58:51.414]  And it goes on to talk about all the deaths and all the things that are happening.
[02:58:51.414 --> 02:58:53.455]  And they've only had a few, what is it, 74 people.
[02:58:55.345 --> 02:58:56.646]  Died from it in 2005.
[02:58:56.646 --> 02:58:57.426]  That's nothing.
[02:58:57.426 --> 02:59:00.907]  There's thousands dying here, but it's kept real quiet.
[02:59:00.907 --> 02:59:05.769]  All the foreigners sit there in class going... on everybody.
[02:59:05.769 --> 02:59:09.670]  God bless you all!
[02:59:09.670 --> 02:59:14.312]  Copies of the preceding broadcast are available at GCNlive.com or call toll-free 877-376-45.
[02:59:20.268 --> 02:59:25.532]  Now, you can bring Berkey Purification Power anywhere with the Sport Berkey Filtration Bottle.
[02:59:25.532 --> 02:59:35.298]  Ideal for sporting games, camping, or boating, or Sport Berkey is small enough to store in your glove box, so it's ideal backup for unexpected emergencies like blackouts, floods, or earthquakes.
[02:59:35.638 --> 02:59:38.962]  It's simply the best personal water filtration system available.
[02:59:38.962 --> 02:59:42.746]  So effective you can drink raw, untreated water from lakes, rivers, and streams.
[02:59:42.746 --> 02:59:51.937]  Unlike other sport bottles, the Sport Berkey's patented filter formulation is so powerful it removes cysts, parasites, harmful bacteria, and chemicals like herbicides and pesticides.
