[00:00:12.511 --> 00:00:14.211]  There is a war.
[03:34:24.180 --> 03:34:34.124]  So, that would be the obvious first place to look, would be at the vaccines that they're pumping into these kids at two months, two days, four months.
[03:34:34.124 --> 03:34:35.084]  Nah, we don't look there.
[03:34:35.084 --> 03:34:38.446]  Well, the vaccine lobby makes sure we don't look there.
[03:34:40.490 --> 03:34:43.352]  Here's another one from Current Chemistry.
[03:34:43.352 --> 03:34:46.815]  Sudden infant death syndrome following a hexavalent vaccination is a neuropathic study.
[03:34:46.815 --> 03:34:50.178]  It's Current Medicinal Chemistry.
[03:34:50.178 --> 03:34:56.184]  SIDS plausibly linked to vaccines in four-month-old baby boy.
[03:34:56.184 --> 03:34:58.506]  And this is very sad.
[03:34:58.506 --> 03:34:59.907]  These are all sad stories.
[03:34:59.907 --> 03:35:00.608]  Warning to parents.
[03:35:00.608 --> 03:35:02.610]  Hepatitis B vaccine linked to sudden infant death.
[03:35:02.610 --> 03:35:03.591]  It's from Mercola.com.
[03:35:05.327 --> 03:35:13.915]  So they're out there and I encourage you to do your research on vaccines before you inject your beautiful little babies out there with them.
[03:35:13.915 --> 03:35:16.338]  Do your research.
[03:35:16.338 --> 03:35:22.283]  You do not want the same path that happened to the Bernie baby to happen to your kids.
[03:35:23.342 --> 03:35:28.866]  We have a flash sale with Silver Bullet, 50% off one of my favorite products that we sell at Infowars Life.
[03:35:28.866 --> 03:35:33.449]  30 parts per million, three times stronger than most colloidal silver out there.
[03:35:33.449 --> 03:35:34.890]  This is your chance to stock up.
[03:35:34.890 --> 03:35:37.331]  It's less than $10, I believe.
[03:35:37.331 --> 03:35:38.872]  And $9.95, look at that.
[03:35:38.872 --> 03:35:39.093]  I mean...
[03:35:39.833 --> 03:35:41.273]  This is your chance.
[03:35:41.273 --> 03:35:49.696]  Because once you use it a few times, you realize how useful it is and how wide and variety it can be used in several different ways.
[03:35:49.696 --> 03:35:58.079]  You can put it topically, you can drink it, you can inhale it, snort it, depending on where your affliction lies.
[03:35:58.079 --> 03:35:59.079]  That's what I do.
[03:35:59.079 --> 03:36:01.280]  Of course, I would never give out medical advice.
[03:36:01.280 --> 03:36:02.460]  I just say what I do.
[03:36:02.460 --> 03:36:06.681]  But this is your chance to stock up 50% off at InfoWarsLife.com.
[03:36:06.681 --> 03:36:08.622]  And while you're there, also sign up for AutoShip.
[03:36:10.117 --> 03:36:23.307]  It's a new way to save money because you get 10% off and let's see, the best part, yeah, you choose AutoShip as your, there it is, 10 days, 14 days, 42 days, 60 days, just pick it out and then you don't have to worry about it.
[03:36:23.307 --> 03:36:31.813]  It's just there, boom, and you get 10% off your order and you don't have to worry about it ever being out of stock because we do set aside enough for AutoShip.
[03:36:31.813 --> 03:36:37.157]  So we got Weldon Henson back there in the warehouse making sure that your AutoShip is available.
[03:36:37.987 --> 03:36:39.627]  And without further ado, Jim, finish up.
[03:36:39.627 --> 03:36:42.728]  I'm going to go to a couple more calls and then play this Nancy Reagan report.
[03:36:42.728 --> 03:36:43.148]  Go ahead.
[03:36:43.148 --> 03:36:46.649]  Finish up with what you're saying about the BLM property maintenance code.
[03:36:46.649 --> 03:36:48.230]  Hey, I've got two more important points.
[03:36:48.230 --> 03:36:49.150]  Alright.
[03:36:49.150 --> 03:36:51.110]  One of which is that there's another spooky thing.
[03:36:51.110 --> 03:36:59.172]  It can, according to the International Property Maintenance Code, go to all four words, it can be amended any way they like, which means they change the name in some jurisdictions.
[03:36:59.172 --> 03:37:02.053]  So, you say, do you have the International Property Maintenance Code?
[03:37:02.053 --> 03:37:03.213]  No.
[03:37:03.213 --> 03:37:04.774]  The other one is that it is a code.
[03:37:04.774 --> 03:37:05.734]  Code by definition is
[03:37:07.054 --> 03:37:08.638]  Evidence of law, not law.
[03:37:08.638 --> 03:37:10.522]  A contact of two Ph.D.'
[03:37:10.481 --> 03:37:13.107]  's in law works West Virginia State Supreme Court.
[03:37:13.107 --> 03:37:14.871]  He said it is not part of West Virginia law.
[03:37:15.848 --> 03:37:17.790]  International Property Maintenance Code.
[03:37:17.790 --> 03:37:29.219]  And according to my thinking is, oh, I had some official from a major city contact me and say, listen, we're not enforcing it now, but it's designed to roll out as tax revenues decrease.
[03:37:29.219 --> 03:37:30.300]  Exactly.
[03:37:30.300 --> 03:37:30.781]  Exactly.
[03:37:30.781 --> 03:37:34.023]  As the economy falters, they're going to look for more low-hanging fruit.
[03:37:34.023 --> 03:37:35.224]  Could be your property.
[03:37:35.224 --> 03:37:36.726]  Could be anybody's property out there.
[03:37:36.726 --> 03:37:38.407]  Jim, you've got a great radio voice.
[03:37:38.407 --> 03:37:43.271]  You should do a couple segments on International Property Maintenance Codes on YouTube and send them to us.
[03:37:43.271 --> 03:37:43.772]  We'll play them.
[03:37:44.332 --> 03:37:47.735]  I don't know all the legal... This stuff, when I start looking at it, it just makes my head spin.
[03:37:47.735 --> 03:37:50.097]  It's just so... It's written to confuse you.
[03:37:50.097 --> 03:37:54.761]  It's written for regular people to just go, ugh, I don't even want to deal with it.
[03:37:54.761 --> 03:37:56.983]  And then you have one of these code enforcers coming to your door.
[03:37:56.983 --> 03:38:00.185]  Jack in Canada wants to talk about BLM on the border.
[03:38:00.185 --> 03:38:02.027]  What's on your mind, Jack?
[03:38:02.027 --> 03:38:11.154]  Well, you know, about a year ago I was just riding down close to the border near Coal Creek Road there, just east of West Pond.
[03:38:13.917 --> 03:38:15.338]  Just south of Borderland.
[03:38:15.338 --> 03:38:26.868]  I'm just right along the border and I notice these guys in these white trucks up on the road there and it just meets right up on the border and I got up close to say hi, hello.
[03:38:26.868 --> 03:38:35.835]  You know, just being neighborly like and it wasn't Border Patrol but with some other agency had a I think it was a triangle
[03:38:36.807 --> 03:38:40.291]  Uh, with green on it and, but they were real nasty.
[03:38:40.291 --> 03:38:41.933]  Oh, don't you be crossing the border now.
[03:38:41.933 --> 03:38:44.636]  And we got our eye on you and blah, blah, blah.
[03:38:44.636 --> 03:38:45.798]  And I'm like, are you kidding me?
[03:38:47.060 --> 03:38:47.880]  I can't.
[03:38:47.880 --> 03:38:49.321]  Yeah, you're guilty.
[03:38:49.321 --> 03:38:50.941]  You're guilty until proven innocent.
[03:38:50.941 --> 03:38:52.782]  That's how these guys are.
[03:38:52.782 --> 03:38:56.543]  They really think they're above the law in any way, shape, or form.
[03:38:56.543 --> 03:38:59.485]  And hey, I got Tim in Wyoming and Carmen in New Jersey.
[03:38:59.485 --> 03:39:00.785]  You guys, hang on.
[03:39:00.785 --> 03:39:02.226]  I'm gonna get you in that last segment.
[03:39:02.226 --> 03:39:03.486]  We got a five-minute segment at the end.
[03:39:03.486 --> 03:39:08.408]  We're gonna go to this report now of Alex Jones talking about the death of Nancy Reagan.
[03:39:08.408 --> 03:39:12.329]  Yesterday, on Sunday, the 6th of March, 2016,
[03:39:15.865 --> 03:39:22.107]  Former First Lady Nancy Reagan died of congestive heart failure.
[03:39:22.107 --> 03:39:37.013]  And I remember growing up and being politically aware in the 1980s and seeing the abject hatred on television in Hollywood and by the so-called left against Ronald Reagan.
[03:39:37.013 --> 03:39:40.314]  But the real hatred was reserved for Nancy.
[03:39:41.752 --> 03:39:47.234]  Then in high school, I remember, even well after he was out of office, people that hated him so much.
[03:39:47.234 --> 03:39:55.878]  And in college, the things they would say and do about Nancy Reagan and about Ronald Reagan.
[03:39:55.878 --> 03:40:03.141]  You would think funding the anti-communist Contras was equivalent to the Holocaust.
[03:40:03.141 --> 03:40:09.364]  And certainly some bad things were done by the right wing in response to the Contras, who also engaged in incredible atrocities.
[03:40:10.592 --> 03:40:26.132]  But what I was getting at is the crimes committed by some of the brass at the Pentagon, and the rest of them, attributed to Ronald Reagan, when you compare them to what Obama and the Bushes and others and the Clintons have done, is nothing.
[03:40:27.284 --> 03:40:30.425]  But now we're just desensitized and don't care.
[03:40:30.425 --> 03:40:47.971]  But the way the press attacked Nancy Reagan, the way they would trot out adopted children and others, who the left had basically co-opted and who they would give book deals to, to demonize them was just so crazy, I couldn't ever find the substance.
[03:40:47.971 --> 03:40:53.373]  The reason they hated Ronald Reagan was the fact that he was a strong male role model,
[03:40:54.389 --> 03:40:56.592]  He was a nationalist.
[03:40:56.592 --> 03:40:58.736]  He believed in and loved Americana.
[03:41:01.636 --> 03:41:12.705]  And the establishment had tried to block him from getting the nomination and had tried to put George Herbert Walker Bush, the former director of the CIA, in place.
[03:41:12.705 --> 03:41:26.495]  And it's famous that at the Republican convention in 1980, they threatened to have a broker convention like they're doing now with Trump, and that they wouldn't let him even have the presidency or the nomination for the Republican Party if they didn't put George Herbert Walker Bush in place.
[03:41:27.560 --> 03:41:30.202]  And I've talked to Reagan confidants on and off air.
[03:41:30.202 --> 03:41:37.748]  Reagan was not completely all there after he got shot less than a year in office.
[03:41:37.748 --> 03:41:44.533]  A videotape of an incident that took place less than 15 minutes ago at the Washington Hilton Hotel when shots were fired at President Reagan.
[03:41:44.533 --> 03:41:46.134]  Here you see the president coming out now.
[03:41:46.134 --> 03:41:47.735]  You just have to watch.
[03:41:47.735 --> 03:41:52.539]  I don't know if you can hear this or not.
[03:41:54.969 --> 03:41:58.672]  These are the agents immediately driving after the assailant.
[03:41:58.672 --> 03:42:04.257]  There are two or three people down on the ground.
[03:42:04.257 --> 03:42:13.204]  We understand that one Secret Service agent, one, it may be another Washington policeman, who was injured.
[03:42:13.204 --> 03:42:16.627]  I can't hear the sound of this.
[03:42:18.035 --> 03:42:19.735]  He was sharp before.
[03:42:19.735 --> 03:42:27.877]  He reportedly was given a dose of, quote, cold blood, that when you're given that, basically causes a stroke.
[03:42:27.877 --> 03:42:34.638]  And from that point on, he became a semi-puppet of the Bushes.
[03:42:34.638 --> 03:42:44.740]  Now, I'm digressing here, but the shooter that shot Ronald Reagan, on record, reportedly, according to the Denver Post and other publications, had dinner days before
[03:42:46.417 --> 03:42:50.039]  With members of the Bush family.
[03:42:50.039 --> 03:43:02.184]  With some of the sons of the vice president at the time, George Herbert Walker, skull and bones, CIA, Kennedy assassination, Bush.
[03:43:02.184 --> 03:43:07.486]  And so anyone who wants to look further into this can simply go out and do their own research.
[03:43:07.486 --> 03:43:12.188]  But the reason it's interesting is it reminded me of how much Nancy Reagan
[03:43:13.502 --> 03:43:17.044]  Hated the Bushes, especially after Reagan was shot.
[03:43:17.044 --> 03:43:27.930]  Reportedly, she wouldn't even talk to him unless it was a public function, did not want them seated near them at state functions, and absolutely hated their guts.
[03:43:27.930 --> 03:43:40.917]  And you can just type in Nancy Reagan hated the Bushes, and that's when the real demonization started against Nancy Reagan and against Reagan in the media was to discredit them in case they had to move against her.
[03:43:42.125 --> 03:43:47.154]  And that's why they started calling her paranoid, mean, hateful, crazy, was because she knew what was going on.
[03:43:47.154 --> 03:43:48.215]  In fact, here's just one article.
[03:43:48.215 --> 03:43:49.157]  Hundreds come up.
[03:43:49.157 --> 03:43:49.658]  Daily Mail.
[03:43:50.618 --> 03:44:00.488]  Nancy Reagan was jealous of Barbara Bush, thought she and Ronnie were the stars of the White House, and wanted the Bushes to know their place.
[03:44:00.488 --> 03:44:02.590]  Biography of H.W.
