whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:40:56.000 --> 02:40:57.000]   Why have California?
[02:40:57.000 --> 02:40:59.000]   Why have Arizona?
[02:40:59.000 --> 02:41:00.000]   Why even have a federal government?
[02:41:00.000 --> 02:41:02.000]   We're going under U.N. control.
[02:41:02.000 --> 02:41:08.000]   Now I want to talk to Heather Fazzio with TAG, out there doing a great job.
[02:41:08.000 --> 02:41:09.000]   There's an event coming up Friday.
[02:41:09.000 --> 02:41:10.000]   There's also one Saturday.
[02:41:10.000 --> 02:41:17.000]   But first, give us your take on this and your overall view of those propaganda pieces we just showed.
[02:41:17.000 --> 02:41:22.000]   How they just took the big victory of basically the city of Austin saying no.
[02:41:22.000 --> 02:41:24.000]   We're going to see what the council says.
[02:41:24.000 --> 02:41:27.000]   But their airport commission agreed with you.
[02:41:27.000 --> 02:41:29.000]   And now they're trying to spin it.
[02:41:29.000 --> 02:41:31.000]   I mean, why even have the airport commission then?
[02:41:31.000 --> 02:41:36.000]   If the feds are our king, I mean, do the feds tell me to tie my shoelaces so I don't trip and fall?
[02:41:36.000 --> 02:41:38.000]   It's a safety issue.
[02:41:38.000 --> 02:41:41.000]   I mean, do the feds tell me what color shirt to wear on Thursdays?
[02:41:41.000 --> 02:41:46.000]   I mean, do they tell you not to -- I guess they are saying how much salt we can have and wanting to track everything.
[02:41:46.000 --> 02:41:48.000]   I mean, is this freedom?
[02:41:48.000 --> 02:41:50.000]   Yeah, first of all, thank you for having me on.
[02:41:50.000 --> 02:41:52.000]   Oh, great having you.
[02:41:52.000 --> 02:41:57.000]   The problem is with this is that they're not acknowledging that this is our airport.
[02:41:57.000 --> 02:42:00.000]   That is what the author, Robert Torn, wanted to assert.
[02:42:00.000 --> 02:42:02.000]   This is Austin's airport.
[02:42:02.000 --> 02:42:04.000]   We decide what we want to do here.
[02:42:04.000 --> 02:42:06.000]   We know there's not a terrorist threat in Austin.
[02:42:06.000 --> 02:42:14.000]   The real terrorists are TSA inciting fear among all Americans and making them so scared to fly that they're willing to drive, which is more dangerous than flying.
[02:42:14.000 --> 02:42:17.000]   What about Ammar al-Awlaki, head of al-Qaeda, hanging out at the Pentagon?
[02:42:17.000 --> 02:42:18.000]   What about him?
[02:42:18.000 --> 02:42:19.000]   They don't want to investigate that.
[02:42:19.000 --> 02:42:22.000]   They want to stick their hands down my pants and try me to be their slave.
[02:42:22.000 --> 02:42:23.000]   Yeah, that's exactly right.
[02:42:23.000 --> 02:42:24.000]   No, it's absurd.
[02:42:24.000 --> 02:42:26.000]   But they're going to wear Santa hats, though.
[02:42:26.000 --> 02:42:27.000]   Isn't that cute?
[02:42:27.000 --> 02:42:28.000]   That's very nice.
[02:42:28.000 --> 02:42:35.000]   Ted Bundy, who was the one that dressed up like a clown, the serial killer?
[02:42:35.000 --> 02:42:36.000]   John Wayne Gacy.
[02:42:36.000 --> 02:42:40.000]   I mean, is it OK he raped and killed children because he wore a clown outfit?
[02:42:40.000 --> 02:42:43.000]   Is it OK if they stick their hands down our pants because they dress up like Santa?
[02:42:43.000 --> 02:42:44.000]   I'm sorry.
[02:42:44.000 --> 02:42:45.000]   No, that's OK.
[02:42:45.000 --> 02:42:51.000]   And they tried to tell us that we had an option, that these machines are optional, that you can opt out and that you can have a pat down.
[02:42:51.000 --> 02:42:58.000]   And I looked right at the TSA director and how dare you suggest that we can either have a virtual strip search or be molested by federal agents.
[02:42:58.000 --> 02:42:59.000]   That's not an option.
[02:42:59.000 --> 02:43:01.000]   You have a choice of two unconstitutional things.
[02:43:01.000 --> 02:43:04.000]   It's like you can have death by firing squad or electric chair.
[02:43:04.000 --> 02:43:05.000]   That's how fair.
[02:43:05.000 --> 02:43:07.000]   Free country, right?
[02:43:07.000 --> 02:43:10.000]   So the next step, hopefully we're going to try to put political pressure.
[02:43:10.000 --> 02:43:15.000]   That's what it's all about, because ultimately they do say it's TSA's decision.
[02:43:15.000 --> 02:43:19.000]   And even if we do privatize, that's what people have been talking about, privatizing our security.
[02:43:19.000 --> 02:43:27.000]   Well, ultimately, when I talked to the TSA director, they would be managing private employees rather than their own federal employees.
[02:43:27.000 --> 02:43:40.000]   So ultimately, it seems right now that it's all about putting political pressure on the city council to pass a resolution against these so that TSA will stop, will not deploy these body scanners.
[02:43:40.000 --> 02:43:48.000]   Well, amazing people, obviously, from all political persuasions across the board, Americans are overwhelmingly.
[02:43:48.000 --> 02:43:51.000]   I've seen Reuters polls of 96 percent against it.
[02:43:51.000 --> 02:44:00.000]   Everybody needs to go down there before that arrogant Lee Leffingwell, former pilot himself and others, and tell them we want this out and we want it out now.
[02:44:00.000 --> 02:44:06.000]   And to read that you can read the mainstream New York Times articles about 50 times, 20 times the radiation, depending on the machine.
[02:44:06.000 --> 02:44:07.000]   They've been caught saving them.
[02:44:07.000 --> 02:44:10.000]   You can read how courthouses are getting them, got caught saving them.
[02:44:10.000 --> 02:44:12.000]   Just hit them with headline after headline.
[02:44:12.000 --> 02:44:18.000]   That's coming up Friday and demand that they get these rapist scans.
[02:44:18.000 --> 02:44:19.000]   That's actually the name of the company.
[02:44:19.000 --> 02:44:25.000]   It's it's it's a rapid scan, but we call it rapist scan that these rapist scan machines not be put in.
[02:44:25.000 --> 02:44:29.000]   And by the way, now they're body scanning and then on top of it, molesting.
[02:44:29.000 --> 02:44:32.000]   And down in El Paso, I have the El Paso Times.
[02:44:32.000 --> 02:44:35.000]   They reported a few months ago everyone's being put through this.
[02:44:35.000 --> 02:44:36.000]   Yeah, yeah.
[02:44:35.000 --> 02:44:43.000]   And it is time for action and it is time for action locally because the feds and international governments, they don't care about what we think.
[02:44:43.000 --> 02:44:46.000]   They made that evident with the bailout, which is what motivated me to get involved.
[02:44:46.000 --> 02:44:49.000]   We made a thousand one phone calls to them and they did nothing.
[02:44:49.000 --> 02:44:50.000]   They still passed it.
[02:44:50.000 --> 02:44:53.000]   So that's why it's so important to get involved locally on the local level.
[02:44:53.000 --> 02:45:01.000]   We need to be calling city council today and tomorrow is the biggest thing that we can do and take our counties, our cities, our state legislatures back.
[02:45:01.000 --> 02:45:08.000]   That's what that's the peaceful redress of grievance that the founders put in there, along with the juries, the grand juries voting.
[02:45:08.000 --> 02:45:09.000]   They can't stop you.
[02:45:09.000 --> 02:45:10.000]   You are the people.
[02:45:10.000 --> 02:45:19.000]   If you stop being passive and giving in or having a defeatist attitude and pessimistic, we've gotten in this because of the pessimistic attitude.
[02:45:19.000 --> 02:45:23.000]   They want to laugh at us and tell us that resistance is futile.
[02:45:23.000 --> 02:45:24.000]   It's propaganda.
[02:45:24.000 --> 02:45:25.000]   Yeah, that's right.
[02:45:25.000 --> 02:45:26.000]   We don't need permission to live freely.
[02:45:26.000 --> 02:45:27.000]   Just do it.
[02:45:27.000 --> 02:45:28.000]   Start getting involved locally.
[02:45:28.000 --> 02:45:31.000]   Get involved with your county, your city.
[02:45:31.000 --> 02:45:32.000]   The Texas state legislature is coming involved.
[02:45:32.000 --> 02:45:35.000]   We can get pissed off about our taxes and about how the cops are acting.
[02:45:35.000 --> 02:45:38.000]   But when it boils down to it, we're just letting them pass.
[02:45:38.000 --> 02:45:39.000]   There are employees.
[02:45:39.000 --> 02:45:41.000]   So now they're going to take your blood at warrantless checkpoints.
[02:45:41.000 --> 02:45:45.000]   We're going to face scanning cameras up all over Austin and license plate readers.
[02:45:45.000 --> 02:45:47.000]   We're going to stick our hands down our pants.
[02:45:47.000 --> 02:45:51.000]   These federal goons say they're going to land everywhere in the US and on the streets.
[02:45:51.000 --> 02:45:53.000]   And I mean, it's total takeover.
[02:45:53.000 --> 02:45:54.000]   And it's unacceptable.
[02:45:54.000 --> 02:45:55.000]   And it's really time to activate.
[02:45:55.000 --> 02:45:58.000]   We need to stop talking about it and do something about it.
[02:45:58.000 --> 02:46:00.000]   And that's what Texans for Accountable Government is all about.
[02:46:00.000 --> 02:46:03.000]   Getting involved on the local level where we can actually affect change.
[02:46:03.000 --> 02:46:06.000]   Where we can see the fruits of our labor.
[02:46:06.000 --> 02:46:10.000]   Well, I know, Heather Fazio, with the tag that you came down here on short notice.
[02:46:10.000 --> 02:46:18.000]   But I don't know if you heard earlier in the hour or last hour, we were covering the fact that now all over the country, the unions are making the deal.
[02:46:18.000 --> 02:46:19.000]   Just like the airports invited them in.
[02:46:19.000 --> 02:46:20.000]   It's not law.
[02:46:20.000 --> 02:46:21.000]   But they say, you're fired.
[02:46:21.000 --> 02:46:25.000]   You've got to go to Homeland Security, get a face scan, thumbprint, drug test.
[02:46:25.000 --> 02:46:28.000]   You can't work unless Homeland Security says you can.
[02:46:28.000 --> 02:46:29.000]   No judge, no jury.
[02:46:29.000 --> 02:46:31.000]   It's like no fly, no buy a gun.
[02:46:31.000 --> 02:46:33.000]   I mean, they're making it where they are God.
[02:46:33.000 --> 02:46:34.000]   They are the rulers.
[02:46:34.000 --> 02:46:35.000]   They are Joe Stalin.
[02:46:35.000 --> 02:46:39.000]   And if Joe Stalin, if Uncle Joe doesn't say that you're okay, you can't work.
[02:46:39.000 --> 02:46:43.000]   I mean, this is hallmark of hardcore tyranny.
[02:46:43.000 --> 02:46:45.000]   We've got to hold them here and push them back.
[02:46:45.000 --> 02:46:52.000]   And they're doing it through corporatism, through the big, big business and big government working together to keep us down.
[02:46:52.000 --> 02:46:58.000]   If they can regulate businesses enough, then they can put handcuffs on them and make them do what they want.
[02:46:58.000 --> 02:47:02.000]   That's like the Senate bill written by Big Agra to shut down local farms and ranches.
[02:47:02.000 --> 02:47:04.000]   Yep, exactly.
[02:47:04.000 --> 02:47:06.000]   Continue. Go ahead. I'm sorry.
[02:47:06.000 --> 02:47:12.000]   Oh, no, that's why it's critical to get involved locally, because we can actually see the changes.
[02:47:12.000 --> 02:47:14.000]   We can actually show up to City Council today on the agenda.
[02:47:14.000 --> 02:47:17.000]   Our public surveillance cameras that are going in downtown.
[02:47:17.000 --> 02:47:18.000]   Homeland Security Grant.
[02:47:18.000 --> 02:47:19.000]   Yep, exactly.
[02:47:19.000 --> 02:47:21.000]   That it's taxpayer money at the.
[02:47:21.000 --> 02:47:24.000]   I remember 15 years ago they said the cameras are only for traffic.
[02:47:24.000 --> 02:47:27.000]   And then they admit, oh, and for government and police.
[02:47:27.000 --> 02:47:29.000]   Oh, the threat fusion centers going in.
[02:47:29.000 --> 02:47:30.000]   We're face scanning.
[02:47:30.000 --> 02:47:32.000]   We're tracking your cell phones in real time, your credit cards.
[02:47:32.000 --> 02:47:34.000]   It's all illegal.
[02:47:34.000 --> 02:47:36.000]   And they just do it.
[02:47:36.000 --> 02:47:37.000]   It all ties in together.
[02:47:37.000 --> 02:47:38.000]   It's all goes back to the police state.
[02:47:38.000 --> 02:47:40.000]   They're implementing it step by step by step.
[02:47:40.000 --> 02:47:42.000]   And it's all in the name of security.
[02:47:42.000 --> 02:47:44.000]   Oh, you don't want fluoride in your water.
[02:47:44.000 --> 02:47:45.000]   We're going to do it.
[02:47:45.000 --> 02:47:46.000]   You don't want to take your baby's blood at birth illegally.
[02:47:46.000 --> 02:47:47.000]   We're going to do it.
[02:47:47.000 --> 02:47:48.000]   You don't want us to face scan you.
[02:47:48.000 --> 02:47:49.000]   We're going to do it.
[02:47:49.000 --> 02:47:50.000]   You don't want us to put our hands down your pants.
[02:47:50.000 --> 02:47:51.000]   We're going to do it.
[02:47:51.000 --> 02:47:52.000]   They're trying to break us.
[02:47:52.000 --> 02:47:53.000]   Yep, that's exactly right.
[02:47:53.000 --> 02:47:59.000]   And another thing we need to focus on is making these commissions that are appointed by City Council actually have some teeth to the resolutions.
[02:47:59.000 --> 02:48:03.000]   So at least make it so that this resolution has to go up onto the City Council agenda.
