whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:43:16.480 --> 01:43:17.480]   on the
[01:43:17.480 --> 01:43:18.480]   Syrian
[01:43:18.480 --> 01:43:19.480]   airfield.
[01:43:19.480 --> 01:43:20.480]   I
[01:43:20.480 --> 01:43:21.480]   have
[01:43:21.480 --> 01:43:22.480]   to
[01:43:22.480 --> 01:43:23.480]   leave
[01:43:23.480 --> 01:43:24.480]   on the
[01:43:24.480 --> 01:43:25.480]   Syrian
[01:43:25.480 --> 01:43:26.480]   airfield.
[01:43:26.480 --> 01:43:27.480]   I
[01:43:27.480 --> 01:43:28.480]   have
[01:43:28.480 --> 01:43:29.480]   to
[01:43:29.480 --> 01:43:30.480]   leave
[01:43:30.480 --> 01:43:31.480]   on the
[01:43:31.480 --> 01:43:32.480]   Syrian
[01:43:32.480 --> 01:43:33.480]   airfield.
[01:43:33.480 --> 01:43:34.480]   I
[01:43:34.480 --> 01:43:35.480]   have
[01:43:35.480 --> 01:43:36.480]   to
[01:43:36.480 --> 01:43:37.480]   leave
[01:43:37.480 --> 01:43:38.480]   on the
[01:43:38.480 --> 01:43:39.480]   Syrian
[01:43:39.480 --> 01:43:40.480]   airfield.
[01:43:40.480 --> 01:43:41.480]   I
[01:43:41.480 --> 01:43:42.480]   have
[01:43:42.480 --> 01:43:43.480]   to
[01:43:43.480 --> 01:43:44.480]   leave
[01:43:44.480 --> 01:43:45.480]   on the
[01:43:45.480 --> 01:43:46.480]   Syrian
[01:43:46.480 --> 01:43:47.480]   airfield.
[01:43:47.480 --> 01:43:48.480]   I
[01:43:48.480 --> 01:43:49.480]   have
[01:43:49.480 --> 01:43:50.480]   to
[01:43:50.480 --> 01:43:51.480]   leave
[01:43:51.480 --> 01:43:52.480]   on the
[01:43:52.480 --> 01:43:53.480]   Syrian
[01:43:53.480 --> 01:43:54.480]   airfield.
[01:43:54.480 --> 01:43:55.480]   I
[01:43:55.480 --> 01:43:56.480]   have
[01:43:56.480 --> 01:43:57.480]   to
[01:43:57.480 --> 01:43:58.480]   leave
[01:43:58.480 --> 01:43:59.480]   on the
[01:43:59.480 --> 01:44:00.480]   Syrian
[01:44:00.480 --> 01:44:01.480]   airfield.
[01:44:01.480 --> 01:44:02.480]   I
[01:44:02.480 --> 01:44:03.480]   have
[01:44:03.480 --> 01:44:04.480]   to
[01:44:04.480 --> 01:44:05.480]   leave
[01:44:05.480 --> 01:44:06.480]   on the
[01:44:06.480 --> 01:44:07.480]   Syrian
[01:44:07.480 --> 01:44:08.480]   airfield.
[01:44:08.480 --> 01:44:09.480]   I
[01:44:09.480 --> 01:44:10.480]   have
[01:44:10.480 --> 01:44:11.480]   to
[01:44:11.480 --> 01:44:12.480]   leave
[01:44:12.480 --> 01:44:13.480]   on the
[01:44:13.480 --> 01:44:14.480]   Syrian
[01:44:14.480 --> 01:44:15.480]   airfield.
[01:44:15.480 --> 01:44:16.480]   I
[01:44:16.480 --> 01:44:17.480]   have
[01:44:17.480 --> 01:44:18.480]   to
[01:44:18.480 --> 01:44:19.480]   leave
[01:44:19.480 --> 01:44:20.480]   on the
[01:44:20.480 --> 01:44:21.480]   Syrian
[01:44:21.480 --> 01:44:22.480]   airfield.
[01:44:22.480 --> 01:44:23.480]   I
[01:44:23.480 --> 01:44:24.480]   have
[01:44:24.480 --> 01:44:25.480]   to
[01:44:25.480 --> 01:44:26.480]   leave
[01:44:26.480 --> 01:44:27.480]   on the
[01:44:27.480 --> 01:44:28.480]   Syrian
[01:44:28.480 --> 01:44:29.480]   airfield.
[01:44:29.480 --> 01:44:30.480]   I
[01:44:30.480 --> 01:44:31.480]   have
[01:44:31.480 --> 01:44:32.480]   to
[01:44:32.480 --> 01:44:33.480]   leave
[01:44:33.480 --> 01:44:34.480]   on the
[01:44:34.480 --> 01:44:35.480]   Syrian
[01:44:35.480 --> 01:44:36.480]   airfield.
[01:44:36.480 --> 01:44:37.480]   I
[01:44:37.480 --> 01:44:38.480]   have
[01:44:38.480 --> 01:44:39.480]   to
[01:44:39.480 --> 01:44:40.480]   leave
[01:44:40.480 --> 01:44:41.480]   on the
[01:44:41.480 --> 01:44:42.480]   Syrian
[01:44:42.480 --> 01:44:43.480]   airfield.
[01:44:43.480 --> 01:44:44.480]   I
[01:44:44.480 --> 01:44:45.480]   have
[01:44:45.480 --> 01:44:46.480]   to
[01:44:46.480 --> 01:44:47.480]   leave
[01:44:47.480 --> 01:44:48.480]   on the
[01:44:48.480 --> 01:44:49.480]   Syrian
[01:44:49.480 --> 01:44:50.480]   airfield.
[01:44:50.480 --> 01:44:51.480]   I
[01:44:51.480 --> 01:44:52.480]   have
[01:44:52.480 --> 01:44:53.480]   to
[01:44:53.480 --> 01:44:54.480]   leave
[01:44:54.480 --> 01:44:55.480]   on the
[01:44:55.480 --> 01:44:56.480]   Syrian
[01:44:56.480 --> 01:44:57.480]   airfield.
[01:44:57.480 --> 01:44:58.480]   I
[01:44:58.480 --> 01:44:59.480]   have
[01:44:59.480 --> 01:45:00.480]   to
[01:45:00.480 --> 01:45:01.480]   leave
[01:45:01.480 --> 01:45:02.480]   on the
[01:45:02.480 --> 01:45:03.480]   Syrian
[01:45:03.480 --> 01:45:04.480]   airfield.
[01:45:04.480 --> 01:45:05.480]   I
[01:45:05.480 --> 01:45:06.480]   have
[01:45:06.480 --> 01:45:07.480]   to
[01:45:07.480 --> 01:45:08.480]   leave
[01:45:08.480 --> 01:45:09.480]   on the
[01:45:09.480 --> 01:45:10.480]   Syrian
[01:45:10.480 --> 01:45:11.480]   airfield.
[01:45:11.480 --> 01:45:12.480]   I
[01:45:12.480 --> 01:45:13.480]   have
[01:45:13.480 --> 01:45:14.480]   to
[01:45:14.480 --> 01:45:15.480]   leave
[01:45:15.480 --> 01:45:16.480]   on the
[01:45:16.480 --> 01:45:17.480]   Syrian
[01:45:17.480 --> 01:45:18.480]   airfield.
[01:45:18.480 --> 01:45:19.480]   I
[01:45:19.480 --> 01:45:20.480]   have
[01:45:20.480 --> 01:45:21.480]   to
[01:45:21.480 --> 01:45:22.480]   leave
[01:45:22.480 --> 01:45:23.480]   on the
[01:45:23.480 --> 01:45:24.480]   Syrian
[01:45:24.480 --> 01:45:25.480]   airfield.
[01:45:25.480 --> 01:45:26.480]   I
[01:45:26.480 --> 01:45:27.480]   have
[01:45:27.480 --> 01:45:28.480]   to
[01:45:28.480 --> 01:45:29.480]   leave
[01:45:29.480 --> 01:45:30.480]   on the
[01:45:30.480 --> 01:45:31.480]   Syrian
[01:45:31.480 --> 01:45:32.480]   airfield.
[01:45:32.480 --> 01:45:33.480]   I
[01:45:33.480 --> 01:45:34.480]   have
[01:45:34.480 --> 01:45:35.480]   to
[01:45:35.480 --> 01:45:36.480]   leave
[01:45:36.480 --> 01:45:37.480]   on the
[01:45:37.480 --> 01:45:38.480]   Syrian
[01:45:38.480 --> 01:45:39.480]   airfield.
[01:45:39.480 --> 01:45:40.480]   I
[01:45:40.480 --> 01:45:41.480]   have
[01:45:41.480 --> 01:45:42.480]   to
[01:45:42.480 --> 01:45:43.480]   leave
[01:45:43.480 --> 01:45:44.480]   on the
[01:45:44.480 --> 01:45:45.480]   Syrian
[01:45:45.480 --> 01:45:46.480]   airfield.
[01:45:46.480 --> 01:45:47.480]   I
[01:45:47.480 --> 01:45:48.480]   have
[01:45:48.480 --> 01:45:49.480]   to
[01:45:49.480 --> 01:45:50.480]   leave
[01:45:50.480 --> 01:45:51.480]   on the
[01:45:51.480 --> 01:45:52.480]   Syrian
[01:45:52.480 --> 01:45:53.480]   airfield.
[01:45:53.480 --> 01:45:54.480]   I
[01:45:54.480 --> 01:45:55.480]   have
[01:45:55.480 --> 01:45:56.480]   to
[01:45:56.480 --> 01:45:57.480]   leave
[01:45:57.480 --> 01:45:58.480]   on the
[01:45:58.480 --> 01:45:59.480]   Syrian
[01:45:59.480 --> 01:46:00.480]   airfield.
[01:46:00.480 --> 01:46:01.480]   I
[01:46:01.480 --> 01:46:02.480]   have
[01:46:02.480 --> 01:46:03.480]   to
[01:46:03.480 --> 01:46:04.480]   leave
[01:46:04.480 --> 01:46:05.480]   on the
[01:46:05.480 --> 01:46:06.480]   Syrian
[01:46:06.480 --> 01:46:07.480]   airfield.
[01:46:07.480 --> 01:46:08.480]   I
[01:46:08.480 --> 01:46:09.480]   have
[01:46:09.480 --> 01:46:10.480]   to
[01:46:10.480 --> 01:46:11.480]   leave
[01:46:11.480 --> 01:46:12.480]   on the
[01:46:12.480 --> 01:46:13.480]   Syrian
[01:46:13.480 --> 01:46:14.480]   airfield.
[01:46:14.480 --> 01:46:15.480]   I
[01:46:15.480 --> 01:46:16.480]   have
[01:46:16.480 --> 01:46:17.480]   to
[01:46:17.480 --> 01:46:18.480]   leave
[01:46:18.480 --> 01:46:19.480]   on the
[01:46:19.480 --> 01:46:20.480]   Syrian
[01:46:20.480 --> 01:46:21.480]   airfield.
[01:46:21.480 --> 01:46:22.480]   I
[01:46:22.480 --> 01:46:23.480]   have
[01:46:23.480 --> 01:46:24.480]   to
[01:46:24.480 --> 01:46:25.480]   leave
[01:46:25.480 --> 01:46:26.480]   on the
[01:46:26.480 --> 01:46:27.480]   Syrian
[01:46:27.480 --> 01:46:28.480]   airfield.
[01:46:28.480 --> 01:46:29.480]   I
[01:46:29.480 --> 01:46:30.480]   have
[01:46:30.480 --> 01:46:31.480]   to
[01:46:31.480 --> 01:46:32.480]   leave
[01:46:32.480 --> 01:46:33.480]   on the
[01:46:33.480 --> 01:46:34.480]   Syrian
[01:46:34.480 --> 01:46:35.480]   airfield.
[01:46:35.480 --> 01:46:36.480]   I
[01:46:36.480 --> 01:46:37.480]   have
[01:46:37.480 --> 01:46:38.480]   to
[01:46:38.480 --> 01:46:39.480]   leave
[01:46:39.480 --> 01:46:40.480]   on the
[01:46:40.480 --> 01:46:41.480]   Syrian
[01:46:41.480 --> 01:46:42.480]   airfield.
[01:46:42.480 --> 01:46:43.480]   I
[01:46:43.480 --> 01:46:44.480]   have
[01:46:44.480 --> 01:46:45.480]   to
[01:46:45.480 --> 01:46:46.480]   leave
[01:46:46.480 --> 01:46:47.480]   on the
[01:46:47.480 --> 01:46:48.480]   Syrian
[01:46:48.480 --> 01:46:49.480]   airfield.
[01:46:49.480 --> 01:46:50.480]   I
[01:46:50.480 --> 01:46:51.480]   have
[01:46:51.480 --> 01:46:52.480]   to
[01:46:52.480 --> 01:46:53.480]   leave
[01:46:53.480 --> 01:46:54.480]   on the
[01:46:54.480 --> 01:46:55.480]   Syrian
[01:46:55.480 --> 01:46:56.480]   airfield.
[01:46:56.480 --> 01:46:57.480]   I
[01:46:57.480 --> 01:46:58.480]   have
[01:46:58.480 --> 01:46:59.480]   to
[01:46:59.480 --> 01:47:00.480]   leave
[01:47:00.480 --> 01:47:01.480]   on the
[01:47:01.480 --> 01:47:02.480]   Syrian
[01:47:02.480 --> 01:47:03.480]   airfield.
[01:47:03.480 --> 01:47:04.480]   I
[01:47:04.480 --> 01:47:05.480]   have
[01:47:05.480 --> 01:47:06.480]   to
[01:47:06.480 --> 01:47:07.480]   leave
[01:47:07.480 --> 01:47:08.480]   on the
[01:47:08.480 --> 01:47:09.480]   Syrian
[01:47:09.480 --> 01:47:10.480]   airfield.
[01:47:10.480 --> 01:47:11.480]   I
[01:47:11.480 --> 01:47:12.480]   have
[01:47:12.480 --> 01:47:13.480]   to
[01:47:13.480 --> 01:47:14.480]   leave
[01:47:14.480 --> 01:47:15.480]   on the
[01:47:15.480 --> 01:47:16.480]   Syrian
[01:47:16.480 --> 01:47:17.480]   airfield.
[01:47:17.480 --> 01:47:18.480]   I
[01:47:18.480 --> 01:47:19.480]   have
[01:47:19.480 --> 01:47:20.480]   to
[01:47:20.480 --> 01:47:21.480]   leave
[01:47:21.480 --> 01:47:22.480]   on the
[01:47:22.480 --> 01:47:23.480]   Syrian
[01:47:23.480 --> 01:47:24.480]   airfield.
[01:47:24.480 --> 01:47:25.480]   I
[01:47:25.480 --> 01:47:26.480]   have
[01:47:26.480 --> 01:47:27.480]   to
[01:47:27.480 --> 01:47:28.480]   leave
[01:47:28.480 --> 01:47:29.480]   on the
[01:47:29.480 --> 01:47:30.480]   Syrian
[01:47:30.480 --> 01:47:31.480]   airfield.
[01:47:31.480 --> 01:47:32.480]   I
[01:47:32.480 --> 01:47:33.480]   have
[01:47:33.480 --> 01:47:34.480]   to
[01:47:34.480 --> 01:47:35.480]   leave
[01:47:35.480 --> 01:47:36.480]   on the
[01:47:36.480 --> 01:47:37.480]   Syrian
[01:47:37.480 --> 01:47:38.480]   airfield.
[01:47:38.480 --> 01:47:39.480]   I
[01:47:39.480 --> 01:47:40.480]   have
[01:47:40.480 --> 01:47:41.480]   to
[01:47:41.480 --> 01:47:42.480]   leave
[01:47:42.480 --> 01:47:43.480]   on the
[01:47:43.480 --> 01:47:44.480]   Syrian
[01:47:44.480 --> 01:47:45.480]   airfield.
[01:47:45.480 --> 01:47:46.480]   I
[01:47:46.480 --> 01:47:47.480]   have
[01:47:47.480 --> 01:47:48.480]   to
[01:47:48.480 --> 01:47:49.480]   leave
[01:47:49.480 --> 01:47:50.480]   on the
[01:47:50.480 --> 01:47:51.480]   Syrian
[01:47:51.480 --> 01:47:52.480]   airfield.
[01:47:52.480 --> 01:47:53.480]   I
[01:47:53.480 --> 01:47:54.480]   have
[01:47:54.480 --> 01:47:55.480]   to
[01:47:55.480 --> 01:47:56.480]   leave
[01:47:56.480 --> 01:47:57.480]   on the
[01:47:57.480 --> 01:47:58.480]   Syrian
[01:47:58.480 --> 01:47:59.480]   airfield.
[01:47:59.480 --> 01:48:00.480]   I
[01:48:00.480 --> 01:48:01.480]   have
[01:48:01.480 --> 01:48:02.480]   to
[01:48:02.480 --> 01:48:03.480]   leave
[01:48:03.480 --> 01:48:04.480]   on the
[01:48:04.480 --> 01:48:05.480]   Syrian
[01:48:05.480 --> 01:48:06.480]   airfield.
[01:48:06.480 --> 01:48:07.480]   I
[01:48:07.480 --> 01:48:08.480]   have
[01:48:08.480 --> 01:48:09.480]   to
[01:48:09.480 --> 01:48:10.480]   leave
[01:48:10.480 --> 01:48:11.480]   on the
[01:48:11.480 --> 01:48:12.480]   Syrian
[01:48:12.480 --> 01:48:13.480]   airfield.
[01:48:13.480 --> 01:48:14.480]   I
[01:48:14.480 --> 01:48:15.480]   have
[01:48:15.480 --> 01:48:16.480]   to
[01:48:16.480 --> 01:48:17.480]   leave
[01:48:17.480 --> 01:48:18.480]   on the
[01:48:18.480 --> 01:48:19.480]   Syrian
[01:48:19.480 --> 01:48:20.480]   airfield.
[01:48:20.480 --> 01:48:21.480]   I
[01:48:21.480 --> 01:48:22.480]   have
[01:48:22.480 --> 01:48:23.480]   to
[01:48:23.480 --> 01:48:24.480]   leave
[01:48:24.480 --> 01:48:25.480]   on the
[01:48:25.480 --> 01:48:26.480]   Syrian
[01:48:26.480 --> 01:48:27.480]   airfield.
[01:48:27.480 --> 01:48:28.480]   I
[01:48:28.480 --> 01:48:29.480]   have
[01:48:29.480 --> 01:48:30.480]   to
[01:48:30.480 --> 01:48:31.480]   leave
[01:48:31.480 --> 01:48:32.480]   on the
[01:48:32.480 --> 01:48:33.480]   Syrian
[01:48:33.480 --> 01:48:34.480]   airfield.
[01:48:34.480 --> 01:48:35.480]   I
[01:48:35.480 --> 01:48:36.480]   have
[01:48:36.480 --> 01:48:37.480]   to
[01:48:37.480 --> 01:48:38.480]   leave
[01:48:38.480 --> 01:48:39.480]   on the
[01:48:39.480 --> 01:48:40.480]   Syrian
[01:48:40.480 --> 01:48:41.480]   airfield.
[01:48:41.480 --> 01:48:42.480]   I
[01:48:42.480 --> 01:48:43.480]   have
[01:48:43.480 --> 01:48:44.480]   to
[01:48:44.480 --> 01:48:45.480]   leave
[01:48:45.480 --> 01:48:46.480]   on the
[01:48:46.480 --> 01:48:47.480]   Syrian
[01:48:47.480 --> 01:48:48.480]   airfield.
[01:48:48.480 --> 01:48:49.480]   I
[01:48:49.480 --> 01:48:50.480]   have
[01:48:50.480 --> 01:48:51.480]   to
[01:48:51.480 --> 01:48:52.480]   leave
[01:48:52.480 --> 01:48:53.480]   on the
[01:48:53.480 --> 01:48:54.480]   Syrian
[01:48:54.480 --> 01:48:55.480]   airfield.
[01:48:55.480 --> 01:48:56.480]   I
[01:48:56.480 --> 01:48:57.480]   have
[01:48:57.480 --> 01:48:58.480]   to
[01:48:58.480 --> 01:48:59.480]   leave
[01:48:59.480 --> 01:49:00.480]   on the
[01:49:00.480 --> 01:49:01.480]   Syrian
[01:49:01.480 --> 01:49:02.480]   airfield.
[01:49:02.480 --> 01:49:03.480]   I
[01:49:03.480 --> 01:49:04.480]   have
[01:49:04.480 --> 01:49:05.480]   to
[01:49:05.480 --> 01:49:06.480]   leave
[01:49:06.480 --> 01:49:07.480]   on the
[01:49:07.480 --> 01:49:08.480]   Syrian
[01:49:08.480 --> 01:49:09.480]   airfield.
[01:49:09.480 --> 01:49:10.480]   I
[01:49:10.480 --> 01:49:11.480]   have
[01:49:11.480 --> 01:49:12.480]   to
[01:49:12.480 --> 01:49:13.480]   leave
[01:49:13.480 --> 01:49:14.480]   on the
[01:49:14.480 --> 01:49:15.480]   Syrian
[01:49:15.480 --> 01:49:16.480]   airfield.
[01:49:16.480 --> 01:49:17.480]   I
[01:49:17.480 --> 01:49:18.480]   have
[01:49:18.480 --> 01:49:19.480]   to
[01:49:19.480 --> 01:49:20.480]   leave
[01:49:20.480 --> 01:49:21.480]   on the
[01:49:21.480 --> 01:49:22.480]   Syrian
[01:49:22.480 --> 01:49:23.480]   airfield.
[01:49:23.480 --> 01:49:24.480]   I
[01:49:24.480 --> 01:49:25.480]   have
[01:49:25.480 --> 01:49:26.480]   to
[01:49:26.480 --> 01:49:27.480]   leave
[01:49:27.480 --> 01:49:28.480]   on the
[01:49:28.480 --> 01:49:29.480]   Syrian
[01:49:29.480 --> 01:49:30.480]   airfield.
[01:49:30.480 --> 01:49:31.480]   I
[01:49:31.480 --> 01:49:32.480]   have
[01:49:32.480 --> 01:49:33.480]   to
[01:49:33.480 --> 01:49:34.480]   leave
[01:49:34.480 --> 01:49:35.480]   on the
[01:49:35.480 --> 01:49:36.480]   Syrian
[01:49:36.480 --> 01:49:37.480]   airfield.
[01:49:37.480 --> 01:49:38.480]   I
[01:49:38.480 --> 01:49:39.480]   have
[01:49:39.480 --> 01:49:40.480]   to
[01:49:40.480 --> 01:49:41.480]   leave
[01:49:41.480 --> 01:49:42.480]   on the
[01:49:42.480 --> 01:49:43.480]   Syrian
[01:49:43.480 --> 01:49:44.480]   airfield.
[01:49:44.480 --> 01:49:45.480]   I
[01:49:45.480 --> 01:49:46.480]   have
[01:49:46.480 --> 01:49:47.480]   to
[01:49:47.480 --> 01:49:48.480]   leave
[01:49:48.480 --> 01:49:49.480]   on the
[01:49:49.480 --> 01:49:50.480]   Syrian
[01:49:50.480 --> 01:49:51.480]   airfield.
[01:49:51.480 --> 01:49:52.480]   I
[01:49:52.480 --> 01:49:53.480]   have
[01:49:53.480 --> 01:49:54.480]   to
[01:49:54.480 --> 01:49:55.480]   leave
[01:49:55.480 --> 01:49:56.480]   on the
[01:49:56.480 --> 01:49:57.480]   Syrian
[01:49:57.480 --> 01:49:58.480]   airfield.
[01:49:58.480 --> 01:49:59.480]   I
[01:49:59.480 --> 01:50:00.480]   have
[01:50:00.480 --> 01:50:01.480]   to
[01:50:01.480 --> 01:50:02.480]   leave
[01:50:02.480 --> 01:50:03.480]   on the
[01:50:03.480 --> 01:50:04.480]   Syrian
[01:50:04.480 --> 01:50:05.480]   airfield.
[01:50:05.480 --> 01:50:06.480]   I
[01:50:06.480 --> 01:50:07.480]   have
[01:50:07.480 --> 01:50:08.480]   to
[01:50:08.480 --> 01:50:09.480]   leave
[01:50:09.480 --> 01:50:10.480]   on the
[01:50:10.480 --> 01:50:11.480]   Syrian
[01:50:11.480 --> 01:50:12.480]   airfield.
[01:50:12.480 --> 01:50:13.480]   I
[01:50:13.480 --> 01:50:14.480]   have
[01:50:14.480 --> 01:50:15.480]   to
[01:50:15.480 --> 01:50:16.480]   leave
[01:50:16.480 --> 01:50:17.480]   on the
[01:50:17.480 --> 01:50:18.480]   Syrian
[01:50:18.480 --> 01:50:19.480]   airfield.
[01:50:19.480 --> 01:50:20.480]   I
[01:50:20.480 --> 01:50:21.480]   have
[01:50:21.480 --> 01:50:22.480]   to
[01:50:22.480 --> 01:50:23.480]   leave
[01:50:23.480 --> 01:50:24.480]   on the
[01:50:24.480 --> 01:50:25.480]   Syrian
[01:50:25.480 --> 01:50:26.480]   airfield.
[01:50:26.480 --> 01:50:27.480]   I
[01:50:27.480 --> 01:50:28.480]   have
[01:50:28.480 --> 01:50:29.480]   to
[01:50:29.480 --> 01:50:30.480]   leave
[01:50:30.480 --> 01:50:31.480]   on the
[01:50:31.480 --> 01:50:32.480]   Syrian
[01:50:32.480 --> 01:50:33.480]   airfield.
[01:50:33.480 --> 01:50:34.480]   I
[01:50:34.480 --> 01:50:35.480]   have
[01:50:35.480 --> 01:50:36.480]   to
[01:50:36.480 --> 01:50:37.480]   leave
[01:50:37.480 --> 01:50:38.480]   on the
[01:50:38.480 --> 01:50:39.480]   Syrian
[01:50:39.480 --> 01:50:40.480]   airfield.
[01:50:40.480 --> 01:50:41.480]   I
[01:50:41.480 --> 01:50:42.480]   have
[01:50:42.480 --> 01:50:43.480]   to
[01:50:43.480 --> 01:50:44.480]   leave
[01:50:44.480 --> 01:50:45.480]   on the
[01:50:45.480 --> 01:50:46.480]   Syrian
[01:50:46.480 --> 01:50:47.480]   airfield.
[01:50:47.480 --> 01:50:48.480]   I
[01:50:48.480 --> 01:50:49.480]   have
[01:50:49.480 --> 01:50:50.480]   to
[01:50:50.480 --> 01:50:51.480]   leave
[01:50:51.480 --> 01:50:52.480]   on the
[01:50:52.480 --> 01:50:53.480]   Syrian
[01:50:53.480 --> 01:50:54.480]   airfield.
[01:50:54.480 --> 01:50:55.480]   I
[01:50:55.480 --> 01:50:56.480]   have
[01:50:56.480 --> 01:50:57.480]   to
[01:50:57.480 --> 01:50:58.480]   leave
[01:50:58.480 --> 01:50:59.480]   on the
[01:50:59.480 --> 01:51:00.480]   Syrian
[01:51:00.480 --> 01:51:01.480]   airfield.
[01:51:01.480 --> 01:51:02.480]   I
[01:51:02.480 --> 01:51:03.480]   have
[01:51:03.480 --> 01:51:04.480]   to
[01:51:04.480 --> 01:51:05.480]   leave
[01:51:05.480 --> 01:51:06.480]   on the
[01:51:06.480 --> 01:51:07.480]   Syrian
[01:51:07.480 --> 01:51:08.480]   airfield.
[01:51:08.480 --> 01:51:09.480]   I
[01:51:09.480 --> 01:51:10.480]   have
[01:51:10.480 --> 01:51:11.480]   to
[01:51:11.480 --> 01:51:12.480]   leave
[01:51:12.480 --> 01:51:13.480]   on the
[01:51:13.480 --> 01:51:14.480]   Syrian
[01:51:14.480 --> 01:51:15.480]   airfield.
[01:51:15.480 --> 01:51:16.480]   I
[01:51:16.480 --> 01:51:17.480]   have
[01:51:17.480 --> 01:51:18.480]   to
[01:51:18.480 --> 01:51:19.480]   leave
[01:51:19.480 --> 01:51:20.480]   on the
[01:51:20.480 --> 01:51:21.480]   Syrian
[01:51:21.480 --> 01:51:22.480]   airfield.
[01:51:22.480 --> 01:51:23.480]   I
[01:51:23.480 --> 01:51:24.480]   have
[01:51:24.480 --> 01:51:25.480]   to
[01:51:25.480 --> 01:51:26.480]   leave
[01:51:26.480 --> 01:51:27.480]   on the
[01:51:27.480 --> 01:51:28.480]   Syrian
[01:51:28.480 --> 01:51:29.480]   airfield.
[01:51:29.480 --> 01:51:30.480]   I
[01:51:30.480 --> 01:51:31.480]   have
[01:51:31.480 --> 01:51:32.480]   to
[01:51:32.480 --> 01:51:33.480]   leave
[01:51:33.480 --> 01:51:34.480]   on the
[01:51:34.480 --> 01:51:35.480]   Syrian
[01:51:35.480 --> 01:51:36.480]   airfield.
[01:51:36.480 --> 01:51:37.480]   I
[01:51:37.480 --> 01:51:38.480]   have
[01:51:38.480 --> 01:51:39.480]   to
[01:51:39.480 --> 01:51:40.480]   leave
[01:51:40.480 --> 01:51:41.480]   on the
[01:51:41.480 --> 01:51:42.480]   Syrian
[01:51:42.480 --> 01:51:43.480]   airfield.
[01:51:43.480 --> 01:51:44.480]   I
[01:51:44.480 --> 01:51:45.480]   have
[01:51:45.480 --> 01:51:46.480]   to
[01:51:46.480 --> 01:51:47.480]   leave
[01:51:47.480 --> 01:51:48.480]   on the
[01:51:48.480 --> 01:51:49.480]   Syrian
[01:51:49.480 --> 01:51:50.480]   airfield.
[01:51:50.480 --> 01:51:51.480]   I
[01:51:51.480 --> 01:51:52.480]   have
[01:51:52.480 --> 01:51:53.480]   to
[01:51:53.480 --> 01:51:54.480]   leave
[01:51:54.480 --> 01:51:55.480]   on the
[01:51:55.480 --> 01:51:56.480]   Syrian
[01:51:56.480 --> 01:51:57.480]   airfield.
[01:51:57.480 --> 01:51:58.480]   I
[01:51:58.480 --> 01:51:59.480]   have
[01:51:59.480 --> 01:52:00.480]   to
[01:52:00.480 --> 01:52:01.480]   leave
[01:52:01.480 --> 01:52:02.480]   on the
[01:52:02.480 --> 01:52:03.480]   Syrian
[01:52:03.480 --> 01:52:04.480]   airfield.
[01:52:04.480 --> 01:52:05.480]   I
[01:52:05.480 --> 01:52:06.480]   have
[01:52:06.480 --> 01:52:07.480]   to
[01:52:07.480 --> 01:52:08.480]   leave
[01:52:08.480 --> 01:52:09.480]   on the
[01:52:09.480 --> 01:52:10.480]   Syrian
[01:52:10.480 --> 01:52:11.480]   airfield.
[01:52:11.480 --> 01:52:12.480]   I
[01:52:12.480 --> 01:52:13.480]   have
[01:52:13.480 --> 01:52:14.480]   to
[01:52:14.480 --> 01:52:15.480]   leave
[01:52:15.480 --> 01:52:16.480]   on the
[01:52:16.480 --> 01:52:17.480]   Syrian
[01:52:17.480 --> 01:52:18.480]   airfield.
[01:52:18.480 --> 01:52:19.480]   I
[01:52:19.480 --> 01:52:20.480]   have
[01:52:20.480 --> 01:52:21.480]   to
[01:52:21.480 --> 01:52:22.480]   leave
[01:52:22.480 --> 01:52:23.480]   on the
[01:52:23.480 --> 01:52:24.480]   Syrian
[01:52:24.480 --> 01:52:25.480]   airfield.
[01:52:25.480 --> 01:52:26.480]   I
[01:52:26.480 --> 01:52:27.480]   have
[01:52:27.480 --> 01:52:28.480]   to
[01:52:28.480 --> 01:52:29.480]   leave
[01:52:29.480 --> 01:52:30.480]   on the
[01:52:30.480 --> 01:52:31.480]   Syrian
[01:52:31.480 --> 01:52:32.480]   airfield.
