whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:50:56.480 --> 01:50:58.480]   It is. Yep, it is.
[01:50:58.480 --> 01:51:04.480]   But since that time, he's gone to Harvard and served in the state senate, and served in the senate of the United States.
[01:51:04.480 --> 01:51:06.480]   So you like Barack Obama?
[01:51:06.480 --> 01:51:11.480]   No, I don't like or dislike Barack Obama. I'd really like to have a none of the above.
[01:51:11.480 --> 01:51:12.480]   I hear you.
[01:51:12.480 --> 01:51:19.480]   But the point is that this guy is an American citizen as anybody else, and the problem is you can sue anybody for anything.
[01:51:19.480 --> 01:51:23.480]   Why'd they detain Jerome Corsi when he went to Kenya to find out if he was born there?
[01:51:23.480 --> 01:51:26.480]   Well, I have no idea. I don't even know if it's true.
[01:51:26.480 --> 01:51:27.480]   Oh, it's true.
[01:51:27.480 --> 01:51:31.480]   The point is, Alex, you have a great show in general. I listen to your stuff and it's fabulous.
[01:51:31.480 --> 01:51:34.480]   And today, I think you're getting worked over by a crackpot.
[01:51:34.480 --> 01:51:36.480]   And that's the best description I can give you.
[01:51:36.480 --> 01:51:37.480]   All right, well, here's the deal.
[01:51:37.480 --> 01:51:43.480]   It's a major issue, and I don't agree 100% with everybody we have on the show.
[01:51:43.480 --> 01:51:46.480]   I mean, I have other people on I disagree with, like Lord Rothschild.
[01:51:46.480 --> 01:51:48.480]   People say, "You're in with Lord Rothschild."
[01:51:48.480 --> 01:51:51.480]   No, I'm having them on to debate them.
[01:51:51.480 --> 01:51:56.480]   But no, I mean, the Barack Obama stuff, two weeks ago when they were announcing they were going to arrest people
[01:51:56.480 --> 01:52:01.480]   that "lied about him," people said that story wasn't true, and the Barack Obama campaign said, "No, it is."
[01:52:01.480 --> 01:52:04.480]   So, I mean, look, I'm going to talk about it.
[01:52:04.480 --> 01:52:11.480]   I've had guests on about John McCain, who really wasn't held as a prisoner of war that long,
[01:52:11.480 --> 01:52:14.480]   whose dad was the head of the Navy, head of the Pacific Fleet,
[01:52:14.480 --> 01:52:17.480]   and so he went and spilt his guts, you know, in Songbird.
[01:52:17.480 --> 01:52:22.480]   And I've had people on about his mafia connections, and about, you know, "I'm going to cover it all."
[01:52:22.480 --> 01:52:25.480]   You get it all here. Not some left or right agenda.
[01:52:25.480 --> 01:52:27.480]   I want everybody to understand that.
[01:52:27.480 --> 01:52:29.480]   Okay?
[01:52:29.480 --> 01:52:32.480]   All right, let's go to Mark in Indiana. Mark, you're on the air. Welcome.
[01:52:32.480 --> 01:52:35.480]   Hey, Alex, thanks for taking my call.
[01:52:35.480 --> 01:52:43.480]   I've been listening for a while now, and I just want to thank you for exposing the false left-right paradigm,
[01:52:43.480 --> 01:52:50.480]   because it's pretty depressing watching the TV, and all day long all you see is this campaign about Republicans and Democrats.
[01:52:50.480 --> 01:52:52.480]   I just want you to know you're the man I turned to.
[01:52:52.480 --> 01:52:57.480]   Well, thank you. What about Joe Biden? He was involved with Pakistani intelligence and the hijackers.
[01:52:57.480 --> 01:52:59.480]   We've gone and interviewed him.
[01:52:59.480 --> 01:53:01.480]   These guys are knee-deep in the--
[01:53:01.480 --> 01:53:02.480]   We are ang--
[01:53:02.480 --> 01:53:03.480]   Do what?
[01:53:03.480 --> 01:53:07.480]   We are ang-- expose the-- yeah, so, I mean, Joe Biden, Barack Obama, they're all the same.
[01:53:07.480 --> 01:53:13.480]   They're all New World Order, and I'm just saying you're the man to go to that you can get the truth from,
[01:53:13.480 --> 01:53:16.480]   and Infowars.com. I spread it all over the Internet.
[01:53:16.480 --> 01:53:20.480]   I try to wake people up all the time, and I really appreciate what you're doing.
[01:53:20.480 --> 01:53:22.480]   Well, we appreciate you, my friend. Thank you so much.
[01:53:22.480 --> 01:53:26.480]   We just try to find the truth, try to tell the truth, do the best job we can.
[01:53:26.480 --> 01:53:29.480]   Are we perfect? No. None of us are.
[01:53:29.480 --> 01:53:31.480]   We're just here covering the information.
[01:53:31.480 --> 01:53:34.480]   Let's talk to Chris in Kentucky. Chris, you're on the air.
[01:53:34.480 --> 01:53:37.480]   Yeah, thanks, Alex. I just wanted to say what you're talking about.
[01:53:37.480 --> 01:53:41.480]   The left-right paradigm is all controlled. It's all by corporations.
[01:53:41.480 --> 01:53:45.480]   Because a month ago we had a massive power outage from Hurricane Ike here in Louisville,
[01:53:45.480 --> 01:53:48.480]   and how the police and the military blended together.
[01:53:48.480 --> 01:53:50.480]   You know, they all looked at--
[01:53:50.480 --> 01:53:52.480]   No, that's it. It's slow martial law.
[01:53:52.480 --> 01:53:56.480]   Military and police working together secretly. Now it's public. Now main brigades.
[01:53:56.480 --> 01:54:02.480]   It isn't about George Bush or Barack Obama. It's about Northcom owned by the private corporations.
[01:54:02.480 --> 01:54:06.480]   They are getting everybody ready. Troops at the Super Bowl. Troops at the Kentucky Derby.
[01:54:06.480 --> 01:54:09.480]   Exactly, and that's exactly what they did when we had that power outage.
[01:54:09.480 --> 01:54:14.480]   And the news media said, "Oh, they did so good with the police and the military.
[01:54:14.480 --> 01:54:19.480]   Next event, we could go to the next level." And that's gun confiscation, my friends.
[01:54:19.480 --> 01:54:24.480]   Which Obama supports banning all .223 rifles, all .308.
[01:54:24.480 --> 01:54:28.480]   That's banning almost half the rifles out there, and he really did vote for that.
[01:54:28.480 --> 01:54:31.480]   And you know what? People say it's a lie. I've got the voting record.
[01:54:31.480 --> 01:54:36.480]   McCain's a gun grabber, too. And I'm tired of the denial.
[01:54:36.480 --> 01:54:40.480]   We're losing our rights. You get 90 plus percent of the American people want to close the borders.
[01:54:40.480 --> 01:54:44.480]   Doesn't happen. 80 plus percent don't want a war. It continues.
[01:54:44.480 --> 01:54:48.480]   99 percent plus don't want the bailout. Thousand to one calls. They do it.
[01:54:48.480 --> 01:54:53.480]   The banker--I mean, it's bull. Get past these diversions.
[01:54:53.480 --> 01:54:57.480]   By the way, McCain wasn't even born in the U.S. He was born in the Panama Casal zone
[01:54:57.480 --> 01:55:00.480]   and lied about being born in a U.S. base that didn't exist then.
[01:55:00.480 --> 01:55:04.480]   We had a guest on about that and got attacked as Obama operatives.
[01:55:04.480 --> 01:55:06.480]   Johnny in Vancouver, Canada. You're on the air.
[01:55:06.480 --> 01:55:11.480]   Well, I was showing them. I'm a very big fan. I travel to Mexico a lot
[01:55:11.480 --> 01:55:16.480]   because I'm afraid to come into your country because I'll probably be thrown in Guantanamo for the way I think.
[01:55:16.480 --> 01:55:22.480]   And the bottom line is I had a couple out from Texas, Fort Worth, come stay with us for the weekend.
[01:55:22.480 --> 01:55:24.480]   I tried to spill the beans, tell them everything.
[01:55:24.480 --> 01:55:29.480]   They don't listen sometimes, and it's getting so frustrating because it's also happened down here.
[01:55:29.480 --> 01:55:32.480]   Prime Minister Stephen Harper's in with the CFR.
[01:55:32.480 --> 01:55:36.480]   Yeah, he just said they're going to merge Canada with the European Union.
[01:55:36.480 --> 01:55:39.480]   That's all in the official documents. The U.S. is already merging.
[01:55:39.480 --> 01:55:42.480]   And you tell the public you're not aware. Look, I know we've got loaded phone lines.
[01:55:42.480 --> 01:55:47.480]   I'm out of time. I can't take any more of your calls because I've got to cover the news here at the end.
[01:55:47.480 --> 01:55:49.480]   Folks, call me back tomorrow on the weekday show. I'll get to all of you.
[01:55:49.480 --> 01:55:53.480]   Just tell the folks answering the phone that you got cut off. You've got to head the line.
[01:55:53.480 --> 01:55:57.480]   Okay, they're announcing that the police are tracking all your license plates in real time,
[01:55:57.480 --> 01:56:00.480]   recording everyone guilty until proven innocent.
[01:56:00.480 --> 01:56:04.480]   EU steps up pressure on Ireland to hold second Lisbon Treaty referendum.
[01:56:04.480 --> 01:56:08.480]   Ireland said no four months ago to being absorbed by the European Union and losing their liberties.
[01:56:08.480 --> 01:56:10.480]   They're still going to try to pass it again.
[01:56:10.480 --> 01:56:12.480]   Traditional light bulbs banned by EU.
[01:56:12.480 --> 01:56:17.480]   Doesn't matter that they're deadly poison and that the new ones are filled with mercury.
[01:56:17.480 --> 01:56:19.480]   Brown lawn means jail time.
[01:56:19.480 --> 01:56:26.480]   You've got this Korean War vet, no criminal record, grandpa, done nothing wrong, got a brown yard as a sprinkler broke.
[01:56:26.480 --> 01:56:30.480]   They said sought it, they arrested him, they said indefinitely he may spend years in prison.
[01:56:30.480 --> 01:56:34.480]   No judge, no jury, no indictment, just total tyranny.
[01:56:34.480 --> 01:56:39.480]   Orwellian UK angers people with tree cameras snooping kids.
[01:56:39.480 --> 01:56:40.480]   Bloomberg.
[01:56:40.480 --> 01:56:45.480]   And I've got a New York Times article where kids in the US are being trained at public school and private school
[01:56:45.480 --> 01:56:48.480]   to tattle on their parents for environmental crimes and boss their parents around.
[01:56:48.480 --> 01:56:51.480]   That's how tyranny starts. It has nothing to do with saving the earth.
[01:56:51.480 --> 01:56:54.480]   They want carbon taxes paid to the private banks.
[01:56:54.480 --> 01:56:56.480]   New killer drones can be piloted by teenagers.
[01:56:56.480 --> 01:56:57.480]   Told you this years ago.
[01:56:57.480 --> 01:57:03.480]   Wired Magazine, they're saying that buck-toothed, basically kids eating Hot Pockets and drinking Sunny D
[01:57:03.480 --> 01:57:05.480]   are going to be running the killer drones.
[01:57:05.480 --> 01:57:08.480]   Army orders pain ray trucks.
[01:57:08.480 --> 01:57:10.480]   New report shows potential for death.
[01:57:10.480 --> 01:57:13.480]   The Air Force admits that it will actually kill people.
[01:57:13.480 --> 01:57:18.480]   Local police departments in the Pentagon, they get high-powered microwave guns to control rioting crowds.
[01:57:18.480 --> 01:57:22.480]   When they repossess and take everything, they've been gearing up for decades for martial law.
[01:57:22.480 --> 01:57:24.480]   They're implementing it right now.
[01:57:24.480 --> 01:57:27.480]   NATO to attack Afghan opium labs.
[01:57:27.480 --> 01:57:31.480]   That means tribes they don't control where they're not getting the opium.
[01:57:31.480 --> 01:57:34.480]   It just goes on and on and on.
[01:57:34.480 --> 01:57:35.480]   We are out of time.
[01:57:35.480 --> 01:57:36.480]   Global warming.
[01:57:36.480 --> 01:57:38.480]   Boise gets its earliest snow on record.
[01:57:38.480 --> 01:57:40.480]   Earth is cooling as sun cools down.
[01:57:40.480 --> 01:57:42.480]   Sun was hotter than ever.
[01:57:42.480 --> 01:57:44.480]   It has now cooled off.
[01:57:44.480 --> 01:57:46.480]   Ladies and gentlemen, we are out of time.
[01:57:46.480 --> 01:57:49.480]   Infowars.com and prisonplanet.com are the websites.
[01:57:49.480 --> 01:57:51.480]   Get out there and stand up against tyranny.
[01:57:51.480 --> 01:57:53.480]   Defend liberty!
[01:57:53.480 --> 01:57:55.480]   Looking for profit?
[01:57:55.480 --> 01:57:57.480]   Looking for safety and security?
[01:57:57.480 --> 01:58:00.480]   The $10 Olympic commemorative gold coin offers both.
[01:58:00.480 --> 01:58:08.480]   This low-mintage collector coin with a total series mintage under $600,000 has sold at four times its current price.
[01:58:08.480 --> 01:58:12.480]   Falling dollar values and inflation make this likely to happen again.
[01:58:12.480 --> 01:58:14.480]   Secure your position today.
[01:58:14.480 --> 01:58:18.480]   Call Midas Resources at 1-800-686-2237.
[01:58:18.480 --> 01:58:22.480]   That's 1-800-686-2237.
[01:58:22.480 --> 01:58:24.480]   Hi, this is Ted Anderson.
[01:58:24.480 --> 01:58:29.480]   Over the years, Genesis Communications Network has grown by leaps and bounds, reaching millions of listeners.
[01:58:29.480 --> 01:58:32.480]   The impact on political and social issues have been enormous.
[01:58:32.480 --> 01:58:36.480]   Businesses associated with the network have grown to become valuable enterprises.
[01:58:36.480 --> 01:58:43.480]   If you are accredited and have an entrepreneurial spirit, national radio may be the opportunity you're looking for.
[01:58:43.480 --> 01:58:48.480]   Call me today at 877-996-4327, extension 101.
[01:58:48.480 --> 01:58:53.480]   For more information, that's 877-996-4327, extension 101.
[01:58:53.480 --> 01:58:59.480]   Lead from solder in copper pipes, mercury from fish, dental fillings, vaccines, arsenic in the water.
[01:58:59.480 --> 01:59:03.480]   These heavy metal toxins are difficult or even impossible to avoid.
[01:59:03.480 --> 01:59:07.480]   Even trace amounts of these heavy metals over time can impact your health.
[01:59:07.480 --> 01:59:18.480]   Many health problems have been suggested as being related to this heavy metal exposure, including memory loss, high blood pressure, depression, mood swings, speech disorders, neuropathy, autoimmune diseases, chronic fatigue, and more.
