[00:00.000 --> 00:10.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[3:21:57.800 --> 3:22:01.800]  Don't worry, buddy, we're kicking your ass, you know it.
[3:22:01.800 --> 3:22:06.800]  No, she doesn't, buddy.
[3:22:06.800 --> 3:22:10.800]  Democrats always come over and talk about my kids and how they want them.
[3:22:10.800 --> 3:22:13.800]  This whole man just came over with, we got your kids.
[3:22:13.800 --> 3:22:16.800]  You don't have my kids, you perverts, you child molesters.
[3:22:16.800 --> 3:22:21.800]  You're a bunch of pot belly, chicken net pervert devil worshipers.
[3:22:21.800 --> 3:22:23.800]  Yeah, appreciate it, Alex.
[3:22:23.800 --> 3:22:26.800]  I know you want to kill every kid in the town in the womb.
[3:22:26.800 --> 3:22:28.800]  I know you like to tell them afters.
[3:22:28.800 --> 3:22:31.800]  But just devil worship and slime bags are gonna get it.
[3:22:31.800 --> 3:22:34.800]  You got that, you bunch of devil worshipers.
[3:22:34.800 --> 3:22:36.800]  No, man, get it done.
[3:22:36.800 --> 3:22:40.800]  America is back to slime bag pedophiles.
[3:22:40.800 --> 3:22:43.800]  You can kill it, this is a crap.
[3:22:43.800 --> 3:22:45.800]  You're a whole child molested.
[3:22:45.800 --> 3:22:47.800]  House of cards is coming down.
[3:22:47.800 --> 3:22:49.800]  You child molesters supporters.
[3:22:49.800 --> 3:22:51.800]  America is back.
[3:22:51.800 --> 3:22:53.800]  America is back.
[3:22:53.800 --> 3:22:55.800]  America is back.
[3:22:55.800 --> 3:22:57.800]  America is back.
[3:22:57.800 --> 3:23:07.800]  infowars.com
[3:23:07.800 --> 3:23:09.800]  You're not gonna get our free speech.
[3:23:09.800 --> 3:23:12.800]  America now uses free speech.
[3:23:12.800 --> 3:23:15.800]  And America is standing up for its free speech.
[3:23:15.800 --> 3:23:17.800]  America is back.
[3:23:17.800 --> 3:23:19.800]  America is back.
[3:23:19.800 --> 3:23:21.800]  America is back.
[3:23:21.800 --> 3:23:24.800]  Look at you laughing with your soul sucked.
[3:23:24.800 --> 3:23:28.800]  You have no energy. That's why you want the energy of children.
[3:23:28.800 --> 3:23:31.800]  New vampires are going to hell.
[3:23:31.800 --> 3:23:33.800]  And let's say we passed.
[3:23:33.800 --> 3:23:35.800]  If they repeat the same.
[3:23:35.800 --> 3:23:37.800]  That's right, you guys need to get away from the same.
[3:23:37.800 --> 3:23:39.800]  You love so much.
[3:23:39.800 --> 3:23:41.800]  infowars.com
[3:23:41.800 --> 3:23:43.800]  Free speech is live.
[3:23:43.800 --> 3:23:46.800]  Apple is the enemy of free speech.
[3:23:46.800 --> 3:23:49.800]  That's what needs to confront them over this.
[3:23:49.800 --> 3:23:51.800]  And America is...
[3:23:51.800 --> 3:23:55.800]  Looks like we might have lost our feed.
[3:23:55.800 --> 3:23:58.800]  Just briefly we'll see if it returns.
[3:23:58.800 --> 3:24:01.800]  Alex Jones is live on the ground.
[3:24:01.800 --> 3:24:03.800]  He is...
[3:24:03.800 --> 3:24:05.800]  It looks like it's back.
[3:24:05.800 --> 3:24:07.800]  Looks like we've got the feedback.
[3:24:07.800 --> 3:24:09.800]  Let's go back to it.
[3:24:09.800 --> 3:24:24.800]  Democrats are cataphiles. Democrats are cataphiles. Democrats are ghouls. Democrats are male patients. Democrats are satanists. Democrats are losers. Losers. Losers.
[3:24:24.800 --> 3:24:27.800]  Let's get out of here.
[3:24:27.800 --> 3:24:30.800]  infowars.com
[3:24:30.800 --> 3:24:32.800]  infowars.com
[3:24:32.800 --> 3:24:34.800]  infowars.com
[3:24:34.800 --> 3:24:37.800]  infowars.com
[3:24:37.800 --> 3:24:42.800]  Hey, look, liberals, it's an old lady. You probably want to euthanize her.
[3:24:42.800 --> 3:24:45.800]  Who's a baby you'd want on a border?
[3:24:45.800 --> 3:24:48.800]  infowars.com
[3:24:48.800 --> 3:24:50.800]  America is back.
[3:24:50.800 --> 3:24:52.800]  America is back.
[3:24:52.800 --> 3:24:54.800]  America is back.
[3:24:54.800 --> 3:25:03.800]  And the Democrats want our speech and their ally with Apple and Google who openly suppress the people of China.
[3:25:03.800 --> 3:25:05.800]  Apple is evil.
[3:25:05.800 --> 3:25:08.800]  Apple is evil.
[3:25:08.800 --> 3:25:16.800]  Apple is helping suppress the poor Chinese people and 2 million workers they put in concentration camps.
[3:25:16.800 --> 3:25:18.800]  Apple is evil.
[3:25:18.800 --> 3:25:24.800]  And Trump needs to confront Apple. And that's why we're here.
[3:25:24.800 --> 3:25:33.800]  Trump needs to confront Tim Cook about the suicide factories and the suicide nets and the forced driving of Apple factories.
[3:25:33.800 --> 3:25:35.800]  Sleep labor in China.
[3:25:35.800 --> 3:25:42.800]  Look, it's great to bring factories back here and we support that because people get better. We'll make this a little piece in here because we used to have values.
[3:25:42.800 --> 3:25:47.800]  But Google and Apple are evil.
[3:25:47.800 --> 3:25:53.800]  And they're helping suppress the American people and the people of China.
[3:25:53.800 --> 3:25:56.800]  And it's rude.
[3:25:56.800 --> 3:25:58.800]  infowars.com
[3:25:58.800 --> 3:26:00.800]  infowars.com
[3:26:00.800 --> 3:26:03.800]  infowars.com
[3:26:03.800 --> 3:26:06.800]  I've got to get the pervert.
[3:26:06.800 --> 3:26:13.800]  What I'm doing is real but it's the worst from here.
[3:26:13.800 --> 3:26:16.800]  Let me just ask you if this is a show.
[3:26:16.800 --> 3:26:19.800]  No, Communist China has killed over 100 million people.
[3:26:19.800 --> 3:26:21.800]  Apple has horrible factories there.
[3:26:21.800 --> 3:26:24.800]  They kill people for their speech.
[3:26:24.800 --> 3:26:29.800]  And now the list, like they've done everywhere else, is trying to take off three speech away.
[3:26:29.800 --> 3:26:36.800]  The evils of China, North, Nazi Germany.
[3:26:36.800 --> 3:26:39.800]  President Trump is right to stand up to Communist China.
[3:26:39.800 --> 3:26:43.800]  But he needs to stand up for free speech.
[3:26:43.800 --> 3:26:45.800]  President Trump defend America.
[3:26:45.800 --> 3:26:48.800]  President Trump defend the First Amendment.
[3:26:48.800 --> 3:26:53.800]  President Trump stand up to that monster Tim Cook.
[3:26:53.800 --> 3:26:58.800]  Make America great again, Alex.
[3:26:58.800 --> 3:27:00.800]  Tim Cook is an authoritarian.
[3:27:00.800 --> 3:27:07.800]  Tim Cook has given the Google and Apple tees together with Google to the Chai Kong secret police
[3:27:07.800 --> 3:27:14.800]  and admit that all of your secrets with Apple have been given to the Chinese government.
[3:27:14.800 --> 3:27:18.800]  Apple is working with the Chai Kongs.
[3:27:18.800 --> 3:27:23.800]  Apple is working to suppress the people of China.
[3:27:23.800 --> 3:27:27.800]  And now the people of America.
[3:27:27.800 --> 3:27:35.800]  The globalists are working with Communist China to turn us into another slave colony.
[3:27:35.800 --> 3:27:46.800]  Our basic freedoms are being erased and President Trump must stand up for the First Amendment.
[3:27:46.800 --> 3:27:53.800]  Defend the First Amendment.
[3:27:53.800 --> 3:28:02.800]  Defend free speech. Defend free speech.
[3:28:02.800 --> 3:28:15.800]  Alex Jones is on the ground in North Austin, Texas where President Trump is set to meet with Tim Cook of Apple.
[3:28:15.800 --> 3:28:23.800]  Mike Adams will be on the broadcast, possibly next segment, but Alex is just too fascinating.
[3:28:23.800 --> 3:28:25.800]  We may have more. Alex Jones.
[3:28:25.800 --> 3:28:28.800]  I'm of course Tom Pampered sticking with you here for this segment.
[3:28:28.800 --> 3:28:30.800]  We'll see if I'm here for the next.
[3:28:30.800 --> 3:28:39.800]  But Alex is definitely speaking truth to power and he goes out and confronts this scum.
[3:28:39.800 --> 3:28:47.800]  Wake up, learn something, read a book, turn off the freaking television because they're not teaching you anything but how to be a slave.
[3:28:47.800 --> 3:28:50.800]  And maybe you guys like slavery, maybe you guys...
[3:28:50.800 --> 3:28:54.800]  We can all agree these are troubled times, right?
[3:28:54.800 --> 3:28:57.800]  So do you know who's on your wireless network?
[3:28:57.800 --> 3:29:04.800]  Whether it's a big company selling your data or a foreign hacker, if you're not protected, everybody sees your information.
[3:29:04.800 --> 3:29:09.800]  That's why you need FlashRouters, a custom Wi-Fi router created for privacy.
[3:29:09.800 --> 3:29:17.800]  FlashRouters uses a virtual private network or VPN to protect your online activity from hackers, trackers and large corporations.
[3:29:17.800 --> 3:29:21.800]  And not just one, but all your devices with one out-of-the-box setup.
[3:29:21.800 --> 3:29:30.800]  Plus, FlashRouters also enhances your wireless network performance and unlocks powerful router management tools to let you take total control of your network.
[3:29:30.800 --> 3:29:40.800]  Call or click FlashRouters today at 1-866-509-5817 or F-L-A-S-H-R-O-U-T-E-R-S dot com.
[3:29:40.800 --> 3:29:45.800]  That's 1-866-509-5817 or FlashRouters dot com.
[3:29:45.800 --> 3:29:52.800]  Protect your wireless home network today with FlashRouters.
[3:29:52.800 --> 3:29:57.800]  A question was once posed to Thomas Jefferson.
[3:29:57.800 --> 3:30:04.800]  What is the level of tyranny that a tyrant will take humanity to?
[3:30:04.800 --> 3:30:07.800]  How far will they go? What's their limit?
[3:30:07.800 --> 3:30:13.800]  And he said it is the limit to which other men and women will submit.
[3:30:13.800 --> 3:30:19.800]  The answer is there is no limit to evil, it is a bottomless pit.
[3:30:19.800 --> 3:30:25.800]  We've been taught in modern culture and society that evil doesn't exist.
[3:30:25.800 --> 3:30:28.800]  Or that there's no free will, there's no devil or the God.
[3:30:28.800 --> 3:30:38.800]  But those very same people have all these rules for us about speech and how we can dress and where we can live and what our houses can be like.
[3:30:38.800 --> 3:30:42.800]  They just don't want us to have any values so they can run over us.
[3:30:42.800 --> 3:30:44.800]  Oxford's Band Clapping.
[3:30:44.800 --> 3:30:47.800]  University's the US of Band 21 Gun Salutes for Veterans.
[3:30:47.800 --> 3:30:51.800]  These people are dangerous cult leaders and it's time to reject them.
[3:30:51.800 --> 3:30:57.800]  Infoorstore.com, we have a new product and we got several thousand of these in.
[3:30:57.800 --> 3:31:00.800]  And they're going to sell out in a few days at the rate we're selling them.
[3:31:00.800 --> 3:31:04.800]  I want to thank the listeners for getting it but this really is a game changing toothpaste.
[3:31:04.800 --> 3:31:11.800]  And it doesn't compete with super blue that's four to five of colloidal silver and iodine and fluoride free.
[3:31:11.800 --> 3:31:13.800]  The adult or the children's.
[3:31:13.800 --> 3:31:16.800]  These are both excellent toothpaste, concentrates that don't have fillers.
[3:31:16.800 --> 3:31:17.800]  People love it.
[3:31:17.800 --> 3:31:26.800]  This is a whitening toothpaste that also has the above sea coral calcium that also cleans but also re mineralizes the teeth.
[3:31:26.800 --> 3:31:32.800]  Then it has the patented silver salt, silver in it to knock out the bacteria that cause ginsivitis.
[3:31:32.800 --> 3:31:33.800]  This is all proven.
[3:31:33.800 --> 3:31:34.800]  You can make claims with this.
[3:31:34.800 --> 3:31:45.800]  But I had to tell you no one has a toothpaste this good for knocking out the bacteria, the viruses and cleaning the teeth in a healthy way that doesn't strip away the enamel.
[3:31:45.800 --> 3:31:47.800]  So we're really proud of it.
[3:31:47.800 --> 3:31:49.800]  It funds the operation infowarstore.com.
[3:31:49.800 --> 3:31:50.800]  That's why we're still on air.
[3:31:50.800 --> 3:31:51.800]  Thanks to you.
[3:31:51.800 --> 3:31:58.800]  Beto Rourke came out dozens of times and said we're going to confiscate all your semiautomatic rifles.
[3:31:58.800 --> 3:32:05.800]  And he got all the other Democrats on the stage nine others to agree and said that he was a hero.
[3:32:05.800 --> 3:32:06.800]  Think about that.
[3:32:06.800 --> 3:32:09.800]  Now those Democrats have taken all the guns in the cities they control.
[3:32:09.800 --> 3:32:19.800]  Their blue cities are literal crap holes covered with needles and with massive drug dealing and incredible levels of violent crime.
[3:32:19.800 --> 3:32:21.800]  They know what they're doing.
[3:32:21.800 --> 3:32:29.800]  And now the Supreme Court's come out and ruled that gun manufacturers can be sued into oblivion for what criminals do using their firearms.
[3:32:29.800 --> 3:32:33.800]  My goodness, ladies and gentlemen, this country is under such incredible attack.
[3:32:33.800 --> 3:32:42.800]  But more and more towns and cities are saying they're sanctuaries for the Second Amendment and they're going to follow the original Bill of Rights and Constitution.
[3:32:42.800 --> 3:32:45.800]  And they're not going to help in the confiscation of guns.
[3:32:45.800 --> 3:32:48.800]  So you see a lot of these cities ignore illegal aliens.
[3:32:48.800 --> 3:33:05.800]  Well, we could ignore all your unconstitutional laws.
[3:33:05.800 --> 3:33:18.800]  Live from Austin, Texas, broadcasting worldwide, it's Mike Adams. You're listening to the Alex Jones show.
[3:33:18.800 --> 3:33:24.800]  This is one of the most bombshell packed days or broadcast you've probably ever seen here on Info Wars.
[3:33:24.800 --> 3:33:26.800]  It's an honor to be joining you today.
[3:33:26.800 --> 3:33:35.800]  Alex is in Austin, of course, with the arrival of President Trump in the city of Austin.
[3:33:35.800 --> 3:33:40.800]  Alex is going to be there reinforcing the importance of freedom of speech to the president and his supporters.
[3:33:40.800 --> 3:33:42.800]  He's there right now, live.
[3:33:42.800 --> 3:33:45.800]  We'll be bullhorning the president and his advisors.
[3:33:45.800 --> 3:33:57.800]  Tom Pappert just has done amazing investigative research as you heard over the last hour or so about what's really happening with the perversion of elitists in our society.
