[00:00.000 --> 00:01.000]  We've got it.
[03:36:20.000 --> 03:36:22.000]  It's a no, no, no, no, no, no, no.
[03:36:22.000 --> 03:36:36.000]  For several reasons, one of which is that this is a called a live virus vaccine. It's got the whatever it is that they say called smallpox right there in the vaccine, percolating.
[03:36:36.000 --> 03:36:42.000]  That's the FDA, the official word from the US government on this.
[03:36:42.000 --> 03:36:47.000]  If your immune system is weak, watch out.
[03:36:47.000 --> 03:36:51.000]  Do not take this smallpox vaccine.
[03:36:51.000 --> 03:36:55.000]  Okay, that's part one.
[03:36:55.000 --> 03:36:56.000]  Part two.
[03:36:56.000 --> 03:37:10.000]  However, however, get this between 1966 and 1980 on the continent of Africa, and I'm sure we have many listeners from Africa.
[03:37:10.000 --> 03:37:24.000]  There was a World Health Organization mass vaccination campaign to eradicate smallpox with the smallpox vaccine.
[03:37:24.000 --> 03:37:37.000]  Roughly 100 million shots of the smallpox vaccine were given to Africans on the African continent.
[03:37:37.000 --> 03:38:02.000]  So how many of those people would you guess already had severely compromised immune systems from hunger, starvation, protein, calorie malnutrition, contaminated water supplies for decades and decades, overcrowding,
[03:38:02.000 --> 03:38:07.000]  sheer poverty, war, et cetera, et cetera, et cetera.
[03:38:07.000 --> 03:38:21.000]  The things that have existed on the African continent for a very long time and are in fact the primary causes of disease there and rip apart people's immune systems.
[03:38:21.000 --> 03:38:24.000]  Getting the picture.
[03:38:24.000 --> 03:38:43.000]  In other words, from the years 1966 through 1980, the World Health Organization was making sure that the smallpox vaccine, which should never be given to anybody with a weak immune system, was given to millions of Africans with weak immune systems.
[03:38:43.000 --> 03:38:52.000]  The FDA, which recently warned that this could be life-threatening, which means it could kill you.
[03:38:52.000 --> 03:39:04.000]  They were giving that vaccine to anything and anybody that moved that they could find on the continent of Africa.
[03:39:04.000 --> 03:39:07.000]  Depopulation anybody?
[03:39:07.000 --> 03:39:21.000]  Of course, in 1980, when they popped the corks on the champagne, the World Health Organization, and said, we have eradicated smallpox on the African continent.
[03:39:21.000 --> 03:39:28.000]  Maybe they were just talking about eradicating people on the African continent.
[03:39:28.000 --> 03:39:30.000]  Think about it.
[03:39:30.000 --> 03:39:32.000]  Think about it.
[03:39:32.000 --> 03:39:39.000]  And now, I'll give you the capper on that story.
[03:39:39.000 --> 03:40:04.000]  In the late 1980s, an acquaintance of mine who shall remain nameless, a respected biologist with close and intimate knowledge of the smallpox eradication campaign in Africa, a very reliable source, told me off the record the following.
[03:40:04.000 --> 03:40:21.000]  Actually, after they popped those champagne corks, the World Health Organization held a secret meeting in Geneva, secret, at which they discussed the smallpox vaccine.
[03:40:21.000 --> 03:40:29.000]  And they decided that they would never, ever use this vaccine again.
[03:40:29.000 --> 03:40:34.000]  And they said to this biologist, why did they decide that?
[03:40:34.000 --> 03:40:40.000]  And he said, why? Because it caused cases of smallpox.
[03:40:40.000 --> 03:40:44.000]  That's why.
[03:40:44.000 --> 03:40:56.000]  The globalists at work, medical branch, medical cartel of the globalist takeover, we know what's good for the African continent.
[03:40:56.000 --> 03:41:06.000]  We know what we're going to do. We decide they obey, we sell, they buy, we destroy, they accept.
[03:41:06.000 --> 03:41:22.000]  And we call it help aid humanity, wonderful triumph, victory, the greatest thing that ever happened in the history of medical progress.
[03:41:22.000 --> 03:41:25.000]  That's the story for the ages, folks.
[03:41:25.000 --> 03:41:42.000]  Get it around, spread it around, let people really know what was behind that campaign and what is in fact behind many vaccine campaigns because smallpox is not the only vaccine.
[03:41:42.000 --> 03:41:56.000]  Even if you believed in vaccine pseudoscience, smallpox is by far from the only vaccine that you would want to give someone whose immune system is already compromised.
[03:41:56.000 --> 03:42:04.000]  But it's being done every day all over the world with dire, dire consequences.
[03:42:04.000 --> 03:42:16.000]  All right, before we jump on, these products are infowars, as Alex has said many times.
[03:42:16.000 --> 03:42:30.000]  It's a win-win proposition. You win with the product, you support infowars in getting this kind of information out to the world that flies below the radar of the mainstream press.
[03:42:30.000 --> 03:42:35.000]  They're aware, they won't talk about it, they won't cover it.
[03:42:35.000 --> 03:42:48.000]  So here's another offer, SuperMail Vitality Limited Time Flash Special, 57% off at InfowarsLife.com.
[03:42:48.000 --> 03:43:00.000]  Never offered this price slash before. Game changing formula received thousands of 5-star reviews from listeners.
[03:43:00.000 --> 03:43:08.000]  Visit InfowarsLife.com, read the reviews for yourself. SuperMail Vitality.
[03:43:08.000 --> 03:43:23.000]  That's 7% off. That's $29.95 after the discount at InfowarsLife.com for a limited time. That's InfowarsLife.com.
[03:43:23.000 --> 03:43:40.000]  Okay, you see where we're going with all these stories. Sacramento story, oxytocin, the love hormone, FDA, smallpox vaccine, the so-called eradication campaign of smallpox on the African continent.
[03:43:40.000 --> 03:43:57.000]  Every one of these stories is all about technocratic, globalist type, government intervention from the local level all the way to the global level to say, this is what the future looks like.
[03:43:57.000 --> 03:44:01.000]  This is the future we're installing. This is the future we're lying about.
[03:44:01.000 --> 03:44:15.000]  This is the future that you'll just love because we tell you to love it and you'll overlook all the heinous, grotesque, horrendous effects because you'll believe us.
[03:44:15.000 --> 03:44:21.000]  We're the authorities. We love you. We care, etc., etc., etc.
[03:44:21.000 --> 03:44:34.000]  And this, of course, is gobbled up by the left because they want to believe that they're doing something good and they stand for something good.
[03:44:34.000 --> 03:44:43.000]  Also known as virtue signaling. Tell me what I'm supposed to support in the name of greater humanity.
[03:44:43.000 --> 03:44:55.000]  Just tell me what it is and I will because then I'll be sending out these signals and my friends and people I don't even know will say, well, he's a good and righteous person.
[03:44:55.000 --> 03:45:03.000]  No brain, no mind involved, no thought, no analysis. Well, what would you expect?
[03:45:03.000 --> 03:45:16.000]  Do you find a college anywhere now that teaches logic in a serious way, that teaches how to analyze information, how to separate evidence from fakery,
[03:45:16.000 --> 03:45:26.000]  that goes into this on a very deep level, as it should, in the age of information and disinformation, of course not.
[03:45:26.000 --> 03:45:35.000]  Just take these generalities that mean nothing and put them into your head and then go spout them out there and all will be well.
[03:45:35.000 --> 03:45:44.000]  Of course, you'll be so dumb down you can't even think for yourself, but you won't notice it because you're too dumb to notice that you're dumb.
[03:45:44.000 --> 03:45:55.000]  That's called education. Here's your bill, 200,000. You just went into debt. You're graduate now. Good luck in finding a job.
[03:45:55.000 --> 03:46:09.000]  Why anybody would want to do that to their kids is beyond any semblance of sanity, any semblance of sanity.
[03:46:09.000 --> 03:46:21.000]  A reasonably intelligent 18-year-old could go to the library for six months and learn more and become more independent-minded than four years of a liberal arts college.
[03:46:21.000 --> 03:46:26.000]  For sure, for sure, for sure.
[03:46:26.000 --> 03:46:37.000]  Okay, let's jump to another piece here. Same theme, okay? Bill Gates, I think you've heard of him.
[03:46:37.000 --> 03:46:47.000]  Bill Gates, the great savior of humanity, and Sergey Brin, one of the co-founders of Don't Be Evil, Google.
[03:46:47.000 --> 03:46:53.000]  Oh, yeah. Oh, yeah. They're now funding a project.
[03:46:53.000 --> 03:46:58.000]  I hate to even say this, but here we go.
[03:46:58.000 --> 03:47:12.000]  Laboratory grown meat for the masses and the AT, meat, meat, meat, grown in a lab for the masses.
[03:47:12.000 --> 03:47:20.000]  What could possibly go wrong here? This is supposed to be, you know, another one of these great humanitarian solutions.
[03:47:20.000 --> 03:47:24.000]  We don't need any ranches. We don't need any cows. We don't need any of that anymore.
[03:47:24.000 --> 03:47:32.000]  We're going to phase all that out, you see, because we'll be able to grow meat in a lab and you're just going to love it.
[03:47:32.000 --> 03:47:36.000]  And it'll be fine. It'll be great.
[03:47:36.000 --> 03:47:42.000]  Well, of course, I mean, we haven't done any long-term health studies on this, but who cares?
[03:47:42.000 --> 03:47:48.000]  We didn't do any health studies of any kind on GMO food either, you know?
[03:47:48.000 --> 03:47:54.000]  So what's the difference? And there's actually no fat in this meat.
[03:47:54.000 --> 03:47:57.000]  So we're going to have to do something to make it taste good.
[03:47:57.000 --> 03:48:03.000]  In fact, we're going to be adding fat to the lab grown meat.
[03:48:03.000 --> 03:48:08.000]  We don't know exactly how we're going to do that yet, but we'll figure out a way.
[03:48:08.000 --> 03:48:12.000]  That conjures up, folks, all kinds of incredible images, doesn't it?
[03:48:12.000 --> 03:48:25.000]  Yeah, we've got this thing that looks kind of like a shoe that you found in an alley next to a garbage can at midnight that's labeled burger now.
[03:48:25.000 --> 03:48:30.000]  And it has, after all that, it has no fat.
[03:48:30.000 --> 03:48:38.000]  So you just kind of brush the flies off and pick it up and you say, well, let's see, we have that fat over there, guys.
[03:48:38.000 --> 03:48:44.000]  Let's bring it over and somehow add it on, you know what I mean?
[03:48:44.000 --> 03:48:48.000]  A mush it does somehow, inject it. We've got to have machines that do this.
[03:48:48.000 --> 03:48:52.000]  So how do we do that? Wow, we'll figure out a way.
[03:48:52.000 --> 03:48:54.000]  That's going to taste great.
[03:48:54.000 --> 03:48:57.000]  And then, of course, they're not paying any attention.
[03:48:57.000 --> 03:49:04.000]  They're not talking about paying any attention to the actual mineral content of the meat, which is part of the deal.
[03:49:04.000 --> 03:49:09.000]  What minerals is it going to contain and at what levels?
[03:49:09.000 --> 03:49:13.000]  Yeah, that could be sort of another problem, right?
[03:49:13.000 --> 03:49:16.000]  But don't worry, it's all going to be worked out.
[03:49:16.000 --> 03:49:23.000]  And it'll be pure because when we say laboratory, you're supposed to think pure.
[03:49:23.000 --> 03:49:38.000]  Oh, wait a minute, there's another factor here that it's actually this lab grown meat is grown in fetal, FETAL, fetal as in fetus, bovine serum.
[03:49:38.000 --> 03:49:55.000]  And, you know, when you're dealing with that fetal, bovine serum, you get all kinds of, you know, microbes in there and contaminant.
[03:49:55.000 --> 03:50:02.000]  I mean, you know, there's all kinds of things that could end up in there in the medium that you're growing the meat in.
[03:50:02.000 --> 03:50:10.000]  Yeah, and that would not be good for your health, that is.
[03:50:10.000 --> 03:50:13.000]  No, not at all.
[03:50:13.000 --> 03:50:21.000]  But Bill Gates or Gay Bryn, do no evil, save the world, we are the new messiahs.
[03:50:21.000 --> 03:50:24.000]  They think it's a great idea, so they're bankrolling it, of course.
[03:50:24.000 --> 03:50:35.000]  And I'm sure that up the line, step right up and get your lab grown meat, LGM.
[03:50:35.000 --> 03:50:38.000]  Give me one of those LGM burgers.
[03:50:38.000 --> 03:50:42.000]  Sure enough, we've got it right here.
[03:50:42.000 --> 03:50:46.000]  Let's see, it was shipped last year, we had it in the freezer, boom.
[03:50:46.000 --> 03:50:50.000]  Okay, now this isn't from an animal, is it?
[03:50:50.000 --> 03:50:52.000]  No, no, no, no, no, no, no, no.
[03:50:52.000 --> 03:50:56.000]  Animals, you see, are dirty.
[03:50:56.000 --> 03:51:00.000]  And there's too many variables there.
[03:51:00.000 --> 03:51:02.000]  You never know what you're going to get.
[03:51:02.000 --> 03:51:06.000]  But this, in the lab, we know.
[03:51:06.000 --> 03:51:09.000]  We've got the standards, everything is pure.
[03:51:09.000 --> 03:51:16.000]  So, just put a lot of mustard, ketchup and mayo and whatever, pickle and so forth on there.
[03:51:16.000 --> 03:51:20.000]  Quite a bit, I would say, okay?
[03:51:20.000 --> 03:51:26.000]  And of course, and here's the capper folks on this wonderful story.
[03:51:26.000 --> 03:51:34.000]  As you can see, this is a kind of Frankenstein creation where you kind of stitch together different elements.
[03:51:34.000 --> 03:51:39.000]  The fat is added onto the lab grown meat.
[03:51:39.000 --> 03:51:44.000]  And then if you want minerals, I guess you're going to have to inject some of those.
