[00:00.000 --> 00:11.000]  Music
[3:45:01.520 --> 3:45:05.800]  subsistence starvation level on top of all the millions already starving
[3:45:05.800 --> 3:45:10.160]  because the global lockdown that is hundreds of times worse than all the
[3:45:10.160 --> 3:45:14.340]  deaths in the world caused by COVID-19 and the very people that cooked it up and
[3:45:14.340 --> 3:45:17.920]  gave it to the chai comms at the World Health Organization with Bill Gates
[3:45:17.920 --> 3:45:22.400]  involved are now the ones running the operation to shut down society created
[3:45:22.400 --> 3:45:25.960]  depression and forcibly inoculate everybody this is insane ladies and
[3:45:25.960 --> 3:45:30.120]  gentlemen they succeed it's over you need to get prepared now you need to get
[3:45:30.120 --> 3:45:34.680]  high-quality storeable food now back in stock at info or store.com and you need
[3:45:34.680 --> 3:45:38.920]  to get politically active and challenge this verbally everywhere big tech is
[3:45:38.920 --> 3:45:42.520]  trying to censor everyone right now and bully people into saying you can't even
[3:45:42.520 --> 3:45:47.240]  challenge verbally social distancing this is beyond 1984 the tyranny of the
[3:45:47.240 --> 3:45:51.040]  dual orders here get prepared now and spread the word the info war you are
[3:45:51.040 --> 3:45:56.600]  the Paul Revere's. The superpower that I have is that I tell you what I really
[3:45:56.600 --> 3:46:00.240]  think even if it ends up hurting me short term I believe in God and I believe in the
[3:46:00.240 --> 3:46:04.200]  long run it'll end up being better for myself everybody else in this world we
[3:46:04.200 --> 3:46:07.480]  live together in. I understand what comes around goes around you really put
[3:46:07.480 --> 3:46:10.400]  you so and I live that and I fundamentally just cellular level
[3:46:10.400 --> 3:46:15.000]  understand it now if I would have hyped up the virus was gonna kill three four
[3:46:15.000 --> 3:46:19.040]  five million people like the UN did I live as told five times more supplements
[3:46:19.040 --> 3:46:24.320]  but you know what I didn't do that but I said on a routine basis regardless people
[3:46:24.320 --> 3:46:28.440]  are vitamin D deficient people are deficient and iodine is so many other
[3:46:28.440 --> 3:46:32.920]  issues you need those products regardless so we started selling out of
[3:46:32.920 --> 3:46:38.960]  mineral fusion all the other products I cut the prices from 30% off to 60% off
[3:46:38.960 --> 3:46:43.480]  because I knew it was the right thing to do during a crisis to make sure people
[3:46:43.480 --> 3:46:48.200]  were incentivized to up their bodies offenses but now I'm telling you with
[3:46:48.200 --> 3:46:52.520]  economic crises going on get your story food now.
[3:46:52.520 --> 3:47:16.520]  you're listening to the Alex Jones show you're listening to the Alex Jones show
[3:47:16.520 --> 3:47:28.680]  with Nick Baggage and welcome back you know thinking about what Alex was
[3:47:28.680 --> 3:47:32.920]  saying about my dad you know he was a US congressman in the early 70s that's
[3:47:32.920 --> 3:47:38.000]  when the Alaska Native Land Claims Settlement Act passed and it was his
[3:47:38.000 --> 3:47:42.760]  legislation he was a freshman he got it passed it was the biggest indigenous
[3:47:42.760 --> 3:47:48.880]  settlement in the history of the United States 44 million acres and just a
[3:47:48.880 --> 3:47:55.680]  little under a billion dollars divided among 13 regional corporations and then
[3:47:55.680 --> 3:48:02.160]  under them 226 village corporations that pretty much lined up with tribal
[3:48:02.160 --> 3:48:08.200]  boundaries and regional boundaries here in Alaska and you know that that goes
[3:48:08.200 --> 3:48:12.480]  back even further you know you got to go back to the Treaty of Secession which is
[3:48:12.480 --> 3:48:17.040]  kind of an interesting name for a land sale right well the Russians didn't
[3:48:17.040 --> 3:48:21.000]  really have that good of a title to begin with to Alaska but what they did
[3:48:21.000 --> 3:48:27.160]  have they decided to sell the United States for two cents an acre in 1867 so
[3:48:27.160 --> 3:48:31.800]  we bought Alaska two cents an acre and they called it Seward's Folly because
[3:48:31.800 --> 3:48:35.960]  the Interior Secretary was being laughed at because they thought what a wasteland
[3:48:35.960 --> 3:48:40.360]  you know you're buying this boat anchor from Russia for a little over seven
[3:48:40.360 --> 3:48:47.320]  million bucks you know and $20 gold so multiply 7 million by 60 or 70 to get
[3:48:47.320 --> 3:48:52.480]  today's price but still a heck of a bargain man because what we found here
[3:48:52.480 --> 3:48:56.560]  was first we had the reason they sold it is they kind of petered out on the fur
[3:48:56.560 --> 3:49:01.200]  trade because they'd enslaved the local indigenous population and wiped out most
[3:49:01.200 --> 3:49:05.040]  of them with diseases that they brought along with them including alcoholism and
[3:49:05.040 --> 3:49:09.360]  those that were left there weren't any furs left they wiped out a few species
[3:49:09.360 --> 3:49:13.120]  and so they said I'll let's sell this thing because they had a good thing going
[3:49:13.120 --> 3:49:18.080]  they get the furs here they take them to China they get the furs in China and
[3:49:18.080 --> 3:49:22.360]  then they trade opium and trade that and it was a big deal they were making money
[3:49:22.360 --> 3:49:28.320]  on all ends of this thing in Alaska was part of that loop going through so what
[3:49:28.320 --> 3:49:33.160]  happened well the indigenous in that treaty this is kind of interesting if
[3:49:33.160 --> 3:49:38.560]  you were a Russian you were given three years to return to Russia or you were
[3:49:38.560 --> 3:49:44.400]  automatically a US citizen if you stayed in the territory of Alaska if you were
[3:49:44.400 --> 3:49:48.880]  an indigenous person who could trace their roots back as far as I could go
[3:49:48.880 --> 3:49:56.120]  you weren't given citizenship in fact you're an American Indian in Alaska the
[3:49:56.120 --> 3:49:59.800]  deal was you had to read and write English which a lot of immigrants couldn't
[3:49:59.800 --> 3:50:04.200]  do but they were given citizenship here but that was the deal read and write
[3:50:04.200 --> 3:50:09.440]  English and you had to renounce your religion which nobody else had to do
[3:50:09.440 --> 3:50:14.440]  unless you were indigenous so that's that's the kind of additional screwing
[3:50:14.440 --> 3:50:21.560]  over that people got here as indigenous Americans in up until the 20s when they
[3:50:21.560 --> 3:50:25.800]  finally got rid of those requirements you know the late 20s and then it was a
[3:50:25.800 --> 3:50:30.160]  40s we actually had one of the very first civil rights acts on the state
[3:50:30.160 --> 3:50:36.480]  level for most states ever even dreamed of it and tried to clean it up and by
[3:50:36.480 --> 3:50:42.120]  the mid 50s my dad showed up here and he was dirt poor I mean he arrived with
[3:50:42.120 --> 3:50:48.160]  11 bucks and a job you know and came from immigrant family background he's
[3:50:48.160 --> 3:50:53.560]  first-generation American you know as a European American then he got it you
[3:50:53.560 --> 3:50:57.280]  know he's he understood poverty that's for darn sure and what he saw here he
[3:50:57.280 --> 3:51:01.440]  didn't like very much but he was a passionate compassionate man and in his
[3:51:01.440 --> 3:51:08.000]  early 20s he got engaged and by his 20s he was in the state Senate later the
[3:51:08.000 --> 3:51:12.840]  United States Congress and in the native land claims why it was important is it
[3:51:12.840 --> 3:51:17.000]  wasn't just 44 million acres but they got priority selection of all lands and
[3:51:17.000 --> 3:51:21.800]  at the time only 1% of the land was privately held and only a small amount
[3:51:21.800 --> 3:51:25.880]  was under state municipal control a little bit given to the university a
[3:51:25.880 --> 3:51:28.640]  little bit to the mental health trust prior to statehood because we have a
[3:51:28.640 --> 3:51:31.960]  mental health trust it got a million acre land grant they got whittled down
[3:51:31.960 --> 3:51:39.600]  to about 750,000 acres still big chunk of land and anybody's book and they had
[3:51:39.600 --> 3:51:44.080]  they have 500 million in the bank that throws off about 50 million a year for
[3:51:44.080 --> 3:51:47.880]  the mental health issues this pre-statehood fund we also had the
[3:51:47.880 --> 3:51:52.400]  endowment land trust for the university which doesn't throw up much money
[3:51:52.400 --> 3:51:56.960]  there because poorly managed but it's big chunk of land I think it's about 250,000
[3:51:56.960 --> 3:52:02.800]  acres as I recall and then the state here's how it got sliced up see my dad
[3:52:02.800 --> 3:52:07.440]  got the indigenous 9% of this state nine times would all the rest of private
[3:52:07.440 --> 3:52:12.240]  ownership that they only wanted to give them 4% but they fought like crazy and
[3:52:12.240 --> 3:52:17.200]  got 44 million acres and why was that important they got priority selection so
[3:52:17.200 --> 3:52:21.960]  they could pick oil and gas and minerals property and historic properties that
[3:52:21.960 --> 3:52:26.520]  were poured to them within their traditional socio-economic boundaries
[3:52:26.520 --> 3:52:31.160]  of their tribal structures so they did this as an alternative to the old
[3:52:31.160 --> 3:52:36.760]  reservation system the problem was the old reservation system what it did have
[3:52:36.760 --> 3:52:43.440]  was a tribal government route and this was important because the within
[3:52:43.440 --> 3:52:46.960]  nations a lot of people understand Indian law in the United States we have
[3:52:46.960 --> 3:52:51.360]  domestic nations within this nation and they're called Indian tribal
[3:52:51.360 --> 3:52:56.120]  governments they're sovereign states are not sovereign you know that Civil War
[3:52:56.120 --> 3:52:59.480]  ended that for states if you look at the history now I don't necessarily agree
[3:52:59.480 --> 3:53:04.160]  with that but that's the way the law is today but with tribal governments they
[3:53:04.160 --> 3:53:08.760]  are sovereign they're recognized as sovereign and so in Alaska we only had a
[3:53:08.760 --> 3:53:13.280]  couple reservation tribes and they were given the option of giving up the
[3:53:13.280 --> 3:53:19.040]  reservations or maintaining them and maintaining that structure and one gave
