[00:00:00.409 --> 00:00:01.250]  Find out right now!
[02:39:43.504 --> 02:39:51.950]  I mean, I would be arrested and I should be, but not when these un-American balls of maggot puke
[02:39:52.631 --> 02:39:53.331]  And that's what they are.
[02:39:53.371 --> 02:39:59.375]  I mean, they're just... And the way they walked up to you and tried to intimidate you, you know, by making that, you know, that mafia face.
[02:39:59.455 --> 02:40:01.656]  I mean, it's just... Oh, you're scum!
[02:40:02.276 --> 02:40:04.157]  I mean, I love this country so much.
[02:40:04.217 --> 02:40:13.442]  And to see dogs, pieces of filth, un-American cowards ruling us and intimidating a great American like you whose parents came from Poland.
[02:40:13.702 --> 02:40:17.444]  You were a little boy in Poland back when they would arrest people for what you were doing there.
[02:40:17.484 --> 02:40:19.285]  And the same thing's happening in America.
[02:40:19.733 --> 02:40:20.934]  It makes me sick, Luke.
[02:40:20.994 --> 02:40:22.195]  It makes me want to throw up.
[02:40:22.456 --> 02:40:23.296]  And it's not just there.
[02:40:23.396 --> 02:40:25.638]  Christians being arrested for praying on street corners.
[02:40:25.919 --> 02:40:26.860]  We have the video.
[02:40:27.720 --> 02:40:28.921]  That's why we have to fight this.
[02:40:28.941 --> 02:40:30.683]  That's why we have to stand up.
[02:40:31.984 --> 02:40:32.585]  Go ahead, Luke.
[02:40:33.105 --> 02:40:34.166]  That's why we have to fight this.
[02:40:34.186 --> 02:40:35.728]  That's why it's so important, you know.
[02:40:35.988 --> 02:40:38.150]  Just like in Poland, the people have to stand up, you know.
[02:40:38.704 --> 02:40:46.688]  And, you know, when the cops came, the situation even got worse, because the cops came, they detained us for about an hour, and they wouldn't step near us for an hour.
[02:40:46.988 --> 02:40:48.609]  And I was asking them, can you guys talk?
[02:40:48.649 --> 02:40:49.569]  And you go, can we change?
[02:40:49.589 --> 02:40:50.209]  What's going on here?
[02:40:50.249 --> 02:40:50.769]  Can I leave?
[02:40:50.829 --> 02:40:52.750]  They're like, no, stay there and move.
[02:40:53.030 --> 02:40:59.273]  And then in the video, the cops surrounded us, the Port Authority Police Department surrounded us with a bunch of, what, those six thugs there.
[02:40:59.753 --> 02:41:07.537]  And as I was recording the conversation, you see one of the police officers reach at the camera, at the camera lens, take the camera, turn it off.
[02:41:08.243 --> 02:41:11.946]  As I was recording the conversation illegally, and I told him, what are you doing?
[02:41:12.126 --> 02:41:13.727]  You know, it's illegal to give my camera back.
[02:41:14.047 --> 02:41:16.029]  But, you guys have gotten smart.
[02:41:16.589 --> 02:41:19.891]  And I want to say that this is what we've always advised people to do for at least 10 years.
[02:41:20.332 --> 02:41:30.959]  When you're doing one of these operations against the terrorists, you've got to have somebody down the street, and you got it on tape from down the street, and then you cut on the video to that other angle, Luke.
[02:41:31.120 --> 02:41:32.060]  Well done.
[02:41:32.080 --> 02:41:34.442]  Yeah, you always need two cameras.
[02:41:34.847 --> 02:41:37.188]  Luckily, we were allowed to borrow a camera from friends.
[02:41:37.228 --> 02:41:38.609]  We really don't have all the cameras.
[02:41:38.629 --> 02:41:40.390]  Look, the problem is handled.
[02:41:40.770 --> 02:41:44.332]  I'm going to buy you two cameras today.
[02:41:44.652 --> 02:41:46.073]  They're going to be mailed to you, my friend.
[02:41:47.194 --> 02:41:50.235]  Because I see you guys fighting, not even having cameras.
[02:41:50.275 --> 02:41:52.036]  No, I'm going to get them to you.
[02:41:52.156 --> 02:41:56.238]  Because you are exemplifying everything we need to defeat this enemy.
[02:41:56.598 --> 02:41:57.439]  Going up against those
[02:41:58.004 --> 02:42:01.185]  Those, those, those, those travesties to America.
[02:42:01.285 --> 02:42:03.165]  They are anti-American.
[02:42:03.205 --> 02:42:06.006]  Like the devil is the anti-Christ, they are the anti-American.
[02:42:06.266 --> 02:42:10.006]  They are literally quintessential dirtbag thugs.
[02:42:10.947 --> 02:42:12.787]  And they need to be arrested now.
[02:42:13.307 --> 02:42:17.208]  I want everybody to call New York and call that gangster Bloomberg and call them all.
[02:42:17.288 --> 02:42:18.748]  And we're going to put the headline out.
[02:42:19.308 --> 02:42:21.869]  Men claiming to be New York police issue fake bomb threat.
[02:42:22.149 --> 02:42:24.289]  Almost caused riot on New York streets.
[02:42:25.510 --> 02:42:27.630]  We need to get after them aggressively, Luke.
[02:42:28.559 --> 02:42:31.902]  We definitely do, and any legal help you can get, we would greatly appreciate.
[02:42:32.543 --> 02:42:34.885]  Thank you so much for, you know, helping us with these cameras.
[02:42:34.905 --> 02:42:36.186]  We're definitely going to make you proud with that.
[02:42:36.446 --> 02:42:37.827]  But also, I didn't even finish.
[02:42:38.368 --> 02:42:42.671]  When I had the camera, when they took the camera away from me illegally, then I got my phone out.
[02:42:42.951 --> 02:42:45.153]  And I was about to call you, because you were on the air that day.
[02:42:45.394 --> 02:42:48.496]  And I was about to call you to put the conversation on record on speakerphone.
[02:42:48.736 --> 02:42:51.138]  The other officer also grabbed my cell phone.
[02:42:51.559 --> 02:42:53.180]  And I asked, why are you taking my phone away?
[02:42:53.500 --> 02:42:55.022]  And then he tried to claim that it was a gun.
[02:42:55.407 --> 02:42:56.207]  That's what he told me.
[02:42:56.587 --> 02:43:00.988]  And then after that they'll try to intimidate and scare me and my friend from not being there.
[02:43:01.249 --> 02:43:02.829]  Actually, you gotta be careful.
[02:43:02.849 --> 02:43:04.469]  You've got actual mob on you now.
[02:43:04.869 --> 02:43:06.630]  And I mean, who do we think carried out the attacks, folks?
[02:43:06.670 --> 02:43:07.610]  It was mafia.
[02:43:08.030 --> 02:43:08.931]  That's what our government is.
[02:43:09.511 --> 02:43:13.292]  What is it like to see America turn into a mafia haven where they rule over us?
[02:43:14.252 --> 02:43:15.332]  It's a sad thing.
[02:43:15.392 --> 02:43:18.393]  It's a sad day in America when these things happen to true Americans.
[02:43:18.777 --> 02:43:19.458]  And you know what?
[02:43:19.718 --> 02:43:22.280]  My family went to war in Poland and my family fought for it.
[02:43:22.320 --> 02:43:23.240]  I'm going to fight for it here.
[02:43:23.561 --> 02:43:28.925]  And I'm going to make sure we take back this country, take back American sovereignty and the Constitution of the United States of America.
[02:43:30.586 --> 02:43:31.727]  We're going to beat them, my friend.
[02:43:31.767 --> 02:43:34.229]  And you know, right now we're using the info war.
[02:43:34.289 --> 02:43:35.670]  We're trying to be restrained.
[02:43:36.210 --> 02:43:39.073]  But they're going to keep pushing and they're just going to get their butts kicked.
[02:43:39.133 --> 02:43:39.513]  I'm sorry.
[02:43:40.029 --> 02:43:43.230]  They're going to keep pushing, but we're going to keep fighting back, and they're going to get their butts kicked.
[02:43:43.250 --> 02:43:49.313]  And I would just really like to thank all the people out here in New York City that are a part of CHANGE, a part of, you know, that come out to these organizations.
[02:43:49.333 --> 02:43:52.694]  The website is wearechange.org, correct?
[02:43:53.274 --> 02:43:54.375]  Yes, wearechange.org.
[02:43:54.695 --> 02:43:55.635]  And I'm just one person.
[02:43:55.655 --> 02:44:03.538]  There's many people in this fight, and I would like to thank these people from the bottom of my heart that always help me out, always come out to Ground Zero, and always, you know, do all these things with me.
[02:44:03.558 --> 02:44:04.499]  God bless all those people.
[02:44:04.559 --> 02:44:05.179]  They know who they are.
[02:44:05.478 --> 02:44:08.680]  Well, Luke, I get so desensitized to all the things that are happening.
[02:44:09.000 --> 02:44:12.922]  After I got off the air on the 11th, I heard that you'd been arrested and all that had happened.
[02:44:13.382 --> 02:44:18.964]  They'd taken everything, and then I kind of, you know, called you a week later, but got you on about Brzezinski and kind of glazed over it.
[02:44:19.565 --> 02:44:22.006]  And we can't let that happen, like with the hate laws.
[02:44:22.026 --> 02:44:25.468]  They just keep introducing them, keep introducing them, until we get acclimated to it.
[02:44:25.488 --> 02:44:27.649]  And I watched that in full.
[02:44:27.689 --> 02:44:30.330]  I watched a little bit before, and I just, I couldn't believe it.
[02:44:30.370 --> 02:44:34.692]  He goes from, that might be a bomb, he could have a bomb, to yelling, he's got a bomb!
[02:44:35.194 --> 02:44:39.738]  I mean, and they think claiming you've got a gun is okay.
[02:44:39.778 --> 02:44:47.444]  I mean, it's so scary that America has turned into this, and Silverstein's own private goons who are the police.
[02:44:48.324 --> 02:44:50.466]  Now, have you confirmed these guys are cops?
[02:44:50.486 --> 02:44:51.947]  They were claiming they were cops, correct?
[02:44:52.448 --> 02:44:56.691]  The first time we went out by Building 7, they identified themselves as police officers.
[02:44:57.612 --> 02:45:01.635]  We did street actions there before, and it's a public street, and they know it.
[02:45:02.085 --> 02:45:03.925]  And I don't know why they try to pull this off.
[02:45:04.185 --> 02:45:08.646]  And the first time we went out there, they showed us some badges and they told us to stop and they detained us before.
[02:45:09.126 --> 02:45:13.427]  Second time we came out there, they did the same thing, but we stood our ground and we stood there for about a while.
[02:45:13.767 --> 02:45:18.448]  They tell us that police officers, they're either former or current NYPD police officers.
[02:45:18.508 --> 02:45:21.249]  I don't know if they're former or current police officers, though.
[02:45:21.949 --> 02:45:24.190]  Of course, it's come out that Bernard Carrick was mafia.
[02:45:24.210 --> 02:45:26.530]  Giuliani's dad was a mafia boss.
[02:45:26.950 --> 02:45:27.630]  A capo.
[02:45:28.150 --> 02:45:29.391]  That's mainstream news.
[02:45:29.711 --> 02:45:31.091]  Ruled by these men.
[02:45:31.949 --> 02:45:38.993]  And, uh, they're just, they've been fighting with their own wimpy kind so long, they don't understand they need to leave real Americans alone.
[02:45:39.413 --> 02:45:41.655]  We're the type of Americans that won World War II.
[02:45:41.895 --> 02:45:44.456]  We're the type of Americans that kicked the British hind end.
[02:45:44.697 --> 02:45:49.499]  You can go feed on the little old ladies and the immigrants and the people that are used to your dirtbag behavior.
[02:45:49.720 --> 02:45:51.080]  Don't mess with us, scum!
[02:45:51.200 --> 02:45:52.021]  We're sick of you!
[02:45:52.833 --> 02:45:53.853]  And I want everybody to know that.
[02:45:53.873 --> 02:46:01.017]  I want everybody to call New York City Police and you tell them that that was an act of terrorism, them claiming that people had bombs down there.
[02:46:01.277 --> 02:46:03.078]  It could have created a major incident.
[02:46:03.278 --> 02:46:07.079]  We're going to give a story up on this and we're calling for those terrorists to rest.
[02:46:07.400 --> 02:46:10.261]  It is terrorism to claim there are bombs when they aren't.
[02:46:10.521 --> 02:46:14.003]  And then they even admit on the tape, hey, you're going to be in the hole for 30 days.
[02:46:14.183 --> 02:46:16.885]  Doesn't matter that you're not a terrorist.
[02:46:17.165 --> 02:46:24.470]  I mean, we've got them admitting they're there racketeering and they're there trying to frame young American men.
[02:46:24.490 --> 02:46:26.852]  Now tell them what your placard said.
[02:46:27.692 --> 02:46:31.535]  My placard had a big banner that stated that 9-11 was an inside job.
[02:46:31.595 --> 02:46:32.716]  It's a beautiful big sign.
[02:46:36.458 --> 02:46:37.219]  Oh my God.
[02:46:37.779 --> 02:46:39.180]  I'm just so sick of this filth.
[02:46:39.755 --> 02:46:42.157]  We're going to get the video posted back up on the main page.
[02:46:42.197 --> 02:46:44.578]  Your website is WeAreChange.org.
[02:46:44.698 --> 02:46:46.580]  You're the real 9-11 truth in New York.
[02:46:47.420 --> 02:46:50.302]  And you're rampaging forward, Luke.
[02:46:50.362 --> 02:46:54.105]  And we're going to get you some more cameras so you can be more effective and be more protected.
[02:46:55.306 --> 02:46:57.427]  And you need to start wearing a wire.
[02:46:57.447 --> 02:47:00.349]  You can get a little mini disc recorder or a little bubble chip recorder.
[02:47:00.369 --> 02:47:03.051]  You know, a small chip recorder that's tiny with a tiny mic.
[02:47:03.651 --> 02:47:05.933]  And you need to just totally ace these clowns.
[02:47:06.593 --> 02:47:08.715]  And, you know, we're going to get them.
[02:47:09.383 --> 02:47:13.845]  They've already got in trouble with the CIA spying on the local bike riding organization.
[02:47:13.865 --> 02:47:16.447]  I mean, that's how bad it is in your New World Order city.
[02:47:16.507 --> 02:47:18.007]  But you know what?
[02:47:18.548 --> 02:47:21.449]  I guarantee you those thugs aren't going to like the fact that they've been exposed.
[02:47:21.669 --> 02:47:25.991]  They also came out, and it's on the tape, and said Larry's, quote, pissed off.
[02:47:26.051 --> 02:47:26.732]  Excuse that term.
[02:47:26.792 --> 02:47:27.672]  It's a documentary show.
[02:47:27.692 --> 02:47:28.613]  We're documenting what they said.
[02:47:29.293 --> 02:47:31.294]  That Larry himself had dispatched them.
[02:47:32.065 --> 02:47:34.007]  Yeah, he said, Larry doesn't want to hear that.
[02:47:34.227 --> 02:47:35.528]  And then I told him, who's Larry?
[02:47:35.768 --> 02:47:37.229]  Larry is a citizen just like I am.
[02:47:37.249 --> 02:47:39.471]  Larry don't want to hear it, Slade!
[02:47:39.511 --> 02:47:40.852]  You go shut up now!
[02:47:41.072 --> 02:47:43.134]  This ain't your country no more!
[02:47:43.374 --> 02:47:44.395]  You understand?
[02:47:44.675 --> 02:47:46.157]  We've taken over!
[02:47:46.177 --> 02:47:48.699]  See, those guys are terrorists.
[02:47:49.039 --> 02:48:00.008]  And if you look at other videos that we put out before, you can actually see the anti-terrorism unit, Hercules Team, in New York City, actually confront us with M-16s, with German Shepherds, and try to intimidate and stop us.
[02:48:00.347 --> 02:48:01.468]  Well, they can't wait.
[02:48:01.588 --> 02:48:05.391]  They can't wait to take our families in and beat our children to death with clubs.
[02:48:05.431 --> 02:48:07.593]  They can't wait to put us in camps.
