[00:00:00.983 --> 00:00:02.564]  You have the power.
[02:33:45.637 --> 02:33:47.038]  One of them is the Liberty Dollar.
[02:33:47.878 --> 02:33:53.840]  And these beautiful gold rounds, beautiful gold, they look just like silver dollars, but they're gold.
[02:33:55.541 --> 02:33:56.141]  Solid gold.
[02:33:56.161 --> 02:33:56.521]  I think it's 99999.
[02:33:56.561 --> 02:33:57.242]  It's high quality.
[02:34:04.369 --> 02:34:05.831]  They have them in bronze.
[02:34:06.151 --> 02:34:08.093]  They have them in silver.
[02:34:08.193 --> 02:34:10.336]  That's what's really affordable is the bronze and silver.
[02:34:10.576 --> 02:34:11.537]  They're collector's items.
[02:34:11.557 --> 02:34:16.042]  It's a great way to give to somebody in your family, your son, your daughter, your neighbor, to teach them about Ron Paul.
[02:34:16.062 --> 02:34:17.283]  It's a great way of getting the point across.
[02:34:17.303 --> 02:34:19.065]  It's a great way to get into silver and gold.
[02:34:19.085 --> 02:34:19.125]  888-421-6181.
[02:34:19.145 --> 02:34:19.185]  888-421-6181.
[02:34:27.216 --> 02:34:29.297]  Or RonPaulDollar.net.
[02:34:29.397 --> 02:34:30.397]  RonPaulDollar.net.
[02:34:44.324 --> 02:34:44.804]  Hawaii.
[02:34:45.564 --> 02:34:49.626]  RonPaulDollar.net or there's a banner on the right hand side of PrisonPlanet.com.
[02:34:49.966 --> 02:34:51.526]  And then of course there's Shilocene.
[02:34:51.586 --> 02:34:55.608]  It's shilicate mined out of Tibet and Nepal in the Himalayas.
[02:34:55.788 --> 02:34:58.008]  Also some of the Scandinavian mountains have it.
[02:34:58.729 --> 02:35:04.510]  And it is an alluvial deposit of minerals and salts in ionic form.
[02:35:04.590 --> 02:35:07.491]  Medical studies have been conducted on the effects of shilicate.
[02:35:07.511 --> 02:35:12.573]  They've had on diabetes, immunodeficiency, obesity, tumors, digestion, ulcers.
[02:35:13.476 --> 02:35:16.057]  It's known as bioavailable at the cellular level.
[02:35:16.737 --> 02:35:21.238]  And they have all these interesting electrolyte fulvic acid carriers.
[02:35:22.159 --> 02:35:24.900]  And again, I turned down another sponsor today.
[02:35:24.940 --> 02:35:26.040]  I turned down one yesterday.
[02:35:26.600 --> 02:35:31.862]  I went and looked into this stuff first and it's got really great write-ups and a lot of medical studies on it.
[02:35:32.422 --> 02:35:33.242]  Minerals are key.
[02:35:33.982 --> 02:35:35.283]  A lot of us are mineral deficient.
[02:35:35.783 --> 02:35:37.003]  So I think you should check into it.
[02:35:37.023 --> 02:35:37.063]  877-327-0365.
[02:35:37.083 --> 02:35:37.584]  Blacklistedherb.com.
[02:35:42.870 --> 02:35:50.193]  Blacklistedherb.com 877-327-0365 and tell them Alex Jones sent you.
[02:35:50.413 --> 02:35:53.135]  And I better put a plug in today for this or we won't be around here.
[02:35:55.035 --> 02:35:56.736]  I have made 16 films.
[02:35:57.216 --> 02:35:59.257]  Terror Storm Final Cut is now out.
[02:35:59.737 --> 02:36:00.738]  17 minutes of new footage.
[02:36:02.159 --> 02:36:07.081]  The most professional film I've ever made up until endgame when it comes out in about three weeks.
[02:36:07.781 --> 02:36:11.883]  You can start pre-ordering in about two weeks, but it's not going to ship until November 1st.
[02:36:12.867 --> 02:36:15.008]  It's coming out a little bit later than we thought because we got behind.
[02:36:15.028 --> 02:36:24.591]  You'll be able to see it October 24th at PrisonPlanet.tv, but I digress.
[02:36:24.611 --> 02:36:34.334]  The point is Loose Change 2nd Edition, 9-11 Mysteries Demolitions, Riddles in Stone, Jerome Corsi's book The Late Great USA on the North American Union,
[02:36:35.069 --> 02:36:45.071]  All the best books and videos out there that I've read, that I've seen, plus my 16 films, my book, Paul Watson's book's now out of print, but they're all available at InfoWars.com or by calling 888-253-3139.
[02:36:45.091 --> 02:36:48.252]  And you can also write to me, Alex Jones, at 3001 South Lamar, L-A-M-A-R, Suite 100, Austin, Texas 78704.
[02:36:48.992 --> 02:36:50.112]  And the best place is PrisonPlanet.tv.
[02:36:50.132 --> 02:36:50.992]  It's in super high quality.
[02:37:06.039 --> 02:37:10.382]  New films like Terror Storm, and my TV shows, my weekly reports.
[02:37:11.283 --> 02:37:16.046]  And we've now got a content distribution network, so the downloads and the streaming downloads are super fast.
[02:37:16.207 --> 02:37:19.929]  Depends on your connection, but if you've got a good connection, it can be four times T1 speeds.
[02:37:19.949 --> 02:37:22.631]  I mean, this is ridiculous how good it is.
[02:37:23.272 --> 02:37:27.275]  So, PrisonPlanet.tv, and it's an armory of resistance.
[02:37:27.395 --> 02:37:30.477]  It is an arsenal in the fight for liberty in the Info War.
[02:37:31.172 --> 02:37:34.914]  I mean, any TV show on any subject, radio shows, I've videotaped.
[02:37:35.374 --> 02:37:37.775]  All my films, other films have been authorized to post.
[02:37:38.195 --> 02:37:39.755]  PrisonPlanet.tv.
[02:37:40.316 --> 02:37:42.356]  PrisonPlanet.tv.
[02:37:42.377 --> 02:37:44.737]  15 cents a day.
[02:37:45.318 --> 02:37:48.999]  Or call, toll free to get hard copies of all the films and ask about different discounts.
[02:37:49.379 --> 02:37:52.681]  We've got 9-11, InsideJob, Infowars.com, ball caps for $6.95.
[02:37:52.801 --> 02:37:56.122]  I mean, I'm making like a dollar on those folks.
[02:37:56.162 --> 02:37:57.723]  We're getting them out at cost, basically.
[02:37:59.270 --> 02:38:00.211]  Citizen rulebook in there.
[02:38:00.231 --> 02:38:01.431]  It's basically a cost by then.
[02:38:01.451 --> 02:38:03.052]  Better pay somebody to ship it.
[02:38:04.532 --> 02:38:07.534]  And we got t-shirts for $9.95 inside job shirts.
[02:38:07.594 --> 02:38:12.456]  It's all about the information war and all orders get a citizen rulebook in them.
[02:38:13.156 --> 02:38:21.020]  So, 888-253-3139 or Infowars.com or 3001 South Lamar, Suite 100, Austin, Texas, 79704.
[02:38:22.280 --> 02:38:27.923]  Now, feudalism, I should pull up the actual definition, but my definition will be near it.
[02:38:28.590 --> 02:38:46.914]  To paraphrase, is a system of government used in medieval Europe and Japan, that was really used in other places, but the dictionary says that for some reason, of the lords and their designates ruling over the population and keeping them sequestered on certain lands.
[02:38:47.294 --> 02:38:55.776]  It was keeping people on subsistence level, small little swaths, where they were at starvation level, where the elites lived in the armored keeps and controlled them and ruled over them.
[02:38:57.589 --> 02:38:59.852]  And that's what the globalists want to set up again.
[02:38:59.872 --> 02:39:10.164]  So they're talking about Maury Strong, the public occultist, good friends with David Rockefeller, heads up some of the UN agencies to this day.
[02:39:11.135 --> 02:39:17.379]  And this is, George Hunt was a well-known businessman, is a well-known businessman in the Colorado area.
[02:39:17.399 --> 02:39:18.440]  He was an environmentalist.
[02:39:18.800 --> 02:39:20.021]  There are environmental problems.
[02:39:20.521 --> 02:39:21.462]  We should be concerned.
[02:39:21.922 --> 02:39:25.264]  And he went to these meetings and found out they were, quote, taking the whole thing over.
[02:39:25.324 --> 02:39:26.225]  He was a little naive.
[02:39:26.705 --> 02:39:28.046]  They started the whole deal.
[02:39:29.527 --> 02:39:30.227]  They were the first.
[02:39:30.388 --> 02:39:31.468]  Eugenicists founded.
[02:39:31.488 --> 02:39:33.169]  This is in the encyclopedia.
[02:39:33.209 --> 02:39:33.930]  It's in the entry books.
[02:39:34.503 --> 02:39:36.644]  Eugenicists founded genetic engineering.
[02:39:37.065 --> 02:39:38.906]  They founded every major science there is.
[02:39:38.946 --> 02:39:42.388]  They founded conservationism, the term sustainability.
[02:39:44.249 --> 02:39:46.611]  They founded every single one of these movements.
[02:39:46.691 --> 02:39:57.597]  And again, it sounds reasonable, but at the end of the day, it's about total domination, total control by this elite, who then simultaneously own the big genetic engineering firms that are destroying everything.
[02:39:57.938 --> 02:40:00.139]  See, I mean, they're very destructive people.
[02:40:00.820 --> 02:40:02.321]  So, uh, this is powerful stuff.
[02:40:02.341 --> 02:40:04.782]  The whole interview is up on JonesReport.com.
[02:40:05.002 --> 02:40:05.562]  Hey, Aaron!
[02:40:06.022 --> 02:40:08.003]  I'm having to yell through the window because he's got his headset on.
[02:40:08.323 --> 02:40:10.784]  Uh, you got this, uh, George Hunt thing up, right?
[02:40:11.485 --> 02:40:12.265]  It's on Jones Report?
[02:40:12.725 --> 02:40:13.426]  Awesome, good job.
[02:40:13.706 --> 02:40:22.650]  It is on Jones Report, so after the show today, you want to go watch the 35-minute long piece he did, you can do that.
[02:40:23.870 --> 02:40:27.752]  And, uh, we don't have the personnel.
[02:40:28.624 --> 02:40:36.210]  If you want to do a review of his, and maybe write an article and get the accompanying documents that are out there and link to them, because my guys can't do it.
[02:40:36.250 --> 02:40:37.031]  We're too overwhelmed.
[02:40:37.051 --> 02:40:38.892]  This is important stuff that needs to be written about.
[02:40:39.173 --> 02:40:45.718]  That's another thing, um... We have an email address and I forget it.
[02:40:46.058 --> 02:40:47.860]  I know we've been getting some submissions out of it.
[02:40:47.900 --> 02:40:48.640]  Is it submissions?
[02:40:49.161 --> 02:40:50.181]  at InfoWars.com?
[02:40:50.482 --> 02:40:51.082]  Hey Aaron!
[02:40:51.523 --> 02:40:54.145]  Is that web address submissions at InfoWars.com?
[02:40:55.746 --> 02:40:56.226]  Poor guy.
[02:40:56.246 --> 02:40:58.168]  He has to take his headphones off to hear me.
[02:40:59.011 --> 02:41:00.552]  Is that new web address for people to send articles?
[02:41:00.572 --> 02:41:02.574]  They write submissions at InfoWars.com?
[02:41:03.374 --> 02:41:03.695]  Thanks.
[02:41:04.415 --> 02:41:08.318]  And we're getting articles every day by you great men and women out there, so keep it up.
[02:41:08.738 --> 02:41:09.859]  I want to thank you for what you're doing.
[02:41:10.059 --> 02:41:10.780]  This is important.
[02:41:11.140 --> 02:41:14.082]  Because everything he talks about, I've already documented and have my own documents.
[02:41:14.382 --> 02:41:19.566]  It's just interesting to hear from somebody who found out about it in the 1980s by going to their meetings.
[02:41:20.206 --> 02:41:21.647]  Again, here's a few minutes of it.
[02:41:22.288 --> 02:41:23.289]  Today is May 1st, 1992.
[02:41:23.929 --> 02:41:27.612]  The subject of this video message is the
[02:41:28.434 --> 02:41:36.378]  UNCED Earth Summit, the meeting which is to begin on June 1st, 1992 in Rio de Janeiro.
[02:41:37.378 --> 02:41:44.362]  The acronym UNCED stands for the United Nations Committee for Environment and Development.
[02:41:45.242 --> 02:41:52.106]  It is pronounced unsaid and perhaps indicating the secret agenda of this meeting.
[02:41:52.906 --> 02:41:54.667]  This is the logo of the Earth Summit.
[02:41:55.876 --> 02:41:58.338]  This is not a dove in their Earth Summit logo.
[02:41:58.898 --> 02:41:59.859]  It is a hand.
[02:42:00.880 --> 02:42:06.663]  And the hand is holding the world with the slogan, in our hands, alongside of it.
[02:42:08.705 --> 02:42:09.646]  In whose hands?
[02:42:10.446 --> 02:42:12.327]  Who is the we in this motto?
[02:42:13.108 --> 02:42:14.329]  The hands of the world order.
[02:42:15.009 --> 02:42:21.734]  These elitists convened this unsaid meeting in the first place, and for a bad purpose.
[02:42:23.539 --> 02:42:35.503]  This video will show strong evidence that the persons running the Unsaid Earth Summit are actually setting a net to place the power over the Earth and its peoples into their hands.
[02:42:36.663 --> 02:42:40.224]  Brave, bold deeds by the citizenry are needed quickly.
[02:42:41.264 --> 02:42:47.246]  Once a government signs their treaties, their citizens are de jure in the hands of the world order.
[02:42:48.086 --> 02:42:51.247]  There's that motto again, in our hands.
[02:42:52.408 --> 02:42:52.988]  Whose hands?
[02:42:53.672 --> 02:42:58.036]  The same world order families that planned World War I and World War II.
[02:42:58.977 --> 02:43:03.541]  That tricked the third world countries to borrow funds and rack up enormous debts.
[02:43:04.442 --> 02:43:12.049]  The same world order that stole much of the money borrowed by Africans and other nations and hid it in Geneva banks.
[02:43:13.190 --> 02:43:20.036]  They are the persons who financed Hitler, manufactured the Holocaust, and managed to blame the terrible deeds on the German people.
[02:43:21.307 --> 02:43:30.411]  They can be credited with manipulating famines in Ethiopia and elsewhere and purposely creating war and death to bring societies into their control.
[02:43:31.451 --> 02:43:36.613]  The World Order crowd are not a nice group of people.
[02:43:38.234 --> 02:43:39.314]  My name is George Hunt.
[02:43:39.914 --> 02:43:43.015]  I'm speaking to you from a video studio in Boulder, Colorado.
[02:43:44.296 --> 02:43:49.678]  I have attended some of the meetings and caucuses leading to the Unsaid Earth Summit.
[02:43:50.789 --> 02:43:55.091]  I am a business consultant and a college teacher in small business management.
[02:43:56.372 --> 02:44:05.917]  I own an environment company too and am very familiar with the environment hypocrisy that the world order crowd has taken over the environment movement.
[02:44:07.058 --> 02:44:08.359]  I am aware of their plans.
[02:44:10.380 --> 02:44:12.321]  Please pardon me as I read my script.
[02:44:12.981 --> 02:44:18.204]  I'm not a professional actor and my memory will not serve me with the things that I want to say.
[02:44:20.180 --> 02:44:29.144]  The World Environment Movement will soon be in the hands of the world order if you and others do not respond with action after you view this video tape.
[02:44:31.665 --> 02:44:34.186]  Action may constitute showing this to five others.
[02:44:34.826 --> 02:44:40.849]  It may constitute showing it to a judge down the street or a city councilman who you know in your town.
[02:44:42.009 --> 02:44:46.071]  Pray for guidance, hoping that something good might come of your actions.
[02:44:46.895 --> 02:44:49.536]  Somebody is going to set the spark off.
[02:44:49.877 --> 02:44:52.278]  I really feel that it is not too late.
