[00:00:09.224 --> 00:00:11.286]  The Alex Jones Show.
[03:28:56.170 --> 03:28:56.930]  But God bless you, Len.
[03:28:57.131 --> 03:29:00.334]  Real fast, Jeff in Montana, in the great state of Montana.
[03:29:00.694 --> 03:29:01.435]  Go ahead, Jeff.
[03:29:03.502 --> 03:29:09.703]  This may sound crazy to you, but bear with me as I deliver my message to the enemy and to the ally.
[03:29:10.043 --> 03:29:17.565]  To claim the kill to the dragon, the weapon that they use to fill the chalice of the blood of martyrs.
[03:29:17.765 --> 03:29:20.626]  Anyone fully affirmed to the mind machine will die.
[03:29:20.746 --> 03:29:22.446]  I am the storm under the calm.
[03:29:22.566 --> 03:29:23.607]  My name is Darius.
[03:29:23.627 --> 03:29:24.807]  Well, that's very interesting.
[03:29:24.827 --> 03:29:25.647]  We're almost out of time.
[03:29:25.927 --> 03:29:29.048]  Mike Cernovich, you take over, my friend.
[03:29:29.108 --> 03:29:29.828]  I love the calls.
[03:29:30.632 --> 03:29:31.893]  You know, I'd love to hear from you.
[03:29:31.933 --> 03:29:35.696]  Okay, well, if you want to keep taking calls, the number's 800-259-9231.
[03:29:35.716 --> 03:29:36.557]  We'll send you those numbers.
[03:29:36.937 --> 03:29:38.758]  We have our own phone system here soon.
[03:29:38.879 --> 03:29:41.621]  You plug in where you have the computer heads up with the calls.
[03:29:41.641 --> 03:29:42.081]  800-259-9231.
[03:29:42.101 --> 03:29:46.244]  So I guess Jeff just hung up, but he could have come back.
[03:29:46.585 --> 03:29:50.087]  Mike Cernovich with his Inside DC Intel, straight ahead.
[03:29:51.889 --> 03:29:52.769]  We're on the march.
[03:29:53.290 --> 03:29:54.891]  The empire's on the run.
[03:29:55.812 --> 03:29:58.514]  Alex Jones and the GCN Radio Network.
[03:30:04.591 --> 03:30:07.852]  This July 4th, we're having some of the biggest sales ever.
[03:30:08.112 --> 03:30:14.674]  Our incredible Nootropic Rain Force Plus, 30% off, and now with 20% more in each bottle.
[03:30:14.994 --> 03:30:17.495]  Super Mel Vitality, sold out for months.
[03:30:17.635 --> 03:30:22.517]  Concentrated herbs that have absolutely changed my life and so many others, 30% off as well.
[03:30:22.837 --> 03:30:24.777]  So again, I want to thank you all for your support.
[03:30:25.257 --> 03:30:26.558]  I want to thank you for your prayers.
[03:30:26.978 --> 03:30:33.340]  You have changed the world, and I want to encourage you to continue to change the world and to accelerate your resistance.
[03:30:34.215 --> 03:30:40.077]  InfoWars is proud to announce the CNN is Fake News contest, an expansion of the already successful CNN is ISIS contest.
[03:30:40.277 --> 03:30:41.518]  The contest is simple.
[03:30:41.798 --> 03:30:46.879]  $1,000 prize for anyone who's seen on TV with the CNN is Fake News sign or legible self-made t-shirt.
[03:30:47.059 --> 03:30:54.442]  $2,500 prize for anyone who's seen on TV with the CNN is Fake News sign or t-shirt and is also heard to say CNN is Fake News, InfoWars.com is real.
[03:30:54.602 --> 03:31:01.164]  You can also combine a CNN is fake news sign with one of our CNN is ISIS t-shirts available now at Infowarsstore.com.
[03:31:01.264 --> 03:31:11.127]  The intent of the contest is to encourage you, the listener, to realize that you have the power to save civilization from the criminal cabal controlling humanity and his fake news propaganda machine called CNN.
[03:31:11.327 --> 03:31:18.870]  The first thing to do is hammer the point to the public that CNN is fake news, which a CNN producer admitted on camera to James O'Keefe and Project Veritas.
[03:31:19.070 --> 03:31:29.001]  We need to come together and remind the world that CNN simply regurgitates globalist propaganda thought up by multinational think tanks that is then fed to the public to suppress individual thought and run humanity into a ditch.
[03:31:29.161 --> 03:31:32.505]  For more contest rules, visit InfoWars.com forward slash contest.
[03:31:32.625 --> 03:31:33.486]  This is Kit Daniels.
[03:31:34.926 --> 03:31:41.229]  It's more critical than ever to recommit to financially support the broadcast and to get great products back in exchange.
[03:31:41.629 --> 03:31:42.490]  A 360 win.
[03:31:42.770 --> 03:31:44.731]  Emrix Essentials Outdoor Special.
[03:31:45.011 --> 03:31:57.497]  We're talking our non-nano zinc high-powered sunscreen along with Emrix Essentials bug spray that's totally organic and natural and works way better than chemical brands I've personally used.
[03:31:57.777 --> 03:32:04.160]  Help fund this organization that you know has been successful fighting tyranny on every front.
[03:32:04.460 --> 03:32:09.043]  We have private labeled it, and it is the exact same product, just the name is different.
[03:32:09.243 --> 03:32:10.104]  Emmerich's Essentials.
[03:32:10.444 --> 03:32:12.365]  It's on average 20% off.
[03:32:12.646 --> 03:32:18.850]  On top of that, if you sign up for AutoShip, you get an additional 25% off.
[03:32:19.410 --> 03:32:27.575]  Emmerich's Essentials is all about personal care, hygiene, not getting skin cancer, not getting bit by a bunch of bugs and mosquitoes.
[03:32:28.076 --> 03:32:29.036]  It's all there.
[03:32:29.317 --> 03:32:33.940]  Infowarslife.com, Infowarsstore.com, and you'll find Emmerich's Essentials.
[03:32:34.941 --> 03:32:40.188]  We've got to have the will to accept the truth and fuck the system and the group collective.
[03:32:41.210 --> 03:32:44.955]  Do that, and you'll earn your way to the next level.
[03:32:46.357 --> 03:32:47.419]  This is the Info War.
[03:33:08.448 --> 03:33:10.731]  News, analysis, reports.
[03:33:11.111 --> 03:33:12.833]  It's the Alex Jones Show.
[03:33:13.354 --> 03:33:16.338]  And now, your host, Mike Cernovich.
[03:33:19.747 --> 03:33:21.568]  Actually, take a few calls.
[03:33:21.688 --> 03:33:21.889]  Why?
[03:33:21.929 --> 03:33:23.530]  Because we love to hear calls.
[03:33:24.070 --> 03:33:25.311]  We love to hear from you.
[03:33:25.371 --> 03:33:27.032]  We are listener supported.
[03:33:27.693 --> 03:33:30.315]  There are big sales going on right now.
[03:33:30.375 --> 03:33:37.920]  That's what a lot of people don't understand is CNN has these big billion dollar advertising budgets.
[03:33:38.320 --> 03:33:39.541]  We don't have anything like that.
[03:33:39.721 --> 03:33:40.962]  Alex doesn't have anything like that.
[03:33:41.162 --> 03:33:42.203]  I don't have anything like that.
[03:33:42.723 --> 03:33:45.505]  Emirates Essential is on sale right now.
[03:33:45.545 --> 03:33:47.467]  We're all going into the July 4th holiday.
[03:33:48.027 --> 03:33:50.210]  We all need to wear sunscreen.
[03:33:50.670 --> 03:33:54.675]  I have not been doing that well, and I actually noticed a couple little wrinkles.
[03:33:54.775 --> 03:33:55.676]  I'm sounding vain now.
[03:33:55.696 --> 03:33:56.678]  I'm going to embarrass myself.
[03:33:56.698 --> 03:33:58.480]  But, you know, I noticed.
[03:33:58.500 --> 03:34:00.802]  I'm like, man, you know, you're looking like a little wrinkle right here.
[03:34:00.823 --> 03:34:01.463]  You know what happened?
[03:34:01.824 --> 03:34:03.446]  I used to wear sunscreen every day.
[03:34:04.026 --> 03:34:09.851]  But then I read an article that actually most sunscreen you buy is actually toxic and can cause skin cancer.
[03:34:09.871 --> 03:34:11.152]  A lot of people don't know that.
[03:34:11.552 --> 03:34:18.518]  So that's why you need the Emerix Essential, the natural sunscreen without all the chemicals and goop and other things.
[03:34:19.018 --> 03:34:23.221]  So that's why we love to talk to you all the time because we don't like lip service.
[03:34:24.082 --> 03:34:25.783]  There's nothing I hate more.
[03:34:25.803 --> 03:34:32.829]  I don't know if you guys ever noticed this before, but when you go to sign up for a gym or you sign up for the Internet,
[03:34:33.402 --> 03:34:35.804]  When you're not a customer, you're king.
[03:34:36.284 --> 03:34:37.525]  Oh, sure, we'll take your call.
[03:34:37.805 --> 03:34:38.826]  There's no wait time.
[03:34:39.366 --> 03:34:40.347]  Yes, you're great.
[03:34:40.407 --> 03:34:40.987]  You're the best.
[03:34:41.307 --> 03:34:47.632]  But then the minute you become a customer and you have any kind of customer service issue, suddenly nobody cares anymore.
[03:34:48.012 --> 03:34:49.353]  Nobody wants to take your calls.
[03:34:49.713 --> 03:34:52.395]  They put you on hold for hours and they won't listen to you.
[03:34:53.035 --> 03:34:58.359]  And what happens at InfoWars and me when I run my own shows are that we do want to hear from you.
[03:34:58.719 --> 03:35:01.601]  We want you to know that you matter and that you are valuable.
[03:35:02.082 --> 03:35:02.582]  Think about it.
[03:35:03.405 --> 03:35:05.186]  CNN, they don't take calls.
[03:35:05.566 --> 03:35:10.969]  I mean, let's just think about the difference between real news, like we do, and fake news.
[03:35:12.169 --> 03:35:13.330]  We take your calls.
[03:35:13.670 --> 03:35:14.811]  Sometimes you yell at us.
[03:35:15.211 --> 03:35:17.832]  Sometimes you say, why won't you cover this story?
[03:35:18.132 --> 03:35:20.614]  You hold us accountable every minute of every day.
[03:35:21.731 --> 03:35:23.472]  Well, CNN is top-down.
[03:35:23.833 --> 03:35:29.957]  They get on stage and they go, this is what you're going to talk about and these are the news issues of the day and this is what you have to believe.
[03:35:30.417 --> 03:35:31.758]  And it's brainwashing.
[03:35:32.198 --> 03:35:34.159]  It is a form of the occult, a form of church.
[03:35:34.980 --> 03:35:45.147]  But as we're now learning, even the high priestesses and high priests like Van Jones and like that CNN producer, even they don't have control over their message.
[03:35:45.587 --> 03:35:46.788]  They are being told
[03:35:47.600 --> 03:35:48.141]  What to say?
[03:35:48.221 --> 03:35:49.802]  Van Jones doesn't want to talk about it.
[03:35:49.842 --> 03:35:51.163]  I've always known Van Jones.
[03:35:51.564 --> 03:35:54.907]  I thought he's wrong a few times, but I've never thought he was a bad person.
[03:35:55.427 --> 03:35:57.729]  I now realize that he is conflicted.
[03:35:57.789 --> 03:35:58.930]  He has this good job.
[03:35:59.471 --> 03:36:00.431]  He has prestige.
[03:36:00.812 --> 03:36:01.933]  He's making a lot of money.
[03:36:01.953 --> 03:36:03.934]  He's probably got a family to support.
[03:36:04.795 --> 03:36:06.997]  And he is told you have to lie.
[03:36:07.698 --> 03:36:09.259]  You have to sell yourself out.
[03:36:09.800 --> 03:36:14.464]  You have to compromise your integrity and say things that you know are not true.
[03:36:15.419 --> 03:36:25.567]  In order to please our globalist owners, in order to appease Soros and the other people, the warmongers, the Petraeuses, the Saudis.
[03:36:25.587 --> 03:36:27.069]  He's a very, very compromised man.
[03:36:27.109 --> 03:36:29.030]  So, we got some callers here.
[03:36:29.050 --> 03:36:31.132]  Let's see if we can get Noreen from Michigan on.
[03:36:31.152 --> 03:36:35.095]  He has a good job.
[03:36:35.616 --> 03:36:36.536]  He has prestige.
[03:36:36.937 --> 03:36:38.038]  He's making a lot of money.
[03:36:38.058 --> 03:36:39.259]  Is that you, Noreen?
[03:36:39.719 --> 03:36:42.101]  Okay, let's try Carol.
[03:36:47.042 --> 03:36:47.362]  Hello?
[03:36:48.763 --> 03:36:49.063]  Hello?
[03:36:49.083 --> 03:36:50.144]  Hi, Carol.
[03:36:50.164 --> 03:36:50.524]  How are you?
[03:36:50.544 --> 03:36:52.085]  Hi!
[03:36:52.345 --> 03:36:53.206]  I'm doing great.
[03:36:53.426 --> 03:36:54.627]  I want to thank you guys.
[03:36:55.467 --> 03:37:03.512]  I started watching about a month and a half ago, and I picked up the Z-Shield and noticed results within days.
[03:37:04.333 --> 03:37:05.814]  So, of course, I bought more of the Z-Shield.
[03:37:06.234 --> 03:37:07.595]  Then I tried the X2.
[03:37:07.695 --> 03:37:08.616]  Holy moly!
[03:37:09.236 --> 03:37:11.638]  I'm now on the Selenium, the X2, the Z-Shield.
[03:37:12.058 --> 03:37:12.178]  I'm 57.
[03:37:12.378 --> 03:37:13.459]  I feel like I'm 20.
[03:37:15.054 --> 03:37:16.614]  You sound great, actually.
[03:37:16.634 --> 03:37:24.076]  You sound like you have a lot of vitality and pop and energy and everything, so maybe I need to get some Z-Shield because, man, I've been running hard.
[03:37:24.096 --> 03:37:26.056]  So how did you hear about InfoWars?
[03:37:27.597 --> 03:37:29.157]  I tripped across it on the internet.
[03:37:30.657 --> 03:37:31.677]  Okay, that's interesting.
[03:37:31.717 --> 03:37:36.738]  It's really funny, but I want to tell people out there, if you try nothing else, try the Z-Shield.
[03:37:37.199 --> 03:37:37.999]  Try the X2.
[03:37:39.019 --> 03:37:39.539]  Within a week.
[03:37:40.159 --> 03:37:41.119]  I have my husband on it, too.
[03:37:41.579 --> 03:37:43.380]  I mean, just, I'm bouncing off the walls.
[03:37:43.400 --> 03:37:44.240]  I have so much energy.
[03:37:45.244 --> 03:37:46.029]  You sound like you.
[03:37:46.049 --> 03:37:46.935]  Thank you so much for your call.
