[00:00:06.266 --> 00:00:08.387]  The Alex Jones Show.
[03:25:36.823 --> 03:26:00.643]  You're like a cultural icon now and you know your remix is great and I was actually going through pictures from the RNC and I attended one of your event and how far have we all come in a year not to brag or anything like that but everybody including you it's just been a there's like great awakening like George Whitefield had done their cycles of history and right now we're experiencing a new
[03:26:01.363 --> 03:26:04.466]  Great awakening where millions of people are waking up all the time.
[03:26:04.466 --> 03:26:07.889]  Trump is gaining 300,000 new social media followers a day.
[03:26:07.889 --> 03:26:11.492]  Paul Joseph Watson is almost going to hit a million YouTube subscribers.
[03:26:11.492 --> 03:26:14.235]  I can't even keep up with all my platforms anymore.
[03:26:14.235 --> 03:26:15.476]  My Facebook did over 100 million unique.
[03:26:17.277 --> 03:26:21.661]  100 million unique people on my Facebook page last month.
[03:26:21.661 --> 03:26:26.865]  80 million unique video views at Facebook.com forward slash Mike Cernovich.
[03:26:26.865 --> 03:26:29.067]  So that has become a platform.
[03:26:29.067 --> 03:26:36.713]  And even, I don't know if you guys talked about this yet, BuzzFeed Ben wrote an article about what if right wing media were good.
[03:26:36.713 --> 03:26:40.035]  And he talks about the high production level of
[03:26:40.856 --> 03:26:41.516]  InfoWars.
[03:26:41.516 --> 03:26:44.937]  Actually, I mean, here, let me see if I can find this on my phone because I was sending this out.
[03:26:44.937 --> 03:26:46.638]  It was such an important article.
[03:26:46.638 --> 03:26:48.819]  Sorry if I'm breaking eye contact with you live viewers.
[03:26:48.819 --> 03:26:51.120]  I was thinking of you and everything.
[03:26:51.120 --> 03:26:54.101]  But even BuzzFeed, here, I'll see if I can pull it up.
[03:26:54.101 --> 03:26:57.742]  Even BuzzFeed is admitting how talented the InfoWars team is.
[03:26:57.742 --> 03:27:01.843]  This is called, the headline is, What If Trump TV Was Good?
[03:27:01.843 --> 03:27:02.844]  And it's in BuzzFeed.
[03:27:02.844 --> 03:27:06.625]  And they talk about the high production level coming from Alex Jones.
[03:27:07.265 --> 03:27:10.748]  And again, these are people who don't agree with Alex or like him for words.
[03:27:10.748 --> 03:27:11.989]  Here's what he goes.
[03:27:11.989 --> 03:27:18.435]  He talks about how most conservative media, and this is a fair point, is a little bit ratty and dingy and not very good.
[03:27:18.435 --> 03:27:20.877]  He goes, there are exceptions.
[03:27:20.877 --> 03:27:25.461]  Alex Jones spends lavishly on production and it shows.
[03:27:25.461 --> 03:27:27.803]  I mean, you want to talk about begrudging respect.
[03:27:29.465 --> 03:27:30.686]  From the enemy.
[03:27:30.686 --> 03:27:31.526]  From Ben.
[03:27:31.526 --> 03:27:32.826]  From BuzzFeed.
[03:27:32.826 --> 03:27:37.428]  He's even saying, it's right below the video, so if you scroll down a little bit more you'll be able to see it.
[03:27:37.428 --> 03:27:41.910]  He even says, Alex Jones spends lavishly on production in his shows.
[03:27:41.910 --> 03:27:47.293]  I mean, you want to talk about, that's as high a praise as you can get for the Infowars team right there.
[03:27:47.293 --> 03:27:47.913]  Doesn't get...
[03:27:48.673 --> 03:28:02.278]  You can't get better praise than that, because again, that is coming from BuzzFeed Ben, who is the, I think, either CEO or Editor-in-Chief of BuzzFeed News, in Oracle and BuzzFeed, talking about why right-wing media isn't very good.
[03:28:02.278 --> 03:28:04.118]  The production, and it is first class.
[03:28:04.118 --> 03:28:10.661]  That is what a lot of people don't realize, even though we are the resistance that... Well, since you raised this, I'm sitting here watching.
[03:28:10.661 --> 03:28:13.982]  I say I'm going, and then I'm sitting here watching while I eat my chicken.
[03:28:15.114 --> 03:28:19.097]  The thing is, most talk show hosts that get to this level will just have a mansion or a private plane.
[03:28:19.097 --> 03:28:19.637]  I don't have that.
[03:28:19.637 --> 03:28:21.518]  Not that a mansion or a private plane is bad.
[03:28:21.518 --> 03:28:22.619]  I want to beat the globalists.
[03:28:22.619 --> 03:28:24.080]  Our listeners want to beat the globalists.
[03:28:24.080 --> 03:28:28.903]  And so when they buy stuff from us, 97% of it goes back into the fight.
[03:28:28.903 --> 03:28:32.185]  And so America is sick of the globalists having all the money.
[03:28:32.185 --> 03:28:32.966]  We don't have Soros.
[03:28:32.966 --> 03:28:35.067]  We don't have taxpayer money like NBC.
[03:28:35.067 --> 03:28:35.928]  We have the viewers.
[03:28:36.508 --> 03:28:41.030]  Getting free shipping, a lot of new products that are on sale right now at InfoWareStore.com.
[03:28:41.030 --> 03:28:43.351]  I didn't even plug in the third hour.
[03:28:43.351 --> 03:28:44.792]  I should have plugged this hour.
[03:28:44.792 --> 03:28:46.973]  We've got Silver Bullet 66% off.
[03:28:46.973 --> 03:28:48.954]  The new Caveman's back in stock.
[03:28:48.954 --> 03:28:49.234]  That's 25% off.
[03:28:49.234 --> 03:28:54.697]  The air purifier is 25% off.
[03:28:54.697 --> 03:28:59.239]  But bottom line, again, imagine if more people spend money on Patriot Media.
[03:28:59.239 --> 03:29:01.340]  We will destroy them and they understand this.
[03:29:02.478 --> 03:29:04.419]  Exactly, and we didn't even go to break.
[03:29:04.419 --> 03:29:11.182]  We skipped over two commercial breaks because we're just so, we get so passionate and wound up that all, this is our passion.
[03:29:11.182 --> 03:29:12.523]  That's what people don't understand.
[03:29:12.523 --> 03:29:14.083]  This isn't my job.
[03:29:14.083 --> 03:29:17.965]  I don't view it like, oh God, I got to get up and do journalism and talk about it.
[03:29:17.965 --> 03:29:18.865]  I can't stop working.
[03:29:18.865 --> 03:29:20.826]  I was at 10, 1030 at night up here last night.
[03:29:20.826 --> 03:29:21.527]  I couldn't help it.
[03:29:21.527 --> 03:29:23.888]  I went home, saw my kids, came back to back up here.
[03:29:24.986 --> 03:29:34.529]  Yeah, we're all... Because we're in a battle against enemies that started a fight and want to destroy us and take our freedom and we're not going to let them win and the audience isn't either.
[03:29:34.529 --> 03:29:35.189]  Audience.
[03:29:35.189 --> 03:29:35.830]  Big sales.
[03:29:35.830 --> 03:29:37.310]  Infowarsstore.com.
[03:29:37.310 --> 03:29:37.910]  Get in there.
[03:29:37.910 --> 03:29:38.810]  Buy the great products.
[03:29:38.810 --> 03:29:39.491]  You need them.
[03:29:39.491 --> 03:29:40.711]  They'll change your life.
[03:29:40.711 --> 03:29:41.771]  Infowarsstore.com.
[03:29:41.771 --> 03:29:42.752]  Mike Cernovich coming up.
[03:29:42.752 --> 03:29:43.192]  Stay with us.
[03:29:49.113 --> 03:29:53.062]  We're on the march, the empire's on the run.
[03:29:53.062 --> 03:29:55.728]  Alex Jones and the GCN Radio Network.
[03:30:01.007 --> 03:30:07.074]  InfoWars is proud to announce the CNN is Fake News contest, an expansion of the already successful CNN is ISIS contest.
[03:30:07.074 --> 03:30:08.816]  The contest is simple.
[03:30:08.816 --> 03:30:13.862]  $1,000 prize for anyone who's seen on TV with the CNN is Fake News sign or legible self-made t-shirt.
[03:30:13.862 --> 03:30:21.231]  $2,500 prize for anyone who's seen on TV with the CNN is Fake News sign or t-shirt and is also heard to say CNN is Fake News, InfoWars.com is real.
[03:30:21.391 --> 03:30:28.056]  You can also combine a CNN is fake news sign with one of our CNN is ISIS t-shirts available now at Infowarsstore.com.
[03:30:28.056 --> 03:30:38.123]  The intent of the contest is to encourage you, the listener, to realize that you have the power to save civilization from the criminal cabal controlling humanity and his fake news propaganda machine called CNN.
[03:30:38.123 --> 03:30:45.668]  The first thing to do is hammer the point to the public that CNN is fake news, which a CNN producer admitted on camera to James O'Keefe and Project Veritas.
[03:30:45.848 --> 03:30:55.951]  We need to come together and remind the world that CNN simply regurgitates globalist propaganda thought up by multinational think tanks that is then fed to the public to suppress individual thought and run humanity into a ditch.
[03:30:55.951 --> 03:30:59.392]  For more contest rules, visit InfoWars.com forward slash contest.
[03:30:59.392 --> 03:31:00.733]  This is Kit Daniels.
[03:31:00.733 --> 03:31:02.633]  It's not just our water we need to filter.
[03:31:02.633 --> 03:31:04.654]  It's not just our food that needs to be cleaned.
[03:31:04.654 --> 03:31:07.555]  It's the air we're breathing, especially for our children.
[03:31:07.555 --> 03:31:10.116]  The artificial particulates, the chemicals,
[03:31:10.456 --> 03:31:13.618]  is absolutely weighing down our immune systems.
[03:31:13.618 --> 03:31:22.805]  The same team based right here in America that brought you the Alexa Pure Groundbreaking Water Filtration Systems have now developed Alexa Pure Breeze.
[03:31:22.805 --> 03:31:30.351]  Whether it's your home or office, you owe it to yourself, your co-workers, your family, your children to do the best job you can to purify your air.
[03:31:30.351 --> 03:31:38.377]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most of the toxic effects for themselves.
[03:31:38.377 --> 03:31:39.478]  The general public doesn't.
[03:31:40.559 --> 03:31:43.922]  The Alexa Pure Breeze will be a steal at $300, $400, $500.
[03:31:43.922 --> 03:31:48.066]  One of these systems can keep 800 square feet incredibly clean.
[03:31:48.066 --> 03:31:54.771]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[03:31:54.771 --> 03:31:58.895]  Find out why this system is so revolutionary today at InfoWarsTore.com.
[03:32:00.911 --> 03:32:06.315]  After being sold out for months, our best-selling Super Blue fluoride toothpaste is now back in stock at InfoWareStore.com.
[03:32:06.315 --> 03:32:09.157]  The first shipment of Super Blue sold out in one week.
[03:32:09.157 --> 03:32:11.139]  I thought it would be a six-month supply for listeners.
[03:32:11.139 --> 03:32:16.162]  And since then, people are beating down our doors, wanting to be able to resupply their Super Blue.
[03:32:16.162 --> 03:32:18.264]  Research across the board is clear.
[03:32:18.264 --> 03:32:19.545]  In fact, it's certified.
[03:32:19.545 --> 03:32:24.668]  When bacteria infects your gums, it can enter your bloodstream and even contribute to blood clots and heart attacks.
[03:32:24.668 --> 03:32:28.031]  That's why the last Surgeon General's report on oral health warrants.
[03:32:28.171 --> 03:32:31.533]  That your oral health can have a serious impact on your entire body.
[03:32:31.533 --> 03:32:34.534]  Super Blue Fluoride Free Toothpaste is a groundbreaking new formula.
[03:32:34.534 --> 03:32:38.236]  It's loaded with good halogen iodide instead of the bad halogen fluoride.
[03:32:38.236 --> 03:32:45.120]  Super Blue contains natural oils and ingredients used since biblical times to help wipe out bad bacteria and eliminate bad breath.
[03:32:45.120 --> 03:32:52.643]  Just some of the ingredients in Super Blue chosen by our dental experts include xylitol, peppermint oil, iodine, nano silver and more.
[03:32:52.643 --> 03:32:55.545]  Learn more about InfoWars Life Super Blue Toothpaste.
[03:32:55.825 --> 03:32:56.666]  The Alex Jones Show.
[03:32:56.666 --> 03:32:58.587]  Because there is a war on for your mind.
[03:32:58.587 --> 03:33:00.428]  And now, your host, Mike Cernovich.
[03:33:18.649 --> 03:33:20.070]  Welcome back, friends.
[03:33:20.070 --> 03:33:23.912]  As you can see, there's a lot of reason to be optimistic.
[03:33:23.912 --> 03:33:27.513]  There is, of course, the media attacking us every day.
[03:33:27.513 --> 03:33:29.594]  Foreign policy coming after me.
[03:33:29.594 --> 03:33:34.017]  Foreign policy wrote a major hate article on me a week ago where they attacked me.
[03:33:34.017 --> 03:33:42.421]  And then I did some research and they co-sponsored the research on me with an organization called Just Security.
[03:33:42.421 --> 03:33:46.943]  And then if you go to the Just Security website, whose name do you see?
[03:33:47.895 --> 03:33:52.576]  The Open Foundation Society, George Soros.
[03:33:52.576 --> 03:33:54.217]  You can look all this stuff up, too.
[03:33:54.217 --> 03:33:57.757]  That is what I love when the fake news media calls this all a conspiracy theory.
[03:33:57.757 --> 03:34:10.901]  I can show you that George Soros funds the organization that attacks me, and they're attacking me because I'm going after Deep State, and I'm going after people who are leaking to the media.
[03:34:10.901 --> 03:34:12.401]  They go after me for that.
[03:34:12.401 --> 03:34:16.122]  And then, one week after that article, paid for by George Soros,
[03:34:17.284 --> 03:34:22.588]  McMaster is holding a meeting with the entire NSC to tell them that I'm a bad person.
[03:34:22.588 --> 03:34:26.131]  The Open Society Foundation by Just Security.
[03:34:26.131 --> 03:34:28.272]  Well, well, well, right?
[03:34:28.272 --> 03:34:30.714]  Oh, it's a conspiracy theory, Cernovich.
[03:34:30.714 --> 03:34:31.855]  Soros isn't after you.
[03:34:31.855 --> 03:34:33.576]  I can show you.
[03:34:33.576 --> 03:34:37.139]  We're not playing a difficult game of connecting the dots.
[03:34:37.139 --> 03:34:37.920]  I can show you.
[03:34:39.127 --> 03:34:44.772]  And then of course Bloomberg reported just about 45 minutes ago in that article about the access of adults.
[03:34:44.772 --> 03:34:48.616]  McMaster is holding interviews to talk about me.
[03:34:48.616 --> 03:34:51.159]  That's because McMaster has been leaking information.
[03:34:51.159 --> 03:34:55.783]  A lot of these media sources are coming from McMaster.
[03:34:55.783 --> 03:34:56.764]  That's why you don't read
[03:34:57.918 --> 03:35:01.561]  Bad coverage about McMaster, so they're all freaking out.
[03:35:01.561 --> 03:35:03.063]  They go, it's a conspiracy theory.
