[00:00:07.742 --> 00:00:08.626]  Another time.
[03:29:28.517 --> 03:29:35.439]  And also we had Posobiec and others breaking that they've banned info wars at the White House in a desperate attempt to get the president away.
[03:29:35.439 --> 03:29:36.439]  That was confirmed yesterday.
[03:29:36.459 --> 03:29:36.919]  Yesterday.
[03:29:36.919 --> 03:29:37.519]  Stay with us.
[03:29:37.519 --> 03:29:38.900]  We're on the march.
[03:29:38.900 --> 03:29:41.421]  The Empire's on the run.
[03:29:41.421 --> 03:29:49.923]  Alex Jones and the GCN Radio Network.
[03:29:49.923 --> 03:29:54.625]  You deserve a deep, restful sleep with Knockout by InfoWars Life.
[03:29:54.625 --> 03:30:05.048]  Our organic formula is made from high-quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[03:30:05.948 --> 03:30:10.751]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[03:30:10.751 --> 03:30:19.135]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[03:30:19.135 --> 03:30:26.860]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[03:30:26.860 --> 03:30:28.821]  Wake up refreshed and take on the day.
[03:30:29.301 --> 03:30:37.228]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[03:30:37.228 --> 03:30:40.912]  Get the sleep you deserve and experience the power of knockout.
[03:30:40.912 --> 03:30:45.296]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[03:30:45.296 --> 03:30:46.737]  That's InfoWarsLife.com
[03:30:49.099 --> 03:30:50.980]  It's not just our water we need to filter.
[03:30:50.980 --> 03:30:53.001]  It's not just our food that needs to be cleaned.
[03:30:53.001 --> 03:30:55.902]  It's the air we're breathing, especially for our children.
[03:30:55.902 --> 03:31:01.965]  The artificial particulates, the chemicals, is absolutely weighing down our immune systems.
[03:31:01.965 --> 03:31:11.169]  The same team based right here in America that brought you the Alexa Pure groundbreaking water filtration systems have now developed Alexa Pure Breathe.
[03:31:11.169 --> 03:31:14.450]  Whether it's your home or office, you owe it to yourself, your co-workers,
[03:31:14.690 --> 03:31:18.696]  Your family, your children, do the best job you can to purify your air.
[03:31:18.696 --> 03:31:26.727]  The elite are masters at poisoning our environment, while themselves doing things that mitigate or avoid most of the toxic effects for themselves.
[03:31:26.727 --> 03:31:27.809]  The general public doesn't.
[03:31:28.900 --> 03:31:32.845]  The Alexa Pure Breeze will be a steal at $300, $400, $500.
[03:31:32.845 --> 03:31:36.409]  One of these systems can keep 800 square feet incredibly clean.
[03:31:36.409 --> 03:31:43.118]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[03:31:43.118 --> 03:31:47.323]  Find out why this system is so revolutionary today at m4wrestore.com.
[03:31:49.474 --> 03:31:54.199]  As most of you already know, I am a voracious consumer of news and information.
[03:31:54.199 --> 03:32:04.630]  And in the last four or five years doing more and more research, I came across the fact that the elite establishment is fully aware of the fact that our ancient ancestors, in many cases,
[03:32:04.650 --> 03:32:13.892]  Infowars had much better nutrition than we do today, and our ancient ancestors sought out the bones of the animals that they were hunting, killing, and then processing.
[03:32:13.892 --> 03:32:27.896]  And so I set out to develop Caveman, but to not just have concentrated bone broth from chicken, but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[03:32:27.896 --> 03:32:30.257]  Infowars isn't just fighting the globalists.
[03:32:30.257 --> 03:32:33.938]  We're getting results, and we're expanding in the face of the
[03:32:34.258 --> 03:32:34.698]  We're good.
[03:33:06.286 --> 03:33:08.247]  You're listening to the Alex Jones Show.
[03:33:08.247 --> 03:33:11.108]  We're into the fourth hour with Roger Stone.
[03:33:11.108 --> 03:33:14.369]  And of course, Doug Hagman of Hagman & Hagman.
[03:33:14.369 --> 03:33:17.370]  I'm not going to belabor this.
[03:33:17.370 --> 03:33:21.031]  With Hurricane Harvey about to bash into Texas.
[03:33:21.031 --> 03:33:23.072]  Similar hurricanes have killed hundreds of people.
[03:33:23.072 --> 03:33:25.193]  And this one, they say, has got even more water in it.
[03:33:25.193 --> 03:33:27.233]  Up to 40 inches of rain.
[03:33:27.233 --> 03:33:31.135]  And Austin, where I live, will have power outages, probably have some serious issues.
[03:33:31.135 --> 03:33:33.695]  So, we'll have live feeds here from Austin.
[03:33:33.695 --> 03:33:34.616]  It was Owen Schroer!
[03:33:35.376 --> 03:33:35.596]  I think so.
[03:33:52.641 --> 03:33:53.582]  I don't think so.
[03:34:09.704 --> 03:34:11.925]  Poor Gwyneth Paltrow.
[03:34:11.925 --> 03:34:19.086]  I saw months ago, and they put her on all the big comedy shows, TV shows, saying, look, the left wing has their kooks that sell supplements, and so does Alex Jones.
[03:34:19.086 --> 03:34:26.528]  They didn't say, Jeff Bezos does, and he owns Amazon, he owns Whole Foods, and Alex private labels a lot of the stuff that's sold at Whole Foods.
[03:34:26.528 --> 03:34:31.069]  No, it was like, Alex Jones is evil, selling melatonin for sleep and vitamin C for health.
[03:34:31.069 --> 03:34:33.950]  Alex Jones is evil and says vitamin B12 is good for her.
[03:34:33.950 --> 03:34:36.291]  He's a complete lying scumbag, racist KKK member.
[03:34:36.291 --> 03:34:37.771]  I mean, literally, that's what they said.
[03:34:38.812 --> 03:34:47.585]  And I said, look, they're going to have some watchdog group file complaints and ask district attorneys or others or state attorney generals to indict Gwyneth Paltrow.
[03:34:47.585 --> 03:34:49.648]  And I said this months ago, I said they're going to indict her.
[03:34:51.283 --> 03:34:54.925]  First, and then go, see, we weren't picking on right-wingers.
[03:34:54.925 --> 03:34:56.567]  We indicted one of the Paltrow.
[03:34:56.567 --> 03:34:58.428]  Now, I didn't just know about this.
[03:34:58.428 --> 03:35:09.715]  Before they picked Paltrow, people were at meetings in D.C., New York, and other areas with the lawyers, where they had this whole strategy, and they said, well, they're going to burn some leftists for the supplements, and then Alex Jones.
[03:35:09.715 --> 03:35:11.396]  So, I knew when I saw it.
[03:35:11.396 --> 03:35:13.938]  So, do it!
[03:35:14.921 --> 03:35:20.283]  It will blow up in your face bigger than Dallas, and that is some confidence game here.
[03:35:20.283 --> 03:35:21.744]  I mean, you're dead threats.
[03:35:21.744 --> 03:35:23.725]  What you've done to my family, you know what you've done.
[03:35:23.725 --> 03:35:26.106]  You know I'm not backing off.
[03:35:26.106 --> 03:35:27.527]  Go ahead, do what you're going to do.
[03:35:27.527 --> 03:35:31.769]  I kind of metaphysically, though, need to just tell you, it's probably not going to go too well.
[03:35:31.769 --> 03:35:40.813]  As long as our supporters pray for us, spread the articles and the videos organically, knowing that can't be blocked by the censors, and as long as they buy the products.
[03:35:41.773 --> 03:35:43.074]  We have super male vitality.
[03:35:43.074 --> 03:35:48.536]  There's just no concentrated herbs and compounds that healthfully have been associated.
[03:35:48.536 --> 03:35:49.937]  And I certainly have experienced it.
[03:35:49.937 --> 03:35:57.641]  Better stamina, libido, you name it.
[03:35:57.641 --> 03:36:03.183]  And it is just absolutely essential that everybody support the transmission.
[03:36:03.183 --> 03:36:04.504]  So super male vitality is 57% off.
[03:36:07.734 --> 03:36:08.794]  57% off.
[03:36:08.794 --> 03:36:10.336]  Never done a special that big.
[03:36:10.336 --> 03:36:11.316]  Can't do Super Female.
[03:36:11.316 --> 03:36:12.297]  It's about to sell out.
[03:36:12.297 --> 03:36:14.038]  We have the great BioTrue Selenium.
[03:36:14.038 --> 03:36:15.059]  It's from mustard seed.
[03:36:15.059 --> 03:36:16.040]  Without selenium, you die.
[03:36:16.040 --> 03:36:17.541]  Doesn't mean my selenium.
[03:36:17.541 --> 03:36:19.042]  Selenium's like oxygen.
[03:36:19.042 --> 03:36:20.603]  I can say, you gotta have oxygen to live.
[03:36:20.603 --> 03:36:22.205]  It's not a conspiracy theory.
[03:36:22.205 --> 03:36:25.948]  Survival Shield X2, highest quality, purest iodine we can develop and bring to you.
[03:36:25.948 --> 03:36:27.949]  Those are 45% off.
[03:36:27.949 --> 03:36:29.730]  That is an amazing deal as well.
[03:36:29.730 --> 03:36:32.352]  Infowarslife.com, Infowarsstore.com, or AAA2533139.
[03:36:34.574 --> 03:36:38.476]  And I don't say get water filters for floods or earthquakes or whatever.
[03:36:38.476 --> 03:36:43.299]  I filter my water because it's filled with hundreds of chemicals from tap water or the average well water.
[03:36:43.299 --> 03:36:46.441]  I filter it through ProPure and AlexaPure because they're high quality.
[03:36:46.441 --> 03:36:50.244]  Those are available at the lowest prices you'll find at InfowarsStore.com.
[03:36:50.244 --> 03:36:54.066]  And when you get products you need and then fund us, it's Symbiotic.
[03:36:54.066 --> 03:36:56.167]  InfowarsStore.com or 888-253-3139.
[03:36:59.389 --> 03:37:03.090]  Doug Hagman's our guest, riding shotgun with Roger Stone of StoneColdTruth.com.
[03:37:03.090 --> 03:37:04.731]  Roger now officially works with them fours.
[03:37:04.731 --> 03:37:07.412]  In one week, his new show, 3 p.m.
[03:37:07.412 --> 03:37:11.413]  Central Every Day, kicks off with Mike Cernovich, Owen Schroyer, and others.
[03:37:11.413 --> 03:37:16.075]  I'm trying to get Owen on at the very end, even though he's like an hour and a half away from the coast, and I understand that.
[03:37:16.075 --> 03:37:17.916]  I want him on his way down to the coast.
[03:37:18.756 --> 03:37:22.577]  So we'll get him driving while they do that on a live Skype feed.
[03:37:22.577 --> 03:37:26.238]  Or as soon as they get to a small enough town to be able to get a feed.
[03:37:26.238 --> 03:37:27.838]  A bunch of small towns on the way down.
[03:37:27.838 --> 03:37:30.999]  I hope they took 37 because I can't direct stuff up here while I was on air.
[03:37:30.999 --> 03:37:31.559]  That's the road.
[03:37:31.559 --> 03:37:36.341]  I hope they're not going like over to 45 then down they'll be there tomorrow.
[03:37:36.341 --> 03:37:39.101]  But we'll see exactly what was done around here strategy wise.
[03:37:39.101 --> 03:37:40.182]  I'm not bitching.
[03:37:40.182 --> 03:37:42.862]  We just seat of our pants around here in this fight.
[03:37:45.183 --> 03:37:49.265]  Going back to Doug Hagman about other points on this front, and then to Roger Stone.
[03:37:49.265 --> 03:37:51.586]  Doug Hagman.
[03:37:51.586 --> 03:37:52.406]  Alex, thanks.
[03:37:52.406 --> 03:38:07.753]  And you know, I was enjoying the conversation between you and Mr. Stone, and I thought, as I was listening to that, I recalled Mr. Stone talking about Donald Trump's execution by Robert Mueller, and of course, how Donald Trump is being isolated.
[03:38:07.753 --> 03:38:13.156]  And I think everything that I spoke about with respect to the various fascist groups
[03:38:13.696 --> 03:38:17.258]  That are at the street level and above.
[03:38:17.258 --> 03:38:20.079]  Kind of remember what Van Jones said.
[03:38:20.079 --> 03:38:22.120]  Top down, bottom up.
[03:38:22.120 --> 03:38:23.681]  Bottom up, top down, whatever.
[03:38:23.681 --> 03:38:25.662]  And I think that's what we're seeing take place right now.
[03:38:25.662 --> 03:38:28.404]  So this Spencer movement as you refer to it.
[03:38:28.404 --> 03:38:34.086]  But with respect to the top down, which Mr. Stone had mentioned about the execution by Mueller.
[03:38:34.086 --> 03:38:36.768]  I think that it's important for people to realize
[03:38:37.308 --> 03:38:57.757]  That Mueller, number one, is not qualified, of course, to be in that independent counsel position based on, I think it's 18 CFR 45.2 or one of those, the fact that he's got political and personal relationships with the principal, so he can't be a prosecutor and a witness at the same time.
[03:38:58.457 --> 03:39:00.700]  But, of course, exceptions are made.
[03:39:00.700 --> 03:39:03.424]  And the grand jury with respect to... Let me ask you this.
[03:39:03.424 --> 03:39:05.386]  It's a swamp grand jury.
[03:39:05.386 --> 03:39:06.468]  That has no credibility.
[03:39:06.468 --> 03:39:10.853]  You've got 99.8% of the donations going to Democrats.
[03:39:10.853 --> 03:39:12.676]  You've got them ignoring all the stuff the Democrats did.
[03:39:12.676 --> 03:39:15.279]  You've got almost all their people being Democrats.
[03:39:15.279 --> 03:39:15.719]  You've got...
[03:39:16.280 --> 03:39:18.523]  Comey caught lying to Congress.
[03:39:18.523 --> 03:39:20.626]  Notice they're kind of backing off the Russian narrative.
[03:39:20.626 --> 03:39:22.429]  What's your intel on that right now?
[03:39:22.429 --> 03:39:29.900]  I mean, it seems like they're kind of realizing even their fraud claims Trump uses outside accounting firms and it's super clean.
