[00:00:00.049 --> 00:00:00.369]  I think so.
[02:41:41.201 --> 02:41:47.326]  We have a security guy walk up to us 30 minutes ago, about 25 minutes ago, before this happened and said, what are you guys doing?
[02:41:47.346 --> 02:41:52.469]  We said, we're just walking around checking out the artwork in the hotel, which we actually were admiring, but we were also going around getting some footage.
[02:41:53.150 --> 02:41:54.571]  And they said, well, no cameras allowed.
[02:41:54.591 --> 02:41:55.151]  We said, fine.
[02:41:55.171 --> 02:41:59.454]  And then he said, yeah, we had somebody do a fire alarm a few weeks ago.
[02:41:59.534 --> 02:42:02.737]  And me and Rob, my camera guy, we're going, why is he telling us about a fire alarm?
[02:42:03.417 --> 02:42:04.458]  I forgot that part, George.
[02:42:04.498 --> 02:42:05.719]  These bastards have done this.
[02:42:05.739 --> 02:42:06.379]  I don't know how.
[02:42:06.599 --> 02:42:08.561]  They're planning to try to set us up or something.
[02:42:08.781 --> 02:42:09.762]  But this is incredible.
[02:42:09.782 --> 02:42:11.723]  We are here in the middle of this right now, George.
[02:42:14.945 --> 02:42:15.946]  We got a car right behind us.
[02:42:21.550 --> 02:42:27.634]  This is some of the highlights of the last eight years of Bilderberg meetings.
[02:42:27.895 --> 02:42:29.556]  Switzerland's coming up and a lot more.
[02:42:29.616 --> 02:42:30.977]  We're going to post the full video
[02:42:32.093 --> 02:42:33.154]  To YouTube right now.
[02:42:33.234 --> 02:42:35.056]  Also have the whole thing on the Nightly News tonight.
[02:42:35.597 --> 02:42:37.599]  May have aired last night, but I think we're premiering it here today.
[02:42:37.659 --> 02:42:38.259]  Dew was telling me.
[02:42:39.601 --> 02:42:42.664]  And then we'll have that up on Infowars.com for you.
[02:42:43.144 --> 02:42:49.731]  I want to take you now live to Paul Watson, who is acting like the Wasselhoff, as he's secretly known.
[02:42:51.756 --> 02:42:54.479]  That's Watson meets David Hasselhoff.
[02:42:55.519 --> 02:42:57.902]  He's been able to get all the groupies away.
[02:42:58.362 --> 02:43:00.664]  All the Danish blondes that are literally chasing him around.
[02:43:03.659 --> 02:43:05.161]  Look how ridiculous he is.
[02:43:05.241 --> 02:43:05.981]  I like Watson.
[02:43:06.281 --> 02:43:10.765]  I was teasing him early for being gone for like two hours doing interviews, which I wanted him to do.
[02:43:10.785 --> 02:43:20.874]  I just didn't know that he'd be gone all day because, I gotta be honest, articles he writes will be more important and read more than going on RT or on Danish television or whatever else he did.
[02:43:21.335 --> 02:43:23.717]  And this show, it's just that, you know, he's our reporter.
[02:43:24.377 --> 02:43:28.061]  But it's a sign of success that the Wasselhoff
[02:43:28.861 --> 02:43:31.803]  Well, we started off in the morning tracking the delegates coming in.
[02:43:31.823 --> 02:43:33.704]  It was very slow to begin with.
[02:43:58.153 --> 02:44:01.956]  So we were over in the press area next to the opposite side of the hotel.
[02:44:02.637 --> 02:44:06.459]  Then we came within this area, which is obviously directly opposite the main building.
[02:44:07.300 --> 02:44:10.662]  We weren't allowed in here at first, but later on they allowed us to be here.
[02:44:11.323 --> 02:44:18.668]  And yeah, we got the Queen of Spain, we got Petraeus, we got Peter Thiel, we got a lot of interesting individuals arriving.
[02:44:19.409 --> 02:44:24.933]  One of the most funny things was that several of them decided to go on a little jog, including David Petraeus.
[02:44:25.848 --> 02:44:27.629]  Around the, around Copenhagen.
[02:44:27.809 --> 02:44:29.290]  So that was quite funny to see that.
[02:44:29.931 --> 02:44:32.192]  But, yeah, it's been intense.
[02:44:32.393 --> 02:44:34.914]  We went in the, I went in the protest area a little bit earlier.
[02:44:35.415 --> 02:44:37.876]  Then obviously dashing back and forth for interviews, so.
[02:44:38.737 --> 02:44:50.705]  And when I was here in the protest area, the Bilderberg members were up in the corridor, which is the, one of the main windows there going up just past the elevator which we were in that hotel the other night.
[02:44:50.986 --> 02:44:54.388]  And they were, they were stood there looking out the window laughing at us basically.
[02:44:55.517 --> 02:45:00.680]  On several different floors, so we're interested in them and they're very interested in us.
[02:45:00.760 --> 02:45:04.683]  Oh yes, it's so funny that we force coverage of their criminal activities.
[02:45:05.083 --> 02:45:09.145]  It's so funny that the peasants are exposing their corporate global government.
[02:45:09.426 --> 02:45:17.250]  It's so funny that Tea Party type candidates are getting elected from Europe to Africa, from Latin America to the US to Australia.
[02:45:17.551 --> 02:45:20.552]  It's so funny that we're identifying them.
[02:45:20.612 --> 02:45:22.914]  No, this is all part of their Confidence Act.
[02:45:25.029 --> 02:45:25.450]  Exactly.
[02:45:25.830 --> 02:45:28.333]  Some of them, you know, scoot away pretty quickly.
[02:45:28.373 --> 02:45:29.234]  They don't want to be seen.
[02:45:29.275 --> 02:45:31.938]  But some of them just come outside and take a good long look at us.
[02:45:32.298 --> 02:45:37.505]  And as I said, up in the window, doing the same thing, so... Some of them aren't ashamed of what they're doing.
[02:45:37.545 --> 02:45:38.066]  Some of them are.
[02:45:38.486 --> 02:45:40.369]  They've still got two spotters on the roof.
[02:45:41.130 --> 02:45:41.230]  Um...
[02:45:42.521 --> 02:45:46.042]  People were saying earlier in the protest pen that they were snipers.
[02:45:46.502 --> 02:45:47.962]  I haven't seen any evidence of that.
[02:45:48.002 --> 02:45:49.443]  They've definitely got binoculars.
[02:45:49.723 --> 02:45:55.584]  They're up on both corners of the main block of the Marriott building, and they've been watching us carefully all day.
[02:45:56.044 --> 02:45:57.345]  And there are two of them now.
[02:45:57.365 --> 02:46:02.926]  There was only one earlier, even though there's absolutely nobody in the protest zone now.
[02:46:02.966 --> 02:46:03.826]  They've all gone home.
[02:46:04.646 --> 02:46:08.667]  It's literally five or six reporters just stood here.
[02:46:08.907 --> 02:46:11.768]  The protest zone looks like a concentration camp.
[02:46:13.075 --> 02:46:14.376]  It's a free speech, Pena.
[02:46:14.676 --> 02:46:16.577]  They don't actually let you get in it directly.
[02:46:16.597 --> 02:46:21.560]  You have to walk around several blocks just to get in it, so they make it difficult even to get into there.
[02:46:22.521 --> 02:46:25.883]  Well, I'm glad that folks are just ignoring that and going out and covering it as the press.
[02:46:26.343 --> 02:46:31.446]  Have you had any trouble with the police, or have they just been dragging off other reporters?
[02:46:33.827 --> 02:46:35.068]  I haven't had any trouble with them.
[02:46:35.128 --> 02:46:40.571]  There was an incident earlier where they grabbed somebody who was, to be fair, acting like a bit of a lunatic.
[02:46:42.455 --> 02:46:43.176]  Detained him.
[02:46:43.656 --> 02:46:47.778]  They didn't arrest him because he was released soon afterwards, so... They did lovingly.
[02:46:48.079 --> 02:46:49.540]  And they also lovingly stomped on him.
[02:46:51.321 --> 02:46:53.082]  Yeah, they were very rough with him.
[02:46:54.863 --> 02:46:59.826]  He was walking around harassing people, basically, so... Mixed feelings about that.
[02:46:59.966 --> 02:47:01.947]  Yeah, you have a little bit of a satisfied look on your face.
[02:47:05.129 --> 02:47:06.931]  You should have heard what he was saying about you, Alex.
[02:47:06.951 --> 02:47:07.491]  Oh, I know.
[02:47:07.651 --> 02:47:08.472]  I already heard about it.
[02:47:08.532 --> 02:47:08.912]  I love it.
[02:47:09.983 --> 02:47:11.884]  I'm like, those darn police!
[02:47:12.224 --> 02:47:13.564]  Meanwhile, it's like, Alex Jones is evil!
[02:47:13.724 --> 02:47:17.345]  The cops are like... Yeah, they didn't like hearing that.
[02:47:17.465 --> 02:47:18.465]  Well, I still don't like it.
[02:47:18.525 --> 02:47:21.786]  I still don't like the fact they chased the other reporter that was trying to get footage of it.
[02:47:22.186 --> 02:47:23.246]  Let the guy do that.
[02:47:23.287 --> 02:47:25.867]  As long as he doesn't hit anybody, he has a right to do it.
[02:47:27.228 --> 02:47:31.369]  Well, he didn't do anything that was an arrestable offence, really, or a reason to be detained.
[02:47:31.649 --> 02:47:36.130]  Once they grabbed him, he started struggling, but generally, they've been quite polite,
[02:47:37.131 --> 02:47:37.631]  Maintain.
[02:47:37.871 --> 02:47:46.114]  I mean, you know, Bilderberg is stealing their pensions too, which they don't realize, so... Maybe they're starting to look into it a little bit and come over to our side, as is usual.
[02:47:48.055 --> 02:47:50.776]  By the way, I was not making fun of you with the Wasselhoff thing.
[02:47:50.816 --> 02:47:54.757]  You actually come up with the idea of a joke t-shirt as you as the Wasselhoff.
[02:47:57.898 --> 02:47:59.519]  I think we should definitely roll with that.
[02:47:59.539 --> 02:48:00.619]  I think it'd be a big seller.
[02:48:02.620 --> 02:48:06.481]  This spotter guy is still on the roof, even though there's basically nobody here.
[02:48:07.304 --> 02:48:09.605]  That's a good way to change the subject, Wasselhoff.
[02:48:10.466 --> 02:48:13.127]  It's just that I noticed him peering over at us again.
[02:48:13.327 --> 02:48:14.808]  Should we tell folks your other nickname?
[02:48:16.149 --> 02:48:18.510]  What's that, Alex?
[02:48:18.550 --> 02:48:21.052]  Me and Watson probably talk 30 minutes every morning about news.
[02:48:22.112 --> 02:48:25.294]  In 12 years, is it 13 or 14 years you've been working with me, Waddy?
[02:48:26.815 --> 02:48:28.496]  Since October 2002, so 12 years nearly now.
[02:48:31.300 --> 02:48:32.801]  Yeah, so that's why I joke around a lot with Paul.
[02:48:32.821 --> 02:48:33.342]  I shouldn't do it.
[02:48:33.762 --> 02:48:39.006]  Paul's very reserved on TV and the radio, but he's actually a wild man behind the scenes, folks.
[02:48:39.726 --> 02:48:42.909]  My reputation precedes me.
[02:48:42.929 --> 02:48:44.630]  All right, anyways.
[02:48:44.730 --> 02:48:46.291]  Hey, when are you and your wife going to come over here?
[02:48:46.311 --> 02:48:50.194]  I keep saying I'll fly you over here for a business meeting slash vacation.
[02:48:50.214 --> 02:48:51.175]  You keep having excuses.
[02:48:51.756 --> 02:48:52.796]  When it gets colder.
[02:48:52.816 --> 02:48:54.638]  If I come now, I'll shrivel up, Alex.
[02:48:54.898 --> 02:48:55.478]  It's too hot.
[02:48:55.999 --> 02:48:56.819]  Maybe October.
[02:48:57.800 --> 02:48:59.742]  He does this all the time, and then in October,
[02:49:00.444 --> 02:49:02.466]  I promise, Alex, I will come this year.
[02:49:02.966 --> 02:49:04.227]  There are more cars arriving.
[02:49:05.628 --> 02:49:09.351]  There are more attendees arriving at Bilderberg right now.
[02:49:09.952 --> 02:49:11.393]  Just pulling into the main entrance.
[02:49:12.094 --> 02:49:13.715]  Alright, well, a lot's going on.
[02:49:14.456 --> 02:49:17.238]  Man, I tell ya, did you hear about this Bill Gertz article?
[02:49:17.278 --> 02:49:18.539]  I guess you know what I talked to you about this morning.
[02:49:19.059 --> 02:49:23.163]  Where he's got the army documents where they admit they're trying to take on the American people, just period.
[02:49:23.183 --> 02:49:25.405]  I mean, this is so illegal, Paul.
[02:49:27.629 --> 02:49:37.071]  No, I was too preoccupied with trying to get the live stream on InfoWars, but there are more delegates arriving pretty late now, as you can see on the video stream.
[02:49:37.751 --> 02:49:38.891]  Yeah, because it's like, what is it like?
[02:49:38.951 --> 02:49:40.872]  Is it like 8 at night over there right now?
[02:49:43.392 --> 02:49:45.152]  It's 10 to 9.
[02:49:45.553 --> 02:49:45.673]  It's 8.50.
[02:49:46.273 --> 02:49:47.613]  Yeah, wow.
[02:49:48.093 --> 02:49:50.614]  So I guess it's an hour later than it is in England, huh, Greenwich?
[02:49:51.974 --> 02:49:52.794]  Yeah, that's right, yeah.
[02:49:53.999 --> 02:49:58.162]  Alright, well listen, you've done a great job, and obviously you guys should be able to take off the rest of the day now.
[02:49:58.182 --> 02:49:59.142]  I know it's a long hours.
[02:49:59.602 --> 02:50:00.903]  Get some more of the delegates arriving.
[02:50:01.263 --> 02:50:08.448]  Then see if you can creep around at night, on top of any of those other buildings, with a telephoto lens, if you guys want to.
[02:50:08.468 --> 02:50:09.488]  You don't have to if you're tired.
[02:50:09.969 --> 02:50:11.890]  To get footage inside those rooms.
[02:50:12.470 --> 02:50:15.912]  Because they've been putting up that mesh to block out the windows.
[02:50:15.972 --> 02:50:17.313]  I've never seen them do that before.
[02:50:19.354 --> 02:50:21.956]  Yeah, they were doing something on the other side of the building as well.
[02:50:24.748 --> 02:50:29.331]  I've actually seen it, Bohemian Grove, and I'm not joking now, and John Ronson saw this with me.
[02:50:29.351 --> 02:50:30.492]  He wrote about it in his book, Them.
[02:50:31.232 --> 02:50:39.978]  Henry Kissinger dressed in drag, bent over, doing something I can't mention on the radio, and so, you know, I mean, I guess he's getting with the times.
[02:50:40.018 --> 02:50:44.941]  We should put him on the cover of Time Magazine, the transgender tipping point, led by Henry Kissinger.
[02:50:44.981 --> 02:50:45.481]  What do you think?
[02:50:47.542 --> 02:50:50.164]  I think maybe you should put it on the front of the Infowars magazine.
[02:50:51.249 --> 02:50:53.089]  I think that would be a big seller as well.
[02:50:53.690 --> 02:50:54.170]  With?
[02:50:56.350 --> 02:50:56.490]  With?
[02:50:56.550 --> 02:50:58.951]  Dianne Feinstein dresses a man on the other side.
[02:50:59.191 --> 02:51:00.191]  You want to be fair, right?
[02:51:01.571 --> 02:51:03.912]  Yeah, you don't want to be sexist about it, Alex.
[02:51:03.972 --> 02:51:04.172]  Come on.
[02:51:04.192 --> 02:51:05.792]  It's a great idea.
[02:51:06.472 --> 02:51:06.812]  All right.
[02:51:07.052 --> 02:51:08.813]  Hey, Watson, seriously, great job there.
[02:51:08.873 --> 02:51:09.733]  Great job, Bilderberg.
[02:51:10.713 --> 02:51:11.993]  2014, a lot of media coverage.
[02:51:12.233 --> 02:51:14.034]  Gotta say the dinosaur media is covering it now.
