[00:00:01.732 --> 00:00:02.894]  Coast to coast.
[03:06:49.421 --> 03:06:58.185]  Stop foreclosure proceedings, forgive late payments and penalties, convert your adjustable rate to fixed, and reduce it to as low as 2%, even reduce or eliminate past due payments.
[03:06:58.385 --> 03:06:59.946]  Simply call the Mortgage Hotline now at 800-308-9818.
[03:06:59.966 --> 03:07:01.207]  Call for your free no-obligation consultation,
[03:07:03.848 --> 03:07:04.308]  800-308-9818.
[03:07:05.029 --> 03:07:07.390]  That's 800-308-9818.
[03:07:07.490 --> 03:07:19.155]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting 100% organic coffee on the planet for more than a decade.
[03:07:19.355 --> 03:07:26.302]  My favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[03:07:26.462 --> 03:07:31.187]  We have now managed to secure the sought-after beans in a highly customized blend.
[03:07:31.347 --> 03:07:34.991]  Discover and try a bag of the Patriot Blend 100% Organic Coffee.
[03:07:36.192 --> 03:07:37.012]  We're good to go.
[03:08:00.185 --> 03:08:06.314]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[03:08:06.494 --> 03:08:08.717]  Available at Infowarslife.com.
[03:08:10.640 --> 03:08:12.763]  Ease the T-Rex of political talk.
[03:08:12.783 --> 03:08:16.108]  Alex Jones on the GCN Radio Network.
[03:08:37.128 --> 03:09:00.394]  All right, we're taking calls from nuclear engineers, physicists, power plant, nuclear power plant workers, the Navy officers, got a medical doctor on earlier as a guest, getting your take on the increased radiation levels, which we're going to do another report over the next few days with the reporters and then next week have some guests on, but we're going to move out of this reporting soon.
[03:09:01.417 --> 03:09:08.471]  I'm just trying to really spotlight it to get a handle on it myself because I'm doing research on air with you right now just like everybody else.
[03:09:09.152 --> 03:09:12.539]  I'm trying to figure this out with you right now.
[03:09:13.556 --> 03:09:14.797]  I figured out a lot of other stuff.
[03:09:15.437 --> 03:09:16.538]  I don't have this figured out.
[03:09:17.038 --> 03:09:24.241]  So we're here having really university meetings together with all these different thinkers and experts and lay folks and myself and our reporters.
[03:09:24.842 --> 03:09:29.924]  And we're trying to really do the job that government and corporations and media are not doing.
[03:09:30.464 --> 03:09:31.865]  And we don't claim to have all the answers.
[03:09:32.645 --> 03:09:33.406]  We claim to care.
[03:09:33.426 --> 03:09:34.426]  We claim to be involved.
[03:09:34.466 --> 03:09:38.088]  We claim to be well-researched and to correct ourselves when we're incorrect.
[03:09:42.008 --> 03:09:43.829]  We're just trying to find out what's happening here.
[03:09:44.270 --> 03:09:47.752]  Got some other news I'm going to hit here in a moment, but first let's go through these calls quickly.
[03:09:48.053 --> 03:09:51.895]  Joe in Georgia, former military decontamination specialist.
[03:09:52.216 --> 03:09:53.397]  What's your take on all this?
[03:09:54.417 --> 03:09:55.298]  Good afternoon, Alex.
[03:09:55.378 --> 03:09:56.599]  Thanks for taking my call.
[03:09:56.639 --> 03:09:57.500]  I appreciate that.
[03:09:58.100 --> 03:10:02.243]  Well, we have an ongoing nuclear war basically with Fukushima.
[03:10:02.944 --> 03:10:07.087]  If you started a nuclear war, you couldn't ask for a more perfect one than Fukushima.
[03:10:08.503 --> 03:10:14.584]  It's a grave situation, and it's going to be an extinction event for a lot of people and a lot of species.
[03:10:15.604 --> 03:10:19.645]  So you're going to see all sorts of radioactivity up and down the coast.
[03:10:19.685 --> 03:10:23.826]  Different spots will have different levels, obviously, same way across the United States.
[03:10:23.926 --> 03:10:28.086]  And as it progresses across the globe, you have similar situation.
[03:10:28.887 --> 03:10:33.947]  But the only radiation, this good radiation, is no radiation.
[03:10:34.707 --> 03:10:37.548]  And there's no such thing as decontamination.
[03:10:38.154 --> 03:10:39.495]  That's a total misnomer.
[03:10:39.935 --> 03:10:41.716]  You can only contain radiation.
[03:10:41.776 --> 03:10:43.956]  You can't decontaminate from radiation.
[03:10:44.016 --> 03:10:48.678]  You can only push radiation to some other place besides the space you're in.
[03:10:49.419 --> 03:10:51.780]  So, it's dire.
[03:10:52.140 --> 03:10:54.461]  It's an extinction event for a lot of humanity.
[03:10:55.782 --> 03:11:00.085]  Well, that's what top physicist Suzuki is saying and a lot of others.
[03:11:00.145 --> 03:11:01.526]  I mean, I hope it's not that bad.
[03:11:01.586 --> 03:11:04.408]  I mean, Dr. Busby says it's pretty bad.
[03:11:04.749 --> 03:11:06.890]  My issue is five reactors got damaged.
[03:11:06.910 --> 03:11:08.171]  Two of them completely blew up.
[03:11:08.731 --> 03:11:11.593]  One of them was a plutonium-uranium actor, MOX-3.
[03:11:12.714 --> 03:11:15.075]  And I went and read what all the top folks said about that.
[03:11:15.135 --> 03:11:22.077]  I mean, and it's just pouring into the ocean because they use ocean water, for those that don't know, pumping out of the ocean onto it that runs right back in.
[03:11:22.097 --> 03:11:24.298]  It's like a continual Chernobyl.
[03:11:24.838 --> 03:11:25.378]  They debate.
[03:11:25.418 --> 03:11:27.499]  It's 10 to 100 times worse than Chernobyl.
[03:11:28.099 --> 03:11:29.839]  That's the mainline guesstimate.
[03:11:29.859 --> 03:11:30.380]  They don't know.
[03:11:30.460 --> 03:11:31.400]  It's just 10 times worse.
[03:11:31.900 --> 03:11:36.181]  Chernobyl killed a million plus people, the UN says, since 86.
[03:11:36.502 --> 03:11:40.243]  So my only issue is,
[03:11:44.679 --> 03:11:45.820]  How do we protect ourselves?
[03:11:45.880 --> 03:11:47.280]  And again, I sell iodine.
[03:11:47.300 --> 03:11:49.081]  We fund ourselves with things people need.
[03:11:49.101 --> 03:11:52.183]  I mean, that's the best sales tactic in the world is sell stuff people really need.
[03:11:52.203 --> 03:11:55.284]  It's like selling ice water in the Sahara Desert in the middle of summer.
[03:11:56.125 --> 03:11:58.846]  I mean, I go out and go, you know, I'm doing this for my family.
[03:11:58.866 --> 03:12:01.748]  I ought to sell this survival shield.
[03:12:01.768 --> 03:12:03.969]  I ought to buy this company up.
[03:12:05.049 --> 03:12:06.189]  Nobody even knows about this.
[03:12:06.850 --> 03:12:11.351]  Put it out high quality, lower the price, and fund my operation while I help people.
[03:12:11.371 --> 03:12:16.253]  That's what we've done, but it's a win-win-win across the board, but that's not enough.
[03:12:16.293 --> 03:12:17.693]  That just mitigates it a little bit.
[03:12:17.713 --> 03:12:23.455]  I mean, I guess you live in Georgia, Joe.
[03:12:23.515 --> 03:12:24.996]  I mean, what do you think we should do as a country?
[03:12:27.304 --> 03:12:43.645]  Well, as a country, we need to, as best we can, and all the experts and yourself using this platform that you have, is clear your desk of all distractions and try to mobilize a world community to attack this event in Fukushima.
[03:12:44.860 --> 03:12:47.062]  That is exactly what, exactly.
[03:12:47.102 --> 03:12:48.122]  Where are all the big brains?
[03:12:48.142 --> 03:12:49.323]  They're using homeless people?
[03:12:49.563 --> 03:12:51.645]  And again, I get emails going, why are you bashing homeless people?
[03:12:51.865 --> 03:12:52.905]  Folks, that's not what I'm doing.
[03:12:53.406 --> 03:13:01.991]  You don't send, you know, poor, sad, alcoholic old men like they're expendable to try to save humanity.
[03:13:02.051 --> 03:13:05.434]  You send the best men who want to be expendable for humanity.
[03:13:05.774 --> 03:13:06.894]  I mean, isn't that a no-brainer?
[03:13:07.215 --> 03:13:10.557]  Don't we send our best to try to take on the biggest crises?
[03:13:10.917 --> 03:13:12.038]  We don't send our worst
[03:13:13.575 --> 03:13:25.659]  You shut down half the state of West Virginia for some chemicals that leaked out of a tank into some river, and people are five days without water right now, but you don't say a word about Fukushima?
[03:13:25.719 --> 03:13:26.679]  What does that tell you?
[03:13:27.759 --> 03:13:29.340]  It tells you they don't think they can fix it.
[03:13:29.640 --> 03:13:30.680]  Well, at least you try!
[03:13:33.281 --> 03:13:36.722]  Well, they don't think they can fix it, and there must be some benefit to somebody.
[03:13:38.752 --> 03:13:47.799]  Well yeah, it's going to depopulate a lot of folks, and as the doctor, medical doctor said earlier, they've got a lot of advanced technologies the elite have that they think can help, you know, cleanse themselves of it.
[03:13:48.079 --> 03:13:52.262]  The problem is radiation shoots through your DNA and gives you cancer and tissue damage.
[03:13:52.282 --> 03:13:55.405]  I don't know how you... I mean, that's super science stuff.
[03:13:55.445 --> 03:13:56.145]  I don't know how...
[03:13:57.369 --> 03:13:58.350]  Hello Mr. Jones.
[03:13:58.370 --> 03:14:02.533]  I'm a recently retired intelligence analyst and I have a degree in Homeland Security.
[03:14:02.653 --> 03:14:04.355]  And there's two points I wanted to make.
[03:14:25.270 --> 03:14:32.095]  I recommend as far as how you can, you know, because we need to go on offense and we need to go on defense.
[03:14:32.756 --> 03:14:42.903]  And I think a great way we can go on offense with the government is that we can have people call from all over the country, the EPA or the CDC, and we can record what they're saying.
[03:14:43.523 --> 03:14:47.806]  And then those people that record what they're saying, they can send to you or they can send to somebody.
[03:14:47.906 --> 03:14:49.988]  And basically you can get a baseline.
[03:14:50.419 --> 03:14:55.223]  Of what each individual officer of that particular part of government is doing.
[03:14:55.283 --> 03:14:55.743]  Exactly.
[03:14:55.763 --> 03:15:00.106]  You've got to leverage the general public as the human intelligence out there to do it.
[03:15:00.327 --> 03:15:01.487]  They shouldn't even send it to us.
[03:15:01.848 --> 03:15:04.850]  They should all put it on YouTube.
[03:15:04.890 --> 03:15:05.651]  Well, exactly.
[03:15:06.231 --> 03:15:08.773]  But what's nice is that you can send it to a central area.
[03:15:09.366 --> 03:15:13.009]  Then it's easier to make the picture of what's going on.
[03:15:13.049 --> 03:15:13.709]  No, I understand.
[03:15:13.930 --> 03:15:19.053]  So an organic Citizens Threat Fusion Center, which is really what InfoWars is, but I'm not.
[03:15:19.514 --> 03:15:21.936]  This is totally overwhelming for me to try to track all this data.
[03:15:22.156 --> 03:15:25.979]  And I don't have the money to have the analyst to even be able to look at this.
[03:15:26.039 --> 03:15:26.719]  So who does it?
[03:15:26.799 --> 03:15:35.206]  I mean, that was my job, but that's just a great way to kind of see the deception.
[03:15:35.366 --> 03:15:39.009]  Because if they're all saying the same thing, then you know there's a deception going on.
[03:15:39.537 --> 03:15:43.380]  But real quick, I wanted to make another point, and I wrote this down.
[03:15:43.400 --> 03:15:44.421]  I'm recently retired.
[03:15:44.661 --> 03:15:49.864]  I feel like God has called me to deliver this message, if that's okay.
[03:15:51.526 --> 03:15:54.928]  In intelligence training, we learn how important open source intelligence is.
[03:15:55.589 --> 03:15:58.571]  It is knowing what to do with this public information that is so vital.
[03:15:59.171 --> 03:16:05.816]  The Chinese often use the thousand grains of sand method of gathering intelligence, which throughout history has been very effective.
[03:16:06.545 --> 03:16:11.807]  Each grain of sand or person is given a certain mission that they are to go out and complete.
[03:16:12.527 --> 03:16:17.289]  I feel many people on your station have a great idea of what really is going on in America today.
[03:16:17.969 --> 03:16:20.330]  In a way, we are the individual grains of sand.
