[00:00:00.971 --> 00:00:03.257]  3139.
[02:43:31.255 --> 02:43:32.576]  Just keep in the fight.
[02:43:32.656 --> 02:43:35.296]  Don't give up, even in the worst circumstances.
[02:43:35.696 --> 02:43:40.278]  Those are the things that give us the scar tissue to continue, and the strength to carry on.
[02:43:40.638 --> 02:43:41.338]  Well, that's right.
[02:43:41.418 --> 02:43:42.858]  Beautifully said.
[02:43:43.358 --> 02:43:45.199]  Again, we carry most of your books and videos.
[02:43:45.559 --> 02:43:48.540]  Folks can also find them on your site, which I'll give people.
[02:43:48.620 --> 02:43:49.760]  Are you working on anything new?
[02:43:50.060 --> 02:43:53.141]  What are you focused on this day over at EarthPulse.com?
[02:43:53.161 --> 02:43:53.861]  Dr. Nick Begich.
[02:43:54.352 --> 02:43:56.034]  Well, we're working on a few things.
[02:43:56.054 --> 02:44:00.477]  A few of our electronic devices are coming out in the next few years.
[02:44:01.298 --> 02:44:07.884]  We've got some really interesting things for mineral and vitamin deficiencies, diagnoses.
[02:44:07.944 --> 02:44:14.570]  We have some great things coming in the field of health, which is an area that I'm very interested in, because strong bodies, strong minds.
[02:44:14.590 --> 02:44:15.951]  And I want to work with you on that.
[02:44:16.051 --> 02:44:17.012]  I want to work with you on that.
[02:44:17.731 --> 02:44:18.151]  You bet.
[02:44:18.231 --> 02:44:25.175]  In fact, I'm hoping to get down to Austin at some point and spend a little time with you personally, and I'm hoping to get down there sometime this fall.
[02:44:25.535 --> 02:44:26.476]  Come on down, you're welcome.
[02:44:26.496 --> 02:44:28.197]  We'll pay for your hotel, my friend.
[02:44:28.557 --> 02:44:31.839]  Alright, well, bottom line, look at Obama, a false messiah.
[02:44:32.299 --> 02:44:33.540]  But it doesn't work anymore.
[02:44:33.820 --> 02:44:38.303]  People wake up to these puppets faster and faster, and, you know, I complain that the public's dumbed down.
[02:44:38.643 --> 02:44:41.605]  Congress has as low as a 6% approval rating now.
[02:44:41.925 --> 02:44:43.886]  That's really got to worry the establishment.
[02:44:44.497 --> 02:44:45.459]  Oh, I think so too.
[02:44:45.499 --> 02:44:48.083]  You know, you're talking about the establishment.
[02:44:48.103 --> 02:44:49.985]  I got to leave on one point.
[02:44:50.086 --> 02:44:51.127]  It's the Federal Reserve.
[02:44:51.167 --> 02:44:55.233]  And you know, my brother's the only Democrat that signed on to audit the Federal Reserve.
[02:44:55.714 --> 02:44:58.598]  And when Bernanke called him and screamed at him over it, he said,
[02:44:59.531 --> 02:45:01.472]  You internally audit yourself all the time.
[02:45:01.492 --> 02:45:02.353]  What are you worried about?
[02:45:02.773 --> 02:45:03.473]  They're worried.
[02:45:03.793 --> 02:45:04.614]  People are looking.
[02:45:04.974 --> 02:45:07.855]  It's not just about what's happening in the open media.
[02:45:07.875 --> 02:45:09.156]  People are paying attention.
[02:45:09.176 --> 02:45:10.657]  By the way, it's great your brother did that.
[02:45:10.677 --> 02:45:13.878]  Tell folks, I remember seeing that briefly in the news.
[02:45:14.219 --> 02:45:16.560]  Give us the inside scoop on that Federal Reserve situation.
[02:45:17.199 --> 02:45:19.462]  Well, you know, he doesn't trust them for good reason.
[02:45:19.482 --> 02:45:20.543]  They're not trustworthy.
[02:45:21.064 --> 02:45:23.467]  The 300 banks are a private organization.
[02:45:23.747 --> 02:45:25.910]  They haven't been externally audited.
[02:45:25.930 --> 02:45:27.852]  They need to be held accountable.
[02:45:27.892 --> 02:45:35.882]  They are jeopardizing everything in this country and they're an outside institution with no audit in over a hundred years.
[02:45:36.643 --> 02:45:37.344]  It's time.
[02:45:37.744 --> 02:45:40.046]  It's time for a review of what's going on.
[02:45:40.126 --> 02:45:44.549]  It's time for transparency, both within the government and with these quasi-governments.
[02:45:44.569 --> 02:45:47.492]  And your brother got yelled at by outgoing head Bernanke.
[02:45:47.532 --> 02:45:48.352]  I didn't know about that.
[02:45:49.353 --> 02:45:50.274]  Oh, it was a big one.
[02:45:50.334 --> 02:45:52.576]  I mean, he got into a big fight with Obama.
[02:45:52.636 --> 02:45:54.837]  Obama called him on the phone over gun rights.
[02:45:54.877 --> 02:45:57.599]  You know, Mark favors gun ownership.
[02:45:57.639 --> 02:46:00.702]  He doesn't believe we need any more laws to restrict gun ownership.
[02:46:00.722 --> 02:46:02.403]  He's one of the few Democrats to do.
[02:46:02.743 --> 02:46:06.006]  Before he ever ran, he told the Democratic leadership, you're wrong.
[02:46:06.426 --> 02:46:08.527]  You're wrong on development of Alaskan oil.
[02:46:08.567 --> 02:46:10.107]  You're wrong on gun control.
[02:46:10.407 --> 02:46:12.048]  You're wrong on net neutrality.
[02:46:12.368 --> 02:46:13.629]  You're flat wrong.
[02:46:13.909 --> 02:46:15.889]  And it takes a different view.
[02:46:15.949 --> 02:46:18.990]  You know, Mark votes more with Republicans than any other senator.
[02:46:19.310 --> 02:46:25.052]  And the reason he does is because sometimes everybody has to recognize the other guy is right.
[02:46:25.713 --> 02:46:31.034]  And even if you disagree with some of Mark's politics, the fact of the matter is he does what he believes in.
[02:46:31.074 --> 02:46:32.235]  He's willing to do the fight.
[02:46:32.475 --> 02:46:33.515]  He's willing to take it on.
[02:46:33.575 --> 02:46:35.396]  It's for veterans, which was the last caller.
[02:46:36.016 --> 02:46:51.451]  He's on the Veterans Affairs Committee holding their feet to the fire and I can tell you go look at the tapes of him in committees and you're going to see him all over those guys because veterans represent a major portion of our population and people who kept this country safe for the last 200 years.
[02:46:52.912 --> 02:46:54.994]  It's a different way of looking at politics.
[02:46:55.034 --> 02:46:56.415]  It's not all black and white.
[02:46:56.835 --> 02:47:02.118]  We need a politics that goes back to the fundamentals of recognizing that it's human beings we represent.
[02:47:02.479 --> 02:47:03.859]  It's the people we represent.
[02:47:03.879 --> 02:47:11.504]  And we can disagree velemently about how to get to the solutions, but we need real solutions by a more cooperative and responsive government.
[02:47:11.785 --> 02:47:12.285]  Absolutely.
[02:47:12.325 --> 02:47:13.986]  Thank you for all the time, Dr. Nick Begich.
[02:47:14.346 --> 02:47:16.528]  Look forward to having you in studio as soon as you want to come.
[02:47:17.205 --> 02:47:21.248]  Thank you for having me, and I just... God bless you, Alex, and bless your listening audience.
[02:47:21.368 --> 02:47:21.668]  You too.
[02:47:21.688 --> 02:47:22.469]  What a great guy.
[02:47:22.529 --> 02:47:23.609]  What a fabulous guy.
[02:47:24.090 --> 02:47:27.872]  I tell you, I read all that stuff in his books in the 90s and in the 2000s.
[02:47:28.553 --> 02:47:30.854]  You will learn more in those books now than has even come out.
[02:47:30.974 --> 02:47:34.617]  And it's just... It's insane the amount of stuff that's going on.
[02:47:35.037 --> 02:47:39.140]  The admitted documents on human manipulation to suppress us.
[02:47:42.543 --> 02:47:49.449]  I mean, I'm the type of guy, if I see a lady walking outside, an old lady or a man, whatever, and they fall down and hurt themselves, I don't laugh at that.
[02:47:50.770 --> 02:47:56.816]  And then I'll be around somebody and somebody will fall down and get hurt and people laugh and I look at that person and I go, man, you're really a jerk.
[02:47:58.678 --> 02:48:01.600]  And I just don't get off on people failing.
[02:48:02.701 --> 02:48:05.364]  Now what I don't like is strong people trying to suppress me.
[02:48:07.405 --> 02:48:08.867]  I like seeing thugs fall.
[02:48:10.811 --> 02:48:15.914]  But that's normal instincts, ladies and gentlemen, and the globalists do not have our interest at heart.
[02:48:16.214 --> 02:48:19.115]  So anything they do is going to be bad.
[02:48:19.135 --> 02:48:24.538]  It makes me so angry.
[02:48:25.078 --> 02:48:30.501]  I talk about Warren Buffett constantly because he's the archetype of a guy that is the biggest recipient of U.S.
[02:48:30.521 --> 02:48:31.862]  taxpayer money alive.
[02:48:32.382 --> 02:48:33.042]  Individually.
[02:48:33.183 --> 02:48:33.583]  Look it up.
[02:48:33.943 --> 02:48:35.564]  McClatchy Newspaper is one of the sources.
[02:48:36.536 --> 02:48:40.418]  And then he's on TV every time I turn it on lecturing on how taxes aren't high enough.
[02:48:40.678 --> 02:48:46.801]  When he's an economist and knows full well you cut taxes and tax money increases going in.
[02:48:48.842 --> 02:48:51.604]  And that tax cuts is what would get this economy going.
[02:48:51.824 --> 02:48:53.345]  They don't want it to get going!
[02:48:53.545 --> 02:48:54.925]  They want to shut it down!
[02:48:57.207 --> 02:48:58.908]  I told the story going to my uncle's funeral.
[02:49:01.849 --> 02:49:02.990]  I stopped with my son.
[02:49:03.010 --> 02:49:05.051]  I didn't take my daughters.
[02:49:06.286 --> 02:49:07.487]  At Luby's in Waco.
[02:49:08.288 --> 02:49:10.590]  It's a place I stopped many times going to see family in East Texas.
[02:49:12.832 --> 02:49:16.235]  And it was nothing but old women, maybe age 65 to about 85 or 90.
[02:49:17.997 --> 02:49:19.478]  And it was a big line of these old women.
[02:49:20.379 --> 02:49:22.561]  It's all nothing but old women coming in there to eat lunch.
[02:49:24.102 --> 02:49:26.324]  I remember going to Luby's cafeteria since I was a little kid.
[02:49:28.446 --> 02:49:28.907]  In Dallas.
[02:49:31.303 --> 02:49:35.187]  And none of those women could buy hardly any food, even though it wasn't that expensive.
[02:49:35.867 --> 02:49:54.845]  And they were all upset, and they were all trying to just live, and... It'd be one thing if we didn't have the resources, and that was going on, but the globalists have done that by screwing this economy over, and it's only the beginning of the poverty, and it made me mad, and I just know most of those old women watch TV and think Obama really wanted to get them free healthcare.
[02:49:56.704 --> 02:50:02.853]  I mean, it's the betrayal of weak people just really makes me feel angry.
[02:50:07.780 --> 02:50:13.068]  And maybe I was already emotional going to my uncle's funeral, but I just fundamentally got so upset.
[02:50:16.840 --> 02:50:31.167]  When I see cops pulling over some poor woman with three kids in the back, writing them tickets, the woman can't afford all the inspection and crap the country's going through, and I know they're going to write them tickets, it's going to ruin that woman's life, then she won't even have a car to get to work, and she'll go on welfare, and that's what they want.
[02:50:32.208 --> 02:50:33.949]  Not the cops, they're just there writing the ticket.
[02:50:34.609 --> 02:50:37.711]  It's just, it's just, it's just such an evil system.
[02:50:41.032 --> 02:50:41.953]  And I'm just not part of it.
[02:50:43.253 --> 02:50:44.214]  I got my own problems.
[02:50:46.715 --> 02:50:49.117]  But I'll tell you something right now, I'm not going to screw little people.
[02:50:49.618 --> 02:50:50.418]  It's never going to happen.
[02:50:52.200 --> 02:50:57.845]  Because the day I ever even think like that is the day that I don't need to be on the face of this planet.
[02:50:59.026 --> 02:51:00.828]  I don't enjoy hurting people.
[02:51:01.528 --> 02:51:02.569]  And our owners do.
[02:51:03.410 --> 02:51:05.072]  We'll be right back with the final segment.
[02:51:05.973 --> 02:51:08.275]  A couple phone calls and some key news straight ahead.
[02:51:10.549 --> 02:51:13.711]  Harvest Right is the world's first in-home freeze-dryer.
