[00:00:02.017 --> 00:00:04.842]  Coast to Coast, direct from Austin.
[02:37:51.834 --> 02:37:57.500]  I put that caveat in there, but with everything else that I've studied in the past, this does seem to be where we're headed.
[02:37:58.261 --> 02:38:05.690]  And people can expect to see a lot more of these sinkholes in weird places, but usually over water supplies of some sort.
[02:38:06.400 --> 02:38:12.486]  And we have, for people who are watching this video feed right now, we have a picture of a very long crack.
[02:38:12.546 --> 02:38:14.768]  Is that the one, guys, that he was just talking about?
[02:38:15.168 --> 02:38:18.251]  Yeah, that's the one that you were just talking about, Stan, that we have a picture of up there.
[02:38:18.691 --> 02:38:19.032]  Excellent.
[02:38:19.072 --> 02:38:21.854]  A video of the 12-mile stretch, I think you said.
[02:38:21.874 --> 02:38:25.017]  I think it's like 20 kilometers, but that's 12 miles.
[02:38:25.117 --> 02:38:26.118]  I'm pretty sure is what it was.
[02:38:26.218 --> 02:38:26.759]  Anyway, go on.
[02:38:27.239 --> 02:38:45.791]  The other thing, of course, that you had referred to briefly was the fact that, as we see these plates, if they don't have a constant earthquake, as we see in San Francisco and other places like Wellington, New Zealand, places that are near fault lines, they like to see little tiny earthquakes going on all the time.
[02:38:45.871 --> 02:38:47.892]  There's a constant movement between these plates.
[02:38:47.972 --> 02:38:53.576]  The problem arises, of course, when you don't get that or when you have a lot of tension that is built up.
[02:38:54.096 --> 02:38:57.718]  So, talk to us about the places that we've got a lot of tension built up.
[02:38:57.758 --> 02:39:12.647]  Of course, in the New Madrid, or New Madrid Fault, they say that it's been 200 years since we've had a major earthquake there, and that's the one that runs through the central United States, and they just had in May, the federal government simulating
[02:39:13.507 --> 02:39:21.538]  The effect of an earthquake that was so massive that it killed 100,000 Midwesterners instantly and forced another 7 million people out of their homes.
[02:39:21.578 --> 02:39:27.807]  I mean, how can people prepare for this type of thing and where are the danger areas in the United States?
[02:39:27.867 --> 02:39:30.170]  Maybe take that first, then we can talk about the preparation.
[02:39:30.734 --> 02:39:43.962]  All right, the danger areas certainly are along the New Madrid, and as I said earlier in the last segment, there's a fault connecting the New Madrid to the West through Arkansas and up into Oklahoma City area.
[02:39:44.483 --> 02:39:50.686]  And they're doing all this fracking there, and I'm not sure whether this is fracking for, you know,
[02:39:52.127 --> 02:39:53.828]  Gas, water, etc.
[02:39:54.048 --> 02:39:55.189]  Whatever they're fracking for.
[02:39:55.709 --> 02:40:08.136]  Or is it possibly a government effort through private corporations to make small earthquakes relieve pressure in Oklahoma City and between there and New Madrid?
[02:40:08.656 --> 02:40:11.238]  I know they did this when I was in Australia down in Perth.
[02:40:11.978 --> 02:40:20.105]  There was about a 7.8 Richter earthquake building up just north of Perth, and it would have taken down three-quarters of the buildings of the city had it released.
[02:40:20.586 --> 02:40:34.338]  So there were very quietly teams moved in that went through the outback there up north of Perth, detonating TNT at certain places along the tributary fault lines to make small earthquakes to relieve the pressure so the big one didn't occur.
[02:40:34.778 --> 02:40:35.539]  And it did not.
[02:40:35.779 --> 02:40:37.521]  So maybe a form of geoengineering.
[02:40:38.201 --> 02:40:38.702]  It may be.
[02:40:38.822 --> 02:40:39.502]  It may well be.
[02:40:39.682 --> 02:40:42.264]  And so we may be complaining, you know, when we shouldn't be.
[02:40:42.324 --> 02:40:42.764]  I don't know.
[02:40:42.784 --> 02:40:47.367]  That's probably attributing a lot of kindness to the government that may not be there.
[02:40:47.407 --> 02:40:48.208]  But anyway.
[02:40:49.189 --> 02:40:49.789]  Incompetence.
[02:40:52.651 --> 02:40:52.951]  Okay.
[02:40:52.991 --> 02:41:03.518]  In other places, the West Coast, Northwest Coast, you know, Oregon, Washington State, those are going to be areas that could even see tsunamis when that Rictor 9 releases.
[02:41:03.558 --> 02:41:04.359]  And it will release.
[02:41:04.399 --> 02:41:06.180]  It's just we don't know exactly when.
[02:41:06.260 --> 02:41:07.421]  It's overdue now.
[02:41:09.422 --> 02:41:13.164]  In Eureka, north of San Francisco, in San Francisco itself.
[02:41:13.725 --> 02:41:17.627]  We're going to see more earthquakes there as the period of time intensifies.
[02:41:19.328 --> 02:41:20.469]  New Zealand, you mentioned that.
[02:41:21.229 --> 02:41:36.739]  I've been getting emails from people down there, one from a Maori lady, the Maori Indians that live there, and she was telling me that she had a dream vision of magma flowing from the central island, center of North Island, down toward her at Wellington.
[02:41:37.800 --> 02:41:42.444]  Again, that being Lake Taupo, and that region is under a huge amount of stress.
[02:41:43.846 --> 02:41:54.837]  Whenever that went off back in 87 A.D., the last time, it made dust go up into the northern hemisphere so heavy that the Chinese astronomers recorded three days of darkness from it, not knowing what caused it.
[02:41:55.397 --> 02:41:58.999]  So that's another area people in New Zealand are pretty much aware of that.
[02:41:59.479 --> 02:42:00.039]  We've covered it.
[02:42:00.059 --> 02:42:15.205]  I've been down and visited Holly and I with the IG&S down there and did enough shame on the radio of their government that they started funding them money to start monitoring temperatures and pressures there to warn people and try to save as much of North Island as they can when it hits.
[02:42:16.565 --> 02:42:26.352]  So there, let's see, the Middle East, of course, well, you know, Iran-Iraq area, into the Mediterranean, that's going to be unstable for some time.
[02:42:27.092 --> 02:42:39.560]  So in the United States, New Madrid, Yellowstone area, and the Northwest Coast, and down into California, down into the Bahamas, all those are areas that are likely to suffer some severe earthquake damage.
[02:42:40.931 --> 02:42:52.838]  As I said to you before, if you look at the plots of earthquakes I've got on my Show Images page, you'll see one that shows a plot of earthquakes for the last, oh, 40, 50, 60 years in the United States.
[02:42:52.978 --> 02:43:02.503]  And you'll see kind of a clean zone, you know, up above Texas, and that clean zone stops at the east side of the Rockies.
[02:43:03.344 --> 02:43:06.486]  On your map, it would be like that if you were looking at me on TVB, east side of the Rockies.
[02:43:06.926 --> 02:43:10.028]  And those areas are fairly stable, but outside that, it's anybody's game.
[02:43:11.108 --> 02:43:13.589]  You can do a lot of things to help you prepare for that.
[02:43:14.489 --> 02:43:34.716]  On our website, StandAO.com, at the very top left-hand corner in a yellow box, it says, Free Prep Info, and next to that it says, Nuclear, it says NBC, but it means Nuclear Biological and Chemical Preparation, and next to that, Threat Watches, and if you click on, say, the first one, Prep Info,
[02:43:35.516 --> 02:43:41.498]  That will immediately tell you some things that you need to do for food storage, water treatment.
[02:43:42.018 --> 02:43:46.679]  It takes you to sites, you know, that you can just click on that they supply these various things.
[02:43:47.579 --> 02:43:54.241]  And also on that page, you'll see Dared Prepare, the cover of Holly's book, which is 632 pages long.
[02:43:54.481 --> 02:43:58.502]  And it's kind of the Bible of emergency preparation.
[02:43:58.522 --> 02:44:02.483]  I mean, even first responder schools use it to teach their first responders.
[02:44:04.523 --> 02:44:10.107]  If you have time, get that book and read the sections that are pertinent to your area.
[02:44:10.227 --> 02:44:17.251]  You know, for earthquake or tsunami or volcano or tornado, lightning strike, all kinds of things.
[02:44:17.612 --> 02:44:21.834]  There's about 70 different things that she prepares you for, what you need for that.
[02:44:22.254 --> 02:44:24.816]  Medicine, food, water.
[02:44:27.837 --> 02:44:34.640]  And of course, many of the things that you would do for a natural disaster are the same sorts of things that you would do to prepare for a nuclear, biological, or chemical attack.
[02:44:34.680 --> 02:44:38.561]  You need to get, you know, bandages, beans, and bullets, as they say.
[02:44:38.581 --> 02:44:50.006]  You know, the types of things, medical care, store food and water, or the ability to purify your water, and then of course, a means of defense if and when society breaks down.
[02:44:50.792 --> 02:44:54.715]  NBC attacks are, they've got some curly edges to them though.
[02:44:54.735 --> 02:45:02.339]  I mean, like, if you get the EMP pulse from it, it'll wipe out your electronics, your computers, and communication, and you'll be without contact to the outside world.
[02:45:03.920 --> 02:45:09.544]  If it's a dirty bomb, it pollutes your area, then there are things you need to do to mitigate that.
[02:45:10.644 --> 02:45:23.649]  She even, Holly's looked at this, and there's a way that you can actually walk out from under the fallout cloud because it goes up so high that you have several hours to walk away from the direction the wind is blowing in to get out of the fallout.
[02:45:24.249 --> 02:45:27.971]  If you're going to weather the fallout, she's got a section in there to tell you about how to do it.
[02:45:28.411 --> 02:45:34.312]  Build an in-home shelter with dirt or with concrete, steel, whatever, in your home.
[02:45:34.753 --> 02:45:38.033]  And it's not like a major construction thing, it's just you pile up boxes of this stuff.
[02:45:38.073 --> 02:45:40.114]  Get boxes, put sand in it, and that kind of stuff.
[02:45:40.154 --> 02:45:47.295]  And build yourself, especially in a basement, a cubby, for two weeks, maybe three weeks, until the radiation dies down.
[02:45:47.315 --> 02:45:50.576]  That's if you're right under the anvil, the cloud that drops the stuff.
[02:45:51.797 --> 02:45:53.417]  You're going to know weather in situ.
[02:45:54.117 --> 02:46:01.381]  But, you know, they're just practical things, but they're different than just normal preparation for, you know, weather events.
[02:46:02.722 --> 02:46:08.545]  You've also got to prepare for people looting, crazy people, so that means, you know, bullets to your head.
[02:46:10.186 --> 02:46:21.772]  And then food, and you need, a lot of people forget that they need to have water down there, potable water, to eat their freeze-dried foods and things, because those things are dry, and you need the water.
[02:46:22.432 --> 02:46:22.913]  Yeah.
[02:46:23.113 --> 02:46:23.894]  Little things like that.
[02:46:23.974 --> 02:46:25.916]  And of course, that's all there on those pages.
[02:46:26.136 --> 02:46:31.462]  And then in printed form, really in great detail, is the Dare to Prepare book.
[02:46:31.703 --> 02:46:35.567]  And you know, we have sold tens of thousands of those things.
[02:46:35.587 --> 02:46:37.189]  They just fly off the shelf.
[02:46:37.349 --> 02:46:40.433]  No, it's not a minor work.
[02:46:40.533 --> 02:46:46.661]  It is a serious work that helps you think your prep needs through.
[02:46:46.821 --> 02:46:52.268]  Whether you need medicine, or you've got children you need to communicate with, or you know, meeting places, weapons, all kinds of stuff.
[02:46:52.808 --> 02:46:56.553]  Again, they can find that at your website, which is standeo.com.
[02:46:56.573 --> 02:46:59.296]  That's D-E-Y-O, standeo.com.
[02:46:59.717 --> 02:47:10.790]  And they can also see the different maps that you've got there showing where the highest risks are for different types of natural disasters, not just earthquakes, but other types of natural disasters as well.
