[00:00:00.049 --> 00:00:01.613]  The Alex Jones Show.
[02:45:07.543 --> 02:45:11.184]  Who, of course, wrote that great book, All the President's Bankers.
[02:45:11.724 --> 02:45:14.344]  So, don't complain about capitalism.
[02:45:14.704 --> 02:45:16.045]  Four words killed it.
[02:45:16.405 --> 02:45:17.885]  Everybody knows what they are.
[02:45:18.205 --> 02:45:19.545]  Too big to fail.
[02:45:19.825 --> 02:45:29.987]  Brought to you by Henry Paulson, former CEO of the Goldman Sachs gang, now playing big roles as Frankenstein in a freak show near you!
[02:45:30.567 --> 02:45:31.668]  What else do we have?
[02:45:32.248 --> 02:45:32.468]  Hey!
[02:45:33.368 --> 02:45:35.050]  The grand manipulation.
[02:45:35.651 --> 02:45:37.453]  It is no free markets.
[02:45:37.994 --> 02:45:39.236]  Everything is rigged.
[02:45:39.596 --> 02:45:41.338]  We know LIBOR is rigged.
[02:45:41.619 --> 02:45:43.962]  Eh, only to 700 trillion dollars.
[02:45:44.262 --> 02:45:45.804]  That's right, the interest rates.
[02:45:46.104 --> 02:45:48.367]  But, we're not gonna punish anybody!
[02:45:48.687 --> 02:45:49.268]  No, no, no!
[02:45:49.949 --> 02:45:52.592]  They're just misdeeds, and they misled.
[02:45:52.992 --> 02:46:03.222]  So we'll only fine them, and the same thing with the Forex, the currency exchange, of which they trade $5.3 trillion a day.
[02:46:03.862 --> 02:46:11.429]  On and on, gold manipulation, as detailed and written in this issue by Dr. Paul Craig Roberts.
[02:46:12.090 --> 02:46:14.632]  Other big trend, price wars.
[02:46:15.660 --> 02:46:16.761]  Get ready for it.
[02:46:17.241 --> 02:46:18.201]  Here's something.
[02:46:18.261 --> 02:46:20.042]  This is going to go out later.
[02:46:20.502 --> 02:46:22.944]  We just started writing about it today.
[02:46:23.504 --> 02:46:24.745]  This is a headline.
[02:46:25.625 --> 02:46:30.868]  If these equity markets continue to go in the direction that they are,
[02:46:32.534 --> 02:46:40.039]  This is going to be a rocket that's going to knock Santa out of the sky, and the retail sales are going to plummet.
[02:46:40.620 --> 02:46:43.662]  Look what already happened with Black Friday.
[02:46:44.002 --> 02:46:45.823]  Came in on the red, didn't it?
[02:46:46.163 --> 02:46:52.007]  No, it didn't go up 4.1%, as the National Retail Federation had predicted.
[02:46:52.548 --> 02:46:52.948]  Down 11%.
[02:46:54.689 --> 02:46:59.452]  Now you pile on that declining markets, fear,
[02:47:00.493 --> 02:47:14.696]  Fear spreading across the world of the overblown equity markets that were only propped up because of low interest rates and trillions of dollars of phony money flooding in.
[02:47:15.336 --> 02:47:21.918]  You're going to see a disastrous Christmas, which brings us to the trend price wars.
[02:47:22.776 --> 02:47:23.456]  You're going to see 50%, 75%.
[02:47:23.576 --> 02:47:37.101]  They're going to want to unload the garbage that they have, made in China, at any price they could get, rather than being caught with oversupply of product.
[02:47:37.361 --> 02:47:45.344]  You look at the sales, even at the luxury end, Prada's getting blown away, one after another.
[02:47:45.964 --> 02:47:50.506]  So when you start putting these trends together, how do they get your mind off it?
[02:47:50.686 --> 02:47:51.646]  I'll tell you how.
[02:47:52.187 --> 02:47:54.528]  You saw what they did with ISIS, remember?
[02:47:54.908 --> 02:47:56.829]  They beheaded those guys.
[02:47:57.369 --> 02:47:59.069]  Ooh, beheadings are bad.
[02:47:59.550 --> 02:48:00.750]  Drones away?
[02:48:01.170 --> 02:48:02.111]  Ah, that's okay.
[02:48:02.371 --> 02:48:04.632]  That's a clean blowout, man.
[02:48:05.392 --> 02:48:05.892]  Bombs?
[02:48:06.392 --> 02:48:06.933]  Fine.
[02:48:07.153 --> 02:48:09.694]  But no beheadings, and the people buy it.
[02:48:10.014 --> 02:48:11.614]  They buy it like they buy 32-ounce
[02:48:14.006 --> 02:48:15.827]  Phosphorescent slurpees!
[02:48:16.108 --> 02:48:17.589]  You could sell them anything!
[02:48:18.149 --> 02:48:25.696]  So when you start putting the trends together, and keep looking where it's going, you go back into the positive ones, like you said.
[02:48:26.817 --> 02:48:28.279]  The millennial generation.
[02:48:29.660 --> 02:48:33.543]  They are going to be ripe for retrograde.
[02:48:34.511 --> 02:48:49.189]  This is the only generation coming up where they're looking, and those of us that are old enough, remember that all our lives the polls used to show the future is going to be greater than the present.
[02:48:49.890 --> 02:48:50.690]  Not anymore!
[02:48:51.290 --> 02:48:55.992]  Now they look at the future, they say, Marron, it's bad now, it's only gonna get worse.
[02:48:56.572 --> 02:49:01.534]  They're looking for a future that they're going to take from the past.
[02:49:01.614 --> 02:49:09.076]  Remember, the Renaissance in Italy happened after the Black Plague.
[02:49:09.256 --> 02:49:10.957]  60% of Europeans were killed.
[02:49:11.217 --> 02:49:11.917]  They were dead.
[02:49:12.317 --> 02:49:14.958]  They realized, what are we doing wrong?
[02:49:15.658 --> 02:49:22.827]  So they went back to the past, a renaissance, a rebirth, a rediscovery, retrograde.
[02:49:23.227 --> 02:49:27.292]  They're going to take from the past and retrofit it for the future.
[02:49:27.733 --> 02:49:34.140]  This is one of the biggest trends that people should look into because the millennial generation
[02:49:34.961 --> 02:49:36.543]  A lot, they're not stupid.
[02:49:36.843 --> 02:49:38.945]  A lot of these kids are really sharp.
[02:49:39.425 --> 02:49:41.167]  And they know they're getting shafted.
[02:49:41.487 --> 02:49:48.073]  And they can see who the shafter is, and they know they're getting it on the blunt end.
[02:49:48.874 --> 02:49:52.477]  So, manufacturers, it ties into local.
[02:49:52.917 --> 02:49:54.639]  It ties into high quality.
[02:49:55.059 --> 02:50:00.865]  You will finding out our research at music schools, these kids aren't going back to rock and roll.
[02:50:01.385 --> 02:50:03.366]  They're not going back to Louis Armstrong.
[02:50:03.647 --> 02:50:05.608]  They're not going back to Ella Fitzgerald.
[02:50:05.948 --> 02:50:07.749]  They're going back to Bessie Smith.
[02:50:08.290 --> 02:50:10.571]  They're going back to Django Reinhardt.
[02:50:11.272 --> 02:50:11.852]  Beyond.
[02:50:12.212 --> 02:50:14.894]  They're going back to Jelly Roll Morton.
[02:50:15.314 --> 02:50:17.436]  They're going back to the roots.
[02:50:17.976 --> 02:50:22.239]  The roots of America that made this country what it was.
[02:50:22.679 --> 02:50:26.282]  Anybody can complain and I don't want to hear the stories.
[02:50:26.302 --> 02:50:27.663]  I'm very aware of them.
[02:50:28.427 --> 02:50:30.710]  What we did to the genocide of the Indians.
[02:50:31.171 --> 02:50:33.614]  The inequality that we did to blacks.
[02:50:34.075 --> 02:50:35.497]  I'm very familiar with it.
[02:50:36.425 --> 02:50:40.308]  But, this was also the land of opportunity.
[02:50:40.868 --> 02:50:42.189]  I make this very clear.
[02:50:42.509 --> 02:50:43.210]  Gerald, stay there.
[02:50:43.270 --> 02:50:44.691]  Explain this when we come back.
[02:50:44.731 --> 02:50:48.533]  And we're going to look at some of the other trends with Gerald Cilente straight ahead.
[02:50:48.593 --> 02:50:51.315]  I'm Alex Jones, your host, InfoWars.com.
[02:50:51.795 --> 02:50:53.256]  Check out and get the new magazine.
[02:50:53.316 --> 02:50:55.438]  It's excellent at TrendsResearch.com.
[02:50:55.498 --> 02:50:59.701]  You can also subscribe and see the nightly news at PrisonPlanet.tv.
[02:51:00.061 --> 02:51:05.344]  We always have the free feeds for the daily radio show at InfoWars.com forward slash show.
[02:51:05.745 --> 02:51:06.265]  Stay with us.
[02:51:07.646 --> 02:51:12.189]  This hour of GCN programming is proudly sponsored by BlocketPocket.com.
[02:51:12.369 --> 02:51:17.072]  Protect your privacy and data and render your phone or device completely undetectable.
[02:51:17.313 --> 02:51:21.856]  Go under the radar when your phone's not in use with BlocketPocket.com.
[02:51:22.549 --> 02:51:24.650]  Hi, Ted Anderson with Midas Resources.
[02:51:24.891 --> 02:51:29.433]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[02:51:29.593 --> 02:51:31.174]  Get our 10 Reasons book free.
[02:51:31.355 --> 02:51:34.316]  Call 800-686-2237.
[02:51:34.476 --> 02:51:36.898]  That's 800-686-2237.
[02:51:37.478 --> 02:51:44.222]  Silver has always been nature's very own antibiotic, and only one system allows you to generate an endless supply of natural silver solutions.
[02:51:44.523 --> 02:51:45.763]  Silverlungs.com.
[02:51:45.924 --> 02:51:51.367]  You'll find no wild claims or pseudoscience, just a lifetime of nano-sized pure silver solutions.
[02:51:51.567 --> 02:51:53.708]  The Silver Lungs Generator allows you to make your own.
[02:51:53.929 --> 02:51:55.690]  So stop paying for Silver Solutions.
[02:51:55.830 --> 02:52:01.154]  The unique lung delivery system targets respiratory infections where other Silver Solutions simply cannot reach.
[02:52:01.394 --> 02:52:05.076]  See the Silver Lungs Generator and lung delivery system at SilverLungs.com.
[02:52:05.196 --> 02:52:06.777]  That's SilverLungs.com.
[02:52:07.037 --> 02:52:11.861]  Did you know by age 50, half of all men have an enlarged prostate.
[02:52:12.341 --> 02:52:18.743]  This means more urges to urinate, longer bathroom trips, waking at night to urinate, or issues with sex.
[02:52:19.203 --> 02:52:26.284]  If this sounds familiar, call us now, because we're shipping free bottles of Super Beta Prostate to listeners of this station.
[02:52:26.665 --> 02:52:32.866]  Super Beta Prostate is a non-prescription formula, guaranteed to reduce the symptoms of your enlarged prostate.
[02:52:33.306 --> 02:52:34.386]  It's yours, free!
[02:52:34.727 --> 02:52:35.967]  Pay only shipping and handling.
[02:52:36.607 --> 02:52:37.708]  Just call 1-800-852-1820.
[02:52:38.128 --> 02:52:50.378]  In clinical trials, the ingredient in Super Beta Prostate was shown to reduce urges to urinate, improve bladder emptying, reduce waking at night to urinate, and improve quality of life.
[02:52:50.718 --> 02:52:54.581]  This Super Beta Prostate free offer is for listeners of this station.
[02:52:54.961 --> 02:52:56.062]  But it won't last.
[02:52:56.422 --> 02:52:56.963]  Don't wait.
[02:52:57.343 --> 02:52:57.803]  Just call 1-800-852-1820.
[02:52:57.823 --> 02:52:58.084]  That's 1-800-852-1820.
[02:52:58.104 --> 02:52:58.264]  Call 1-800-852-1820.
[02:53:06.730 --> 02:53:07.470]  News Flash!
[02:53:07.710 --> 02:53:09.430]  Home invasions are on the rise.
[02:53:09.691 --> 02:53:12.251]  It takes less than 10 seconds to kick in a door.
[02:53:12.571 --> 02:53:15.251]  10 seconds is not enough time to protect your family.
[02:53:15.331 --> 02:53:17.112]  And what would happen if you're not home?
[02:53:17.312 --> 02:53:19.972]  EZ Armor is the ultimate security solution.
[02:53:20.652 --> 02:53:22.513]  85% of break-ins are through a door.
[02:53:22.633 --> 02:53:24.913]  Protect your home now with EZ Armor.
[02:53:24.973 --> 02:53:30.194]  Go to invasionstopper.com to get real security for under 70 bucks.
[02:53:30.274 --> 02:53:32.374]  That's invasionstopper.com.
[02:53:32.594 --> 02:53:33.355]  EZ Armor.
[02:53:33.495 --> 02:53:35.815]  Your security is our only business.
[02:53:36.335 --> 02:53:37.575]  I love a dark house.
[02:53:37.955 --> 02:53:40.396]  Inside is all the stuff you work so hard for.
[02:53:40.416 --> 02:53:42.377]  And I'm gonna rob you blind.
[02:53:42.757 --> 02:53:44.777]  Don't be the next victim of a break-in.
[02:53:44.857 --> 02:53:53.259]  Go to Faketv.com and discover a device that creates the illusion someone is inside watching TV and makes your home unappealing to would-be thieves.
[02:53:53.479 --> 02:53:54.759]  Don't these people ever leave?
[02:53:54.880 --> 02:53:57.680]  Starting at $24.95 and there's free shipping.
[02:53:57.960 --> 02:54:02.441]  Go to Faketv.com or ask for it at your local hardware store.
[02:54:02.461 --> 02:54:04.922]  Faketv, the burglar deterrent.
[02:54:23.683 --> 02:54:31.389]  I think what Gerald's getting at, as the break cut him off, Alex Jones here back live, is that you have to look at the time we lived in, 250 years ago.
[02:54:31.910 --> 02:54:39.296]  We're only taught about America's evils, but when compared to other countries it was very tame, in some cases.
[02:54:39.336 --> 02:54:40.557]  In some it was very barbarous.
[02:54:40.937 --> 02:54:52.447]  But the idea of not having a big government, not having royalty that's being bowed to in the White House today, the idea of the little people having ideas and quality
[02:54:53.666 --> 02:55:07.194]  And I'm already seeing this renaissance as liberal trendies that move to Austin are not just going out and learning how to square dance, and I'm not saying that's even good, but it's good to see them trying to do something folky or authentic.
[02:55:07.975 --> 02:55:09.196]  They're going out and buying guns.
[02:55:09.256 --> 02:55:10.997]  They're going out and buying four-wheel drive trucks.
[02:55:12.037 --> 02:55:16.120]  They are breaking with the system and becoming more libertarian, more rugged.
[02:55:17.572 --> 02:55:23.237]  And unfortunately, original Texans are sitting in their trailer houses watching satellite TV all day and dying of heart attacks.
[02:55:23.297 --> 02:55:25.940]  But I think that's what Gerald's trying to get at.
[02:55:26.000 --> 02:55:31.945]  People going to truck farms, people going to organic farms, people getting into going to thrift stores to get their clothes.
[02:55:32.465 --> 02:55:37.329]  Half the time it's better than a big... and I'm not saying big corporate stores are, you know, the devil in every case.
[02:55:37.990 --> 02:55:41.773]  But they're all lobbying to get laws passed where you can't have a farmer's market.
[02:55:42.214 --> 02:55:51.682]  So if we shop, just like the organic food market that didn't exist 20 years ago, and demand it, it will grow, it will lower the price, it will supplant the rest of the economy.
