[00:00:01.510 --> 00:00:02.671]  Coast to coast.
[02:41:55.900 --> 02:41:58.262]  He was a genius yesterday, now he's a fraud.
[02:41:58.342 --> 02:41:59.422]  Now he's dangerous.
[02:41:59.803 --> 02:42:00.723]  Now he's evil.
[02:42:01.063 --> 02:42:05.746]  Now he's distracting people away from what can really cure cancer.
[02:42:07.607 --> 02:42:08.368]  Oh, baby.
[02:42:09.448 --> 02:42:15.792]  Rife cured, what was it, 16 people with cancer who were seriously ill with cancer.
[02:42:16.724 --> 02:42:21.608]  The newspaper articles appeared on this, it was verified, and then suddenly it never happened.
[02:42:21.768 --> 02:42:22.869]  Suddenly it didn't happen.
[02:42:24.610 --> 02:42:29.654]  Do you realize what we're talking about in terms of human energy uptake?
[02:42:30.415 --> 02:42:36.540]  The difference between somebody who's in desperate straits with cancer and a cured individual?
[02:42:38.001 --> 02:42:40.222]  What about Stan Brzezinski down in Texas?
[02:42:41.483 --> 02:42:41.944]  Houston?
[02:42:43.032 --> 02:42:43.472]  What is it?
[02:42:43.612 --> 02:42:57.619]  Seven grand juries, state and federal, that have been mounted to destroy Brzezinski because he invented his own medicine to treat cancer that was not part of the pharmaceutical complex.
[02:42:59.340 --> 02:43:01.401]  That worked on a number of patients.
[02:43:02.822 --> 02:43:08.285]  Brzezinski never overstated what he could do with his medicine, neoplastins.
[02:43:09.865 --> 02:43:11.266]  He continued to do research.
[02:43:11.306 --> 02:43:12.687]  He continued to treat people.
[02:43:14.688 --> 02:43:24.790]  I know a guy in Los Angeles, personally, who lives for, I'm going to say, 20 to 25 years longer than doctors said he could because he was treated by Brzezinski.
[02:43:26.050 --> 02:43:32.891]  And yet now, tremendous strictures and restraints on which patients Brzezinski is allowed to treat.
[02:43:33.852 --> 02:43:35.272]  Who can come to his clinic?
[02:43:35.332 --> 02:43:37.952]  What can he do with people as a doctor?
[02:43:39.212 --> 02:43:41.833]  And the legal assault never seems to stop on the guy.
[02:43:42.947 --> 02:43:44.608]  Grand jury after grand jury.
[02:43:44.908 --> 02:43:51.232]  They can indict a ham sandwich, is the saying about a grand jury, but no grand jury ever indicted Brzezinski.
[02:43:51.672 --> 02:43:52.033]  Why?
[02:43:52.373 --> 02:44:07.522]  Because they all realized that the DAs and the prosecutors were lying through their teeth when they tried to destroy this humanitarian doctor in Texas, and so they refused to turn back permission to prosecute.
[02:44:09.735 --> 02:44:20.362]  We're talking about human energy there, which is at least as vital as the energy to power a civilization through cables, through wireless means, whatever.
[02:44:20.662 --> 02:44:29.407]  We're looking at suppression of alternative technologies from top to bottom, all over the place, everywhere.
[02:44:29.787 --> 02:44:36.752]  And this JFK-Passamaquoddy story, you check it out on Google in depth.
[02:44:38.035 --> 02:44:45.700]  Andrea Silberthorn, I believe is the woman's name, who did the original research on the full story behind this.
[02:44:45.900 --> 02:44:46.761]  The full story.
[02:44:47.401 --> 02:44:50.923]  We're talking about, you want a conspiracy and a scandal?
[02:44:50.943 --> 02:44:57.668]  A devastating scandal that ends up, one way or another, with the murder of the U.S.
[02:44:57.748 --> 02:44:58.208]  President?
[02:44:58.808 --> 02:45:05.413]  And a project to liberate the country from oil monopolies?
[02:45:06.653 --> 02:45:07.554]  Pastor McQuaddie.
[02:45:10.450 --> 02:45:13.554]  These are incredible stories that I'm talking about here.
[02:45:14.135 --> 02:45:15.577]  Incredible human events.
[02:45:16.057 --> 02:45:17.519]  And what do they all point to?
[02:45:18.200 --> 02:45:21.745]  They point to the fact that for a very long time,
[02:45:23.183 --> 02:45:51.297]  We, the human race, have had the capacity to produce energy abundance in every conceivable way from many different vectors on this planet, and that this has been suppressed by the energy cartels and monopolies, and by the secret societies like Bilderberg, or like the Council on Foreign Relations, like the Trilateral Commission, like the CIA, like many different groups.
[02:45:52.642 --> 02:46:01.985]  Behind the scenes, like megacorporations operating in concert with intelligence agencies, I'm not blowing smoke here, folks.
[02:46:03.205 --> 02:46:09.127]  Abundance is a viable principle that exists now for everybody on the planet.
[02:46:10.968 --> 02:46:16.009]  Through the means that have been discovered and invented, and then suppressed.
[02:46:17.209 --> 02:46:22.211]  Suppressed to create the scarcity that we now face.
[02:46:23.243 --> 02:46:43.127]  The artificial money scarcity, the artificial job destruction, the artificial health destruction through the practice of toxic modern medicine, the artificial destruction of different avenues of energy from solar and ocean to more sophisticated means, as in the case of Tesla.
[02:46:44.567 --> 02:46:47.328]  The destruction of all of that by their suppression.
[02:46:48.487 --> 02:46:55.391]  So that you and I and everybody else are now living in an artificially created world.
[02:46:57.232 --> 02:47:01.395]  That's the reality that has been imposed upon us.
[02:47:02.175 --> 02:47:15.223]  And thousands and hundreds of thousands of lying, deceiving, scum, propagandists, public pundits, fake scientists have cooperated, have sold their souls
[02:47:16.835 --> 02:47:34.443]  To prop up the idea that we are living in a world on a planet of extreme scarcity and it's tooth for tooth, claw against claw, all the way, when that has not been the case for a very long time.
[02:47:35.604 --> 02:47:39.446]  This is the secret in the temple of the monopolies.
[02:47:40.506 --> 02:47:41.987]  This is what they are concealing.
[02:47:42.707 --> 02:47:45.669]  And in the field of energy, it's absolutely monstrous.
[02:47:47.205 --> 02:48:00.394]  And there are many more energy breakthroughs that I could mention here, but I wanted to focus on a few to set you exploring, to set you finding out for yourself.
[02:48:00.954 --> 02:48:02.075]  This is the case.
[02:48:02.916 --> 02:48:15.184]  When you drive your car to the pump and you look at the price, you're not just looking at the manipulated money price of oil, you're looking at a far greater manipulation.
[02:48:16.277 --> 02:48:25.744]  You're looking at the destruction of societies and civilizations based on this premise that oil is all we've got, folks.
[02:48:26.124 --> 02:48:28.325]  Oil is all we'll ever have.
[02:48:29.826 --> 02:48:37.552]  And to assure you once again, I'm not with the people who say, well, we have to shut down all the oil, and while we're at it, all the coal, and shut down everything.
[02:48:38.342 --> 02:48:45.867]  Because I want to go out into the forest and crawl along the floor and eat roots and tubers and live in a tree.
[02:48:45.887 --> 02:48:49.389]  Uh uh.
[02:48:50.449 --> 02:48:51.950]  That's not my goal in life.
[02:48:53.191 --> 02:48:54.492]  I'm not talking about that.
[02:48:55.613 --> 02:49:02.417]  I'm talking about the fact that we keep the energy avenues open that we have now.
[02:49:04.048 --> 02:49:14.012]  And we actually let in the door the suppressed technologies, which by now would have obviated our need for oil.
[02:49:14.652 --> 02:49:18.493]  It would have been done as it was supposed to be done, you see.
[02:49:18.933 --> 02:49:27.436]  It's not depopulate the planet, let's go back to living in trees and let the few barons of the estate run the entire Earth.
[02:49:27.836 --> 02:49:29.037]  That's not the picture.
[02:49:30.273 --> 02:49:33.435]  That was never a sane picture for anybody.
[02:49:33.895 --> 02:49:39.517]  Only the lunatics running the asylum thought that was a good idea and still think it is.
[02:49:40.358 --> 02:49:40.638]  No.
[02:49:41.598 --> 02:49:51.463]  In the natural scheme of things, by the early part of the 20th century, oil would have started to be overtaken.
[02:49:52.323 --> 02:49:53.084]  It would have happened.
[02:49:53.982 --> 02:50:05.254]  And the technologies that Tesla and others developed would have by now overtaken oil and we would be living in a different world where every human would have access to energy.
[02:50:06.896 --> 02:50:16.686]  Every human minus nobody would have access to all the energy they need.
[02:50:18.553 --> 02:50:23.296]  If these technologies had not been suppressed, no question about it.
[02:50:24.256 --> 02:50:26.138]  Ditto for the field of healing.
[02:50:27.999 --> 02:50:38.545]  By now, we would have seen incredible breakthrough healing of the entire range of human disease.
[02:50:40.666 --> 02:50:45.309]  If technologies had been allowed to develop, that's all we needed.
[02:50:47.422 --> 02:50:48.804]  Okay, we're coming to a break here.
[02:50:48.844 --> 02:50:53.330]  This is John Rappaport sitting in for Alex Jones on InfoWars Radio.
[02:50:53.730 --> 02:51:01.060]  And don't forget to go to InfoWarsLife.com to see about some breakthrough new health products.
[02:51:09.650 --> 02:51:12.211]  Hi folks, Alex Jones here with some important information.
[02:51:12.471 --> 02:51:17.334]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[02:51:17.594 --> 02:51:25.479]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[02:51:25.719 --> 02:51:30.022]  Deciding to take action, a company run by Patriots for Patriots was born.
[02:51:30.242 --> 02:51:34.044]  MyPatriotSupply has never taken a loan or accepted outside funding.
[02:51:34.204 --> 02:51:39.908]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[02:51:40.149 --> 02:51:42.931]  It is rare to find companies who practice what they preach.
[02:51:43.331 --> 02:51:48.535]  And that's why I stock my pantry with high-quality storable foods from MyPatriotSupply.
[02:51:48.695 --> 02:51:56.821]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[02:51:56.841 --> 02:51:57.062]  That's 866-229-0927.
[02:51:57.142 --> 02:51:57.682]  Do business
[02:52:06.509 --> 02:52:26.268]  To have a fighting chance against cold and flu bugs, get the world's best garlic extract, Allicin Plus C. Fight viruses, bacteria, and fungi with Allicin Plus C. Scientifically proven in double-blind studies using low doses to greatly reduce the number, severity, and duration of common colds.
[02:52:26.508 --> 02:52:32.189]  Allicin Plus C contains 300 milligrams of stabilized allicin, the active ingredient in crushed garlic.
[02:52:32.429 --> 02:52:37.551]  Studies show Allicin Plus C is effective against MRSA, bacterial, fungal, and viral infections.
[02:52:37.931 --> 02:52:41.511]  One tablet of Allicin Plus C has the equivalent of 40 cloves of garlic.
[02:52:41.711 --> 02:52:48.313]  Allicin Plus C supports your body's resistance to all types of conditions and can help lower high blood pressure and high cholesterol.
[02:52:48.513 --> 02:52:56.259]  So boost your body's resistance to infection with nature's best garlic extract, Allicin Plus C. To order, call 855-ALLICIN.
[02:52:56.419 --> 02:52:58.421]  That's 855-255-4246.
[02:52:58.921 --> 02:53:01.523]  Or go to allicinplus.com.
[02:53:01.583 --> 02:53:05.707]  Spelled A-L-L-I-C-I-N plus dot com.
[02:53:05.847 --> 02:53:08.369]  Get Allicin Plus C from Affinity Health Products.
[02:53:08.869 --> 02:53:12.311]  It's been said, those who control the food, control the people.
[02:53:12.531 --> 02:53:16.234]  Are you concerned about GMO foods making you sick and affecting your mind?
[02:53:16.334 --> 02:53:22.278]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain, and the inability to think clearly.
[02:53:22.538 --> 02:53:32.604]  Genetically modified crops, processed foods, and toxic chemicals can compromise your health and are silently destroying your digestive system, which accounts for 80% of your immune system.
[02:53:32.724 --> 02:53:37.167]  Take back control of your health with Pro-EM1 Probiotic from Terragenic.
[02:53:37.387 --> 02:53:47.415]  Pro-EM1 probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease, diabetes, the common cold, and much more.
[02:53:47.555 --> 02:53:59.084]  And including a powerful probiotic like Pro-EM1 as part of your daily routine puts you back in control and prevents you from becoming a mindless zombie manipulated by the pharmaceutical and GMO agendas.
[02:53:59.264 --> 02:54:00.085]  Call Terraganic.
[02:54:00.585 --> 02:54:06.870]  We're here sitting in for Alex Jones on our last segment, talking about energy, energy suppression,
[02:54:29.420 --> 02:54:42.243]  I was reminded that, take these names down, Nick Gonzales, doctor in New York, Stan Brzezinski, doctor in Houston, Dr. Joseph Gold in New York State.
[02:54:43.303 --> 02:54:48.164]  Three breakthrough technologies, medical technologies.
