[00:00:00.009 --> 00:00:01.270]  Broadcasting Network.
[02:48:44.839 --> 02:48:50.002]  But this is what I knew about that black teacher in the schoolroom when I was in a segregated school.
[02:48:50.502 --> 02:48:53.423]  I knew that she wanted me to excel.
[02:48:54.004 --> 02:48:55.845]  She wanted me to achieve.
[02:48:56.205 --> 02:48:57.786]  She wanted me to be the hope.
[02:48:58.326 --> 02:48:58.967]  Of the future.
[02:48:59.427 --> 02:49:07.872]  And once that went away, that type of infusement into my personal character also went away.
[02:49:07.952 --> 02:49:08.393]  Exactly.
[02:49:08.453 --> 02:49:13.976]  Going under real oppression made people work harder, you know, to be able to be strong and resist.
[02:49:14.236 --> 02:49:19.440]  But then the new system makes you think you've won, here's your government paycheck, and the society degenerates.
[02:49:19.720 --> 02:49:20.781]  That is the nanny state.
[02:49:21.041 --> 02:49:22.202]  That is Cloward and Piven.
[02:49:22.482 --> 02:49:23.622]  That is collectivism.
[02:49:23.682 --> 02:49:24.703]  That is communism.
[02:49:24.983 --> 02:49:25.984]  That is slavery.
[02:49:26.224 --> 02:49:27.385]  That is dehumanization.
[02:49:27.705 --> 02:49:27.765]  And
[02:49:43.295 --> 02:49:44.415]  Martin Luther King Day.
[02:49:44.455 --> 02:49:47.016]  It was Ronald Reagan who gave us Martin Luther King Day.
[02:49:47.576 --> 02:49:55.898]  You know, all the major achievements that have been won for black folks over the years have actually come from the Republican Party.
[02:49:56.118 --> 02:50:01.899]  But somehow the Democrats have hijacked what has happened to us historically.
[02:50:02.659 --> 02:50:04.959]  I tell you, Barack Obama has been the secret weapon.
[02:50:05.839 --> 02:50:08.100]  It's unbelievable what he gets away with.
[02:50:09.165 --> 02:50:12.267]  It is unbelievable, but he was a grand deception.
[02:50:13.207 --> 02:50:26.455]  You know, I say this sometimes and people look at me like I'm out of my mind, but the fact of the matter is, Al Sharpton would have made a better president than this guy did, because at least we know where Al's coming from.
[02:50:27.115 --> 02:50:35.300]  Most folks don't understand the global view that Obama has of America and its role in the world.
[02:50:35.760 --> 02:50:37.181]  I think Al or Jesse,
[02:50:37.461 --> 02:50:40.984]  Would have been a better president, even though I would not have voted for either one.
[02:50:41.004 --> 02:50:42.806]  Well, they're definitely more American than Obama.
[02:50:42.846 --> 02:50:47.170]  I mean, Obama is like a synthetic manufactured, you know, he just is.
[02:50:47.190 --> 02:50:49.432]  I want to talk about Obama with you in the final segment.
[02:50:49.892 --> 02:50:52.795]  Revclbryant.net.com.
[02:50:53.135 --> 02:50:54.517]  Okay, I've been giving the net out.
[02:50:54.557 --> 02:50:55.438]  That's what they told me here.
[02:50:55.478 --> 02:50:58.941]  We'll get that right website out then right now for folks.
[02:51:02.560 --> 02:51:08.624]  Attention gun owners, it's reasonable to assume that at some point you may need to defend your family from an armed attack.
[02:51:08.724 --> 02:51:12.186]  But is it reasonable to mount a defense without a strong offense?
[02:51:12.446 --> 02:51:14.588]  Infidel Body Armor goes on in seconds.
[02:51:14.808 --> 02:51:16.989]  Is civilian legal in all 50 states?
[02:51:17.229 --> 02:51:19.531]  Is 100% made in the USA?
[02:51:19.651 --> 02:51:23.253]  Is veteran owned and ships next business day for free?
[02:51:23.413 --> 02:51:25.955]  Go to InfidelBodyArmor.com.
[02:51:26.075 --> 02:51:28.897]  I-N-F-I-D-E-L BodyArmor.com.
[02:51:29.037 --> 02:51:30.158]  Infidel Body Armor.
[02:51:30.718 --> 02:51:31.939]  Just won't quit.
[02:51:32.339 --> 02:51:33.360]  Hi, this is Ted Anderson.
[02:51:33.460 --> 02:51:37.783]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[02:51:37.943 --> 02:51:43.567]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[02:51:43.667 --> 02:51:45.769]  Gold has outperformed paper investments yet.
[02:51:45.829 --> 02:51:47.010]  No word about IRAs.
[02:51:47.250 --> 02:51:49.791]  If you would like to have gold for your retirement, call 800-686-2237.
[02:51:49.912 --> 02:51:54.735]  Don't get left behind by rising inflation and low returns.
[02:51:54.875 --> 02:51:55.155]  Call 800-686-2237.
[02:51:55.175 --> 02:51:56.496]  Secure your future and call 1-800-686-2237.
[02:52:02.060 --> 02:52:04.522]  It's that time of year again, and you know what that means.
[02:52:04.862 --> 02:52:06.003]  Cold and flu season.
[02:52:06.423 --> 02:52:07.043]  But don't worry.
[02:52:07.224 --> 02:52:11.647]  HerbalHealer.com has you and your loved ones covered with our safe and natural products.
[02:52:12.047 --> 02:52:21.493]  Cold and flu fighters like beta-glucans, olive leaf antiviral capsules, grapefruit seed extract, HHA 4-herb capsules, elderberry power, and Respirate.
[02:52:21.833 --> 02:52:24.135]  And don't forget about oregosillin for the lungs.
[02:52:24.415 --> 02:52:27.117]  Normally $34.95, on sale now for only $25.
[02:52:27.457 --> 02:52:31.239]  Vitamin D3 120 count soft gels, only $9.
[02:52:32.340 --> 02:52:36.122]  Whole body and homeopathic detoxes for the lungs, kidneys, liver, lymph and brain.
[02:52:36.422 --> 02:52:38.283]  Normally $26.95, now just $20.
[02:52:38.383 --> 02:52:44.627]  HerbalHealer.com also offers correspondence courses to teach you how to handle your health naturally.
[02:52:45.087 --> 02:52:49.508]  And as always, new customers get a free 128-page catalog with your order.
[02:52:49.548 --> 02:52:55.210]  Visit HerbalHealer.com and click the Winter Specials button to save on our natural cold and flu-fighting products.
[02:52:55.490 --> 02:53:00.012]  HerbalHealer.com, healing the world with nature, one person at a time, since 1988.
[02:53:00.212 --> 02:53:11.775]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[02:53:12.095 --> 02:53:13.916]  Guess what else is in the halogen family?
[02:53:14.116 --> 02:53:14.797]  Fluoride.
[02:53:15.017 --> 02:53:16.799]  Ladies and gentlemen, Alex Jones here.
[02:53:16.920 --> 02:53:23.227]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[02:53:23.468 --> 02:53:26.291]  It's the good halogen on the periodic table.
[02:53:26.391 --> 02:53:28.254]  And the results are on record.
[02:53:28.374 --> 02:53:31.558]  Reports documented a 15-point IQ increase.
[02:53:31.798 --> 02:53:34.440]  In areas that had previously been deficient in iodine.
[02:53:34.640 --> 02:53:36.782]  Bottom line, iodine is important.
[02:53:37.042 --> 02:53:39.644]  Unbound, clean, in a glycerin base.
[02:53:39.944 --> 02:53:43.326]  Nascent iodine was the answer for myself and my family.
[02:53:43.446 --> 02:53:48.630]  You will find Survival Shield Nascent Iodine exclusively at Infowarslife.com.
[02:53:48.850 --> 02:53:53.614]  Infowarslife Survival Shield Nascent Iodine isn't just for emergencies.
[02:53:53.914 --> 02:53:54.955]  I take it every day.
[02:53:55.115 --> 02:53:57.957]  That's Infowarslife.com or call toll free 888-253-3139.
[02:54:03.908 --> 02:54:09.052]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[02:54:09.733 --> 02:54:12.075]  Because there's a war on for your mind.
[02:54:12.915 --> 02:54:14.677]  Folks, the Reverend's going to leave us here in about five minutes.
[02:54:14.717 --> 02:54:18.099]  I'm going to do a little bit of overdrive and talk about the Russia situation and some breaking NSA news.
[02:54:20.431 --> 02:54:27.673]  I thought I was going crazy because I'm looking at revccbryant.net, but com redirects there, so it's the same website, but com.
[02:54:28.033 --> 02:54:29.653]  It's a great website, great information.
[02:54:30.033 --> 02:54:33.354]  You can follow him at Twitter at RevCLBBryant.
[02:54:33.734 --> 02:54:35.254]  You can follow us at RealAlexJones.
[02:54:35.994 --> 02:54:38.195]  But look, man, I just want freedom.
[02:54:38.615 --> 02:54:41.336]  And the older I get, especially, I realize what goes around comes around.
[02:54:41.776 --> 02:54:42.836]  I want everybody to prosper.
[02:54:42.856 --> 02:54:43.856]  I want everybody to be happy.
[02:54:45.136 --> 02:54:48.217]  And, you know, I go off the character of what people stand for.
[02:54:48.937 --> 02:54:52.400]  And I mean, if somebody's got beautiful music they make, I don't care what color they are, I'm a fan of them.
[02:54:52.660 --> 02:54:55.323]  If somebody's a great painter, I don't care what color they are, I'm a great fan.
[02:54:55.603 --> 02:54:59.006]  If somebody can carve great cabinets for my house, I don't care what color they are.
[02:54:59.547 --> 02:55:01.448]  If somebody's trustworthy, I don't care what color they are.
[02:55:02.029 --> 02:55:08.835]  And the system is so corrupt, it wants to make it all about color, instead of about deeds.
[02:55:09.796 --> 02:55:13.960]  Just like they want a collectivist system, not based on free will, free association.
[02:55:15.015 --> 02:55:24.503]  And it's so frustrating to see this that a lot of white folks voted for Obama to get him elected and I didn't think he'd be good but I thought well at least maybe I was so naive.
[02:55:26.075 --> 02:55:27.475]  Maybe it'll create more unity.
[02:55:27.915 --> 02:55:31.656]  Boy, I was stupid, and I don't usually make mistakes, and I wasn't a supporter of Obama.
[02:55:31.676 --> 02:55:35.737]  I just, I said, well, maybe at least this'll... No, no, they don't want to bury any of this stuff.
[02:55:35.757 --> 02:55:36.817]  They want to make it worse.
[02:55:36.877 --> 02:55:38.258]  They want to keep it going.
[02:55:38.978 --> 02:55:46.700]  And it really has made me, from just being someone who didn't like the Democrats, to really realizing they are really a group of nasty scum.
[02:55:46.720 --> 02:55:50.681]  And at the top, not your run-of-the-mill Democrat, and they've got to be dealt with.
[02:55:51.021 --> 02:55:52.421]  How do we defeat Obama?
[02:55:53.237 --> 02:55:59.241]  And how do we take over the Republican Party and make them actually stand for good stuff instead of playing ball with the system?
[02:55:59.521 --> 02:56:02.983]  Because there's not going to be a country down the road if we don't turn this around, Reverend.
[02:56:04.564 --> 02:56:09.867]  I'm going to need people like you on the trail with me this summer and into the early fall.
[02:56:09.907 --> 02:56:22.015]  We have what's called a content of character tour that we'll be doing about five of them on college campuses across the country here in the coming months and weeks.
[02:56:22.575 --> 02:56:28.318]  And what we're telling young people, we're going to have to recapture the hearts and minds of young people with the truth.
[02:56:29.218 --> 02:56:35.361]  We're going to be telling young people that any fool can take off the table what someone else has placed on the table.
[02:56:35.781 --> 02:56:40.623]  But it takes the content of character to contribute to the betterment of your society.
[02:56:41.063 --> 02:56:46.346]  And I think our young people are very well prepared right now to receive that message
[02:56:46.946 --> 02:56:54.833]  Because they understand that yes, we want to help people, but young people don't necessarily want to support other folks.
[02:56:55.474 --> 02:56:59.597]  We want to help them, but they don't want you to ride their back.
[02:57:00.138 --> 02:57:03.701]  And right now, young people are beginning to awaken.
[02:57:04.301 --> 02:57:13.249]  And I think it's going to take people like yourself, myself, and others like us, like minds, to, in fact, carry this message.
