[00:00:00.009 --> 00:00:00.814]  Alex Jones Show!
[02:48:25.680 --> 02:48:29.745]  At $300 an ounce from Ted, or $600, or $800, or $900, or $1,000.
[02:48:30.126 --> 02:48:31.327]  I quit buying at about $1,500.
[02:48:32.428 --> 02:48:39.277]  I've just been holding it for all these years, literally in a safe deposit box, as an emergency backup during total implosion.
[02:48:39.297 --> 02:48:39.958]  What am I doing now?
[02:48:40.298 --> 02:48:41.379]  Buying more gold and silver.
[02:48:41.399 --> 02:48:42.380]  I got a bunch of silver too.
[02:48:43.630 --> 02:48:55.456]  Now is the time, and I didn't mean to even get him on to pitch gold with Midas, but folks, if you wait until the fall, where it historically goes up, if you wait until there is a big rush, it's already up, what, twenty-something bucks today?
[02:48:55.717 --> 02:48:57.418]  Can we pull that up for me, CNBC?
[02:48:58.558 --> 02:49:06.362]  Now is the time, I believe, to get into gold and silver, or at least get some of the books or financial prospectus documents that Midas Resources has.
[02:49:07.063 --> 02:49:09.824]  Ted, what do you make of gold?
[02:49:10.585 --> 02:49:12.846]  How much is gold up today total, Ted?
[02:49:13.834 --> 02:49:15.355]  Well presently right now gold is at 1241.
[02:49:15.395 --> 02:49:17.598]  And gold has been on the rise for the last four weeks.
[02:49:17.618 --> 02:49:19.439]  We came up off at about 1180.
[02:49:19.479 --> 02:49:21.601]  So right now at this particular time gold is looking really good.
[02:49:29.208 --> 02:49:31.170]  There are three indexes that fell right now.
[02:49:31.290 --> 02:49:42.660]  One was the retail sales fell 0.3% and the next thing was the producer price index which fell 0.1% and then there's the Empire State Index which fell 21 points.
[02:49:43.420 --> 02:49:45.222]  It's sort of like what Max Keiser was saying.
[02:49:45.382 --> 02:49:49.706]  People are watching the economy melt apart now.
[02:49:50.166 --> 02:49:53.707]  That is not only just happening here in the United States, but it's also happening in Europe.
[02:49:54.048 --> 02:50:00.110]  We've had a tremendous currency war that's been going on for the, well, since the year 2008-2009.
[02:50:00.410 --> 02:50:10.714]  The United States has been trying to keep the value of the currency down, like you said, because we're printing money to keep the interest rates down, which helps us with exports and helps us boost our economy.
[02:50:11.094 --> 02:50:11.835]  It's not working.
[02:50:13.015 --> 02:50:16.978]  The banks are holding on to the money, and the economy never picked up again.
[02:50:16.998 --> 02:50:21.661]  And so, yeah, we did see the Dow Jones Industrial Average just shoot up like crazy.
[02:50:22.001 --> 02:50:26.765]  But now gold and silver are starting to show that there are problems in that particular market.
[02:50:27.065 --> 02:50:28.546]  Dow's starting to back off again.
[02:50:28.566 --> 02:50:30.487]  And you're right about that, Alex.
[02:50:30.547 --> 02:50:36.111]  Now is the time to be getting in, because the fundamentals are all there saying, buy gold, buy gold.
[02:50:36.791 --> 02:50:46.674]  But at the same time, the stock market and the bond market has been pushed by the central banks to push, you know... Sure, and to be clear, gold's been going up the last few days.
[02:50:46.734 --> 02:50:47.395]  Now it's flat.
[02:50:47.415 --> 02:50:48.835]  They're obviously trying to drive it down.
[02:50:49.335 --> 02:50:55.718]  My point is, is that people would just be crazy to not be getting into gold and silver right now.
[02:50:56.478 --> 02:51:02.700]  I mean, obviously, the paper market is a complete joke, and bubbles cannot just go on forever, Ted.
[02:51:03.547 --> 02:51:05.027]  No, that's the whole thing.
[02:51:05.067 --> 02:51:07.048]  I mean, the bond market is in one big bubble.
[02:51:07.068 --> 02:51:09.849]  They're pushing the real estate market back into a huge bubble again.
[02:51:09.869 --> 02:51:19.692]  And now we're watching the Dow Jones Industrial Average fluctuate like it is, and we're seeing 300-point drop in a day, and that gets people nervous.
[02:51:20.372 --> 02:51:33.116]  And the point is that the indexes right now are pointing at the fact that the United States economy is not growing and is not building up, and there's been way too much money being pushed out into the marketplace by the Federal Reserve and other central banks
[02:51:33.796 --> 02:51:42.762]  You know, the United States has a ferocious appetite for economic stimulus and spending, and our politicians are still spending way more than they have.
[02:51:42.802 --> 02:51:44.543]  They always turn to the printing press.
[02:51:44.963 --> 02:51:52.187]  And yet, we're able to see the gold market drop from about $19 an ounce down to $1,180 an ounce.
[02:51:52.547 --> 02:51:56.770]  And finally, now we're starting to see that stable point, and it's building back up again.
[02:51:57.230 --> 02:52:15.062]  So at this point in time, Alex, it is a good time to be getting into both gold and silver because of the fact that the behavior, if the behavior was different, if we had good economic times and conservative economic policy, we'd be sitting here saying, you know, gold and silver may be stagnant for a while, but it hasn't been.
[02:52:15.102 --> 02:52:16.483]  It's been that.
[02:52:16.503 --> 02:52:18.324]  It's been the exact opposite of that.
[02:52:18.664 --> 02:52:24.228]  We have had ferocious, ferocious spending and a tremendous amount of printing of currency.
[02:52:24.488 --> 02:52:25.869]  The Fed is, you know, QE1, QE2,
[02:52:27.130 --> 02:52:37.534]  Well, for the type of inflation we've seen, a lot of mainline economists we've had on who aren't even gold or silver bugs have said, silver should be a hundred bucks, gold should be 3,500 an ounce.
[02:52:38.194 --> 02:52:40.675]  So they just cannot continue this forever.
[02:52:41.316 --> 02:52:46.158]  And Ted, we haven't done this in like a year, but I know that you're able to buy when it's low.
[02:52:46.238 --> 02:52:49.739]  And so even when it goes up some or stabilizes, you can pass on those savings.
[02:52:50.039 --> 02:52:52.140]  What are some of the best specials you've got right now?
[02:52:52.640 --> 02:52:56.883]  At minus resources and people call on silver dollars, silver half dollars.
[02:52:57.163 --> 02:53:03.728]  What are some of the best deals you've got on gold coins that you can sell at bullion prices that I know have collectible value as well?
[02:53:03.948 --> 02:53:11.474]  That's my favorite buy is something that has collectible value, historic value that's recognized, but also I can get near bullion prices.
[02:53:12.352 --> 02:53:19.539]  Well, that would be, I mean, the Walking Liberty Half is a great coin in the silver arena because of the fact that you have something that is in finite supply.
[02:53:19.899 --> 02:53:20.920]  They're right now trading at $11.77.
[02:53:21.380 --> 02:53:28.687]  On the collector side of it, you know, the Frank coin is a coin that was issued in Europe and is at $2.7322.
[02:53:28.767 --> 02:53:30.308]  And it is a coin that dates back into the 1800s.
[02:53:36.534 --> 02:53:39.898]  And then you have the British Sovereign 2 at $342.11.
[02:53:40.419 --> 02:53:43.782]  But there's a whole lot of different coins that you can be getting involved with.
[02:53:44.483 --> 02:53:50.190]  Certainly the US Eagle is very popular, which is very, you know, that's a coin that's going to be very close to... I like buffaloes.
[02:53:50.210 --> 02:53:50.910]  You got any buffaloes?
[02:53:51.391 --> 02:53:53.233]  Yeah, the Buffalos are available still.
[02:53:53.613 --> 02:54:00.699]  That is a coin that's a little higher than the Silver Eagle, but also very close to melt, something that you can get into and no problem with liquid.
[02:54:00.739 --> 02:54:08.727]  And you're still offering that deal on some of my films and other films, where you then get two silver half-dollars free, just to get folks introduced to it.
[02:54:09.587 --> 02:54:14.252]  A lot of great stuff there, available right now at MidasResources.com or 800-686-8000.
[02:54:17.034 --> 02:54:17.194]  I'm
[02:54:36.355 --> 02:54:38.615]  I mean, I just feel really good about the gold and silver I hold.
[02:54:38.636 --> 02:54:46.057]  Because even if I bought it at $500, even if they drove it down to $1,300 or $1,200, and it's starting to go back up, it doesn't matter.
[02:54:46.177 --> 02:54:46.817]  It's real.
[02:54:46.937 --> 02:54:48.297]  It's used industrially.
[02:54:49.198 --> 02:54:52.338]  You know, just like stocks and rare earth minerals, I think long-term are good.
[02:54:52.718 --> 02:54:56.179]  I wouldn't invest in prison stocks, but I've always said if you're immoral, buy more.
[02:54:56.219 --> 02:54:57.079]  Those have only gone up.
[02:54:57.979 --> 02:54:59.720]  Same thing with Apple or Google or whatever.
[02:54:59.740 --> 02:55:04.141]  I mean, this stuff's really a no-brainer if you're a long-term holder of things that are central.
[02:55:04.701 --> 02:55:05.641]  But I mean, does your gut
[02:55:06.461 --> 02:55:07.982]  What are you thinking, personally?
[02:55:08.502 --> 02:55:16.144]  I think we're going to see a bear market in stocks and a bull market in metals this winter.
[02:55:17.244 --> 02:55:33.830]  Well, you know, that's what I'm looking for, Alex, because that was very clear that, you know, it's hard to predict what's going to happen in the future, but when we had that $1,900 gold and $50 silver, and you're watching the central banks get in there and manipulate, it was pretty clear... Which they later admitted in even mainstream news, it was rigged.
[02:55:33.850 --> 02:55:34.570]  They did drive it down.
[02:55:34.590 --> 02:55:35.110]  It is rigged.
[02:55:35.697 --> 02:55:37.799]  Yeah, of course, that's their focus.
[02:55:37.839 --> 02:55:40.921]  That's what the central banks are designed to do, is to manipulate markets.
[02:55:40.961 --> 02:55:42.362]  That's their very charter.
[02:55:42.802 --> 02:55:45.624]  But right now, at this particular time, they're starting to lose control.
[02:55:45.885 --> 02:55:47.646]  They've been able to create this bubble.
[02:55:47.886 --> 02:55:49.107]  This bubble's going to pop.
[02:55:49.227 --> 02:55:52.430]  That will create a very good market for gold and silver.
[02:55:52.610 --> 02:55:54.171]  That's when we start to see that rise.
[02:55:54.511 --> 02:55:59.617]  I hope that we don't get pushed into a huge bubble in gold and silver just because too many people get hurt.
[02:55:59.977 --> 02:56:08.066]  But right now at this particular time, we're at the bottom end of the market and it's a good time to start quietly getting into that market and accumulating.
[02:56:08.086 --> 02:56:16.275]  And like you said, Alex, if you're buying for the long term and you're taking physical delivery of the silver and gold that you have, it really doesn't matter if it's fluctuating up or down.
[02:56:16.795 --> 02:56:16.955]  Yes.
[02:56:31.952 --> 02:56:33.312]  Institutions hoarding gold.
[02:56:33.352 --> 02:56:40.855]  Well, I'm going to do what the smart insiders do, and it doesn't mean it's silver bullet or perfect, but I mean, it's just what my gut tells me to do.
[02:56:40.875 --> 02:56:45.616]  I'm going to be giving you a call, or your brokers today, Ted, myself, probably get a little bit of silver, a little bit of gold.
[02:56:45.856 --> 02:56:47.296]  I just buy a little here, a little there over the years.
[02:56:47.937 --> 02:56:50.357]  It builds into something really just for my children.
[02:56:50.377 --> 02:56:51.338]  800-686-2237.
[02:56:52.398 --> 02:56:55.739]  I just got a wild hair today.
[02:56:55.759 --> 02:56:56.519]  He said, hey, where's Ted?
[02:56:56.559 --> 02:56:57.359]  Oh, he's in California.
[02:56:57.419 --> 02:56:58.780]  Got you on, because
[02:57:00.526 --> 02:57:07.168]  I may be wrong, because they can manipulate things, but I think now, after a year not promoting us, I think now's the time to get in, folks.
[02:57:07.188 --> 02:57:08.069]  800-686-2237.
[02:57:08.089 --> 02:57:08.669]  800-686-2237.
[02:57:08.689 --> 02:57:13.751]  Ted Anderson, thank you so much for spending time with us.
[02:57:14.411 --> 02:57:15.471]  Yeah, thanks for having me up, Alex.
[02:57:15.511 --> 02:57:18.552]  And you're always welcome to come to Austin in your glove trotting and be in studio with us.
[02:57:19.253 --> 02:57:20.113]  I will come right down.
[02:57:20.653 --> 02:57:21.533]  All right, thank you so much.
[02:57:21.573 --> 02:57:22.674]  There goes Ted Anderson.
[02:57:23.334 --> 02:57:24.775]  I'm out of time for today's show.
[02:57:25.035 --> 02:57:26.855]  I skipped a couple of breaks because I get so hyper.
[02:57:27.335 --> 02:57:28.536]  Fabulous job to the crew.
[02:57:29.926 --> 02:57:31.808]  We've got some really big guests coming up.
[02:57:34.990 --> 02:57:36.091]  I like Max Keiser.
[02:57:36.131 --> 02:57:37.532]  He listens to the show religiously.
[02:57:37.572 --> 02:57:38.573]  He really is a smart guy.
