[00:00:00.069 --> 00:00:02.043]  Alex Jones Broadcasting Network.
[02:46:37.610 --> 02:46:46.516]  They all paid to get out, just like rich Jews paid Madeleine Albright's dad and people to get out, and Soros to get out.
[02:46:47.515 --> 02:46:51.936]  And so there was a whole business that's on record with Hitler of him letting people get out.
[02:46:52.296 --> 02:46:59.378]  And so that money has been used all the way until now as political dynasties, because that's the word on the bushes.
[02:46:59.618 --> 02:47:01.078]  They're much more rich than we're told.
[02:47:02.179 --> 02:47:16.042]  And that's why a CIA nobody would become the vice president from nowhere with Bush, Herbert Walker, because they were managers at Brown Brother Harriman over the Latin American cookie jars of Nazi money.
[02:47:17.051 --> 02:47:18.752]  Right, and this is why it's so important.
[02:47:18.772 --> 02:47:22.293]  You mentioned the CIA going in there and changing Wikipedia.
[02:47:22.313 --> 02:47:23.654]  They're not the only ones doing it.
[02:47:23.674 --> 02:47:25.655]  A lot of people are changing Wikipedia.
[02:47:25.935 --> 02:47:28.296]  I do not recommend Wikipedia to be used at all.
[02:47:28.616 --> 02:47:33.178]  They've got a bogus page on myself.
[02:47:33.278 --> 02:47:40.421]  I've threatened them with lawsuits to no avail because they're too big and they hide behind this volunteer.
[02:47:43.983 --> 02:47:46.705]  Sure, sure.
[02:47:46.725 --> 02:47:52.409]  To be clear, I use them sometimes because the bibliography is good, but one will be pure bull, one will be a good bibliography.
[02:47:52.989 --> 02:47:57.253]  So the bibliographies might be useful, but you've got to watch it all very, very closely.
[02:47:57.493 --> 02:48:01.896]  So I agree, the general public shouldn't believe a word in there unless you've been studying this for a long time.
[02:48:02.478 --> 02:48:06.701]  Right, and the thing is, in their bibliography, many of the links are broken.
[02:48:07.242 --> 02:48:14.046]  They do nothing to restore the links or to take out the information that are based on those links.
[02:48:14.467 --> 02:48:21.232]  And so, yeah, for the periodic table of elements, yeah, they're not going to go in there and change that.
[02:48:21.312 --> 02:48:29.458]  But anything on people, biographies, or political, historical issues, yes, it's rife with propaganda and false information.
[02:48:30.404 --> 02:48:32.666]  Yep, let's go to Jeremy in California.
[02:48:32.686 --> 02:48:34.087]  Thanks for holding her on the air with Wayne Madsen.
[02:48:35.147 --> 02:48:35.728]  Yes, hello.
[02:48:36.248 --> 02:48:37.189]  Can you hear me, Mr. Jones?
[02:48:37.349 --> 02:48:37.889]  Loud and clear.
[02:48:38.950 --> 02:48:40.071]  Thank you for taking my call.
[02:48:40.131 --> 02:48:42.372]  I just have a message of peace and prosperity.
[02:48:42.432 --> 02:48:44.013]  I'm a state-owned dad of two girls.
[02:48:44.093 --> 02:48:46.595]  I'm also a disabled veteran, VA priority two.
[02:48:47.235 --> 02:48:56.862]  And I was calling because my experience of hope, and it starts in a garden, a natural garden, a garden that has a culture as diverse as liberty itself.
[02:48:57.646 --> 02:49:00.728]  And I want to get this message across to my citizens.
[02:49:00.828 --> 02:49:03.950]  I want every American citizen to be born free.
[02:49:04.130 --> 02:49:04.891]  I can't stand it.
[02:49:04.911 --> 02:49:05.311]  No, I hear you.
[02:49:05.331 --> 02:49:06.192]  That's very exciting.
[02:49:06.212 --> 02:49:07.332]  Do you have a question for Wayne?
[02:49:08.433 --> 02:49:10.975]  Yeah, well, yes and no.
[02:49:10.995 --> 02:49:11.675]  I have a question.
[02:49:11.855 --> 02:49:17.719]  If someone was to give away birthrights for a dollar, would you be willing to pay a dollar?
[02:49:18.840 --> 02:49:22.342]  Would you give your soul up for worldly power?
[02:49:23.948 --> 02:49:26.189]  I'm not for sale.
[02:49:28.750 --> 02:49:39.955]  I gave up good-paying jobs, you know, one in the national security community because I opposed what I saw happening back in the 90s.
[02:49:40.015 --> 02:49:44.737]  So I went from a $90,000 a year job, which wasn't bad money back then.
[02:49:44.757 --> 02:49:46.538]  That's like $200,000.
[02:49:46.758 --> 02:49:51.239]  Yeah, I went from that to eating canned tuna fish and baked beans.
[02:49:52.721 --> 02:49:53.643]  I'm not for sale.
[02:49:53.804 --> 02:49:56.070]  Well, I was about to say, I can't even sell out.
[02:49:56.250 --> 02:49:58.095]  I mean, I just will not go along with this.
[02:49:59.211 --> 02:50:00.892]  Caller, did you have anything else for him?
[02:50:00.912 --> 02:50:02.594]  Because it says you want to talk about the Constitution.
[02:50:02.614 --> 02:50:05.135]  I used to take 240 Percocets a month.
[02:50:05.536 --> 02:50:12.041]  I was discharged on Oxycontin, and for four years I haven't taken a single VA medicine, saving my fellow veterans.
[02:50:12.061 --> 02:50:16.364]  Well, that's a whole other story, how they drug the troops on purpose to then revoke their rights later.
[02:50:16.404 --> 02:50:17.164]  I appreciate your call.
[02:50:17.484 --> 02:50:18.565]  Well, we'll just go to the end with this.
[02:50:18.605 --> 02:50:20.407]  One more segment, you'll be gone in ten minutes, Wayne.
[02:50:20.647 --> 02:50:23.329]  Short break coming up, but briefly, what do you think of the VA scandal?
[02:50:24.125 --> 02:50:39.675]  Oh, well, I just have to say that I'm in the VA system myself, and after we had the revelations about those poor vets that died in Arizona, I got a call from the VA saying, hey, we had given you a checkup recently.
[02:50:39.715 --> 02:50:40.356]  Can you come in?
[02:50:40.716 --> 02:50:52.444]  So, yeah, it looks like those poor people died, so the VA could be, you know, shaken up to start looking after some of the people that they're supposed to look after.
[02:50:54.225 --> 02:50:58.709]  Notice they had a secret death list and they're now taking them off working on vets to work on the illegals.
[02:50:59.370 --> 02:51:06.456]  We're gonna come back and go right to Ned and then on to Shelly, Sam and others.
[02:51:06.536 --> 02:51:07.797]  Final segment straight ahead.
[02:51:09.244 --> 02:51:10.025]  This is Dan Pilla.
[02:51:10.045 --> 02:51:11.545]  Do you owe the IRS money you can't pay?
[02:51:11.846 --> 02:51:13.126]  Are tax debts crippling you?
[02:51:13.487 --> 02:51:15.828]  I've defended people from the IRS for over 30 years.
[02:51:16.329 --> 02:51:18.170]  I've helped thousands and I can help you too.
[02:51:18.610 --> 02:51:22.653]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless case.
[02:51:23.113 --> 02:51:26.835]  Call 800-34-NO-TAX to finally get free of IRS debt.
[02:51:27.075 --> 02:51:30.518]  With the IRS's new programs, there's never been a better time to solve your problem.
[02:51:30.838 --> 02:51:31.258]  Call 800-34-NO-TAX.
[02:51:31.278 --> 02:51:32.899]  That's 800-34-NO-TAX or my website, danpilla.com.
[02:51:38.291 --> 02:51:47.557]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, and carting to a private bank, having it led back at interest, forcing taxes to service debt.
[02:51:47.597 --> 02:51:48.317]  This capitalism?
[02:51:48.377 --> 02:51:54.501]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[02:51:54.561 --> 02:51:58.184]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[02:51:58.244 --> 02:51:59.144]  Call for your copy 800-686-2237.
[02:51:59.164 --> 02:52:00.525]  It's time to understand the system.
[02:52:00.585 --> 02:52:00.865]  Call 800-686-2237.
[02:52:00.906 --> 02:52:01.186]  That's 800-686-2237.
[02:52:07.990 --> 02:52:10.551]  Hi folks, Alex Jones here with some important information.
[02:52:10.831 --> 02:52:15.693]  I want to tell you about Matt Redhawk and his team of patriots over at MyPatriotSupply.
[02:52:15.933 --> 02:52:23.776]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the charlatans willing to sell us out for a quick buck.
[02:52:24.056 --> 02:52:28.379]  Deciding to take action, a company run by patriots for patriots was born.
[02:52:28.579 --> 02:52:32.401]  My Patriot Supply has never taken a loan or accepted outside funding.
[02:52:32.561 --> 02:52:38.264]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[02:52:38.504 --> 02:52:41.286]  It is rare to find companies who practice what they preach.
[02:52:41.666 --> 02:52:46.809]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[02:52:47.029 --> 02:52:55.153]  Go to mypatriotsupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[02:52:55.213 --> 02:52:55.493]  That's 866-229-0927.
[02:52:55.533 --> 02:52:58.394]  Do business with someone who shares your values.
[02:52:58.414 --> 02:52:59.354]  MyPatriotsupply.com slash Alex.
[02:53:07.818 --> 02:53:09.619]  The human body is extraordinary.
[02:53:09.939 --> 02:53:13.920]  Despite all the stresses we inflict upon it, it still works hard to stay in balance.
[02:53:14.140 --> 02:53:19.142]  Thousands upon thousands of people rely upon hard and body extract to help their body stay balanced.
[02:53:19.442 --> 02:53:28.645]  This excellent 100% natural herbal formula helps maintain healthy blood pressure levels, cleans arteries, promotes good circulation, balances cholesterol and more.
[02:53:29.125 --> 02:53:36.629]  HB Extract, paired with healthy lifestyle choices like good nutrition and exercise, can give you a life free of pain, sickness and fear.
[02:53:36.889 --> 02:53:42.652]  Recapture your youthful vitality and experience your body healing itself with the aid of HB Extract.
[02:53:42.912 --> 02:53:45.773]  It's extremely effective and it starts working in just days.
[02:53:46.253 --> 02:53:51.516]  Visit HBExtract.com to learn more and to read scores of testimonials from satisfied customers.
[02:53:51.796 --> 02:53:54.177]  And we've never increased our price in over 10 years.
[02:53:54.537 --> 02:53:57.399]  That makes heart and body extract as great a value now
[02:53:57.699 --> 02:54:01.061]  As it was the first day we sold it, a healthy heart is a happy heart.
[02:54:01.321 --> 02:54:06.285]  Call 866-295-5305 or go to hbextract.com.
[02:54:09.166 --> 02:54:14.850]  I'm going to do a bit of overdrive to hit some stories we haven't gotten to yet.
[02:54:15.010 --> 02:54:22.235]  Meteorite crater scientist babbled by gigantic 262-foot hole that's appeared on Siberia's end of the world.
[02:54:22.835 --> 02:54:23.536]  That's coming up.
[02:54:24.394 --> 02:54:26.075]  I'm going to hit some other news right now.
[02:54:26.115 --> 02:54:27.095]  Let's go to your calls.
[02:54:27.135 --> 02:54:28.316]  Thanks for holding with Wayne Madsen.
[02:54:28.696 --> 02:54:29.717]  I'm Alex Jones, your host.
[02:54:30.237 --> 02:54:32.138]  Ned in Pennsylvania, you're on the air.
[02:54:32.178 --> 02:54:32.558]  Go ahead.
[02:54:34.219 --> 02:54:34.740]  Hi, Wayne.
[02:54:35.000 --> 02:54:39.602]  It seems like the Bergdahl exchange coincided with the ISIS crisis.
[02:54:40.062 --> 02:54:44.665]  Do you believe that those Guantanamo prisoners will be used to bolster the ranks of ISIS?
[02:54:44.785 --> 02:54:46.726]  Or do you think we'll see more exchanges?
[02:54:46.926 --> 02:54:48.827]  Well, I'm going to interrupt.
[02:54:49.548 --> 02:54:53.170]  The second command of ISIS is a graduate of Gitmo.
[02:54:53.490 --> 02:54:53.690]  Wayne?
[02:54:54.471 --> 02:55:03.799]  Right, well, Baghdadi, the guy who says he's the caliph now, was being held also in Abu Ghraib.
[02:55:04.960 --> 02:55:08.143]  And he apparently told the U.S.
[02:55:08.203 --> 02:55:12.427]  troops there when he was releasing, hey, I'll see you guys in New York in a couple of years.
[02:55:13.007 --> 02:55:14.107]  Yes, that's a lot.
[02:55:14.247 --> 02:55:15.148]  Talk about hubris.
[02:55:16.088 --> 02:55:28.531]  Well, these Taliban guys that were released from Gitmo are supposed to go to Qatar, where they're supposed to be under surveillance for a period of time.
[02:55:28.851 --> 02:55:30.492]  But let's keep in mind one thing.
[02:55:30.552 --> 02:55:37.914]  Qatar is one of the other countries, other than Saudi Arabia, that's provided funding and weapons to the Syrian
[02:55:39.415 --> 02:55:41.056]  ISIL and Syria.
[02:55:41.296 --> 02:55:44.278]  I mean it's a graduation center for double agents in my view.
[02:55:44.358 --> 02:55:44.758]  Shelley.
[02:55:45.118 --> 02:55:45.378]  Yes.
[02:55:46.299 --> 02:55:47.199]  Shelley in Canada.
[02:55:47.219 --> 02:55:47.760]  You're on the air.
[02:55:47.780 --> 02:55:48.220]  Go ahead.
[02:55:48.240 --> 02:55:49.821]  Hi Alex.
[02:55:49.841 --> 02:55:50.301]  Hi Wayne.
[02:55:51.942 --> 02:56:04.990]  I don't know if this is a question or a comment but I just I find that the comments that Obama has made with regard to his concern that there's a nuke in New York
[02:56:05.959 --> 02:56:10.341]  And then I read that gun confiscation is also going to start in New York.
[02:56:11.181 --> 02:56:20.866]  So, do you think there's... I mean, obviously everything Obama does is planned out, but... Yeah, are the globalists willing to set off a nuke in New York to bring in total martial law, Wayne Madsen?
