[00:00:00.211 --> 00:00:00.836]  Okay.
[02:44:41.007 --> 02:44:44.555]  I mean, I've been in a thousand different school districts all across the country.
[02:44:44.555 --> 02:44:47.141]  I mean, yes, coming out with something, I bet this is cut into your business.
[02:44:47.873 --> 02:44:48.474]  It has.
[02:44:48.474 --> 02:44:50.656]  I've actually, yeah, I've been blackballed.
[02:44:50.656 --> 02:44:51.717]  You're the perfect witness.
[02:44:51.717 --> 02:44:58.704]  You've got this great record, national expert, you see it, you have integrity, you tell the truth, and I bet it got you blackballed, didn't it?
[02:44:58.704 --> 02:45:07.733]  It didn't get you blackballed with God, though, or with all the parents out there that appreciate you, and all the gun owners that appreciate you, because this was clearly their PR false fight.
[02:45:07.733 --> 02:45:10.997]  Listen, Obama has been caught at least six times
[02:45:12.432 --> 02:45:15.557]  Staging fake shootings, fake bombings and chemical attacks.
[02:45:15.557 --> 02:45:20.846]  It's even been in the BBC that NATO and Turkey were involved staging false flags.
[02:45:20.846 --> 02:45:25.914]  This is mainstream news, so if they'll stage false flags or launch a chemical attack to kill civilians...
[02:45:27.267 --> 02:45:28.608]  To blame Assad and the Army?
[02:45:28.608 --> 02:45:32.550]  Would they stage something in America to get our guns?
[02:45:32.550 --> 02:45:52.683]  You'd have to be... If they'd stage, fast and furious, that they admit killed 2,000 plus Mexicans, over 100 law enforcement in Mexico, at least six law enforcement in this country, two of them Border Patrol, to blame the Second Amendment as CBS News found the secret documents leaked by good members of the ATF, if they would do that, would they stage this?
[02:45:54.679 --> 02:45:56.162]  Okay.
[02:45:56.162 --> 02:45:57.585]  Can I tell you what?
[02:45:57.585 --> 02:46:02.554]  If we allow this to stand and if we don't challenge it, who's going to be next?
[02:46:03.294 --> 02:46:05.675]  What are they going to do next to us?
[02:46:05.675 --> 02:46:09.937]  And I think this government thinks people are not smart enough to figure it out.
[02:46:09.937 --> 02:46:14.719]  And I thank God that you're there, Alex, because you've got the voice and you can reach people.
[02:46:14.719 --> 02:46:16.340]  I'm disappointed in the NRA.
[02:46:16.340 --> 02:46:21.462]  I've asked them for financial help, donations, so we can file our first civil lawsuit.
[02:46:21.462 --> 02:46:27.365]  If you were in my house today, Alex, I'll show you all the evidence that two Connecticut State Troopers gave to me.
[02:46:27.365 --> 02:46:29.926]  They showed me the script they used on that day.
[02:46:30.566 --> 02:46:32.408]  They use their script!
[02:46:32.408 --> 02:46:35.072]  And there's a company called... Let's stop right there.
[02:46:35.072 --> 02:46:37.915]  The amount of evidence you've gotten and you've been threatened.
[02:46:37.915 --> 02:46:40.499]  Recap the threats and then tell you what those state troopers gave you.
[02:46:41.383 --> 02:46:48.464]  Well, the threats are, I mean, you and I would never be talking if they didn't send those two homicide investigators.
[02:46:48.464 --> 02:46:50.785]  And I'm going to tell you what, they threatened me.
[02:46:50.785 --> 02:46:59.066]  They said if I don't stop asking questions about Sandy Hook, the Connecticut State Police were coming to my home and they're going to arrest me.
[02:46:59.066 --> 02:47:06.687]  Then I had two deputy sheriffs come to my house telling me that the Newtown police chief wants to know when I'm coming to Newtown.
[02:47:06.687 --> 02:47:09.008]  And then they asked if I owned any handguns.
[02:47:09.008 --> 02:47:10.508]  I said it's none of y'all's business.
[02:47:11.826 --> 02:47:26.882]  And then I got a phone call from the sergeant from the Southbury Police Department telling me that I never, ever need to call the Chatfield Port-A-Potty Company again and asking who ordered the Port-A-Potties, when were they ordered, and who paid for them.
[02:47:26.882 --> 02:47:29.704]  They said stop harassing the Port-A-Potty Company.
[02:47:29.704 --> 02:47:30.906]  That's public record.
[02:47:30.906 --> 02:47:32.708]  That's paid for with taxpayer dollars.
[02:47:33.643 --> 02:47:35.444]  They're trying to block your investigation.
[02:47:35.444 --> 02:47:37.106]  Every step.
[02:47:37.106 --> 02:47:41.329]  And I think, Alex, we do have a solution, and I just hope people would help me.
[02:47:41.329 --> 02:47:43.090]  I was hoping the NRA would help us.
[02:47:43.090 --> 02:47:45.652]  I was hoping Larry LaPratte would step up.
[02:47:45.652 --> 02:47:48.734]  And the civil lawsuit is going to expose it.
[02:47:48.734 --> 02:47:52.978]  We're going to talk about that in the next segment, but let's get into what these state troopers gave you.
[02:47:52.978 --> 02:47:56.941]  Well, the state troopers showed me where the script is within the 11,000 page document.
[02:48:00.100 --> 02:48:14.727]  You know, the Sandy Hook Commission, the governor appointed, they actually called this 11,000-page document the biggest data dump that the Connecticut State Police and Steven Sedensky, the Danbury State Attorney, they created, the biggest data dump.
[02:48:14.727 --> 02:48:16.348]  It doesn't make any sense.
[02:48:16.348 --> 02:48:19.829]  You'll spend the rest of your life trying to read it to try to understand it.
[02:48:19.829 --> 02:48:20.069]  Sure.
[02:48:20.069 --> 02:48:23.491]  I mean, that's a tactic in depositions is to dump so much on people they can't...
[02:48:23.951 --> 02:48:25.692]  And they did, and they dumped it.
[02:48:25.692 --> 02:48:32.337]  So when I flew up to Hartford, Connecticut, I met with two Connecticut troopers, and they trusted me because they were in my class.
[02:48:32.337 --> 02:48:38.101]  I was their instructor in 2002, and they said, Wolfgang, we don't like what they're doing in Connecticut.
[02:48:38.101 --> 02:48:39.162]  They're corrupt.
[02:48:39.162 --> 02:48:41.204]  It's nothing but corruption in Connecticut.
[02:48:41.744 --> 02:48:42.544]  And you know what?
[02:48:42.544 --> 02:48:43.665]  They don't work up there anymore.
[02:48:43.665 --> 02:48:45.646]  They quit after we met.
[02:48:45.646 --> 02:48:46.446]  They're tired of it.
[02:48:46.446 --> 02:48:47.747]  They're scared.
[02:48:47.747 --> 02:48:48.667]  They've got families.
[02:48:48.667 --> 02:48:49.908]  They've got kids.
[02:48:49.908 --> 02:48:52.269]  But dear God, they told me about Capstone.
[02:48:52.269 --> 02:48:53.729]  They told me about the scripts.
[02:48:53.729 --> 02:48:56.010]  They showed me where the evidence is.
[02:48:56.010 --> 02:49:02.053]  They showed me the pictures about Shannon Yates and how she could not have taken those pictures on that day.
[02:49:02.053 --> 02:49:08.116]  I mean, thank God these guys trusted me.
[02:49:08.116 --> 02:49:11.097]  And as you dig deeper, what else are you discovering?
[02:49:12.073 --> 02:49:15.607]  Well, again, what we're discovering is that
[02:49:16.650 --> 02:49:20.311]  Sworn affidavits by Connecticut police officers.
[02:49:20.311 --> 02:49:23.212]  They're actually lying under oath.
[02:49:23.212 --> 02:49:27.713]  Now, being a former state trooper, I'm going to tell you Alex, I would never do that.
[02:49:27.713 --> 02:49:33.135]  I am not going to put my family at risk and lie on an affidavit to please who?
[02:49:33.135 --> 02:49:35.236]  You know, I think maybe they've got immunity.
[02:49:35.236 --> 02:49:40.637]  Somebody must have done something to where these guys are so cocky, they could care less.
[02:49:40.637 --> 02:49:42.038]  They don't return phone calls.
[02:49:42.518 --> 02:49:48.221]  But I'll tell you what, there are 16 Connecticut State Troopers who've lied under sworn testimony.
[02:49:48.221 --> 02:49:51.483]  And I can prove that because, Alex, picture this.
[02:49:51.483 --> 02:49:57.886]  16 of them said they crawled through that shattered glass window on December 14, 2011.
[02:49:57.886 --> 02:50:02.788]  You can see the window that nobody's crawled through it and nobody could because it was shattered glass.
[02:50:02.788 --> 02:50:03.929]  It would all fall.
[02:50:03.929 --> 02:50:04.289]  Right.
[02:50:04.289 --> 02:50:06.790]  It's 42 and a third inches high, 35 and a third wide.
[02:50:08.211 --> 02:50:12.392]  These SWAT teams, these are big guys with their weapons.
[02:50:12.392 --> 02:50:15.013]  Midgets couldn't go through there without knocking it down.
[02:50:15.013 --> 02:50:16.494]  Alright, so now what do we have?
[02:50:16.494 --> 02:50:21.535]  We have 16 people with sworn affidavits who outright lie, which is a felony.
[02:50:21.535 --> 02:50:22.415]  Now, guess what?
[02:50:22.415 --> 02:50:23.856]  What do we do with that?
[02:50:23.856 --> 02:50:27.697]  We need to take them, this should be enough evidence to start a grand jury.
[02:50:28.743 --> 02:50:29.943]  I just need help.
[02:50:29.943 --> 02:50:31.003]  I need the voices.
[02:50:31.003 --> 02:50:31.964]  I need help.
[02:50:31.964 --> 02:50:37.185]  And now with the FBI data showing that there are no murders in Newtown?
[02:50:37.185 --> 02:50:38.205]  I mean, come on.
[02:50:38.205 --> 02:50:41.005]  This is common sense.
[02:50:41.005 --> 02:50:41.546]  Incredible.
[02:50:41.546 --> 02:50:44.286]  We're going to come back and talk about how folks can support you.
[02:50:44.286 --> 02:50:49.267]  And I do want to send some reporters up there with you as part of an investigation soon.
[02:50:49.267 --> 02:50:50.807]  Wolfgang is our guest.
[02:50:50.807 --> 02:50:52.248]  Sandyhookjustice.com.
[02:50:52.248 --> 02:50:53.148]  Support him.
[02:50:53.148 --> 02:50:55.568]  He has a lot of courage and a sterling record.
[02:50:55.568 --> 02:50:58.149]  He's putting it all on the line to expose what we all know is pure bull.
[02:51:00.157 --> 02:51:04.499]  Are you happy doing your laundry with perfume detergents that irritate your skin?
[02:51:04.499 --> 02:51:09.240]  Are you happy washing your hands with stinking fragrances that gives your skin rashes?
[02:51:09.240 --> 02:51:13.342]  Are you happy paying new higher prices for smaller boxes?
[02:51:13.342 --> 02:51:25.186]  Find your happiness today with our 1 to 4 year supply of Pure Soaps or our 1 to 2 month sampler with Bar Soap, Shampoo, Laundry and Dish Soap at 5starsoap.com.
[02:51:25.186 --> 02:51:26.727]  You deserve the best.
[02:51:26.727 --> 02:51:29.048]  Happiness is 5starsoap.com.
[02:51:30.089 --> 02:51:34.511]  That's the sound of your door being kicked in by an intruder with a single kick.
[02:51:34.511 --> 02:51:41.074]  Criminals know that your wooden door frames are weak and your alarm system can't keep them out.
[02:51:41.074 --> 02:51:44.435]  That's the sound of the sane door now protected by the Door Sentinel.
[02:51:44.435 --> 02:51:47.837]  Standard locks, deadbolts, and alarm systems can't prevent forced entry.
[02:51:47.837 --> 02:51:50.458]  Harden your door and door jam with a Door Sentinel.
[02:51:50.458 --> 02:51:52.899]  Protect your home now at MySafeDoor.com.
[02:51:52.899 --> 02:51:56.081]  Go to MySafeDoor.com for a special limited time offer.
[02:51:56.081 --> 02:51:58.682]  The Door Sentinel, your home's first line of defense.
[02:51:59.406 --> 02:52:01.548]  The human body is extraordinary.
[02:52:01.548 --> 02:52:05.732]  Despite all the stresses we inflict upon it, it still works hard to stay in balance.
[02:52:05.732 --> 02:52:11.057]  Thousands upon thousands of people rely upon hardened body extract to help their body stay balanced.
[02:52:11.057 --> 02:52:20.266]  This excellent 100% natural herbal formula helps maintain healthy blood pressure levels, cleans arteries, promotes good circulation, balances cholesterol and more.
[02:52:20.746 --> 02:52:28.510]  HB Extract, paired with healthy lifestyle choices like good nutrition and exercise, can give you a life free of pain, sickness and fear.
[02:52:28.510 --> 02:52:34.533]  Recapture your youthful vitality and experience your body healing itself with the aid of HB Extract.
[02:52:34.533 --> 02:52:37.874]  It's extremely effective and it starts working in just days.
[02:52:37.874 --> 02:52:43.437]  Visit HBExtract.com to learn more and to read scores of testimonials from satisfied customers.
[02:52:43.437 --> 02:52:45.758]  And we've never increased our price in over 10 years.
[02:52:46.138 --> 02:52:51.147]  That makes Heart and Body Extract as great a value now as it was the first day we sold it.
[02:52:51.147 --> 02:52:52.970]  A healthy heart is a happy heart.
[02:52:52.970 --> 02:52:54.152]  Call 866-295-5305 or go to HBextract.com.
[02:52:58.717 --> 02:53:01.498]  Listen up, all you preppers and survival enthusiasts!
[02:53:01.498 --> 02:53:12.944]  Sigma 3 Survival School has a brand new survival instructor training program that will teach you everything you need to know about survival, and then license you to teach our survival programs so you can make a substantial profit from it.
[02:53:12.944 --> 02:53:24.069]  If you have always wanted to learn to be completely self-reliant and would like to make money at it, then check out Sigma 3 Survival School's survival instructor program at survivalschool.us or call 479-561-3886 today!
[02:53:28.691 --> 02:53:29.912]  Our big story.
[02:53:29.912 --> 02:53:34.916]  Gun owners react as politicians continue to ban high-capacity magazines state by state.
[02:53:34.916 --> 02:53:38.039]  I think that these weapons ought to be stopped.
[02:53:38.039 --> 02:53:40.841]  Magazine restrictions have already happened in nine states.
