[00:00:00.009 --> 00:00:00.695]  Alex Jones Show!
[02:49:28.914 --> 02:49:29.835]  Thank you, Victor, for holding.
[02:49:29.855 --> 02:49:30.395]  You're on the air.
[02:49:30.415 --> 02:49:30.775]  Go ahead.
[02:49:32.924 --> 02:49:33.164]  Yes.
[02:49:34.105 --> 02:49:37.106]  Hi, Lionel and Mr. Jones.
[02:49:37.966 --> 02:49:38.467]  Good morning.
[02:49:38.547 --> 02:49:40.207]  It's really good to talk to both of you guys.
[02:49:41.948 --> 02:49:42.528]  Good to talk to you.
[02:49:42.568 --> 02:49:42.909]  Go ahead.
[02:49:44.529 --> 02:49:52.213]  I think it's absolutely insane what's going on with the whole racism thing.
[02:49:53.313 --> 02:50:00.977]  I just can't really comprehend the mindset of the majority of people and how they sort of
[02:50:01.661 --> 02:50:07.324]  Can literally like hop and jump so quickly to something like that.
[02:50:07.344 --> 02:50:11.946]  It just shows you how far people have their heads.
[02:50:13.700 --> 02:50:16.202]  Well, in this culture, the system's tried to dumb things down.
[02:50:16.282 --> 02:50:18.444]  Ford, Chevy, Coke, Pepsi.
[02:50:19.364 --> 02:50:26.430]  And so they want us to either be on one side or the other of whatever paradigm the system puts out, instead of judging each case as it comes.
[02:50:27.391 --> 02:50:30.533]  I mean, it's tribal thinking, or it's groupthink.
[02:50:30.573 --> 02:50:32.655]  It's mob psychology, isn't it, Lionel?
[02:50:33.388 --> 02:50:33.828]  Absolutely.
[02:50:33.968 --> 02:50:34.689]  And the media.
[02:50:34.949 --> 02:50:36.690]  Look at the way they portray Cuba.
[02:50:37.150 --> 02:50:38.230]  I'm a native Floridian.
[02:50:38.851 --> 02:50:39.591]  Nobody's talking.
[02:50:39.731 --> 02:50:47.174]  They're making Raul Castro and Fidel Castro to be two romanticized Marxists, these revolutionaries.
[02:50:47.435 --> 02:50:50.976]  And they're talking about old Chevys and cigars.
[02:50:51.557 --> 02:50:53.497]  That's their take on Cuba?
[02:50:54.798 --> 02:50:56.799]  Hold on, I want to get your take on Cuba briefly.
[02:50:56.819 --> 02:51:00.380]  We're also going to go to Nelson and then Richard and others.
[02:51:00.400 --> 02:51:00.940]  Stay with us.
[02:51:01.300 --> 02:51:04.361]  I'm Alex Jones in FoeWars.com.
[02:51:04.681 --> 02:51:05.621]  It's Christmas Eve.
[02:51:05.861 --> 02:51:06.662]  Merry Christmas!
[02:51:07.362 --> 02:51:11.903]  This hour of GCN programming is proudly sponsored by BlocketPocket.com.
[02:51:12.083 --> 02:51:16.784]  Protect your privacy and data and render your phone or device completely undetectable.
[02:51:17.045 --> 02:51:21.566]  Go under the radar when your phone's not in use with BlocketPocket.com.
[02:51:22.228 --> 02:51:24.329]  Hi, Ted Anderson with Midas Resources.
[02:51:24.569 --> 02:51:29.110]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[02:51:29.270 --> 02:51:30.851]  Get our 10 Reasons book free.
[02:51:31.031 --> 02:51:31.751]  Call 800-686-2237.
[02:51:32.972 --> 02:51:34.492]  That's 800-686-2237.
[02:51:37.093 --> 02:51:39.714]  Managing your business and customers isn't easy, huh?
[02:51:39.974 --> 02:51:43.775]  SnapForce Customer Relationship Software may be just what you need.
[02:51:44.035 --> 02:51:46.376]  SnapForce CRM is a software solution
[02:51:46.536 --> 02:51:46.977]  We're good to go.
[02:52:04.636 --> 02:52:06.197]  Snapforce.com.
[02:52:06.517 --> 02:52:10.360]  The CDC just announced flu vaccines may have the wrong strain of flu virus.
[02:52:10.581 --> 02:52:11.741]  You may not be protected.
[02:52:11.982 --> 02:52:16.365]  Whatever your lifestyle, your immune system is critical and Imudine provides your immune support.
[02:52:16.605 --> 02:52:19.387]  Doctor recommended, stimulant free and not found in pharmacies.
[02:52:19.628 --> 02:52:23.731]  Go to Imudine.com to find out more or to place an order or call 866-257-8668.
[02:52:23.751 --> 02:52:24.892]  That's I-M-M-U-D-Y-N-E dot com or 866-257-8668.
[02:52:24.932 --> 02:52:25.972]  Remember, Imudine is key support
[02:52:34.779 --> 02:52:35.259]  I think so.
[02:52:51.587 --> 02:52:51.887]  Thank you.
[02:53:06.124 --> 02:53:07.145]  The experts are clear.
[02:53:07.445 --> 02:53:14.411]  Sunlight, purified water, healthy non-GMO food, and having a good attitude is essential to a healthy immune system.
[02:53:14.571 --> 02:53:20.817]  But I go further with Super Nascent Iodine X2 from Infowarslife.com.
[02:53:20.837 --> 02:53:24.440]  50% stronger than our original and revolutionary Nascent Iodine formula.
[02:53:24.560 --> 02:53:28.462]  Coming from a deep earth crystal source that no other supplier has.
[02:53:28.762 --> 02:53:33.805]  Most other forms of iodine come from seaweed in areas plagued by Fukushima and other contaminants.
[02:53:34.085 --> 02:53:34.986]  Not our iodine.
[02:53:35.106 --> 02:53:38.688]  It comes from over 200 million year old crystal salt deposits.
[02:53:38.908 --> 02:53:41.229]  And is tested and proven to be completely pure.
[02:53:41.450 --> 02:53:43.331]  Visit Infowarslife.com today.
[02:53:43.491 --> 02:53:44.851]  See the informational videos.
[02:53:45.072 --> 02:53:46.893]  Read the information there compiled.
[02:53:47.033 --> 02:53:50.935]  And for a limited time, when you use promo code NOW at checkout,
[02:53:51.135 --> 02:53:51.776]  We're good to go.
[02:54:13.999 --> 02:54:16.660]  I'll be honest, I have mixed feelings about Cuba.
[02:54:16.680 --> 02:54:17.760]  I've studied it quite a bit.
[02:54:18.740 --> 02:54:21.301]  Never really lived in Florida, though, to experience it firsthand.
[02:54:22.141 --> 02:54:23.021]  Been to Florida a lot.
[02:54:24.422 --> 02:54:30.783]  So I'm not even going to really comment too deeply on it because a short comment doesn't really say what I truly think.
[02:54:32.184 --> 02:54:33.044]  It's mixed feelings.
[02:54:34.884 --> 02:54:36.505]  I'd like to be able to go to Cuba and see it.
[02:54:36.705 --> 02:54:41.406]  I know that an embargo just keeps the regime in power and that
[02:54:42.679 --> 02:54:46.440]  Westernization might actually undermine it.
[02:54:47.521 --> 02:54:48.921]  A lot of research shows that.
[02:54:50.042 --> 02:54:53.423]  But to lionize or even to make Che Guevara cute.
[02:54:53.443 --> 02:54:55.044]  I mean, I read one of the books he wrote.
[02:54:57.424 --> 02:55:04.367]  At least I did the cheat sheet and went to the sub-page to see it for myself where he called Hispanics subhuman, dumb little cockroaches, things like that.
[02:55:04.887 --> 02:55:06.648]  So many communists are so elitist.
[02:55:08.328 --> 02:55:09.489]  He saw himself as Spanish.
[02:55:10.728 --> 02:55:16.314]  And then you see all these, you know, folks wearing the Che Guevara shirts like it's sexy when he really was a mass murderer.
[02:55:16.834 --> 02:55:21.178]  And Fidel Castro and Raul and the hundreds of thousands they've killed and the millions they've tortured.
[02:55:22.300 --> 02:55:23.881]  And then how they romanticize it.
[02:55:24.121 --> 02:55:26.964]  But at the same time, I know the West has got its own forms of corruption.
[02:55:28.423 --> 02:55:33.544]  And a bunch of mafias are mad that their island was taken from them, so they want to keep that beef going.
[02:55:33.804 --> 02:55:37.085]  What's your brief take summing up the Cuba situation?
[02:55:37.105 --> 02:55:51.008]  Because, yeah, when they make it about old 57 Chevys because they can't manufacture cars like North Korea, or they make it about cigars or scuba diving, how great it would be, it's really brushing over a lot of important history.
[02:55:51.986 --> 02:55:53.908]  Alex, what you just said right now is so terrific.
[02:55:53.928 --> 02:55:54.649]  You know what you just did?
[02:55:54.689 --> 02:55:55.390]  You nuanced.
[02:55:55.430 --> 02:55:57.392]  You said, this is what I'm saying.
[02:55:57.772 --> 02:55:58.893]  Yes, yes, yes, yes, yes.
[02:55:59.334 --> 02:56:01.116]  All I'm saying was that, very simply,
[02:56:02.415 --> 02:56:03.256]  Ask one question.
[02:56:03.516 --> 02:56:09.960]  What about the reparations of all the Cubans who had their property and their businesses and their land seized after the revolution?
[02:56:10.761 --> 02:56:11.441]  Is that coming up?
[02:56:11.741 --> 02:56:24.790]  We talk about reparations for everybody else, which is a good idea, but if the Jones family lives in Havana or San Fuegos or wherever, and all of a sudden that's gone, it's been in your family from day one, is there any talk about that?
[02:56:25.330 --> 02:56:33.940]  Let me just say, Alex, there's not enough time to go through it, but your nuance and the lionization of Che as some kind of semiotic darling, you know, is another story.
[02:56:34.441 --> 02:56:36.964]  Let me throw one more thing at you about New York before I forget.
[02:56:38.206 --> 02:56:44.307]  We've got to be careful also about, we've got to, at one time, understand there are conspiracies.
[02:56:44.407 --> 02:56:45.988]  There are indeed false flags.
[02:56:46.008 --> 02:56:46.748]  There are indeed.
[02:56:47.208 --> 02:56:51.049]  But don't need your, you have another group of people in New York.
[02:56:51.069 --> 02:56:53.529]  Yeah, I don't think the cops getting killed was a false flag.
[02:56:53.949 --> 02:56:55.550]  That's exactly what I was going to say.
[02:56:55.570 --> 02:56:57.270]  But I mean the false flags jump out at you.
[02:56:57.310 --> 02:56:58.870]  I'm not going to get into all the points.
[02:56:58.890 --> 02:57:00.251]  You learn how to recognize them.
[02:57:00.871 --> 02:57:02.411]  And I just don't see any evidence of that.
[02:57:02.451 --> 02:57:04.371]  Let's go to, people get mad at me for saying that.
[02:57:04.451 --> 02:57:05.852]  I just tell people what I think.
[02:57:05.892 --> 02:57:06.612]  Maybe I'm not right.
[02:57:06.632 --> 02:57:07.192]  I agree.
[02:57:07.612 --> 02:57:09.614]  Nelson in Florida, you're on the air, go ahead.
[02:57:10.775 --> 02:57:16.919]  Yeah, we need an informed public, and Lionel hit the nail on the head on how to do that with his buddy Dale Watson up there.
[02:57:17.420 --> 02:57:26.426]  Every city's got their favorite musicians that have a huge following, and if we do Farm Aid, Y2K, we hit it, and everybody pushes this.
[02:57:26.506 --> 02:57:35.153]  Mike Adams, Oath Keepers, Ben Swan, Max Keiser, Carol Celente, and you, Alex, and Russell Brand host this, and we host this in every town.
[02:57:35.717 --> 02:57:38.901]  And we do this as a parade, not protest.
[02:57:38.941 --> 02:57:40.122]  We need to have parades.
[02:57:40.555 --> 02:57:44.716]  When we do it a three-day event, we get everybody there, everybody takes us, comes through the door.
[02:57:44.776 --> 02:57:46.997]  Like American rebirth parades.
[02:57:47.457 --> 02:57:49.698]  The problem is it can be like a movement like the Tea Party.
[02:57:50.018 --> 02:57:53.640]  It's hard to get organizations and people to work together in the schedules.
[02:57:54.520 --> 02:58:02.863]  But that is certainly a good idea to make freedom a celebration, not a war in the streets, a velvet revolution.
[02:58:02.923 --> 02:58:03.523]  Great point.
[02:58:03.823 --> 02:58:04.824]  Glad you held to say that.
[02:58:04.884 --> 02:58:05.824]  Anything else, Nelson?
[02:58:06.775 --> 02:58:13.341]  Yeah, well, if we get everybody involved, we got the truckers, we got bikers, overpasses, dot org, I mean, we got everybody's working together.
[02:58:13.661 --> 02:58:14.922]  We just all need to coordinate.
[02:58:14.962 --> 02:58:17.124]  If we coordinate our efforts, it'll be easy.
[02:58:17.164 --> 02:58:20.006]  We call, we the people, we all be carrying the same sign.
[02:58:20.387 --> 02:58:21.087]  We the people.
[02:58:21.107 --> 02:58:26.372]  I know, but you have to understand, trying to coordinate something also makes it easy to chop the head off, and it gets to, believe me, I've tried it.
[02:58:27.372 --> 02:58:34.878]  We did enough overpass type deals or whatever, then it congeals towards more centralization, not centralization the other way.
[02:58:34.918 --> 02:58:36.640]  But we're going to go to some overdrive here.
[02:58:36.660 --> 02:58:40.182]  If Lionel can do five more minutes to talk to Richard and Greg and a few others.
[02:58:40.202 --> 02:58:41.683]  I'm going to come back and jam in a few more calls.
[02:58:41.703 --> 02:58:42.664]  70 seconds.
[02:58:42.904 --> 02:58:43.705]  Merry Christmas.
[02:58:43.765 --> 02:58:44.245]  Be safe.
[02:58:44.285 --> 02:58:45.206]  God bless you all.
[02:58:45.446 --> 02:58:49.429]  Thanks to all our affiliates and sponsors and listeners and for your prayers and the good Lord above.
[02:58:49.930 --> 02:58:53.873]  This is GCN, the Genesis Communications Radio Network.
[02:58:57.330 --> 02:59:08.455]  Sold out for weeks due to the difficult and extensive proprietary process behind its creation, the exclusive InfoWars Life Secret 12 formulation is now back in stock in the last limited shipment of 2014.
[02:59:08.695 --> 02:59:22.462]  The most bioactive form that has been created with our proprietary process, this ultra-clean vitamin B12 nutraceutical has been carefully crafted and developed over the last two years and is based on cellular science of how your body actively absorbs essential nutrients.
[02:59:22.922 --> 02:59:25.764]  Secret 12 is taken by mouth, right on the tongue, and then swallowed.
[02:59:26.004 --> 02:59:27.205]  No needles, no injections.
[02:59:27.445 --> 02:59:31.467]  Vitamin B12 deficiency is linked to scores of serious problems.
