[00:00:00.450 --> 00:00:03.317]  Coast to Coast, direct from Austin.
[02:50:13.272 --> 02:50:14.592]  This stuff is amazing.
[02:50:14.892 --> 02:50:16.793]  It's very simple, the solution, isn't it?
[02:50:17.486 --> 02:50:19.046]  The iodine conspiracy, folks.
[02:50:19.066 --> 02:50:26.529]  They put everything in the water, in the food, the bromine, the bromide, the chlorine, everything in that same halogen table that's bad instead of the good halogen you need.
[02:50:29.070 --> 02:50:29.570]  Unbelievable.
[02:50:30.530 --> 02:50:33.951]  Consult your physician before you do this, because a lot of you are so toxic like I was.
[02:50:34.251 --> 02:50:38.353]  Within 15 days to a month, you'll go through a detox and feel like you got a hangover for a week.
[02:50:38.793 --> 02:50:42.894]  But let me tell you, on the other side of that, for me, there's been something akin to Valhalla.
[02:50:47.580 --> 02:50:51.621]  And like every blessing and everything good from God, it helps fund the operation.
[02:50:51.841 --> 02:50:52.422]  It's incredible.
[02:50:52.802 --> 02:50:53.742]  It helps our listeners.
[02:50:53.962 --> 02:50:54.862]  It's win-win-win.
[02:50:55.423 --> 02:50:56.663]  Multi-sided victories.
[02:50:57.043 --> 02:50:57.943]  That's what I'm into.
[02:50:58.203 --> 02:50:58.964]  That's what I believe in.
[02:50:59.264 --> 02:51:00.204]  Not predatory.
[02:51:00.244 --> 02:51:01.664]  The pie's only this size.
[02:51:01.985 --> 02:51:02.925]  Screw everybody else.
[02:51:03.525 --> 02:51:05.886]  So, InfoWarsLife.com, thank you all for your support.
[02:51:06.186 --> 02:51:09.427]  We're gonna come back straight ahead with David Knight and Anthony Gucciardi.
[02:51:09.807 --> 02:51:10.988]  You know about RVs.
[02:51:11.188 --> 02:51:12.448]  You've heard about bunkers.
[02:51:12.648 --> 02:51:15.209]  But surviving is not recreation.
[02:51:15.410 --> 02:51:17.931]  And man wasn't made to live underground.
[02:51:18.171 --> 02:51:20.172]  Introducing Survivalist Camps.
[02:51:20.332 --> 02:51:28.795]  The ultimate fully functional off-the-grid survival bug-out house that's mobile, well-equipped, and custom-built to outlast any other RV or trailer.
[02:51:29.035 --> 02:51:31.817]  Go to survivalistcamps.com to learn more.
[02:51:32.037 --> 02:51:34.238]  That's survivalistcamps.com.
[02:51:34.358 --> 02:51:36.539]  Providing your basic needs to survive.
[02:51:36.959 --> 02:51:38.280]  survivalistcamps.com
[02:51:39.560 --> 02:51:41.681]  Attention all radio listeners.
[02:51:41.921 --> 02:51:48.244]  Survival Life is giving away free credit card knives exclusively to our radio listeners.
[02:51:48.904 --> 02:51:56.647]  Visit freecovertknife.com to see this covert knife in action and to claim yours free.
[02:51:57.147 --> 02:51:59.928]  It's the same knife you've seen in airline magazines for $29.95.
[02:52:01.329 --> 02:52:03.270]  But today, it's yours free.
[02:52:03.810 --> 02:52:05.050]  Just pay shipping and handling.
[02:52:05.470 --> 02:52:08.452]  Go to freecovertknife.com.
[02:52:08.672 --> 02:52:09.052]  Go now!
[02:52:10.629 --> 02:52:11.670]  In the near future.
[02:52:11.970 --> 02:52:15.613]  When you realize how fake it all is, the football, the basketball.
[02:52:15.633 --> 02:52:16.113]  Security alert.
[02:52:16.473 --> 02:52:17.494]  Security alert.
[02:52:17.694 --> 02:52:19.435]  This is Homeland Security.
[02:52:19.715 --> 02:52:20.336]  Analysis.
[02:52:20.596 --> 02:52:21.257]  InfoWars.
[02:52:21.317 --> 02:52:23.258]  Building independent media operations.
[02:52:23.278 --> 02:52:28.261]  You let the worst people get controlled and tell us that we are the ones responsible.
[02:52:28.301 --> 02:52:29.262]  Crime Directive.
[02:52:29.322 --> 02:52:30.783]  Discredit Alex Jones.
[02:52:30.883 --> 02:52:33.665]  Jones is the wildly popular conspiracy theorist.
[02:52:33.725 --> 02:52:36.828]  A popular conspiracy theory talk show called InfoWars.
[02:52:36.968 --> 02:52:39.209]  Alex Jones is now in an Austin jail.
[02:52:39.269 --> 02:52:40.350]  These people are assaulting
[02:52:40.470 --> 02:52:43.112]  Targeting of patriots engaged.
[02:52:43.612 --> 02:52:45.253]  They are never going to stop.
[02:52:45.553 --> 02:52:49.495]  They're never going to deviate from their program until we stop them.
[02:52:49.595 --> 02:52:52.817]  Block free iPhone ads at Infowars.com.
[02:52:53.177 --> 02:52:55.879]  Block free podcast and video feed.
[02:52:56.559 --> 02:52:57.279]  Imperative.
[02:52:57.560 --> 02:52:59.521]  Destroy 4-Minute TV.
[02:52:59.561 --> 02:53:03.963]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[02:53:04.103 --> 02:53:06.405]  Intellectually, it's begun and you can feel it.
[02:53:09.255 --> 02:53:12.678]  A 30-day GMO-free emergency food supply for only $99?
[02:53:13.559 --> 02:53:21.765]  At 30dayfoodsupply.com, you can purchase Oregon Trail Foods' one-month supply of high-quality, nutritious, and healthy emergency meals.
[02:53:22.145 --> 02:53:30.412]  For less than $100, these vegetarian meals are naturally high in fiber, carbs, and protein, and they're packed with oxygen absorbers in Mylar pouches.
[02:53:30.672 --> 02:53:31.493]  They're completely free.
[02:53:31.653 --> 02:53:37.956]  Of any artificial flavors and colorings, have a 20-year shelf life and take up to 70% less space than number 10 cans.
[02:53:37.996 --> 02:53:39.856]  They even offer a gluten-free option.
[02:53:40.176 --> 02:53:42.878]  Oregon Trail Foods and 30dayfoodsupply.com.
[02:53:43.158 --> 02:53:47.639]  Keep prices low by buying directly from the producers in Oregon and then passing the savings to you.
[02:53:48.020 --> 02:53:55.362]  Purchase a 30-day, 90-serving emergency food supply for only $99 this month and $10 ships your entire order.
[02:53:55.863 --> 02:53:56.723]  Visit the website.
[02:53:56.883 --> 02:53:59.905]  At 30dayfoodsupply.com or call 541-229-0010.
[02:54:00.366 --> 02:54:06.370]  That's 30dayfoodsupply.com where they make preparedness affordable.
[02:54:06.931 --> 02:54:07.791]  30dayfoodsupply.com.
[02:54:28.271 --> 02:54:31.392]  Ladies and gentlemen, I'll be back this Sunday, 4 to 6 p.m.
[02:54:31.432 --> 02:54:34.533]  Central, and I'm going to have David Knightride shotgun with me again.
[02:54:34.553 --> 02:54:36.313]  So that's coming up this Sunday.
[02:54:36.333 --> 02:54:39.794]  Then I'll be back by my lonesome all next week, ladies and gentlemen.
[02:54:40.695 --> 02:54:48.157]  But all work and no play makes Jack a dull boy, and also my kids grow up and I don't even know who they are sometimes if I don't take this time off.
[02:54:48.197 --> 02:54:51.378]  So I appreciate all of you and your support as well.
[02:54:51.398 --> 02:54:55.519]  But let me tell you, I think David and people like Gucci Arty do a better job than I do many days.
[02:54:55.919 --> 02:54:57.900]  You know, I get really angry, folks.
[02:54:58.140 --> 02:55:00.702]  That there's this predatory takeover.
[02:55:01.282 --> 02:55:05.665]  The LAPD's announced, yeah, we're going to use drones and law enforcement for manhunts and attract the public.
[02:55:06.005 --> 02:55:07.366]  Yeah, we're weaponizing drones.
[02:55:08.887 --> 02:55:09.628]  Yeah, you know what?
[02:55:09.648 --> 02:55:11.469]  We have been putting stuff in the water to control you.
[02:55:12.090 --> 02:55:17.393]  I mean, and then I see the sheep-like public that is just such victims and have no idea what they're going under.
[02:55:18.134 --> 02:55:25.499]  I look at the Walmartians at the grocery store and what they're eating and what they're doing, and then I read all the globalist documents where it's planned.
[02:55:26.502 --> 02:55:32.864]  And imagine you come in and the state says, the doctor now isn't with the state, but they're a slave of the state.
[02:55:32.904 --> 02:55:33.905]  It's indentured servitude.
[02:55:34.265 --> 02:55:36.145]  That's totally illegal under our Constitution.
[02:55:37.346 --> 02:55:39.807]  And they're going to have a private conversation with your child now.
[02:55:40.987 --> 02:55:41.767]  And we know what's in that.
[02:55:41.847 --> 02:55:43.048]  Well, what guns do your parents have?
[02:55:43.088 --> 02:55:43.668]  Do they beat you?
[02:55:43.948 --> 02:55:44.528]  Do you need help?
[02:55:44.568 --> 02:55:45.329]  Do you need an abortion?
[02:55:45.349 --> 02:55:46.449]  You know, you have a right to an abortion.
[02:55:47.249 --> 02:55:50.470]  In California, they say they can give your kids inoculations without parental consent.
[02:55:51.531 --> 02:55:54.572]  Because if the child wants it, they can even pay them to do it.
[02:55:55.353 --> 02:55:57.796]  We'll give you $200, take the shot, 9-year-old.
[02:55:59.798 --> 02:56:02.881]  Well, it's the same reason that a 15-year-old can't have sex with an 18-year-old.
[02:56:03.222 --> 02:56:04.543]  You don't have consent.
[02:56:05.464 --> 02:56:06.865]  You aren't at the age of consent.
[02:56:07.586 --> 02:56:09.608]  Next, they're going to have loans to 10-year-olds.
[02:56:09.689 --> 02:56:12.592]  I mean, this is pure criminal classic evil.
[02:56:14.315 --> 02:56:18.758]  And we've got to get in the face of the imperious government and let them know they're not our boss.
[02:56:18.778 --> 02:56:30.485]  That's an incredible article out of Bloomberg, David, where you don't get water, you don't get medicine, and, you know, we've got to pay the bankers their 600-plus percent profit on debts that are total scams, if you study how the IMF and World Bank works.
[02:56:31.186 --> 02:56:33.967]  Closing comments on that and just how big this is.
[02:56:34.008 --> 02:56:38.991]  Hey, a journalist wants a FOIA request, we're going to arrest you or call Homeland Security.
[02:56:39.611 --> 02:56:41.172]  for doing what's legal and lawful.
[02:56:41.512 --> 02:56:43.353]  But, oh, your kids belong to us.
[02:56:43.453 --> 02:56:46.595]  I mean, this is literally the system trying to break our will.
[02:56:48.316 --> 02:56:49.837]  I hope there's a big backlash against this.
[02:56:49.897 --> 02:56:52.179]  David, Anthony Gucciardi, closing comments.
[02:56:52.679 --> 02:56:57.662]  Well, you know, Alex, it's always about corporate profits and government control.
[02:56:57.702 --> 02:57:00.024]  That's what this kind of economic fascism is about.
[02:57:00.064 --> 02:57:01.785]  That's what we're talking about with Obamacare.
[02:57:02.265 --> 02:57:03.446]  They always sell it with
[02:57:03.626 --> 02:57:04.287]  We're good to go.
[02:57:19.301 --> 02:57:22.282]  They were making nearly 700% profits.
[02:57:22.922 --> 02:57:24.663]  The bankers were out of Hugo Chavez.
[02:57:24.783 --> 02:57:32.405]  And now, as they're having economic hardship under the new president, they are depriving the citizens there of water and even medicine.
[02:57:32.445 --> 02:57:33.546]  They have to go across the border.
[02:57:33.566 --> 02:57:37.387]  They've had 42 people die since February because of these shortages.
[02:57:37.787 --> 02:57:38.887]  That's the way they always put it.
[02:57:39.247 --> 02:57:40.868]  And we see that coming up from Hillary Clinton.
[02:57:40.888 --> 02:57:43.569]  It was a story yesterday where she was out there talking about
[02:57:44.713 --> 02:57:51.537]  The 0.01%, not even the 1%, you know, the 99 versus 1%.
[02:57:52.017 --> 02:57:54.819]  She's putting herself out there as a populist, that she's concerned for people.
[02:57:54.859 --> 02:58:08.066]  And yet, at the same time, she and Bill and their daughter are at Goldman Sachs headquarters and they're collecting a half a billion dollars, $500 million from Goldman Sachs alone for their
[02:58:08.166 --> 02:58:17.191]  That's right, and they make their money off of cattle deals and insider deals where they go, oh, you won the cattle futures, like, oh, you went to the lottery and you just won every time, Hillary.
[02:58:17.431 --> 02:58:19.292]  No, they're giving it to her as a payoff.
[02:58:19.633 --> 02:58:21.874]  That was proven with McDougal and others.
