[00:00:02.174 --> 00:00:03.336]  Coast to coast.
[02:48:52.873 --> 02:49:05.754]  Infowars has been covering for a long time the dream of Ray Kurzweil, now Director of Engineering at Google, and of others, that they will transfer their consciousness into machines, that they will merge with machines in what they call the Singularity.
[02:49:06.723 --> 02:49:11.067]  So, Professor, are we going to be able to live forever, store memories?
[02:49:11.787 --> 02:49:25.637]  Well, President Barack Obama and the European Union are going to dump a billion dollars, that's a billion with a B, not an M, to the Brain Project so that we're going to create basically a disk with all your neural patterns, maybe your memories and thoughts and desires on it.
[02:49:26.098 --> 02:49:30.801]  The short-term goal is to cure mental illness, one of the great scourges of the human race.
[02:49:31.082 --> 02:49:32.723]  But long-term, if you die,
[02:49:33.203 --> 02:49:37.348]  In some sense, your genome and your connectome will live on forever.
[02:49:37.949 --> 02:49:44.197]  The real singularity is the merging of global corporations with global government in order to enslave you.
[02:49:44.605 --> 02:49:48.287]  We've already seen a huge upswing in prosperity because of the IT revolution.
[02:49:48.688 --> 02:49:54.491]  The kind of things that you're talking about, though, sound like they could expand our economy, improve our lives.
[02:49:54.731 --> 02:49:56.292]  They see you as lab rats.
[02:49:56.632 --> 02:50:02.776]  They will offer you some temporary beneficial benefits in order to get you to accept their brain and memory technology.
[02:50:03.336 --> 02:50:05.738]  But it will be the instruments of your enslavement.
[02:50:07.910 --> 02:50:12.753]  Excellent report by David Knight there in the newsroom, ladies and gentlemen.
[02:50:13.153 --> 02:50:16.435]  And there's more of that every night, 7 o'clock Central, InfoWars Nightly News.
[02:50:16.495 --> 02:50:21.437]  I'm skipping this network break to go to Chris, Robert, Laura, Tom, and Travis for the transmission in Suze.
[02:50:22.218 --> 02:50:33.184]  But please understand that this could all be neutral, and then we could decide whether we wanted to change ourselves, give up our humanity, and become something different.
[02:50:34.895 --> 02:50:36.796]  They are not making it voluntary.
[02:50:36.856 --> 02:50:40.258]  They intend to make it mandatory and are phasing it in right now.
[02:50:41.359 --> 02:50:45.361]  Just like the illegal spying, just like the forced medication with the fluoride in the water.
[02:50:46.942 --> 02:50:47.662]  They think it's funny.
[02:50:49.704 --> 02:50:52.025]  And they will end up being destroyed in it as well.
[02:50:52.965 --> 02:51:02.391]  The funny thing about some of the top eugenicists in this country, if you go back to the 1920s and 30s, is most of them ended up being in insane asylums and ended up being mentally ill or committing suicide.
[02:51:05.663 --> 02:51:07.984]  I'm not saying all those psychologists and people are eugenicists.
[02:51:08.004 --> 02:51:15.386]  Sigmund Freud said that a fear of weapons shows a gross immaturity and childishness.
[02:51:16.546 --> 02:51:17.527]  Give me the exact quote.
[02:51:17.587 --> 02:51:18.907]  Sigmund Freud on fear of weapons.
[02:51:19.007 --> 02:51:19.727]  Type that in, guys.
[02:51:19.747 --> 02:51:31.411]  I want to give the exact quote because I saw that years ago and then I was doing research last night, late last night, and came back across it on an official psychology site with a bunch of other quotes.
[02:51:32.531 --> 02:51:33.091]  But that's true.
[02:51:33.111 --> 02:51:35.152]  I mean, it shows if you have a fear of like a butcher knife,
[02:51:37.034 --> 02:51:43.838]  Oh, somebody pulls out a butcher knife and you're cutting carrots or something, or a fear of a gun or whatever, it really does show a childishness.
[02:51:44.358 --> 02:51:57.626]  While we're finding that quote, please don't forget that InfoWars Nightly News is subscriber, but then we pay it forward to YouTube and everything the next day, and we're developing a lot of other avenues to get it out to folks, a lot of TV stations and people download it every day and end up playing it the next day.
[02:51:58.286 --> 02:52:00.028]  You can see the Nightly News 7 o'clock every night.
[02:52:00.048 --> 02:52:01.769]  Some nights it's live, a lot of times taped to air.
[02:52:02.049 --> 02:52:04.171]  We do special live reports as well and so much more.
[02:52:04.492 --> 02:52:05.913]  It's all my films, so much more.
[02:52:05.973 --> 02:52:08.635]  If there's anywhere you'd want to subscribe to digital media.
[02:52:09.096 --> 02:52:11.358]  So 11 people can use the same username and passcode.
[02:52:11.378 --> 02:52:15.261]  It's PrisonPlanet.tv and it is your purchase of that yearly membership.
[02:52:15.281 --> 02:52:17.103]  You get three months free or get a monthly for $5.95.
[02:52:17.143 --> 02:52:19.385]  Finance is what we do.
[02:52:19.405 --> 02:52:21.027]  It takes about a minute to sign up.
[02:52:21.607 --> 02:52:24.909]  And again, create a unique username and passcode and share it with friends and family.
[02:52:25.330 --> 02:52:27.071]  Eleven people can simultaneously sign up.
[02:52:27.091 --> 02:52:29.512]  It's on Roku, Boxee, so many other systems.
[02:52:29.833 --> 02:52:31.674]  PrisonPlanet.tv.
[02:52:32.254 --> 02:52:34.876]  All right, let's go to Chris in South Carolina.
[02:52:35.236 --> 02:52:36.097]  Chris, you're on the air.
[02:52:36.117 --> 02:52:36.597]  Thanks for holding.
[02:52:37.618 --> 02:52:38.058]  Yes, sir.
[02:52:39.579 --> 02:52:43.922]  I was wanting to go at the angle of, you know, your movie, Endgame.
[02:52:44.282 --> 02:52:44.563]  Yes, sir.
[02:52:45.723 --> 02:52:45.964]  Okay.
[02:52:47.625 --> 02:52:50.647]  You have said many times that the globalists
[02:52:51.778 --> 02:52:54.360]  The two main issues are China and Russia.
[02:52:54.380 --> 02:52:55.761]  All right.
[02:52:55.901 --> 02:52:58.443]  What if they're occupying China?
[02:53:00.224 --> 02:53:02.406]  What if they're starting this war with Russia?
[02:53:02.786 --> 02:53:04.007]  The nukes are missing.
[02:53:04.948 --> 02:53:05.368]  All right.
[02:53:05.728 --> 02:53:10.892]  You got the commanders and everything else within the military being purged.
[02:53:11.872 --> 02:53:15.755]  All at the same time, they're rolling out all of this stuff like you were saying.
[02:53:16.155 --> 02:53:24.762]  They've also killed the bankers, and they have also disappeared a bunch of tech guys who have created a lot of this technology.
[02:53:25.703 --> 02:53:28.245]  You tell me what you think this war is about.
[02:53:30.046 --> 02:53:31.107]  Well, again, you said it.
[02:53:31.127 --> 02:53:40.795]  The globalists are above the countries, not totally controlling them, but playing them off against each other, while they transfer the governmental authority to unelected private corporate boards.
[02:53:42.369 --> 02:53:44.230]  And then once that's in place, Katie, bar the door.
[02:53:44.250 --> 02:53:45.871]  We've already seen what they've done in third world countries.
[02:53:46.772 --> 02:53:49.894]  So it's just the conflict they'll make trillions off of.
[02:53:50.875 --> 02:53:57.300]  And Putin won't mind it because he'll get to become stronger and become a hero because he's challenging the West.
[02:53:58.220 --> 02:54:06.746]  That's why we keep having war and keep having death and keep having our real progress destroyed because governments do the same tricks over and over again because they work.
[02:54:09.168 --> 02:54:12.030]  Tom, you have these Russian sleeper people.
[02:54:12.879 --> 02:54:13.179]  Okay.
[02:54:14.320 --> 02:54:20.484]  Then you have NATO, who Obama has given our military to.
[02:54:22.786 --> 02:54:26.368]  Alright, they're saying NATO strikes, which is, would basically beat us.
[02:54:28.310 --> 02:54:28.630]  Okay?
[02:54:28.650 --> 02:54:31.832]  Excuse me, I lost my thoughts.
[02:54:31.892 --> 02:54:32.513]  I mean, it's alright.
[02:54:33.133 --> 02:54:34.614]  What exactly are you getting at?
[02:54:35.775 --> 02:54:38.537]  I think this is more or less
[02:54:39.526 --> 02:54:42.168]  Yeah, it's a money-making thing, like you were saying.
[02:54:42.328 --> 02:54:44.690]  Ukraine has a lot of... Well, it's more than just make money.
[02:54:45.110 --> 02:54:46.211]  The globals have unlimited money.
[02:54:46.551 --> 02:54:49.473]  They do it to transfer wealth and destroy it out of the economy.
[02:54:49.493 --> 02:54:55.057]  I mean, see, Russia and the Ukraine are some of the stronger countries.
[02:54:55.898 --> 02:54:59.220]  But if you can break them down, then what do you have?
[02:54:59.641 --> 02:55:00.201]  No, no, that's it.
[02:55:00.261 --> 02:55:00.822]  Bankrupt them.
[02:55:00.862 --> 02:55:01.582]  No, I totally agree.
[02:55:01.602 --> 02:55:02.463]  I appreciate your call.
[02:55:02.483 --> 02:55:03.123]  That's what's going on.
[02:55:03.764 --> 02:55:06.546]  Have an arms race with them that breaks them just like they have with the Soviet Union.
[02:55:07.737 --> 02:55:11.918]  Except now America's totally run by globalists, so it's not America doing this to Russia.
[02:55:12.899 --> 02:55:17.200]  It is literally the same people that are ruining our lives doing it.
[02:55:17.220 --> 02:55:21.281]  And so the American people and the Russian people are in the same boat, is what I keep trying to get at.
[02:55:21.742 --> 02:55:23.622]  Robert in California, go ahead, you're on the air.
[02:55:23.642 --> 02:55:28.604]  Hey, I'm Robert, obviously from California, I live in California.
[02:55:28.624 --> 02:55:34.646]  I don't know if I asked you to feed information as a producer for a TV show called Hard Copy, if you remember that one.
[02:55:35.006 --> 02:55:35.186]  Yes.
[02:55:36.715 --> 02:55:41.976]  Yeah, anyway, um, the biggest thing that you've done since InfoWars was basically your Piers Morgan thing.
[02:55:42.016 --> 02:55:47.158]  I'm going to now set the next stage for the next level of your show to progress on to TV.
[02:55:47.238 --> 02:55:49.739]  We could probably get you on satellite, on direct TV.
[02:55:49.839 --> 02:55:54.480]  You could use the same advertisers, um, so you'd be worldwide with your broadcast through satellite.
[02:55:54.800 --> 02:55:57.361]  The information I'm giving you right now is world-breaking.
[02:55:57.821 --> 02:56:05.783]  Right now they're going to test, the UN's going to test out the cyber, um, teams to shut down the internet once I tell you this information and where to locate the information on the internet.
[02:56:06.511 --> 02:56:17.678]  It reveals exactly a covert operation in order to use special operators from the White House, Pentagon, and CIA, as you were saying, to take away people's guns.
[02:56:18.339 --> 02:56:20.120]  Number one, people who have access.
[02:56:20.180 --> 02:56:22.361]  It's like finding a diamond in the rough on the sand.
[02:56:22.601 --> 02:56:24.623]  There's diamonds out there in the sand, but you gotta know where to look.
[02:56:25.043 --> 02:56:32.468]  As intelligence, I actually, I retired, I left hard copy as one of the producers for the show, and now I'm a licensed private investigator.
[02:56:33.415 --> 02:56:35.416]  Yeah, I've been on Hard Copy about 10 times.
[02:56:35.917 --> 02:56:36.837]  That was an interesting show.
[02:56:37.277 --> 02:56:39.538]  So, didn't Bill O'Reilly's be on that?
[02:56:39.598 --> 02:56:42.440]  But listen, bottom line, what's the information?
[02:56:43.801 --> 02:56:46.742]  Okay, the information is basically, you hit him on YouTube.
[02:56:46.982 --> 02:56:51.184]  If you go to YouTube, and you have to take screenshots, because they will be removed by the White House.
[02:56:51.404 --> 02:56:54.906]  You go to YouTube, you type in, Crisis Actress Menoudos.
[02:56:54.986 --> 02:56:59.148]  There's a lady who works for the government, who's a witness from every single scene.
[02:56:59.949 --> 02:57:00.849]  The Boston bombing?
[02:57:01.089 --> 02:57:01.930]  She's a witness there.
[02:57:03.120 --> 02:57:06.161]  Andy Hook, she's a witness there, and four other scenarios.
