[00:00:01.831 --> 00:00:02.992]  Coast to coast.
[02:35:15.562 --> 02:35:15.882]  Okay?
[02:35:15.942 --> 02:35:16.803]  And that's what we have there.
[02:35:17.103 --> 02:35:19.124]  And then you support the broadcast, but more importantly, you can
[02:35:20.100 --> 02:35:26.708]  Commit now, buy it, for spring it's here, and then have your spring, summer, and then late summer, fall garden.
[02:35:27.730 --> 02:35:36.181]  And they've got it from just the basic stables, right through to fruit trees, you name it, InfoWarsStore.com, click on the InfoWars Seed Center.
[02:35:37.330 --> 02:36:06.038]  And I'm going to do something this year and even show video of it, because this is something that was actually done in other... Johnny Appleseed did this in four different states, and it was a European tradition that the systems would try to not let the serfs produce enough food, but they would then sneak into the king's land, which was about 90% usually, and would quietly plant fruit trees, quietly plant vegetables, and things separately, because they could only use a tiny plot of what they had, and then that was surveilled and taxed, so people would plant
[02:36:07.120 --> 02:36:08.661]  In the rural areas.
[02:36:08.721 --> 02:36:14.525]  And I'm gonna go out with the film crew on some of the hike and bike trails and some of the highway areas up in the trees.
[02:36:14.845 --> 02:36:16.126]  And I'm gonna plant fruit trees.
[02:36:16.226 --> 02:36:20.528]  I'm gonna plant pumpkin patches, depending on the, you know, topography.
[02:36:20.968 --> 02:36:23.330]  I'm gonna plant tomato plants, pepper plants.
[02:36:23.690 --> 02:36:26.312]  And then I'm gonna go harvest them guerrilla gardening.
[02:36:27.933 --> 02:36:29.013]  Guerrilla gardening.
[02:36:30.374 --> 02:36:31.835]  So it's something very exciting to do.
[02:36:31.855 --> 02:36:32.856]  Now is the time.
[02:36:33.136 --> 02:36:34.677]  They don't want you doing it, so you need to do it.
[02:36:35.791 --> 02:36:39.615]  Infowarsstore.com or call toll free 888-253-3139.
[02:36:39.675 --> 02:36:46.001]  Or go to MyPatriotSupply.com forward slash Alex and they got a good, we sell their brand, the stuff they put together, it's really good.
[02:36:46.641 --> 02:36:49.324]  So get it from them, I don't care, just get the seeds folks, get them out to people.
[02:36:52.847 --> 02:36:59.553]  Now, we are going to get into an issue of the First Amendment and how far does the First Amendment go to protect what you say?
[02:37:00.612 --> 02:37:16.298]  There have been cases in the news like death of a president that came out in 2006 that basically lionized a fictional character for killing President Bush.
[02:37:17.894 --> 02:37:21.717]  And it is about the trial of the person that kills President George W. Bush.
[02:37:22.057 --> 02:37:26.660]  And they've had comedians that have come out and talked about killing George Bush and things like that.
[02:37:27.281 --> 02:37:33.305]  And as long as you're not seriously saying, kill them, or you're not calling for others to kill them, I believe it's protected speech.
[02:37:33.325 --> 02:37:35.106]  And the Secret Service has operated as if it is.
[02:37:35.567 --> 02:37:40.130]  They do go out and assess to see if you seriously wanted harm to come to those people.
[02:37:40.830 --> 02:37:42.832]  Now, we have an article up on InfoWars.com
[02:37:44.827 --> 02:37:55.175]  Dealing with the Fox Brothers studios that are very talented, who've put out now two seasons of Obama doing battle with Conrad the Constitution.
[02:37:55.935 --> 02:37:59.378]  And I and Ron Paul and others have featured in some of their past episodes.
[02:37:59.398 --> 02:38:01.519]  Some have gotten millions of views, others just tens of thousands.
[02:38:02.100 --> 02:38:05.743]  But the point is, Obama assassination animated satire alerts
[02:38:06.835 --> 02:38:07.636]  Secret Service.
[02:38:07.656 --> 02:38:10.938]  So Secret Service responds to animation and cartoon, basically is what's happened.
[02:38:11.918 --> 02:38:17.802]  Paranoid National Security State continues intimidation of dissenting media voices.
[02:38:18.602 --> 02:38:25.767]  The creators of the YouTube animated series Conrad the Constitution say they've been paid a visit by the Secret Service concerning their latest work.
[02:38:25.827 --> 02:38:27.087]  Well, family's been called by them.
[02:38:27.307 --> 02:38:32.130]  They say they're getting a visit entitled Obama Assassination.
[02:38:33.131 --> 02:38:34.212]  And clearly it is
[02:38:36.573 --> 02:38:37.073]  Satire.
[02:38:37.474 --> 02:38:46.501]  They contacted us and so we got them on in the email and said I just wanted to let you guys know the Secret Service has been in contact with my family and is coming to interview me soon about our latest episode.
[02:38:46.801 --> 02:38:48.583]  If I end up disappearing you'll know why.
[02:38:48.603 --> 02:38:52.786]  The email states and that's from Tim Fox.
[02:38:53.207 --> 02:38:55.368]  We've got Tim Fox via phone and Jay Fox
[02:38:56.585 --> 02:39:03.151]  His brother, or other way around, we have... Give me a printout and let me know.
[02:39:03.811 --> 02:39:06.454]  Bring me a printout and when you bring me one I'll know and I'll go off that.
[02:39:06.834 --> 02:39:17.944]  Anyways, what I was saying is we have them on the line with us and we're going to be getting them on the transmission with us coming up here in just a few minutes.
[02:39:19.301 --> 02:39:30.926]  But first I wanted to air, and then give some commentary for radio listeners, the latest episode, Season 2, Episode 8 of Conrad the Constitution.
[02:39:31.746 --> 02:39:34.227]  And so here is the newest thought crime.
[02:39:34.567 --> 02:39:37.208]  And remember earlier I covered these articles.
[02:39:37.588 --> 02:39:41.550]  New York Times cartoons suggest climate change deniers should be stabbed to death.
[02:39:42.210 --> 02:39:46.632]  And Buzz Bissinger and Piers Morgan said I should be shot and they agreed that they wanted to kill me.
[02:39:47.192 --> 02:39:58.237]  And now they're calling for Krauthammer in a petition to be fired, Democrats are, because he questioned global warming in the Washington Post column.
[02:39:59.677 --> 02:40:02.438]  And the New York Times is also going along with that as well.
[02:40:02.979 --> 02:40:05.440]  So this is where we're going in this country.
[02:40:06.000 --> 02:40:11.162]  So let's go ahead and play Season 2, Episode 8 of Conrad the Constitution.
[02:40:15.815 --> 02:40:16.616]  Wow, Ron.
[02:40:16.836 --> 02:40:18.978]  You really have some neat things in here.
[02:40:19.498 --> 02:40:20.759]  Now be careful, Conrad.
[02:40:20.879 --> 02:40:22.821]  There are some things you shouldn't touch in here.
[02:40:22.841 --> 02:40:23.501]  That's Ron Paul.
[02:40:23.561 --> 02:40:25.223]  Ooh, can I have this, Ron?
[02:40:25.323 --> 02:40:26.704]  Put that down, Conrad.
[02:40:26.804 --> 02:40:27.685]  Come on, Ron.
[02:40:27.725 --> 02:40:28.525]  Put it, please.
[02:40:28.625 --> 02:40:29.066]  It's an RPG.
[02:40:29.086 --> 02:40:30.167]  Conrad, put that down.
[02:40:30.187 --> 02:40:33.669]  I really need to come over more often.
[02:40:33.709 --> 02:40:34.530]  This is cool.
[02:40:34.730 --> 02:40:37.672]  Conrad, get the hell over here where I can keep my eyes on you.
[02:40:38.433 --> 02:40:39.234]  They're in the armory.
[02:40:39.294 --> 02:40:40.134]  Ron Paul's armory.
[02:40:40.174 --> 02:40:42.116]  Conrad, get out of there.
[02:40:42.136 --> 02:40:44.598]  I wonder what this button does.
[02:40:48.271 --> 02:40:48.631]  For the year 2020.
[02:40:48.711 --> 02:40:52.214]  Everything's like Chicago.
[02:40:53.075 --> 02:40:53.795]  Burning city.
[02:40:54.056 --> 02:40:54.836]  Drones everywhere.
[02:40:54.856 --> 02:40:56.497]  Drug dealers everywhere.
[02:40:56.578 --> 02:41:00.040]  And the drone picks up he's the Constitution.
[02:41:00.060 --> 02:41:01.061]  That's illegal.
[02:41:01.101 --> 02:41:01.822]  Guy with a knife.
[02:41:01.842 --> 02:41:03.443]  Oh, he's got a gun.
[02:41:03.663 --> 02:41:05.244]  You're in trouble now, man.
[02:41:18.769 --> 02:41:19.770]  Yeah, they don't care about criminals.
[02:41:19.790 --> 02:41:20.611]  They don't care about guns.
[02:41:20.631 --> 02:41:22.513]  The criminal went that way, officers!
[02:41:22.873 --> 02:41:26.257]  He tried to mug me, but luckily I was carrying my gun!
[02:41:26.277 --> 02:41:27.218]  They changed her to the enemy.
[02:41:27.258 --> 02:41:29.581]  She was carrying a Colt 9-11-45.
[02:41:29.921 --> 02:41:31.062]  Set that down!
[02:41:31.483 --> 02:41:33.044]  Retrieve the contraband!
[02:41:34.946 --> 02:41:40.092]  Hey now, what the hell do you think you're doing with my gun?
[02:41:41.476 --> 02:41:43.737]  Hey, you owe me a new handgun, buddy.
[02:41:44.057 --> 02:41:45.997]  Citizens can't have guns.
[02:41:46.237 --> 02:41:47.417]  You're coming with us.
[02:41:47.697 --> 02:41:49.278]  What the hell is going on?
[02:41:49.378 --> 02:41:51.838]  Haven't you heard of my Second Amendment?
[02:41:52.719 --> 02:41:53.379]  What's that?
[02:41:53.399 --> 02:41:55.839]  Oh, God, Baldi.
[02:41:56.159 --> 02:41:58.280]  Things sure went downhill in six years.
[02:42:10.294 --> 02:42:13.256]  I don't think I can take much more of this, Baldi.
[02:42:13.756 --> 02:42:15.257]  I need some fresh air.
[02:42:17.458 --> 02:42:17.939]  Hi, Red.
[02:42:18.299 --> 02:42:28.024]  Ron Paul's getting me and, uh... Getting Alex Jones and, uh... And the Bald Eagle.
[02:42:28.044 --> 02:42:29.765]  Now, Ron Paul saves us.
[02:42:30.886 --> 02:42:31.506]  Hi, Ron.
[02:42:31.546 --> 02:42:32.247]  Who's driving?
[02:42:32.607 --> 02:42:33.928]  Ron Paul's gonna have him for it.
[02:42:34.748 --> 02:42:35.649]  Uh, no I'm not.
[02:42:36.249 --> 02:42:37.370]  Your future self is...
[02:42:38.260 --> 02:42:40.202]  My God, I look like hell!
[02:42:40.262 --> 02:42:40.983]  What happened?
[02:42:41.403 --> 02:42:42.904]  Obama shredded you, Conrad.
[02:42:42.924 --> 02:42:52.533]  I pieced you back together as best I could, but some amendments are gone forever.
[02:42:53.053 --> 02:42:54.575]  By a son of a bitch!
[02:42:56.371 --> 02:42:58.693]  Conrad's house is totally infested with trendies.
[02:42:58.733 --> 02:43:01.635]  Since you have a time machine, can't we fix all of this, Ron?
[02:43:02.075 --> 02:43:03.937]  Yes, but it's not gonna be easy.
[02:43:04.497 --> 02:43:05.378]  Well, what is it?
[02:43:05.478 --> 02:43:06.458]  I'll do anything.
[02:43:07.379 --> 02:43:10.702]  You have to go back in time and assassinate Obama.
[02:43:11.922 --> 02:43:13.143]  Uh, excuse me?
[02:43:14.424 --> 02:43:15.805]  Assassinate Obama.
[02:43:17.006 --> 02:43:18.427]  Future Conrad is right.
[02:43:18.667 --> 02:43:20.048]  I don't see any other way.
[02:43:20.729 --> 02:43:22.550]  Won't I get in a lot of trouble for that?
[02:43:23.451 --> 02:43:24.592]  Stop being weak!
[02:43:25.886 --> 02:43:29.328]  All right, Conrad, I'm sending you back to the night before Obama's death.
[02:43:29.348 --> 02:43:30.908]  By the way, I don't want Obama to be assassinated.
[02:43:30.928 --> 02:43:33.710]  Obama will be attending a community theater production of Grease.
[02:43:33.910 --> 02:43:35.450]  That'll actually turn him into a hero.
[02:43:35.470 --> 02:43:36.031]  We don't want that.
[02:43:36.471 --> 02:43:37.991]  I'm gonna destroy him like Chris Morgan.
[02:43:40.633 --> 02:43:45.315]  And then later indict him for Fast and Furious and Mendoza.
[02:43:45.775 --> 02:43:48.336]  Hey, Chris, was I supposed to get the Colombian hookers tonight?
[02:43:48.416 --> 02:43:54.779]  Yeah, the Secret Service is busy getting hookers, so they'll... Hey, Conrad, going in with a... musket.
[02:43:56.366 --> 02:43:57.946]  Here goes nothing, Baldy!
[02:43:57.966 --> 02:44:04.367]  Again, it's Lincoln-esque.
[02:44:04.387 --> 02:44:14.709]  I guess that translates into... This for all tyrants, I think.
[02:44:14.769 --> 02:44:18.050]  What did John Wilkes Booth say?
[02:44:19.110 --> 02:44:21.050]  This for all tyrants, or something like that?
[02:44:22.610 --> 02:44:23.651]  I did it, Roland!
[02:44:23.691 --> 02:44:24.971]  That's always for tyrants.
[02:44:25.967 --> 02:44:27.688]  What the hell are you talking about, Conrad?
[02:44:27.708 --> 02:44:28.268]  I just had a dream.
[02:44:28.328 --> 02:44:31.289]  I traveled in your time machine to assassinate Obama.
[02:44:32.049 --> 02:44:33.070]  Time machine?
[02:44:33.090 --> 02:44:35.010]  I don't have a time machine.
[02:44:35.030 --> 02:44:35.891]  See, it's okay, because it's all a dream.
[02:44:35.911 --> 02:44:38.132]  I got you over here, passed out from all these paint fumes.
[02:44:38.852 --> 02:44:44.154]  Conrad, get the hell over here where I can keep my eyes on you.
[02:44:45.354 --> 02:44:47.115]  Oh, so it was a dream.
[02:44:47.755 --> 02:44:49.176]  Well, I guess that makes sense.
[02:44:49.316 --> 02:44:52.537]  I mean, I wouldn't assassinate anyone without due process.
[02:44:52.577 --> 02:44:53.477]  See, exactly.
[02:44:53.517 --> 02:44:54.538]  You wouldn't do a thing like that.
[02:44:54.738 --> 02:44:55.178]  Exactly.
[02:45:14.489 --> 02:45:16.310]  Alright, and we're joined by the Thought Criminals.
[02:45:16.370 --> 02:45:23.192]  I mean, clearly it's a satire piece saying, you know, thus all tyrants go, basically.
[02:45:24.592 --> 02:45:31.339]  And pointing out that Obama is the one that kills people without due process with the drones, with the NDAA, including U.S.
