[00:00:00.089 --> 00:00:01.190]  We're good.
[02:42:29.690 --> 02:42:32.391]  That's a direct translation from the Soviet for the same thing.
[02:42:33.031 --> 02:42:41.595]  And when they introduced the term political correctness in the West, they also introduced the term also from the Soviet Union, and that was anti-government.
[02:42:42.295 --> 02:42:45.096]  It started to appear in the paper for the first time, anti-government.
[02:42:45.776 --> 02:42:49.618]  So if you complain about government or a policy, suddenly you are anti-government.
[02:42:50.318 --> 02:42:57.421]  So it makes sense, because remember what Senator Dodds, Norman Dodds, found out when he did the Rees Commission back in the 60s?
[02:42:58.513 --> 02:43:00.114]  And he would run the big foundations.
[02:43:00.174 --> 02:43:06.937]  Now, the big foundations are the boys that pretend they're big charitable institutions, multi-billionaire, trillionaire institutions.
[02:43:07.557 --> 02:43:11.879]  They dish out the money that funds these professional, non-governmental organizations.
[02:43:12.720 --> 02:43:26.646]  And Dodds found out from the Ford Foundation, Carnegie and Rockefeller, the guy at the Ford Foundation, told him, our purpose is to eventually blend seamlessly the Soviet system with the American system into one.
[02:43:27.324 --> 02:43:28.409]  Well, let me expand on that.
[02:43:28.449 --> 02:43:32.325]  Let's just zoom in on a tiny, tiny microcosm of the entire picture.
[02:43:33.812 --> 02:43:46.299]  For 50 years, the Ford Foundation has been funding textbooks and comic books, millions of them a year, just like Marvel last year got criticized for giving every American child a U.N.
[02:43:47.079 --> 02:43:50.261]  comic books every few months that teach us to like world government.
[02:43:50.281 --> 02:43:50.781]  They admitted it.
[02:43:50.801 --> 02:43:51.162]  The U.N.
[02:43:51.202 --> 02:43:59.026]  said to teach us to accept global government, teach us how it's good, teach us about the new environmental system as an organizing cause, which is their whole eugenics program.
[02:43:59.506 --> 02:44:00.427]  And they said, don't get mad.
[02:44:00.447 --> 02:44:03.909]  We've been doing this with comic book people since the late 1940s.
[02:44:04.549 --> 02:44:05.370]  Well, it's the same thing.
[02:44:05.450 --> 02:44:08.472]  Comic books in Mexico saying America took the Southwest.
[02:44:08.772 --> 02:44:09.272]  The U.S.
[02:44:09.332 --> 02:44:09.812]  is bad.
[02:44:10.092 --> 02:44:11.273]  You want to break it down.
[02:44:11.493 --> 02:44:12.514]  La Reconquista.
[02:44:12.894 --> 02:44:14.155]  Our government, just like our government.
[02:44:14.801 --> 02:44:15.661]  The criminals that run it.
[02:44:16.522 --> 02:44:20.503]  It came out in the Washington Post for 30 plus years, up until 2002.
[02:44:20.923 --> 02:44:32.248]  We're still shipping millions of comic books and free radical hadiths, radical Islamic texts, interpretations to the Muslim countries from a Wahhabist perspective.
[02:44:32.988 --> 02:44:46.958]  And the Saudi Arabians would match money with the CIA to radicalize Muslims so they could use those religious Muslims to tear down any secular government to actually neutralize and weaken the Middle Eastern and Central Asian areas.
[02:44:46.998 --> 02:44:50.721]  So, again, there's the foundations, there's the governments breeding the rebellion.
[02:44:52.042 --> 02:44:55.764]  And in Soviet Union, you see, it's blending together of the Soviet system.
[02:44:56.925 --> 02:44:58.707]  It has already happened, it's happened here.
[02:44:59.147 --> 02:45:00.568]  They have merged the two into one.
[02:45:01.078 --> 02:45:15.945]  And remember, going back to the book called The First Global Revolution, written by the Club of Rome, published in the 90s, it tells you in there by the founders, in their own words, they said, we, back in the 70s, looked for a reason to unite the planet.
[02:45:15.985 --> 02:45:17.886]  And if they thought about the space alien, would that work?
[02:45:17.926 --> 02:45:18.967]  Would they all fall for that?
[02:45:19.507 --> 02:45:25.390]  Then he said, we hit upon the idea of stating that the people on the planet were causing global warming.
[02:45:25.830 --> 02:45:27.991]  We hit upon the idea, he says,
[02:45:28.909 --> 02:45:30.669]  And so they said yes.
[02:45:30.869 --> 02:45:41.131]  Now, the head of the CFR in 1993, Richard N. Haas, and this is published, this is on the CFR website, and Club of Rome said, we made this up to make humanity the enemy.
[02:45:41.171 --> 02:45:41.731]  That's a quote.
[02:45:41.971 --> 02:45:42.432]  That's right.
[02:45:42.492 --> 02:45:43.932]  I've got the book from them.
[02:45:44.552 --> 02:45:45.892]  I've got the whole chapter.
[02:45:46.672 --> 02:45:48.013]  But I mean, they're point blank.
[02:45:48.053 --> 02:45:50.393]  They're point blank, ladies and gentlemen.
[02:45:50.633 --> 02:45:52.993]  I mean, everything Alan's saying is in mainline textbooks.
[02:45:53.053 --> 02:45:53.834]  It's all available.
[02:45:54.254 --> 02:45:55.534]  In the 70s, they had the
[02:45:56.448 --> 02:45:57.928]  Church hearings on foundations.
[02:45:58.569 --> 02:46:00.809]  They called in the heads of the foundations and they admitted.
[02:46:01.069 --> 02:46:09.112]  The Carnegie Endowment for Peace, their founding document says we're going to create war and control it and play countries off against each other to bring in the one world government.
[02:46:09.552 --> 02:46:09.712]  Yes.
[02:46:10.392 --> 02:46:22.456]  And then when Gorbachev, of course, was president of the Soviet Union, he'd already been given the right to have that organization in the United States while he was still president of the Soviet Union.
[02:46:22.476 --> 02:46:24.376]  This is the top of the KGB at one time.
[02:46:25.157 --> 02:46:26.037]  He was now president
[02:46:26.641 --> 02:46:29.975]  And he was given the right to run this green institution.
[02:46:30.441 --> 02:46:38.304]  For the planet, in cahoots with Maurice Strong and Mr. Rockefeller, and he had a hand in drafting up the Earth Charter.
[02:46:38.464 --> 02:46:44.746]  And that's Green Cross, Green Shield, base of the Presidio Naval Base, in San Francisco, where the U.N.
[02:46:44.786 --> 02:46:50.588]  was born in 1945, set up by the Pentagon, directed by the Royal Institute on International Affairs.
[02:46:50.868 --> 02:46:51.328]  That's right.
[02:46:51.909 --> 02:46:54.469]  And, of course, he was given a knighthood as well.
[02:46:54.710 --> 02:46:56.470]  The Green Cross is a knight of Lazarus.
[02:46:57.691 --> 02:46:58.651]  That's what it stands for.
[02:46:59.529 --> 02:47:07.920]  And, but he's a president of another country, a foreign country, being given a top position within the United States while he's still president of the Soviet Union.
[02:47:08.380 --> 02:47:12.886]  And his last speech he gave to the Politburo, it was printed in the Toronto Sun.
[02:47:13.707 --> 02:47:15.428]  And they never even took the hammer and sickles off the tanks.
[02:47:15.448 --> 02:47:16.948]  Going back and expanding on that,
[02:47:37.529 --> 02:47:47.776]  There are so many examples of our government shipping them hundreds of millions of pounds of wheat every year, oil, the Rockefellers, Arm and Hammer, owning the factories.
[02:47:47.816 --> 02:48:01.546]  We have Carol Quigley, the head of Georgetown Political Science Division, Bill Clinton's mentor, admitting, bragging to everyone that, hey, the Royal Institute roundtable groups that dominates the CFR and the rest of the world,
[02:48:02.346 --> 02:48:03.926]  They work with these people.
[02:48:03.986 --> 02:48:05.167]  They create these people.
[02:48:05.887 --> 02:48:10.968]  That's like Lord Milner in the 20s said, we need a rabble rouser to put in power in Germany.
[02:48:11.188 --> 02:48:19.329]  We'll put the screws to the Germans, hurt them real bad, and then make them come after us, and then we'll have everybody surrounding Hitler will then sabotage him.
[02:48:19.609 --> 02:48:22.810]  I mean, they're slick, man, because they plan out decades.
[02:48:23.550 --> 02:48:31.171]  So what we're looking at here, and here's where it hits most people who get to a certain stage of waking up, you're dealing with an ancient system
[02:48:32.102 --> 02:48:32.283]  I think?
[02:48:43.737 --> 02:48:45.799]  To do anything, look at past history.
[02:48:46.119 --> 02:48:51.785]  What they've been made to do in the past, if you know the formula, you can reintroduce it again at any time in the future.
[02:48:52.065 --> 02:48:54.888]  And take the movie 300 that was the biggest blockbuster last year.
[02:48:55.228 --> 02:48:56.429]  Made like 400 million bucks.
[02:48:57.170 --> 02:49:00.353]  They show them killing imperfect babies at birth.
[02:49:00.733 --> 02:49:04.877]  They show basically how the Spartans went out and did human sacrifice.
[02:49:05.818 --> 02:49:09.640]  It's all shown as the most wonderful thing in the world.
[02:49:09.720 --> 02:49:11.801]  That's the beginnings of the eugenics.
[02:49:11.881 --> 02:49:12.962]  I want to come back, Alan.
[02:49:13.202 --> 02:49:18.925]  We're going to take calls, ladies and gentlemen, in the fourth hour that's about to start.
[02:49:19.305 --> 02:49:22.247]  I want to explain to people what their real beliefs are.
[02:49:23.587 --> 02:49:24.608]  Start getting into the eugenics.
[02:49:25.428 --> 02:49:26.729]  Yeah, the eugenics is incredible.
[02:49:26.749 --> 02:49:34.433]  If we go back to history, we find, for instance, pharaohs and kings of Persia and so on would often marry their own sister.
[02:49:35.222 --> 02:49:39.003]  Because they truly believed they were the most... they were already Darwinian.
[02:49:39.043 --> 02:49:44.525]  Darwin simply was a member of the same group centuries later, exposing what they already believed in.
[02:49:44.965 --> 02:49:50.267]  They believed that spiritually and physically they were already the most perfect beings on the planet.
[02:49:51.087 --> 02:49:53.948]  And they didn't want to outbreed into the commoners.
[02:49:53.968 --> 02:49:55.149]  They always had two groups.
[02:49:55.649 --> 02:49:58.150]  Themselves, the gods, and the commoners.
[02:49:58.940 --> 02:50:01.302]  And in Britain, people are still called commoners.
[02:50:01.322 --> 02:50:03.483]  If you're not a member of nobility, you are a commoner.
[02:50:03.523 --> 02:50:09.827]  Well, they also called us the little people, and that's how they can tell who comes from a more, quote, noble family, the taller you are.
[02:50:09.847 --> 02:50:20.954]  And because they would artificially starve, and that's feudalism, the people as a way to control them, and then they would get madder and madder as they inbred more and more of their children.
[02:50:20.974 --> 02:50:24.737]  You know, that's why you always hear about kings and queens not being able to have children and not having heirs.
[02:50:25.237 --> 02:50:27.999]  Because they were so mentally ill and deranged and psychopathic.
[02:50:28.379 --> 02:50:30.100]  Really, they say they're their own species.
[02:50:30.140 --> 02:50:31.221]  They are, Alan.
[02:50:31.241 --> 02:50:31.601]  They are.
[02:50:31.621 --> 02:50:34.183]  A psychopath inbred guild.
[02:50:34.203 --> 02:50:34.803]  Do you agree?
[02:50:35.403 --> 02:50:35.964]  Absolutely.
[02:50:36.084 --> 02:50:38.645]  I've talked to some of them and heard them speaking about it themselves.
[02:50:38.825 --> 02:50:40.486]  So have I. We'll be right back with Alan Watts.
[02:50:40.727 --> 02:50:41.387]  Your phone calls.
[02:50:41.427 --> 02:50:42.768]  The fourth hour coming up.
