[00:00:00.668 --> 00:00:03.931]  1998.
[03:43:01.663 --> 03:43:04.944]  Ron Paul on tomorrow, though his plane almost went down yesterday.
[03:43:06.484 --> 03:43:08.785]  He's going to be on tomorrow talking about some other issues.
[03:43:09.565 --> 03:43:14.246]  So I'm trying myself in my own little way to get as much heat on the Judiciary Committee as we can.
[03:43:14.826 --> 03:43:20.788]  And Congressman, very brave man, our champion up there right now, leading the pack in the fight against tyranny.
[03:43:21.068 --> 03:43:22.288]  How do we support you, sir?
[03:43:23.473 --> 03:43:26.974]  Well, I think you're already doing it in getting people involved to sign a petition.
[03:43:27.054 --> 03:43:28.754]  But, you know, this goes a little bit further.
[03:43:29.094 --> 03:43:32.195]  The best defense of a country is an informed citizenry.
[03:43:32.835 --> 03:43:40.777]  So people should read the articles, and if there's anything I missed in the 35 articles, I'd be happy to hear from people.
[03:43:42.277 --> 03:43:51.899]  And furthermore, if we have discussions around the country on this, if people start getting together in groups and talk and have a
[03:43:52.375 --> 03:43:53.135]  Have a discussion.
[03:43:53.175 --> 03:43:58.937]  A constitutional caucus is going on everywhere where people talk about what's the meaning of the Constitution?
[03:43:59.137 --> 03:44:02.499]  Why should someone who's President of the United States be held accountable to the law?
[03:44:03.119 --> 03:44:07.460]  What happens when there are untruths told in a democracy that result in war?
[03:44:07.500 --> 03:44:08.521]  What are the consequences?
[03:44:08.921 --> 03:44:15.383]  We need a discussion about this because the discussion will increase awareness and increased awareness will help protect our country from tyranny.
[03:44:17.569 --> 03:44:18.409]  Absolutely, sir.
[03:44:18.469 --> 03:44:22.870]  Can you go over the process and what we're going to be seeing Friday?
[03:44:22.890 --> 03:44:37.213]  First of all, I want to say to you, Alex Jones, that you are one of the people who has been keeping the public informed to the point where we've had such a public outcry that the hearings have been brought forward.
[03:44:37.693 --> 03:44:39.133]  I don't know that it could have happened without you.
[03:44:39.193 --> 03:44:39.913]  I really mean that.
[03:44:39.953 --> 03:44:43.694]  Because it's like, unless we get people who are really demanding
[03:44:44.232 --> 03:44:47.414]  That an airing of these charges be held, it wouldn't happen.
[03:44:47.514 --> 03:44:50.375]  So on Friday, what's going to happen is this.
[03:44:51.696 --> 03:45:10.185]  I will present the articles to the committee and talk about why I believe the committee should move to a formal hearing and of course with taking testimony under oath of both the President and the Vice President.
[03:45:10.905 --> 03:45:12.246]  I think it's really important
[03:45:12.833 --> 03:45:20.895]  For the American people to know once and for all, if in fact there were deliberate lies told that took this country into war.
[03:45:21.575 --> 03:45:24.756]  We know now that Iraq had no weapons of mass destruction.
[03:45:24.956 --> 03:45:30.017]  But people knew back then, in October of 2002, that Iraq didn't have the weapons.
[03:45:30.057 --> 03:45:32.238]  They knew that Iraq wasn't a threat.
[03:45:32.278 --> 03:45:35.498]  They knew that Iraq didn't have the intention or capability to attack the United States.
[03:45:35.518 --> 03:45:38.559]  It had nothing to do with 9-11 or Al-Qaeda's role in 9-11.
[03:45:38.919 --> 03:45:42.400]  And yet they led the people of the United States, and led the Congress in particular,
[03:45:42.952 --> 03:45:43.852]  To believe otherwise.
[03:45:44.052 --> 03:45:46.213]  And this, to me, constitutes a grave offense.
[03:45:46.833 --> 03:46:03.236]  And this is one of the primary reasons why I push this, right to the point of where we finally opened up the doors to the Judiciary Committee, and at which time I'm going to be putting on the table something that everyone said was off the table, articles of impeachment.
[03:46:03.496 --> 03:46:09.557]  Well, we're looking at several major issues here, and I'd like you to, as quickly as you can, address those in the time we have, Congressman Kucinich.
[03:46:10.748 --> 03:46:12.409]  Who needs to be in all our prayers, ladies and gentlemen.
[03:46:12.429 --> 03:46:13.750]  This is very dangerous what he's doing.
[03:46:15.292 --> 03:46:22.998]  Needless to say, we all need to be supporting him right now with phone calls, letters to the Judiciary Committee, to their congressmen and women, to the media.
[03:46:23.018 --> 03:46:29.103]  A. The media is involved in a huge cover-up of this, other than maybe Keith Oberman mentioning it a little bit.
[03:46:30.244 --> 03:46:31.805]  How do we force the mainstream media?
[03:46:31.865 --> 03:46:37.249]  I mean, this is thousands of times what Nixon did, and that got major attention, and rightfully so.
[03:46:37.630 --> 03:46:39.811]  There is almost a news blackout on what's happening.
[03:46:40.703 --> 03:46:41.303]  That's first.
[03:46:41.364 --> 03:46:47.628]  And secondarily, we must bring them to justice because they're getting ready to commit more crimes with the attack on Iran.
[03:46:47.648 --> 03:46:48.969]  They've got their talking points out.
[03:46:49.069 --> 03:46:52.011]  The word is from Congressman Paul and others and CIA people we know.
[03:46:52.271 --> 03:46:59.696]  They are going to hit in October or September, maybe after, if they think McCain's going to be elected.
[03:47:00.397 --> 03:47:04.640]  So we're also looking at them committing new crimes that may dwarf the previous ones.
[03:47:04.660 --> 03:47:05.720]  Can you speak to both those points?
[03:47:06.901 --> 03:47:08.703]  Well, you know, as I hear you speak and
[03:47:10.534 --> 03:47:16.057]  I really get chills because I realize the danger that our country's in right now.
[03:47:16.617 --> 03:47:24.542]  And not only are we in one war based on manufactured representations, but we are headed towards another.
[03:47:25.523 --> 03:47:28.325]  Your listeners right now have a lot of power, and here's what you can do.
[03:47:29.165 --> 03:47:36.390]  Get on the phone today and demand that people cover this Judiciary Committee hearing on Friday.
[03:47:37.011 --> 03:47:39.713]  You know, it's not as though the media exists in a vacuum.
[03:47:39.933 --> 03:47:41.774]  They exist because people watch them.
[03:47:42.655 --> 03:47:43.455]  Or listen to them.
[03:47:44.356 --> 03:47:54.403]  And if anyone's listening right now and there's a show that you tend to watch, whether it's on the big networks or on the cable networks, call them.
[03:47:55.263 --> 03:47:56.064]  Call them today.
[03:47:56.764 --> 03:47:57.605]  Call them tomorrow.
[03:47:58.225 --> 03:48:05.270]  Tell them there's a Judiciary Committee hearing on Friday in Washington, at which time executive abuse of power is going to be discussed.
[03:48:06.067 --> 03:48:14.823]  And at which time Congressman Kucinich will be making a presentation regarding the articles of impeachment.
[03:48:15.478 --> 03:48:16.519]  And you think it's important?
[03:48:16.879 --> 03:48:18.941]  You, the listener, think it's important?
[03:48:19.081 --> 03:48:24.425]  Well, imagine, ladies and gentlemen, I want your take on this, Congressman, how could it not be on every news channel?
[03:48:24.465 --> 03:48:27.148]  How could it not be pre-empting the soap operas?
[03:48:27.188 --> 03:48:28.989]  I mean, this is huge news.
[03:48:29.049 --> 03:48:31.151]  They admit they committed these felonies.
[03:48:31.731 --> 03:48:35.835]  There's no debating it from torture to lying about WMDs premeditated.
[03:48:36.235 --> 03:48:37.836]  The list goes on and on.
[03:48:37.856 --> 03:48:39.097]  35 of these that are open and shut.
[03:48:39.878 --> 03:48:42.160]  I mean, we better see this on television.
[03:48:42.220 --> 03:48:44.302]  Right now, it looks like we're not going to be unless it's C-SPAN.
[03:48:45.117 --> 03:48:49.719]  Well, you know, this is something that really depends on the people.
[03:48:49.779 --> 03:48:57.181]  And if the people have a strong enough outcry, I think you can create something that will be different than what the networks are currently planning.
[03:48:57.301 --> 03:48:59.902]  Congressman, how were you able to even get it to this point?
[03:48:59.942 --> 03:49:01.843]  I mean, they were saying that couldn't be done, and you've done that.
[03:49:01.863 --> 03:49:04.684]  I'll say it again, Alex.
[03:49:06.124 --> 03:49:11.066]  You're one of the people with your listeners who have helped to raise public awareness to the point of where
[03:49:11.838 --> 03:49:21.483]  I think the speaker had to understand that there needed to be an airing, whether or not it would be a formal hearing only on the impeachment articles.
[03:49:21.543 --> 03:49:24.045]  I think, you know, the fact that we were able to open the door is a big event.
[03:49:25.485 --> 03:49:29.708]  And it gives us, for the first time, a chance to talk about impeachment in front of a congressional committee.
[03:49:30.588 --> 03:49:34.630]  I think that it happened because of the people, because everyone started to get involved.
[03:49:34.710 --> 03:49:37.892]  And, you know, that gave me a great deal of encouragement to hang in there.
[03:49:38.564 --> 03:49:39.705]  But there's a lot of people out there.
[03:49:39.725 --> 03:49:42.786]  You know, we've had close to 50,000 people sign that petition.
[03:49:43.667 --> 03:49:51.251]  And we have more people who are giving... I just got a box of petitions, just a full box.
[03:49:51.311 --> 03:49:54.993]  It weighs about 25 pounds of petitions from all over the country.
[03:49:55.733 --> 03:49:58.555]  People who are demanding that the House take action.
[03:49:58.635 --> 03:49:59.856]  How do folks sign the petition?
[03:49:59.896 --> 03:50:01.256]  They can go to your website, can't they?
[03:50:02.557 --> 03:50:05.939]  Yeah, I have a website that I think you already have been talking about.
[03:50:05.959 --> 03:50:06.219]  But again,
[03:50:08.709 --> 03:50:14.232]  Please, call the media and tell them that they ought to be covering this because this is a matter of public interest.
[03:50:15.153 --> 03:50:17.514]  And, you know, at last, this is about our Constitution.
[03:50:17.534 --> 03:50:27.981]  This is about whether or not we stay a republic and whether or not we have principles that are bedrock principles that protect our freedoms.
[03:50:28.541 --> 03:50:29.622]  Our freedoms are on the line.
[03:50:29.662 --> 03:50:31.643]  You cannot stay a free nation.
[03:50:32.299 --> 03:50:47.468]  If a government will go to war based on lies, and will raise the budgets of a military to the point of where there isn't room for anything else, and just keep building, and it's not based on the truth, you know, we all will defend our country in a moment of need.
[03:50:47.888 --> 03:50:49.289]  It's a responsibility we have.
[03:50:50.590 --> 03:50:52.411]  But woe to that person!
[03:50:52.884 --> 03:51:00.166]  Who tells the American people and our soldiers that they gotta go to war, and the fact is they misrepresent the case for the war.
[03:51:00.687 --> 03:51:04.188]  Woe to those people, and that's why I brought forward those articles.
[03:51:05.248 --> 03:51:07.449]  Well, Congressman, we'll be watching.
[03:51:08.189 --> 03:51:10.270]  What time is this scheduled for on Friday?
[03:51:11.510 --> 03:51:14.271]  I've been told 10 o'clock is when the committee will start.
[03:51:15.109 --> 03:51:24.052]  So, again, I am so grateful for the Alex Jones Show, because you, you know, great Americans.
[03:51:24.072 --> 03:51:26.293]  I'm also grateful that Mr. Paul was okay.
[03:51:26.353 --> 03:51:34.076]  I saw him on the floor of the House today, and you know, he's a very cool head, and he said, as a former flight surgeon, he kind of understood what happened when there was a decompression.
[03:51:34.597 --> 03:51:40.859]  But I'm glad he was okay, because when I heard that some of my colleagues that were on a plane that was in trouble, let me tell you, it gave me a lot of pause.
