[00:00:00.049 --> 00:00:01.910]  Welcome, my friends.
[02:43:44.177 --> 02:43:49.879]  I don't like the CIA, but I really don't like the Communist Chinese, which our government helped put in power.
[02:43:49.879 --> 02:43:50.999]  So that was kind of a duel.
[02:43:50.999 --> 02:43:53.880]  The globalists always do duel ops, as you know.
[02:43:53.880 --> 02:43:56.621]  The CIA and 49 back Mao, that's now declassified.
[02:43:56.621 --> 02:44:00.002]  But they also have the Tibetans as a counterbalance.
[02:44:00.002 --> 02:44:01.723]  And I like the side of the Tibetans.
[02:44:01.723 --> 02:44:03.804]  I like the side, you know, against the Communists.
[02:44:04.344 --> 02:44:06.946]  I've lived in both Switzerland and in Sweden, and I'm neutral.
[02:44:06.946 --> 02:44:11.168]  They're doing this to China to put them off balance because they want to show them
[02:44:33.223 --> 02:44:39.145]  That if you guys go out and kick out those dollars into the market, you're going to have a war in your hands.
[02:44:39.145 --> 02:44:47.409]  They've also got Pakistan and India hating China, and that's why they helped give them all nukes.
[02:44:47.409 --> 02:44:48.669]  Let me get a comment from William Lewis.
[02:44:48.669 --> 02:44:51.110]  That all goes together there like a mosaic.
[02:44:51.110 --> 02:44:56.072]  Let me get a comment from William Lewis, filmmaker, the new film available at InfoWars.com.
[02:44:56.072 --> 02:44:57.173]  Washington, you're fired.
[02:44:57.173 --> 02:45:00.554]  William, your take on financial warfare and what we see happening right now.
[02:45:01.953 --> 02:45:23.194]  Well, you know, the most obvious reason that you'd want to bring around a depression is because if you've got everyone out there scrambling to put food on the table and to keep a house over their head, you know, you're not necessarily concerned about who's being elected president or rights that are being taken away or any of the other really important things that are going on in this country.
[02:45:23.194 --> 02:45:25.116]  You're a little bit more concerned with just staying alive.
[02:45:25.885 --> 02:45:27.046]  I think that's the intention.
[02:45:44.528 --> 02:45:46.009]  And I was told about this by locals.
[02:45:46.009 --> 02:45:48.409]  The cops have been told they're getting ready for martial law.
[02:45:48.409 --> 02:45:49.170]  Then you read it.
[02:45:49.170 --> 02:45:50.290]  Nighttime curfews.
[02:45:50.290 --> 02:45:51.591]  Arresting people.
[02:45:51.591 --> 02:45:52.351]  Checkpoints.
[02:45:52.351 --> 02:45:54.432]  Randomly shaking everyone down.
[02:45:54.432 --> 02:45:57.733]  Hundreds of arrests for not having insurance or whatever.
[02:45:57.733 --> 02:46:07.517]  I mean, this is feds with military running around in Memphis and they're calling it anti-terror and then randomly... I mean, this is a martial law takeover drill.
[02:46:07.517 --> 02:46:08.517]  They admit it.
[02:46:08.517 --> 02:46:10.618]  I mean, this is... And they're doing this all over the country, Bob.
[02:46:11.972 --> 02:46:21.100]  I know that for some time, and all I can say is, and I don't like to say this, they better get ready to get dead because that's what's going to happen.
[02:46:21.100 --> 02:46:24.043]  The American people are not going to lay down for this.
[02:46:24.043 --> 02:46:28.807]  There's 450 million weapons in this country, and people know how to use them.
[02:46:28.807 --> 02:46:33.671]  And if the mercenaries and the military and the police think they're going to stop them, they're crazy!
[02:46:34.755 --> 02:46:36.536]  They're going to get dead real fast.
[02:46:36.536 --> 02:46:38.958]  Well, if 1%... There will be no color of law.
[02:46:38.958 --> 02:46:45.882]  Well, if 1% of 150 million gun owners fights back, that's 1,500,000 combatants.
[02:46:45.882 --> 02:46:47.523]  And 1% is going to fight.
[02:46:47.523 --> 02:46:50.405]  And I feel sorry for the cops, because this is part of the globalist plan, Bob.
[02:46:50.405 --> 02:46:51.886]  They're locked.
[02:46:51.886 --> 02:46:54.287]  That's a terrible situation to be in.
[02:46:54.287 --> 02:47:00.351]  And what they should do is speak out and say, no, I'm not going to do that.
[02:47:00.351 --> 02:47:01.872]  I just can't believe it's coming to this.
[02:47:01.872 --> 02:47:03.893]  It might be the story of the Chief of Police of Hamburg.
[02:47:04.540 --> 02:47:17.665]  When Adolf Hitler took over in 1933, he called him into his office in Berlin, and he said, and I don't know his name, but anyway, he said to him, look, you're a wonderful policeman, and I know you hate me, but we need law and order in Hamburg.
[02:47:17.665 --> 02:47:19.045]  Would you go and do that?
[02:47:19.045 --> 02:47:20.826]  And he says, yes, I will.
[02:47:20.826 --> 02:47:26.428]  At the end of the war, when they had him at the war crimes trial, he said, all I did was follow the law.
[02:47:26.428 --> 02:47:28.949]  You can't use that as an excuse.
[02:47:30.154 --> 02:47:36.200]  By the way, Arnold Schwarzenegger got confronted by We Are Change today, and they brought up that he wears a Nazi belt buckle on TV.
[02:47:36.200 --> 02:47:39.843]  His dad was the head of an entire... His dad was the equivalent of a colonel.
[02:47:39.843 --> 02:47:41.845]  A captain in the SS is a colonel.
[02:47:41.845 --> 02:47:44.748]  Because they only have one general, and that was Heinrich Himmler.
[02:47:44.748 --> 02:47:46.449]  It's a secret police model.
[02:47:46.449 --> 02:47:52.775]  His dad ran an entire county, an entire city of Graz, admittedly arresting tens of thousands of political dissidents to their death.
[02:47:53.456 --> 02:47:59.178]  And this piece of trash is now the governor of one of our states and is calling for a police state.
[02:47:59.178 --> 02:48:04.080]  I mean, the humiliation this country has to put up with, Bob.
[02:48:04.080 --> 02:48:04.860]  It's incredible.
[02:48:04.860 --> 02:48:08.622]  And look at the three dolts that we have running for president.
[02:48:08.622 --> 02:48:15.444]  Of course, Ron Paul, you know, may make it if Mr. McCain has a heart attack or something.
[02:48:15.444 --> 02:48:17.405]  But, you know, those three people are awful.
[02:48:20.580 --> 02:48:23.584]  Yeah, I have no idea how it ever got to this point.
[02:48:23.584 --> 02:48:28.471]  William Lewis, do you ever feel like you're living in a nightmare?
[02:48:28.471 --> 02:48:31.335]  For the past 10 years, man.
[02:48:31.335 --> 02:48:35.080]  Yeah, I mean, this is just the tip of the iceberg of the stuff that we're talking about today.
[02:48:35.080 --> 02:48:36.302]  There's so much accumulated
[02:48:37.592 --> 02:48:49.556]  You know, the problems that we're talking about now, a lot of them started decades and decades ago, and we're just now seeing their evil plan blossoming.
[02:48:49.556 --> 02:48:53.877]  Maybe we didn't understand what was going on at the time, but I think we've got a pretty good idea of it right now.
[02:48:54.935 --> 02:48:57.096]  You know, this is the time to do something, people.
[02:48:57.096 --> 02:49:01.158]  This is the time to pick up that video weapon that you have and start showing it to people.
[02:49:01.158 --> 02:49:02.258]  Bob, here's another story.
[02:49:02.258 --> 02:49:08.241]  A well-known Palestinian activist, no criminal record, local school teacher had been arrested and they tried to frame him.
[02:49:08.241 --> 02:49:09.982]  He was suing the FBI.
[02:49:09.982 --> 02:49:15.785]  He was found hands, feet, mouth, gagged, bound, dead in the river in Austin.
[02:49:15.785 --> 02:49:20.067]  And the FBI went and fished him out and said, oh, he committed suicide today in Austin.
[02:49:21.141 --> 02:49:25.343]  Well, that just goes to show you that you can't trust the FBI.
[02:49:25.343 --> 02:49:29.365]  And if they come to your house, you know what to do.
[02:49:29.365 --> 02:49:34.668]  You know, one of the other programs I was on the other night, uh, you know, Reverend Butch Pa?
[02:49:34.668 --> 02:49:35.548]  Yes.
[02:49:35.548 --> 02:49:37.009]  He's on your network.
[02:49:37.009 --> 02:49:39.550]  And I've been on with Butch for over ten years.
[02:49:39.550 --> 02:49:45.433]  And he said the Secret Service was in there threatening him this week.
[02:49:45.433 --> 02:49:47.554]  The only reason they don't threaten me is they can't find me.
[02:49:50.598 --> 02:49:54.321]  Yeah, it's just amazing.
[02:49:54.321 --> 02:49:57.063]  You know, I've been at this 49 years.
[02:49:57.063 --> 02:50:02.948]  And, you know, we were kind of like the four cavalieros.
[02:50:02.948 --> 02:50:09.614]  G. Edward Griffith, Alan Stang, Gary Allen, and I. And I've been at this a long time.
[02:50:09.614 --> 02:50:17.500]  And, of course, it's Allen and Ed and I who were left, but it's been a long, long fight.
[02:50:17.500 --> 02:50:19.422]  I'm referring to what this other gentleman said.
[02:50:22.441 --> 02:50:22.982]  Absolutely.
[02:50:22.982 --> 02:50:26.544]  Final segment with Bob Chapman, then we'll have a full hour with William Lewis.
[02:50:26.544 --> 02:50:33.530]  We're going to talk more about where he sees gold going, briefly with him, in the next week, next month or so.
[02:50:33.530 --> 02:50:35.411]  Then we'll shift gears and get back into the film.
[02:50:35.411 --> 02:50:36.352]  Washington, you're fired.
[02:50:36.352 --> 02:50:49.663]  We're going to play some video clips of it, William's been kind enough, down the computer feed for PrisonPlanet.tv viewers when we start the fourth hour at InfoWars.com in eight minutes.
[02:50:49.663 --> 02:50:51.004]  It is a big idea
[02:50:52.119 --> 02:50:53.880]  A New World Order.
[02:50:53.880 --> 02:50:58.784]  In the near future, Earth is dominated by a powerful world government.
[02:50:58.784 --> 02:51:01.606]  It's known as the Bilderberg Group.
[02:51:01.606 --> 02:51:04.408]  Could their objective be world domination?
[02:51:04.408 --> 02:51:07.590]  For thousands of years, their dark order grew.
[02:51:07.590 --> 02:51:14.916]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[02:51:17.938 --> 02:51:23.382]  For the first time in history, the elite's plan for world government is blown wide open.
[02:51:23.382 --> 02:51:27.244]  You will learn the secret that drives the entire New World Order agenda.
[02:51:27.244 --> 02:51:29.806]  Bill Burgess is making great progress toward a world government.
[02:51:29.806 --> 02:51:30.987]  Most people have no idea.
[02:51:30.987 --> 02:51:31.767]  They're not after money.
[02:51:31.767 --> 02:51:33.048]  They have all the money they need.
[02:51:33.048 --> 02:51:34.029]  They're after power.
[02:51:34.029 --> 02:51:35.330]  That's what they're after these years.
[02:51:35.330 --> 02:51:39.913]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[02:51:39.913 --> 02:51:43.895]  Or watch it online right now at PrisonPlanet.tv.
[02:51:43.895 --> 02:51:46.697]  Endgame, blueprint for global enslavement.
[02:51:46.697 --> 02:51:47.738]  You have been warned.
[02:51:48.899 --> 02:51:49.779]  Hi, neighbor.
[02:51:49.779 --> 02:51:55.903]  No matter when the time comes to survive on our food supply, every single one of us who have prepared will have two regrets.
[02:51:55.903 --> 02:52:02.407]  Even those who haven't wasted a single penny on Christmas, birthdays, and vacations in order to store all the food possible.
[02:52:02.407 --> 02:52:06.309]  Even those who have sold stuff and taken on part-time jobs to buy food.
[02:52:06.309 --> 02:52:09.471]  Even those who have traded their gold while it will still buy food.
[02:52:10.191 --> 02:52:14.174]  Yes, we will have been called stupid, crazy and foolish.
[02:52:14.174 --> 02:52:19.399]  When folks won't be able to afford food and there won't be any food for any amount of money.
[02:52:19.399 --> 02:52:22.041]  We will still have two regrets.
[02:52:22.041 --> 02:52:26.044]  We will regret that we didn't get more serious about more food sooner.
[02:52:26.044 --> 02:52:29.727]  We will deeply regret that we didn't get enough food.
[02:52:29.727 --> 02:52:36.552]  Putting off emergency food preparations to celebrate the holidays will be the most dangerous decision that some of us will ever make.
