[00:00:00.189 --> 00:00:00.609]  We're good.
[02:30:50.961 --> 02:30:54.644]  Meanwhile, the police chief says we wear black uniforms to terrorize you.
[02:30:55.024 --> 02:30:56.405]  We know who the real terrorists are.
[02:30:57.226 --> 02:30:57.766]  Let's go ahead.
[02:30:57.806 --> 02:30:59.548]  Are you scared of the cops or Al Qaeda, folks?
[02:30:59.908 --> 02:31:01.329]  Kelly in Iowa, you're on the air.
[02:31:01.349 --> 02:31:03.451]  Hi, how's it going?
[02:31:03.591 --> 02:31:03.831]  Good.
[02:31:04.712 --> 02:31:11.697]  Well, I caught your show at the very end, but I was listening to Alan, and it sparked me.
[02:31:12.870 --> 02:31:13.271]  I don't know.
[02:31:27.679 --> 02:31:30.841]  To the face of humanity, forever and ever.
[02:31:30.941 --> 02:31:46.512]  Yeah, always pressing on the nerve of power, tearing each other apart, tearing down the language, tearing down the species, until all it is is men in black uniforms torturing everyone, and being tortured themselves, being ripped in pieces, pressing on the nerve of power for power's sake.
[02:31:46.953 --> 02:31:49.534]  And that is, you want to comment on that, Alan Watt?
[02:31:50.075 --> 02:31:54.558]  That's what it is, that they're using terror openly now to terrify the public into compliance.
[02:31:55.433 --> 02:31:56.554]  Or the threat of power.
[02:31:56.574 --> 02:31:59.135]  The first part of law, as Washington said, is coercion.
[02:31:59.155 --> 02:32:00.896]  You coerce or threaten the public.
[02:32:01.356 --> 02:32:04.978]  The second part is you actually use force on the public.
[02:32:05.519 --> 02:32:09.781]  So we're seeing bits of force... Well now, I mean, for any reason they taser you.
[02:32:09.881 --> 02:32:10.622]  Oh, you didn't pay.
[02:32:10.702 --> 02:32:11.082]  Taser.
[02:32:11.682 --> 02:32:12.183]  On the bus.
[02:32:12.443 --> 02:32:14.144]  Oh, hey, take a breathalyzer.
[02:32:14.164 --> 02:32:14.504]  No.
[02:32:14.944 --> 02:32:16.185]  Get out of the car, I'm tasering you.
[02:32:16.385 --> 02:32:17.946]  There's no law you have to take a breathalyzer.
[02:32:18.266 --> 02:32:21.688]  But still, they say, well, our officer won't go and do it now.
[02:32:22.455 --> 02:32:24.316]  Yeah, we are the new Pavlov's Dogs.
[02:32:24.736 --> 02:32:25.097]  Simple.
[02:32:25.377 --> 02:32:25.937]  Very simple.
[02:32:27.518 --> 02:32:30.760]  Well, hey, I just want to tell the guys enforcing this, you're not getting away with anything.
[02:32:31.581 --> 02:32:34.002]  Your bosses are hurting you a lot worse than you're hurting us.
[02:32:35.784 --> 02:32:36.764]  I do have one more question.
[02:32:36.784 --> 02:32:37.525]  Yeah, go ahead, Kelly.
[02:32:38.085 --> 02:32:47.451]  Okay, I'm a fourth degree Dan in jujitsu, so I'm pretty much trained in backpedaling.
[02:32:48.673 --> 02:32:56.197]  And, uh, one thing I would like to ask you guys is, uh, as far as geo, uh, strategy, what's going on over in the Middle East.
[02:32:57.618 --> 02:33:09.103]  One thing I've noticed is that where they demonize Iran, if you ever had to pull back or backpedal, Iran would be the perfect place.
[02:33:10.764 --> 02:33:17.928]  But yet they demonize Iran and say how great everything is going in Iraq, which we know is not true.
[02:33:20.308 --> 02:33:30.614]  So, if you had to backpedal and you actually had to beat feet, you would pretty much hightail it to Iran, because they've got air bases, they have everything that you need.
[02:33:32.175 --> 02:33:38.938]  And, as far as geo-strategy-wise, Sun Tzu's Art of War, third chapter, know thy enemy.
[02:33:39.358 --> 02:33:40.219]  They ignore that.
[02:33:40.999 --> 02:33:49.484]  They have ignored everything that has to do with military strategy that we've learned in the last
[02:33:50.151 --> 02:33:51.412]  Oh, what, a thousand years?
[02:33:52.113 --> 02:33:53.454]  Well, they think they're going to get the U.S.
[02:33:53.494 --> 02:34:03.984]  into a fight that then people will refuse to pull out of, and they think if they can escalate it into a big enough conflagration that... Alan, you want to comment on that?
[02:34:04.644 --> 02:34:05.665]  Well, they'd always planned.
[02:34:05.886 --> 02:34:06.106]  H.G.
[02:34:06.146 --> 02:34:13.753]  Wells wrote Things to Come, Super Things to Come, and he said the New World Air Force would be based in Basra, which is in Iraq.
[02:34:14.358 --> 02:34:15.639]  He wrote that a long time ago.
[02:34:15.879 --> 02:34:17.580]  These guys don't like to change their plans.
[02:34:17.840 --> 02:34:19.020]  Yeah, that's in Things to Come.
[02:34:19.040 --> 02:34:20.021]  They made it into a movie.
[02:34:20.301 --> 02:34:21.141]  Yeah.
[02:34:21.262 --> 02:34:28.945]  That was made in the 30s and they fly around in these, what looks like B-2 bombers, landing and they tell leaders, you will submit to the world government.
[02:34:29.246 --> 02:34:29.406]  Yep.
[02:34:30.186 --> 02:34:31.447]  They don't like to change their plans.
[02:34:32.347 --> 02:34:33.148]  Yeah, I've noticed that.
[02:34:33.188 --> 02:34:36.349]  They're like living 50 years ago.
[02:34:37.610 --> 02:34:43.813]  I mean, they don't want to give quarter, but they don't want to take quarter either.
[02:34:44.657 --> 02:34:50.020]  Yeah, they like to try and mush a square peg into a round hole if need be.
[02:34:50.621 --> 02:34:51.361]  Yeah, yeah.
[02:34:52.502 --> 02:34:53.963]  Well, it is stick-to-iveness.
[02:34:54.063 --> 02:34:55.644]  I mean, they don't give up.
[02:34:56.224 --> 02:34:56.384]  No.
[02:34:57.065 --> 02:35:01.588]  And they'll slightly change course, but it's all going in the same direction.
[02:35:01.628 --> 02:35:02.388]  I appreciate your call.
[02:35:02.408 --> 02:35:03.409]  We're about to end the show.
[02:35:03.829 --> 02:35:06.290]  John in Pennsylvania, last caller on the air with Alan Watt.
[02:35:07.891 --> 02:35:08.512]  Hi, how are you doing?
[02:35:08.652 --> 02:35:08.932]  Good.
[02:35:10.173 --> 02:35:11.294]  I have one question.
[02:35:11.334 --> 02:35:13.235]  I noticed earlier you had said that
[02:35:14.525 --> 02:35:24.809]  That, you know, the way the media portrays some standing shining hero that delivers everyone from evil and all that, how they like to put that image out there.
[02:35:25.289 --> 02:35:43.897]  Well, what would you say the possibility of the elite throwing, sacrificing one of their own, or maybe getting somebody from the Patriot Movement indoctrinated with elitist values, and then tricking everyone, making everyone think that he's
[02:35:44.741 --> 02:35:53.364]  Some great patriot and he's going to save the country but then just delivers everyone into the same new world order like master plan.
[02:35:53.464 --> 02:35:55.964]  Are you trying to say Ron Paul's like that or something?
[02:35:57.205 --> 02:35:58.345]  What's that?
[02:35:58.385 --> 02:36:00.026]  I mean who would that be?
[02:36:00.086 --> 02:36:04.067]  Are you saying hypothetically or are you implying like Ron Paul or somebody's bad?
[02:36:05.447 --> 02:36:08.088]  Well just the possibility that they would sacrifice somebody
[02:36:08.812 --> 02:36:13.236]  Of their own, to deliver everyone, but yet lead them into the same New World Order.
[02:36:13.637 --> 02:36:18.681]  But yet make everyone think that this guy is... I don't understand the sacrifice part.
[02:36:22.465 --> 02:36:23.386]  I'm sorry, we're breaking up.
[02:36:23.406 --> 02:36:24.567]  We'll have to let you go.
[02:36:24.627 --> 02:36:26.128]  No, no, don't go.
[02:36:26.189 --> 02:36:27.410]  I don't understand your question.
[02:36:27.430 --> 02:36:29.652]  You said, why would that sacrifice their person?
[02:36:33.072 --> 02:36:45.902]  Well, I'm not saying that person's a government disinfo agent, because the general public has been inculcated on how to not think, and how to not get along, and to always just interject some excuse to not move forward and wake up.
[02:36:46.563 --> 02:36:56.070]  He said, sacrifice one of their people to be a patriot, and then bring the people in against the New World Order to only then do something to that person.
[02:36:56.811 --> 02:36:58.232]  Maybe, Alan, you're smarter than me.
[02:36:58.272 --> 02:37:00.514]  Did you understand any logic in what he was saying?
[02:37:01.542 --> 02:37:07.803]  I wasn't sure if he meant that someone would actually believe that what the League were suggesting was the right thing to do.
[02:37:07.823 --> 02:37:10.084]  It's hard to tell the way he phrased it.
[02:37:11.724 --> 02:37:19.906]  Well, I mean, just taking the second half of it, kind of like, from one statement he made, like, there's going to be leaders in our movement that are bad.
[02:37:20.486 --> 02:37:28.768]  Maybe he meant that eventually someone will be sent out to lead a rebellion or something, or a counter against the system.
[02:37:29.741 --> 02:37:31.022]  Maybe that's what he was on about.
[02:37:45.376 --> 02:37:45.936]  Here's the deal.
[02:37:46.637 --> 02:37:51.179]  Take the no-plainers and the people that say particle beams did it.
[02:37:52.379 --> 02:37:54.120]  They are not schizophrenics.
[02:37:54.180 --> 02:38:00.223]  I mean, they make videos where they're acting crazy and saying stupid things and cussing and yelling and...
[02:38:01.727 --> 02:38:08.712]  Running around, you know, saying that they carried out bombings, and, you know, wearing mustaches and things, saying they're Hitler.
[02:38:09.352 --> 02:38:21.261]  That is all done so that then the TV news, which they've done, and the anti-9-11 truth group blogs, can then say, here's 9-11 truth.
[02:38:21.341 --> 02:38:22.782]  It's called counter-intelligence.
[02:38:23.602 --> 02:38:29.046]  What you take is actual fact, you add some fiction to it, and then the fiction ridicules the truth.
[02:38:30.578 --> 02:38:34.943]  Exactly, but I think they've acted so stupid that it's really woken up a lot of people.
[02:38:37.506 --> 02:38:44.314]  But what I've really seen is, listen, you're not going to have operatives that go 10, 12, 15, you know, 30 years.
[02:38:44.354 --> 02:38:47.078]  You're not going to have people that say, you have power individually.
[02:38:47.538 --> 02:38:50.261]  Take action, get involved, wake other people up.
[02:38:51.122 --> 02:39:03.947]  What you'll get is a group that arrives suddenly and says, we've got lots of funding, join us, do what we say, we have a battle plan, come under us, and then they'll bad mouth every other group.
[02:39:04.967 --> 02:39:09.089]  And we've seen that time and time again, and then they'll say everybody else is an agent.
[02:39:09.469 --> 02:39:10.789]  And they'll be well funded too.
[02:39:11.010 --> 02:39:11.210]  Yeah.
[02:39:11.670 --> 02:39:19.573]  There aren't many of those, because they come up like a sore thumb, then they disappear because it's so obvious.
[02:39:20.593 --> 02:39:25.735]  You know, the elite have their big guys put their ideas out, then it's regurgitated.
[02:39:26.175 --> 02:39:39.239]  Their control is mainly that society's sick, backstabbing, twisted, that groups all balkanize into hundreds of subsects that all fight with each other, not because they're agents, but because they're egomaniacs.
[02:39:40.669 --> 02:39:47.490]  They hate anyone who's been successful in waking others up, because if they're successful, they must be an agent.
[02:39:47.750 --> 02:39:50.091]  I mean, they teach us how to not work together.
[02:39:50.131 --> 02:39:52.891]  They teach us how to just basically flounder around.
[02:39:52.911 --> 02:39:54.152]  I mean, do you see what I'm saying, Alan?
[02:39:54.732 --> 02:39:58.333]  They also are very out to send in agents.
[02:39:58.393 --> 02:40:01.973]  The communists, there's a good book, Prologus, that says you can always trust the communists.
[02:40:02.793 --> 02:40:05.494]  And the technique was there of how they sent in infiltrators
