[00:00:00.009 --> 00:00:01.290]  We're good.
[03:29:18.060 --> 03:29:22.402]  If not, we'll be back in three minutes to continue fleshing out the Quigley formula.
[03:29:22.402 --> 03:29:24.903]  And then your phone calls with G. Edward Griffin.
[03:29:24.903 --> 03:29:31.126]  We got him on a bit late today, so we'll be going into overdrive today, 20 minutes after the main transmission ends with G. Edward Griffin.
[03:29:31.126 --> 03:29:34.628]  So we have an hour left, or about 50 minutes, before us.
[03:29:34.628 --> 03:29:36.028]  Stay with us.
[03:29:36.028 --> 03:29:37.429]  We're on the march.
[03:29:37.429 --> 03:29:38.930]  The empire's on the run.
[03:29:39.945 --> 03:29:42.636]  Alex Jones and the GCN Radio Network.
[03:29:46.414 --> 03:29:50.176]  Hi, this is Alex Jones, and I want to talk to you about the high price of gasoline.
[03:29:50.176 --> 03:29:54.879]  It's no secret that gasoline quality is poor, even though we're paying record prices at the pump.
[03:29:54.879 --> 03:30:00.182]  I have run across a company called SFR, who has developed two products that improve gas mileage.
[03:30:00.182 --> 03:30:11.408]  Instead of paying a mechanic as much as $300 to clean your injection system, Protecta Complete Fuel System Treatment cleans to 95% of new engine condition, improving mileage in only one tank full.
[03:30:11.408 --> 03:30:13.770]  Protecta Engine Treatment not only reduces friction,
[03:30:14.170 --> 03:30:16.211]  But it extends the life of your engine.
[03:30:16.211 --> 03:30:17.132]  Let's face it.
[03:30:17.132 --> 03:30:19.973]  With the high price of gasoline, it's time to take action.
[03:30:19.973 --> 03:30:27.978]  Purchase a protective fuel system treatment for only $9.95 and receive a free engine treatment which is a $12.95 value free.
[03:30:27.978 --> 03:30:30.279]  Call 888-USE-SFR1.
[03:30:30.279 --> 03:30:33.401]  That number again is 888-USE-SFR1.
[03:30:33.401 --> 03:30:37.463]  Or check them out online at oilcompanysecret.com.
[03:30:37.463 --> 03:30:39.644]  That's oilcompanysecret.com.
[03:30:39.644 --> 03:30:42.006]  Satisfaction is guaranteed or your money back.
[03:30:42.467 --> 03:30:44.124]  And it's safe for all cars.
[03:30:44.124 --> 03:30:44.447]  Act now.
[03:30:46.141 --> 03:30:48.662]  Hi, this is Dave from Ready Reserve Foods.
[03:30:48.662 --> 03:30:56.024]  I have been waiting patiently for the government and mainstream media to inform you of what is turning out to be the biggest problem facing the world in the last 50 years.
[03:30:56.024 --> 03:31:01.606]  For the last three years, the earth has consumed more food than it has been able to produce, and it has now finally caught up with this.
[03:31:01.606 --> 03:31:08.549]  In the U.S., commodities such as flour and rice are already being rationed, and the next rice crop won't be available for another four to five months.
[03:31:08.549 --> 03:31:15.171]  It's fall in the southern hemisphere, and many countries are short the food necessary to make it through the winter and have stopped exporting certain commodities altogether.
[03:31:15.956 --> 03:31:17.537]  Remember our trade deficit?
[03:31:17.537 --> 03:31:23.401]  Trillions of dollars have stacked up outside the country and are now rushing in to buy our food production at any price.
[03:31:23.401 --> 03:31:29.785]  By late summer, if not early fall, it is likely our government will step in and control food and food exports under martial law.
[03:31:29.785 --> 03:31:31.266]  Call Ready Reserve Foods at 1-800-453-2202.
[03:31:31.266 --> 03:31:31.346]  1-800-453-2202.
[03:31:31.346 --> 03:31:32.547]  Or visit us at www.readyreservefoods.com.
[03:31:32.547 --> 03:31:32.607]  1-800-453-2202.
[03:31:48.076 --> 03:31:48.436]  Police!
[03:31:48.436 --> 03:31:49.357]  Fire it!
[03:31:49.357 --> 03:31:51.737]  We're already under a scientific dictatorship.
[03:31:51.737 --> 03:31:55.238]  Martial Law is coming, but it's not going to arrive overnight.
[03:31:55.238 --> 03:31:57.198]  It's going to be incremental.
[03:31:57.198 --> 03:31:59.198]  This country is already teetering on the edge.
[03:31:59.198 --> 03:32:02.279]  Any incident, small or large, could trigger a total takeover.
[03:32:02.279 --> 03:32:03.739]  Anything could be the final push.
[03:32:03.739 --> 03:32:09.620]  Visit survivemartiallaw.com and download the e-book full of information that will prepare you for life under total military control.
[03:32:09.620 --> 03:32:12.561]  Know how to survive in the conditions that may soon be here on American soil.
[03:32:12.941 --> 03:32:17.825]  Learn how to act around controlling troops, and how to use their own psychology against them through social engineering.
[03:32:17.825 --> 03:32:24.450]  When martial law is officially announced, checkpoints will be enforced, gun confiscations will occur for registered gun owners, and cities will be on lockdown.
[03:32:24.450 --> 03:32:28.313]  You will be dealing with a force that has been in training for years, preparing for this takeover.
[03:32:28.313 --> 03:32:30.274]  Visit survivemartiallaw.com.
[03:32:30.274 --> 03:32:32.996]  When ordering this e-book, you also receive weekly updates.
[03:32:32.996 --> 03:32:35.358]  Visit survivemartiallaw.com, or call 866-644-1933.
[03:32:35.358 --> 03:32:35.698]  That's 866-644-1933.
[03:32:52.358 --> 03:32:53.860]  We'll be going into overtime.
[03:32:53.860 --> 03:32:57.563]  That is, the main radio show is four hours, Monday through Friday, 11 a.m.
[03:32:57.563 --> 03:33:00.746]  to 3 p.m., and I come back Sunday, 4 to 6 p.m.
[03:33:00.746 --> 03:33:04.449]  This New World Order takeover is very serious, and I take it very serious.
[03:33:04.449 --> 03:33:07.432]  That's why I work normally about 14 hours a day.
[03:33:07.432 --> 03:33:09.074]  I've cut back from 18 hours a day.
[03:33:10.404 --> 03:33:18.468]  That's why I've made a new film that I'll be showing at the Alamo Draft House this Saturday at 3.30 at downtown Alamo at their new, quote, Ritz location.
[03:33:18.468 --> 03:33:20.970]  Details at InfoWars.com.
[03:33:20.970 --> 03:33:31.315]  For InfoWars.com listeners on our internet streams, and for those watching PrisonPlanet.tv, we continue during the break talking about Carroll Quigley, who set up the Rhodes Scholarship Program.
[03:33:31.315 --> 03:33:36.398]  He owned the major diamond mines and gold mines in Rhodesia in South Africa, north of there.
[03:33:37.519 --> 03:33:41.082]  And of course, it turned out he was just an agent of the Queen the entire time.
[03:33:41.082 --> 03:33:46.767]  And of course, one of his people that worked for him wrote a book about it after he died.
[03:33:46.767 --> 03:33:50.531]  Do you think everybody that is a Rhodes Scholar ends up staying on their payroll?
[03:33:50.531 --> 03:33:54.414]  Because we see a Kris Kristofferson who speaks out against him.
[03:33:54.414 --> 03:33:57.157]  We see a Naomi Wolf who comes out and
[03:33:58.050 --> 03:33:58.851]  Speaks out against it.
[03:33:58.851 --> 03:34:00.872]  You know, the Marshall Law setup.
[03:34:00.872 --> 03:34:04.135]  But I had her on the show a few months ago and I said, but you're a Rhodes Scholar.
[03:34:04.135 --> 03:34:06.737]  I said, people ask how we get these guests.
[03:34:06.737 --> 03:34:07.977]  We call their publicist.
[03:34:07.977 --> 03:34:08.538]  We get them on.
[03:34:08.538 --> 03:34:10.059]  You could try it too if you'd like.
[03:34:10.059 --> 03:34:11.920]  I think it's a conspiracy that we're able to get them on.
[03:34:11.920 --> 03:34:13.301]  It's a big radio show, folks.
[03:34:13.301 --> 03:34:15.223]  They want to come on and pitch their book.
[03:34:15.223 --> 03:34:18.205]  And you can call them too and get them on your show, probably.
[03:34:18.205 --> 03:34:20.227]  If you know how to talk to somebody on the telephone, that is.
[03:34:20.227 --> 03:34:22.048]  That's the big conspiracy is just to act friendly.
[03:34:22.648 --> 03:34:24.330]  I'm just being sarcastic to some people out there.
[03:34:24.330 --> 03:34:26.132]  But the point is, I had her on and asked the hard question.
[03:34:26.132 --> 03:34:27.774]  I said, are you for a world government?
[03:34:27.774 --> 03:34:28.875]  She said, no.
[03:34:28.875 --> 03:34:30.998]  They didn't teach me that in a Rhodes Scholarship.
[03:34:30.998 --> 03:34:39.267]  But I know that Cecil Rhodes called for world government, called for a British Anglophile-dominated system, merged with the Rothschilds.
[03:34:39.267 --> 03:34:41.009]  So do you think Naomi Wolf is fibbing there?
[03:34:41.977 --> 03:34:46.901]  No, that's a really good question, and you're not the first person that asked that question of me.
[03:34:46.901 --> 03:35:01.433]  I find it hard to believe that a person can be selected as a Rhodes Scholarship and actually go through the whole process and be educated there in London and be part of that group without being a devotee of world government.
[03:35:01.433 --> 03:35:04.195]  I just find that very, very difficult to believe.
[03:35:04.195 --> 03:35:08.819]  You know, Kris Kristofferson's people said they knew who we were, but that he wasn't going to come on the show.
[03:35:09.680 --> 03:35:16.264]  But then we get Willie Nelson and Jesse Ventura and Tommy Chong and Charlie Sheen and German Defense Ministers.
[03:35:16.264 --> 03:35:23.869]  The incredible thing is I had the head of the Kissinger Group on last week, and when I got him on during the break, I said, hello sir, and he started laughing at me.
[03:35:23.869 --> 03:35:24.570]  And I said, what's funny?
[03:35:24.570 --> 03:35:26.251]  He goes, oh, Alex Jones.
[03:35:26.251 --> 03:35:27.432]  And I said, oh, you know who I am?
[03:35:27.432 --> 03:35:27.892]  You're coming on.
[03:35:27.892 --> 03:35:29.433]  He goes, of course we all know who you are.
[03:35:29.433 --> 03:35:32.395]  In fact, John Harmon, running the show, heard it.
[03:35:32.395 --> 03:35:38.259]  Hey, John, were you listening in on that conversation I had with the head of the Kissinger Group?
[03:35:39.855 --> 03:35:41.316]  Are you on air right now?
[03:35:41.316 --> 03:35:42.496]  No, I am.
[03:35:42.496 --> 03:35:43.397]  Bring yourself on air.
[03:35:43.397 --> 03:35:51.380]  Did you hear how he admitted, I mean, I didn't want to toot my horn on air, would have sounded obnoxious, but after the fact, it isn't that he knew who I was, that's actually scary.
[03:35:51.380 --> 03:35:56.923]  This is the head of the Kissinger Group, one of the heads of the Carnegie Endowment, and he's saying, yeah, we know, we all know who you are.
[03:35:56.923 --> 03:35:57.803]  Well, John, you heard it.
[03:35:57.803 --> 03:36:00.324]  Tell, uh, tell Jebber Griffin what he was saying.
[03:36:00.324 --> 03:36:06.367]  Oh, yeah, he was very arrogant, and, uh, you know, Jones was joking with him, calling him master, and he seemed to like that, actually.
[03:36:08.907 --> 03:36:11.091]  Yeah, I'm sure he does like that.
[03:36:11.091 --> 03:36:16.319]  These guys are very arrogant and they want people to just do what they say.
[03:36:17.193 --> 03:36:31.259]  You see, what happened is we got him queued up, and I, you know, John called him at like 29 after, and then he was going to be on at 33 after, so I come on and say, thank you for coming on, we're not live yet, but I'm going to have you on in just a moment, sir.
[03:36:31.259 --> 03:36:33.940]  He started laughing at me, and I said, was something wrong?
[03:36:33.940 --> 03:36:36.821]  And he said, no, Alex Jones.
