[00:00:20.205 --> 00:00:21.927]  The Alex Jones Show.
[03:41:35.826 --> 03:41:40.668]  No, no, let's do this open and let's do this in the open light of day.
[03:41:41.488 --> 03:41:46.571]  Let's have our budget discussions open for the public to actually see.
[03:41:47.191 --> 03:41:50.052]  That's what we need to all get on the phone right now.
[03:41:50.092 --> 03:41:50.512]  Look it up.
[03:41:50.973 --> 03:41:53.634]  Look up your congressman's office phone number.
[03:41:54.434 --> 03:41:55.075]  Look it up.
[03:41:55.695 --> 03:41:58.076]  Call the Capitol switchboard and say, hey,
[03:41:58.809 --> 03:42:12.053]  Before you shut this government down again, let's make sure all these so-called negotiations between the executive and the legislative branch are in the public view, not in a closet.
[03:42:13.012 --> 03:42:23.400]  Where you can then create the synthesized news, as Pelosi said, we can just lie and throw it out there and then quote it as the facts.
[03:42:23.781 --> 03:42:24.821]  And this is the problem.
[03:42:24.842 --> 03:42:29.485]  You know, I was trained as a negotiator at a point in my career.
[03:42:29.525 --> 03:42:32.388]  And one of the key elements of negotiations is honesty.
[03:42:33.528 --> 03:42:34.349]  It's about honesty.
[03:42:34.369 --> 03:42:37.872]  You got to know the guy across the table from you is telling the truth.
[03:42:38.803 --> 03:42:40.784]  At the end of the day, or they're shutting up.
[03:42:41.144 --> 03:42:42.185]  And we need the truth.
[03:42:42.625 --> 03:42:44.867]  That's what makes America free.
[03:42:45.467 --> 03:42:49.529]  That's what is the foundation of liberty and justice, is the truth.
[03:42:49.830 --> 03:42:52.911]  We're going to be right back after a few brief messages.
[03:42:52.931 --> 03:42:55.693]  This is Dr. Nick Begich with InfoWars.
[03:42:56.113 --> 03:42:58.815]  Pay attention, we're in the InfoWars.
[03:43:02.318 --> 03:43:09.684]  At InfoWars, we're always looking for the very best, best-selling, highest-rated products that we can then private label and sell.
[03:43:10.304 --> 03:43:16.109]  And a lot of times we reach out to top companies and they don't want to private label to us because, well, we're InfoWars and we've been demonized.
[03:43:16.169 --> 03:43:20.473]  But a lot of times, people will work with us only because we're InfoWars.
[03:43:21.053 --> 03:43:36.664]  Well, there is a national company, and I'm not going to name them because we're not in competition with them, but we probably label their product, who has FDA approval for years to sell their wound gel that is the strongest out there until you get to prescription level of wound gel that can be sold in stores.
[03:43:37.304 --> 03:43:44.188]  And we private label it, and we sell it for $10 less online than they sell it at CVS and Walgreens.
[03:43:44.768 --> 03:43:46.409]  But the announcement here today is this.
[03:43:47.109 --> 03:43:50.591]  We've been selling a lot of the Wound Gel and a lot of the Immune Garment.
[03:43:51.031 --> 03:43:53.293]  In fact, we just put in big orders for both of them.
[03:43:54.073 --> 03:44:04.825]  But then I noticed without us even plugging it, because of all the scary stuff going on this winter with viruses and bacteria spreading at record levels, that it was all flying off the shelves at regular price.
[03:44:05.485 --> 03:44:11.191]  And so unlike other companies and other groups that do things like raise prices during a crisis,
[03:44:11.792 --> 03:44:20.396]  We're going to go from full price to 40% off on both of these best-selling products right now at InfoWarsLife.com and InfoWarsTore.com.
[03:44:20.856 --> 03:44:21.757]  That's right, ladies and gentlemen.
[03:44:22.117 --> 03:44:26.039]  We're going to go to 40% off because I just put a big order in.
[03:44:26.339 --> 03:44:31.962]  It'll be a few months till more comes in, but I want you to have the impetus and the initiative to get it for yourself and your family.
[03:44:32.762 --> 03:44:36.104]  Get a great discount, see how great it works, and become a repeat customer.
[03:44:36.365 --> 03:44:41.048]  It's just as a Texan, and as American, and as a patriot, that's how I want to be treated.
[03:44:41.548 --> 03:44:48.833]  That when there's a crisis and people really need something and want it, I'm gonna sell it at a huge discount instead of selling it at full price because I noticed you were buying it.
[03:44:49.173 --> 03:44:59.720]  So because you're supporting us and already buying it, both the products, 40% off as a combo, or 40% off individually, while supplies last, at InfoWarsLive.com or by calling toll-free, 888-253-3139.
[03:45:06.503 --> 03:45:09.806]  This is a solution for you and your family.
[03:45:10.106 --> 03:45:14.990]  This is something guaranteed, like oxygen and water, to sustain life.
[03:45:15.190 --> 03:45:16.891]  There are a bunch of bad halogens.
[03:45:17.011 --> 03:45:20.714]  There is one good halogen in the body, and it's pure atomic iodine.
[03:45:20.854 --> 03:45:22.876]  Most forms are bound, so you don't absorb them.
[03:45:22.936 --> 03:45:34.004]  But even microscopic amounts of the broken-down type are better than nothing, because your body recognizes it and takes it on, and tries to use it instead of bromine, chloride, fluorine, and the other bad ones.
[03:45:34.324 --> 03:45:36.965]  And there's a lot of things better than just wealth in this world.
[03:45:37.085 --> 03:45:38.186]  How about physical wealth?
[03:45:38.526 --> 03:45:40.567]  When I forget to take my iodine, I'm an idiot.
[03:45:41.087 --> 03:45:42.148]  We have X2.
[03:45:42.228 --> 03:45:47.510]  It's selling out because a company tried to put me over the barrel from the oil well company that drills to get it at 12,000 feet.
[03:45:47.951 --> 03:45:49.471]  We ended up finding an even better company.
[03:45:49.651 --> 03:45:55.654]  Their chemist said, you can put this in the way you have it, but you should add a little bit of vitamin C to stabilize it so it doesn't oxidize.
[03:45:55.774 --> 03:45:57.195]  And this other form of iodine
[03:45:57.375 --> 03:45:59.497]  And then we've got the New York Times.
[03:45:59.517 --> 03:46:01.559]  Now, again, this is from 12 years ago.
[03:46:14.651 --> 03:46:17.012]  Raising the world's IQ, the secret is salt.
[03:46:17.092 --> 03:46:17.533]  But it's not.
[03:46:17.553 --> 03:46:20.714]  It says right here, adding ionized iodine to the salt.
[03:46:20.794 --> 03:46:23.696]  Boosted IQ, 10 to 20 points, increased fertility.
[03:46:23.796 --> 03:46:27.158]  They put it in the water the kids are given at school in China.
[03:46:27.458 --> 03:46:28.318]  Why do I say that?
[03:46:28.418 --> 03:46:41.425]  Because in the 20s, we had major reproductive problems, major deformities, major retardation, major IQ reduction, not on the coastal areas where people got fresh fish that had some iodine in it, but in the Midwest.
[03:46:41.445 --> 03:46:43.166]  You're listening to the Alex Jones Show.
[03:47:18.835 --> 03:47:25.157]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[03:47:25.697 --> 03:47:29.358]  And now, your host, Nick Begich.
[03:47:32.618 --> 03:47:33.619]  And welcome back.
[03:47:33.799 --> 03:47:35.499]  And this is Nick Begich.
[03:47:35.559 --> 03:47:43.641]  And, you know, the theme of today's show, in fact, the title I told the guys to put on it was A Heritage in the Republic.
[03:47:44.454 --> 03:47:47.676]  You know, I mean, I come from immigrant roots.
[03:47:48.016 --> 03:47:56.582]  I'm a second generation American, like many out there on my father's side, third generation on my mother's side.
[03:47:56.602 --> 03:48:08.529]  And, you know, when I think about just the change in the way people's attitudes are towards not just immigration in general, but the attitude of immigrants when they arrive is so different.
[03:48:08.569 --> 03:48:10.010]  And it varies with individuals.
[03:48:10.090 --> 03:48:10.971]  I have to say that.
[03:48:11.937 --> 03:48:22.252]  In all fairness, I mean, I think when you come in the front door and you get to arrive here and be a part of what the United States is and what it's becoming,
[03:48:23.341 --> 03:48:30.287]  It is a privilege, an honor to be welcomed into a country through the front door.
[03:48:30.607 --> 03:48:36.291]  And, you know, and maybe we need to look at those statutes a little closer and see what's happening there.
[03:48:36.331 --> 03:48:38.613]  And I think that's not always a bad idea.
[03:48:38.633 --> 03:48:40.234]  They need to be reviewed from time to time.
[03:48:40.274 --> 03:48:42.616]  But in the meanwhile, we need to have secure borders.
[03:48:43.320 --> 03:48:50.264]  What I was talking about in sort of the whole governance backdrop, again, you know, think about this in terms of the changes.
[03:48:50.304 --> 03:48:58.348]  The political party of my dad, the Democratic Party, is now a party about non-citizens, which is kind of awkward, you know.
[03:48:58.368 --> 03:49:07.053]  My dad, as a first-generation American, would have weighed in heavily on this because he valued the thoughts of immigration and what the country was founded on and how we built it.
[03:49:07.994 --> 03:49:10.775]  You know, Irish were treated badly when they arrived.
[03:49:10.875 --> 03:49:12.036]  The Italians were treated
[03:49:12.076 --> 03:49:13.377]  Badly when they arrived.
[03:49:13.897 --> 03:49:19.761]  You know, every group, when they arrived in mass from the various parts of Europe and the world, they were treated badly.
[03:49:21.743 --> 03:49:38.715]  That is not an excuse for what can happen today, but the biggest incoming group are Latin American descent, and the majority population in the United States is Latin American descent these days, so I don't think the same unwelcome situation is here at all.
[03:49:39.816 --> 03:49:41.137]  In fact, I think it's the opposite.
[03:49:41.157 --> 03:49:43.060]  I think America has evolved beyond that.
[03:49:43.100 --> 03:49:45.563]  It's not about race or nationality or any of it.
[03:49:45.983 --> 03:49:58.278]  It's just about honoring the law and the things that built a nation, which is a commonality, a melting pot of things that evolved from people out into our government, expressed in a set of values.
[03:49:58.798 --> 03:50:02.002]  That really has been hijacked, and that's what I'm talking about here today.
[03:50:02.423 --> 03:50:05.106]  The idea that the people's business should be in a closet.
[03:50:05.707 --> 03:50:10.392]  And these are the parties that talk about transparency in government.
[03:50:11.033 --> 03:50:13.076]  A nice name, but not in reality.
[03:50:13.136 --> 03:50:15.438]  The only transparency is about you and me.
[03:50:15.518 --> 03:50:18.182]  The only cameras pointed at anyone are at us.
[03:50:19.511 --> 03:50:20.392]  We're good to go.
[03:50:40.496 --> 03:50:43.317]  Nazi Germany and the rise of fascism.
[03:50:43.437 --> 03:50:53.180]  And it's when government uses the tools of propaganda and lying, as Nancy Pelosi said, we played in the last segment, as a policy, as a tactic.
[03:50:53.560 --> 03:51:06.683]  And then you overlay the interest of pharmaceutical industry and corporations and the wealthy and the elite, whether you're a Democrat proposing to be a representative of poor, innocent masses or Republican.
[03:51:06.703 --> 03:51:08.344]  You know, these guys have stolen
[03:51:08.931 --> 03:51:11.212]  From us, this republic.
[03:51:12.052 --> 03:51:13.292]  And that's what needs to be returned.
[03:51:13.332 --> 03:51:19.454]  Not in an act of violence and craziness like we're seeing from the left, the insanity of it all.
[03:51:19.474 --> 03:51:28.317]  Because by identity politics, you abrogate the melting pot, the co-culture that we've created here, as unique in the world.
[03:51:28.537 --> 03:51:32.298]  And you burn it on the ground, the flag.
[03:51:32.378 --> 03:51:33.358]  Now, this is not
[03:51:34.649 --> 03:51:39.150]  How Americans and future Americans used to arrive in the nation.
