[00:00:09.586 --> 00:00:11.450]  Yeah.
[03:32:14.255 --> 03:32:18.778]  And that's why they're attacking that sacred system of the family, of all of us together.
[03:32:19.058 --> 03:32:19.979]  We are humanity.
[03:32:20.299 --> 03:32:21.260]  We are the experience.
[03:32:21.280 --> 03:32:22.040]  We are everything.
[03:32:22.481 --> 03:32:24.282]  And so you've just got my commitment to fight on.
[03:32:24.302 --> 03:32:26.564]  But let me tell you, I'm obnoxious most of the time.
[03:32:26.604 --> 03:32:27.144]  I'm burnout.
[03:32:27.524 --> 03:32:29.466]  Hearing you, I don't want to just say this.
[03:32:29.586 --> 03:32:30.306]  I'm not just telling you this.
[03:32:30.807 --> 03:32:31.908]  You are the info war.
[03:32:32.028 --> 03:32:33.309]  You're the power of the whole thing.
[03:32:33.849 --> 03:32:38.151]  And that's why I get so freaked out about begging the audience for help, because it's the truth!
[03:32:38.271 --> 03:32:39.352]  I mean, I'm not just saying it.
[03:32:39.452 --> 03:32:42.994]  If you weren't here, standing in the way, they would have already destroyed me.
[03:32:43.194 --> 03:32:44.394]  But we're in this together.
[03:32:44.554 --> 03:32:46.215]  So God bless you, Jessica from Virginia.
[03:32:46.776 --> 03:32:49.617]  And yeah, looking at that little pathetic gremlin governor.
[03:32:49.797 --> 03:32:51.178]  Of course he's KKK.
[03:32:51.318 --> 03:32:53.459]  Who the hell wants to harvest babies' organs?
[03:32:53.499 --> 03:32:54.920]  That's what that's all really about.
[03:32:55.360 --> 03:32:56.560]  These are demons.
[03:32:57.081 --> 03:32:58.581]  But thanks to you and others, we're gonna win.
[03:32:58.642 --> 03:32:59.302]  Thank you so much.
[03:33:06.264 --> 03:33:20.708]  You're listening to the Alex Jones Show.
[03:33:25.409 --> 03:33:27.350]  Waging war on corruption.
[03:33:27.770 --> 03:33:31.651]  It's Alex Jones with Matt Bracken.
[03:33:34.068 --> 03:33:41.290]  Okay, we're back to the end of the hour and we have some people that have been waiting on the phone, phone lines for a long, long time.
[03:33:41.370 --> 03:33:51.233]  So first I'm going to, but we're not going to, we can't have a super long conversation, so let's like say a spiel and we'll have a little bit and then we're just going to plow through some phones.
[03:33:51.753 --> 03:33:55.734]  So Travis in Maryland, go ahead, talking about a pardon for who?
[03:33:57.414 --> 03:33:59.435]  Hi, it's nice to meet you.
[03:33:59.735 --> 03:34:03.136]  I'd just like to say I wish the best for Julian Assange.
[03:34:04.231 --> 03:34:05.532]  The collateral murder was great.
[03:34:06.192 --> 03:34:13.537]  If you go to JulianPaulAssange.com, he is exposed as a CIA 9-11 terrorist working with Jacob Rothschild, however.
[03:34:13.877 --> 03:34:15.398]  Yeah, okay, thanks a lot.
[03:34:15.458 --> 03:34:16.419]  Gordon in Illinois.
[03:34:19.541 --> 03:34:21.342]  Let's go to Gordon in Illinois now.
[03:34:22.042 --> 03:34:32.809]  I just wanted to say from earlier that Owen was saying that he thinks Trump should let Assange make a deal to get off to let him know his sources.
[03:34:33.635 --> 03:34:45.667]  What he ought to do is make him give up the missing emails from Hillary because I'm sure he either has them or can get them just to keep it a checkmate because he never knew what was going to happen to it.
[03:34:46.969 --> 03:34:54.897]  I don't know what kind of control Assange could possibly have over any of the hardware or software after seven years in hiding in an embassy.
[03:34:58.070 --> 03:34:58.430]  I do.
[03:34:58.530 --> 03:35:00.412]  I do see potentially him on TV.
[03:35:00.472 --> 03:35:00.992]  Imagine.
[03:35:01.133 --> 03:35:02.133]  I hope he'll be cleaned up.
[03:35:02.173 --> 03:35:06.957]  He won't look like Robinson Crusoe, you know, after seven years on the island.
[03:35:08.458 --> 03:35:13.663]  I hope that he's in front of Congress, you know, wearing a suit and a tie, not an orange jumpsuit.
[03:35:13.883 --> 03:35:15.524]  And who knows?
[03:35:15.724 --> 03:35:22.770]  He could be like a, you know, Butterfield of Watergate fame, revealing all kinds of secrets that nobody knew about.
[03:35:23.622 --> 03:35:31.168]  Um, but one thing for sure, Trump is not going to step into this in any way, just like with the Mueller investigation.
[03:35:31.728 --> 03:35:34.530]  He's going to keep Assange at arm's length.
[03:35:34.570 --> 03:35:35.551]  He's not going to pardon him.
[03:35:35.751 --> 03:35:38.793]  Not before Flynn and a lot of other people, that's for sure.
[03:35:39.654 --> 03:35:39.954]  Okay?
[03:35:40.915 --> 03:35:45.778]  Um, let's go to Randy in Oklahoma, an old Marine, I understand.
[03:35:46.999 --> 03:35:47.680]  Randy, you there?
[03:35:47.920 --> 03:35:49.201]  Yeah, I'm here.
[03:35:50.021 --> 03:35:50.642]  That's a five.
[03:35:51.442 --> 03:35:51.863]  You bet.
[03:35:53.184 --> 03:35:55.145]  Shout out to all the vets that are listening.
[03:35:55.165 --> 03:35:56.765]  Supporting the show.
[03:35:57.466 --> 03:36:01.087]  And a tip of the hat to Alex and the crew as well.
[03:36:01.247 --> 03:36:03.288]  And let me encourage people, buy the product.
[03:36:03.328 --> 03:36:04.228]  They're worth it.
[03:36:04.528 --> 03:36:05.348]  They're well worth it.
[03:36:07.029 --> 03:36:12.171]  Hey Matt, the assault on the First Amendment is certainly underway.
[03:36:14.912 --> 03:36:15.972]  I've got an action plan.
[03:36:15.992 --> 03:36:21.014]  It's pretty simple, and I think it'll get troops attention if we, most of us know
[03:36:21.809 --> 03:36:26.293]  You're a county chairman or state Republican chairman.
[03:36:26.813 --> 03:36:34.940]  If Trump hurts his base, which he has been doing with some of the actions, he's going to get hurt in the election.
[03:36:34.980 --> 03:36:41.426]  I know a lot of people that are upset about the bump stocks and the executive orders.
[03:36:41.446 --> 03:36:45.929]  Attorney General Barr's record on the Second Amendment is not good.
[03:36:46.790 --> 03:36:49.092]  There's a lot of people that are pretty upset about it.
[03:36:49.778 --> 03:36:52.441]  I think that you can find that at the grassroots.
[03:36:52.501 --> 03:37:05.096]  We need to ask county chairman and state chairman to get Trump's attention and let Assange, I mean, get a pardon or whatever it takes.
[03:37:07.973 --> 03:37:10.895]  I don't think that there's going to be a pardon for Assange.
[03:37:11.015 --> 03:37:11.456]  No way.
[03:37:11.736 --> 03:37:16.960]  But I do see him on television in front of congressional investigators.
[03:37:17.581 --> 03:37:20.763]  One big TV that's going to be a blockbuster event of the summer.
[03:37:20.803 --> 03:37:22.405]  Imagine Julian Assange.
[03:37:22.445 --> 03:37:26.188]  You'd think it was big when we saw Stroke or Comey or those guys testify.
[03:37:26.960 --> 03:37:37.705]  Imagine Julian Assange testifying on, I mean, imagine that could open up Seth Rich and a lot of other mysteries and turn this into a murder mystery as well as an espionage mystery.
[03:37:38.405 --> 03:37:43.168]  But yeah, and as far as free speech, I'm seeing how it's working now.
[03:37:43.908 --> 03:37:45.889]  The government doesn't ban your free speech.
[03:37:46.710 --> 03:37:56.956]  But what they do is they allow Facebook to use completely biased left wing filters to do the free speech banning on their behalf.
[03:37:57.556 --> 03:38:07.382]  So it's sort of an alliance, like a fascist alliance between the fascist Democrats in the government that hate our ability to still speak.
[03:38:08.152 --> 03:38:12.475]  And the social media left wingers that also hate our ability to speak.
[03:38:13.096 --> 03:38:18.220]  So there's never going to be a crackdown on social media bias against conservatives.
[03:38:18.980 --> 03:38:24.304]  And I think that I continue to say, get off of Facebook, get off of Twitter.
[03:38:24.324 --> 03:38:25.005]  Well, I've been banned.
[03:38:25.065 --> 03:38:26.005]  It's easy for me to say.
[03:38:26.626 --> 03:38:29.508]  But get on to alternative social media.
[03:38:30.249 --> 03:38:31.009]  Free Zoxy.
[03:38:32.050 --> 03:38:34.692]  There's there's Gab, of course, is strong still.
[03:38:35.589 --> 03:38:36.589]  And make them stronger.
[03:38:37.029 --> 03:38:37.650]  Get on them.
[03:38:38.450 --> 03:38:40.050]  Go to friendly social media.
[03:38:40.330 --> 03:38:43.711]  Get out of enemy territory where you just self-censor yourself.
[03:38:45.451 --> 03:38:48.052]  Let's go now to Brian in California.
[03:38:48.812 --> 03:38:50.813]  Also wants to talk about Julian Assange.
[03:38:53.113 --> 03:38:53.674]  Brian, you there?
[03:38:53.714 --> 03:38:54.054]  Hey, Matt.
[03:38:54.714 --> 03:38:55.074]  Yeah.
[03:38:55.114 --> 03:38:55.414]  Hey, Matt.
[03:38:55.474 --> 03:38:57.014]  Nice to talk to you.
[03:38:57.495 --> 03:39:01.596]  I think that they're bringing Julian Assange here just to protect him.
[03:39:04.062 --> 03:39:09.388]  I don't know, I haven't watched the video, but you know the video with Barr talking to that lady?
[03:39:10.389 --> 03:39:16.355]  It sounded like to me that she was basically, it wasn't asking a question, she was basically saying, are you sure about this?
[03:39:16.895 --> 03:39:18.457]  Because you're dead if you say yeah.
[03:39:19.238 --> 03:39:21.840]  And he basically thought a minute, and he said yeah.
[03:39:21.880 --> 03:39:23.762]  So, I think he's on board.
[03:39:26.972 --> 03:39:28.874]  I think that Rush has the good take here.
[03:39:28.914 --> 03:39:30.316]  Everybody's been waiting to see.
[03:39:30.576 --> 03:39:32.938]  Barr even has early connections to the CIA.
[03:39:33.539 --> 03:39:39.425]  But is he at his core, is the essence of the man that he'll protect the deep state?
[03:39:41.525 --> 03:39:48.333]  You know, they'll find some old retired guy to investigate TW800, things like that, because they know he's a team player.
[03:39:48.774 --> 03:39:53.439]  Whenever you hear about a blue-ribbon commission of retired elder statesmen, that's the cover-up team.
[03:39:54.080 --> 03:39:57.444]  That's there to put legitimacy on top of a cover-up.
[03:39:57.904 --> 03:39:59.006]  I don't think Barr is that.
[03:39:59.566 --> 03:40:14.489]  What I'm gleaning from him is that the reputation of the DOJ and the FBI, long-term, generational length, is much more important to him than keeping the small group out of prison.
[03:40:15.209 --> 03:40:19.990]  And I see Strzok, McCabe, a lot of these guys potentially going to prison.
[03:40:20.490 --> 03:40:25.471]  And as this all unwinds and untangles, it's going to involve things like Uranium One.
[03:40:26.304 --> 03:40:29.785]  And, you know, they're selling the uranium to the Russians.
[03:40:30.065 --> 03:40:32.446]  $145 million goes to the Clinton Foundation.
[03:40:33.166 --> 03:40:36.447]  How much went to the other guys, Weissman, Mueller, Rosenstein?
[03:40:36.927 --> 03:40:45.909]  You know, so as we unfold this, the deep state coup, I think it's going to, it's going to, the tentacles are going to reach out and take down a lot more of the deep state.
[03:40:46.469 --> 03:40:53.651]  And I don't think that Barr wants his legacy to be that he was another deep state hack liar propping up the false narrative.
[03:40:54.395 --> 03:40:58.478]  So I think that these deep state coup plotters have a lot to worry about right now.
[03:40:58.958 --> 03:41:03.141]  But that doesn't mean victory is all, you know, everything we see to the horizon.
[03:41:03.521 --> 03:41:09.645]  There are so many things that can happen between now and 2020, you know, to keep Trump from being reelected.
[03:41:10.105 --> 03:41:18.271]  Just picture in your mind what will happen if there's a President Kamala Harris or Elizabeth Warren or Cory Booker.
[03:41:18.471 --> 03:41:19.392]  It's out of control.
[03:41:19.892 --> 03:41:22.774]  It would be right on the road to Venezuela.
[03:41:23.394 --> 03:41:23.995]  Hardcore.
[03:41:24.415 --> 03:41:31.761]  And that would include free speech, calling every white conservative some kind of a Nazi.
[03:41:31.781 --> 03:41:35.103]  We used to just be called American patriots.
[03:41:35.764 --> 03:41:38.546]  And now we're white nationalists.
[03:41:38.606 --> 03:41:39.106]  What the hell?
[03:41:39.547 --> 03:41:42.829]  I'm just an American patriot who happens to have white skin.
[03:41:43.250 --> 03:41:45.371]  But now they're calling me a white nationalist.
[03:41:45.852 --> 03:41:52.237]  So yeah, right now we're kind of coasting on what we perceive to be a wave of victories ahead.
[03:41:53.291 --> 03:41:56.433]  Over the deep state and the, you know, the deep state media.
[03:41:56.853 --> 03:42:01.416]  But goodness, it's going to get ugly if Trump isn't reelected.
[03:42:02.000 --> 03:42:06.282]  And then there's always the specter of a major terrorist attack and assassination.
[03:42:06.302 --> 03:42:11.544]  I mean, imagine if something happened like 1968 with Robert Kennedy being assassinated.
