[00:00:03.237 --> 00:00:05.138]  We're live.
[03:17:44.227 --> 03:17:58.230]  They're going to be consolidating their profit industry and they're going to be pushing it through in countries that are not as friendly to their regulations, to their GMO products, to their vaccines, their pharmaceuticals.
[03:17:58.230 --> 03:17:59.830]  Any country that has an issue with that,
[03:18:00.410 --> 03:18:06.852]  They're going to use this transnational quote-unquote trade commission to strong-arm this through.
[03:18:06.852 --> 03:18:08.773]  That's what this is all about.
[03:18:08.773 --> 03:18:20.617]  This is something that's being produced by a few globalist billionaires, a few very wealthy industries, and they are going to make sure that they grease the skids on legislation.
[03:18:20.617 --> 03:18:27.000]  Now, along that line, I saw a very disturbing, very disturbing article that came out yesterday.
[03:18:28.189 --> 03:18:32.552]  And many of you know that I really agree with Rand Paul on many, many issues.
[03:18:32.552 --> 03:18:34.494]  I don't agree with anybody on everything.
[03:18:34.494 --> 03:18:35.414]  Let's just understand that.
[03:18:35.414 --> 03:18:37.295]  And I'll point out where we disagree.
[03:18:37.295 --> 03:18:38.316]  I don't want to be too negative.
[03:18:38.316 --> 03:18:41.238]  We point out when we agree with people, we point out when we disagree with people.
[03:18:41.238 --> 03:18:48.924]  I think Rand Paul has been fantastic in terms of standing up against civil asset forfeiture, standing up for the rule of law.
[03:18:48.924 --> 03:18:53.827]  Why can't the Republicans get behind standing up for private property?
[03:18:53.827 --> 03:18:56.069]  Why would they ever support a policy
[03:18:56.849 --> 03:19:00.719]  That takes away your private property without due process.
[03:19:01.786 --> 03:19:10.712]  People who lose their property because of the War on Drugs civil asset forfeiture, in most cases, are never even charged with a crime.
[03:19:10.712 --> 03:19:18.517]  They call it a civil asset forfeiture because if it was a criminal asset forfeiture, they would have some explaining to do, okay?
[03:19:18.517 --> 03:19:22.880]  They would have to explain why they're not giving you your due process under the Constitution.
[03:19:22.880 --> 03:19:24.401]  But they say it's a civil action.
[03:19:24.401 --> 03:19:25.822]  It's not a civil action.
[03:19:25.822 --> 03:19:27.984]  The War on Drugs, they say, is a criminal action.
[03:19:28.629 --> 03:19:31.210]  Nevertheless, they lie about that.
[03:19:31.210 --> 03:19:34.030]  Then they lie when they charge the inanimate object.
[03:19:34.030 --> 03:19:34.671]  It's the U.S.
[03:19:34.671 --> 03:19:36.311]  government versus an airplane.
[03:19:36.311 --> 03:19:37.711]  They take that away.
[03:19:37.711 --> 03:19:38.532]  Or they say it's U.S.
[03:19:38.532 --> 03:19:39.692]  government versus your house.
[03:19:39.692 --> 03:19:40.552]  They take that away.
[03:19:40.552 --> 03:19:43.853]  They charge the inanimate object as if it was a person.
[03:19:43.853 --> 03:19:47.754]  Now, when we come back, I'm going to tell you what I don't like that Rand Paul has just done.
[03:19:47.754 --> 03:19:48.314]  Stay with us.
[03:19:48.314 --> 03:19:48.874]  We'll be right back.
[03:19:59.281 --> 03:20:06.592]  Men, if you're like me, you appreciate the feeling of a clean, smooth shave from a quality blade.
[03:20:06.592 --> 03:20:09.616]  The sort of shave that cuts clean, without the burn.
[03:20:10.410 --> 03:20:20.934]  So why are you messing around with generic razors that cost $32 for an 8-pack, when you can shave with Harry's high-quality German-engineered blades for half the price?
[03:20:20.934 --> 03:20:32.619]  And if saving money and a clean shave isn't incentive enough, Harry's will give you their starter set, complete with a razor, three of their world-famous blades, and shaving cream for just $15.
[03:20:32.619 --> 03:20:34.820]  And shipping is always free.
[03:20:34.820 --> 03:20:37.421]  We'll also give you $5 off your first order.
[03:20:38.098 --> 03:20:40.420]  Our wife saying thank you for trying us.
[03:20:40.420 --> 03:20:45.445]  How are we able to save you all this money and still give you the best shave you'll ever enjoy?
[03:20:45.445 --> 03:20:48.607]  By owning the factory that manufactures them.
[03:20:48.607 --> 03:20:49.068]  That's how.
[03:20:50.253 --> 03:20:55.016]  So go to harrys.com right now and enter code 6262 at checkout.
[03:20:55.016 --> 03:20:58.138]  That's harrys.com, code 6262.
[03:20:58.138 --> 03:21:08.224]  Most of the InfoWars radio listening audience is aware of the high quality, affordable firearms available that are made right here in America at htfirearms.com.
[03:21:08.224 --> 03:21:14.308]  One of the most exciting things about htfirearms.com is the ability to upgrade your AR-15 platform today.
[03:21:14.308 --> 03:21:19.871]  They call it their low profile platform, PVX Muzzle Brakes, proven to help control muzzle rise.
[03:21:21.151 --> 03:21:23.933]  6061 billet material with type 3 hard coating.
[03:21:23.933 --> 03:21:27.555]  Bolt carrier group for .308 and .556 ARs.
[03:21:27.555 --> 03:21:29.135]  Custom Kydex holsters.
[03:21:29.135 --> 03:21:33.998]  Ideal for concealed carry with .080 thick Kydex to ensure durability.
[03:21:33.998 --> 03:21:36.279]  Most competitors' material use .060.
[03:21:36.279 --> 03:21:39.880]  Configure yours today at hdfirearms.com.
[03:21:39.880 --> 03:21:41.941]  And my favorite, single stage trigger.
[03:21:41.941 --> 03:21:45.323]  A home run upgrade for your AR-15 and AR-10 platforms.
[03:21:45.563 --> 03:21:49.130]  Find out more at HDFirearms.com today or call 770-485-7015.
[03:21:49.130 --> 03:21:50.211]  That's HDFirearms.com or call 770-485-7015.
[03:21:57.853 --> 03:22:04.078]  At 30dayfoodsupply.com, two of our top priorities are providing quality food at a reasonable price and protecting your security.
[03:22:04.078 --> 03:22:12.364]  When you call 800-700-2184, we will never record your phone call and never ask for your personal information, like how much food you have stored or where you keep it.
[03:22:12.364 --> 03:22:16.388]  We'll also never store your credit card information and email address on a computer.
[03:22:16.388 --> 03:22:18.689]  Your email address will never be shared or sold.
[03:22:18.689 --> 03:22:20.831]  We'll never limit the number of boxes you can purchase.
[03:22:20.831 --> 03:22:24.254]  We'll never use outside packers or use relabeled food from another company.
[03:22:24.694 --> 03:22:33.164]  Our meals are naturally high in fiber, carbs, and protein, and everything is packed with oxygen absorbers and Mylar pouches under our direct supervision at our plant in Oregon.
[03:22:33.164 --> 03:22:40.031]  Oregon Trail Foods and 30dayfoodsupply.com keep prices low by buying directly from their producers in Oregon and then passing the savings on to you.
[03:22:40.031 --> 03:22:42.234]  Call 800-700-2184 and purchase our 30-day, 90-serving emergency food supply
[03:22:45.097 --> 03:22:48.259]  Most of us already know that taking a fish oil supplement to boost omega-3s is a good idea.
[03:23:02.168 --> 03:23:06.209]  But did you know that about 60% of Americans are actually deficient in Omega-3s?
[03:23:06.209 --> 03:23:13.571]  Did you know that most fish oil products contain only about 25% Omega-3s, and the remaining 75% is undesirable fish fat?
[03:23:13.571 --> 03:23:18.813]  Heck, did you know that more than 90% of fish oil supplements sold in the USA are not even made here?
[03:23:18.813 --> 03:23:27.275]  If you want to boost your Omega-3s using the finest American-made fish oil, check out Nutrigold fish oil supplements on www.fishoil.best.
[03:23:27.515 --> 03:23:32.879]  Nutrigold fish oils are independently 5-star certified and guaranteed to be exceptionally pure.
[03:23:32.879 --> 03:23:34.500]  That means no more fish burps.
[03:23:34.500 --> 03:23:40.564]  Best of all, just one Nutrigold fish oil capsule contains more Omega-3s than four standard fish oil capsules.
[03:23:40.564 --> 03:23:50.791]  Go to www.fishoil.best or call 888-920-1497 and use promo code BESTFISHOIL to get a free one-month supply.
[03:23:50.791 --> 03:23:54.273]  That's www.fishoil.best or call 888-920-1497.
[03:23:59.016 --> 03:24:04.680]  Welcome back to the InfoWarriors News Wrap-Up.
[03:24:04.680 --> 03:24:09.183]  I'm David Knight in this fourth hour of the Alex Jones Radio Show.
[03:24:15.552 --> 03:24:23.521]  We've been talking about the news coming up and of course tomorrow we're going to have our money bomb and part of that money bomb is going to occur tomorrow night.
[03:24:23.521 --> 03:24:27.145]  We're going to have the next GOP debate.
[03:24:27.145 --> 03:24:30.889]  So we'll be covering that live as well with our comments when it happens and I think
[03:24:31.409 --> 03:24:34.312]  There's something that we need to keep in mind when we look at all of these candidates.
[03:24:34.312 --> 03:24:44.582]  You know, last night as Joe Biggs went to the rally in Dallas and he and Alex Jones were talking about the massive fanatical support that we saw there in Dallas.
[03:24:44.582 --> 03:24:47.445]  That's something that concerns me, quite frankly.
[03:24:47.445 --> 03:24:51.870]  Because I don't think any of these candidates have been vetted enough to deserve that kind of fanatical support.
[03:24:52.776 --> 03:24:54.659]  That's been my point all along.
[03:24:54.659 --> 03:24:57.243]  I don't have so much of a problem with any of these guys.
[03:24:57.243 --> 03:25:00.107]  Well, I have a problem with a lot of their issues, just as I mentioned John Kasich.
[03:25:00.107 --> 03:25:04.433]  I'm going to mention one about Rand Paul that I have a problem with, a position he has on an issue.
[03:25:05.543 --> 03:25:11.464]  But we need to look at these guys and not get totally caught up in idol worship.
[03:25:11.464 --> 03:25:12.424]  Listen to this headline.
[03:25:12.424 --> 03:25:15.205]  This is what we've been saying all along, and this is exactly the way I see it.
[03:25:15.205 --> 03:25:21.806]  From the Washington Examiner, at the Trump rally, Republicans experience Obama-sized crowd and excitement.
[03:25:21.806 --> 03:25:23.646]  Do you remember when Obama was running eight years ago?
[03:25:23.646 --> 03:25:26.007]  Remember the women fainting in the crowds?
[03:25:26.007 --> 03:25:31.328]  Have you seen the pictures, the expressions of the women who are basically fainting for Donald Trump now?
[03:25:32.268 --> 03:25:39.672]  It is absolute insanity, this cult of personality that we build up around leaders, or potential leaders.
[03:25:39.672 --> 03:25:42.374]  It is very, very dangerous.
[03:25:42.374 --> 03:25:45.075]  We were concerned about this when we saw it with Obama.
[03:25:45.075 --> 03:25:50.198]  Not because we disagreed with his politics, but because of what it said about the American people.
[03:25:50.198 --> 03:25:58.463]  That was, to me, as frightening as what Obama was saying that I disagreed with, was the spirit of the American people, how they viewed the whole process.
[03:25:58.883 --> 03:26:03.126]  How they could get caught up in this cult of personality, in this branding.
[03:26:03.126 --> 03:26:04.706]  I think it's very, very dangerous.
[03:26:04.706 --> 03:26:08.769]  I don't like to see it happening on the left, and I don't like to see it happening on the right either.
[03:26:08.769 --> 03:26:10.050]  We're better than that.
[03:26:10.050 --> 03:26:19.615]  We need to rationally look at what they are saying, and we need to understand that we are not going to have our freedoms handed to us on a silver platter.
[03:26:19.615 --> 03:26:20.616]  By anyone.
[03:26:20.616 --> 03:26:21.977]  Not by Donald Trump.
[03:26:21.977 --> 03:26:23.518]  Not by Obama, for sure, okay?
[03:26:24.378 --> 03:26:25.499]  This isn't going to happen.
[03:26:25.499 --> 03:26:30.663]  As Jefferson said, we're not going to be transported on a feather bed to a state of liberty.
[03:26:30.663 --> 03:26:33.665]  You have to do it at the local level.
[03:26:33.665 --> 03:26:37.869]  They want to distract you from things where you could make a difference at the local level.
[03:26:37.869 --> 03:26:41.692]  They want you to focus on these national races where you're not going to make any difference.
[03:26:42.435 --> 03:26:50.738]  There was an interesting article that I saw retweeted by Max Keiser about this new Marxist who's become head of the Labour Party in the UK.
[03:26:50.738 --> 03:26:54.180]  And there was an interview with him and another guy who is very high up in the Labour Party.
[03:26:55.228 --> 03:27:00.334]  What they were saying was, don't expect change to come through the parliamentary system.
[03:27:00.334 --> 03:27:04.459]  These are guys who are at the top of the parliamentary system on their side of the issues.
[03:27:04.459 --> 03:27:06.221]  They said, don't expect change to come there.
[03:27:06.221 --> 03:27:12.109]  It's going to come through working with your labor unions, it's going to come through working at the local community, doing it at the local level.
