[00:00:00.373 --> 00:00:00.919]  Alex Jones Show!
[03:29:04.449 --> 03:29:05.430]  That's how we link to things.
[03:29:06.110 --> 03:29:09.754]  And he points out this is based on an absurd idea that just won't die.
[03:29:09.814 --> 03:29:16.781]  Making search engines and news portals pay media companies to promote their freely accessible articles.
[03:29:17.402 --> 03:29:21.646]  Now, understand that this is something that isn't just going to shut down Freedom of Speech.
[03:29:21.706 --> 03:29:23.267]  It isn't just going to shut down Matt Drudge.
[03:29:23.327 --> 03:29:24.288]  It's going to shut down you.
[03:29:25.029 --> 03:29:30.953]  You are not going to be able to have a political discourse of people, even on Facebook, where you say, well, I read this article over here.
[03:29:30.973 --> 03:29:31.834]  I read that article.
[03:29:31.874 --> 03:29:33.955]  No, they'll come after you for copyright protection.
[03:29:34.295 --> 03:29:36.357]  So they're going to come after you for copyright protection.
[03:29:36.557 --> 03:29:43.221]  They're going to come after you telling you that they're going to make you safe if you'll just hand over all of your liberties to the man in the White House.
[03:29:43.662 --> 03:29:45.303]  That is the greatest thing to fear.
[03:29:45.623 --> 03:29:46.724]  That is the greatest danger.
[03:29:47.084 --> 03:29:49.405]  That is the mindset of a slave.
[03:29:49.425 --> 03:29:53.768]  If you think you're going to elect somebody for president and they're going to protect you after they take away your liberty.
[03:29:53.788 --> 03:29:54.128]  Stay with us.
[03:29:54.149 --> 03:29:54.669]  We'll be right back.
[03:29:59.395 --> 03:30:00.296]  We're on the march.
[03:30:00.796 --> 03:30:02.398]  The Empire's on the run.
[03:30:03.319 --> 03:30:06.023]  Alex Jones and the GCN Radio Network.
[03:30:10.205 --> 03:30:27.572]  The mother of an injured army veteran of the Iraq War is selling a rare letter from President Obama to cover her son's medical and personal expenses, despite the President's handwritten promise to do everything we can over the next four years to support your family, writes the Washington Examiner.
[03:30:28.012 --> 03:30:32.414]  Cherry McKimmy told Secrets something good might as well come out of that.
[03:30:32.854 --> 03:30:34.937]  It is doing no good lying in my drawer.
[03:30:35.198 --> 03:30:37.140]  It means absolutely nothing to me.
[03:30:37.461 --> 03:30:45.733]  She received a note from Obama in July 2009 after a non-stop effort to beg federal officials to help her son, David McKimmy.
[03:30:46.154 --> 03:30:48.958]  McKimmy was campaigning for the Veterans Administration.
[03:30:49.358 --> 03:30:58.503]  To do more to help him recover from injuries, for which he received a Bronze Star with Valor, for crawling back into a truck fire to save two soldiers who eventually died.
[03:30:58.743 --> 03:31:02.965]  He suffered burns to his face and hands, and is still likely to lose his leg.
[03:31:03.246 --> 03:31:06.467]  You can find more reports on InfoWars.com
[03:31:09.830 --> 03:31:18.015]  We have been fighting this war tirelessly with you at our side, day in and day out, exposing the ludicrous lies and criminal operations of the globalists.
[03:31:18.175 --> 03:31:20.176]  And we're starting to see big effects.
[03:31:20.496 --> 03:31:22.037]  And the word is getting out.
[03:31:22.397 --> 03:31:24.278]  The globalists want to make us dependent.
[03:31:24.478 --> 03:31:27.960]  And as Napoleon famously said, an army marches on its stomach.
[03:31:28.200 --> 03:31:33.503]  Ammunition, food, and supplies form the backbone of any offensive, including the Info War.
[03:31:33.703 --> 03:31:36.625]  And our enemies admit they're losing the Info War.
[03:31:37.025 --> 03:31:40.448]  We are in an information war, and we are losing that war.
[03:31:40.648 --> 03:31:46.933]  With this in mind, we have held strong to our principles and the decision to refuse any money from globalists or government.
[03:31:47.153 --> 03:31:53.938]  We are funding our crusade against tyranny the old-fashioned way, with pure free-market, free-will capitalism.
[03:31:54.138 --> 03:31:56.400]  Visit Infowarsstore.com today, or call 888-253-3139.
[03:31:58.942 --> 03:32:03.506]  And take advantage of free shipping right through December 18th and get your order before Christmas.
[03:32:03.866 --> 03:32:09.090]  May God bless you and your family and keep us strong as we forge ahead in this battle for humanity.
[03:32:09.570 --> 03:32:12.773]  When cells become toxic, they die early and aging sets in.
[03:32:13.073 --> 03:32:18.097]  No one has put together a formula that focuses directly on brain health, nerve growth factors,
[03:32:18.137 --> 03:32:18.597]  I don't know.
[03:32:39.566 --> 03:32:43.769]  Used since before the days of the Roman Empire to support the body's natural systems.
[03:32:43.949 --> 03:32:47.912]  Introducing the new Infowarslife.com Oil of Oregano Formulation.
[03:32:48.092 --> 03:32:52.875]  We have now procured the most high quality and potent forms of oregano oil on the market.
[03:32:53.055 --> 03:32:57.578]  Extracted directly from the wild herb and sealed in easy to use capsules.
[03:32:57.698 --> 03:33:01.041]  You will no longer need to endure the burning of liquid oregano on the tongue.
[03:33:01.181 --> 03:33:04.503]  Now available in our limited first run at Infowarslife.com.
[03:33:04.643 --> 03:33:06.484]  That's Infowarslife.com or call 888-253-3139.
[03:33:11.397 --> 03:33:16.420]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[03:33:16.800 --> 03:33:19.082]  Because there's a war on for your mind.
[03:33:21.954 --> 03:33:23.175]  Welcome back to the Alex Jones Show.
[03:33:23.215 --> 03:33:24.757]  I'm David Knight, your host in this fourth hour.
[03:33:24.777 --> 03:33:26.639]  We're going to be playing a couple of reports.
[03:33:26.759 --> 03:33:35.950]  One, we're going to play some excerpts for you from the Mark Dice video, where Hillary supporters want her to lower the standard of living.
[03:33:36.711 --> 03:33:40.555]  I think it's very interesting that there was an article that just came out today talking about
[03:33:41.676 --> 03:33:44.278]  Climate activists going after our meat.
[03:33:44.398 --> 03:33:45.759]  And of course, this isn't the first time.
[03:33:45.819 --> 03:33:51.582]  Remember, we had the EPA talking at Halloween about how we had to get rid of pumpkins, and at Thanksgiving they were talking about turkey.
[03:33:51.622 --> 03:33:52.763]  Now they're talking about meat.
[03:33:52.783 --> 03:33:57.726]  You know, they want to take our air conditioning, our cars, our homes, everything, folks.
[03:33:58.026 --> 03:33:59.527]  They're going to shut us down.
[03:34:00.007 --> 03:34:06.091]  And these are the people who are flying around in their private jumbo jets, telling people in Africa, you know, this is what Obama said.
[03:34:06.151 --> 03:34:07.572]  We've played the clip for you many times.
[03:34:08.012 --> 03:34:09.573]  He goes to an audience in Africa and he says,
[03:34:09.633 --> 03:34:12.434]  Y'all all can't have air conditioning and cars.
[03:34:12.494 --> 03:34:13.955]  If you did, the planet would explode.
[03:34:14.715 --> 03:34:15.495]  I mean, seriously?
[03:34:15.515 --> 03:34:19.077]  Are we going to criticize Donald Trump when Obama says stuff like that?
[03:34:19.557 --> 03:34:22.618]  I mean, that is absolutely amazing, but it's their mindset.
[03:34:22.638 --> 03:34:27.440]  So, in that vein, what they want to do is they want to get rid of meat.
[03:34:27.580 --> 03:34:31.382]  Now, just like we had the gun rights meeting,
[03:34:32.347 --> 03:34:34.169]  Actually, there was a gun prohibition meeting.
[03:34:34.189 --> 03:34:35.830]  That's what they were doing at the steps of the Capitol.
[03:34:35.851 --> 03:34:36.651]  We were there covering it.
[03:34:37.232 --> 03:34:39.434]  And there was one protester in the audience.
[03:34:39.494 --> 03:34:42.477]  He said, do not, you know, we will fight your ban on guns.
[03:34:42.577 --> 03:34:48.443]  And the Austin City Councilman said to him, well, we're not trying to ban your guns, but you hang on to that sign.
[03:34:48.463 --> 03:34:49.744]  We're going to make it come true.
[03:34:50.044 --> 03:34:52.286]  OK, well, that's what they're saying here about meat.
[03:34:53.027 --> 03:35:04.678]  This is a German member of the European Parliament says this is one of the most delicate issues with climate protection because we all have our habits and diet is something quite holy for some people not to be meddled with.
[03:35:05.198 --> 03:35:07.220]  Yeah, you know, it's like my decision.
[03:35:08.141 --> 03:35:09.742]  What I eat, not yours.
[03:35:09.842 --> 03:35:15.306]  Not to be decided by some know-it-all global governance, and that's precisely what they want to do.
[03:35:15.346 --> 03:35:24.832]  So they say there's negotiators from 200 countries, they're focusing on reducing carbon dioxide, but they want to focus right now on other issues.
[03:35:25.052 --> 03:35:28.995]  They said, we don't want to tackle this right now because it's going to put people off.
[03:35:29.195 --> 03:35:29.876]  The same sort of thing.
[03:35:30.116 --> 03:35:31.798]  But I want you to understand where they're going.
[03:35:32.058 --> 03:35:33.139]  Because this is what they say.
[03:35:33.720 --> 03:35:36.983]  Nevertheless, the livestock sector is responsible.
[03:35:37.043 --> 03:35:37.664]  The same article.
[03:35:37.724 --> 03:35:41.829]  These people are saying, we don't want to scare people by telling them we're going to take away their food.
[03:35:42.830 --> 03:35:47.575]  But we want them to understand, you know, we still have to keep in mind that this is something that's going to be on the plate.
[03:35:48.015 --> 03:35:55.021]  Later on, because it's responsible for 14.5% of global greenhouse gas emissions, according to them.
[03:35:55.381 --> 03:35:55.941]  According to them.
[03:35:56.242 --> 03:35:56.642]  Who knows?
[03:35:56.982 --> 03:35:59.865]  We're not allowed to question them because they're authority figures.
[03:36:00.445 --> 03:36:05.109]  But they say it's comparable to all the direct emissions from cars, planes, ships and other transportation.
[03:36:05.129 --> 03:36:06.090]  So understand this, folks.
[03:36:06.550 --> 03:36:08.772]  When Bernie Sanders comes out and wants to one-up
[03:36:09.571 --> 03:36:14.092]  Barack Obama and Hillary Clinton and everybody else and saying, I'm going to cut more carbon than anybody.
[03:36:14.132 --> 03:36:16.533]  I'm going to cut 40% of your carbon usage.
[03:36:16.993 --> 03:36:21.154]  Well, they're going to take 14.5% if they shut down all of your transportation.
[03:36:21.214 --> 03:36:21.854]  Then we get 14.5%.
[03:36:21.954 --> 03:36:26.656]  Then they can shut down all of your meat and livestock production.
[03:36:26.896 --> 03:36:28.856]  You know, meat, turkey, chicken, all that stuff, right?
[03:36:29.236 --> 03:36:31.297]  You just eat greens, okay?
[03:36:31.677 --> 03:36:32.557]  They can shut down all that.
[03:36:32.577 --> 03:36:33.097]  They'll get another 14.5%.
[03:36:33.157 --> 03:36:33.758]  That's still only 29.
[03:36:35.478 --> 03:36:37.359]  Bernie Sanders wants to cut it down to 40%, okay?
[03:36:37.799 --> 03:36:42.740]  So we've got to cut off your air conditioning, downsize your home, etc., etc.
[03:36:43.240 --> 03:36:46.441]  These people want to reduce us to serfs.
[03:36:47.482 --> 03:36:49.062]  Understand where they're headed with this.
[03:36:49.362 --> 03:36:50.823]  Understand what their agenda is.
[03:36:50.903 --> 03:36:55.324]  And then you can see this, because this is the crony climatism.
[03:36:55.784 --> 03:36:57.745]  The people who are too green to fail.
[03:36:58.685 --> 03:37:01.806]  In this same article, they're talking about, now they promote, here's their solution.
