[00:00:00.009 --> 00:00:00.511]  Alex Jones Show!
[02:37:38.673 --> 02:37:41.275]  Well, as a lawyer, I was trained to be level-headed.
[02:37:41.575 --> 02:37:45.316]  As a lawyer, I was trained to come to conclusions based on the evidence.
[02:37:45.717 --> 02:37:48.998]  Now, I've been doing the EconomicCollapseBlog.com since 2009.
[02:37:51.448 --> 02:37:56.870]  And all during that time, I've never issued any kind of alert of any sort.
[02:37:56.950 --> 02:38:07.275]  But today, on the Alex Jones Show, I am announcing that I am issuing a red alert for the last six months of 2015.
[02:38:08.075 --> 02:38:15.178]  I believe that a financial collapse, similar to what we saw back in 2008, a global financial collapse,
[02:38:15.798 --> 02:38:21.102]  Is imminent and when I say imminent, I don't believe I'm not saying in the next 48 hours.
[02:38:21.182 --> 02:38:24.124]  What I'm saying is within the next 6 months.
[02:38:24.385 --> 02:38:25.606]  I believe we have entered.
[02:38:26.306 --> 02:38:30.729]  We are entering a danger zone similar to what we entered in 2008.
[02:38:31.710 --> 02:38:39.216]  I believe that we are looking at the 1 of the greatest financial bubbles in all of history and I believe it's about to burst.
[02:38:40.049 --> 02:38:43.351]  Yeah, it certainly looks like that from the preparations that our government has been making.
[02:38:43.471 --> 02:38:50.795]  Either they are the most paranoid people the planet has ever seen, or they've been seeing some kind of an economic collapse coming for quite some time.
[02:38:50.835 --> 02:38:55.077]  And we saw this a couple of years ago when they started buying massive quantities of ammunition.
[02:38:55.457 --> 02:39:02.121]  And of course it was hollow point ammunition, which is outlawed for use by the military, but it's permitted for use against
[02:39:02.401 --> 02:39:10.067]  Civilian populations by governments, and it's also the most expensive ammunition that you can buy, so they're not getting it for target practice.
[02:39:10.087 --> 02:39:22.818]  So we saw them stockpiling that, we see them pushing out military equipment to all of the Mayberry police departments, all the small town police departments, getting these MRAPs and armored vehicles, militarizing the police.
[02:39:22.898 --> 02:39:28.042]  It certainly looks like they are preparing either for a collapse or a crackdown.
[02:39:29.600 --> 02:39:38.586]  Yeah, and if you just look at the technical indicators, my undergraduate degree, before I went to law school, my undergraduate degree is actually in business.
[02:39:38.806 --> 02:39:47.712]  And in business school, if you took the last six months of what's happened in the financial world, it would be a textbook case for a run-up to a stock market crash.
[02:39:47.732 --> 02:39:53.777]  For example, if you look at the Buffett indicator, it's a ratio of corporate equities to GDP.
[02:39:54.637 --> 02:39:57.239]  It's the highest it's ever been in modern American history.
[02:39:57.279 --> 02:40:03.305]  The only time, except for one time, the only time it's been higher was right before the dot-com bubble burst in the year 2000.
[02:40:03.725 --> 02:40:12.773]  Or if you look at price-to-earnings ratios, right now the price-to-earnings ratios over the last six months, the only times they've ever been higher in all of U.S.
[02:40:12.813 --> 02:40:16.376]  history were in 1929, right before the stock market crashed.
[02:40:16.896 --> 02:40:24.923]  And in the year 2000, right before the stock market crashed, we're higher than we were even before the 2008 crash.
[02:40:25.564 --> 02:40:33.211]  Or, if you take a look at margin debt, in all of modern American history, there's been three great peaks of margin debt.
[02:40:33.231 --> 02:40:39.857]  In other words, people are borrowing awesome, tremendous amounts of money to buy stocks with, which is a really bad idea, but they're doing it.
[02:40:40.337 --> 02:40:43.798]  The first major peak was right before the dot-com bubble burst.
[02:40:43.938 --> 02:40:46.798]  It peaked like crazy, and then the market crashed.
[02:40:47.359 --> 02:40:49.959]  It peaked right before the 2008 crash.
[02:40:50.439 --> 02:40:53.220]  We saw a massive peak in margin debt, then the market crashed.
[02:40:53.300 --> 02:40:57.821]  And now, the third great peak, in fact, it recently hit a brand new record high.
[02:40:57.961 --> 02:41:03.822]  We're also seeing a great divergence between the S&P 500 and high-yield credit, or
[02:41:04.382 --> 02:41:04.742]  Hi, I'm
[02:41:25.792 --> 02:41:34.379]  Again, and we're seeing so many other of these indicators, just like we saw in 2008 where we've had an oil price crash.
[02:41:35.219 --> 02:41:40.543]  We've seen a whole bunch of these other indicators start to happen with the U.S.
[02:41:40.603 --> 02:41:43.986]  dollar rising, commodities prices going down.
[02:41:44.446 --> 02:41:45.347]  So many of them.
[02:41:47.869 --> 02:41:50.431]  That have happened before that are happening once again.
[02:41:50.451 --> 02:41:57.697]  So leading up to this, it's a textbook case for what we would expect leading up to a stock market crash.
[02:41:58.197 --> 02:42:03.562]  And you know you had a, over the weekend, we had an article that you had written that we put up on Infowars.com.
[02:42:03.862 --> 02:42:04.603]  Lindsay Williams?
[02:42:05.203 --> 02:42:10.065]  Martin Armstrong and Alex Jones all warned about what is coming in the fall of 2015.
[02:42:10.105 --> 02:42:12.526]  And of course Alex had interviewed Martin Armstrong.
[02:42:12.566 --> 02:42:18.029]  He predicted very accurately previous market activity with his econometric model.
[02:42:19.589 --> 02:42:25.412]  We had that video and when you look at what's happening, when you look at all the different indicators that you're looking at, and even
[02:42:26.152 --> 02:42:34.134]  The broader, simpler indicators of the fact that they keep pumping money into the world economy and it isn't doing anything.
[02:42:34.274 --> 02:42:35.615]  It's just laying there dead.
[02:42:35.995 --> 02:42:39.556]  They can't take the interest rates any lower to stimulate the economy.
[02:42:39.776 --> 02:42:41.316]  They're talking about negative interest rates.
[02:42:41.336 --> 02:42:43.297]  They're talking about currency controls.
[02:42:43.317 --> 02:42:44.917]  They're getting very desperate.
[02:42:44.957 --> 02:42:46.998]  We see this happening across the board.
[02:42:47.278 --> 02:42:52.119]  People who don't own stocks need to understand that if you even have any money that's going to get locked
[02:42:52.539 --> 02:43:04.432]  If we have an economic collapse like this, they're already putting the pieces into place to lock up your cash, to confiscate your cash out of your bank account.
[02:43:04.472 --> 02:43:06.153]  That's what people are afraid of in Greece.
[02:43:06.173 --> 02:43:12.059]  That's why they pulled out over 4 billion euros in just one week in Greece because they thought that was going to happen this last week.
[02:43:12.099 --> 02:43:14.242]  We still don't know what's going to happen in Greece.
[02:43:15.791 --> 02:43:16.612]  Oh, absolutely.
[02:43:16.852 --> 02:43:21.595]  But what's happening in Greece now is just a preview of what's coming to the entire planet.
[02:43:21.635 --> 02:43:28.420]  Here in the United States, as you mentioned, the velocity of money has dropped to the lowest level in modern American history.
[02:43:28.560 --> 02:43:31.502]  Normally, in a healthy economy, money flows very freely.
[02:43:31.622 --> 02:43:35.105]  I buy something from you, you buy something from someone else, and money circulates.
[02:43:35.505 --> 02:43:38.127]  But in an unhealthy economy, the velocity of money
[02:43:38.727 --> 02:43:39.528]  We're good to go.
[02:43:54.540 --> 02:44:05.148]  He recently said this, quote, my elite friend indicated that they have a worldwide financial collapse scheduled between September and the end of December 2015.
[02:44:05.208 --> 02:44:13.174]  Martin Armstrong, as you mentioned, he's been pointing to the year 2015.75 is what he calls it, referring to the fall of this year.
[02:44:13.214 --> 02:44:15.215]  He's been pointing to that.
[02:44:15.816 --> 02:44:21.160]  His economic model has been pointing to that for decades, actually, to this moment that's coming up.
[02:44:22.220 --> 02:44:31.023]  Alex Jones recently issued a video warning which went viral all over the world warning about what's coming next.
[02:44:31.163 --> 02:44:36.385]  Bible prophecy expert Joel Rosenberg, he recently issued a
[02:44:36.465 --> 02:44:36.845]  Yeah.
[02:44:58.460 --> 02:45:12.748]  What I'm basing this red alert, I've never done this before, but I'm issuing this red alert not based on what one or two people are saying, not on one or two indicators, but on the totality of what I've learned, the totality of my research, what I've been told.
[02:45:13.049 --> 02:45:24.015]  I've written more than 1,300 articles on the Economic Collapse blog alone about the coming financial crisis, but I've decided this is the moment to warn the people
[02:45:24.853 --> 02:45:31.939]  That a financial crisis is imminent, that it's coming, and our problems are not going to end at the end of 2015.
[02:45:32.000 --> 02:45:34.842]  This is going to lead into 2016 and beyond.
[02:45:34.862 --> 02:45:41.228]  I believe the worst period of time in modern American history is coming.
[02:45:42.350 --> 02:45:49.995]  Um, and as the next few years roll along, um, and so, you know, I know a lot of people, they've gotten complacent.
[02:45:50.295 --> 02:45:51.616]  They don't have a sense of urgency.
[02:45:51.636 --> 02:45:55.738]  A lot of preppers, they used to prep, but they said, Oh, well, things seem like they're going to be okay.
[02:45:55.758 --> 02:45:57.019]  So I'm not going to do that anymore.
[02:45:58.139 --> 02:46:00.421]  You get lured into this kind of complacency, don't you?
[02:46:00.661 --> 02:46:00.881]  Yeah.
[02:46:01.841 --> 02:46:02.382]  Oh, absolutely.
[02:46:02.422 --> 02:46:07.465]  It's a normalcy bias where people think, well, nothing has happened, you know, so nothing is going to happen.
[02:46:08.005 --> 02:46:11.407]  But I'm telling you, we're heading for a cliff and we're about to go off.
[02:46:12.060 --> 02:46:13.641]  You know, you talked about all these different indications.
[02:46:13.661 --> 02:46:22.145]  You talked about how Martin Armstrong's been talking about 2015.75, in other words, the last quarter of 2015 for a long time.
[02:46:22.165 --> 02:46:27.187]  One of the first reports I did when it came to InfoWars was about a book called The Fourth Turning of Strauss and Howe.
[02:46:27.227 --> 02:46:30.328]  I don't know if you've heard of them or not, but of course they have a cyclical
[02:46:32.129 --> 02:46:32.389]  I don't
[02:46:49.799 --> 02:47:03.410]  They were saying 20 years ago that they were looking at a time frame that was around 2020 for a massive upheaval similar to the Civil War, similar to World War II, similar to the War of Independence.
[02:47:03.430 --> 02:47:06.093]  So, you know, they're looking at this type of upheaval
[02:47:06.633 --> 02:47:10.735]  And at the same time, we've been hearing from all these futurists about 2020.
[02:47:11.035 --> 02:47:16.597]  2020 is the year that all the robots are going to be online, we aren't going to have any jobs.
[02:47:16.657 --> 02:47:30.562]  I mean, we've seen all of these different projections from so many different corners, looking at the time period from about 2015 to 2025, where we're going to see this massive upheaval, massive revolution.
