[00:00.000 --> 00:15.000]  Music
[2:40:11.000 --> 2:40:15.000]  churches at war with themselves and nations at war with themselves
[2:40:15.000 --> 2:40:18.000]  until each in its turn was consumed.
[2:40:18.000 --> 2:40:24.000]  And with promises of higher ratings I'd have mesmerizing media fanning the plane.
[2:40:24.000 --> 2:40:27.000]  The president of the United States is racist.
[2:40:27.000 --> 2:40:31.000]  If I were the devil I would encourage schools to refine young intellects
[2:40:31.000 --> 2:40:34.000]  but neglect the discipline of emotions just when those run wild.
[2:40:34.000 --> 2:40:37.000]  Within a decade I'd have prisons overflowing.
[2:40:37.000 --> 2:40:39.000]  I'd have judges promoting pornography.
[2:40:39.000 --> 2:40:43.000]  Soon I could evict God from the courthouse, then from the schoolhouse
[2:40:43.000 --> 2:40:45.000]  and then from the houses of conscience.
[2:40:45.000 --> 2:40:50.000]  And in his own churches I would substitute psychology for religion.
[2:40:50.000 --> 2:40:53.000]  I would lure priests and pastors into misusing boys and girls
[2:40:53.000 --> 2:40:55.000]  and church money.
[2:40:55.000 --> 2:40:59.000]  If I were the devil I'd take from those who have and give to those who wanted
[2:40:59.000 --> 2:41:03.000]  until I had killed the incentive of the ambitious.
[2:41:03.000 --> 2:41:05.000]  I would caution against extremes.
[2:41:05.000 --> 2:41:09.000]  I'm here to warn people. You keep telling me to shut up. This isn't a game.
[2:41:09.000 --> 2:41:13.000]  In hard work, in patriotism, in moral conduct,
[2:41:13.000 --> 2:41:16.000]  I would convince the young that marriage is old fashioned,
[2:41:16.000 --> 2:41:20.000]  that swinging is more fun, that what you see on TV is the way to be.
[2:41:20.000 --> 2:41:23.000]  And thus I could undress you in public
[2:41:23.000 --> 2:41:29.000]  and I could lure you into bed with diseases for which there is no cure.
[2:41:29.000 --> 2:41:51.000]  In other words, if I were the devil I'd just keep right on doing what he's doing.
[2:41:51.000 --> 2:41:56.000]  Now you know the rest of the story.
[2:41:56.000 --> 2:41:59.000]  All right, we got about 15 minutes left on this live broadcast.
[2:41:59.000 --> 2:42:02.000]  Like I told you tomorrow night, 4 p.m. I'm going to kick off.
[2:42:02.000 --> 2:42:06.000]  Dr. Judy Megovitz is going to be in studio with us with huge news.
[2:42:06.000 --> 2:42:10.000]  I tend to also take hours of phone calls and just flesh all this out.
[2:42:10.000 --> 2:42:13.000]  I don't have words to describe how serious the rest of the situation is.
[2:42:13.000 --> 2:42:17.000]  I don't think you need to tell you that, but total mobilization, total war.
[2:42:17.000 --> 2:42:20.000]  It's just an incredible moment to be alive.
[2:42:20.000 --> 2:42:22.000]  But it is a tale of two cities.
[2:42:22.000 --> 2:42:25.000]  It is the best of times. It is the worst of times right now.
[2:42:25.000 --> 2:42:31.000]  But I wanted to hit mega cities here for you because in the film Endgame,
[2:42:31.000 --> 2:42:38.000]  in fact, maybe we should end the broadcast today with the first six, seven minutes of Endgame.
[2:42:38.000 --> 2:42:41.000]  You can find it still, they took down the versions with tens of millions of views,
[2:42:41.000 --> 2:42:46.000]  but one had like 80 million views off of YouTube and off of Google and all the rest of it.
[2:42:46.000 --> 2:42:48.000]  But go find an Endgame clip.
[2:42:48.000 --> 2:42:51.000]  We probably have Endgame on our computer.
[2:42:51.000 --> 2:42:56.000]  And I explained mega cities, cutting off all the other resources and surrounding areas,
[2:42:56.000 --> 2:43:00.000]  how they would launch this somewhere between 2020 and 2030.
[2:43:00.000 --> 2:43:02.000]  People are like, oh my gosh, how'd he know?
[2:43:02.000 --> 2:43:05.000]  Because they wrote about it and they talked about it.
[2:43:05.000 --> 2:43:07.000]  And they prepared it.
[2:43:07.000 --> 2:43:10.000]  They'll just share the first five, six minutes, six minutes or so,
[2:43:10.000 --> 2:43:12.000]  of Endgame, blueprint for global enslavement.
[2:43:12.000 --> 2:43:14.000]  And it just starts getting into the mega cities.
[2:43:14.000 --> 2:43:19.000]  But here it is in Saudi Arabia, in Dubai, in the Netherlands.
[2:43:19.000 --> 2:43:24.000]  They're all announcing these mega cities where they tax you and regulate you unless you move into them,
[2:43:24.000 --> 2:43:29.000]  where they take over the farmland everywhere and build these compact control grids.
[2:43:29.000 --> 2:43:33.000]  Everybody else will be tax-controlled, dominated.
[2:43:33.000 --> 2:43:37.000]  But inside these grids, if you're let in, well, you'll be given special treatment.
[2:43:37.000 --> 2:43:46.000]  So this is the new system, the new class system that's being created.
[2:43:46.000 --> 2:43:52.000]  The Netherlands, a group of institutional investors are planning the construction of a tri-state city
[2:43:52.000 --> 2:43:56.000]  to get around nation-states on three borders, just like CERN is.
[2:43:56.000 --> 2:44:04.000]  A mega-opolis with a population around 45 million extending across the Netherlands, Germany and Belgium.
[2:44:04.000 --> 2:44:12.000]  For this to happen, they obviously need to buy up a lot of farmland, which they are now taking over.
[2:44:12.000 --> 2:44:18.000]  And they exempt themselves from their SEGs, their carbon taxes, and they get all the power.
[2:44:18.000 --> 2:44:20.000]  Now ask yourself why they want to build this.
[2:44:20.000 --> 2:44:23.000]  Why would we want to live in a 45 million other people?
[2:44:23.000 --> 2:44:27.000]  They want to move us where we're easiest to control, mega cities.
[2:44:27.000 --> 2:44:31.000]  These are planned in several continents, keep asking why.
[2:44:31.000 --> 2:44:36.000]  So mega cities are the big topic in 2022, but it's all in the seminal film,
[2:44:36.000 --> 2:44:43.000]  in-game blueprint for global enslavement, and by the way, it helped keep us on air.
[2:44:43.000 --> 2:44:46.000]  We sold 100,000 copies of in-game last year.
[2:44:46.000 --> 2:44:48.000]  Most of them were sold at like $5.
[2:44:48.000 --> 2:44:55.000]  But I hope you go to infowarstore.com to have the DVD, make copies, share it, have the archive, load it on hard drives,
[2:44:55.000 --> 2:44:57.000]  because it's the seminal work.
[2:44:57.000 --> 2:45:05.000]  It's the film version of the Great Reset and the War for the World, the number one book off and on the last few weeks in the world.
[2:45:05.000 --> 2:45:13.000]  Get a signed copy exclusively at infowarstore.com and know you're funding a revolution against tyranny,
[2:45:13.000 --> 2:45:15.000]  not just here, but worldwide.
[2:45:15.000 --> 2:45:19.000]  Buy the book at regular price at infowarstore.com as well.
[2:45:19.000 --> 2:45:24.000]  And I don't know why in-game is $24.95 because I was selling it as low as $5,
[2:45:24.000 --> 2:45:30.000]  but I'll have them on Monday bring it back down to like $5 because people really want the film.
[2:45:30.000 --> 2:45:31.000]  It's not the crew's fault.
[2:45:31.000 --> 2:45:34.000]  You want to sell ends, it's reversed, it's full price.
[2:45:34.000 --> 2:45:38.000]  But if you want to support us, hell, go buy it for $24 right now.
[2:45:38.000 --> 2:45:45.000]  And then don't forget, we have the Teddy Roosevelt, man the arena fourth coin from patreoncollectibles.com,
[2:45:45.000 --> 2:45:47.000]  that again, it's a fundraiser coin.
[2:45:47.000 --> 2:45:48.000]  That's why it has the markup.
[2:45:48.000 --> 2:45:52.000]  It's not an investment in money, it's not an investment in gold and silver,
[2:45:52.000 --> 2:45:59.000]  it's an investment in freedom and fighting the globalists that we need the funds desperately, 1776coin.com.
[2:45:59.000 --> 2:46:01.000]  Nowhere do you get hardcore information like this.
[2:46:01.000 --> 2:46:02.000]  I wish you did get it more places.
[2:46:02.000 --> 2:46:03.000]  You're starting to.
[2:46:03.000 --> 2:46:05.000]  And my job is to become obsolete.
[2:46:05.000 --> 2:46:06.000]  We're not there yet.
[2:46:06.000 --> 2:46:07.000]  Our most important work is now.
[2:46:07.000 --> 2:46:10.000]  So thank you all for your support for those that did get the coin.
[2:46:10.000 --> 2:46:18.000]  If you haven't, 1776coin.com, 1776coin.com, the Teddy Roosevelt, man the arena coin is a fundraiser coin.
[2:46:18.000 --> 2:46:22.000]  Again, if you haven't watched NPR or PBS, you're a lucky man or woman.
[2:46:22.000 --> 2:46:26.000]  The old days, they had some pretty good stuff, but you know, they have fundraisers every quarter where they go,
[2:46:26.000 --> 2:46:33.000]  oh, $50 for a t-shirt or $100 for this or $70 for, you know, it varies for a coffee cup.
[2:46:33.000 --> 2:46:35.000]  Everybody watching knows the coffee cup costs $5.
[2:46:35.000 --> 2:46:38.000]  Everybody watching knows the t-shirt costs $6.
[2:46:38.000 --> 2:46:41.000]  With our silver, you know, it costs like 30 something bucks.
[2:46:41.000 --> 2:46:47.000]  But you know, the point is, is that it's a memento that you supported and you were part of that.
[2:46:47.000 --> 2:46:51.000]  So the communists have taxpayer money to fund NPR and PBS.
[2:46:51.000 --> 2:46:52.000]  We don't have that.
[2:46:52.000 --> 2:46:53.000]  We don't have big sugar daddies.
[2:46:53.000 --> 2:46:54.000]  We have you.
[2:46:54.000 --> 2:46:57.000]  So that's why it's a fundraiser coin.
[2:46:57.000 --> 2:46:59.000]  If you're a founding member, you can get it for $99.
[2:46:59.000 --> 2:47:07.000]  If you're not a founding member of the other three coins or one of the other three coins, it's $130 and the money is needed desperately to fund our operation.
[2:47:07.000 --> 2:47:16.000]  That's why we're signing signed copies of the Great Reset and the War for the World for $99 because we need the extra money desperately.
[2:47:16.000 --> 2:47:21.000]  Please don't let me prove how much trouble we're in and how much trouble you're in by us imploding or shutting down.
[2:47:21.000 --> 2:47:23.000]  We need your help now.
[2:47:23.000 --> 2:47:24.000]  I thank you.
[2:47:24.000 --> 2:47:26.000]  I appreciate you.
[2:47:26.000 --> 2:47:30.000]  infowarstore.com or triple eight, two, five, three, three, one, three, nine.
[2:47:30.000 --> 2:47:32.000]  And again, a lot of this is no brainers.
[2:47:32.000 --> 2:47:39.000]  Look at these three products sold out from up to a year in the case of DNA Force Plus.
[2:47:39.000 --> 2:47:48.000]  DNA Force Plus with the PQQ, the CoQ10 and all these known compounds that are very expensive to get to clean out your telemeters and your cells, make your telemeters last even longer.
[2:47:48.000 --> 2:47:54.000]  This is what everybody to defend themselves and their family from all the stuff happening in the biosphere need.
[2:47:54.000 --> 2:47:56.000]  DNA Force Plus, 50% off.
[2:47:56.000 --> 2:48:03.000]  We have highest quality vitamin D3 gummies with calcium for better upload and total immune system support.
[2:48:03.000 --> 2:48:05.000]  It's 50% off.
[2:48:05.000 --> 2:48:12.000]  And of course, vitamin C and zinc combo, the Linus Pauling formula, 1100.
[2:48:12.000 --> 2:48:21.000]  Plus percent to 1111% of high quality organic vitamin C with roseps and zinc turbo charging your immune system.
[2:48:21.000 --> 2:48:23.000]  And when I forget to take it, I'm an idiot.
[2:48:23.000 --> 2:48:25.000]  You need to take this every day.
[2:48:25.000 --> 2:48:28.000]  It's so good for you, adults, children, you name it for immune system.
[2:48:28.000 --> 2:48:32.000]  All these together, 50% off infowarstore.com.
[2:48:32.000 --> 2:48:40.000]  And again, we got behind on shipping a couple of weeks because the bankruptcy, I never thought of that like, oh, sorry, you can't ship your products.
[2:48:40.000 --> 2:48:42.000]  Now that's all been cleared up by the court.
[2:48:42.000 --> 2:48:44.000]  Everything is caught up to the day now.
[2:48:44.000 --> 2:48:48.000]  And we're shipping out within 24 hours of you order Monday through Saturday.
[2:48:48.000 --> 2:48:49.000]  You order on Sunday.
[2:48:49.000 --> 2:48:59.000]  We'll take a few days to ship your product, but we are in many cases shipping same day for orders at infowarstore.com or triple eight, two, five, three, three, one, three, nine.
[2:48:59.000 --> 2:49:03.000]  Now here's Melinda French Gates.
[2:49:03.000 --> 2:49:05.000]  Giving a little speech.
[2:49:05.000 --> 2:49:06.000]  55 seconds.
[2:49:06.000 --> 2:49:08.000]  Here it is.
[2:49:08.000 --> 2:49:18.000]  For the tireless work she's doing to help steer the world through COVID-19 for being an extraordinary champion for global health.
